PG.Number,PG.PlayerFirstName,PG.PlayerLastName,PG.Ht,PG.Wt,PG.Yr,PG.Min.Pct,SG.Number,SG.PlayerFirstName,SG.PlayerLastName,SG.Ht,SG.Wt,SG.Yr,SG.Min.Pct,SF.Number,SF.PlayerFirstName,SF.PlayerLastName,SF.Ht,SF.Wt,SF.Yr,SF.Min.Pct,PF.Number,PF.PlayerFirstName,PF.PlayerLastName,PF.Ht,PF.Wt,PF.Yr,PF.Min.Pct,C.Number,C.PlayerFirstName,C.PlayerLastName,C.Ht,C.Wt,C.Yr,C.Min.Pct,Team,Year
12,Roman,Penn,5-11,180, So,0.78,0,DJ,Wilkins,6-2,179, So,0.57,20,Jonah,Jackson,6-3,210, Jr,0.5,4,Anthony,Murphy,6-5,189, Sr,0.75,21,Liam,Robbins,7-0,235, So,0.79,Drake,2020
14,Noah,Thomas,6-2,163, Jr,0.22,14,Noah,Thomas,6-2,163, Jr,0.24,3,Garrett,Sturtz,6-3,175, So,0.44,3,Garrett,Sturtz,6-3,175, So,0.23,11,Antonio,Pilipovic,6-7,208, Jr,0.17,Drake,2020
NA,NA,NA,NA,NA,,NA,20,Jonah,Jackson,6-3,210, Jr,0.19,0,DJ,Wilkins,6-2,179, So,0.06,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,Drake,2020
11,Camren,Wynter,6-2,175, So,0.98,15,Matey,Juric,5-11,193, So,0.63,21,Mate,Okros,6-6,193, Fr,0.5,23,TJ,Bickerstaff,6-9,207, Fr,0.37,51,James,Butler,6-8,242, Jr,0.77,Drexel,2020
NA,NA,NA,NA,NA,,NA,0,Coletrane,Washington,6-4,170, So,0.19,5,Zach,Walton,6-6,205, Sr,0.34,4,Sam,Green,6-6,230, Sr,0.32,13,Tim,Perry,6-10,230, So,0.22,Drexel,2020
NA,NA,NA,NA,NA,,NA,21,Mate,Okros,6-6,193, Fr,0.17,0,Coletrane,Washington,6-4,170, So,0.16,5,Zach,Walton,6-6,205, Sr,0.3,NA,NA,NA,NA,NA,,NA,Drexel,2020
3,Tre,Jones,6-3,185, So,0.92,14,Jordan,Goldwire,6-2,185, Jr,0.6,2,Cassius,Stanley,6-6,193, Fr,0.59,0,Wendell,Moore,6-6,213, Fr,0.36,1,Vernon,Carey,6-10,270, Fr,0.57,Duke,2020
14,Jordan,Goldwire,6-2,185, Jr,0.07,2,Cassius,Stanley,6-6,193, Fr,0.2,0,Wendell,Moore,6-6,213, Fr,0.29,21,Matthew,Hurt,6-9,214, Fr,0.28,12,Javin,DeLaurier,6-10,237, Sr,0.23,Duke,2020
NA,NA,NA,NA,NA,,NA,15,Alex,O,6-6,190, Jr,0.19,13,Joey,Baker,6-7,208, So,0.1,50,Justin,Robinson,6-9,202, Sr,0.2,21,Matthew,Hurt,6-9,214, Fr,0.14,Duke,2020
NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,41,Jack,White,6-7,222, Sr,0.1,50,Justin,Robinson,6-9,202, Sr,0.07,Duke,2020
NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,12,Javin,DeLaurier,6-10,237, Sr,0.06,NA,NA,NA,NA,NA,,NA,Duke,2020
10,Sincere,Carry,6-1,180, So,0.91,0,Tavian,Dunn,5-8,155, Jr,0.6,2,Maceo,Austin,6-5,190, Fr,0.55,5,Marcus,Weathers,6-5,215, Jr,0.67,44,Baylee,Steele,6-11,240, Sr,0.45,Duquesne,2020
0,Tavian,Dunn,5-8,155, Jr,0.07,4,Lamar,Norman,6-3,180, So,0.34,4,Lamar,Norman,6-3,180, So,0.42,21,Michael,Hughes,6-8,240, Jr,0.21,21,Michael,Hughes,6-8,240, Jr,0.39,Duquesne,2020
NA,NA,NA,NA,NA,,NA,22,Evan,Buckley,6-1,185, Fr,0.06,NA,NA,NA,NA,NA,,NA,34,Austin,Rotroff,6-10,240, So,0.09,34,Austin,Rotroff,6-10,240, So,0.16,Duquesne,2020
12,Tremont,Robinson,6-1,190, So,0.53,2,Tristen,Newton,6-5,185, Fr,0.42,11,JJ,Miles,6-7,220, Jr,0.6,20,Bitumba,Baruti,6-7,225, Jr,0.56,1,Jayden,Gardner,6-7,235, So,0.51,East Carolina,2020
2,Tristen,Newton,6-5,185, Fr,0.44,4,Brandon,Suggs,6-6,200, Fr,0.28,33,Miles,James,6-6,215, So,0.18,1,Jayden,Gardner,6-7,235, So,0.34,32,Charles,Coleman,7-0,255, Fr,0.42,East Carolina,2020
NA,NA,NA,NA,NA,,NA,10,Tyrie,Jackson,6-2,215, Jr,0.2,4,Brandon,Suggs,6-6,200, Fr,0.15,11,JJ,Miles,6-7,220, Jr,0.07,NA,NA,NA,NA,NA,,NA,East Carolina,2020
NA,NA,NA,NA,NA,,NA,33,Miles,James,6-6,215, So,0.06,2,Tristen,Newton,6-5,185, Fr,0.05,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,East Carolina,2020
5,Daivien,Williamson,6-2,165, So,0.8,15,Isaiah,Tisdale,6-1,195, Sr,0.55,1,Tray,Boyd,6-4,195, Sr,0.65,3,Bo,Hodges,6-5,210, Jr,0.71,25,Lucas,N,7-0,230, Sr,0.44,East Tennessee St.,2020
10,Patrick,Good,6-0,175, Jr,0.19,10,Patrick,Good,6-0,175, Jr,0.4,15,Isaiah,Tisdale,6-1,195, Sr,0.26,23,Vonnie,Patterson,6-4,200, Fr,0.14,11,Jeromy,Rodriguez,6-7,230, Sr,0.3,East Tennessee St.,2020
NA,NA,NA,NA,NA,,NA,1,Tray,Boyd,6-4,195, Sr,0.05,23,Vonnie,Patterson,6-4,200, Fr,0.08,1,Tray,Boyd,6-4,195, Sr,0.11,21,Joe,Hugley,6-7,235, Sr,0.23,East Tennessee St.,2020
5,Shareef,Smith,5-10,180, Sr,0.69,3,Mack,Smith,6-2,185, Jr,0.52,22,Josiah,Wallace,6-4,185, Jr,0.5,32,JaQualis,Matlock,6-5,225, Sr,0.66,35,George,Dixon,6-5,230, Jr,0.49,Eastern Illinois,2020
22,Josiah,Wallace,6-4,185, Jr,0.26,1,Kashawn,Charles,6-1,185, Jr,0.41,3,Mack,Smith,6-2,185, Jr,0.27,35,George,Dixon,6-5,230, Jr,0.22,2,Jordan,Skipper,6-6,230, Jr,0.45,Eastern Illinois,2020
NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,4,Marvin,Johnson,6-6,190, Jr,0.18,22,Josiah,Wallace,6-4,185, Jr,0.06,32,JaQualis,Matlock,6-5,225, Sr,0.06,Eastern Illinois,2020
NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,4,Marvin,Johnson,6-6,190, Jr,0.05,NA,NA,NA,NA,NA,,NA,Eastern Illinois,2020
11,Jomaru,Brown,6-2,190, So,0.5,0,Russhard,Cruickshank,6-0,175, Jr,0.64,12,Ty,Taylor,6-3,175, Sr,0.43,24,Michael,Moreno,6-7,220, Fr,0.5,2,Tre,King,6-8,225, So,0.6,Eastern Kentucky,2020
1,JacQuess,Hobbs,6-2,185, Jr,0.48,12,Ty,Taylor,6-3,175, Sr,0.3,11,Jomaru,Brown,6-2,190, So,0.3,21,Lachlan,Anderson,6-9,205, Sr,0.5,13,Tariq,Balogun,6-10,225, Fr,0.32,Eastern Kentucky,2020
NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,24,Michael,Moreno,6-7,220, Fr,0.26,NA,NA,NA,NA,NA,,NA,21,Lachlan,Anderson,6-9,205, Sr,0.08,Eastern Kentucky,2020
10,Darion,Spottsville,6-3,195, Jr,0.66,0,Yeikson,Montero,6-5,195, Jr,0.41,31,Ty,Groce,6-8,212, Jr,0.56,23,Thomas,Binelli,6-10,225, Jr,0.56,21,Boubacar,Toure,7-0,240, Sr,0.68,Eastern Michigan,2020
5,Noah,Morgan,6-5,182, Jr,0.29,13,Chris,James,6-2,170, Fr,0.4,0,Yeikson,Montero,6-5,195, Jr,0.18,31,Ty,Groce,6-8,212, Jr,0.27,23,Thomas,Binelli,6-10,225, Jr,0.14,Eastern Michigan,2020
NA,NA,NA,NA,NA,,NA,5,Noah,Morgan,6-5,182, Jr,0.14,12,Shamar,Dillard,6-6,185, Fr,0.14,45,Jalen,King,6-10,205, Jr,0.16,45,Jalen,King,6-10,205, Jr,0.14,Eastern Michigan,2020
NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,5,Noah,Morgan,6-5,182, Jr,0.1,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,Eastern Michigan,2020
55,Ellis,Magnuson,6-2,190, Fr,0.55,11,Jack,Perry,6-2,175, Jr,0.75,10,Jacob,Davison,6-4,175, Jr,0.47,24,Kim,Aiken,6-7,215, So,0.75,14,Mason,Peatling,6-8,220, Sr,0.8,Eastern Washington,2020
10,Jacob,Davison,6-4,175, Jr,0.36,25,Michael,Meadows,6-2,175, Fr,0.14,5,Casson,Rouse,6-2,180, Fr,0.4,33,Jacob,Groves,6-7,185, Fr,0.1,35,Tanner,Groves,6-9,235, So,0.16,Eastern Washington,2020
5,Casson,Rouse,6-2,180, Fr,0.1,5,Casson,Rouse,6-2,180, Fr,0.1,15,Tyler,Robertson,6-6,200, Fr,0.06,14,Mason,Peatling,6-8,220, Sr,0.07,NA,NA,NA,NA,NA,,NA,Eastern Washington,2020
NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,15,Tyler,Robertson,6-6,200, Fr,0.06,NA,NA,NA,NA,NA,,NA,Eastern Washington,2020
0,Hunter,McIntosh,6-3,180, Fr,0.87,10,Kris,Wooten,6-3,190, So,0.63,4,Marcus,Sheffield,6-5,180, Sr,0.65,25,Hunter,Woods,6-6,193, Fr,0.69,5,Federico,Poser,6-8,230, So,0.43,Elon,2020
4,Marcus,Sheffield,6-5,180, Sr,0.12,3,Seth,Fuller,5-11,180, Jr,0.26,21,Andy,Pack,6-4,200, So,0.12,33,Simon,Wright,6-7,215, Jr,0.15,1,Chuck,Hannah,6-6,230, So,0.39,Elon,2020
NA,NA,NA,NA,NA,,NA,4,Marcus,Sheffield,6-5,180, Sr,0.07,10,Kris,Wooten,6-3,190, So,0.12,1,Chuck,Hannah,6-6,230, So,0.11,33,Simon,Wright,6-7,215, Jr,0.17,Elon,2020
NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,25,Hunter,Woods,6-6,193, Fr,0.1,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,Elon,2020
5,Shamar,Givance,5-10,155, So,0.55,3,Jawaun,Newton,6-3,170, So,0.78,30,Noah,Frederking,6-4,210, Jr,0.38,20,Sam,Cunliffe,6-8,200, Jr,0.43,10,Evan,Kuhlman,6-8,220, Jr,0.57,Evansville,2020
33,KJ,Riley,6-5,180, Sr,0.46,33,KJ,Riley,6-5,180, Sr,0.13,33,KJ,Riley,6-5,180, Sr,0.28,10,Evan,Kuhlman,6-8,220, Jr,0.25,13,DeAndre,Williams,6-9,190, So,0.29,Evansville,2020
NA,NA,NA,NA,NA,,NA,2,Artur,Labinowicz,6-4,190, Jr,0.07,20,Sam,Cunliffe,6-8,200, Jr,0.21,30,Noah,Frederking,6-4,210, Jr,0.17,20,Sam,Cunliffe,6-8,200, Jr,0.07,Evansville,2020
NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,2,Artur,Labinowicz,6-4,190, Jr,0.06,35,John,Hall,6-7,215, Jr,0.13,35,John,Hall,6-7,215, Jr,0.07,Evansville,2020
NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,35,John,Hall,6-7,215, Jr,0.06,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,Evansville,2020
5,Aidas,Kavaliauskas,6-1,180, Sr,0.55,25,Landon,Taliaferro,6-5,192, Sr,0.74,24,Jesus,Cruz,6-5,210, Jr,0.41,23,Vincent,Eze,6-8,210, Sr,0.3,1,Chris,Maidoh,6-10,180, Fr,0.39,Fairfield,2020
2,Taj,Benning,6-4,202, Jr,0.45,11,Calvin,Whipple,6-4,195, So,0.13,2,Taj,Benning,6-4,202, Jr,0.31,10,Allan,Jeanne,6-7,185, Fr,0.28,23,Vincent,Eze,6-8,210, Sr,0.26,Fairfield,2020
NA,NA,NA,NA,NA,,NA,2,Taj,Benning,6-4,202, Jr,0.09,10,Allan,Jeanne,6-7,185, Fr,0.24,24,Jesus,Cruz,6-5,210, Jr,0.27,12,Kevin,Senghore,6-7,235, Jr,0.23,Fairfield,2020
NA,NA,NA,NA,NA,,NA,24,Jesus,Cruz,6-5,210, Jr,0.05,NA,NA,NA,NA,NA,,NA,15,Wassef,Methnani,6-8,208, Jr,0.08,15,Wassef,Methnani,6-8,208, Jr,0.13,Fairfield,2020
NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,1,Chris,Maidoh,6-10,180, Fr,0.06,NA,NA,NA,NA,NA,,NA,Fairfield,2020
3,Jahlil,Jenkins,6-0,160, Jr,0.93,0,Devon,Dunn,6-1,175, Fr,0.71,5,Xzavier,Malone,6-4,186, Jr,0.4,21,Elyjah,Williams,6-7,220, Jr,0.4,21,Elyjah,Williams,6-7,220, Jr,0.42,Fairleigh Dickinson,2020
11,Callum,Baker,6-0,160, Fr,0.05,2,Brandon,Rush,6-3,175, Fr,0.17,4,Brandon,Powell,6-2,185, So,0.39,5,Xzavier,Malone,6-4,186, Jr,0.34,12,Kaleb,Bishop,6-8,210, Sr,0.4,Fairleigh Dickinson,2020
NA,NA,NA,NA,NA,,NA,4,Brandon,Powell,6-2,185, So,0.12,2,Brandon,Rush,6-3,175, Fr,0.17,1,Bassel,Saliba,6-4,190, So,0.11,15,Oscar,Okeke,6-11,225, Jr,0.08,Fairleigh Dickinson,2020
NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,24,Marc,Dadika,6-8,210, Fr,0.08,25,Daniel,Rodriguez,6-6,250, Fr,0.05,Fairleigh Dickinson,2020
NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,4,Brandon,Powell,6-2,185, So,0.05,NA,NA,NA,NA,NA,,NA,Fairleigh Dickinson,2020
5,Antonio,Daye,6-1,188, So,0.53,1,Isaiah,Banks,6-5,180, Jr,0.44,3,Trejon,Jacob,6-5,175, Sr,0.53,50,Devon,Andrews,6-6,190, Sr,0.63,34,Osasumwen,Osaghae,6-9,250, Sr,0.74,FIU,2020
55,Cameron,Corcoran,6-1,170, So,0.4,2,Blake,Furcron,6-4,175, Jr,0.24,4,Eric,Lovett,6-5,200, Fr,0.22,4,Eric,Lovett,6-5,200, Fr,0.29,0,Dimon,Carrigan,6-9,215, Jr,0.25,FIU,2020
21,Jonathan,Nunez,5-11,180, Fr,0.06,55,Cameron,Corcoran,6-1,170, So,0.17,1,Isaiah,Banks,6-5,180, Jr,0.18,3,Trejon,Jacob,6-5,175, Sr,0.06,NA,NA,NA,NA,NA,,NA,FIU,2020
NA,NA,NA,NA,NA,,NA,3,Trejon,Jacob,6-5,175, Sr,0.11,2,Blake,Furcron,6-4,175, Jr,0.07,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,FIU,2020
2,Andrew,Nembhard,6-5,193, So,0.86,10,Noah,Locke,6-3,207, So,0.55,23,Scottie,Lewis,6-5,185, Fr,0.77,11,Keyontae,Johnson,6-5,231, So,0.9,24,Kerry,Blackshear,6-10,241, Sr,0.66,Florida,2020
1,Tre,Mann,6-4,172, Fr,0.08,1,Tre,Mann,6-4,172, Fr,0.34,10,Noah,Locke,6-3,207, So,0.18,5,Omar,Payne,6-10,223, Fr,0.08,33,Jason,Jitoboh,6-11,300, Fr,0.16,Florida,2020
0,Ques,Glover,5-11,176, Fr,0.06,0,Ques,Glover,5-11,176, Fr,0.11,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,21,Dontay,Bassett,6-9,236, Jr,0.09,Florida,2020
NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,5,Omar,Payne,6-10,223, Fr,0.08,Florida,2020
3,MJ,Randolph,6-4,170, So,0.71,4,Rod,Melton,6-1,180, Sr,0.97,20,Brendon,Myles,6-4,185, Sr,0.44,23,Bryce,Moragne,6-5,200, Jr,0.44,25,DJ,Jones,6-9,200, Jr,0.36,Florida A&M,2020
2,Kamron,Reaves,6-2,170, Jr,0.2,NA,NA,NA,NA,NA,,NA,5,Nasir,Core,6-3,210, Sr,0.39,5,Nasir,Core,6-3,210, Sr,0.34,22,Evins,Desir,6-8,300, Jr,0.34,Florida A&M,2020
5,Nasir,Core,6-3,210, Sr,0.09,NA,NA,NA,NA,NA,,NA,3,MJ,Randolph,6-4,170, So,0.16,25,DJ,Jones,6-9,200, Jr,0.19,23,Bryce,Moragne,6-5,200, Jr,0.31,Florida A&M,2020
0,Cornelius,Taylor,6-0,180, Sr,0.55,11,Michael,Forrest,6-0,170, So,0.63,23,Richardson,Maitre,6-3,180, Jr,0.47,15,Jailyn,Ingram,6-7,215, Sr,0.61,25,Karlis,Silins,6-11,240, So,0.51,Florida Atlantic,2020
4,DJ,Robertson,6-1,160, Fr,0.42,23,Richardson,Maitre,6-3,180, Jr,0.23,3,Jaylen,Sebree,6-7,190, So,0.27,1,Madiaw,Niang,6-9,210, So,0.23,12,Aleksandar,Zecevic,6-10,245, Sr,0.36,Florida Atlantic,2020
NA,NA,NA,NA,NA,,NA,0,Cornelius,Taylor,6-0,180, Sr,0.14,13,Kenan,Blackshear,6-6,215, Fr,0.18,13,Kenan,Blackshear,6-6,215, Fr,0.1,1,Madiaw,Niang,6-9,210, So,0.09,Florida Atlantic,2020
NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,0,Cornelius,Taylor,6-0,180, Sr,0.08,3,Jaylen,Sebree,6-7,190, So,0.06,NA,NA,NA,NA,NA,,NA,Florida Atlantic,2020
5,Jalen,Warren,6-3,167, Jr,0.74,1,Zach,Scott,6-4,173, So,0.42,12,Malik,Hardy,6-3,203, So,0.39,2,Caleb,Catto,6-5,190, So,0.64,32,Justus,Rainwater,6-8,230, Jr,0.36,Florida Gulf Coast,2020
4,Cyrus,Largie,6-1,212, Fr,0.18,4,Cyrus,Largie,6-1,212, Fr,0.33,2,Caleb,Catto,6-5,190, So,0.21,13,Tracy,Hector,6-5,232, Sr,0.22,0,Dakota,Rivers,6-8,195, Fr,0.35,Florida Gulf Coast,2020
13,Tracy,Hector,6-5,232, Sr,0.08,15,Sam,Gagliardi,6-4,199, Jr,0.24,15,Sam,Gagliardi,6-4,199, Jr,0.21,12,Malik,Hardy,6-3,203, So,0.1,30,Brian,Thomas,6-9,259, Jr,0.28,Florida Gulf Coast,2020
NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,1,Zach,Scott,6-4,173, So,0.2,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,Florida Gulf Coast,2020
3,Trent,Forrest,6-4,210, Sr,0.61,23,MJ,Walker,6-5,213, Jr,0.6,24,Devin,Vassell,6-7,194, So,0.54,4,Patrick,Williams,6-8,225, Fr,0.61,1,Raiquan,Gray,6-8,260, So,0.3,Florida St.,2020
0,Rayquan,Evans,6-4,210, Jr,0.33,24,Devin,Vassell,6-7,194, So,0.2,2,Anthony,Polite,6-6,215, So,0.24,10,Malik,Osborne,6-9,225, So,0.19,15,Dominik,Olejniczak,7-0,260, Sr,0.28,Florida St.,2020
NA,NA,NA,NA,NA,,NA,3,Trent,Forrest,6-4,210, Sr,0.06,31,Wyatt,Wilkes,6-8,220, So,0.09,1,Raiquan,Gray,6-8,260, So,0.12,10,Malik,Osborne,6-9,225, So,0.26,Florida St.,2020
NA,NA,NA,NA,NA,,NA,11,Nathanael,Jack,6-5,195, Jr,0.06,23,MJ,Walker,6-5,213, Jr,0.05,NA,NA,NA,NA,NA,,NA,5,Balsa,Koprivica,7-1,260, Fr,0.13,Florida St.,2020
NA,NA,NA,NA,NA,,NA,2,Anthony,Polite,6-6,215, So,0.05,4,Patrick,Williams,6-8,225, Fr,0.05,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,Florida St.,2020
21,Josh,Colon,5-10,170, Jr,0.68,2,Jalen,Cobb,6-1,165, So,0.8,4,Erten,Gazi,6-3,205, Sr,0.68,13,Antwon,Portley,6-4,195, Sr,0.55,22,Joel,Soriano,6-11,250, Fr,0.75,Fordham,2020
3,Kyle,Rose,6-3,185, Fr,0.29,4,Erten,Gazi,6-3,205, Sr,0.15,13,Antwon,Portley,6-4,195, Sr,0.23,10,Ty,Perry,6-3,215, So,0.22,20,Ivan,Raut,6-7,204, Jr,0.21,Fordham,2020
NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,5,Chris,Austin,6-4,205, Fr,0.07,5,Chris,Austin,6-4,205, Fr,0.19,NA,NA,NA,NA,NA,,NA,Fordham,2020
3,Jarred,Hyder,6-3,180, Fr,0.82,0,New,Williams,6-1,175, Sr,0.76,4,Niven,Hart,6-5,205, Fr,0.52,25,Anthony,Holland,6-5,215, Fr,0.61,10,Orlando,Robinson,6-10,235, Fr,0.59,Fresno St.,2020
55,Noah,Blackwell,6-3,190, Sr,0.18,55,Noah,Blackwell,6-3,190, Sr,0.24,55,Noah,Blackwell,6-3,190, Sr,0.46,32,Nate,Grimes,6-8,225, Sr,0.29,32,Nate,Grimes,6-8,225, Sr,0.4,Fresno St.,2020
NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,13,Aguir,Agau,6-7,190, So,0.08,NA,NA,NA,NA,NA,,NA,Fresno St.,2020
23,Jordan,Lyons,5-11,190, Sr,0.89,10,Alex,Hunter,5-11,175, Jr,0.85,3,Mike,Bothwell,6-3,190, So,0.64,45,Clay,Mounce,6-7,205, Jr,0.46,4,Noah,Gurley,6-8,210, So,0.79,Furman,2020
3,Mike,Bothwell,6-3,190, So,0.09,3,Mike,Bothwell,6-3,190, So,0.08,45,Clay,Mounce,6-7,205, Jr,0.16,20,Jalen,Slawson,6-7,210, So,0.44,20,Jalen,Slawson,6-7,210, So,0.15,Furman,2020
NA,NA,NA,NA,NA,,NA,1,Jaylon,Pugh,6-0,170, So,0.06,0,Tre,Clark,6-5,205, Jr,0.12,0,Tre,Clark,6-5,205, Jr,0.08,45,Clay,Mounce,6-7,205, Jr,0.06,Furman,2020
NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,1,Jaylon,Pugh,6-0,170, So,0.07,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,Furman,2020
4,Christian,Turner,5-10,180, Sr,0.82,1,Jaheam,Cornwall,6-0,175, Jr,0.65,10,Nate,Johnson,6-3,180, Jr,0.79,2,Eric,Jamison,6-6,195, Sr,0.85,24,Ludovic,Dufeal,6-8,200, So,0.59,Gardner Webb,2020
1,Jaheam,Cornwall,6-0,175, Jr,0.18,3,Justin,Jenkins,6-2,200, Sr,0.34,3,Justin,Jenkins,6-2,200, Sr,0.16,24,Ludovic,Dufeal,6-8,200, So,0.09,14,Kareem,Reid,6-9,205, Fr,0.39,Gardner Webb,2020
NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,2,Eric,Jamison,6-6,195, Sr,0.05,10,Nate,Johnson,6-3,180, Jr,0.06,NA,NA,NA,NA,NA,,NA,Gardner Webb,2020
10,Jamal,Hartwell,5-10,155, So,0.59,2,Xavier,Johnson,6-1,182, Fr,0.49,11,Jordan,Miller,6-6,189, So,0.8,12,AJ,Wilson,6-7,210, Jr,0.5,13,Josh,Oduro,6-9,237, Fr,0.55,George Mason,2020
2,Xavier,Johnson,6-1,182, Fr,0.31,23,Javon,Greene,6-2,190, Jr,0.35,23,Javon,Greene,6-2,190, Jr,0.14,0,Goanar,Mar,6-7,214, Jr,0.41,33,Greg,Calixte,6-8,227, Jr,0.29,George Mason,2020
23,Javon,Greene,6-2,190, Jr,0.11,20,Jason,Douglas,6-2,191, So,0.13,NA,NA,NA,NA,NA,,NA,11,Jordan,Miller,6-6,189, So,0.08,12,AJ,Wilson,6-7,210, Jr,0.15,George Mason,2020
2,Armel,Potter,6-1,182, Sr,0.92,12,Jameer,Nelson,6-1,190, Fr,0.57,14,Maceo,Jack,6-5,190, Jr,0.57,10,Jamison,Battle,6-7,225, Fr,0.8,3,Chase,Paar,6-9,220, Fr,0.5,George Washington,2020
1,Shawn,Walker,6-6,185, Fr,0.05,14,Maceo,Jack,6-5,190, Jr,0.38,1,Shawn,Walker,6-6,185, Fr,0.23,1,Shawn,Walker,6-6,185, Fr,0.06,11,Arnaldo,Toro,6-8,248, Sr,0.3,George Washington,2020
NA,NA,NA,NA,NA,,NA,5,Adam,Mitola,6-2,192, Sr,0.05,4,Justin,Williams,6-4,218, Sr,0.17,4,Justin,Williams,6-4,218, Sr,0.05,32,Javier,Langarica,6-9,228, Jr,0.09,George Washington,2020
NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,20,Ace,Stallings,6-10,230, Jr,0.05,George Washington,2020
12,Terrell,Allen,6-3,180, Sr,0.86,0,Jahvon,Blair,6-4,190, Jr,0.84,4,Jagan,Mosely,6-3,215, Sr,0.84,1,Jamorko,Pickett,6-8,206, Jr,0.88,34,Qudus,Wahab,6-11,237, Fr,0.6,Georgetown,2020
4,Jagan,Mosely,6-3,215, Sr,0.12,22,Jaden,Robinson,6-3,185, So,0.13,0,Jahvon,Blair,6-4,190, Jr,0.11,20,George,Muresan,6-9,218, Sr,0.12,5,Timothy,Ighoefe,6-11,250, Fr,0.29,Georgetown,2020
NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,44,Omer,Yurtseven,7-0,264, Sr,0.11,Georgetown,2020
15,Sahvir,Wheeler,5-10,180, Fr,0.68,2,Jordan,Harris,6-5,195, Sr,0.41,5,Anthony,Edwards,6-5,225, Fr,0.64,10,Toumani,Camara,6-8,220, Fr,0.55,20,Rayshaun,Hammonds,6-9,235, Jr,0.7,Georgia,2020
5,Anthony,Edwards,6-5,225, Fr,0.2,14,Tye,Fagan,6-3,185, So,0.3,0,Donnell,Gresham,6-3,195, Sr,0.19,3,Christian,Brown,6-6,215, Fr,0.17,30,Mike,Peake,6-8,220, Fr,0.14,Georgia,2020
4,Tyree,Crump,6-1,185, Sr,0.12,0,Donnell,Gresham,6-3,195, Sr,0.16,2,Jordan,Harris,6-5,195, Sr,0.15,5,Anthony,Edwards,6-5,225, Fr,0.11,24,Rodney,Howard,6-11,245, Fr,0.09,Georgia,2020
NA,NA,NA,NA,NA,,NA,4,Tyree,Crump,6-1,185, Sr,0.13,NA,NA,NA,NA,NA,,NA,30,Mike,Peake,6-8,220, Fr,0.09,10,Toumani,Camara,6-8,220, Fr,0.05,Georgia,2020
10,Calvin,Wishart,6-2,180, So,0.56,13,Quan,Jackson,6-4,180, Jr,0.77,2,Elijah,McCadden,6-4,192, So,0.64,3,Ike,Smith,6-4,210, Sr,0.65,23,Simeon,Carter,6-8,215, Sr,0.48,Georgia Southern,2020
