PG.Number,PG.PlayerFirstName,PG.PlayerLastName,PG.Ht,PG.Wt,PG.Yr,PG.Min.Pct,SG.Number,SG.PlayerFirstName,SG.PlayerLastName,SG.Ht,SG.Wt,SG.Yr,SG.Min.Pct,SF.Number,SF.PlayerFirstName,SF.PlayerLastName,SF.Ht,SF.Wt,SF.Yr,SF.Min.Pct,PF.Number,PF.PlayerFirstName,PF.PlayerLastName,PF.Ht,PF.Wt,PF.Yr,PF.Min.Pct,C.Number,C.PlayerFirstName,C.PlayerLastName,C.Ht,C.Wt,C.Yr,C.Min.Pct,Team,Year
5,Jalen,Riley,6-0,150, Sr,0.42,5,Jalen,Riley,6-0,150, Sr,0.35,13,A,J,6-2,185, So,0.25,2,Devin,Harris,6-4,200, Fr,0.27,20,Alex,Bates,6-8,235, So,0.37,East Tennessee St.,2015
11,Desonta,Bradford,6-4,185, Fr,0.08,4,Rashawn,Rembert,6-3,195, Sr,0.12,15,Lester,Wilson,6-4,215, Jr,0.16,4,Rashawn,Rembert,6-3,195, Sr,0.11,2,Devin,Harris,6-4,200, Fr,0.07,East Tennessee St.,2015
NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,11,Desonta,Bradford,6-4,185, Fr,0.09,10,Isaac,Banks,6-7,215, Fr,0.06,12,Tommy,Williams,6-5,220, Jr,0.06,East Tennessee St.,2015
2,Cornell,Johnston,5-7,150, Fr,0.93,5,Reggie,Smith,6-0,185, Sr,0.57,30,Dylan,Chatman,6-1,180, Sr,0.34,15,Trae,Anderson,6-4,235, Jr,0.48,35,Chris,Olivier,6-8,245, Jr,0.53,Eastern Illinois,2015
30,Dylan,Chatman,6-1,180, Sr,0.07,30,Dylan,Chatman,6-1,180, Sr,0.37,3,LeTrell,Viser,6-2,185, Jr,0.31,55,Josh,Piper,6-8,225, Sr,0.36,41,Mat,Piotrowski,7-2,265, Sr,0.18,Eastern Illinois,2015
NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,11,Anthony,Johnson,6-4,200, So,0.17,12,Keenen,Anderson,6-6,200, Sr,0.08,33,Luke,Piotrowski,6-11,240, Jr,0.14,Eastern Illinois,2015
NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,15,Trae,Anderson,6-4,235, Jr,0.15,NA,NA,NA,NA,NA,,NA,55,Josh,Piper,6-8,225, Sr,0.14,Eastern Illinois,2015
2,Corey,Walden,6-2,189, Sr,0.68,5,Isaac,McGlone,6-2,175, So,0.69,32,Ja,Mill,6-7,180, Jr,0.49,22,Timmy,Knipp,6-7,205, Jr,0.64,42,Eric,Stutz,6-8,225, Sr,0.85,Eastern Kentucky,2015
0,Paul,Jackson,6-1,178, Fr,0.29,4,Tommy,Matthews,6-1,180, Jr,0.14,3,Denzel,Richardson,6-5,200, Jr,0.26,33,Deverin,Muff,6-8,212, Jr,0.25,33,Deverin,Muff,6-8,212, Jr,0.14,Eastern Kentucky,2015
NA,NA,NA,NA,NA,,NA,2,Corey,Walden,6-2,189, Sr,0.14,22,Timmy,Knipp,6-7,205, Jr,0.08,3,Denzel,Richardson,6-5,200, Jr,0.09,NA,NA,NA,NA,NA,,NA,Eastern Kentucky,2015
NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,2,Corey,Walden,6-2,189, Sr,0.06,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,Eastern Kentucky,2015
NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,4,Tommy,Matthews,6-1,180, Jr,0.05,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,Eastern Kentucky,2015
NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,11,Jaylen,Babb,6-4,187, So,0.05,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,Eastern Kentucky,2015
1,Mike,Talley,6-0,176, Sr,0.82,0,Raven,Lee,6-3,170, So,0.7,10,Tim,Bond,6-6,170, So,0.48,14,Karrington,Ward,6-7,186, Sr,0.49,4,Brandon,Nazione,6-8,215, Jr,0.29,Eastern Michigan,2015
0,Raven,Lee,6-3,170, So,0.15,10,Tim,Bond,6-6,170, So,0.18,14,Karrington,Ward,6-7,186, Sr,0.37,3,Anali,Okoloji,6-8,232, Sr,0.32,12,Lekan,Ajayi,6-11,245, Jr,0.24,Eastern Michigan,2015
NA,NA,NA,NA,NA,,NA,13,Trent,Perry,6-4,175, Fr,0.1,5,Jodan,Price,6-7,180, So,0.12,4,Brandon,Nazione,6-8,215, Jr,0.13,21,Jerome,Hunter,6-9,250, Sr,0.24,Eastern Michigan,2015
NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,5,Jodan,Price,6-7,180, So,0.06,30,Mike,Samuels,6-11,285, Jr,0.14,Eastern Michigan,2015
NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,3,Anali,Okoloji,6-8,232, Sr,0.09,Eastern Michigan,2015
1,Tyler,Harvey,6-4,185, Jr,0.96,10,Parker,Kelly,6-4,195, Sr,0.54,44,Felix,Von,6-5,200, So,0.5,32,Bogdan,Bliznyuk,6-6,215, Fr,0.48,55,Venky,Jois,6-8,230, Jr,0.75,Eastern Washington,2015
22,Drew,Brandon,6-4,185, Sr,0.05,22,Drew,Brandon,6-4,185, Sr,0.38,22,Drew,Brandon,6-4,185, Sr,0.47,0,Ognjen,Miljkovic,6-7,220, So,0.33,0,Ognjen,Miljkovic,6-7,220, So,0.19,Eastern Washington,2015
NA,NA,NA,NA,NA,,NA,4,Sir,Washington,6-3,180, Fr,0.06,NA,NA,NA,NA,NA,,NA,33,Garrett,Moon,6-5,190, Sr,0.12,NA,NA,NA,NA,NA,,NA,Eastern Washington,2015
NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,44,Felix,Von,6-5,200, So,0.06,NA,NA,NA,NA,NA,,NA,Eastern Washington,2015
10,Austin,Hamilton,5-10,190, Sr,0.84,11,Kevin,Blake,6-3,195, Sr,0.68,3,Tanner,Samson,6-4,195, Jr,0.52,33,Elijah,Bryant,6-4,225, Fr,0.48,12,Christian,Hairston,6-7,205, So,0.43,Elon,2015
33,Elijah,Bryant,6-4,225, Fr,0.16,3,Tanner,Samson,6-4,195, Jr,0.23,2,Dmitri,Thompson,6-4,195, Fr,0.32,4,Collin,Luther,6-6,210, Fr,0.29,15,Tony,Sabato,6-7,220, Jr,0.36,Elon,2015
NA,NA,NA,NA,NA,,NA,2,Dmitri,Thompson,6-4,195, Fr,0.1,33,Elijah,Bryant,6-4,225, Fr,0.16,2,Dmitri,Thompson,6-4,195, Fr,0.18,14,Jack,Anton,6-8,230, Fr,0.21,Elon,2015
NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,12,Christian,Hairston,6-7,205, So,0.05,NA,NA,NA,NA,NA,,NA,Elon,2015
3,Jaylon,Brown,6-0,185, So,0.49,31,D,J,6-2,210, Jr,0.92,12,Adam,Wing,6-4,205, Jr,0.65,5,Mislav,Brzoja,6-4,205, So,0.5,55,Egidijus,Mockevicius,6-10,225, Jr,0.62,Evansville,2015
4,Duane,Gibson,6-3,195, So,0.48,2,Christian,Benzon,6-4,195, So,0.05,50,Blake,Simmons,6-5,210, So,0.28,50,Blake,Simmons,6-5,210, So,0.48,10,Jaylon,Moore,6-7,230, Sr,0.33,Evansville,2015
NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,2,Christian,Benzon,6-4,195, So,0.07,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,Evansville,2015
1,Jerome,Segura,5-11,175, Fr,0.48,3,Tyler,Nelson,6-3,185, Fr,0.79,14,Marcus,Gilbert,6-6,185, Jr,0.82,35,Coleman,Johnson,6-6,215, Jr,0.54,0,Mike,Kirkland,6-7,215, Jr,0.47,Fairfield,2015
23,Steve,Johnston,6-0,170, Sr,0.29,23,Steve,Johnston,6-0,170, Sr,0.19,25,Steve,Smith,6-8,190, So,0.14,25,Steve,Smith,6-8,190, So,0.23,44,Malcolm,Gilbert,6-11,235, Sr,0.32,Fairfield,2015
20,K,J,6-1,190, So,0.22,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,0,Mike,Kirkland,6-7,215, Jr,0.2,21,Amadou,Sidibe,6-8,215, Jr,0.1,Fairfield,2015
NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,35,Coleman,Johnson,6-6,215, Jr,0.07,Fairfield,2015
NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,40,Kevin,Degnan,6-9,220, Fr,0.05,Fairfield,2015
1,Stephan,Jiggetts,6-1,205, Fr,0.52,24,Mustafaa,Jones,6-3,180, Sr,0.44,3,Matt,MacDonald,6-5,200, So,0.36,5,Earl,Potts,6-6,200, Fr,0.46,35,Darius,Stokes,6-7,205, Sr,0.47,Fairleigh Dickinson,2015
22,Darian,Anderson,6-1,170, Fr,0.44,22,Darian,Anderson,6-1,170, Fr,0.3,24,Mustafaa,Jones,6-3,180, Sr,0.34,3,Matt,MacDonald,6-5,200, So,0.35,21,Myles,Mann,6-6,250, So,0.23,Fairleigh Dickinson,2015
NA,NA,NA,NA,NA,,NA,2,Malachi,Nix,5-8,165, So,0.12,15,Marques,Townes,6-4,210, Fr,0.13,15,Marques,Townes,6-4,210, Fr,0.1,20,Xavier,Harris,6-6,230, Jr,0.19,Fairleigh Dickinson,2015
NA,NA,NA,NA,NA,,NA,33,Mike,Schroback,5-10,175, Fr,0.09,13,Scott,Kingsley,6-5,190, So,0.11,NA,NA,NA,NA,NA,,NA,5,Earl,Potts,6-6,200, Fr,0.09,Fairleigh Dickinson,2015
NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,22,Darian,Anderson,6-1,170, Fr,0.06,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,Fairleigh Dickinson,2015
22,Dennis,Mavin,6-3,183, Sr,0.79,11,Ray,Rodriguez,6-1,180, So,0.68,45,Kris,Gulley,6-7,195, Sr,0.52,32,Daviyon,Draper,6-7,217, Jr,0.78,20,Adrian,Diaz,6-11,230, Jr,0.83,FIU,2015
3,Tashawn,Desir,5-10,178, Jr,0.11,23,Marco,Porcher,6-4,185, Sr,0.11,12,Dominique,Williams,6-7,205, So,0.36,12,Dominique,Williams,6-7,205, So,0.15,33,Michael,Phillip,6-9,200, Jr,0.14,FIU,2015
11,Ray,Rodriguez,6-1,180, So,0.1,22,Dennis,Mavin,6-3,183, Sr,0.08,1,Jason,Boswell,6-6,205, So,0.11,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,FIU,2015
NA,NA,NA,NA,NA,,NA,1,Jason,Boswell,6-6,205, So,0.08,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,FIU,2015
NA,NA,NA,NA,NA,,NA,45,Kris,Gulley,6-7,195, Sr,0.06,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,FIU,2015
0,Kasey,Hill,6-1,182, So,0.8,1,Eli,Carter,6-2,200, Jr,0.42,3,Devin,Robinson,6-8,178, Fr,0.4,10,Dorian,Finney,6-8,218, Jr,0.5,21,Jon,Horford,6-10,245, Sr,0.5,Florida,2015
11,Chris,Chiozza,6-0,160, Fr,0.2,11,Chris,Chiozza,6-0,160, Fr,0.42,1,Eli,Carter,6-2,200, Jr,0.28,5,Alex,Murphy,6-8,225, Jr,0.29,23,Chris,Walker,6-10,220, So,0.28,Florida,2015
NA,NA,NA,NA,NA,,NA,20,Michael,Frazier,6-4,194, Jr,0.11,20,Michael,Frazier,6-4,194, Jr,0.19,30,Jacob,Kurtz,6-6,210, Sr,0.19,10,Dorian,Finney,6-8,218, Jr,0.22,Florida,2015
NA,NA,NA,NA,NA,,NA,3,Devin,Robinson,6-8,178, Fr,0.05,30,Jacob,Kurtz,6-6,210, Sr,0.1,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,Florida,2015
NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,5,Alex,Murphy,6-8,225, Jr,0.05,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,Florida,2015
4,Jermaine,Ruttley,6-3,200, Jr,0.62,3,Craig,Bowman,6-3,170, Fr,0.63,25,Jorge,Rosa,6-4,195, Fr,0.52,21,Quentin,Bastian,6-6,245, Sr,0.63,33,Emanuel,Pellot,6-9,230, Jr,0.76,Florida A&M,2015
5,Jerran,Foster,5-9,175, Jr,0.33,25,Jorge,Rosa,6-4,195, Fr,0.21,4,Jermaine,Ruttley,6-3,200, Jr,0.26,2,Jayson,Snearl,6-5,215, Fr,0.3,12,Jordan,Jackson,6-10,225, Fr,0.17,Florida A&M,2015
NA,NA,NA,NA,NA,,NA,24,Dalvin,Roberts,6-2,195, Fr,0.15,24,Dalvin,Roberts,6-2,195, Fr,0.13,NA,NA,NA,NA,NA,,NA,15,Mario,Karailiev,6-9,230, So,0.06,Florida A&M,2015
NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,10,Johnathan,Spicer,6-4,190, Fr,0.09,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,Florida A&M,2015
2,Marquan,Botley,5-10,160, So,0.72,23,Solomon,Poole,6-0,185, Jr,0.63,12,Jackson,Trapp,6-4,200, Jr,0.61,44,Kelvin,Penn,6-6,233, Sr,0.48,0,C,J,6-9,250, Fr,0.51,Florida Atlantic,2015
1,D,Andre,6-1,185, So,0.16,4,Justin,Massey,6-3,185, Fr,0.31,4,Justin,Massey,6-3,185, Fr,0.33,5,Javier,Lacunza,6-9,215, Jr,0.29,11,Justin,Raffington,6-9,255, Sr,0.43,Florida Atlantic,2015
23,Solomon,Poole,6-0,185, Jr,0.12,1,D,Andre,6-1,185, So,0.06,1,D,Andre,6-1,185, So,0.05,12,Jackson,Trapp,6-4,200, Jr,0.16,5,Javier,Lacunza,6-9,215, Jr,0.06,Florida Atlantic,2015
NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,0,C,J,6-9,250, Fr,0.05,NA,NA,NA,NA,NA,,NA,Florida Atlantic,2015
0,Brett,Comer,6-3,192, Sr,0.9,2,Bernard,Thompson,6-3,175, Sr,0.82,3,Julian,DeBose,6-4,196, Jr,0.8,5,Jamail,Jones,6-6,215, Sr,0.45,25,Marc,Eddy,6-8,225, So,0.49,Florida Gulf Coast,2015
2,Bernard,Thompson,6-3,175, Sr,0.08,35,Christian,Terrell,6-4,180, Fr,0.13,5,Jamail,Jones,6-6,215, Sr,0.1,21,Demetris,Morant,6-9,210, So,0.34,21,Demetris,Morant,6-9,210, So,0.26,Florida Gulf Coast,2015
NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,35,Christian,Terrell,6-4,180, Fr,0.07,25,Marc,Eddy,6-8,225, So,0.11,1,Nate,Hicks,6-10,217, Sr,0.23,Florida Gulf Coast,2015
NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,10,Logan,Hovey,6-7,210, Fr,0.08,NA,NA,NA,NA,NA,,NA,Florida Gulf Coast,2015
22,Xavier,Rathan,6-4,190, Fr,0.9,1,Devon,Bookert,6-3,193, Jr,0.89,0,Phil,Cofer,6-8,205, Fr,0.44,32,Montay,Brandon,6-8,225, Jr,0.52,15,Boris,Bojanovsky,7-3,240, Jr,0.44,Florida St.,2015
24,Robbie,Berwick,6-4,188, Fr,0.07,40,Brandon,Allen,6-6,200, So,0.05,32,Montay,Brandon,6-8,225, Jr,0.32,5,Jarquez,Smith,6-9,225, So,0.39,11,Kiel,Turpin,7-0,240, Sr,0.35,Florida St.,2015
NA,NA,NA,NA,NA,,NA,24,Robbie,Berwick,6-4,188, Fr,0.05,24,Robbie,Berwick,6-4,188, Fr,0.16,0,Phil,Cofer,6-8,205, Fr,0.08,50,Michael,Ojo,7-1,292, Jr,0.17,Florida St.,2015
NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,40,Brandon,Allen,6-6,200, So,0.08,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,Florida St.,2015
1,Mandell,Thomas,6-2,185, Jr,0.65,10,Jon,Severe,6-2,185, So,0.36,24,Bryan,Smith,6-2,190, Sr,0.71,43,Christian,Sengfelder,6-7,238, Fr,0.86,30,Ryan,Rhoomes,6-8,235, Jr,0.68,Fordham,2015
0,Antwoine,Anderson,6-1,190, Fr,0.35,1,Mandell,Thomas,6-2,185, Jr,0.31,4,Eric,Paschall,6-6,205, Fr,0.21,30,Ryan,Rhoomes,6-8,235, Jr,0.09,44,Manny,Suarez,6-10,225, Fr,0.26,Fordham,2015
NA,NA,NA,NA,NA,,NA,3,Nemanja,Zarkovic,6-3,185, Fr,0.18,10,Jon,Severe,6-2,185, So,0.05,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,Fordham,2015
NA,NA,NA,NA,NA,,NA,24,Bryan,Smith,6-2,190, Sr,0.14,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,Fordham,2015
3,Cezar,Guerrero,6-1,185, Jr,0.55,0,Emmanuel,Owootoah,5-11,175, So,0.43,23,Marvelle,Harris,6-4,210, Jr,0.47,22,Paul,Watson,6-7,197, So,0.84,10,Alex,Davis,6-9,210, Sr,0.68,Fresno St.,2015
23,Marvelle,Harris,6-4,210, Jr,0.38,14,Julien,Lewis,6-4,195, Jr,0.38,14,Julien,Lewis,6-4,195, Jr,0.38,4,Karachi,Edo,6-6,226, So,0.15,4,Karachi,Edo,6-6,226, So,0.3,Fresno St.,2015
0,Emmanuel,Owootoah,5-11,175, So,0.06,1,Darnell,Taylor,6-3,205, Jr,0.19,1,Darnell,Taylor,6-3,205, Jr,0.11,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,Fresno St.,2015
14,Stephen,Croone,6-0,170, Jr,0.69,1,John,Davis,5-10,160, Fr,0.61,35,Daniel,Fowler,6-4,195, Fr,0.48,21,Kris,Acox,6-6,215, So,0.37,30,Kendrec,Ferrara,6-9,235, Jr,0.62,Furman,2015
12,Devin,Sibley,6-2,175, Fr,0.22,12,Devin,Sibley,6-2,175, Fr,0.29,24,Larry,Wideman,6-4,190, Jr,0.26,3,Geoff,Beans,6-7,210, Fr,0.35,21,Kris,Acox,6-6,215, So,0.29,Furman,2015
1,John,Davis,5-10,160, Fr,0.07,24,Larry,Wideman,6-4,190, Jr,0.06,12,Devin,Sibley,6-2,175, Fr,0.23,35,Daniel,Fowler,6-4,195, Fr,0.22,3,Geoff,Beans,6-7,210, Fr,0.06,Furman,2015
2,Tyler,Strange,5-10,185, Sr,0.93,4,Harold,McBride,6-0,175, Jr,0.72,24,Isaiah,Ivey,6-2,190, Jr,0.27,23,Adonis,Burbage,6-5,200, Jr,0.56,20,Tyrell,Nelson,6-7,230, So,0.61,Gardner Webb,2015
NA,NA,NA,NA,NA,,NA,15,Jarvis,Davis,6-0,180, Sr,0.22,15,Jarvis,Davis,6-0,180, Sr,0.27,34,Jerome,Hill,6-5,210, Jr,0.4,34,Jerome,Hill,6-5,210, Jr,0.33,Gardner Webb,2015
NA,NA,NA,NA,NA,,NA,24,Isaiah,Ivey,6-2,190, Jr,0.05,23,Adonis,Burbage,6-5,200, Jr,0.25,NA,NA,NA,NA,NA,,NA,NA,Ahol,NA,NA,NA,ode,0.05,Gardner Webb,2015
NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,5,Dylan,Poston,6-4,190, Jr,0.21,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,Gardner Webb,2015
22,Marquise,Moore,6-2,200, So,0.86,13,Corey,Edwards,5-11,177, Sr,0.51,44,Isaiah,Jackson,6-6,207, Fr,0.76,31,Jalen,Jenkins,6-7,225, So,0.54,14,Shevon,Thompson,6-11,232, Jr,0.69,George Mason,2015
13,Corey,Edwards,5-11,177, Sr,0.11,3,Patrick,Holloway,6-1,167, Jr,0.41,1,Vaughn,Gray,6-5,192, Sr,0.15,15,Trey,Porter,6-10,200, Fr,0.29,25,Julian,Royal,6-8,232, Jr,0.22,George Mason,2015
NA,NA,NA,NA,NA,,NA,1,Vaughn,Gray,6-5,192, Sr,0.05,3,Patrick,Holloway,6-1,167, Jr,0.06,10,Marko,Gujanicic,6-8,225, Jr,0.09,15,Trey,Porter,6-10,200, Fr,0.09,George Mason,2015
NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,25,Julian,Royal,6-8,232, Jr,0.08,NA,NA,NA,NA,NA,,NA,George Mason,2015
22,Joe,McDonald,6-1,194, Jr,0.59,11,Kethan,Savage,6-3,200, Jr,0.48,13,Patricio,Garino,6-6,211, Jr,0.45,34,John,Kopriva,6-8,214, Sr,0.54,21,Kevin,Larsen,6-10,260, Jr,0.8,George Washington,2015
3,Paul,Jorgensen,6-2,183, Fr,0.37,13,Patricio,Garino,6-6,211, Jr,0.2,12,Yuta,Watanabe,6-8,193, Fr,0.28,12,Yuta,Watanabe,6-8,193, Fr,0.31,34,John,Kopriva,6-8,214, Sr,0.12,George Washington,2015
NA,NA,NA,NA,NA,,NA,22,Joe,McDonald,6-1,194, Jr,0.17,11,Kethan,Savage,6-3,200, Jr,0.18,13,Patricio,Garino,6-6,211, Jr,0.1,NA,NA,NA,NA,NA,,NA,George Washington,2015
NA,NA,NA,NA,NA,,NA,5,Nick,Griffin,6-2,176, So,0.12,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,George Washington,2015
4,D,Vauntes,6-3,214, Jr,0.7,0,L,J,6-5,215, Fr,0.5,55,Jabril,Trawick,6-5,220, Sr,0.56,11,Isaac,Copeland,6-9,220, Fr,0.6,3,Mikael,Hopkins,6-9,239, Sr,0.45,Georgetown,2015
1,Tre,Campbell,6-2,170, Fr,0.26,1,Tre,Campbell,6-2,170, Fr,0.27,23,Aaron,Bowen,6-6,212, Sr,0.28,13,Paul,White,6-8,228, Fr,0.33,24,Joshua,Smith,6-10,350, Sr,0.43,Georgetown,2015
NA,NA,NA,NA,NA,,NA,55,Jabril,Trawick,6-5,220, Sr,0.22,13,Paul,White,6-8,228, Fr,0.12,NA,NA,NA,NA,NA,,NA,42,Bradley,Hayes,7-0,260, Jr,0.1,Georgetown,2015
30,J,J,5-10,150, So,0.79,12,Kenny,Gaines,6-3,200, Jr,0.37,11,Cameron,Forte,6-7,220, Jr,0.49,42,Nemanja,Djurisic,6-8,230, Sr,0.7,2,Marcus,Thornton,6-8,235, Sr,0.49,Georgia,2015
4,Charles,Mann,6-5,215, Jr,0.21,4,Charles,Mann,6-5,215, Jr,0.22,4,Charles,Mann,6-5,215, Jr,0.3,2,Marcus,Thornton,6-8,235, Sr,0.19,1,Yante,Maten,6-8,240, Fr,0.42,Georgia,2015
NA,NA,NA,NA,NA,,NA,10,Taylor,Echols,6-1,175, Sr,0.16,25,Kenny,Paul,6-6,200, So,0.19,24,Houston,Kessler,6-8,225, So,0.09,42,Nemanja,Djurisic,6-8,230, Sr,0.09,Georgia,2015
NA,NA,NA,NA,NA,,NA,25,Kenny,Paul,6-6,200, So,0.14,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,Georgia,2015
NA,NA,NA,NA,NA,,NA,3,Juwan,Parker,6-4,200, So,0.11,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,Georgia,2015
5,Jelani,Hewitt,6-2,185, Sr,0.94,4,Curtis,Diamond,6-3,170, Sr,0.64,10,Jake,Allsmiller,6-5,185, Fr,0.56,3,Eric,Ferguson,6-8,200, Sr,0.51,44,Trent,Wiederman,6-8,255, Sr,0.77,Georgia Southern,2015
NA,NA,NA,NA,NA,,NA,2,Mike,Hughes,6-3,190, Fr,0.31,2,Mike,Hughes,6-3,190, Fr,0.43,35,Kyle,Doyle,6-6,210, So,0.37,3,Eric,Ferguson,6-8,200, Sr,0.21,Georgia Southern,2015
NA,NA,NA,NA,NA,,NA,1,Devonte,Boykins,6-2,180, Fr,0.05,NA,NA,NA,NA,NA,,NA,10,Jake,Allsmiller,6-5,185, Fr,0.07,NA,NA,NA,NA,NA,,NA,Georgia Southern,2015
NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,13,Angel,Matias,6-4,225, Jr,0.05,NA,NA,NA,NA,NA,,NA,Georgia Southern,2015
2,Ryann,Green,6-1,180, Sr,0.63,0,Kevin,Ware,6-2,170, Jr,0.59,22,R,J,6-6,190, Jr,0.95,33,Markus,Crider,6-6,200, Jr,0.83,42,Curtis,Washington,6-10,230, Sr,0.51,Georgia St.,2015
55,Ryan,Harrow,6-2,160, Sr,0.2,4,Isaiah,Dennis,6-0,185, So,0.35,NA,NA,NA,NA,NA,,NA,23,Jordan,Session,6-7,205, Fr,0.14,31,T,J,6-7,225, Jr,0.48,Georgia St.,2015
0,Kevin,Ware,6-2,170, Jr,0.18,2,Ryann,Green,6-1,180, Sr,0.06,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,Georgia St.,2015
10,Travis,Jorgenson,6-0,177, Fr,0.57,1,Tadric,Jackson,6-2,215, Fr,0.57,3,Marcus,Georges,6-5,214, Jr,0.41,13,Robert,Sampson,6-8,224, Sr,0.56,4,Demarco,Cox,6-8,276, Sr,0.49,Georgia Tech,2015
11,Josh,Heath,6-2,172, So,0.42,5,Corey,Heyward,6-1,214, So,0.26,12,Quinton,Stephens,6-9,187, So,0.34,4,Demarco,Cox,6-8,276, Sr,0.22,0,Charles,Mitchell,6-8,269, Jr,0.41,Georgia Tech,2015
NA,NA,NA,NA,NA,,NA,3,Marcus,Georges,6-5,214, Jr,0.11,1,Tadric,Jackson,6-2,215, Fr,0.1,44,Ben,Lammers,6-10,241, Fr,0.08,44,Ben,Lammers,6-10,241, Fr,0.1,Georgia Tech,2015
NA,NA,NA,NA,NA,,NA,10,Travis,Jorgenson,6-0,177, Fr,0.05,NA,Do,NA,NA,NA,yle,0.05,12,Quinton,Stephens,6-9,187, So,0.08,NA,NA,NA,NA,NA,,NA,Georgia Tech,2015
NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,34,Abdoulaye,Gueye,6-9,208, Fr,0.05,NA,NA,NA,NA,NA,,NA,Georgia Tech,2015
4,Kevin,Pangos,6-2,182, Sr,0.97,5,Gary,Bell,6-2,214, Sr,0.69,22,Byron,Wesley,6-5,210, Sr,0.57,33,Kyle,Wiltjer,6-10,240, Jr,0.73,24,Przemek,Karnowski,7-1,288, Jr,0.57,Gonzaga,2015
