PG.Number,PG.PlayerFirstName,PG.PlayerLastName,PG.Ht,PG.Wt,PG.Yr,PG.Min.Pct,SG.Number,SG.PlayerFirstName,SG.PlayerLastName,SG.Ht,SG.Wt,SG.Yr,SG.Min.Pct,SF.Number,SF.PlayerFirstName,SF.PlayerLastName,SF.Ht,SF.Wt,SF.Yr,SF.Min.Pct,PF.Number,PF.PlayerFirstName,PF.PlayerLastName,PF.Ht,PF.Wt,PF.Yr,PF.Min.Pct,C.Number,C.PlayerFirstName,C.PlayerLastName,C.Ht,C.Wt,C.Yr,C.Min.Pct,Team,Year
11,Cliff,Colimon,6-0,170, Sr,0.92,22,Jeffrey,Forbes,5-10,170, Jr,0.75,10,Parker,Kelly,6-4,195, Fr,0.58,42,Cliff,Ederaine,6-7,205, Sr,0.65,15,Laron,Griffin,6-8,220, Sr,0.67,Eastern Washington,2012
22,Jeffrey,Forbes,5-10,170, Jr,0.07,23,Kevin,Winford,5-11,170, Jr,0.18,24,Collin,Chiverton,6-6,200, Jr,0.25,20,Tremayne,Johnson,6-7,200, Sr,0.15,25,Jordan,Hickert,6-9,225, Jr,0.24,Eastern Washington,2012
NA,NA,NA,NA,NA,,NA,10,Parker,Kelly,6-4,195, Fr,0.07,23,Kevin,Winford,5-11,170, Jr,0.1,15,Laron,Griffin,6-8,220, Sr,0.13,42,Cliff,Ederaine,6-7,205, Sr,0.07,Eastern Washington,2012
NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,20,Tremayne,Johnson,6-7,200, Sr,0.06,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,Eastern Washington,2012
20,Jack,Isenbarger,6-2,175, So,0.44,1,Drew,Spradlin,6-5,192, Sr,0.58,23,Ryley,Beaumont,6-7,195, So,0.66,24,Sebastian,Koch,6-8,190, So,0.66,31,Lucas,Troutman,6-10,205, So,0.67,Elon,2012
10,Austin,Hamilton,5-10,175, Fr,0.29,20,Jack,Isenbarger,6-2,175, So,0.33,24,Sebastian,Koch,6-8,190, So,0.21,44,Brett,Ervin,6-7,240, Jr,0.17,44,Brett,Ervin,6-7,240, Jr,0.18,Elon,2012
0,Josh,Bonney,5-10,170, Jr,0.26,11,Kevin,Blake,6-3,180, Fr,0.06,1,Drew,Spradlin,6-5,192, Sr,0.11,23,Egheosa,Edomwonyi,6-7,230, So,0.1,23,Egheosa,Edomwonyi,6-7,230, So,0.14,Elon,2012
NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,23,Ryley,Beaumont,6-7,195, So,0.06,NA,NA,NA,NA,NA,,NA,Elon,2012
22,Ned,Cox,6-1,185, Jr,0.64,34,Denver,Holmes,6-4,180, Sr,0.52,32,Kenneth,Harris,6-6,185, Sr,0.43,11,Colt,Ryan,6-5,210, Jr,0.62,0,Ryan,Sawvell,6-8,200, Fr,0.47,Evansville,2012
5,Troy,Taylor,6-0,184, Jr,0.36,5,Troy,Taylor,6-0,184, Jr,0.42,4,Lewis,Jones,6-3,205, Jr,0.38,32,Kenneth,Harris,6-6,185, Sr,0.25,10,Jaylon,Moore,6-7,230, Fr,0.22,Evansville,2012
NA,NA,NA,NA,NA,,NA,1,Jordan,Nelson,6-0,160, Fr,0.05,34,Denver,Holmes,6-4,180, Sr,0.18,4,Lewis,Jones,6-3,205, Jr,0.07,11,Colt,Ryan,6-5,210, Jr,0.16,Evansville,2012
NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,32,Rokas,Cesnulevicius,6-8,215, Fr,0.12,Evansville,2012
11,Desmond,Wade,5-8,150, Jr,0.49,23,Jamel,Fields,6-1,175, So,0.47,41,Keith,Matthews,6-5,200, So,0.43,21,Rakim,Sanders,6-5,210, Sr,0.46,34,Ryan,Olander,7-0,220, Sr,0.57,Fairfield,2012
25,Colin,Nickerson,6-3,150, Jr,0.4,25,Colin,Nickerson,6-3,150, Jr,0.31,20,Maurice,Barrow,6-5,210, So,0.41,20,Maurice,Barrow,6-5,210, So,0.43,21,Rakim,Sanders,6-5,210, Sr,0.32,Fairfield,2012
23,Jamel,Fields,6-1,175, So,0.07,41,Keith,Matthews,6-5,200, So,0.2,25,Colin,Nickerson,6-3,150, Jr,0.11,5,Adam,Jones,6-8,210, Fr,0.07,5,Adam,Jones,6-8,210, Fr,0.08,Fairfield,2012
NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,41,Keith,Matthews,6-5,200, So,0.05,NA,NA,NA,NA,NA,,NA,Fairfield,2012
23,Lonnie,Robinson,6-5,220, Jr,0.52,21,Dylan,Moody,5-8,160, Fr,0.53,5,Melquan,Bolding,6-3,195, Jr,0.39,44,Kinu,Rochford,6-6,235, Jr,0.51,1,George,Goode,6-8,230, Sr,0.77,Fairleigh Dickinson,2012
33,Briahn,Smith,6-4,195, Sr,0.29,5,Melquan,Bolding,6-3,195, Jr,0.37,33,Briahn,Smith,6-4,195, Sr,0.3,15,Ayotunde,Oyeniyi,6-9,200, So,0.2,15,Ayotunde,Oyeniyi,6-9,200, So,0.17,Fairleigh Dickinson,2012
5,Melquan,Bolding,6-3,195, Jr,0.18,10,Sam,Fernley,6-0,170, Sr,0.06,22,Mathias,Seilund,6-7,205, So,0.28,22,Mathias,Seilund,6-7,205, So,0.16,44,Kinu,Rochford,6-6,235, Jr,0.06,Fairleigh Dickinson,2012
NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,33,Briahn,Smith,6-4,195, Sr,0.08,NA,NA,NA,NA,NA,,NA,Fairleigh Dickinson,2012
NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,34,Mouhamed,Lo,6-8,230, Sr,0.05,NA,NA,NA,NA,NA,,NA,Fairleigh Dickinson,2012
1,Deric,Hill,5-9,160, Fr,0.64,10,Cameron,Bell,6-3,181, Jr,0.4,14,DeJuan,Wright,6-3,177, Sr,0.54,32,Jeremy,Allen,6-4,188, Sr,0.46,22,Brandon,Moore,6-10,213, Jr,0.49,FIU,2012
11,Phil,Taylor,5-9,160, So,0.34,11,Phil,Taylor,5-9,160, So,0.31,32,Jeremy,Allen,6-4,188, Sr,0.22,3,Dominique,Ferguson,6-9,210, So,0.33,15,Gilles,Dierickx,7-0,240, Fr,0.4,FIU,2012
NA,NA,NA,NA,NA,,NA,14,DeJuan,Wright,6-3,177, Sr,0.28,23,Tanner,Wozniak,6-5,185, Fr,0.11,22,Brandon,Moore,6-10,213, Jr,0.13,3,Dominique,Ferguson,6-9,210, So,0.1,FIU,2012
NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,10,Cameron,Bell,6-3,181, Jr,0.07,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,FIU,2012
NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,3,Dominique,Ferguson,6-9,210, So,0.06,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,FIU,2012
11,Erving,Walker,5-8,171, Sr,0.74,1,Kenny,Boynton,6-2,183, Jr,0.67,33,Bradley,Beal,6-3,196, Fr,0.74,33,Erik,Murphy,6-10,229, Jr,0.48,4,Patric,Young,6-9,245, So,0.7,Florida,2012
5,Scottie,Wilbekin,6-2,175, So,0.24,5,Scottie,Wilbekin,6-2,175, So,0.23,3,Mike,Rosario,6-3,180, Jr,0.17,24,Casey,Prather,6-6,195, So,0.34,33,Erik,Murphy,6-10,229, Jr,0.26,Florida,2012
NA,NA,NA,NA,NA,,NA,3,Mike,Rosario,6-3,180, Jr,0.09,1,Kenny,Boynton,6-2,183, Jr,0.08,33,Bradley,Beal,6-3,196, Fr,0.1,NA,NA,NA,NA,NA,,NA,Florida,2012
NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,15,Will,Yeguete,6-7,210, So,0.05,NA,NA,NA,NA,NA,,NA,Florida,2012
15,D,Andre,6-3,170, Fr,0.36,2,Chris,Watson,6-2,190, Sr,0.4,12,Reggie,Lewis,6-2,200, So,0.45,22,Amin,Stevens,6-6,215, Jr,0.75,42,Yannick,Crowder,6-8,215, Sr,0.6,Florida A&M,2012
1,Avery,Moore,5-10,160, So,0.3,12,Reggie,Lewis,6-2,200, So,0.26,25,Jeremy,Dean,6-6,205, Jr,0.42,25,Jeremy,Dean,6-6,205, Jr,0.19,33,Nathaniel,Drayton,6-7,245, Jr,0.29,Florida A&M,2012
20,Brandon,Hosley,5-10,190, Sr,0.18,4,Jeffrey,Kennings,5-10,185, Jr,0.16,2,Chris,Watson,6-2,190, Sr,0.11,NA,NA,NA,NA,NA,,NA,22,Amin,Stevens,6-6,215, Jr,0.12,Florida A&M,2012
2,Chris,Watson,6-2,190, Sr,0.09,1,Avery,Moore,5-10,160, So,0.11,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,Florida A&M,2012
4,Jeffrey,Kennings,5-10,185, Jr,0.07,15,D,Andre,6-3,170, Fr,0.07,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,Florida A&M,2012
2,Raymond,Taylor,5-6,145, Jr,0.6,1,Shavar,Richardson,6-3,180, Sr,0.42,22,Greg,Gantt,6-2,205, Jr,0.44,21,Jordan,McCoy,6-6,185, Jr,0.46,52,Kore,White,6-8,245, Jr,0.47,Florida Atlantic,2012
5,Alex,Tucker,5-11,165, Sr,0.34,5,Alex,Tucker,5-11,165, Sr,0.35,10,Dennis,Mavin,6-3,183, So,0.25,2,Pablo,Bertone,6-4,198, So,0.32,21,Jordan,McCoy,6-6,185, Jr,0.22,Florida Atlantic,2012
10,Dennis,Mavin,6-3,183, So,0.06,10,Dennis,Mavin,6-3,183, So,0.21,1,Shavar,Richardson,6-3,180, Sr,0.23,44,Kelvin,Penn,6-6,225, Fr,0.13,44,Kelvin,Penn,6-6,225, Fr,0.2,Florida Atlantic,2012
NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,2,Pablo,Bertone,6-4,198, So,0.08,22,Greg,Gantt,6-2,205, Jr,0.06,4,Andre,Mattison,6-7,220, Jr,0.11,Florida Atlantic,2012
3,Brett,Comer,6-2,180, Fr,0.73,5,Christophe,Varidel,6-2,175, So,0.58,25,Sherwood,Brown,6-4,193, Jr,0.75,20,Chase,Fieler,6-7,217, So,0.52,34,Kevin,Cantinol,6-9,253, Sr,0.39,Florida Gulf Coast,2012
2,Bernard,Thompson,6-3,180, Fr,0.27,2,Bernard,Thompson,6-3,180, Fr,0.29,2,Bernard,Thompson,6-3,180, Fr,0.11,15,Filip,Cvjeticanin,6-9,205, Fr,0.24,23,Eddie,Murray,6-8,204, Jr,0.37,Florida Gulf Coast,2012
NA,NA,NA,NA,NA,,NA,1,Dante,Holmes,6-3,180, Fr,0.12,1,Dante,Holmes,6-3,180, Fr,0.07,23,Eddie,Murray,6-8,204, Jr,0.15,15,Filip,Cvjeticanin,6-9,205, Fr,0.2,Florida Gulf Coast,2012
NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,22,Ed,Rolax,6-5,229, Sr,0.06,22,Ed,Rolax,6-5,229, Sr,0.07,NA,NA,NA,NA,NA,,NA,Florida Gulf Coast,2012
3,Luke,Loucks,6-5,205, Sr,0.76,30,Ian,Miller,6-3,190, So,0.54,21,Michael,Snaer,6-5,205, Jr,0.68,10,Okaro,White,6-8,195, So,0.57,5,Bernard,James,6-10,240, Sr,0.71,Florida St.,2012
12,Jeff,Peterson,6-1,192, Sr,0.24,14,Deividas,Dulkys,6-5,195, Sr,0.44,14,Deividas,Dulkys,6-5,195, Sr,0.3,1,Xavier,Gibson,6-11,230, Sr,0.37,50,Jon,Kreft,7-0,260, Sr,0.26,Florida St.,2012
NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,21,Michael,Snaer,6-5,205, Jr,0.06,NA,NA,NA,NA,NA,,NA,Florida St.,2012
3,Devon,McMillan,5-10,165, Fr,0.59,1,Branden,Frazier,6-3,170, So,0.64,21,Alberto,Estwick,6-4,200, Sr,0.53,33,Chris,Gaston,6-7,220, Jr,0.76,10,Kervin,Bristol,6-10,225, Sr,0.72,Fordham,2012
14,Lamount,Samuell,6-4,175, So,0.22,24,Bryan,Smith,6-1,195, Fr,0.3,24,Bryan,Smith,6-1,195, Fr,0.41,23,Marvin,Dominique,6-7,215, So,0.21,42,Ryan,Canty,6-9,230, Fr,0.19,Fordham,2012
1,Branden,Frazier,6-3,170, So,0.17,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,33,Chris,Gaston,6-7,220, Jr,0.09,Fordham,2012
12,Steven,Shepp,6-2,180, Sr,0.99,3,Kevin,Olekaibe,6-1,180, So,0.9,1,Tyler,Johnson,6-2,180, So,0.7,2,Jonathan,Wills,6-6,185, Sr,0.59,24,Kevin,Foster,6-8,230, Jr,0.65,Fresno St.,2012
NA,NA,NA,NA,NA,,NA,1,Tyler,Johnson,6-2,180, So,0.09,20,Garrett,Johnson,6-4,195, Jr,0.27,0,Jerry,Brown,6-7,210, So,0.29,0,Jerry,Brown,6-7,210, So,0.32,Fresno St.,2012
NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,20,Garrett,Johnson,6-4,195, Jr,0.1,NA,NA,NA,NA,NA,,NA,Fresno St.,2012
10,Jordan,Loyd,6-3,190, Fr,0.48,2,Bobby,Austin,6-3,200, Sr,0.73,32,Bryson,Barnes,6-6,205, Sr,0.24,15,Bryant,Irwin,6-7,220, Jr,0.4,24,Brandon,Sebirumbi,6-9,230, Sr,0.56,Furman,2012
11,David,Brown,5-10,170, Fr,0.45,10,Jordan,Loyd,6-3,190, Fr,0.13,12,Charlie,Reddick,6-5,185, So,0.24,44,Chris,Toler,6-9,235, Sr,0.21,43,Colin,Reddick,6-9,240, Jr,0.26,Furman,2012
3,Richard,Brown,5-11,170, So,0.07,12,Charlie,Reddick,6-5,185, So,0.09,35,Dominic,Early,6-5,185, Fr,0.19,32,Bryson,Barnes,6-6,205, Sr,0.21,44,Chris,Toler,6-9,235, Sr,0.18,Furman,2012
NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,15,Bryant,Irwin,6-7,220, Jr,0.18,24,Brandon,Sebirumbi,6-9,230, Sr,0.11,NA,NA,NA,NA,NA,,NA,Furman,2012
NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,10,Jordan,Loyd,6-3,190, Fr,0.15,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,Furman,2012
4,Tyler,Strange,5-9,175, Fr,0.58,15,Laron,Buggs,6-1,180, Sr,0.52,32,Tashan,Newsome,6-3,200, Jr,0.65,5,Stefon,Johnson,6-6,215, Jr,0.54,54,Mike,Byron,6-10,215, So,0.47,Gardner Webb,2012
11,Jason,Dawson,5-10,175, Jr,0.29,10,Max,Landis,6-1,175, Fr,0.29,0,Donta,Harper,6-6,180, Fr,0.22,0,Donta,Harper,6-6,180, Fr,0.31,24,Kevin,Hartley,6-6,235, Jr,0.31,Gardner Webb,2012
15,Laron,Buggs,6-1,180, Sr,0.13,11,Jason,Dawson,5-10,175, Jr,0.07,15,Laron,Buggs,6-1,180, Sr,0.05,24,Kevin,Hartley,6-6,235, Jr,0.1,5,Stefon,Johnson,6-6,215, Jr,0.19,Gardner Webb,2012
NA,NA,NA,NA,NA,,NA,32,Tashan,Newsome,6-3,200, Jr,0.06,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,Gardner Webb,2012
4,Bryon,Allen,6-3,214, So,0.63,45,Andre,Cornelius,5-10,172, Sr,0.48,10,Sherrod,Wright,6-4,193, So,0.48,24,Ryan,Pearson,6-6,230, Sr,0.68,22,Mike,Morrison,6-9,222, Sr,0.54,George Mason,2012
13,Corey,Edwards,5-11,177, Fr,0.28,11,Vertrail,Vaughns,6-2,184, So,0.37,11,Vertrail,Vaughns,6-2,184, So,0.28,22,Mike,Morrison,6-9,222, Sr,0.16,21,Jonathan,Arledge,6-9,236, So,0.27,George Mason,2012
45,Andre,Cornelius,5-10,172, Sr,0.09,10,Sherrod,Wright,6-4,193, So,0.14,12,Vaughn,Gray,6-5,185, Fr,0.25,4,Erik,Copes,6-8,244, Fr,0.05,4,Erik,Copes,6-8,244, Fr,0.18,George Mason,2012
3,Tony,Taylor,6-1,191, Sr,0.89,10,Bryan,Bynes,6-3,170, Jr,0.44,20,Lasan,Kromah,6-5,197, So,0.34,30,Nemanja,Mikic,6-8,216, So,0.37,12,David,Pellom,6-8,215, Jr,0.55,George Washington,2012
10,Bryan,Bynes,6-3,170, Jr,0.11,20,Lasan,Kromah,6-5,197, So,0.35,15,Aaron,Ware,6-5,202, Sr,0.25,0,Dwayne,Smith,6-6,220, Jr,0.25,13,Jabari,Edwards,6-10,215, Sr,0.38,George Washington,2012
NA,NA,NA,NA,NA,,NA,11,Dan,Guest,6-2,205, So,0.14,0,Dwayne,Smith,6-6,220, Jr,0.12,12,David,Pellom,6-8,215, Jr,0.24,30,Nemanja,Mikic,6-8,216, So,0.05,George Washington,2012
NA,NA,NA,NA,NA,,NA,15,Aaron,Ware,6-5,202, Sr,0.07,30,Nemanja,Mikic,6-8,216, So,0.11,34,John,Kopriva,6-8,205, Fr,0.07,NA,NA,NA,NA,NA,,NA,George Washington,2012
NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,34,John,Kopriva,6-8,205, Fr,0.08,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,George Washington,2012
21,Jason,Clark,6-2,180, Sr,0.87,5,Markel,Starks,6-2,175, So,0.41,1,Hollis,Thompson,6-8,205, Jr,0.52,22,Otto,Porter,6-8,200, Fr,0.68,14,Henry,Sims,6-10,242, Sr,0.69,Georgetown,2012
5,Markel,Starks,6-2,175, So,0.13,2,Greg,Whittington,6-8,205, Fr,0.33,2,Greg,Whittington,6-8,205, Fr,0.29,34,Nate,Lubick,6-8,240, So,0.19,34,Nate,Lubick,6-8,240, So,0.17,Georgetown,2012
NA,NA,NA,NA,NA,,NA,1,Hollis,Thompson,6-8,205, Jr,0.16,22,Otto,Porter,6-8,200, Fr,0.16,1,Hollis,Thompson,6-8,205, Jr,0.12,3,Mikael,Hopkins,6-9,222, Fr,0.12,Georgetown,2012
NA,NA,NA,NA,NA,,NA,55,Jabril,Trawick,6-5,205, Fr,0.1,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,Georgetown,2012
22,Gerald,Robinson,6-1,180, Sr,0.8,3,Dustin,Ware,5-11,182, Sr,0.67,1,Kentavious,Caldwell,6-4,190, Fr,0.6,42,Nemanja,Djurisic,6-8,220, Fr,0.47,15,Donte,Williams,6-9,210, So,0.58,Georgia,2012
11,Vincent,Williams,6-0,160, Jr,0.12,1,Kentavious,Caldwell,6-4,190, Fr,0.18,2,Marcus,Thornton,6-7,225, So,0.16,2,Marcus,Thornton,6-7,225, So,0.32,32,John,Florveus,7-0,215, Jr,0.25,Georgia,2012
3,Dustin,Ware,5-11,182, Sr,0.08,2,Sherrard,Brantley,6-2,190, Jr,0.1,2,Sherrard,Brantley,6-2,190, Jr,0.13,20,Connor,Nolte,6-7,205, Sr,0.05,42,Nemanja,Djurisic,6-8,220, Fr,0.12,Georgia,2012
NA,NA,NA,NA,NA,,NA,11,Vincent,Williams,6-0,160, Jr,0.05,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,Georgia,2012
50,Willie,Powers,6-2,200, Sr,0.7,0,Ben,Drayton,5-10,175, Sr,0.52,5,Jelani,Hewitt,6-2,186, So,0.63,3,Eric,Ferguson,6-7,186, So,0.51,11,Cameron,Baskerville,6-7,220, Jr,0.46,Georgia Southern,2012
0,Ben,Drayton,5-10,175, Sr,0.22,1,Jessie,Pernell,6-1,167, Fr,0.41,11,Tre,Bussey,6-2,161, So,0.29,10,Marvin,Baynham,6-6,193, So,0.39,25,Tyrone,Brown,6-8,207, Fr,0.2,Georgia Southern,2012
5,Jelani,Hewitt,6-2,186, So,0.08,11,Tre,Bussey,6-2,161, So,0.06,1,Jessie,Pernell,6-1,167, Fr,0.07,11,Cameron,Baskerville,6-7,220, Jr,0.07,3,Eric,Ferguson,6-7,186, So,0.2,Georgia Southern,2012
NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,34,Kameron,Dunnican,6-8,198, Fr,0.14,Georgia Southern,2012
12,Devonta,White,5-10,158, So,0.79,25,Rashaad,Richardson,6-3,179, So,0.48,24,Jihad,Ali,6-5,200, Sr,0.5,1,Josh,Micheaux,6-5,222, Sr,0.44,20,Eric,Buckner,6-10,203, Sr,0.68,Georgia St.,2012
1,Josh,Micheaux,6-5,222, Sr,0.1,4,James,Fields,6-4,182, Sr,0.47,11,Tony,Kimbro,6-5,185, Fr,0.23,24,Jihad,Ali,6-5,200, Sr,0.33,22,James,Vincent,6-10,267, Jr,0.27,Georgia St.,2012
4,James,Fields,6-4,182, Sr,0.09,NA,NA,NA,NA,NA,,NA,4,James,Fields,6-4,182, Sr,0.23,24,Brandon,McGee,6-6,228, Sr,0.16,NA,NA,NA,NA,NA,,NA,Georgia St.,2012
0,Mfon,Udofia,6-2,193, Jr,0.87,23,Brandon,Reed,6-3,180, So,0.64,14,Jason,Morris,6-5,210, So,0.62,24,Kammeon,Holsey,6-8,226, So,0.58,5,Daniel,Miller,6-11,258, So,0.78,Georgia Tech,2012
23,Brandon,Reed,6-3,180, So,0.1,2,Pierre,Jordan,6-0,170, Sr,0.18,4,Nick,Foreman,6-3,210, Sr,0.26,1,Julian,Royal,6-7,230, Fr,0.36,24,Kammeon,Holsey,6-8,226, So,0.19,Georgia Tech,2012
NA,NA,NA,NA,NA,,NA,4,Nick,Foreman,6-3,210, Sr,0.15,NA,NA,NA,NA,NA,,NA,14,Jason,Morris,6-5,210, So,0.05,NA,NA,NA,NA,NA,,NA,Georgia Tech,2012
4,Kevin,Pangos,6-1,180, Fr,0.64,5,Gary,Bell,6-1,205, Fr,0.68,10,Guy,Landry,6-6,218, Jr,0.51,20,Elias,Harris,6-7,240, Jr,0.62,0,Robert,Sacre,7-0,260, Sr,0.61,Gonzaga,2012
11,David,Stockton,5-11,152, So,0.36,2,Marquise,Carter,6-4,178, Sr,0.16,30,Mike,Hart,6-6,206, Jr,0.17,15,Ryan,Spangler,6-8,232, Fr,0.14,35,Sam,Dower,6-9,248, So,0.27,Gonzaga,2012
NA,NA,NA,NA,NA,,NA,4,Kevin,Pangos,6-1,180, Fr,0.14,22,Mathis,Monninghoff,6-7,189, So,0.12,35,Sam,Dower,6-9,248, So,0.1,15,Ryan,Spangler,6-8,232, Fr,0.11,Gonzaga,2012
NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,2,Marquise,Carter,6-4,178, Sr,0.09,30,Mike,Hart,6-6,206, Jr,0.07,NA,NA,NA,NA,NA,,NA,Gonzaga,2012
NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,5,Gary,Bell,6-1,205, Fr,0.08,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,Gonzaga,2012
5,Brandon,Dorsett,6-0,165, So,0.69,2,Rondale,Livas,5-10,150, So,0.33,10,Quincy,Roberts,6-5,195, Jr,0.66,23,Demetri,Wheeler,6-5,223, So,0.5,40,Peter,Roberson,7-0,250, Jr,0.73,Grambling St.,2012
4,Xavier,Rogers,6-2,NA, So,0.21,4,Xavier,Rogers,6-2,NA, So,0.32,4,Xavier,Rogers,6-2,NA, So,0.2,10,Quincy,Roberts,6-5,195, Jr,0.24,42,Steven,Danridge,6-8,250, So,0.21,Grambling St.,2012
2,Rondale,Livas,5-10,150, So,0.09,21,David,Copeland,6-2,187, Fr,0.28,21,David,Copeland,6-2,187, Fr,0.11,11,Bryant,Purvis,6-7,210, Jr,0.19,11,Bryant,Purvis,6-7,210, Jr,0.06,Grambling St.,2012
NA,NA,NA,NA,NA,,NA,20,Roman,Higgins,6-3,195, So,0.08,NA,NA,NA,NA,NA,,NA,42,Steven,Danridge,6-8,250, So,0.07,NA,NA,NA,NA,NA,,NA,Grambling St.,2012
24,Keifer,Sykes,5-10,161, Fr,0.88,13,Kam,Cerroni,6-2,190, So,0.59,4,Steve,Baker,6-2,190, Sr,0.44,44,Brennan,Cougill,6-9,265, Jr,0.54,21,Alec,Brown,7-1,222, So,0.84,Green Bay,2012
2,Terry,Johnson,6-0,180, So,0.07,2,Terry,Johnson,6-0,180, So,0.27,22,Aaron,Armstead,6-4,181, Fr,0.27,15,Greg,Mays,6-9,220, Fr,0.26,44,Brennan,Cougill,6-9,265, Jr,0.1,Green Bay,2012
4,Steve,Baker,6-2,190, Sr,0.05,4,Steve,Baker,6-2,190, Sr,0.13,10,Josh,Humphrey,6-5,193, Fr,0.14,10,Josh,Humphrey,6-5,193, Fr,0.15,NA,NA,NA,NA,NA,,NA,Green Bay,2012
NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,13,Kam,Cerroni,6-2,190, So,0.13,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,Green Bay,2012
0,Mike,Tuitt,6-3,175, Sr,0.57,22,Christopher,Tolson,6-0,175, Sr,0.77,1,Darrion,Pellum,6-6,205, Sr,0.81,15,Wesley,Dunning,6-7,210, Jr,0.67,44,Danny,Agbelese,6-8,215, Sr,0.58,Hampton,2012
3,Jasper,Williams,6-2,185, Jr,0.34,14,Aaron,Austin,6-3,180, Jr,0.08,3,Jasper,Williams,6-2,185, Jr,0.11,24,Emmanuel,Okoroba,6-8,225, Fr,0.19,30,David,Bruce,6-10,235, So,0.24,Hampton,2012
14,Aaron,Austin,6-3,180, Jr,0.07,3,Jasper,Williams,6-2,185, Jr,0.08,15,Wesley,Dunning,6-7,210, Jr,0.08,1,Darrion,Pellum,6-6,205, Sr,0.06,21,Orin,O,6-10,215, Jr,0.1,Hampton,2012
NA,NA,NA,NA,NA,,NA,1,Darrion,Pellum,6-6,205, Sr,0.07,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,24,Emmanuel,Okoroba,6-8,225, Fr,0.06,Hampton,2012
11,Andres,Torres,5-10,170, Sr,0.89,32,Clayton,Brothers,6-1,170, Sr,0.69,15,Yolanzo,Moore,6-2,170, Fr,0.69,1,Mark,Nwakamma,6-6,215, Fr,0.55,43,Nate,Sikma,6-6,225, Fr,0.51,Hartford,2012
15,Yolanzo,Moore,6-2,170, Fr,0.05,0,Wes,Cole,6-0,165, Fr,0.26,32,Clayton,Brothers,6-1,170, Sr,0.12,43,Nate,Sikma,6-6,225, Fr,0.31,21,Genesis,Maciel,6-9,250, Sr,0.38,Hartford,2012
0,Wes,Cole,6-0,165, Fr,0.05,15,Yolanzo,Moore,6-2,170, Fr,0.05,1,Mark,Nwakamma,6-6,215, Fr,0.08,15,Yolanzo,Moore,6-2,170, Fr,0.05,50,Jamie,Schneck,6-8,225, Fr,0.05,Hartford,2012
