PG.Number,PG.PlayerFirstName,PG.PlayerLastName,PG.Ht,PG.Wt,PG.Yr,PG.Min.Pct,SG.Number,SG.PlayerFirstName,SG.PlayerLastName,SG.Ht,SG.Wt,SG.Yr,SG.Min.Pct,SF.Number,SF.PlayerFirstName,SF.PlayerLastName,SF.Ht,SF.Wt,SF.Yr,SF.Min.Pct,PF.Number,PF.PlayerFirstName,PF.PlayerLastName,PF.Ht,PF.Wt,PF.Yr,PF.Min.Pct,C.Number,C.PlayerFirstName,C.PlayerLastName,C.Ht,C.Wt,C.Yr,C.Min.Pct,Team,Year
3,Justin,Tubbs,6-3,205, Sr,0.15,5,Sheldon,Cooley,6-3,180, So,0.29,3,Justin,Tubbs,6-3,205, Sr,0.19,44,J,C,6-6,245, So,0.24,44,J,C,6-6,245, So,0.16,East Tennessee St.,2011
5,Sheldon,Cooley,6-3,180, So,0.1,30,Micah,Williams,6-4,220, Sr,0.16,1,Mike,Smith,6-6,225, Sr,0.18,41,Isiah,Brown,6-8,210, Jr,0.07,45,Curtis,Wilkinson,6-8,220, Jr,0.1,East Tennessee St.,2011
NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,34,Lukas,Poderis,6-8,230, So,0.08,East Tennessee St.,2011
12,Jeremy,Granger,6-1,170, Jr,0.88,20,L,C,6-2,180, Jr,0.61,24,Curry,McKinney,6-4,201, Sr,0.66,15,James,Hollowell,6-6,215, So,0.52,21,Shaun,Pratl,6-8,230, So,0.41,Eastern Illinois,2011
24,Curry,McKinney,6-4,201, Sr,0.08,24,Curry,McKinney,6-4,201, Sr,0.18,15,James,Hollowell,6-6,215, So,0.17,34,Zavier,Sanders,6-6,215, Jr,0.26,34,Zavier,Sanders,6-6,215, Jr,0.19,Eastern Illinois,2011
NA,NA,NA,NA,NA,,NA,5,Taylor,Jones,6-2,170, So,0.11,5,Taylor,Jones,6-2,170, So,0.07,10,Alfonzo,McKinnie,6-7,195, Fr,0.2,32,Matt,Dorlack,6-11,253, Sr,0.19,Eastern Illinois,2011
NA,NA,NA,NA,NA,,NA,13,Isaac,Smith,6-2,185, Fr,0.09,13,Isaac,Smith,6-2,185, Fr,0.06,NA,NA,NA,NA,NA,,NA,10,Alfonzo,McKinnie,6-7,195, Fr,0.12,Eastern Illinois,2011
NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,34,Zavier,Sanders,6-6,215, Jr,0.05,NA,NA,NA,NA,NA,,NA,31,Nick,McFarlin,6-7,217, So,0.09,Eastern Illinois,2011
5,Joshua,Jones,6-4,185, Jr,0.58,22,Josh,Daniel,6-5,200, Sr,0.54,32,Spencer,Perrin,6-5,185, Sr,0.57,31,Justin,Stommes,6-7,200, Sr,0.61,24,Jeff,Johnson,6-8,228, Fr,0.6,Eastern Kentucky,2011
12,Jabs,Newby,6-1,170, Fr,0.24,15,Jaron,Jones,6-5,175, Jr,0.27,22,Josh,Daniel,6-5,200, Sr,0.29,32,Spencer,Perrin,6-5,185, Sr,0.24,41,Taylor,Filipek,6-6,215, Fr,0.34,Eastern Kentucky,2011
10,Devin,McDonald,6-0,185, Sr,0.09,20,Jeff,Allgood,6-2,190, Jr,0.17,15,Jaron,Jones,6-5,175, Jr,0.08,1,Willie,Cruz,6-4,203, So,0.14,31,Justin,Stommes,6-7,200, Sr,0.06,Eastern Kentucky,2011
31,Justin,Stommes,6-7,200, Sr,0.07,NA,NA,NA,NA,NA,,NA,1,Willie,Cruz,6-4,203, So,0.07,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,Eastern Kentucky,2011
2,J,R,6-3,180, So,0.45,30,Derek,Thompson,6-3,180, So,0.46,1,Jay,Higgins,6-6,195, Sr,0.51,33,Brandon,Bowdry,6-6,230, Sr,0.76,32,Jamell,Harris,6-9,215, So,0.6,Eastern Michigan,2011
34,Darrell,Lampley,5-10,170, Jr,0.32,13,Antonio,Green,6-3,190, Jr,0.35,13,Antonio,Green,6-3,190, Jr,0.26,22,Kenny,Stewart,6-8,205, So,0.15,51,Kamil,Janton,6-10,230, Jr,0.31,Eastern Michigan,2011
10,Adrian,Burton,5-8,170, Fr,0.21,1,Jay,Higgins,6-6,195, Sr,0.11,15,Will,Cooper,6-6,180, Sr,0.16,15,Will,Cooper,6-6,180, Sr,0.05,33,Brandon,Bowdry,6-6,230, Sr,0.05,Eastern Michigan,2011
NA,NA,NA,NA,NA,,NA,20,Quintin,Dailey,6-3,175, Jr,0.09,30,Derek,Thompson,6-3,180, So,0.06,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,Eastern Michigan,2011
1,Glen,Dean,5-10,170, So,0.8,22,Jeffrey,Forbes,5-10,170, So,0.82,23,Kevin,Winford,5-11,170, So,0.46,42,Cliff,Ederaine,6-7,205, Jr,0.45,15,Laron,Griffin,6-8,220, Jr,0.56,Eastern Washington,2011
11,Cliff,Colimon,6-0,170, Jr,0.2,23,Kevin,Winford,5-11,170, So,0.13,11,Cliff,Colimon,6-0,170, Jr,0.42,20,Tremayne,Johnson,6-7,200, Jr,0.41,12,Rashano,McRae,6-7,230, Jr,0.2,Eastern Washington,2011
NA,NA,NA,NA,NA,,NA,11,Cliff,Colimon,6-0,170, Jr,0.05,20,Tremayne,Johnson,6-7,200, Jr,0.09,2,Rocky,Brown,6-6,200, Fr,0.08,42,Cliff,Ederaine,6-7,205, Jr,0.14,Eastern Washington,2011
NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,11,Cliff,Colimon,6-0,170, Jr,0.05,34,Jaylen,Henry,6-7,230, Fr,0.07,Eastern Washington,2011
13,Chris,Long,6-2,182, Sr,0.94,20,Jack,Isenbarger,6-2,175, Fr,0.44,21,Ryley,Beaumont,6-7,195, Fr,0.33,21,Ryley,Beaumont,6-7,195, Fr,0.34,31,Lucas,Troutman,6-8,205, Fr,0.59,Elon,2011
NA,NA,NA,NA,NA,,NA,2,Terrance,Birdette,6-2,180, Jr,0.41,1,Drew,Spradlin,6-5,192, Jr,0.31,24,Sebastian,Koch,6-8,190, Fr,0.33,33,Scott,Grable,6-9,245, Sr,0.36,Elon,2011
NA,NA,NA,NA,NA,,NA,1,Drew,Spradlin,6-5,192, Jr,0.14,24,Sebastian,Koch,6-8,190, Fr,0.25,44,Brett,Ervin,6-6,240, So,0.28,NA,NA,NA,NA,NA,,NA,Elon,2011
NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,2,Terrance,Birdette,6-2,180, Jr,0.1,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,Elon,2011
2,Kavon,Lacey,6-0,200, Sr,0.6,34,Denver,Holmes,6-4,180, Jr,0.51,11,Colt,Ryan,6-5,200, So,0.57,32,Kenny,Harris,6-6,190, Jr,0.42,52,Clint,Hopf,6-8,235, Sr,0.55,Evansville,2011
5,Troy,Taylor,6-0,183, So,0.39,22,Ned,Cox,6-1,175, So,0.48,4,Lewis,Jones,6-3,200, So,0.2,11,Colt,Ryan,6-5,200, So,0.27,41,Pieter,van,6-10,235, Sr,0.35,Evansville,2011
NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,34,Denver,Holmes,6-4,180, Jr,0.14,13,Jordan,Jahr,6-6,205, Fr,0.27,13,Jordan,Jahr,6-6,205, Fr,0.05,Evansville,2011
3,Derek,Needham,5-11,180, So,0.87,25,Colin,Nickerson,6-3,150, So,0.4,4,Yorel,Hawkins,6-5,207, Sr,0.28,15,Maurice,Barrow,6-5,210, Fr,0.43,34,Ryan,Olander,6-11,220, Jr,0.8,Fairfield,2011
23,Jamel,Fields,6-1,175, Fr,0.11,23,Jamel,Fields,6-1,175, Fr,0.4,25,Colin,Nickerson,6-3,150, So,0.26,4,Yorel,Hawkins,6-5,207, Sr,0.31,15,Maurice,Barrow,6-5,210, Fr,0.13,Fairfield,2011
NA,NA,NA,NA,NA,,NA,11,Lyndon,Jordan,6-2,180, Sr,0.18,11,Lyndon,Jordan,6-2,180, Sr,0.21,41,Keith,Matthews,6-5,200, Fr,0.16,NA,NA,NA,NA,NA,,NA,Fairfield,2011
NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,22,Warren,Edney,6-5,204, Sr,0.18,22,Warren,Edney,6-5,204, Sr,0.07,NA,NA,NA,NA,NA,,NA,Fairfield,2011
NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,41,Keith,Matthews,6-5,200, Fr,0.08,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,Fairfield,2011
12,Mike,Scott,6-0,180, Sr,0.81,1,Terence,Grier,6-0,180, Sr,0.46,33,Briahn,Smith,6-4,195, Jr,0.36,44,Kamil,Svrdlik,6-8,235, Sr,0.49,50,John,Galvin,6-9,250, Sr,0.8,Fairleigh Dickinson,2011
21,DeShawn,Dockery,5-11,160, So,0.18,21,DeShawn,Dockery,5-11,160, So,0.33,1,Terence,Grier,6-0,180, Sr,0.22,15,Ayotunde,Oyeniyi,6-7,240, Fr,0.23,44,Kamil,Svrdlik,6-8,235, Sr,0.16,Fairleigh Dickinson,2011
NA,NA,NA,NA,NA,,NA,3,Tyler,Reynolds,6-4,185, Fr,0.17,22,Mathias,Seilund,6-7,205, Fr,0.18,22,Mathias,Seilund,6-7,205, Fr,0.22,NA,NA,NA,NA,NA,,NA,Fairleigh Dickinson,2011
NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,3,Tyler,Reynolds,6-4,185, Fr,0.18,31,Nate,Gibbs,6-6,230, Jr,0.05,NA,NA,NA,NA,NA,,NA,Fairleigh Dickinson,2011
4,Phil,Gary,5-11,190, Sr,0.71,14,DeJuan,Wright,6-3,175, Jr,0.53,32,Jeremy,Allen,6-4,186, Jr,0.55,11,Marvin,Roberts,6-5,210, Sr,0.47,15,Eric,Frederick,6-8,230, Jr,0.48,FIU,2011
10,Phillip,Taylor,5-9,160, Fr,0.26,10,Phillip,Taylor,5-9,160, Fr,0.14,14,DeJuan,Wright,6-3,175, Jr,0.16,33,Dominique,Ferguson,6-8,210, Fr,0.36,33,Dominique,Ferguson,6-8,210, Fr,0.41,FIU,2011
NA,NA,NA,NA,NA,,NA,3,Tremayne,Russell,6-1,180, Sr,0.11,11,Marvin,Roberts,6-5,210, Sr,0.15,22,Brandon,Moore,6-10,207, So,0.11,22,Brandon,Moore,6-10,207, So,0.1,FIU,2011
NA,NA,NA,NA,NA,,NA,32,Jeremy,Allen,6-4,186, Jr,0.09,2,Stephon,Weaver,6-3,195, Sr,0.09,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,FIU,2011
NA,NA,NA,NA,NA,,NA,12,Cameron,Bell,6-3,181, So,0.07,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,FIU,2011
NA,NA,NA,NA,NA,,NA,2,Stephon,Weaver,6-3,195, Sr,0.06,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,FIU,2011
11,Erving,Walker,5-8,171, Jr,0.75,1,Kenny,Boynton,6-2,183, So,0.57,23,Alex,Tyus,6-8,220, Sr,0.63,25,Chandler,Parsons,6-9,218, Sr,0.74,32,Vernon,Macklin,6-10,240, Sr,0.63,Florida,2011
1,Kenny,Boynton,6-2,183, So,0.21,5,Scottie,Wilbekin,6-2,175, Fr,0.39,33,Erik,Murphy,6-9,217, So,0.11,33,Erik,Murphy,6-9,217, So,0.09,4,Patric,Young,6-9,225, Fr,0.28,Florida,2011
NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,15,Will,Yeguete,6-7,210, Fr,0.08,23,Alex,Tyus,6-8,220, Sr,0.07,25,Chandler,Parsons,6-9,218, Sr,0.06,Florida,2011
NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,1,Kenny,Boynton,6-2,183, So,0.06,4,Patric,Young,6-9,225, Fr,0.07,NA,NA,NA,NA,NA,,NA,Florida,2011
NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,25,Chandler,Parsons,6-9,218, Sr,0.06,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,Florida,2011
NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,24,Casey,Prather,6-6,195, Fr,0.05,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,Florida,2011
5,Rasheem,Jenkins,6-1,185, Sr,0.52,20,Brandon,Hosley,5-10,190, Jr,0.51,25,Jeremy,Dean,6-6,205, Jr,0.43,32,Larry,Jackson,6-6,215, Sr,0.57,42,Yannick,Crowder,6-8,215, Jr,0.46,Florida A&M,2011
1,Avery,Moore,5-10,160, Fr,0.41,1,Avery,Moore,5-10,160, Fr,0.26,2,Chris,Watson,6-2,190, Fr,0.39,22,Amin,Stevens,6-6,215, So,0.27,22,Amin,Stevens,6-6,215, So,0.42,Florida A&M,2011
20,Brandon,Hosley,5-10,190, Jr,0.07,4,Jeffrey,Kennings,5-10,185, Fr,0.11,32,Larry,Jackson,6-6,215, Sr,0.07,3,Christopher,Walker,6-6,195, Sr,0.08,21,Cecil,Bent,6-9,290, Jr,0.1,Florida A&M,2011
NA,NA,NA,NA,NA,,NA,2,Chris,Watson,6-2,190, Fr,0.07,3,Christopher,Walker,6-6,195, Sr,0.06,42,Yannick,Crowder,6-8,215, Jr,0.07,NA,NA,NA,NA,NA,,NA,Florida A&M,2011
2,Raymond,Taylor,5-6,145, So,0.86,1,Shavar,Richardson,6-3,180, Jr,0.36,22,Greg,Gantt,6-2,205, So,0.64,21,Jordan,McCoy,6-6,185, So,0.51,40,Brett,Royster,6-8,235, Sr,0.64,Florida Atlantic,2011
5,Alex,Tucker,5-11,165, Jr,0.14,5,Alex,Tucker,5-11,165, Jr,0.32,25,Pablo,Bertone,6-4,198, Fr,0.17,40,Brett,Royster,6-8,235, Sr,0.21,52,Kore,White,6-8,245, So,0.34,Florida Atlantic,2011
NA,NA,NA,NA,NA,,NA,10,Dennis,Mavin,6-3,183, Fr,0.22,10,Dennis,Mavin,6-3,183, Fr,0.09,25,Pablo,Bertone,6-4,198, Fr,0.05,NA,NA,NA,NA,NA,,NA,Florida Atlantic,2011
NA,NA,NA,NA,NA,,NA,22,Greg,Gantt,6-2,205, So,0.11,1,Shavar,Richardson,6-3,180, Jr,0.08,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,Florida Atlantic,2011
21,Marlon,Rivera,6-2,210, Jr,0.81,5,Christophe,Varidel,6-2,170, Fr,0.82,25,Sherwood,Brown,6-3,185, So,0.68,32,Anthony,Banks,6-6,210, So,0.68,34,Kevin,Cantinol,6-9,250, Jr,0.51,Florida Gulf Coast,2011
10,Hunter,Miller,6-2,175, So,0.19,25,Sherwood,Brown,6-3,185, So,0.13,20,Chase,Fieler,6-7,190, Fr,0.16,20,Chase,Fieler,6-7,190, Fr,0.25,12,Tim,Snyder,6-7,217, Jr,0.33,Florida Gulf Coast,2011
NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,11,Chad,Lutkenhaus,6-5,200, Sr,0.15,12,Tim,Snyder,6-7,217, Jr,0.06,32,Anthony,Banks,6-6,210, So,0.16,Florida Gulf Coast,2011
22,Derwin,Kitchen,6-4,198, Sr,0.65,4,Deividas,Dulkys,6-5,196, Jr,0.45,21,Michael,Snaer,6-5,200, So,0.74,10,Okaro,White,6-7,180, Fr,0.4,5,Bernard,James,6-10,240, Jr,0.54,Florida St.,2011
3,Luke,Loucks,6-5,196, Jr,0.33,30,Ian,Miller,6-3,180, Fr,0.43,4,Deividas,Dulkys,6-5,196, Jr,0.2,15,Terrance,Shannon,6-8,223, So,0.29,50,Jon,Kreft,7-0,250, Jr,0.24,Florida St.,2011
NA,NA,NA,NA,NA,,NA,22,Derwin,Kitchen,6-4,198, Sr,0.11,NA,NA,NA,NA,NA,,NA,31,Chris,Singleton,6-9,227, Jr,0.25,1,Xavier,Gibson,6-11,240, Jr,0.2,Florida St.,2011
1,Lamount,Samuell,6-4,175, Fr,0.5,24,Brenton,Butler,6-3,195, Sr,0.56,21,Alberto,Estwick,6-5,200, Jr,0.6,33,Chris,Gaston,6-7,225, So,0.75,55,Kervin,Bristol,6-10,225, Jr,0.65,Fordham,2011
10,Branden,Frazier,6-3,170, Fr,0.44,10,Branden,Frazier,6-3,170, Fr,0.3,24,Brenton,Butler,6-3,195, Sr,0.3,21,Alberto,Estwick,6-5,200, Jr,0.13,32,Jacob,Green,6-9,220, Sr,0.25,Fordham,2011
22,Rayner,Moquete,6-1,181, So,0.06,22,Rayner,Moquete,6-1,181, So,0.12,NA,NA,NA,NA,NA,,NA,32,Jacob,Green,6-9,220, Sr,0.06,33,Chris,Gaston,6-7,225, So,0.1,Fordham,2011
12,Steven,Shepp,6-2,175, Jr,0.55,1,Tyler,Johnson,6-2,170, Fr,0.44,2,Jonathan,Wills,6-6,185, Jr,0.57,45,Bracken,Funk,6-7,240, Fr,0.46,4,Greg,Smith,6-10,250, So,0.78,Fresno St.,2011
23,Kevin,Olekaibe,6-1,165, Fr,0.4,20,Garrett,Johnson,6-4,195, So,0.36,5,Tim,Steed,6-4,215, Jr,0.21,15,Nedeljko,Golubovic,6-8,240, Sr,0.33,15,Nedeljko,Golubovic,6-8,240, Sr,0.15,Fresno St.,2011
1,Tyler,Johnson,6-2,170, Fr,0.05,23,Kevin,Olekaibe,6-1,165, Fr,0.16,20,Garrett,Johnson,6-4,195, So,0.19,5,Tim,Steed,6-4,215, Jr,0.11,45,Bracken,Funk,6-7,240, Fr,0.08,Fresno St.,2011
NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,2,Jonathan,Wills,6-6,185, Jr,0.07,NA,NA,NA,NA,NA,,NA,Fresno St.,2011
5,Darryl,Evans,6-1,185, Sr,0.74,11,Jordan,Miller,6-2,175, Sr,0.45,31,Amu,Saaka,6-6,210, Sr,0.62,4,Noah,States,6-8,210, Sr,0.38,43,Colin,Reddick,6-9,240, So,0.38,Furman,2011
11,Jordan,Miller,6-2,175, Sr,0.16,1,Justin,Dehm,6-1,182, Sr,0.29,12,Charlie,Reddick,6-5,185, Fr,0.15,24,Brandon,Sebirumbi,6-9,230, Jr,0.3,44,Chris,Toler,6-9,235, Jr,0.32,Furman,2011
1,Justin,Dehm,6-1,182, Sr,0.08,3,Richard,Brown,5-11,170, Fr,0.25,11,Jordan,Miller,6-2,175, Sr,0.14,31,Amu,Saaka,6-6,210, Sr,0.16,24,Brandon,Sebirumbi,6-9,230, Jr,0.28,Furman,2011
NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,44,Chris,Toler,6-9,235, Jr,0.11,NA,NA,NA,NA,NA,,NA,Furman,2011
4,Luke,Davis,6-0,175, Fr,0.84,15,Laron,Buggs,6-1,180, Fr,0.65,35,Jonathan,Moore,6-4,190, Sr,0.63,5,Stefon,Johnson,6-6,215, So,0.51,31,Santoine,Butler,6-7,210, Fr,0.47,Gardner Webb,2011
15,Laron,Buggs,6-1,180, Fr,0.15,35,Jonathan,Moore,6-4,190, Sr,0.14,23,Luke,Engelken,6-7,215, Sr,0.16,23,Luke,Engelken,6-7,215, Sr,0.26,54,Michael,Byron,6-10,215, Fr,0.3,Gardner Webb,2011
NA,NA,NA,NA,NA,,NA,24,Brian,McNair,6-0,165, So,0.13,34,Joshua,Henley,6-3,215, Jr,0.14,34,Joshua,Henley,6-3,215, Jr,0.21,5,Stefon,Johnson,6-6,215, So,0.15,Gardner Webb,2011
NA,NA,NA,NA,NA,,NA,3,David,Brown,6-2,180, Jr,0.08,15,Laron,Buggs,6-1,180, Fr,0.05,NA,NA,NA,NA,NA,,NA,33,Keith,Manley,6-6,220, So,0.08,Gardner Webb,2011
14,Luke,Hancock,6-5,189, So,0.54,20,Cam,Long,6-4,187, Sr,0.37,13,Isaiah,Tate,6-4,214, Sr,0.55,24,Ryan,Pearson,6-6,230, Jr,0.62,22,Mike,Morrison,6-9,222, Jr,0.62,George Mason,2011
45,Andre,Cornelius,5-10,172, Jr,0.29,45,Andre,Cornelius,5-10,172, Jr,0.33,20,Cam,Long,6-4,187, Sr,0.38,1,Paris,Bennett,6-6,216, Fr,0.19,32,Johnny,Williams,6-8,249, So,0.21,George Mason,2011
3,Bryon,Allen,6-3,214, Fr,0.11,11,Vertrail,Vaughns,6-2,184, Fr,0.24,NA,NA,NA,NA,NA,,NA,32,Johnny,Williams,6-8,249, So,0.13,24,Ryan,Pearson,6-6,230, Jr,0.12,George Mason,2011
20,Cam,Long,6-4,187, Sr,0.07,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,13,Isaiah,Tate,6-4,214, Sr,0.07,5,Jonathan,Arledge,6-9,236, Fr,0.05,George Mason,2011
3,Tony,Taylor,6-1,191, Jr,0.89,15,Aaron,Ware,6-5,201, Jr,0.45,0,Dwayne,Smith,6-6,215, So,0.52,12,David,Pellom,6-8,212, So,0.69,13,Jabari,Edwards,6-10,222, Jr,0.55,George Washington,2011
5,Bryan,Bynes,6-3,160, So,0.07,5,Bryan,Bynes,6-3,160, So,0.44,30,Nemanja,Mikic,6-8,216, Fr,0.3,30,Nemanja,Mikic,6-8,216, Fr,0.25,42,Joseph,Katuka,6-11,222, Sr,0.43,George Washington,2011
NA,NA,NA,NA,NA,,NA,0,Dwayne,Smith,6-6,215, So,0.07,15,Aaron,Ware,6-5,201, Jr,0.16,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,George Washington,2011
5,Markel,Starks,6-2,175, Fr,0.38,21,Jason,Clark,6-2,170, Jr,0.51,15,Austin,Freeman,6-3,227, Sr,0.59,34,Nate,Lubick,6-8,238, Fr,0.41,22,Julian,Vaughn,6-9,247, Sr,0.5,Georgetown,2011
4,Chris,Wright,6-1,208, Sr,0.31,15,Austin,Freeman,6-3,227, Sr,0.31,1,Hollis,Thompson,6-7,205, So,0.35,1,Hollis,Thompson,6-7,205, So,0.36,14,Henry,Sims,6-10,230, Jr,0.24,Georgetown,2011
21,Jason,Clark,6-2,170, Jr,0.3,11,Vee,Sanford,6-3,180, So,0.14,11,Vee,Sanford,6-3,180, So,0.05,20,Jerrelle,Benimon,6-7,242, So,0.15,34,Nate,Lubick,6-8,238, Fr,0.18,Georgetown,2011
NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,14,Henry,Sims,6-10,230, Jr,0.07,20,Jerrelle,Benimon,6-7,242, So,0.07,Georgetown,2011
22,Gerald,Robinson,6-1,165, Jr,0.82,3,Dustin,Ware,5-11,182, Jr,0.71,1,Travis,Leslie,6-4,202, Jr,0.88,50,Jeremy,Price,6-8,264, Sr,0.44,33,Trey,Thompkins,6-9,247, Jr,0.75,Georgia,2011
3,Dustin,Ware,5-11,182, Jr,0.17,23,Sherrard,Brantley,6-2,190, So,0.26,2,Marcus,Thornton,6-7,225, Fr,0.06,4,Chris,Barnes,6-8,240, Sr,0.4,50,Jeremy,Price,6-8,264, Sr,0.21,Georgia,2011
NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,15,Donte,Williams,6-9,210, Fr,0.11,NA,NA,NA,NA,NA,,NA,Georgia,2011
0,Ben,Drayton,5-10,175, Jr,0.93,12,Zuri,James,6-2,185, Fr,0.69,5,Jelani,Hewitt,6-2,186, Fr,0.63,3,Eric,Ferguson,6-7,186, Fr,0.47,2,Rory,Spencer,6-8,220, Sr,0.52,Georgia Southern,2011
5,Jelani,Hewitt,6-2,186, Fr,0.07,11,Tre,Bussey,6-2,161, Fr,0.22,10,Marvin,Baynham,6-6,193, Fr,0.16,10,Marvin,Baynham,6-6,193, Fr,0.26,32,Cameron,Baskerville,6-7,220, So,0.28,Georgia Southern,2011
NA,NA,NA,NA,NA,,NA,5,Jelani,Hewitt,6-2,186, Fr,0.09,12,Zuri,James,6-2,185, Fr,0.16,32,Cameron,Baskerville,6-7,220, So,0.12,3,Eric,Ferguson,6-7,186, Fr,0.16,Georgia Southern,2011
4,James,Fields,6-3,195, Jr,0.57,15,Javonte,Maynor,6-0,175, Fr,0.48,1,Marques,Johnson,6-5,205, Sr,0.34,23,Josh,Micheaux,6-6,220, Jr,0.44,20,Eric,Buckner,6-10,210, Jr,0.49,Georgia St.,2011
10,Devonta,White,5-10,175, Fr,0.19,14,Jihad,Ali,6-4,180, Jr,0.27,14,Jihad,Ali,6-4,180, Jr,0.33,24,Brandon,McGee,6-7,220, Jr,0.26,22,James,Vincent,6-10,230, So,0.33,Georgia St.,2011
23,Josh,Micheaux,6-6,220, Jr,0.17,12,Dante,Curry,6-4,190, Sr,0.12,32,Harold,Doby,6-6,210, Fr,0.11,1,Marques,Johnson,6-5,205, Sr,0.15,24,Brandon,McGee,6-7,220, Jr,0.12,Georgia St.,2011
1,Marques,Johnson,6-5,205, Sr,0.08,1,Marques,Johnson,6-5,205, Sr,0.07,23,Josh,Micheaux,6-6,220, Jr,0.1,32,Harold,Doby,6-6,210, Fr,0.08,NA,NA,NA,NA,NA,,NA,Georgia St.,2011
NA,NA,NA,NA,NA,,NA,4,James,Fields,6-3,195, Jr,0.06,12,Dante,Curry,6-4,190, Sr,0.07,14,Jihad,Ali,6-4,180, Jr,0.06,NA,NA,NA,NA,NA,,NA,Georgia St.,2011
3,Maurice,Miller,6-2,189, Sr,0.56,14,Jason,Morris,6-5,190, Fr,0.49,1,Iman,Shumpert,6-5,209, Jr,0.4,10,Lance,Storrs,6-5,221, Sr,0.6,5,Daniel,Miller,6-11,252, Fr,0.76,Georgia Tech,2011
1,Iman,Shumpert,6-5,209, Jr,0.4,0,Mfon,Udofia,6-2,187, So,0.4,41,Glen,Rice,6-5,195, So,0.35,24,Kammeon,Holsey,6-8,209, Fr,0.2,42,Nate,Hicks,6-10,205, Fr,0.12,Georgia Tech,2011
NA,NA,NA,NA,NA,,NA,41,Glen,Rice,6-5,195, So,0.11,14,Jason,Morris,6-5,190, Fr,0.22,11,Brian,Oliver,6-6,220, So,0.08,24,Kammeon,Holsey,6-8,209, Fr,0.1,Georgia Tech,2011
NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,41,Glen,Rice,6-5,195, So,0.06,NA,NA,NA,NA,NA,,NA,Georgia Tech,2011
3,Demetri,Goodson,5-11,164, Jr,0.48,2,Marquise,Carter,6-4,185, Jr,0.8,41,Steven,Gray,6-5,208, Sr,0.63,20,Elias,Harris,6-8,215, So,0.62,0,Robert,Sacre,7-0,247, Jr,0.61,Gonzaga,2011
11,David,Stockton,5-10,150, Fr,0.46,41,Steven,Gray,6-5,208, Sr,0.11,30,Mike,Hart,6-5,201, So,0.2,35,Sam,Dower,6-9,228, Fr,0.23,13,Kelly,Olynyk,6-11,215, So,0.22,Gonzaga,2011
NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,22,Mathis,Monninghoff,6-7,189, Fr,0.12,13,Kelly,Olynyk,6-11,215, So,0.1,35,Sam,Dower,6-9,228, Fr,0.17,Gonzaga,2011
NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,10,Mangisto,Arop,6-5,208, So,0.05,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,Gonzaga,2011
