PG.Number,PG.PlayerFirstName,PG.PlayerLastName,PG.Ht,PG.Wt,PG.Yr,PG.Min.Pct,SG.Number,SG.PlayerFirstName,SG.PlayerLastName,SG.Ht,SG.Wt,SG.Yr,SG.Min.Pct,SF.Number,SF.PlayerFirstName,SF.PlayerLastName,SF.Ht,SF.Wt,SF.Yr,SF.Min.Pct,PF.Number,PF.PlayerFirstName,PF.PlayerLastName,PF.Ht,PF.Wt,PF.Yr,PF.Min.Pct,C.Number,C.PlayerFirstName,C.PlayerLastName,C.Ht,C.Wt,C.Yr,C.Min.Pct,Team,Year
NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,1,Kashawn,Charles,6-1,185, Sr,0.06,22,Josiah,Wallace,6-4,185, Sr,0.08,NA,NA,NA,NA,NA,,NA,Eastern Illinois,2021
12,Wendell,Green,5-11,170, Fr,0.86,5,Cooper,Robb,6-1,190, Jr,0.59,4,Curt,Lewis,6-5,220, Fr,0.64,24,Michael,Moreno,6-7,220, So,0.67,2,Tre,King,6-9,225, Jr,0.67,Eastern Kentucky,2021
1,JacQuess,Hobbs,6-2,185, Sr,0.08,0,Russhard,Cruickshank,6-0,175, Sr,0.39,14,Devontae,Blanton,6-6,215, Fr,0.26,14,Devontae,Blanton,6-6,215, Fr,0.23,13,Tariq,Balogun,6-10,225, So,0.25,Eastern Kentucky,2021
0,Russhard,Cruickshank,6-0,175, Sr,0.06,NA,NA,NA,NA,NA,,NA,3,Peyton,Broughton,6-5,195, Jr,0.05,34,Cheikh,Faye,6-7,210, Jr,0.1,24,Michael,Moreno,6-7,220, So,0.08,Eastern Kentucky,2021
NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,5,Cooper,Robb,6-1,190, Jr,0.05,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,Eastern Kentucky,2021
4,Bryce,McBride,6-2,165, Jr,0.79,10,Darion,Spottsville,6-3,195, Sr,0.62,5,Noah,Morgan,6-5,180, Sr,0.75,0,Yeikson,Montero,6-5,205, Sr,0.43,1,Ty,Groce,6-8,215, Sr,0.58,Eastern Michigan,2021
10,Darion,Spottsville,6-3,195, Sr,0.21,13,Chris,James,6-2,170, So,0.31,0,Yeikson,Montero,6-5,205, Sr,0.21,1,Ty,Groce,6-8,215, Sr,0.33,33,Derek,Ballard,6-8,225, Jr,0.23,Eastern Michigan,2021
NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,2,Miles,Gibson,6-6,195, Jr,0.21,15,Axel,Okongo,7-0,245, Sr,0.16,Eastern Michigan,2021
25,Michael,Meadows,6-2,175, So,0.7,11,Jack,Perry,6-2,175, Sr,0.6,15,Tyler,Robertson,6-6,200, So,0.41,24,Kim,Aiken,6-7,215, Jr,0.46,35,Tanner,Groves,6-9,235, Jr,0.64,Eastern Washington,2021
55,Ellis,Magnuson,6-2,190, So,0.24,10,Jacob,Davison,6-4,175, Sr,0.26,33,Jacob,Groves,6-7,185, So,0.26,33,Jacob,Groves,6-7,185, So,0.33,24,Kim,Aiken,6-7,215, Jr,0.3,Eastern Washington,2021
NA,NA,NA,NA,NA,,NA,25,Michael,Meadows,6-2,175, So,0.1,10,Jacob,Davison,6-4,175, Sr,0.21,15,Tyler,Robertson,6-6,200, So,0.17,NA,NA,NA,NA,NA,,NA,Eastern Washington,2021
NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,2,Steele,Venters,6-7,175, Fr,0.08,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,Eastern Washington,2021
11,Ikenna,Ndugba,6-0,186, Sr,0.83,12,Darius,Burford,6-0,160, Fr,0.78,0,Hunter,McIntosh,6-2,185, So,0.67,25,Hunter,Woods,6-5,196, So,0.55,1,Chuck,Hannah,6-7,231, Jr,0.49,Elon,2021
0,Hunter,McIntosh,6-2,185, So,0.14,10,Kris,Wooten,6-2,191, Jr,0.19,10,Kris,Wooten,6-2,191, Jr,0.21,33,Simon,Wright,6-7,213, Sr,0.42,21,Michael,Graham,6-8,214, Fr,0.22,Elon,2021
NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,25,Hunter,Woods,6-5,196, So,0.1,NA,NA,NA,NA,NA,,NA,33,Simon,Wright,6-7,213, Sr,0.19,Elon,2021
NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,5,Federico,Poser,6-9,245, Jr,0.1,Elon,2021
5,Shamar,Givance,5-10,155, Jr,0.83,3,Jawaun,Newton,6-3,170, Jr,0.67,30,Noah,Frederking,6-4,210, Sr,0.68,2,Jax,Levitch,6-7,NA, Sr,0.72,10,Evan,Kuhlman,6-8,220, Sr,0.8,Evansville,2021
3,Jawaun,Newton,6-3,170, Jr,0.16,0,Gage,Bobe,6-0,NA, So,0.19,41,Samari,Curtis,6-4,NA, So,0.27,30,Noah,Frederking,6-4,210, Sr,0.15,31,Iyen,Enaruna,6-9,NA, Jr,0.17,Evansville,2021
NA,NA,NA,NA,NA,,NA,41,Samari,Curtis,6-4,NA, So,0.13,NA,NA,NA,NA,NA,,NA,10,Evan,Kuhlman,6-8,220, Sr,0.08,NA,NA,NA,NA,NA,,NA,Evansville,2021
NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,44,Trey,Hall,6-9,NA, Fr,0.05,NA,NA,NA,NA,NA,,NA,Evansville,2021
0,Caleb,Green,5-10,175, Jr,0.87,4,Jake,Wojcik,6-5,190, Jr,0.81,2,Taj,Benning,6-4,202, Sr,0.71,24,Jesus,Cruz,6-5,210, Sr,0.49,20,Zach,Crisler,6-9,225, So,0.58,Fairfield,2021
4,Jake,Wojcik,6-5,190, Jr,0.12,2,Taj,Benning,6-4,202, Sr,0.18,24,Jesus,Cruz,6-5,210, Sr,0.21,14,Jason,Edokpayi,6-6,210, Fr,0.2,5,Supreme,Cook,6-9,200, Fr,0.37,Fairfield,2021
NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,14,Jason,Edokpayi,6-6,210, Fr,0.05,10,Allan,Jeanne,6-7,195, So,0.19,NA,NA,NA,NA,NA,,NA,Fairfield,2021
NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,5,Supreme,Cook,6-9,200, Fr,0.06,NA,NA,NA,NA,NA,,NA,Fairfield,2021
3,Jahlil,Jenkins,6-0,160, Sr,0.92,4,Brandon,Powell,6-2,185, Jr,0.56,2,Brandon,Rush,6-3,175, So,0.54,1,Joe,Munden,6-4,160, Fr,0.35,21,Elyjah,Williams,6-7,220, Sr,0.53,Fairleigh Dickinson,2021
11,Callum,Baker,6-0,160, So,0.08,11,Callum,Baker,6-0,160, So,0.28,1,Joe,Munden,6-4,160, Fr,0.29,32,John,Square,6-6,195, Fr,0.24,14,Pier,Olivier,6-8,230, Fr,0.27,Fairleigh Dickinson,2021
NA,NA,NA,NA,NA,,NA,2,Brandon,Rush,6-3,175, So,0.16,4,Brandon,Powell,6-2,185, Jr,0.15,21,Elyjah,Williams,6-7,220, Sr,0.24,32,John,Square,6-6,195, Fr,0.08,Fairleigh Dickinson,2021
NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,25,Daniel,Rodriguez,6-6,221, So,0.08,15,Oscar,Okeke,7-0,225, Sr,0.05,Fairleigh Dickinson,2021
NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,2,Brandon,Rush,6-3,175, So,0.06,NA,NA,NA,NA,NA,,NA,Fairleigh Dickinson,2021
11,Tevin,Brewer,5-8,160, Jr,0.74,3,Javaunte,Hawkins,5-11,160, So,0.42,1,Isaiah,Banks,6-5,180, Sr,0.35,10,Radshad,Davis,6-4,205, Sr,0.45,0,Dimon,Carrigan,6-9,215, Sr,0.52,FIU,2021
5,Antonio,Daye,6-3,188, Jr,0.14,5,Antonio,Daye,6-3,188, Jr,0.27,4,Eric,Lovett,6-5,200, Sr,0.28,4,Eric,Lovett,6-5,200, Sr,0.27,12,Dante,Wilcox,6-6,220, Fr,0.38,FIU,2021
55,Cameron,Corcoran,6-1,170, Jr,0.12,1,Isaiah,Banks,6-5,180, Sr,0.16,23,Petar,Krivokapic,6-4,200, Fr,0.11,23,Petar,Krivokapic,6-4,200, Fr,0.14,35,Anthony,Mason,6-10,225, Jr,0.05,FIU,2021
NA,NA,NA,NA,NA,,NA,21,Jonathan,Nunez,5-11,180, So,0.1,21,Jonathan,Nunez,5-11,180, So,0.09,1,Isaiah,Banks,6-5,180, Sr,0.09,NA,NA,NA,NA,NA,,NA,FIU,2021
NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,2,DJ,Mitchell,6-4,190, Jr,0.09,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,FIU,2021
NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,5,Antonio,Daye,6-3,188, Jr,0.08,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,FIU,2021
22,Tyree,Appleby,6-1,170, Jr,0.73,10,Noah,Locke,6-3,203, Jr,0.68,1,Tre,Mann,6-5,190, So,0.42,4,Anthony,Duruji,6-7,220, Jr,0.53,12,Colin,Castleton,6-11,231, Jr,0.73,Florida,2021
1,Tre,Mann,6-5,190, So,0.24,23,Scottie,Lewis,6-5,189, So,0.23,23,Scottie,Lewis,6-5,189, So,0.39,15,Osayi,Osifo,6-7,225, Jr,0.27,5,Omar,Payne,6-10,230, So,0.19,Florida,2021
NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,2,Samson,Ruzhentsev,6-7,192, Fr,0.13,1,Tre,Mann,6-5,190, So,0.08,NA,NA,NA,NA,NA,,NA,Florida,2021
NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,5,Omar,Payne,6-10,230, So,0.06,NA,NA,NA,NA,NA,,NA,Florida,2021
3,MJ,Randolph,6-4,170, Jr,0.9,1,Jalen,Speer,6-1,172, Fr,0.83,2,Kamron,Reaves,6-2,170, Sr,0.59,23,Bryce,Moragne,6-5,220, Sr,0.76,25,DJ,Jones,6-9,200, Sr,0.52,Florida A&M,2021
5,Keith,Littles,6-4,170, Jr,0.06,2,Kamron,Reaves,6-2,170, Sr,0.14,20,Jai,Clark,6-2,185, Jr,0.16,25,DJ,Jones,6-9,200, Sr,0.2,21,Johnny,Brown,6-9,210, So,0.24,Florida A&M,2021
NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,13,Jamir,Williams,6-5,170, Fr,0.12,NA,NA,NA,NA,NA,,NA,22,Evins,Desir,6-8,300, Sr,0.24,Florida A&M,2021
NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,23,Bryce,Moragne,6-5,220, Sr,0.07,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,Florida A&M,2021
4,Bryan,Greenlee,6-0,195, So,0.78,11,Michael,Forrest,6-0,175, Jr,0.72,13,Kenan,Blackshear,6-6,215, So,0.6,15,Jailyn,Ingram,6-7,219, Sr,0.61,25,Karlis,Silins,6-11,249, Jr,0.55,Florida Atlantic,2021
0,Nicholas,Boyd,6-3,171, Fr,0.18,0,Nicholas,Boyd,6-3,171, Fr,0.19,2,Everett,Winchester,6-7,212, Sr,0.17,2,Everett,Winchester,6-7,212, Sr,0.3,35,Dardan,Kapiti,6-10,213, So,0.23,Florida Atlantic,2021
NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,10,Johnell,Davis,6-3,203, Fr,0.16,13,Kenan,Blackshear,6-6,215, So,0.06,3,Giancarlo,Rosado,6-8,239, Fr,0.11,Florida Atlantic,2021
NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,12,Alijah,Martin,6-0,213, Fr,0.05,NA,NA,NA,NA,NA,,NA,1,Madiaw,Niang,6-9,224, Jr,0.1,Florida Atlantic,2021
5,Jalen,Warren,6-3,162, Sr,0.29,5,Jalen,Warren,6-3,162, Sr,0.37,2,Caleb,Catto,6-5,182, Jr,0.5,10,Zach,Anderson,6-7,205, Fr,0.45,14,Eli,Abaev,6-8,206, Sr,0.66,Florida Gulf Coast,2021
1,Luis,Rolon,6-2,205, Fr,0.28,23,Dom,London,6-1,165, Jr,0.31,4,Cyrus,Largie,6-3,204, So,0.38,4,Cyrus,Largie,6-3,204, So,0.39,0,Dakota,Rivers,6-8,208, So,0.25,Florida Gulf Coast,2021
3,Franco,Miller,6-3,201, So,0.28,2,Caleb,Catto,6-5,182, Jr,0.29,13,Victor,Rosa,6-5,188, Fr,0.11,13,Victor,Rosa,6-5,188, Fr,0.09,32,Justus,Rainwater,6-8,220, Sr,0.08,Florida Gulf Coast,2021
23,Dom,London,6-1,165, Jr,0.12,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,0,Dakota,Rivers,6-8,208, So,0.07,NA,NA,NA,NA,NA,,NA,Florida Gulf Coast,2021
23,MJ,Walker,6-5,213, Sr,0.71,2,Anthony,Polite,6-6,215, Jr,0.35,4,Scottie,Barnes,6-9,227, Fr,0.42,10,Malik,Osborne,6-9,225, Jr,0.5,5,Balsa,Koprivica,7-1,240, So,0.54,Florida St.,2021
4,Scottie,Barnes,6-9,227, Fr,0.22,0,RayQuan,Evans,6-4,210, Sr,0.29,2,Anthony,Polite,6-6,215, Jr,0.35,1,RaiQuan,Gray,6-8,260, Jr,0.41,1,RaiQuan,Gray,6-8,260, Jr,0.24,Florida St.,2021
0,RayQuan,Evans,6-4,210, Sr,0.06,24,Sardaar,Calhoun,6-6,220, Jr,0.26,31,Wyatt,Wilkes,6-8,220, Jr,0.13,31,Wyatt,Wilkes,6-8,220, Jr,0.06,34,Tanor,Ngom,7-2,236, Sr,0.18,Florida St.,2021
NA,NA,NA,NA,NA,,NA,11,Nathanael,Jack,6-5,195, Sr,0.08,24,Sardaar,Calhoun,6-6,220, Jr,0.07,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,Florida St.,2021
21,Josh,Navarro,5-10,170, Sr,0.78,2,Jalen,Cobb,6-1,165, Jr,0.62,5,Chris,Austin,6-4,205, So,0.52,5,Chris,Austin,6-4,205, So,0.43,22,Joel,Soriano,6-11,250, So,0.69,Fordham,2021
2,Jalen,Cobb,6-1,165, Jr,0.2,3,Kyle,Rose,6-3,185, So,0.35,3,Kyle,Rose,6-3,185, So,0.43,10,Ty,Perry,6-3,215, Jr,0.42,30,Onyi,Eyisi,6-9,225, Jr,0.27,Fordham,2021
NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,13,Yame,Butler,6-5,190, Fr,0.07,NA,NA,NA,NA,NA,,NA,Fordham,2021
3,Isaiah,Hill,6-0,165, So,0.86,4,Junior,Ballard,6-3,185, Jr,0.8,13,Deon,Stroud,6-5,200, So,0.6,25,Anthony,Holland,6-5,225, So,0.77,10,Orlando,Robinson,7-0,235, So,0.78,Fresno St.,2021
0,Kyle,Harding,6-3,185, So,0.14,5,Jordan,Campbell,6-4,195, So,0.16,5,Jordan,Campbell,6-4,195, So,0.23,23,Leo,Colimerio,6-7,190, Fr,0.09,11,Christian,Gray,6-6,250, Sr,0.11,Fresno St.,2021
NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,23,Leo,Colimerio,6-7,190, Fr,0.08,11,Christian,Gray,6-6,250, Sr,0.07,34,Braxton,Meah,7-1,250, Fr,0.11,Fresno St.,2021
NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,25,Anthony,Holland,6-5,225, So,0.07,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,Fresno St.,2021
3,Mike,Bothwell,6-3,195, Jr,0.74,10,Alex,Hunter,5-11,180, Sr,0.61,45,Clay,Mounce,6-7,210, Sr,0.49,20,Jalen,Slawson,6-7,218, Jr,0.46,4,Noah,Gurley,6-8,210, Jr,0.54,Furman,2021
22,Joe,Anderson,6-0,170, Fr,0.2,1,Jaylon,Pugh,6-0,173, Jr,0.24,2,Colin,Kenney,6-1,172, So,0.27,45,Clay,Mounce,6-7,210, Sr,0.28,12,Jonny,Lawrence,6-10,205, Fr,0.22,Furman,2021
10,Alex,Hunter,5-11,180, Sr,0.06,2,Colin,Kenney,6-1,172, So,0.11,10,Alex,Hunter,5-11,180, Sr,0.15,4,Noah,Gurley,6-8,210, Jr,0.22,13,Garrett,Hien,6-9,205, Fr,0.15,Furman,2021
NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,3,Mike,Bothwell,6-3,195, Jr,0.07,NA,NA,NA,NA,NA,,NA,20,Jalen,Slawson,6-7,218, Jr,0.09,Furman,2021
1,Jaheam,Cornwall,6-0,175, Sr,0.77,2,Jordan,Sears,5-11,175, Fr,0.45,4,D,Maurian,6-5,195, Fr,0.65,23,Anthony,Selden,6-6,220, Fr,0.37,14,Kareem,Reid,6-9,205, So,0.39,Gardner Webb,2021
2,Jordan,Sears,5-11,175, Fr,0.23,3,Jacob,Falko,6-2,180, Jr,0.41,3,Jacob,Falko,6-2,180, Jr,0.26,24,Ludovic,Dufeal,6-8,200, Jr,0.32,5,Jamaine,Mann,6-6,225, Fr,0.36,Gardner Webb,2021
NA,NA,NA,NA,NA,,NA,0,Lance,Terry,6-2,180, So,0.14,23,Anthony,Selden,6-6,220, Fr,0.08,5,Jamaine,Mann,6-6,225, Fr,0.31,24,Ludovic,Dufeal,6-8,200, Jr,0.18,Gardner Webb,2021
NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,25,Sammy,Itodo,6-8,210, Fr,0.07,Gardner Webb,2021
1,Ronald,Polite,6-2,175, Fr,0.44,10,Jamal,Hartwell,5-10,155, Jr,0.43,20,Tyler,Kolek,6-3,190, Fr,0.5,11,Jordan,Miller,6-6,202, Jr,0.51,13,Josh,Oduro,6-9,228, So,0.49,George Mason,2021
23,Javon,Greene,6-2,190, Sr,0.32,23,Javon,Greene,6-2,190, Sr,0.34,11,Jordan,Miller,6-6,202, Jr,0.3,5,Otis,Frazier,6-6,207, Fr,0.26,12,AJ,Wilson,6-7,230, Sr,0.33,George Mason,2021
2,Xavier,Johnson,6-1,186, So,0.19,20,Tyler,Kolek,6-3,190, Fr,0.14,5,Otis,Frazier,6-6,207, Fr,0.09,12,AJ,Wilson,6-7,230, Sr,0.12,33,Greg,Calixte,6-8,235, Sr,0.09,George Mason,2021
10,Jamal,Hartwell,5-10,155, Jr,0.05,NA,NA,NA,NA,NA,,NA,23,Javon,Greene,6-2,190, Sr,0.07,3,Bahaide,Haidara,6-6,203, So,0.09,NA,NA,NA,NA,NA,,NA,George Mason,2021
11,James,Bishop,6-2,180, So,0.91,2,Tyler,Brelsford,6-4,175, Fr,0.66,10,Jamison,Battle,6-7,225, So,0.85,4,Ricky,Lindo,6-8,225, Jr,0.86,13,Hunter,Dean,6-10,245, So,0.39,George Washington,2021
32,Brandon,Leftwich,6-3,185, Sr,0.07,5,Lincoln,Ball,6-6,220, Fr,0.32,5,Lincoln,Ball,6-6,220, Fr,0.11,10,Jamison,Battle,6-7,225, So,0.06,21,Noel,Brown,6-11,270, Fr,0.36,George Washington,2021
NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,3,Chase,Paar,6-9,245, So,0.05,3,Chase,Paar,6-9,245, So,0.25,George Washington,2021
2,Dante,Harris,6-0,170, Fr,0.84,0,Jahvon,Blair,6-4,190, Sr,0.59,4,Chudier,Bile,6-7,195, Sr,0.52,1,Jamorko,Pickett,6-9,206, Sr,0.78,34,Qudus,Wahab,6-11,237, So,0.68,Georgetown,2021
0,Jahvon,Blair,6-4,190, Sr,0.13,13,Donald,Carey,6-5,187, Sr,0.34,13,Donald,Carey,6-5,187, Sr,0.39,4,Chudier,Bile,6-7,195, Sr,0.15,5,Timothy,Ighoefe,7-0,250, So,0.23,Georgetown,2021
NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,23,Collin,Holloway,6-6,220, Fr,0.07,NA,NA,NA,NA,NA,,NA,1,Jamorko,Pickett,6-9,206, Sr,0.06,Georgetown,2021
2,Sahvir,Wheeler,5-10,180, So,0.94,0,KD,Johnson,6-1,190, Fr,0.58,14,Tye,Fagan,6-3,195, Jr,0.46,24,PJ,Horne,6-6,230, Sr,0.69,10,Toumani,Camara,6-8,220, So,0.67,Georgia,2021
5,Justin,Kier,6-4,190, Sr,0.06,5,Justin,Kier,6-4,190, Sr,0.4,5,Justin,Kier,6-4,190, Sr,0.36,4,Andrew,Garcia,6-6,225, Sr,0.13,4,Andrew,Garcia,6-6,225, Sr,0.21,Georgia,2021
NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,11,Jaxon,Etter,6-4,200, So,0.12,11,Jaxon,Etter,6-4,200, So,0.12,24,PJ,Horne,6-6,230, Sr,0.08,Georgia,2021
NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,3,Christian,Brown,6-6,215, So,0.05,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,Georgia,2021
5,Eric,Boone,6-2,190, Jr,0.52,23,Grant,Weatherford,6-2,205, Sr,0.41,13,Gedi,Juozapaitis,6-4,210, Jr,0.48,2,Elijah,McCadden,6-4,210, Jr,0.4,24,Prince,Toyambi,6-7,235, So,0.4,Georgia Southern,2021
3,Zack,Bryant,6-2,200, Sr,0.42,4,Kamari,Brown,6-3,190, Jr,0.31,4,Kamari,Brown,6-3,190, Jr,0.3,10,Cam,Bryant,6-7,215, Fr,0.37,12,Andrei,Savrasov,6-7,225, So,0.3,Georgia Southern,2021
2,Elijah,McCadden,6-4,210, Jr,0.05,3,Zack,Bryant,6-2,200, Sr,0.23,2,Elijah,McCadden,6-4,210, Jr,0.2,13,Gedi,Juozapaitis,6-4,210, Jr,0.18,11,Mackenzie,McFatten,6-8,210, Fr,0.19,Georgia Southern,2021
NA,NA,NA,NA,NA,,NA,13,Gedi,Juozapaitis,6-4,210, Jr,0.05,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,2,Elijah,McCadden,6-4,210, Jr,0.06,Georgia Southern,2021
NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,10,Cam,Bryant,6-7,215, Fr,0.05,Georgia Southern,2021
2,Justin,Roberts,6-0,170, Jr,0.78,0,Evan,Johnson,6-0,165, Fr,0.54,12,Kane,Williams,6-4,195, Sr,0.5,25,Jalen,Thomas,6-10,235, So,0.43,1,Eliel,Nsoseme,6-9,235, Jr,0.69,Georgia St.,2021
12,Kane,Williams,6-4,195, Sr,0.19,11,Corey,Allen,6-2,210, Sr,0.44,11,Corey,Allen,6-2,210, Sr,0.39,32,Ryan,Boyce,6-6,195, So,0.39,25,Jalen,Thomas,6-10,235, So,0.3,Georgia St.,2021
NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,24,Collin,Moore,6-5,205, Fr,0.09,12,Kane,Williams,6-4,195, Sr,0.09,NA,NA,NA,NA,NA,,NA,Georgia St.,2021
NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,21,Kalik,Brooks,6-5,190, So,0.08,NA,NA,NA,NA,NA,,NA,Georgia St.,2021
10,Jose,Alvarado,6-0,179, Sr,0.96,3,Bubba,Parham,5-10,162, Sr,0.48,12,Khalid,Moore,6-7,200, Jr,0.43,4,Jordan,Usher,6-7,213, Sr,0.59,5,Moses,Wright,6-9,233, Sr,0.63,Georgia Tech,2021
NA,NA,NA,NA,NA,,NA,0,Michael,Devoe,6-5,197, Jr,0.37,0,Michael,Devoe,6-5,197, Jr,0.4,12,Khalid,Moore,6-7,200, Jr,0.22,24,Rodney,Howard,6-10,241, So,0.21,Georgia Tech,2021
NA,NA,NA,NA,NA,,NA,1,Kyle,Sturdivant,6-2,198, So,0.15,1,Kyle,Sturdivant,6-2,198, So,0.16,0,Michael,Devoe,6-5,197, Jr,0.15,4,Jordan,Usher,6-7,213, Sr,0.13,Georgia Tech,2021
1,Jalen,Suggs,6-4,205, Fr,0.74,3,Andrew,Nembhard,6-5,193, Jr,0.91,11,Joel,Ayayi,6-5,180, Jr,0.76,24,Corey,Kispert,6-7,220, Sr,0.82,2,Drew,Timme,6-10,235, So,0.77,Gonzaga,2021
4,Aaron,Cook,6-1,180, Sr,0.24,11,Joel,Ayayi,6-5,180, Jr,0.07,1,Jalen,Suggs,6-4,205, Fr,0.12,22,Anton,Watson,6-8,225, So,0.17,22,Anton,Watson,6-8,225, So,0.21,Gonzaga,2021
NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,24,Corey,Kispert,6-7,220, Sr,0.11,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,Gonzaga,2021
10,Trevell,Cunningham,6-0,180, Sr,0.61,2,Zahad,Munford,6-3,170, So,0.42,22,Prince,Moss,6-7,180, Sr,0.48,12,Cameron,Christon,6-6,190, Jr,0.61,21,Terreon,Randolph,6-8,220, Sr,0.65,Grambling St.,2021
5,Tra,Michael,6-1,170, So,0.4,5,Tra,Michael,6-1,170, So,0.35,11,Kelton,Edwards,6-6,195, Sr,0.25,22,Prince,Moss,6-7,180, Sr,0.17,23,Sarion,McGee,6-8,255, So,0.27,Grambling St.,2021
NA,NA,NA,NA,NA,,NA,1,Dwayne,Walker,6-3,190, So,0.11,12,Cameron,Christon,6-6,190, Jr,0.11,4,Reyhan,Cobb,6-9,185, Jr,0.16,4,Reyhan,Cobb,6-9,185, Jr,0.07,Grambling St.,2021
NA,NA,NA,NA,NA,,NA,11,Kelton,Edwards,6-6,195, Sr,0.09,1,Dwayne,Walker,6-3,190, So,0.07,11,Kelton,Edwards,6-6,195, Sr,0.05,NA,NA,NA,NA,NA,,NA,Grambling St.,2021
NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,3,Peyton,Taylor,6-4,200, Jr,0.05,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,Grambling St.,2021
10,Jovan,Blacksher,5-11,155, So,0.83,3,Mikey,Dixon,6-2,165, Sr,0.68,4,Oscar,Frayer,6-6,195, Sr,0.63,25,Alessandro,Lever,6-10,235, Sr,0.53,33,Asbjorn,Midtgaard,7-0,270, Sr,0.71,Grand Canyon,2021
0,Sean,Miller,6-4,200, Sr,0.1,2,Chance,McMillian,6-2,170, Fr,0.26,0,Sean,Miller,6-4,200, Sr,0.22,30,Gabe,McGlothan,6-7,220, So,0.44,25,Alessandro,Lever,6-10,235, Sr,0.24,Grand Canyon,2021
NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,2,Chance,McMillian,6-2,170, Fr,0.09,NA,NA,NA,NA,NA,,NA,1,Dima,Zdor,6-10,215, Jr,0.06,Grand Canyon,2021
2,PJ,Pipes,6-2,190, Sr,0.65,1,Amari,Davis,6-3,170, So,0.89,5,Lucas,Stieber,6-3,185, Fr,0.55,23,Emmanuel,Ansong,6-4,195, Jr,0.71,3,Japannah,Kellogg,6-8,190, Fr,0.56,Green Bay,2021
