,id,uid,date,attendance,timeValid,neutralSite,conferenceCompetition,recent,notes,startDate,type.id,type.abbreviation,venue.id,venue.fullName,venue.address.city,venue.address.state,venue.capacity,venue.indoor,status.clock,status.displayClock,status.period,status.type.id,status.type.name,status.type.state,status.type.completed,status.type.description,status.type.detail,status.type.shortDetail,home.id,home.uid,home.location,home.name,home.abbreviation,home.displayName,home.shortDisplayName,home.color,home.alternateColor,home.isActive,home.venue.id,home.logo,home.conferenceId,away.id,away.uid,away.location,away.name,away.abbreviation,away.displayName,away.shortDisplayName,away.color,away.alternateColor,away.isActive,away.venue.id,away.logo,away.conferenceId,season,status.type.altDetail,groups.id,groups.name,groups.shortName,groups.isConference
0,243172010,s:40~l:41~e:243172010~c:243172010,2004-11-13T00:00Z,0,True,False,False,False,"[{'type': 'event', 'headline': 'COACHES VS CANCER CLASSIC'}]",2004-11-13T00:00Z,0,N/A,,,,,,,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2010,s:40~l:41~t:2010,Alabama A&M,Bulldogs,AAMU,Alabama A&M Bulldogs,Alabama A&M,790000,ffffff,True,2122,https://a.espncdn.com/i/teamlogos/ncaa/500/2010.png,26,2217,s:40~l:41~t:2217,Fairfield,Stags,FAIR,Fairfield Stags,Fairfield,000000,ebebeb,True,2148,https://a.espncdn.com/i/teamlogos/ncaa/500/2217.png,13,2005,,,,,
0,243170167,s:40~l:41~e:243170167~c:243170167,2004-11-13T01:00Z,12436,True,False,False,False,"[{'type': 'event', 'headline': 'NABC CLASSIC'}]",2004-11-13T01:00Z,0,N/A,2024,Dreamstyle Arena,Albuquerque,NM,15411.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,167,s:40~l:41~t:167,New Mexico,Lobos,UNM,New Mexico Lobos,New Mexico,000000,231f20,True,2024,https://a.espncdn.com/i/teamlogos/ncaa/500/167.png,44,2448,s:40~l:41~t:2448,North Carolina A&T,Aggies,NCAT,North Carolina A&T Aggies,NC A&T,0505aa,004684,True,2066,https://a.espncdn.com/i/teamlogos/ncaa/500/2448.png,16,2005,,,,,
0,243170027,s:40~l:41~e:243170027~c:243170027,2004-11-13T01:30Z,0,True,False,False,False,"[{'type': 'event', 'headline': 'COACHES VS CANCER CLASSIC'}]",2004-11-13T01:30Z,0,N/A,496,Haas Pavilion,Berkeley,CA,11877.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,27,s:40~l:41~t:27,UC Riverside,Highlanders,UCR,UC Riverside Highlanders,UC Riverside,14234F,,True,2082,https://a.espncdn.com/i/teamlogos/ncaa/500/27.png,9,2057,s:40~l:41~t:2057,Belmont,Bruins,BEL,Belmont Bruins,Belmont,182142,c9262d,True,2098,https://a.espncdn.com/i/teamlogos/ncaa/500/2057.png,46,2005,,,,,
0,243172541,s:40~l:41~e:243172541~c:243172541,2004-11-13T03:15Z,0,True,False,False,False,"[{'type': 'event', 'headline': 'NABC CLASSIC'}]",2004-11-13T03:15Z,0,N/A,2024,Dreamstyle Arena,Albuquerque,NM,15411.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2541,s:40~l:41~t:2541,Santa Clara,Broncos,SCU,Santa Clara Broncos,Santa Clara,690b0b,101010,True,544,https://a.espncdn.com/i/teamlogos/ncaa/500/2541.png,29,2184,s:40~l:41~t:2184,Duquesne,Dukes,DUQ,Duquesne Dukes,Duquesne,002D62,b90b2e,True,1958,https://a.espncdn.com/i/teamlogos/ncaa/500/2184.png,3,2005,,,,,
0,243170025,s:40~l:41~e:243170025~c:243170025,2004-11-13T03:30Z,8516,True,False,False,False,"[{'type': 'event', 'headline': 'COACHES VS CANCER CLASSIC'}]",2004-11-13T03:30Z,0,N/A,496,Haas Pavilion,Berkeley,CA,11877.0,True,4.0,0:04,2,3,STATUS_FINAL,post,True,Final,Final,Final,25,s:40~l:41~t:25,California,Golden Bears,CAL,California Golden Bears,California,031522,ffc423,True,496,https://a.espncdn.com/i/teamlogos/ncaa/500/25.png,21,2608,s:40~l:41~t:2608,Saint Mary's,Gaels,SMC,Saint Mary's Gaels,Saint Mary's,003768,d02f35,True,488,https://a.espncdn.com/i/teamlogos/ncaa/500/2608.png,29,2005,,,,,
0,243180235,s:40~l:41~e:243180235~c:243180235,2004-11-14T01:30Z,8000,True,False,False,False,"[{'type': 'event', 'headline': 'COACHES VS CANCER CLASSIC'}]",2004-11-14T01:30Z,0,N/A,1392,FedExForum,Memphis,TN,18400.0,True,18.0,0:18,2,3,STATUS_FINAL,post,True,Final,Final,Final,235,s:40~l:41~t:235,Memphis,Tigers,MEM,Memphis Tigers,Memphis,002447,231f20,True,1392,https://a.espncdn.com/i/teamlogos/ncaa/500/235.png,11,2244,s:40~l:41~t:2244,George Mason,Patriots,GMU,George Mason Patriots,George Mason,016600,ecb010,True,2167,https://a.espncdn.com/i/teamlogos/ncaa/500/2244.png,10,2005,,,,,
0,243182870,s:40~l:41~e:243182870~c:243182870,2004-11-13T23:30Z,0,True,False,False,False,"[{'type': 'event', 'headline': 'COACHES VS CANCER CLASSIC'}]",2004-11-13T23:30Z,0,N/A,1392,FedExForum,Memphis,TN,18400.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2870,s:40~l:41~t:2870,Purdue Fort Wayne,Mastodons,PFW,Purdue Fort Wayne Mastodons,Purdue FW,00378A,f0f0f0,True,684,https://a.espncdn.com/i/teamlogos/ncaa/500/2870.png,43,2542,s:40~l:41~t:2542,Savannah State,Tigers,SAV,Savannah State Tigers,Savannah State,280298,f78f1e,True,1931,https://a.espncdn.com/i/teamlogos/ncaa/500/2542.png,43,2005,,,,,
0,243180167,s:40~l:41~e:243180167~c:243180167,2004-11-14T01:00Z,12608,True,False,False,False,"[{'type': 'event', 'headline': 'NABC CLASSIC'}]",2004-11-14T01:00Z,0,N/A,2024,Dreamstyle Arena,Albuquerque,NM,15411.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,167,s:40~l:41~t:167,New Mexico,Lobos,UNM,New Mexico Lobos,New Mexico,000000,231f20,True,2024,https://a.espncdn.com/i/teamlogos/ncaa/500/167.png,44,2541,s:40~l:41~t:2541,Santa Clara,Broncos,SCU,Santa Clara Broncos,Santa Clara,690b0b,101010,True,544,https://a.espncdn.com/i/teamlogos/ncaa/500/2541.png,29,2005,,,,,
0,243182184,s:40~l:41~e:243182184~c:243182184,2004-11-14T03:15Z,0,True,False,False,False,"[{'type': 'event', 'headline': 'NABC CLASSIC'}]",2004-11-14T03:15Z,0,N/A,2024,Dreamstyle Arena,Albuquerque,NM,15411.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2184,s:40~l:41~t:2184,Duquesne,Dukes,DUQ,Duquesne Dukes,Duquesne,002D62,b90b2e,True,1958,https://a.espncdn.com/i/teamlogos/ncaa/500/2184.png,3,2448,s:40~l:41~t:2448,North Carolina A&T,Aggies,NCAT,North Carolina A&T Aggies,NC A&T,0505aa,004684,True,2066,https://a.espncdn.com/i/teamlogos/ncaa/500/2448.png,16,2005,,,,,
0,243190145,s:40~l:41~e:243190145~c:243190145,2004-11-14T18:00Z,0,True,False,False,False,"[{'type': 'event', 'headline': 'BCA CLASSIC'}]",2004-11-14T18:00Z,0,N/A,2099,BMO Harris Bradley Center,Milwaukee,WI,18717.0,True,10.0,0:10,2,3,STATUS_FINAL,post,True,Final,Final,Final,145,s:40~l:41~t:145,Ole Miss,Rebels,MISS,Ole Miss Rebels,Ole Miss,001148,00205b,True,5168,https://a.espncdn.com/i/teamlogos/ncaa/500/145.png,23,2569,s:40~l:41~t:2569,South Carolina State,Bulldogs,SCST,South Carolina State Bulldogs,SC State,7d1315,104897,True,2077,https://a.espncdn.com/i/teamlogos/ncaa/500/2569.png,16,2005,,,,,
0,243192005,s:40~l:41~e:243192005~c:243192005,2004-11-14T20:20Z,0,True,False,False,False,"[{'type': 'event', 'headline': 'BCA CLASSIC'}]",2004-11-14T20:20Z,0,N/A,2099,BMO Harris Bradley Center,Milwaukee,WI,18717.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2005,s:40~l:41~t:2005,Air Force,Falcons,AFA,Air Force Falcons,Air Force,004a7b,ffffff,True,2014,https://a.espncdn.com/i/teamlogos/ncaa/500/2005.png,44,55,s:40~l:41~t:55,Jacksonville State,Gamecocks,JVST,Jacksonville State Gamecocks,Jacksonville St,b50500,b5b7ba,True,2130,https://a.espncdn.com/i/teamlogos/ncaa/500/55.png,20,2005,,,,,
0,243192541,s:40~l:41~e:243192541~c:243192541,2004-11-14T21:00Z,0,True,False,False,False,"[{'type': 'event', 'headline': 'NABC CLASSIC'}]",2004-11-14T21:00Z,0,N/A,2024,Dreamstyle Arena,Albuquerque,NM,15411.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2541,s:40~l:41~t:2541,Santa Clara,Broncos,SCU,Santa Clara Broncos,Santa Clara,690b0b,101010,True,544,https://a.espncdn.com/i/teamlogos/ncaa/500/2541.png,29,2448,s:40~l:41~t:2448,North Carolina A&T,Aggies,NCAT,North Carolina A&T Aggies,NC A&T,0505aa,004684,True,2066,https://a.espncdn.com/i/teamlogos/ncaa/500/2448.png,16,2005,,,,,
0,243190167,s:40~l:41~e:243190167~c:243190167,2004-11-14T23:15Z,11317,True,False,False,False,"[{'type': 'event', 'headline': 'NABC CLASSIC'}]",2004-11-14T23:15Z,0,N/A,2024,Dreamstyle Arena,Albuquerque,NM,15411.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,167,s:40~l:41~t:167,New Mexico,Lobos,UNM,New Mexico Lobos,New Mexico,000000,231f20,True,2024,https://a.espncdn.com/i/teamlogos/ncaa/500/167.png,44,2184,s:40~l:41~t:2184,Duquesne,Dukes,DUQ,Duquesne Dukes,Duquesne,002D62,b90b2e,True,1958,https://a.espncdn.com/i/teamlogos/ncaa/500/2184.png,3,2005,,,,,
0,243190213,s:40~l:41~e:243190213~c:243190213,2004-11-14T23:30Z,0,True,False,False,False,"[{'type': 'event', 'headline': 'BCA CLASSIC'}]",2004-11-14T23:30Z,0,N/A,2099,BMO Harris Bradley Center,Milwaukee,WI,18717.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,213,s:40~l:41~t:213,Penn State,Nittany Lions,PSU,Penn State Nittany Lions,Penn State,00265D,002e5c,True,1942,https://a.espncdn.com/i/teamlogos/ncaa/500/213.png,7,2287,s:40~l:41~t:2287,Illinois State,Redbirds,ILST,Illinois State Redbirds,Illinois State,CE1126,ffe716,True,1932,https://a.espncdn.com/i/teamlogos/ncaa/500/2287.png,18,2005,,,,,
0,243190269,s:40~l:41~e:243190269~c:243190269,2004-11-15T01:30Z,7917,True,False,False,False,"[{'type': 'event', 'headline': 'BCA CLASSIC'}]",2004-11-15T01:30Z,0,N/A,2099,BMO Harris Bradley Center,Milwaukee,WI,18717.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,269,s:40~l:41~t:269,Marquette,Golden Eagles,MARQ,Marquette Golden Eagles,Marquette,083963,ffffff,True,5777,https://a.espncdn.com/i/teamlogos/ncaa/500/269.png,11,2717,s:40~l:41~t:2717,Western Carolina,Catamounts,WCU,Western Carolina Catamounts,W Carolina,492F91,bf9e70,True,245,https://a.espncdn.com/i/teamlogos/ncaa/500/2717.png,24,2005,,,,,
0,243200154,s:40~l:41~e:243200154~c:243200154,2004-11-16T00:00Z,13063,True,False,False,False,"[{'type': 'event', 'headline': 'PRESEASON NIT'}]",2004-11-16T00:00Z,0,N/A,2120,Lawrence Joel Coliseum,Winston-Salem,NC,14665.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,154,s:40~l:41~t:154,Wake Forest,Demon Deacons,WAKE,Wake Forest Demon Deacons,Wake Forest,9E7E38,000000,True,2120,https://a.espncdn.com/i/teamlogos/ncaa/500/154.png,2,45,s:40~l:41~t:45,George Washington,Colonials,GW,George Washington Colonials,G Washington,002843,e8d2a1,True,2125,https://a.espncdn.com/i/teamlogos/ncaa/500/45.png,3,2005,,,,,
0,243200055,s:40~l:41~e:243200055~c:243200055,2004-11-15T18:00Z,0,True,False,False,False,"[{'type': 'event', 'headline': 'BCA CLASSIC'}]",2004-11-15T18:00Z,0,N/A,2099,BMO Harris Bradley Center,Milwaukee,WI,18717.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,55,s:40~l:41~t:55,Jacksonville State,Gamecocks,JVST,Jacksonville State Gamecocks,Jacksonville St,b50500,b5b7ba,True,2130,https://a.espncdn.com/i/teamlogos/ncaa/500/55.png,20,2569,s:40~l:41~t:2569,South Carolina State,Bulldogs,SCST,South Carolina State Bulldogs,SC State,7d1315,104897,True,2077,https://a.espncdn.com/i/teamlogos/ncaa/500/2569.png,16,2005,,,,,
0,243200213,s:40~l:41~e:243200213~c:243200213,2004-11-15T20:20Z,3124,True,False,False,False,"[{'type': 'event', 'headline': 'BCA CLASSIC'}]",2004-11-15T20:20Z,0,N/A,2099,BMO Harris Bradley Center,Milwaukee,WI,18717.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,213,s:40~l:41~t:213,Penn State,Nittany Lions,PSU,Penn State Nittany Lions,Penn State,00265D,002e5c,True,1942,https://a.espncdn.com/i/teamlogos/ncaa/500/213.png,7,2717,s:40~l:41~t:2717,Western Carolina,Catamounts,WCU,Western Carolina Catamounts,W Carolina,492F91,bf9e70,True,245,https://a.espncdn.com/i/teamlogos/ncaa/500/2717.png,24,2005,,,,,
0,243202415,s:40~l:41~e:243202415~c:243202415,2004-11-15T22:30Z,0,True,False,False,False,"[{'type': 'event', 'headline': 'GUARDIANS CLASSIC'}]",2004-11-15T22:30Z,0,N/A,317,Value City Arena,Columbus,OH,19500.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2415,s:40~l:41~t:2415,Morgan St,Bears,MORG,Morgan St Bears,Morgan State,014786,f47937,True,2021,https://a.espncdn.com/i/teamlogos/ncaa/500/2415.png,16,2523,s:40~l:41~t:2523,Robert Morris,Colonials,RMU,Robert Morris Colonials,Robert Morris,00214D,a21d2b,True,5470,https://a.espncdn.com/i/teamlogos/ncaa/500/2523.png,19,2005,,,,,
0,243200314,s:40~l:41~e:243200314~c:243200314,2004-11-15T23:00Z,0,True,False,False,False,"[{'type': 'event', 'headline': 'GUARDIANS CLASSIC'}]",2004-11-15T23:00Z,0,N/A,353,CHI Health Center Omaha,Omaha,NE,17352.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,314,s:40~l:41~t:314,Iona,Gaels,IONA,Iona Gaels,Iona,8c001a,f6a704,True,2001,https://a.espncdn.com/i/teamlogos/ncaa/500/314.png,13,2464,s:40~l:41~t:2464,Northern Arizona,Lumberjacks,NAU,Northern Arizona Lumberjacks,N Arizona,003976,1b3069,True,2023,https://a.espncdn.com/i/teamlogos/ncaa/500/2464.png,5,2005,,,,,
0,243202534,s:40~l:41~e:243202534~c:243202534,2004-11-15T23:30Z,0,True,False,False,False,"[{'type': 'event', 'headline': 'GUARDIANS CLASSIC'}]",2004-11-15T23:30Z,0,N/A,2071,Mizzou Arena,Columbia,MO,15061.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2534,s:40~l:41~t:2534,Sam Houston State,Bearkats,SHSU,Sam Houston State Bearkats,Sam Houston St,fe5000,000000,True,4585,https://a.espncdn.com/i/teamlogos/ncaa/500/2534.png,25,248,s:40~l:41~t:248,Houston,Cougars,HOU,Houston Cougars,Houston,C90822,231f20,True,2126,https://a.espncdn.com/i/teamlogos/ncaa/500/248.png,11,2005,,,,,
0,243202005,s:40~l:41~e:243202005~c:243202005,2004-11-15T23:30Z,0,True,False,False,False,"[{'type': 'event', 'headline': 'BCA CLASSIC'}]",2004-11-15T23:30Z,0,N/A,2099,BMO Harris Bradley Center,Milwaukee,WI,18717.0,True,10.0,0:10,2,3,STATUS_FINAL,post,True,Final,Final,Final,2005,s:40~l:41~t:2005,Air Force,Falcons,AFA,Air Force Falcons,Air Force,004a7b,ffffff,True,2014,https://a.espncdn.com/i/teamlogos/ncaa/500/2005.png,44,145,s:40~l:41~t:145,Ole Miss,Rebels,MISS,Ole Miss Rebels,Ole Miss,001148,00205b,True,5168,https://a.espncdn.com/i/teamlogos/ncaa/500/145.png,23,2005,,,,,
0,243200130,s:40~l:41~e:243200130~c:243200130,2004-11-16T00:00Z,9162,True,False,False,False,"[{'type': 'event', 'headline': 'PRESEASON NIT'}]",2004-11-16T00:00Z,0,N/A,1986,Crisler Center,Ann Arbor,MI,12707.0,True,7.0,0:07,2,3,STATUS_FINAL,post,True,Final,Final,Final,130,s:40~l:41~t:130,Michigan,Wolverines,MICH,Michigan Wolverines,Michigan,00274c,00274c,True,1986,https://a.espncdn.com/i/teamlogos/ncaa/500/130.png,7,2066,s:40~l:41~t:2066,Binghamton,Bearcats,BING,Binghamton Bearcats,Binghamton,00614A,f0f0f0,True,1924,https://a.espncdn.com/i/teamlogos/ncaa/500/2066.png,1,2005,,,,,
0,243202670,s:40~l:41~e:243202670~c:243202670,2004-11-16T00:30Z,2862,True,False,False,False,"[{'type': 'event', 'headline': 'PRESEASON NIT'}]",2004-11-16T00:30Z,0,N/A,2051,Stuart C. Siegel Center,Richmond,VA,7637.0,True,0.0,0:00,3,3,STATUS_FINAL,post,True,Final,Final/OT,Final/OT,2670,s:40~l:41~t:2670,VCU,Rams,VCU,VCU Rams,VCU,929292,edb71d,True,2051,https://a.espncdn.com/i/teamlogos/ncaa/500/2670.png,10,44,s:40~l:41~t:44,American,Eagles,AMER,American Eagles,American,c41130,c8102e,True,1910,https://a.espncdn.com/i/teamlogos/ncaa/500/44.png,22,2005,OT,,,,
0,243200194,s:40~l:41~e:243200194~c:243200194,2004-11-16T01:00Z,11185,True,False,False,False,"[{'type': 'event', 'headline': 'GUARDIANS CLASSIC'}]",2004-11-16T01:00Z,0,N/A,317,Value City Arena,Columbus,OH,19500.0,True,5.0,0:05,2,3,STATUS_FINAL,post,True,Final,Final,Final,194,s:40~l:41~t:194,Ohio State,Buckeyes,OSU,Ohio State Buckeyes,Ohio State,de3129,666666,True,317,https://a.espncdn.com/i/teamlogos/ncaa/500/194.png,7,119,s:40~l:41~t:119,Towson,Tigers,TOW,Towson Tigers,Towson,FFC229,,True,4603,https://a.espncdn.com/i/teamlogos/ncaa/500/119.png,10,2005,,,,,
