"id","uid","date","attendance","timeValid","neutralSite","conferenceCompetition","recent","notes","startDate","type.id","type.abbreviation","venue.id","venue.fullName","venue.address.city","venue.address.state","venue.capacity","venue.indoor","status.clock","status.displayClock","status.period","status.type.id","status.type.name","status.type.state","status.type.completed","status.type.description","status.type.detail","status.type.shortDetail","home.id","home.uid","home.location","home.name","home.abbreviation","home.displayName","home.shortDisplayName","home.color","home.alternateColor","home.isActive","home.venue.id","home.logo","home.conferenceId","away.id","away.uid","away.location","away.name","away.abbreviation","away.displayName","away.shortDisplayName","away.color","away.alternateColor","away.isActive","away.venue.id","away.logo","away.conferenceId","status.type.altDetail","season","groups.id","groups.name","groups.shortName","groups.isConference","tournamentId","game_id","PBP","team_box"
400506438,"s:40~l:41~e:400506438~c:400506438","2014-02-22T20:00Z",6432,"True","False","True","False","[]","2014-02-22T20:00Z",0,"N/A",2114,"Reed Arena","College Station","TX",12989,"True",0,"0:00",3,3,"STATUS_FINAL","post","True","Final","Final/OT","Final/OT",245,"s:40~l:41~t:245","Texas A&M","Aggies","TA&M","Texas A&M Aggies","Texas A&M","5C0025","ffffff","True",2114,"https://a.espncdn.com/i/teamlogos/ncaa/500/245.png",23,2633,"s:40~l:41~t:2633","Tennessee","Volunteers","TENN","Tennessee Volunteers","Tennessee","EE9627","ffffff","True",2044,"https://a.espncdn.com/i/teamlogos/ncaa/500/2633.png",23,"OT",2014,23,"Southeastern Conference","SEC","True",NA,400506438,TRUE,TRUE
400502644,"s:40~l:41~e:400502644~c:400502644","2014-02-22T20:00Z",1766,"True","False","True","False","[]","2014-02-22T20:00Z",0,"N/A",2177,"Gallagher Center","Niagara Falls","NY",2400,"True",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",315,"s:40~l:41~t:315","Niagara","Purple Eagles","NIAG","Niagara Purple Eagles","Niagara","69207E","f0f0f0","True",2177,"https://a.espncdn.com/i/teamlogos/ncaa/500/315.png",13,2514,"s:40~l:41~t:2514","Quinnipiac","Bobcats","QUIN","Quinnipiac Bobcats","Quinnipiac","041B43","","True",1907,"https://a.espncdn.com/i/teamlogos/ncaa/500/2514.png",13,"",2014,13,"Metro Atlantic Athletic Conference","MAAC","True",NA,400502644,TRUE,TRUE
400501672,"s:40~l:41~e:400501672~c:400501672","2014-02-22T20:00Z",0,"True","False","True","False","[]","2014-02-22T20:00Z",0,"N/A",2035,"Bison Sports Arena","Fargo","ND",7500,"True",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",2449,"s:40~l:41~t:2449","North Dakota State","Bison","NDSU","North Dakota State Bison","North Dakota St","01402A","ffffff","True",5433,"https://a.espncdn.com/i/teamlogos/ncaa/500/2449.png",49,2571,"s:40~l:41~t:2571","South Dakota State","Jackrabbits","SDST","South Dakota State Jackrabbits","South Dakota St","005DAB","c33139","True",1996,"https://a.espncdn.com/i/teamlogos/ncaa/500/2571.png",49,"",2014,49,"Summit League","Summit","True",NA,400501672,TRUE,TRUE
400498880,"s:40~l:41~e:400498880~c:400498880","2014-02-22T20:00Z",722,"True","False","True","False","[]","2014-02-22T20:00Z",0,"N/A",2076,"Stratis Arena at the Rothman Center","Teaneck","NJ",3000,"True",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",161,"s:40~l:41~t:161","Fairleigh Dickinson","Knights","FDU","Fairleigh Dickinson Knights","Fair. Dickinson","00449C","a80532","True",2076,"https://a.espncdn.com/i/teamlogos/ncaa/500/161.png",19,2529,"s:40~l:41~t:2529","Sacred Heart","Pioneers","SHU","Sacred Heart Pioneers","Sacred Heart","a40012","c29472","True",1916,"https://a.espncdn.com/i/teamlogos/ncaa/500/2529.png",19,"",2014,19,"Northeast Conference","NEC","True",NA,400498880,TRUE,TRUE
400502870,"s:40~l:41~e:400502870~c:400502870","2014-02-22T19:00Z",14114,"True","False","True","False","[]","2014-02-22T19:00Z",0,"N/A",1927,"John Paul Jones Arena","Charlottesville","VA",14593,"True",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",258,"s:40~l:41~t:258","Virginia","Cavaliers","UVA","Virginia Cavaliers","Virginia","f84c1e","ffffff","True",1927,"https://a.espncdn.com/i/teamlogos/ncaa/500/258.png",2,87,"s:40~l:41~t:87","Notre Dame","Fighting Irish","ND","Notre Dame Fighting Irish","Notre Dame","00122b","ae9142","True",282,"https://a.espncdn.com/i/teamlogos/ncaa/500/87.png",2,"",2014,2,"Atlantic Coast Conference","ACC","True",NA,400502870,TRUE,TRUE
400508170,"s:40~l:41~e:400508170~c:400508170","2014-02-22T19:00Z",1241,"True","False","True","False","[]","2014-02-22T19:00Z",0,"N/A",245,"Ramsey Regional Activity Center","Cullowhee","NC",7826,"True",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",2717,"s:40~l:41~t:2717","Western Carolina","Catamounts","WCU","Western Carolina Catamounts","W Carolina","492F91","bf9e70","True",245,"https://a.espncdn.com/i/teamlogos/ncaa/500/2717.png",24,2643,"s:40~l:41~t:2643","The Citadel","Bulldogs","CIT","The Citadel Bulldogs","The Citadel","002b5c","f0f0f0","True",2154,"https://a.espncdn.com/i/teamlogos/ncaa/500/2643.png",24,"",2014,24,"Southern Conference","Southern","True",NA,400508170,TRUE,TRUE
400508169,"s:40~l:41~e:400508169~c:400508169","2014-02-22T19:00Z",1312,"True","False","True","False","[]","2014-02-22T19:00Z",0,"N/A",2089,"W. S. Hanner Fieldhouse","Statesboro","GA",4325,"True",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",290,"s:40~l:41~t:290","Georgia Southern","Eagles","GASO","Georgia Southern Eagles","GA Southern","003775","f0f0f0","True",2089,"https://a.espncdn.com/i/teamlogos/ncaa/500/290.png",24,2210,"s:40~l:41~t:2210","Elon","Phoenix","ELON","Elon Phoenix","Elon","020303","b59a57","True",5725,"https://a.espncdn.com/i/teamlogos/ncaa/500/2210.png",24,"",2014,24,"Southern Conference","Southern","True",NA,400508169,TRUE,TRUE
400508168,"s:40~l:41~e:400508168~c:400508168","2014-02-22T19:00Z",1362,"True","False","True","False","[]","2014-02-22T19:00Z",0,"N/A",2166,"Timmons Arena","Greenville","SC",2500,"True",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",231,"s:40~l:41~t:231","Furman","Paladins","FUR","Furman Paladins","Furman","4A2184","909090","True",2166,"https://a.espncdn.com/i/teamlogos/ncaa/500/231.png",24,2026,"s:40~l:41~t:2026","Appalachian State","Mountaineers","APP","Appalachian State Mountaineers","Appalachian St","000000","ffcd00","True",2137,"https://a.espncdn.com/i/teamlogos/ncaa/500/2026.png",24,"",2014,24,"Southern Conference","Southern","True",NA,400508168,TRUE,TRUE
400506642,"s:40~l:41~e:400506642~c:400506642","2014-02-22T19:00Z",2079,"True","False","True","False","[]","2014-02-22T19:00Z",0,"N/A",2143,"Wolstein Center","Cleveland","OH",13610,"True",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",325,"s:40~l:41~t:325","Cleveland State","Vikings","CLEV","Cleveland State Vikings","Cleveland State","006633","231f20","True",2143,"https://a.espncdn.com/i/teamlogos/ncaa/500/325.png",45,270,"s:40~l:41~t:270","Milwaukee","Panthers","MILW","Milwaukee Panthers","Milwaukee","000000","ffc20e","True",1983,"https://a.espncdn.com/i/teamlogos/ncaa/500/270.png",45,"",2014,45,"Horizon League","Horizon","True",NA,400506642,TRUE,TRUE
400506070,"s:40~l:41~e:400506070~c:400506070","2014-02-22T19:00Z",4200,"True","False","True","False","[]","2014-02-22T19:00Z",0,"N/A",2150,"Michael J. Hagan '85 Arena","Philadelphia","PA",4200,"True",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",2603,"s:40~l:41~t:2603","Saint Joseph's","Hawks","JOES","Saint Joseph's Hawks","Saint Joseph's","C2071B","101010","True",2150,"https://a.espncdn.com/i/teamlogos/ncaa/500/2603.png",3,2230,"s:40~l:41~t:2230","Fordham","Rams","FOR","Fordham Rams","Fordham","830032","909090","True",2007,"https://a.espncdn.com/i/teamlogos/ncaa/500/2230.png",3,"",2014,3,"Atlantic 10 Conference","A 10","True",NA,400506070,TRUE,TRUE
400506018,"s:40~l:41~e:400506018~c:400506018","2014-02-22T19:00Z",6271,"True","True","True","False","[]","2014-02-22T19:00Z",0,"N/A",1837,"PPG Paints Arena","Pittsburgh","PA",18087,"True",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",2184,"s:40~l:41~t:2184","Duquesne","Dukes","DUQ","Duquesne Dukes","Duquesne","002D62","b90b2e","True",1958,"https://a.espncdn.com/i/teamlogos/ncaa/500/2184.png",3,2168,"s:40~l:41~t:2168","Dayton","Flyers","DAY","Dayton Flyers","Dayton","004B8D","ffffff","True",2039,"https://a.espncdn.com/i/teamlogos/ncaa/500/2168.png",3,"",2014,3,"Atlantic 10 Conference","A 10","True",NA,400506018,TRUE,TRUE
400504682,"s:40~l:41~e:400504682~c:400504682","2014-02-22T19:00Z",1012,"True","False","False","False","[]","2014-02-22T19:00Z",0,"N/A",1909,"Fleisher Center","Newark","NJ",1500,"True",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",2885,"s:40~l:41~t:2885","NJIT","Highlanders","NJIT","NJIT Highlanders","NJIT","EE3024","df3e2e","True",5420,"https://a.espncdn.com/i/teamlogos/ncaa/500/2885.png",43,524,"s:40~l:41~t:524","Fisher College","Eagles","FIS","Fisher College Eagles","Fisher College","","","False",NA,"",NA,"",2014,NA,"","","",NA,400504682,TRUE,TRUE
400504582,"s:40~l:41~e:400504582~c:400504582","2014-02-22T19:00Z",9342,"True","False","True","False","[]","2014-02-22T19:00Z",0,"N/A",977,"Allstate Arena","Rosemont","IL",18500,"True",0,"0:00",3,3,"STATUS_FINAL","post","True","Final","Final/OT","Final/OT",305,"s:40~l:41~t:305","DePaul","Blue Demons","DEP","DePaul Blue Demons","DePaul","2d649c","ce1125","True",5427,"https://a.espncdn.com/i/teamlogos/ncaa/500/305.png",4,269,"s:40~l:41~t:269","Marquette","Golden Eagles","MARQ","Marquette Golden Eagles","Marquette","083963","ffffff","True",5777,"https://a.espncdn.com/i/teamlogos/ncaa/500/269.png",4,"OT",2014,4,"Big East Conference","Big East","True",NA,400504582,TRUE,TRUE
400502871,"s:40~l:41~e:400502871~c:400502871","2014-02-22T19:00Z",5268,"True","False","True","False","[]","2014-02-22T19:00Z",0,"N/A",2119,"Cassell Coliseum","Blacksburg","VA",9275,"True",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",259,"s:40~l:41~t:259","Virginia Tech","Hokies","VT","Virginia Tech Hokies","Virginia Tech","74232D","c2c1ba","True",2119,"https://a.espncdn.com/i/teamlogos/ncaa/500/259.png",2,152,"s:40~l:41~t:152","NC State","Wolfpack","NCST","NC State Wolfpack","NC State","EF1216","231f20","True",999,"https://a.espncdn.com/i/teamlogos/ncaa/500/152.png",2,"",2014,2,"Atlantic Coast Conference","ACC","True",NA,400502871,TRUE,TRUE
400502642,"s:40~l:41~e:400502642~c:400502642","2014-02-22T19:00Z",1909,"True","False","True","False","[]","2014-02-22T19:00Z",0,"N/A",2037,"Koessler Athletic Center","Buffalo","NY",2196,"True",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",2099,"s:40~l:41~t:2099","Canisius","Golden Griffins","CAN","Canisius Golden Griffins","Canisius","004a81","dda50f","True",2037,"https://a.espncdn.com/i/teamlogos/ncaa/500/2099.png",13,2217,"s:40~l:41~t:2217","Fairfield","Stags","FAIR","Fairfield Stags","Fairfield","000000","ebebeb","True",2148,"https://a.espncdn.com/i/teamlogos/ncaa/500/2217.png",13,"",2014,13,"Metro Atlantic Athletic Conference","MAAC","True",NA,400502642,TRUE,TRUE
400501671,"s:40~l:41~e:400501671~c:400501671","2014-02-22T19:00Z",1002,"True","False","True","False","[]","2014-02-22T19:00Z",0,"N/A",2129,"IUPUI Gymnasium","Indianapolis","IN",1215,"True",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",85,"s:40~l:41~t:85","IUPUI","Jaguars","IUPU","IUPUI Jaguars","IUPUI","A81F30","d59f0f","True",4947,"https://a.espncdn.com/i/teamlogos/ncaa/500/85.png",49,2870,"s:40~l:41~t:2870","Purdue Fort Wayne","Mastodons","PFW","Purdue Fort Wayne Mastodons","Purdue FW","00378A","f0f0f0","True",684,"https://a.espncdn.com/i/teamlogos/ncaa/500/2870.png",49,"",2014,49,"Summit League","Summit","True",NA,400501671,TRUE,TRUE
400499679,"s:40~l:41~e:400499679~c:400499679","2014-02-22T19:00Z",947,"True","False","True","False","[]","2014-02-22T19:00Z",0,"N/A",2188,"Cotterell Court","Hamilton","NY",1782,"True",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",2142,"s:40~l:41~t:2142","Colgate","Raiders","COLG","Colgate Raiders","Colgate","8B011D","231f20","True",2188,"https://a.espncdn.com/i/teamlogos/ncaa/500/2142.png",22,2352,"s:40~l:41~t:2352","Loyola (MD)","Greyhounds","L-MD","Loyola (MD) Greyhounds","Loyola (MD)","76a7a0","c9cbca","True",2093,"https://a.espncdn.com/i/teamlogos/ncaa/500/2352.png",22,"",2014,22,"Patriot League","Patriot","True",NA,400499679,TRUE,TRUE
400499676,"s:40~l:41~e:400499676~c:400499676","2014-02-22T19:00Z",1788,"True","False","True","False","[]","2014-02-22T19:00Z",0,"N/A",1910,"Bender Arena","Washington","DC",3084,"True",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",44,"s:40~l:41~t:44","American","Eagles","AMER","American Eagles","American","c41130","c8102e","True",1910,"https://a.espncdn.com/i/teamlogos/ncaa/500/44.png",22,349,"s:40~l:41~t:349","Army","Black Knights","ARMY","Army Black Knights","Army","ce9c00","231f20","True",2186,"https://a.espncdn.com/i/teamlogos/ncaa/500/349.png",22,"",2014,22,"Patriot League","Patriot","True",NA,400499676,TRUE,TRUE
400499490,"s:40~l:41~e:400499490~c:400499490","2014-02-22T19:00Z",5092,"True","False","True","False","[]","2014-02-22T19:00Z",0,"N/A",1935,"Cam Henderson Center","Huntington","WV",9043,"True",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",276,"s:40~l:41~t:276","Marshall","Thundering Herd","MRSH","Marshall Thundering Herd","Marshall","186329","be854c","True",1935,"https://a.espncdn.com/i/teamlogos/ncaa/500/276.png",11,2393,"s:40~l:41~t:2393","Middle Tennessee","Blue Raiders","MTU","Middle Tennessee Blue Raiders","Middle Tenn","0079C2","c3c5c8","True",1897,"https://a.espncdn.com/i/teamlogos/ncaa/500/2393.png",11,"",2014,11,"Conference USA","C-USA","True",NA,400499490,TRUE,TRUE
400499487,"s:40~l:41~e:400499487~c:400499487","2014-02-22T19:00Z",862,"True","False","True","False","[]","2014-02-22T19:00Z",0,"N/A",2216,"Ocean Bank Convocation Center","Miami","FL",5000,"True",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",2229,"s:40~l:41~t:2229","Florida International","Panthers","FIU","Florida International Panthers","Florida Int'l","091731","c5960c","True",2216,"https://a.espncdn.com/i/teamlogos/ncaa/500/2229.png",11,202,"s:40~l:41~t:202","Tulsa","Golden Hurricane","TLSA","Tulsa Golden Hurricane","Tulsa","004371","ee3b33","True",2049,"https://a.espncdn.com/i/teamlogos/ncaa/500/202.png",11,"",2014,11,"Conference USA","C-USA","True",NA,400499487,TRUE,TRUE
400498881,"s:40~l:41~e:400498881~c:400498881","2014-02-22T19:00Z",1627,"True","False","True","False","[]","2014-02-22T19:00Z",0,"N/A",2149,"DeGol Arena","Loretto","PA",3500,"True",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",2598,"s:40~l:41~t:2598","St. Francis (PA)","Red Flash","SFPA","St. Francis (PA) Red Flash","St. Fran. (PA)","a20012","","True",2149,"https://a.espncdn.com/i/teamlogos/ncaa/500/2598.png",19,112358,"s:40~l:41~t:112358","Long Island University","Sharks","LIU","Long Island University Sharks","Long Island","50c9f7","ffbf00","True",2140,"https://a.espncdn.com/i/teamlogos/ncaa/500/112358.png",19,"",2014,19,"Northeast Conference","NEC","True",NA,400498881,TRUE,TRUE
400498670,"s:40~l:41~e:400498670~c:400498670","2014-02-22T19:00Z",1789,"True","False","True","False","[]","2014-02-22T19:00Z",0,"N/A",2609,"Kimmel Arena","Asheville","NC",3200,"True",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",2427,"s:40~l:41~t:2427","UNC Asheville","Bulldogs","UNCA","UNC Asheville Bulldogs","UNC Asheville","156199","c2c3c0","True",2609,"https://a.espncdn.com/i/teamlogos/ncaa/500/2427.png",6,324,"s:40~l:41~t:324","Coastal Carolina","Chanticleers","CCAR","Coastal Carolina Chanticleers","C. Carolina","007073","876447","True",4308,"https://a.espncdn.com/i/teamlogos/ncaa/500/324.png",6,"",2014,6,"Big South Conference","Big South","True",NA,400498670,TRUE,TRUE
400497013,"s:40~l:41~e:400497013~c:400497013","2014-02-22T19:00Z",7028,"True","False","True","False","[]","2014-02-22T19:00Z",0,"N/A",2126,"Fertitta Center","Houston","TX",7100,"True",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",248,"s:40~l:41~t:248","Houston","Cougars","HOU","Houston Cougars","Houston","C90822","231f20","True",2126,"https://a.espncdn.com/i/teamlogos/ncaa/500/248.png",62,2116,"s:40~l:41~t:2116","UCF","Knights","UCF","UCF Knights","UCF","000000","231f20","True",4484,"https://a.espncdn.com/i/teamlogos/ncaa/500/2116.png",62,"",2014,62,"American Athletic Conference","American","True",NA,400497013,TRUE,TRUE
400507028,"s:40~l:41~e:400507028~c:400507028","2014-02-22T18:45Z",11843,"True","False","True","False","[]","2014-02-22T18:45Z",0,"N/A",2199,"WVU Coliseum","Morgantown","WV",14000,"True",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",277,"s:40~l:41~t:277","West Virginia","Mountaineers","WVU","West Virginia Mountaineers","West Virginia","FFC600","eaaa00","True",2199,"https://a.espncdn.com/i/teamlogos/ncaa/500/277.png",8,239,"s:40~l:41~t:239","Baylor","Bears","BAY","Baylor Bears","Baylor","004834","ffb81c","True",1049,"https://a.espncdn.com/i/teamlogos/ncaa/500/239.png",8,"",2014,8,"Big 12 Conference","Big 12","True",NA,400507028,TRUE,TRUE
400506437,"s:40~l:41~e:400506437~c:400506437","2014-02-22T18:45Z",13571,"True","False","True","False","[]","2014-02-22T18:45Z",0,"N/A",1962,"Colonial Life Arena","Columbia","SC",18000,"True",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",2579,"s:40~l:41~t:2579","South Carolina","Gamecocks","SC","South Carolina Gamecocks","South Carolina","670010","000000","True",1962,"https://a.espncdn.com/i/teamlogos/ncaa/500/2579.png",23,61,"s:40~l:41~t:61","Georgia","Bulldogs","UGA","Georgia Bulldogs","Georgia","CC0000","000000","True",2088,"https://a.espncdn.com/i/teamlogos/ncaa/500/61.png",23,"",2014,23,"Southeastern Conference","SEC","True",NA,400506437,TRUE,TRUE
400498402,"s:40~l:41~e:400498402~c:400498402","2014-02-22T18:40Z",11539,"True","False","True","False","[]","2014-02-22T18:40Z",0,"N/A",1992,"Gallagher-Iba Arena","Stillwater","OK",13611,"True",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",197,"s:40~l:41~t:197","Oklahoma State","Cowboys","OKST","Oklahoma State Cowboys","Oklahoma State","FF6500","ff9900","True",1992,"https://a.espncdn.com/i/teamlogos/ncaa/500/197.png",8,2641,"s:40~l:41~t:2641","Texas Tech","Red Raiders","TTU","Texas Tech Red Raiders","Texas Tech","C80025","231f20","True",2047,"https://a.espncdn.com/i/teamlogos/ncaa/500/2641.png",8,"",2014,8,"Big 12 Conference","Big 12","True",NA,400498402,TRUE,TRUE
400504581,"s:40~l:41~e:400504581~c:400504581","2014-02-22T18:30Z",17124,"True","False","True","False","[]","2014-02-22T18:30Z",0,"N/A",1845,"Wells Fargo Center","Philadelphia","PA",20155,"True",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",222,"s:40~l:41~t:222","Villanova","Wildcats","VILL","Villanova Wildcats","Villanova","123d7C","f0f0f0","True",1969,"https://a.espncdn.com/i/teamlogos/ncaa/500/222.png",4,2599,"s:40~l:41~t:2599","St. John's","Red Storm","SJU","St. John's Red Storm","St. John's","d10000","101010","True",2019,"https://a.espncdn.com/i/teamlogos/ncaa/500/2599.png",4,"",2014,4,"Big East Conference","Big East","True",NA,400504581,TRUE,TRUE
400500127,"s:40~l:41~e:400500127~c:400500127","2014-02-22T18:00Z",5207,"True","False","True","False","[]","2014-02-22T18:00Z",0,"N/A",1966,"JQH Arena","Springfield","MO",11000,"True",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",2623,"s:40~l:41~t:2623","Missouri State","Bears","MOST","Missouri State Bears","Missouri State","5F0000","e8e8e8","True",1966,"https://a.espncdn.com/i/teamlogos/ncaa/500/2623.png",18,282,"s:40~l:41~t:282","Indiana State","Sycamores","INST","Indiana State Sycamores","Indiana State","00669a","f0f0f0","True",2170,"https://a.espncdn.com/i/teamlogos/ncaa/500/282.png",18,"",2014,18,"Missouri Valley Conference","MVC","True",NA,400500127,TRUE,TRUE
400498669,"s:40~l:41~e:400498669~c:400498669","2014-02-22T18:00Z",3314,"True","False","True","False","[]","2014-02-22T18:00Z",0,"N/A",1970,"Cameron Hall","Lexington","VA",5029,"True",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",2678,"s:40~l:41~t:2678","VMI","Keydets","VMI","VMI Keydets","VMI","E52D37","eec52b","True",1970,"https://a.espncdn.com/i/teamlogos/ncaa/500/2678.png",6,2515,"s:40~l:41~t:2515","Radford","Highlanders","RAD","Radford Highlanders","Radford","BC1515","c2c3c0","True",1901,"https://a.espncdn.com/i/teamlogos/ncaa/500/2515.png",6,"",2014,6,"Big South Conference","Big South","True",NA,400498669,TRUE,TRUE
400506436,"s:40~l:41~e:400506436~c:400506436","2014-02-22T17:00Z",8140,"True","False","True","False","[]","2014-02-22T17:00Z",0,"N/A",1941,"C. M. Tad Smith Coliseum","Oxford","MS",9500,"True",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",145,"s:40~l:41~t:145","Ole Miss","Rebels","MISS","Ole Miss Rebels","Ole Miss","001148","00205b","True",5168,"https://a.espncdn.com/i/teamlogos/ncaa/500/145.png",23,57,"s:40~l:41~t:57","Florida","Gators","FLA","Florida Gators","Florida","0021A5","0021a5","True",360,"https://a.espncdn.com/i/teamlogos/ncaa/500/57.png",23,"",2014,23,"Southeastern Conference","SEC","True",NA,400506436,TRUE,TRUE
400497012,"s:40~l:41~e:400497012~c:400497012","2014-02-22T17:00Z",13176,"True","False","True","False","[]","2014-02-22T17:00Z",0,"N/A",201,"Fifth Third Arena","Cincinnati","OH",12012,"True",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",2132,"s:40~l:41~t:2132","Cincinnati","Bearcats","CIN","Cincinnati Bearcats","Cincinnati","000000","717073","True",201,"https://a.espncdn.com/i/teamlogos/ncaa/500/2132.png",62,97,"s:40~l:41~t:97","Louisville","Cardinals","LOU","Louisville Cardinals","Louisville","ad000a","cccccc","True",2030,"https://a.espncdn.com/i/teamlogos/ncaa/500/97.png",62,"",2014,62,"American Athletic Conference","American","True",NA,400497012,TRUE,TRUE
400510040,"s:40~l:41~e:400510040~c:400510040","2014-02-22T17:00Z",15400,"True","False","True","False","[]","2014-02-22T17:00Z",0,"N/A",363,"Carver-Hawkeye Arena","Iowa City","IA",15000,"True",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",2294,"s:40~l:41~t:2294","Iowa","Hawkeyes","IOWA","Iowa Hawkeyes","Iowa","000000","ffe100","True",363,"https://a.espncdn.com/i/teamlogos/ncaa/500/2294.png",7,275,"s:40~l:41~t:275","Wisconsin","Badgers","WISC","Wisconsin Badgers","Wisconsin","A00002","f7f7f7","True",348,"https://a.espncdn.com/i/teamlogos/ncaa/500/275.png",7,"",2014,7,"Big Ten Conference","Big Ten","True",NA,400510040,TRUE,TRUE
400507704,"s:40~l:41~e:400507704~c:400507704","2014-02-22T17:00Z",3104,"True","False","True","False","[]","2014-02-22T17:00Z",0,"N/A",2020,"M.A.C. Center","Kent","OH",6327,"True",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",2309,"s:40~l:41~t:2309","Kent State","Golden Flashes","KENT","Kent State Golden Flashes","Kent State","002445","f0b510","True",2020,"https://a.espncdn.com/i/teamlogos/ncaa/500/2309.png",14,2084,"s:40~l:41~t:2084","Buffalo","Bulls","BUFF","Buffalo Bulls","Buffalo","041A9B","ebebeb","True",2107,"https://a.espncdn.com/i/teamlogos/ncaa/500/2084.png",14,"",2014,14,"Mid-American Conference","MAC","True",NA,400507704,TRUE,TRUE
400502869,"s:40~l:41~e:400502869~c:400502869","2014-02-22T17:00Z",8003,"True","False","True","False","[]","2014-02-22T17:00Z",0,"N/A",2206,"McCamish Pavilion","Atlanta","GA",8600,"True",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",59,"s:40~l:41~t:59","Georgia Tech","Yellow Jackets","GT","Georgia Tech Yellow Jackets","Georgia Tech","00223e","002c56","True",2206,"https://a.espncdn.com/i/teamlogos/ncaa/500/59.png",2,228,"s:40~l:41~t:228","Clemson","Tigers","CLEM","Clemson Tigers","Clemson","F66733","522d80","True",1912,"https://a.espncdn.com/i/teamlogos/ncaa/500/228.png",2,"",2014,2,"Atlantic Coast Conference","ACC","True",NA,400502869,TRUE,TRUE
400502868,"s:40~l:41~e:400502868~c:400502868","2014-02-22T17:00Z",19248,"True","False","True","False","[]","2014-02-22T17:00Z",0,"N/A",207,"Dean E. Smith Center","Chapel Hill","NC",21750,"True",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",153,"s:40~l:41~t:153","North Carolina","Tar Heels","UNC","North Carolina Tar Heels","North Carolina","99bfe5","13294b","True",207,"https://a.espncdn.com/i/teamlogos/ncaa/500/153.png",2,154,"s:40~l:41~t:154","Wake Forest","Demon Deacons","WAKE","Wake Forest Demon Deacons","Wake Forest","9E7E38","000000","True",2120,"https://a.espncdn.com/i/teamlogos/ncaa/500/154.png",2,"",2014,2,"Atlantic Coast Conference","ACC","True",NA,400502868,TRUE,TRUE
400502867,"s:40~l:41~e:400502867~c:400502867","2014-02-22T17:00Z",5517,"True","False","True","False","[]","2014-02-22T17:00Z",0,"N/A",1985,"Watsco Center","Coral Gables","FL",7972,"True",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",2390,"s:40~l:41~t:2390","Miami","Hurricanes","MIA","Miami Hurricanes","Miami","004325","f0f0f0","True",1985,"https://a.espncdn.com/i/teamlogos/ncaa/500/2390.png",2,103,"s:40~l:41~t:103","Boston College","Eagles","BC","Boston College Eagles","Boston College","88001a","a39161","True",135,"https://a.espncdn.com/i/teamlogos/ncaa/500/103.png",2,"",2014,2,"Atlantic Coast Conference","ACC","True",NA,400502867,TRUE,TRUE
