,id,uid,date,attendance,timeValid,neutralSite,conferenceCompetition,recent,notes,startDate,type.id,type.abbreviation,venue.id,venue.fullName,venue.address.city,venue.address.state,venue.capacity,venue.indoor,status.clock,status.displayClock,status.period,status.type.id,status.type.name,status.type.state,status.type.completed,status.type.description,status.type.detail,status.type.shortDetail,home.id,home.uid,home.location,home.name,home.abbreviation,home.displayName,home.shortDisplayName,home.color,home.alternateColor,home.isActive,home.venue.id,home.logo,home.conferenceId,away.id,away.uid,away.location,away.name,away.abbreviation,away.displayName,away.shortDisplayName,away.color,away.alternateColor,away.isActive,away.venue.id,away.logo,away.conferenceId,status.type.altDetail,season,groups.id,groups.name,groups.shortName,groups.isConference,tournamentId
0,401088163,s:40~l:41~e:401088163~c:401088163,2018-11-11T22:00Z,2349,True,False,False,False,[],2018-11-11T22:00Z,0,N/A,1982,Thomas Assembly Center,Ruston,LA,8000,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2348,s:40~l:41~t:2348,Louisiana Tech,Bulldogs,LT,Louisiana Tech Bulldogs,Louisiana Tech,002d65,d3313a,True,1982,https://a.espncdn.com/i/teamlogos/ncaa/500/2348.png,11,2534,s:40~l:41~t:2534,Sam Houston State,Bearkats,SHSU,Sam Houston State Bearkats,Sam Houston St,fe5000,000000,True,4585,https://a.espncdn.com/i/teamlogos/ncaa/500/2534.png,25,,2019,,,,,
0,401088050,s:40~l:41~e:401088050~c:401088050,2018-11-11T22:00Z,1114,True,False,False,False,[],2018-11-11T22:00Z,0,N/A,2093,Reitz Arena,Baltimore,MD,2100,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2352,s:40~l:41~t:2352,Loyola (MD),Greyhounds,L-MD,Loyola (MD) Greyhounds,Loyola (MD),76a7a0,c9cbca,True,2093,https://a.espncdn.com/i/teamlogos/ncaa/500/2352.png,22,159,s:40~l:41~t:159,Dartmouth,Big Green,DART,Dartmouth Big Green,Dartmouth,005730,000000,True,2004,https://a.espncdn.com/i/teamlogos/ncaa/500/159.png,12,,2019,,,,,
0,401087958,s:40~l:41~e:401087958~c:401087958,2018-11-11T22:00Z,1562,True,False,False,False,[],2018-11-11T22:00Z,0,N/A,2193,Mitchell Center,Mobile,AL,10041,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,6,s:40~l:41~t:6,South Alabama,Jaguars,USA,South Alabama Jaguars,South Alabama,003E7E,,True,2193,https://a.espncdn.com/i/teamlogos/ncaa/500/6.png,27,2938,s:40~l:41~t:2938,Huntingdon,Hawks,HUNT,Huntingdon Hawks,Huntingdon,000000,,False,,,,,2019,,,,,
0,401085294,s:40~l:41~e:401085294~c:401085294,2018-11-11T22:00Z,13995,True,False,False,False,[],2018-11-11T22:00Z,0,N/A,1064,McKale Center,Tucson,AZ,14644,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,12,s:40~l:41~t:12,Arizona,Wildcats,ARIZ,Arizona Wildcats,Arizona,002449,00205b,True,1064,https://a.espncdn.com/i/teamlogos/ncaa/500/12.png,21,13,s:40~l:41~t:13,Cal Poly,Mustangs,CP,Cal Poly Mustangs,Cal Poly,1E4D2B,eed897,True,812,https://a.espncdn.com/i/teamlogos/ncaa/500/13.png,9,,2019,,,,,
0,401084653,s:40~l:41~e:401084653~c:401084653,2018-11-11T22:00Z,7261,True,False,False,False,"[{'type': 'event', 'headline': '2K EMPIRE CLASSIC - CAMPUS GAME'}]",2018-11-11T22:00Z,0,N/A,1956,Gampel Pavilion,Storrs,CT,10167,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,41,s:40~l:41~t:41,UConn,Huskies,CONN,UConn Huskies,UConn,001d40,f1f2f3,True,1956,https://a.espncdn.com/i/teamlogos/ncaa/500/41.png,62,140,s:40~l:41~t:140,UM Kansas City,Roos,UMKC,UM Kansas City Roos,UM Kansas City,004b87,ffc72c,True,4052,https://a.espncdn.com/i/teamlogos/ncaa/500/140.png,30,,2019,,,,,
0,401089931,s:40~l:41~e:401089931~c:401089931,2018-11-11T23:00Z,2472,True,False,False,False,[],2018-11-11T23:00Z,0,N/A,1920,BB&T Arena,Highland Heights,KY,9400,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,94,s:40~l:41~t:94,Northern Kentucky,Norse,NKU,Northern Kentucky Norse,N Kentucky,000000,eab621,True,1920,https://a.espncdn.com/i/teamlogos/ncaa/500/94.png,45,89,s:40~l:41~t:89,Wabash College,Little Giants,WBSH,Wabash College Little Giants,Wabash,000000,,False,,,,,2019,,,,,
0,401088909,s:40~l:41~e:401088909~c:401088909,2018-11-11T23:30Z,3180,True,False,False,False,[],2018-11-11T23:30Z,0,N/A,2204,Dunn-Oliver Acadome,Montgomery,AL,7400,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2011,s:40~l:41~t:2011,Alabama State,Hornets,ALST,Alabama State Hornets,Alabama State,e9a900,0a0a0a,True,2204,https://a.espncdn.com/i/teamlogos/ncaa/500/2011.png,26,548,s:40~l:41~t:548,LaGrange College,Panthers,LG,LaGrange College Panthers,LaGrange,000000,,False,,,,,2019,,,,,
0,401087185,s:40~l:41~e:401087185~c:401087185,2018-11-12T00:00Z,2090,True,False,False,False,[],2018-11-12T00:00Z,0,N/A,2052,Friel Court at Beasley Coliseum,Pullman,WA,12058,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,265,s:40~l:41~t:265,Washington State,Cougars,WSU,Washington State Cougars,Washington St,94022a,6a747c,True,2052,https://a.espncdn.com/i/teamlogos/ncaa/500/265.png,21,2447,s:40~l:41~t:2447,Nicholls,Colonels,NICH,Nicholls Colonels,Nicholls,C41230,f0f0f0,True,2067,https://a.espncdn.com/i/teamlogos/ncaa/500/2447.png,25,,2019,,,,,
0,401082949,s:40~l:41~e:401082949~c:401082949,2018-11-12T00:00Z,9701,True,False,False,False,"[{'type': 'event', 'headline': 'CHARLESTON CLASSIC - CAMPUS GAME'}]",2018-11-12T00:00Z,0,N/A,1925,Coleman Coliseum,Tuscaloosa,AL,15383,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,333,s:40~l:41~t:333,Alabama,Crimson Tide,ALA,Alabama Crimson Tide,Alabama,690014,f1f2f3,True,1925,https://a.espncdn.com/i/teamlogos/ncaa/500/333.png,23,2026,s:40~l:41~t:2026,Appalachian State,Mountaineers,APP,Appalachian State Mountaineers,Appalachian St,000000,ffcd00,True,2137,https://a.espncdn.com/i/teamlogos/ncaa/500/2026.png,27,,2019,,,,,
0,401083726,s:40~l:41~e:401083726~c:401083726,2018-11-12T01:00Z,2751,True,False,False,False,"[{'type': 'event', 'headline': 'MGM RESORTS MAIN EVENT - CAMPUS GAME'}]",2018-11-12T01:00Z,0,N/A,488,University Credit Union Pavilion,Moraga,CA,3500,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2608,s:40~l:41~t:2608,Saint Mary's,Gaels,SMC,Saint Mary's Gaels,Saint Mary's,003768,d02f35,True,488,https://a.espncdn.com/i/teamlogos/ncaa/500/2608.png,29,3084,s:40~l:41~t:3084,Utah Valley,Wolverines,UVU,Utah Valley Wolverines,Utah Valley,004812,e1c736,True,2091,https://a.espncdn.com/i/teamlogos/ncaa/500/3084.png,30,,2019,,,,,
0,401086818,s:40~l:41~e:401086818~c:401086818,2018-11-12T02:00Z,1268,True,False,False,False,[],2018-11-12T02:00Z,0,N/A,2065,Worthington Arena,Bozeman,MT,7000,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,147,s:40~l:41~t:147,Montana State,Bobcats,MTST,Montana State Bobcats,Montana State,003875,bf965c,True,2065,https://a.espncdn.com/i/teamlogos/ncaa/500/147.png,5,597,s:40~l:41~t:597,Presentation College,Saints,PRES,Presentation College Saints,Presentation,000000,,False,,,,,2019,,,,,
0,401082919,s:40~l:41~e:401082919~c:401082919,2018-11-12T02:00Z,3804,True,False,False,False,[],2018-11-12T02:00Z,0,N/A,1918,Galen Center,Los Angeles,CA,10258,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,30,s:40~l:41~t:30,USC,Trojans,USC,USC Trojans,USC,AE2531,ffc72c,True,1918,https://a.espncdn.com/i/teamlogos/ncaa/500/30.png,21,238,s:40~l:41~t:238,Vanderbilt,Commodores,VAN,Vanderbilt Commodores,Vanderbilt,000000,231f20,True,2084,https://a.espncdn.com/i/teamlogos/ncaa/500/238.png,23,,2019,,,,,
0,401086078,s:40~l:41~e:401086078~c:401086078,2018-11-12T03:00Z,1236,True,False,False,False,[],2018-11-12T03:00Z,0,N/A,2978,ShoWare Center,Kent,WA,0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2547,s:40~l:41~t:2547,Seattle U,Redhawks,SEA,Seattle U Redhawks,Seattle U,BF2E1A,c2c3c0,True,1965,https://a.espncdn.com/i/teamlogos/ncaa/500/2547.png,30,2803,s:40~l:41~t:2803,Bryant,Bulldogs,BRY,Bryant Bulldogs,Bryant,000000,9f8343,True,2182,https://a.espncdn.com/i/teamlogos/ncaa/500/2803.png,19,,2019,,,,,
0,401087251,s:40~l:41~e:401087251~c:401087251,2018-11-12T04:00Z,5037,True,False,False,False,"[{'type': 'event', 'headline': 'OUTRIGGER HOTELS RAINBOW CLASSIC'}]",2018-11-12T04:00Z,0,N/A,540,Stan Sheriff Center,Honolulu,HI,10300,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,62,s:40~l:41~t:62,Hawai'i,Rainbow Warriors,HAW,Hawai'i Rainbow Warriors,Hawai'i,003420,ffffff,True,540,https://a.espncdn.com/i/teamlogos/ncaa/500/62.png,9,249,s:40~l:41~t:249,North Texas,Mean Green,UNT,North Texas Mean Green,North Texas,00853D,000000,True,1938,https://a.espncdn.com/i/teamlogos/ncaa/500/249.png,11,,2019,,,,,
0,401083547,s:40~l:41~e:401083547~c:401083547,2018-11-13T02:00Z,16300,True,False,False,False,"[{'type': 'event', 'headline': 'NIT SEASON TIP-OFF - CAMPUS GAME'}]",2018-11-13T02:00Z,0,N/A,2171,Allen Fieldhouse,Lawrence,KS,16300,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2305,s:40~l:41~t:2305,Kansas,Jayhawks,KU,Kansas Jayhawks,Kansas,0022B4,e8000d,True,2171,https://a.espncdn.com/i/teamlogos/ncaa/500/2305.png,8,261,s:40~l:41~t:261,Vermont,Catamounts,UVM,Vermont Catamounts,Vermont,013C24,ffc72c,True,2118,https://a.espncdn.com/i/teamlogos/ncaa/500/261.png,1,,2019,,,,,
0,401082855,s:40~l:41~e:401082855~c:401082855,2018-11-13T00:00Z,19647,True,False,False,False,[],2018-11-13T00:00Z,0,N/A,207,Dean E. Smith Center,Chapel Hill,NC,21750,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,153,s:40~l:41~t:153,North Carolina,Tar Heels,UNC,North Carolina Tar Heels,North Carolina,99bfe5,13294b,True,207,https://a.espncdn.com/i/teamlogos/ncaa/500/153.png,2,24,s:40~l:41~t:24,Stanford,Cardinal,STAN,Stanford Cardinal,Stanford,A80532,ffffff,True,820,https://a.espncdn.com/i/teamlogos/ncaa/500/24.png,21,,2019,,,,,
0,401083427,s:40~l:41~e:401083427~c:401083427,2018-11-13T02:00Z,9412,True,False,False,False,[],2018-11-13T02:00Z,0,N/A,2131,Bramlage Coliseum,Manhattan,KS,12528,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2306,s:40~l:41~t:2306,Kansas State,Wildcats,KSU,Kansas State Wildcats,Kansas State,633194,e7d2ad,True,2131,https://a.espncdn.com/i/teamlogos/ncaa/500/2306.png,8,2172,s:40~l:41~t:2172,Denver,Pioneers,DEN,Denver Pioneers,Denver,9c143d,d6ba74,True,854,https://a.espncdn.com/i/teamlogos/ncaa/500/2172.png,49,,2019,,,,,
0,401089169,s:40~l:41~e:401089169~c:401089169,2018-11-13T01:00Z,4373,True,False,False,False,[],2018-11-13T01:00Z,0,N/A,2190,Banterra Center,Carbondale,IL,8284,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,79,s:40~l:41~t:79,Southern Illinois,Salukis,SIU,Southern Illinois Salukis,So Illinois,85283D,c2c3c0,True,2190,https://a.espncdn.com/i/teamlogos/ncaa/500/79.png,18,2084,s:40~l:41~t:2084,Buffalo,Bulls,BUFF,Buffalo Bulls,Buffalo,041A9B,ebebeb,True,2107,https://a.espncdn.com/i/teamlogos/ncaa/500/2084.png,14,,2019,,,,,
0,401086641,s:40~l:41~e:401086641~c:401086641,2018-11-12T18:00Z,227,True,False,False,False,[],2018-11-12T18:00Z,0,N/A,1936,Lundholm Gymnasium,Durham,NH,3000,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,160,s:40~l:41~t:160,New Hampshire,Wildcats,UNH,New Hampshire Wildcats,New Hampshire,004990,c3c4c6,True,1936,https://a.espncdn.com/i/teamlogos/ncaa/500/160.png,1,329,s:40~l:41~t:329,Mount St. Vincent,Dolphins,MSV,Mount St. Vincent Dolphins,Mt. St. Vincent,,,False,,,,,2019,,,,,
0,401083194,s:40~l:41~e:401083194~c:401083194,2018-11-12T23:30Z,7741,True,False,False,False,[],2018-11-12T23:30Z,0,N/A,2032,Hinkle Fieldhouse,Indianapolis,IN,9100,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2086,s:40~l:41~t:2086,Butler,Bulldogs,BUT,Butler Bulldogs,Butler,0d1361,00a3e0,True,2032,https://a.espncdn.com/i/teamlogos/ncaa/500/2086.png,4,2174,s:40~l:41~t:2174,Detroit Mercy,Titans,DET,Detroit Mercy Titans,Detroit Mercy,165b9e,d31733,True,2005,https://a.espncdn.com/i/teamlogos/ncaa/500/2174.png,45,,2019,,,,,
0,401090664,s:40~l:41~e:401090664~c:401090664,2018-11-13T00:00Z,1577,True,False,False,False,"[{'type': 'event', 'headline': 'CENTRAL NEW YORK HOOPS CLASSIC'}]",2018-11-13T00:00Z,0,N/A,1924,Events Center (Binghamton),Binghamton,NY,5142,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2066,s:40~l:41~t:2066,Binghamton,Bearcats,BING,Binghamton Bearcats,Binghamton,00614A,f0f0f0,True,1924,https://a.espncdn.com/i/teamlogos/ncaa/500/2066.png,1,111902,s:40~l:41~t:111902,Misericordia,Cougars,MISE,Misericordia Cougars,Misericordia,,,False,,,,,2019,,,,,
0,401090395,s:40~l:41~e:401090395~c:401090395,2018-11-13T00:00Z,360,True,False,False,False,[],2018-11-13T00:00Z,0,N/A,2046,Ross E. Templeton P.E. Center,Clinton,SC,2300,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2506,s:40~l:41~t:2506,Presbyterian,Blue Hose,PRES,Presbyterian Blue Hose,Presbyterian,194896,990134,True,2046,https://a.espncdn.com/i/teamlogos/ncaa/500/2506.png,6,111922,s:40~l:41~t:111922,Welch,Flames,WEL,Welch Flames,Welch,,,False,,,,,2019,,,,,
0,401089955,s:40~l:41~e:401089955~c:401089955,2018-11-13T00:00Z,1538,True,False,False,False,[],2018-11-13T00:00Z,0,N/A,2054,Beeghly Center,Youngstown,OH,6300,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2754,s:40~l:41~t:2754,Youngstown State,Penguins,YSU,Youngstown State Penguins,Youngstown St,E51935,690717,True,2054,https://a.espncdn.com/i/teamlogos/ncaa/500/2754.png,45,191,s:40~l:41~t:191,Heidelberg,Student Princes,HEI,Heidelberg Student Princes,Heidelberg,000000,,False,,,,,2019,,,,,
0,401089506,s:40~l:41~e:401089506~c:401089506,2018-11-13T00:00Z,945,True,False,False,False,[],2018-11-13T00:00Z,0,N/A,2134,Millett Hall,Oxford,OH,6400,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,193,s:40~l:41~t:193,Miami (OH),Redhawks,M-OH,Miami (OH) Redhawks,Miami (OH),a4000c,f0f0f0,True,2134,https://a.espncdn.com/i/teamlogos/ncaa/500/193.png,14,111166,s:40~l:41~t:111166,Midway,Eagles,MID,Midway Eagles,Midway,,,False,,,,,2019,,,,,
0,401088851,s:40~l:41~e:401088851~c:401088851,2018-11-13T00:00Z,463,True,False,False,False,[],2018-11-13T00:00Z,0,N/A,2154,McAlister Field House,Charleston,SC,6000,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2643,s:40~l:41~t:2643,The Citadel,Bulldogs,CIT,The Citadel Bulldogs,The Citadel,002b5c,f0f0f0,True,2154,https://a.espncdn.com/i/teamlogos/ncaa/500/2643.png,24,108806,s:40~l:41~t:108806,Mid-Atlantic Christian University,Mustangs,MACH,Mid-Atlantic Christian University Mustangs,Mid-Atl Chrstn,,,False,5103,,,,2019,,,,,
0,401087396,s:40~l:41~e:401087396~c:401087396,2018-11-13T00:00Z,4312,True,False,False,False,"[{'type': 'event', 'headline': 'JAMAICA CLASSIC AT MONTEGO BAY - CAMPUS GAME'}]",2018-11-13T00:00Z,0,N/A,2135,Convocation Center (OH),Athens,OH,13000,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,195,s:40~l:41~t:195,Ohio,Bobcats,OHIO,Ohio Bobcats,Ohio,295A29,e4bb85,True,2135,https://a.espncdn.com/i/teamlogos/ncaa/500/195.png,14,2097,s:40~l:41~t:2097,Campbell,Fighting Camels,CAM,Campbell Fighting Camels,Campbell,000000,,True,1906,https://a.espncdn.com/i/teamlogos/ncaa/500/2097.png,6,,2019,,,,,
0,401085949,s:40~l:41~e:401085949~c:401085949,2018-11-13T00:00Z,1164,True,False,False,False,[],2018-11-13T00:00Z,0,N/A,2050,RAC Arena,Baltimore,MD,4024,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2378,s:40~l:41~t:2378,UMBC,Retrievers,UMBC,UMBC Retrievers,UMBC,000000,ad860a,True,6008,https://a.espncdn.com/i/teamlogos/ncaa/500/2378.png,1,2363,s:40~l:41~t:2363,Manhattan,Jaspers,MAN,Manhattan Jaspers,Manhattan,4f8537,b5b7ba,True,2062,https://a.espncdn.com/i/teamlogos/ncaa/500/2363.png,13,,2019,,,,,
0,401085737,s:40~l:41~e:401085737~c:401085737,2018-11-13T00:00Z,7637,True,False,False,False,"[{'type': 'event', 'headline': 'GOTPRINT.COM LEGENDS CLASSIC - REGIONAL GAME'}]",2018-11-13T00:00Z,0,N/A,2051,Stuart C. Siegel Center,Richmond,VA,7637,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2670,s:40~l:41~t:2670,VCU,Rams,VCU,VCU Rams,VCU,929292,edb71d,True,2051,https://a.espncdn.com/i/teamlogos/ncaa/500/2670.png,3,189,s:40~l:41~t:189,Bowling Green,Falcons,BGSU,Bowling Green Falcons,Bowling Green,2b1000,492000,True,2220,https://a.espncdn.com/i/teamlogos/ncaa/500/189.png,14,,2019,,,,,
0,401085719,s:40~l:41~e:401085719~c:401085719,2018-11-13T00:00Z,2221,True,False,False,False,[],2018-11-13T00:00Z,0,N/A,2177,Gallagher Center,Niagara Falls,NY,2400,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,315,s:40~l:41~t:315,Niagara,Purple Eagles,NIAG,Niagara Purple Eagles,Niagara,69207E,f0f0f0,True,2177,https://a.espncdn.com/i/teamlogos/ncaa/500/315.png,13,179,s:40~l:41~t:179,St. Bonaventure,Bonnies,SBU,St. Bonaventure Bonnies,St. Bonaventure,70261D,,True,2042,https://a.espncdn.com/i/teamlogos/ncaa/500/179.png,3,,2019,,,,,
0,401085678,s:40~l:41~e:401085678~c:401085678,2018-11-13T00:00Z,2494,True,False,False,False,"[{'type': 'event', 'headline': 'MYRTLE BEACH INVITATIONAL - CAMPUS GAME'}]",2018-11-13T00:00Z,0,N/A,2150,Michael J. Hagan '85 Arena,Philadelphia,PA,4200,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2603,s:40~l:41~t:2603,Saint Joseph's,Hawks,JOES,Saint Joseph's Hawks,Saint Joseph's,C2071B,101010,True,2150,https://a.espncdn.com/i/teamlogos/ncaa/500/2603.png,3,2405,s:40~l:41~t:2405,Monmouth,Hawks,MONM,Monmouth Hawks,Monmouth,051844,,True,2163,https://a.espncdn.com/i/teamlogos/ncaa/500/2405.png,13,,2019,,,,,
0,401084673,s:40~l:41~e:401084673~c:401084673,2018-11-13T00:00Z,2474,True,False,False,False,"[{'type': 'event', 'headline': 'JAMAICA CLASSIC AT MONTEGO BAY - CAMPUS GAME'}]",2018-11-13T00:00Z,0,N/A,2041,Yuengling Center,Tampa,FL,10411,True,0.0,0:00,3,3,STATUS_FINAL,post,True,Final,Final/OT,Final/OT,58,s:40~l:41~t:58,South Florida,Bulls,USF,South Florida Bulls,South Florida,004A36,231f20,True,2041,https://a.espncdn.com/i/teamlogos/ncaa/500/58.png,62,2046,s:40~l:41~t:2046,Austin Peay,Governors,APSU,Austin Peay Governors,Austin Peay,8e0b0b,,True,5428,https://a.espncdn.com/i/teamlogos/ncaa/500/2046.png,20,OT,2019,,,,,
0,401083960,s:40~l:41~e:401083960~c:401083960,2018-11-13T00:00Z,2185,True,False,False,False,"[{'type': 'event', 'headline': 'MEN AGAINST BREAST CANCER OAKLAND HOOPS CHALLENGE'}]",2018-11-13T00:00Z,0,N/A,1980,JMU Convocation Center,Harrisonburg,VA,6426,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,256,s:40~l:41~t:256,James Madison,Dukes,JMU,James Madison Dukes,James Madison,450084,cbb778,True,7107,https://a.espncdn.com/i/teamlogos/ncaa/500/256.png,10,2079,s:40~l:41~t:2079,Bridgewater,Eagles,BRI,Bridgewater Eagles,Bridgewater,000000,,False,,https://a.espncdn.com/i/teamlogos/ncaa/500/2079.png,,,2019,,,,,
0,401082802,s:40~l:41~e:401082802~c:401082802,2018-11-13T00:00Z,3285,True,False,False,False,"[{'type': 'event', 'headline': 'BARCLAYS CENTER CLASSIC - CAMPUS GAME'}]",2018-11-13T00:00Z,0,N/A,2025,Petersen Events Center,Pittsburgh,PA,12508,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,221,s:40~l:41~t:221,Pittsburgh,Panthers,PITT,Pittsburgh Panthers,Pittsburgh,003263,231f20,True,2025,https://a.espncdn.com/i/teamlogos/ncaa/500/221.png,2,2653,s:40~l:41~t:2653,Troy,Trojans,TROY,Troy Trojans,Troy,AE0210,88898c,True,4489,https://a.espncdn.com/i/teamlogos/ncaa/500/2653.png,27,,2019,,,,,
0,401082565,s:40~l:41~e:401082565~c:401082565,2018-11-13T00:00Z,7722,True,False,False,False,"[{'type': 'event', 'headline': 'CANCUN CHALLENGE - CAMPUS GAME'}]",2018-11-13T00:00Z,0,N/A,1942,Bryce Jordan Center,University Park,PA,15261,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,213,s:40~l:41~t:213,Penn State,Nittany Lions,PSU,Penn State Nittany Lions,Penn State,00265D,002e5c,True,1942,https://a.espncdn.com/i/teamlogos/ncaa/500/213.png,7,55,s:40~l:41~t:55,Jacksonville State,Gamecocks,JVST,Jacksonville State Gamecocks,Jacksonville St,b50500,b5b7ba,True,2130,https://a.espncdn.com/i/teamlogos/ncaa/500/55.png,20,,2019,,,,,
0,401082420,s:40~l:41~e:401082420~c:401082420,2018-11-13T00:00Z,10958,True,False,False,False,[],2018-11-13T00:00Z,0,N/A,2133,XFINITY Center,College Park,MD,17950,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,120,s:40~l:41~t:120,Maryland,Terrapins,MD,Maryland Terrapins,Maryland,D5002B,ffcd00,True,2133,https://a.espncdn.com/i/teamlogos/ncaa/500/120.png,7,2448,s:40~l:41~t:2448,North Carolina A&T,Aggies,NCAT,North Carolina A&T Aggies,NC A&T,0505aa,004684,True,2066,https://a.espncdn.com/i/teamlogos/ncaa/500/2448.png,16,,2019,,,,,
0,401090201,s:40~l:41~e:401090201~c:401090201,2018-11-13T00:30Z,768,True,False,False,False,[],2018-11-13T00:30Z,0,N/A,1917,Show Me Center,Cape Girardeau,MO,7000,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2546,s:40~l:41~t:2546,Southeast Missouri State,Redhawks,SEMO,Southeast Missouri State Redhawks,SE Missouri St,cc0000,080808,True,1917,https://a.espncdn.com/i/teamlogos/ncaa/500/2546.png,20,2825,s:40~l:41~t:2825,Quincy,Hawks,QNCY,Quincy Hawks,Quincy,000000,,False,,,,,2019,,,,,
0,401088793,s:40~l:41~e:401088793~c:401088793,2018-11-13T00:30Z,891,True,False,False,False,[],2018-11-13T00:30Z,0,N/A,2191,Pete Hanna Center,Birmingham,AL,5000,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2535,s:40~l:41~t:2535,Samford,Bulldogs,SAM,Samford Bulldogs,Samford,005485,bc0023,True,2191,https://a.espncdn.com/i/teamlogos/ncaa/500/2535.png,24,338,s:40~l:41~t:338,Kennesaw State,Owls,KENN,Kennesaw State Owls,Kennesaw State,000000,fdbb30,True,2015,https://a.espncdn.com/i/teamlogos/ncaa/500/338.png,46,,2019,,,,,
0,401087517,s:40~l:41~e:401087517~c:401087517,2018-11-13T00:30Z,1339,True,False,False,False,[],2018-11-13T00:30Z,0,N/A,1916,William H. Pitt Center,Fairfield,CT,2062,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2529,s:40~l:41~t:2529,Sacred Heart,Pioneers,SHU,Sacred Heart Pioneers,Sacred Heart,a40012,c29472,True,1916,https://a.espncdn.com/i/teamlogos/ncaa/500/2529.png,19,7933,s:40~l:41~t:7933,Western New England,Golden Bears,WNE,Western New England Golden Bears,Western NE,,,False,,,,,2019,,,,,
0,401089641,s:40~l:41~e:401089641~c:401089641,2018-11-13T01:00Z,415,True,False,False,False,[],2018-11-13T01:00Z,0,N/A,1908,Farris Center,Conway,AR,5000,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2110,s:40~l:41~t:2110,Central Arkansas,Bears,UCA,Central Arkansas Bears,Cent Arkansas,a7a9ac,8e959a,True,1908,https://a.espncdn.com/i/teamlogos/ncaa/500/2110.png,25,3109,s:40~l:41~t:3109,University of the Ozarks,Eagles,OZAR,University of the Ozarks Eagles,Ozarks AR,,,False,,,,,2019,,,,,
0,401089626,s:40~l:41~e:401089626~c:401089626,2018-11-13T01:00Z,350,True,False,False,False,[],2018-11-13T01:00Z,0,N/A,4532,Alice P. McDermott Convocation Center,San Antonio,TX,2000,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2916,s:40~l:41~t:2916,Incarnate Word,Cardinals,UIW,Incarnate Word Cardinals,Incarnate Word,000000,080808,True,4532,https://a.espncdn.com/i/teamlogos/ncaa/500/2916.png,25,2639,s:40~l:41~t:2639,Texas Lutheran,Bulldogs,TL,Texas Lutheran Bulldogs,TX Lutheran,000000,,False,,,,,2019,,,,,
