,id,uid,date,attendance,timeValid,neutralSite,conferenceCompetition,recent,notes,startDate,type.id,type.abbreviation,venue.id,venue.fullName,venue.address.city,venue.address.state,venue.capacity,venue.indoor,status.clock,status.displayClock,status.period,status.type.id,status.type.name,status.type.state,status.type.completed,status.type.description,status.type.detail,status.type.shortDetail,home.id,home.uid,home.location,home.name,home.abbreviation,home.displayName,home.shortDisplayName,home.color,home.alternateColor,home.isActive,home.venue.id,home.logo,home.conferenceId,away.id,away.uid,away.location,away.name,away.abbreviation,away.displayName,away.shortDisplayName,away.color,away.isActive,away.venue.id,away.logo,away.conferenceId,away.alternateColor,season,status.type.altDetail,groups.id,groups.name,groups.shortName,groups.isConference,tournamentId
0,320600005,s:40~l:41~e:320600005~c:320600005,2012-03-01T01:00Z,5176,True,False,True,False,[],2012-03-01T01:00Z,0,N/A,2155,Bartow Arena,Birmingham,AL,8500.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,5,s:40~l:41~t:5,UAB,Blazers,UAB,UAB Blazers,UAB,054338,ffc845,True,2155,https://a.espncdn.com/i/teamlogos/ncaa/500/5.png,11,202,s:40~l:41~t:202,Tulsa,Golden Hurricane,TLSA,Tulsa Golden Hurricane,Tulsa,004371,True,2049,https://a.espncdn.com/i/teamlogos/ncaa/500/202.png,11,ee3b33,2012,,11,Conference USA,C-USA,True,
0,320602130,s:40~l:41~e:320602130~c:320602130,2012-03-01T01:05Z,516,True,False,True,False,[],2012-03-01T01:05Z,0,N/A,1951,Jones Convocation Center,Chicago,IL,7000.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2130,s:40~l:41~t:2130,Chicago State,Cougars,CHIC,Chicago State Cougars,Chicago State,006700,,True,1951,https://a.espncdn.com/i/teamlogos/ncaa/500/2130.png,30,2565,s:40~l:41~t:2565,SIU Edwardsville,Cougars,SIUE,SIU Edwardsville Cougars,SIUE,eb1c23,True,1919,https://a.espncdn.com/i/teamlogos/ncaa/500/2565.png,20,080808,2012,,,,,,
0,320602382,s:40~l:41~e:320602382~c:320602382,2012-03-01T01:30Z,2621,True,False,True,False,"[{'type': 'event', 'headline': ""ATLANTIC SUN MEN'S CHAMPIONSHIP - QUARTERFINAL""}]",2012-03-01T01:30Z,1,STD,1974,Hawkins Arena,Macon,GA,3500.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2382,s:40~l:41~t:2382,Mercer,Bears,MER,Mercer Bears,Mercer,ff7f29,080808,True,1974,https://a.espncdn.com/i/teamlogos/ncaa/500/2382.png,46,288,s:40~l:41~t:288,Lipscomb,Bisons,LIP,Lipscomb Bisons,Lipscomb,20366C,True,2038,https://a.espncdn.com/i/teamlogos/ncaa/500/288.png,46,f6b734,2012,,46,ASUN Conference,ASUN,True,4.0
0,320602638,s:40~l:41~e:320602638~c:320602638,2012-03-01T02:00Z,8268,True,False,True,False,[],2012-03-01T02:00Z,0,N/A,2117,Don Haskins Center,El Paso,TX,11892.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2638,s:40~l:41~t:2638,UTEP,Miners,UTEP,UTEP Miners,UTEP,ff8200,041e42,True,2117,https://a.espncdn.com/i/teamlogos/ncaa/500/2638.png,11,242,s:40~l:41~t:242,Rice,Owls,RICE,Rice Owls,Rice,003D7D,True,1902,https://a.espncdn.com/i/teamlogos/ncaa/500/242.png,11,d1d5d8,2012,,11,Conference USA,C-USA,True,
0,320602501,s:40~l:41~e:320602501~c:320602501,2012-03-01T02:00Z,0,True,True,True,False,"[{'type': 'event', 'headline': ""WCC MEN'S TOURNAMENT - 1st ROUND AT LAS VEGAS""}]",2012-03-01T02:00Z,,,1246,Orleans Arena,Las Vegas,NV,0.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2501,s:40~l:41~t:2501,Portland,Pilots,PORT,Portland Pilots,Portland,0e034e,f0f0f0,True,2136,https://a.espncdn.com/i/teamlogos/ncaa/500/2501.png,29,2541,s:40~l:41~t:2541,Santa Clara,Broncos,SCU,Santa Clara Broncos,Santa Clara,690b0b,True,544,https://a.espncdn.com/i/teamlogos/ncaa/500/2541.png,29,101010,2012,,29,West Coast Conference,WCC,True,33.0
0,320602046,s:40~l:41~e:320602046~c:320602046,2012-03-01T02:00Z,1725,True,True,True,False,"[{'type': 'event', 'headline': ""OVC MEN'S TOURNAMENT - 1st ROUND AT NASHVILLE TN""}]",2012-03-01T02:00Z,,,,,,,,,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2046,s:40~l:41~t:2046,Austin Peay,Governors,APSU,Austin Peay Governors,Austin Peay,8e0b0b,,True,5428,https://a.espncdn.com/i/teamlogos/ncaa/500/2046.png,20,55,s:40~l:41~t:55,Jacksonville State,Gamecocks,JVST,Jacksonville State Gamecocks,Jacksonville St,b50500,True,2130,https://a.espncdn.com/i/teamlogos/ncaa/500/55.png,20,b5b7ba,2012,,,,,,24.0
0,320600251,s:40~l:41~e:320600251~c:320600251,2012-03-01T02:00Z,12142,True,False,True,False,[],2012-03-01T02:00Z,0,N/A,2195,Frank Erwin Center,Austin,TX,16540.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,251,s:40~l:41~t:251,Texas,Longhorns,TEX,Texas Longhorns,Texas,EE7524,f0f0f0,True,2195,https://a.espncdn.com/i/teamlogos/ncaa/500/251.png,8,201,s:40~l:41~t:201,Oklahoma,Sooners,OU,Oklahoma Sooners,Oklahoma,7b0000,True,1991,https://a.espncdn.com/i/teamlogos/ncaa/500/201.png,8,cccccc,2012,,8,Big 12 Conference,Big 12,True,
0,320600158,s:40~l:41~e:320600158~c:320600158,2012-03-01T02:00Z,10772,True,False,True,False,[],2012-03-01T02:00Z,0,N/A,434,Bob Devaney Sports Center,Lincoln,NE,13500.0,False,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,158,s:40~l:41~t:158,Nebraska,Cornhuskers,NEB,Nebraska Cornhuskers,Nebraska,F20017,f5f1e7,True,4569,https://a.espncdn.com/i/teamlogos/ncaa/500/158.png,7,2294,s:40~l:41~t:2294,Iowa,Hawkeyes,IOWA,Iowa Hawkeyes,Iowa,000000,True,363,https://a.espncdn.com/i/teamlogos/ncaa/500/2294.png,7,ffe100,2012,,7,Big Ten Conference,Big Ten,True,
0,320600152,s:40~l:41~e:320600152~c:320600152,2012-03-01T02:00Z,14682,True,False,True,False,[],2012-03-01T02:00Z,0,N/A,999,PNC Arena,Raleigh,NC,22900.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,152,s:40~l:41~t:152,NC State,Wolfpack,NCST,NC State Wolfpack,NC State,EF1216,231f20,True,999,https://a.espncdn.com/i/teamlogos/ncaa/500/152.png,2,2390,s:40~l:41~t:2390,Miami,Hurricanes,MIA,Miami Hurricanes,Miami,004325,True,1985,https://a.espncdn.com/i/teamlogos/ncaa/500/2390.png,2,f0f0f0,2012,,2,Atlantic Coast Conference,ACC,True,
0,320600099,s:40~l:41~e:320600099~c:320600099,2012-03-01T02:00Z,10476,True,False,True,False,[],2012-03-01T02:00Z,0,N/A,557,Pete Maravich Assembly Center,Baton Rouge,LA,13215.0,True,0.0,0:00,3,3,STATUS_FINAL,post,True,Final,Final/OT,Final/OT,99,s:40~l:41~t:99,LSU,Tigers,LSU,LSU Tigers,LSU,2B0D57,fdd023,True,557,https://a.espncdn.com/i/teamlogos/ncaa/500/99.png,23,2633,s:40~l:41~t:2633,Tennessee,Volunteers,TENN,Tennessee Volunteers,Tennessee,EE9627,True,2044,https://a.espncdn.com/i/teamlogos/ncaa/500/2633.png,23,ffffff,2012,OT,23,Southeastern Conference,SEC,True,
0,320600299,s:40~l:41~e:320600299~c:320600299,2012-03-01T03:00Z,3785,True,False,True,False,[],2012-03-01T03:00Z,0,N/A,539,Walter Pyramid,Long Beach,CA,4200.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,299,s:40~l:41~t:299,Long Beach State,Beach,LBSU,Long Beach State Beach,Long Beach St,000000,f1f2f3,True,539,https://a.espncdn.com/i/teamlogos/ncaa/500/299.png,9,300,s:40~l:41~t:300,UC Irvine,Anteaters,UCI,UC Irvine Anteaters,UC Irvine,002B5C,True,469,https://a.espncdn.com/i/teamlogos/ncaa/500/300.png,9,fec52e,2012,,9,Big West Conference,Big West,True,
0,320602239,s:40~l:41~e:320602239~c:320602239,2012-03-01T03:05Z,1380,True,False,True,False,[],2012-03-01T03:05Z,0,N/A,2003,Titan Gym,Fullerton,CA,4000.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2239,s:40~l:41~t:2239,CSU Fullerton,Titans,CSUF,CSU Fullerton Titans,CSU Fullerton,10219c,003057,True,2003,https://a.espncdn.com/i/teamlogos/ncaa/500/2239.png,9,2463,s:40~l:41~t:2463,CSU Northridge,Matadors,CSUN,CSU Northridge Matadors,CSU Northridge,b50000,True,586,https://a.espncdn.com/i/teamlogos/ncaa/500/2463.png,9,,2012,,9,Big West Conference,Big West,True,
0,320602547,s:40~l:41~e:320602547~c:320602547,2012-03-01T03:10Z,2311,True,False,False,False,[],2012-03-01T03:10Z,0,N/A,2184,KeyArena,Seattle,WA,17459.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2547,s:40~l:41~t:2547,Seattle U,Redhawks,SEA,Seattle U Redhawks,Seattle U,BF2E1A,c2c3c0,True,1965,https://a.espncdn.com/i/teamlogos/ncaa/500/2547.png,43,2344,s:40~l:41~t:2344,Longwood,Lancers,LONG,Longwood Lancers,Longwood,003273,True,2097,https://a.espncdn.com/i/teamlogos/ncaa/500/2344.png,43,9ea2a3,2012,,,,,,
0,320610096,s:40~l:41~e:320610096~c:320610096,2012-03-02T02:00Z,24382,True,False,True,False,[],2012-03-02T02:00Z,0,N/A,251,Rupp Arena,Lexington,KY,20500.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,96,s:40~l:41~t:96,Kentucky,Wildcats,UK,Kentucky Wildcats,Kentucky,005DAA,ffffff,True,251,https://a.espncdn.com/i/teamlogos/ncaa/500/96.png,23,61,s:40~l:41~t:61,Georgia,Bulldogs,UGA,Georgia Bulldogs,Georgia,CC0000,True,2088,https://a.espncdn.com/i/teamlogos/ncaa/500/61.png,23,000000,2012,,23,Southeastern Conference,SEC,True,
0,320610356,s:40~l:41~e:320610356~c:320610356,2012-03-02T00:00Z,15244,True,False,True,False,[],2012-03-02T00:00Z,0,N/A,2127,State Farm Center,Champaign,IL,15500.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,356,s:40~l:41~t:356,Illinois,Fighting Illini,ILL,Illinois Fighting Illini,Illinois,f77329,fa6300,True,2127,https://a.espncdn.com/i/teamlogos/ncaa/500/356.png,7,130,s:40~l:41~t:130,Michigan,Wolverines,MICH,Michigan Wolverines,Michigan,00274c,True,1986,https://a.espncdn.com/i/teamlogos/ncaa/500/130.png,7,00274c,2012,,7,Big Ten Conference,Big Ten,True,
0,320610258,s:40~l:41~e:320610258~c:320610258,2012-03-02T00:00Z,11807,True,False,True,False,[],2012-03-02T00:00Z,0,N/A,1927,John Paul Jones Arena,Charlottesville,VA,14593.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,258,s:40~l:41~t:258,Virginia,Cavaliers,UVA,Virginia Cavaliers,Virginia,f84c1e,ffffff,True,1927,https://a.espncdn.com/i/teamlogos/ncaa/500/258.png,2,52,s:40~l:41~t:52,Florida State,Seminoles,FSU,Florida State Seminoles,Florida State,782F40,True,1952,https://a.espncdn.com/i/teamlogos/ncaa/500/52.png,2,ceb888,2012,,2,Atlantic Coast Conference,ACC,True,
0,320612193,s:40~l:41~e:320612193~c:320612193,2012-03-01T19:30Z,501,True,True,True,False,"[{'type': 'event', 'headline': ""ATLANTIC SUN MEN'S CHAMPIONSHIP - QUARTERFINAL AT MACON GA""}]",2012-03-01T19:30Z,1,STD,1974,Hawkins Arena,Macon,GA,3500.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2193,s:40~l:41~t:2193,East Tennessee State,Buccaneers,ETSU,East Tennessee State Buccaneers,ETSU,002d61,ffc423,True,4935,https://a.espncdn.com/i/teamlogos/ncaa/500/2193.png,46,2454,s:40~l:41~t:2454,North Florida,Ospreys,UNF,North Florida Ospreys,North Florida,004B8D,True,2123,https://a.espncdn.com/i/teamlogos/ncaa/500/2454.png,46,babcbe,2012,,46,ASUN Conference,ASUN,True,4.0
0,320612737,s:40~l:41~e:320612737~c:320612737,2012-03-01T23:00Z,0,True,True,True,False,"[{'type': 'event', 'headline': ""BIG SOUTH MEN'S CHAMPIONSHIP - SEMIFINAL AT ASHEVILLE NC""}]",2012-03-01T23:00Z,,,2609,Kimmel Arena,Asheville,NC,3200.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2737,s:40~l:41~t:2737,Winthrop,Eagles,WIN,Winthrop Eagles,Winthrop,9e0b0e,fdb41e,True,1922,https://a.espncdn.com/i/teamlogos/ncaa/500/2737.png,6,2678,s:40~l:41~t:2678,VMI,Keydets,VMI,VMI Keydets,VMI,E52D37,True,1970,https://a.espncdn.com/i/teamlogos/ncaa/500/2678.png,24,eec52b,2012,,,,,,8.0
0,320612681,s:40~l:41~e:320612681~c:320612681,2012-03-02T00:00Z,1708,True,False,True,False,"[{'type': 'event', 'headline': ""NORTHEAST MEN'S TOURNAMENT - QUARTERFINAL""}]",2012-03-02T00:00Z,,,2085,Spiro Sports Center,Staten Island,NY,2100.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2681,s:40~l:41~t:2681,Wagner,Seahawks,WAG,Wagner Seahawks,Wagner,00483A,ffffff,True,2085,https://a.espncdn.com/i/teamlogos/ncaa/500/2681.png,19,2115,s:40~l:41~t:2115,Central Connecticut,Blue Devils,CCSU,Central Connecticut Blue Devils,Cent Conn St,1B49A2,True,2144,https://a.espncdn.com/i/teamlogos/ncaa/500/2115.png,19,d1d5d8,2012,,19,Northeast Conference,NEC,True,23.0
0,320612635,s:40~l:41~e:320612635~c:320612635,2012-03-02T00:00Z,0,True,True,True,False,"[{'type': 'event', 'headline': ""OVC MEN'S TOURNAMENT - QUARTERFINAL AT NASHVILLE TN""}]",2012-03-02T00:00Z,,,,,,,,,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2635,s:40~l:41~t:2635,Tennessee Tech,Golden Eagles,TNTC,Tennessee Tech Golden Eagles,Tennessee Tech,5A4099,ffde00,True,2152,https://a.espncdn.com/i/teamlogos/ncaa/500/2635.png,20,2546,s:40~l:41~t:2546,Southeast Missouri State,Redhawks,SEMO,Southeast Missouri State Redhawks,SE Missouri St,cc0000,True,1917,https://a.espncdn.com/i/teamlogos/ncaa/500/2546.png,20,080808,2012,,,,,,24.0
0,320612597,s:40~l:41~e:320612597~c:320612597,2012-03-02T00:00Z,0,True,False,True,False,"[{'type': 'event', 'headline': ""NORTHEAST MEN'S TOURNAMENT - QUARTERFINAL""}]",2012-03-02T00:00Z,,,2060,Peter Aquilone Court,Brooklyn,NY,1250.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2597,s:40~l:41~t:2597,St. Francis (BKN),Terriers,SFBK,St. Francis (BKN) Terriers,St. Fran. (BKN),113682,,True,4941,https://a.espncdn.com/i/teamlogos/ncaa/500/2597.png,19,2514,s:40~l:41~t:2514,Quinnipiac,Bobcats,QUIN,Quinnipiac Bobcats,Quinnipiac,041B43,True,1907,https://a.espncdn.com/i/teamlogos/ncaa/500/2514.png,19,,2012,,19,Northeast Conference,NEC,True,23.0
0,320612523,s:40~l:41~e:320612523~c:320612523,2012-03-02T00:00Z,2079,True,False,True,False,"[{'type': 'event', 'headline': ""NORTHEAST MEN'S TOURNAMENT - QUARTERFINAL""}]",2012-03-02T00:00Z,,,2069,Charles L. Sewall Center,Moon Township,PA,3056.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2523,s:40~l:41~t:2523,Robert Morris,Colonials,RMU,Robert Morris Colonials,Robert Morris,00214D,a21d2b,True,5470,https://a.espncdn.com/i/teamlogos/ncaa/500/2523.png,19,2405,s:40~l:41~t:2405,Monmouth,Hawks,MONM,Monmouth Hawks,Monmouth,051844,True,2163,https://a.espncdn.com/i/teamlogos/ncaa/500/2405.png,19,,2012,,19,Northeast Conference,NEC,True,23.0
0,320612341,s:40~l:41~e:320612341~c:320612341,2012-03-02T00:00Z,1112,True,False,True,False,"[{'type': 'event', 'headline': ""NORTHEAST MEN'S TOURNAMENT - QUARTERFINAL""}]",2012-03-02T00:00Z,,,2140,Steinberg Wellness Center,Brooklyn,NY,2500.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,112358,s:40~l:41~t:112358,Long Island University,Sharks,LIU,Long Island University Sharks,Long Island,50c9f7,ffbf00,True,2140,https://a.espncdn.com/i/teamlogos/ncaa/500/112358.png,19,2529,s:40~l:41~t:2529,Sacred Heart,Pioneers,SHU,Sacred Heart Pioneers,Sacred Heart,a40012,True,1916,https://a.espncdn.com/i/teamlogos/ncaa/500/2529.png,19,c29472,2012,,19,Northeast Conference,NEC,True,23.0
0,320612261,s:40~l:41~e:320612261~c:320612261,2012-03-02T00:00Z,3215,True,False,True,False,[],2012-03-02T00:00Z,0,N/A,2017,Convocation Center (VA),Hampton,VA,7200.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2261,s:40~l:41~t:2261,Hampton,Pirates,HAMP,Hampton Pirates,Hampton,0067AC,,True,2017,https://a.espncdn.com/i/teamlogos/ncaa/500/2261.png,16,2428,s:40~l:41~t:2428,North Carolina Central,Eagles,NCCU,North Carolina Central Eagles,NC Central,880023,True,2081,https://a.espncdn.com/i/teamlogos/ncaa/500/2428.png,16,c2c3c0,2012,,16,Mid-Eastern Athletic Conference,MEAC,True,
0,320610282,s:40~l:41~e:320610282~c:320610282,2012-03-02T00:05Z,0,True,True,True,False,"[{'type': 'event', 'headline': ""MVC MEN'S TOURNAMENT - 1st ROUND AT SAINT LOUIS""}]",2012-03-02T00:05Z,,,1839,Enterprise Center,St. Louis,MO,0.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,282,s:40~l:41~t:282,Indiana State,Sycamores,INST,Indiana State Sycamores,Indiana State,00669a,f0f0f0,True,2170,https://a.espncdn.com/i/teamlogos/ncaa/500/282.png,18,79,s:40~l:41~t:79,Southern Illinois,Salukis,SIU,Southern Illinois Salukis,So Illinois,85283D,True,2190,https://a.espncdn.com/i/teamlogos/ncaa/500/79.png,18,c2c3c0,2012,,18,Missouri Valley Conference,MVC,True,19.0
0,320612379,s:40~l:41~e:320612379~c:320612379,2012-03-02T00:30Z,1323,True,False,True,False,[],2012-03-02T00:30Z,0,N/A,2064,Hytche Athletic Center,Princess Anne,MD,5500.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2379,s:40~l:41~t:2379,Maryland-Eastern Shore,Hawks,UMES,Maryland-Eastern Shore Hawks,MD-Eastern,5c2301,b5b7ba,True,2064,https://a.espncdn.com/i/teamlogos/ncaa/500/2379.png,16,2542,s:40~l:41~t:2542,Savannah State,Tigers,SAV,Savannah State Tigers,Savannah State,280298,True,1931,https://a.espncdn.com/i/teamlogos/ncaa/500/2542.png,16,f78f1e,2012,,16,Mid-Eastern Athletic Conference,MEAC,True,
0,320612169,s:40~l:41~e:320612169~c:320612169,2012-03-02T00:30Z,0,True,False,True,False,[],2012-03-02T00:30Z,0,N/A,1957,"Memorial Hall (Dover, DE)",Dover,DE,1800.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2169,s:40~l:41~t:2169,Delaware State,Hornets,DSU,Delaware State Hornets,Delaware State,FF3630,009cdd,True,1957,https://a.espncdn.com/i/teamlogos/ncaa/500/2169.png,16,2569,s:40~l:41~t:2569,South Carolina State,Bulldogs,SCST,South Carolina State Bulldogs,SC State,7d1315,True,2077,https://a.espncdn.com/i/teamlogos/ncaa/500/2569.png,16,104897,2012,,16,Mid-Eastern Athletic Conference,MEAC,True,
0,320612065,s:40~l:41~e:320612065~c:320612065,2012-03-02T00:30Z,962,True,False,True,False,[],2012-03-02T00:30Z,0,N/A,2073,"Moore Gymnasium (Daytona Beach, FL)",Daytona Beach,FL,3000.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2065,s:40~l:41~t:2065,Bethune-Cookman,Wildcats,BCU,Bethune-Cookman Wildcats,Bethune-Cookman,7b1831,e9aa12,True,2073,https://a.espncdn.com/i/teamlogos/ncaa/500/2065.png,16,2154,s:40~l:41~t:2154,Coppin State,Eagles,COPP,Coppin State Eagles,Coppin State,2e3192,True,2164,https://a.espncdn.com/i/teamlogos/ncaa/500/2154.png,16,ffd204,2012,,16,Mid-Eastern Athletic Conference,MEAC,True,
0,320610050,s:40~l:41~e:320610050~c:320610050,2012-03-02T00:30Z,888,True,False,True,False,[],2012-03-02T00:30Z,0,N/A,2205,Al Lawson Center,Tallahassee,FL,9639.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,50,s:40~l:41~t:50,Florida A&M,Rattlers,FAMU,Florida A&M Rattlers,Florida A&M,F89728,00843d,True,2205,https://a.espncdn.com/i/teamlogos/ncaa/500/50.png,16,2415,s:40~l:41~t:2415,Morgan St,Bears,MORG,Morgan St Bears,Morgan State,014786,True,2021,https://a.espncdn.com/i/teamlogos/ncaa/500/2415.png,16,f47937,2012,,16,Mid-Eastern Athletic Conference,MEAC,True,
0,320612448,s:40~l:41~e:320612448~c:320612448,2012-03-02T01:00Z,1827,True,False,True,False,[],2012-03-02T01:00Z,0,N/A,2066,Corbett Sports Center,Greensboro,NC,5000.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2448,s:40~l:41~t:2448,North Carolina A&T,Aggies,NCAT,North Carolina A&T Aggies,NC A&T,0505aa,004684,True,2066,https://a.espncdn.com/i/teamlogos/ncaa/500/2448.png,16,2450,s:40~l:41~t:2450,Norfolk State,Spartans,NORF,Norfolk State Spartans,Norfolk State,046546,True,1989,https://a.espncdn.com/i/teamlogos/ncaa/500/2450.png,16,,2012,,16,Mid-Eastern Athletic Conference,MEAC,True,
0,320612427,s:40~l:41~e:320612427~c:320612427,2012-03-02T01:00Z,2452,True,False,True,False,"[{'type': 'event', 'headline': ""BIG SOUTH MEN'S CHAMPIONSHIP - SEMIFINAL""}]",2012-03-02T01:00Z,,,2609,Kimmel Arena,Asheville,NC,3200.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2427,s:40~l:41~t:2427,UNC Asheville,Bulldogs,UNCA,UNC Asheville Bulldogs,UNC Asheville,156199,c2c3c0,True,2609,https://a.espncdn.com/i/teamlogos/ncaa/500/2427.png,6,2127,s:40~l:41~t:2127,Charleston Southern,Buccaneers,CHSO,Charleston Southern Buccaneers,Charleston So,2e3192,True,2187,https://a.espncdn.com/i/teamlogos/ncaa/500/2127.png,6,ded090,2012,,,,,,8.0
0,320612016,s:40~l:41~e:320612016~c:320612016,2012-03-02T01:00Z,200,True,False,True,False,[],2012-03-02T01:00Z,0,N/A,2072,Davey L. Whitney Complex,Lorman,MS,7000.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2016,s:40~l:41~t:2016,Alcorn State,Braves,ALCN,Alcorn State Braves,Alcorn State,4b0058,46166a,True,2072,https://a.espncdn.com/i/teamlogos/ncaa/500/2016.png,26,2640,s:40~l:41~t:2640,Texas Southern,Tigers,TXSO,Texas Southern Tigers,Texas Southern,6A0403,True,2165,https://a.espncdn.com/i/teamlogos/ncaa/500/2640.png,26,ebebeb,2012,,26,Southwestern Athletic Conference,SWAC,True,
0,320612378,s:40~l:41~e:320612378~c:320612378,2012-03-02T01:15Z,1258,True,True,True,False,"[{'type': 'event', 'headline': ""AMERICA EAST MEN'S CHAMPIONSHIP - 1st ROUND AT HARTFORD CT""}]",2012-03-02T01:15Z,1,STD,1929,Chase Arena,West Hartford,CT,3507.0,True,0.0,0:00,3,3,STATUS_FINAL,post,True,Final,Final/OT,Final/OT,2378,s:40~l:41~t:2378,UMBC,Retrievers,UMBC,UMBC Retrievers,UMBC,000000,ad860a,True,6008,https://a.espncdn.com/i/teamlogos/ncaa/500/2378.png,1,2066,s:40~l:41~t:2066,Binghamton,Bearcats,BING,Binghamton Bearcats,Binghamton,00614A,True,1924,https://a.espncdn.com/i/teamlogos/ncaa/500/2066.png,1,f0f0f0,2012,OT,1,America East Conference,Am. East,True,1.0
0,320612908,s:40~l:41~e:320612908~c:320612908,2012-03-02T01:30Z,952,True,True,True,False,"[{'type': 'event', 'headline': ""ATLANTIC SUN MEN'S CHAMPIONSHIP - QUARTERFINAL AT MACON GA""}]",2012-03-02T01:30Z,1,STD,1974,Hawkins Arena,Macon,GA,3500.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2908,s:40~l:41~t:2908,South Carolina Upstate,Spartans,SCUP,South Carolina Upstate Spartans,SC Upstate,008545,000000,True,2070,https://a.espncdn.com/i/teamlogos/ncaa/500/2908.png,46,526,s:40~l:41~t:526,Florida Gulf Coast,Eagles,FGCU,Florida Gulf Coast Eagles,FGCU,00885a,True,2101,https://a.espncdn.com/i/teamlogos/ncaa/500/526.png,46,076c3b,2012,,46,ASUN Conference,ASUN,True,4.0
0,320612582,s:40~l:41~e:320612582~c:320612582,2012-03-02T01:30Z,1811,True,False,True,False,[],2012-03-02T01:30Z,0,N/A,2210,F. G. Clark Activity Center,Baton Rouge,LA,7500.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2582,s:40~l:41~t:2582,Southern,Jaguars,SOU,Southern Jaguars,Southern,004B97,ffc82d,True,2210,https://a.espncdn.com/i/teamlogos/ncaa/500/2582.png,26,2504,s:40~l:41~t:2504,Prairie View A&M,Panthers,PV,Prairie View A&M Panthers,Prairie View,4d0960,True,2027,https://a.espncdn.com/i/teamlogos/ncaa/500/2504.png,26,,2012,,26,Southwestern Athletic Conference,SWAC,True,
0,320612029,s:40~l:41~e:320612029~c:320612029,2012-03-02T01:30Z,4012,True,False,True,False,[],2012-03-02T01:30Z,0,N/A,2105,H. O. Clemmons Arena,Pine Bluff,AR,4100.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2029,s:40~l:41~t:2029,Arkansas-Pine Bluff,Golden Lions,UAPB,Arkansas-Pine Bluff Golden Lions,Ark-Pine Bluff,e0aa0f,eaaa00,True,2105,https://a.espncdn.com/i/teamlogos/ncaa/500/2029.png,26,2400,s:40~l:41~t:2400,Mississippi Valley State,Delta Devils,MVSU,Mississippi Valley State Delta Devils,Miss Valley St,005328,True,1988,https://a.espncdn.com/i/teamlogos/ncaa/500/2400.png,26,cf2d34,2012,,26,Southwestern Athletic Conference,SWAC,True,
