"id","uid","date","attendance","timeValid","neutralSite","conferenceCompetition","recent","notes","startDate","type.id","type.abbreviation","venue.id","venue.fullName","venue.address.city","venue.address.state","venue.capacity","venue.indoor","status.clock","status.displayClock","status.period","status.type.id","status.type.name","status.type.state","status.type.completed","status.type.description","status.type.detail","status.type.shortDetail","home.id","home.uid","home.location","home.name","home.abbreviation","home.displayName","home.shortDisplayName","home.color","home.alternateColor","home.isActive","home.venue.id","home.logo","home.conferenceId","away.id","away.uid","away.location","away.name","away.abbreviation","away.displayName","away.shortDisplayName","away.color","away.alternateColor","away.isActive","away.venue.id","away.logo","away.conferenceId","season","status.type.altDetail","groups.id","groups.name","groups.shortName","groups.isConference","game_id","PBP"
240500292,"s:40~l:41~e:240500292~c:240500292","2004-02-20T01:30Z",3681,"True","False","False","False","[]","2004-02-20T01:30Z",0,"N/A",2153,"UTRGV Fieldhouse","Edinburg","TX",2500,"True",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",292,"s:40~l:41~t:292","UT Rio Grande Valley","Vaqueros","UTRGV","UT Rio Grande Valley Vaqueros","UT Rio Grande","dc6000","e1732d","True",2153,"https://a.espncdn.com/i/teamlogos/ncaa/500/292.png",43,3079,"s:40~l:41~t:3079","Central Baptist College","Mustangs","CBAP","Central Baptist College Mustangs","Cent Bapt Coll","","","False",NA,"",NA,2004,"",NA,"","","",240500292,TRUE
240500055,"s:40~l:41~e:240500055~c:240500055","2004-02-20T01:30Z",2023,"True","False","True","False","[]","2004-02-20T01:30Z",0,"N/A",2130,"Pete Mathews Coliseum","Jacksonville","AL",3500,"True",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",55,"s:40~l:41~t:55","Jacksonville State","Gamecocks","JVST","Jacksonville State Gamecocks","Jacksonville St","b50500","b5b7ba","True",2130,"https://a.espncdn.com/i/teamlogos/ncaa/500/55.png",20,2635,"s:40~l:41~t:2635","Tennessee Tech","Golden Eagles","TNTC","Tennessee Tech Golden Eagles","Tennessee Tech","5A4099","ffde00","True",2152,"https://a.espncdn.com/i/teamlogos/ncaa/500/2635.png",20,2004,"",NA,"","","",240500055,TRUE
240500093,"s:40~l:41~e:240500093~c:240500093","2004-02-20T01:15Z",4081,"True","False","True","False","[]","2004-02-20T01:15Z",0,"N/A",2022,"CFSB Center","Murray","KY",8600,"True",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",93,"s:40~l:41~t:93","Murray State","Racers","MUR","Murray State Racers","Murray State","002148","000e00","True",2022,"https://a.espncdn.com/i/teamlogos/ncaa/500/93.png",20,2634,"s:40~l:41~t:2634","Tennessee State","Tigers","TNST","Tennessee State Tigers","Tennessee State","383C84","f0f0f0","True",2113,"https://a.espncdn.com/i/teamlogos/ncaa/500/2634.png",20,2004,"",NA,"","","",240500093,TRUE
240502113,"s:40~l:41~e:240502113~c:240502113","2004-02-20T01:05Z",1918,"True","False","True","False","[]","2004-02-20T01:05Z",0,"N/A",2145,"Gold Dome","Shreveport","LA",3000,"False",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",2113,"s:40~l:41~t:2113","Centenary","Gentlemen","CENT","Centenary Gentlemen","Centenary","a20b36","","False",2145,"https://a.espncdn.com/i/teamlogos/ncaa/500/2113.png",NA,140,"s:40~l:41~t:140","UM Kansas City","Roos","UMKC","UM Kansas City Roos","UM Kansas City","004b87","ffc72c","True",4052,"https://a.espncdn.com/i/teamlogos/ncaa/500/140.png",49,2004,"",NA,"","","",240502113,TRUE
240502032,"s:40~l:41~e:240502032~c:240502032","2004-02-20T01:05Z",0,"True","False","True","False","[]","2004-02-20T01:05Z",0,"N/A",2033,"First National Bank Arena","Jonesboro","AR",10475,"True",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",2032,"s:40~l:41~t:2032","Arkansas State","Red Wolves","ARST","Arkansas State Red Wolves","Arkansas State","e81018","000000","True",2033,"https://a.espncdn.com/i/teamlogos/ncaa/500/2032.png",27,2393,"s:40~l:41~t:2393","Middle Tennessee","Blue Raiders","MTU","Middle Tennessee Blue Raiders","Middle Tenn","0079C2","c3c5c8","True",1897,"https://a.espncdn.com/i/teamlogos/ncaa/500/2393.png",27,2004,"",27,"Sun Belt Conference","Sun Belt","True",240502032,TRUE
240500198,"s:40~l:41~e:240500198~c:240500198","2004-02-20T01:05Z",4837,"True","False","True","False","[]","2004-02-20T01:05Z",0,"N/A",1993,"Mabee Center","Tulsa","OK",10575,"True",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",198,"s:40~l:41~t:198","Oral Roberts","Golden Eagles","ORU","Oral Roberts Golden Eagles","Oral Roberts","002955","ccb48c","True",1993,"https://a.espncdn.com/i/teamlogos/ncaa/500/198.png",49,2130,"s:40~l:41~t:2130","Chicago State","Cougars","CHIC","Chicago State Cougars","Chicago State","006700","","True",1951,"https://a.espncdn.com/i/teamlogos/ncaa/500/2130.png",30,2004,"",NA,"","","",240500198,TRUE
240502443,"s:40~l:41~e:240502443~c:240502443","2004-02-20T01:00Z",806,"True","False","True","False","[]","2004-02-20T01:00Z",0,"N/A",1926,"Lakefront Arena","New Orleans","LA",8785,"True",0,"0:00",3,3,"STATUS_FINAL","post","True","Final","Final/OT","Final/OT",2443,"s:40~l:41~t:2443","New Orleans","Privateers","UNO","New Orleans Privateers","New Orleans","2b3986","a2a9ae","True",1926,"https://a.espncdn.com/i/teamlogos/ncaa/500/2443.png",27,6,"s:40~l:41~t:6","South Alabama","Jaguars","USA","South Alabama Jaguars","South Alabama","003E7E","","True",2193,"https://a.espncdn.com/i/teamlogos/ncaa/500/6.png",27,2004,"OT",27,"Sun Belt Conference","Sun Belt","True",240502443,TRUE
240502031,"s:40~l:41~e:240502031~c:240502031","2004-02-20T01:00Z",5136,"True","False","True","False","[]","2004-02-20T01:00Z",0,"N/A",NA,"","","",NA,"",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",2031,"s:40~l:41~t:2031","Little Rock","Trojans","UALR","Little Rock Trojans","Little Rock","AD0000","898d8f","True",2180,"https://a.espncdn.com/i/teamlogos/ncaa/500/2031.png",27,98,"s:40~l:41~t:98","Western Kentucky","Hilltoppers","WKU","Western Kentucky Hilltoppers","Western KY","F32026","b3b5b8","True",1971,"https://a.espncdn.com/i/teamlogos/ncaa/500/98.png",27,2004,"",27,"Sun Belt Conference","Sun Belt","True",240502031,TRUE
240502405,"s:40~l:41~e:240502405~c:240502405","2004-02-20T00:30Z",2029,"True","False","True","False","[]","2004-02-20T00:30Z",0,"N/A",NA,"","","",NA,"",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",2405,"s:40~l:41~t:2405","Monmouth","Hawks","MONM","Monmouth Hawks","Monmouth","051844","","True",2163,"https://a.espncdn.com/i/teamlogos/ncaa/500/2405.png",19,112358,"s:40~l:41~t:112358","Long Island University","Sharks","LIU","Long Island University Sharks","Long Island","50c9f7","ffbf00","True",2140,"https://a.espncdn.com/i/teamlogos/ncaa/500/112358.png",19,2004,"",19,"Northeast Conference","NEC","True",240502405,TRUE
240502217,"s:40~l:41~e:240502217~c:240502217","2004-02-20T00:30Z",2048,"True","False","True","False","[]","2004-02-20T00:30Z",0,"N/A",1259,"Webster Bank Arena","Bridgeport","CT",10000,"True",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",2217,"s:40~l:41~t:2217","Fairfield","Stags","FAIR","Fairfield Stags","Fairfield","000000","ebebeb","True",2148,"https://a.espncdn.com/i/teamlogos/ncaa/500/2217.png",13,314,"s:40~l:41~t:314","Iona","Gaels","IONA","Iona Gaels","Iona","8c001a","f6a704","True",2001,"https://a.espncdn.com/i/teamlogos/ncaa/500/314.png",13,2004,"",13,"Metro Atlantic Athletic Conference","MAAC","True",240502217,TRUE
240500120,"s:40~l:41~e:240500120~c:240500120","2004-02-20T00:00Z",17950,"True","False","True","False","[]","2004-02-20T00:00Z",0,"N/A",2133,"XFINITY Center","College Park","MD",17950,"True",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",120,"s:40~l:41~t:120","Maryland","Terrapins","MD","Maryland Terrapins","Maryland","D5002B","ffcd00","True",2133,"https://a.espncdn.com/i/teamlogos/ncaa/500/120.png",2,59,"s:40~l:41~t:59","Georgia Tech","Yellow Jackets","GT","Georgia Tech Yellow Jackets","Georgia Tech","00223e","002c56","True",2206,"https://a.espncdn.com/i/teamlogos/ncaa/500/59.png",2,2004,"",2,"Atlantic Coast Conference","ACC","True",240500120,TRUE
240502750,"s:40~l:41~e:240502750~c:240502750","2004-02-20T00:00Z",7085,"True","False","True","False","[]","2004-02-20T00:00Z",0,"N/A",192,"Nutter Center","Dayton","OH",8000,"True",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",2750,"s:40~l:41~t:2750","Wright State","Raiders","WRST","Wright State Raiders","Wright State","E9AF10","e2b629","True",192,"https://a.espncdn.com/i/teamlogos/ncaa/500/2750.png",45,2754,"s:40~l:41~t:2754","Youngstown State","Penguins","YSU","Youngstown State Penguins","Youngstown St","E51935","690717","True",2054,"https://a.espncdn.com/i/teamlogos/ncaa/500/2754.png",45,2004,"",45,"Horizon League","Horizon","True",240502750,TRUE
240502681,"s:40~l:41~e:240502681~c:240502681","2004-02-20T00:00Z",1238,"True","False","True","False","[]","2004-02-20T00:00Z",0,"N/A",2085,"Spiro Sports Center","Staten Island","NY",2100,"True",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",2681,"s:40~l:41~t:2681","Wagner","Seahawks","WAG","Wagner Seahawks","Wagner","00483A","ffffff","True",2085,"https://a.espncdn.com/i/teamlogos/ncaa/500/2681.png",19,2115,"s:40~l:41~t:2115","Central Connecticut","Blue Devils","CCSU","Central Connecticut Blue Devils","Cent Conn St","1B49A2","d1d5d8","True",2144,"https://a.espncdn.com/i/teamlogos/ncaa/500/2115.png",19,2004,"",19,"Northeast Conference","NEC","True",240502681,TRUE
240502598,"s:40~l:41~e:240502598~c:240502598","2004-02-20T00:00Z",852,"True","False","True","False","[]","2004-02-20T00:00Z",0,"N/A",2149,"DeGol Arena","Loretto","PA",3500,"True",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",2598,"s:40~l:41~t:2598","St. Francis (PA)","Red Flash","SFPA","St. Francis (PA) Red Flash","St. Fran. (PA)","a20012","","True",2149,"https://a.espncdn.com/i/teamlogos/ncaa/500/2598.png",19,161,"s:40~l:41~t:161","Fairleigh Dickinson","Knights","FDU","Fairleigh Dickinson Knights","Fair. Dickinson","00449C","a80532","True",2076,"https://a.espncdn.com/i/teamlogos/ncaa/500/161.png",19,2004,"",19,"Northeast Conference","NEC","True",240502598,TRUE
240502529,"s:40~l:41~e:240502529~c:240502529","2004-02-20T00:00Z",868,"True","False","True","False","[]","2004-02-20T00:00Z",0,"N/A",1916,"William H. Pitt Center","Fairfield","CT",2062,"True",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",2529,"s:40~l:41~t:2529","Sacred Heart","Pioneers","SHU","Sacred Heart Pioneers","Sacred Heart","a40012","c29472","True",1916,"https://a.espncdn.com/i/teamlogos/ncaa/500/2529.png",19,2597,"s:40~l:41~t:2597","St. Francis (BKN)","Terriers","SFBK","St. Francis (BKN) Terriers","St. Fran. (BKN)","113682","","True",4941,"https://a.espncdn.com/i/teamlogos/ncaa/500/2597.png",19,2004,"",19,"Northeast Conference","NEC","True",240502529,TRUE
240502382,"s:40~l:41~e:240502382~c:240502382","2004-02-20T00:00Z",1851,"True","False","True","False","[]","2004-02-20T00:00Z",0,"N/A",1974,"Hawkins Arena","Macon","GA",3500,"True",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",2382,"s:40~l:41~t:2382","Mercer","Bears","MER","Mercer Bears","Mercer","ff7f29","080808","True",1974,"https://a.espncdn.com/i/teamlogos/ncaa/500/2382.png",46,2116,"s:40~l:41~t:2116","UCF","Knights","UCF","UCF Knights","UCF","000000","231f20","True",4484,"https://a.espncdn.com/i/teamlogos/ncaa/500/2116.png",46,2004,"",46,"ASUN Conference","ASUN","True",240502382,TRUE
240502099,"s:40~l:41~e:240502099~c:240502099","2004-02-20T00:00Z",978,"True","False","True","False","[]","2004-02-20T00:00Z",0,"N/A",2037,"Koessler Athletic Center","Buffalo","NY",2196,"True",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",2099,"s:40~l:41~t:2099","Canisius","Golden Griffins","CAN","Canisius Golden Griffins","Canisius","004a81","dda50f","True",2037,"https://a.espncdn.com/i/teamlogos/ncaa/500/2099.png",13,2612,"s:40~l:41~t:2612","Saint Peter's","Peacocks","SPU","Saint Peter's Peacocks","Saint Peter's","004CC2","","True",1963,"https://a.espncdn.com/i/teamlogos/ncaa/500/2612.png",13,2004,"",13,"Metro Atlantic Athletic Conference","MAAC","True",240502099,TRUE
240500315,"s:40~l:41~e:240500315~c:240500315","2004-02-20T00:00Z",1541,"True","False","True","False","[]","2004-02-20T00:00Z",0,"N/A",2177,"Gallagher Center","Niagara Falls","NY",2400,"True",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",315,"s:40~l:41~t:315","Niagara","Purple Eagles","NIAG","Niagara Purple Eagles","Niagara","69207E","f0f0f0","True",2177,"https://a.espncdn.com/i/teamlogos/ncaa/500/315.png",13,2352,"s:40~l:41~t:2352","Loyola (MD)","Greyhounds","L-MD","Loyola (MD) Greyhounds","Loyola (MD)","76a7a0","c9cbca","True",2093,"https://a.espncdn.com/i/teamlogos/ncaa/500/2352.png",13,2004,"",13,"Metro Atlantic Athletic Conference","MAAC","True",240500315,TRUE
240500294,"s:40~l:41~e:240500294~c:240500294","2004-02-20T00:00Z",642,"True","False","True","False","[]","2004-02-20T00:00Z",0,"N/A",1994,"Swisher Gymnasium","Jacksonville","FL",1360,"True",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",294,"s:40~l:41~t:294","Jacksonville","Dolphins","JAX","Jacksonville Dolphins","Jacksonville","00523e","","True",1994,"https://a.espncdn.com/i/teamlogos/ncaa/500/294.png",46,288,"s:40~l:41~t:288","Lipscomb","Bisons","LIP","Lipscomb Bisons","Lipscomb","20366C","f6b734","True",2038,"https://a.espncdn.com/i/teamlogos/ncaa/500/288.png",46,2004,"",46,"ASUN Conference","ASUN","True",240500294,TRUE
240500116,"s:40~l:41~e:240500116~c:240500116","2004-02-20T00:00Z",1203,"True","False","True","False","[]","2004-02-20T00:00Z",0,"N/A",2175,"Knott Arena","Emmitsburg","MD",3121,"True",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",116,"s:40~l:41~t:116","Mount St. Mary's","Mountaineers","MSM","Mount St. Mary's Mountaineers","Mt. St. Mary's","005596","ebebeb","True",2175,"https://a.espncdn.com/i/teamlogos/ncaa/500/116.png",19,2523,"s:40~l:41~t:2523","Robert Morris","Colonials","RMU","Robert Morris Colonials","Robert Morris","00214D","a21d2b","True",5470,"https://a.espncdn.com/i/teamlogos/ncaa/500/2523.png",19,2004,"",19,"Northeast Conference","NEC","True",240500116,TRUE
240500085,"s:40~l:41~e:240500085~c:240500085","2004-02-20T00:00Z",1334,"True","False","True","False","[]","2004-02-20T00:00Z",0,"N/A",2129,"IUPUI Gymnasium","Indianapolis","IN",1215,"True",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",85,"s:40~l:41~t:85","IUPUI","Jaguars","IUPU","IUPUI Jaguars","IUPUI","A81F30","d59f0f","True",4947,"https://a.espncdn.com/i/teamlogos/ncaa/500/85.png",45,2473,"s:40~l:41~t:2473","Oakland","Golden Grizzlies","OAK","Oakland Golden Grizzlies","Oakland","04091c","927e4d","True",2178,"https://a.espncdn.com/i/teamlogos/ncaa/500/2473.png",45,2004,"",NA,"","","",240500085,TRUE
240500056,"s:40~l:41~e:240500056~c:240500056","2004-02-20T00:00Z",1205,"True","False","True","False","[]","2004-02-20T00:00Z",0,"N/A",2080,"Edmunds Center","Deland","FL",4000,"True",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",56,"s:40~l:41~t:56","Stetson","Hatters","STET","Stetson Hatters","Stetson","0a5640","56854e","True",2080,"https://a.espncdn.com/i/teamlogos/ncaa/500/56.png",46,2057,"s:40~l:41~t:2057","Belmont","Bruins","BEL","Belmont Bruins","Belmont","182142","c9262d","True",2098,"https://a.espncdn.com/i/teamlogos/ncaa/500/2057.png",46,2004,"",46,"ASUN Conference","ASUN","True",240500056,TRUE
240502086,"s:40~l:41~e:240502086~c:240502086","2004-02-20T00:00Z",0,"True","False","True","True","[]","2004-02-20T00:00Z",0,"N/A",2032,"Hinkle Fieldhouse","Indianapolis","IN",9100,"True",0,"0:00",0,1,"STATUS_SCHEDULED","pre","False","Scheduled","Thu, February 19th at 7:00 PM EST","2/19 - 7:00 PM EST",2086,"s:40~l:41~t:2086","Butler","Bulldogs","BUT","Butler Bulldogs","Butler","0d1361","00a3e0","True",2032,"https://a.espncdn.com/i/teamlogos/ncaa/500/2086.png",45,270,"s:40~l:41~t:270","Milwaukee","Panthers","MILW","Milwaukee Panthers","Milwaukee","000000","ffc20e","True",1983,"https://a.espncdn.com/i/teamlogos/ncaa/500/270.png",45,2004,"",45,"Horizon League","Horizon","True",240502086,FALSE
240502247,"s:40~l:41~e:240502247~c:240502247","2004-02-19T23:00Z",1147,"True","False","True","False","[]","2004-02-19T23:00Z",0,"N/A",2057,"GSU Sports Arena","Atlanta","GA",3854,"True",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",2247,"s:40~l:41~t:2247","Georgia State","Panthers","GAST","Georgia State Panthers","Georgia State","1e539a","ebebeb","True",2057,"https://a.espncdn.com/i/teamlogos/ncaa/500/2247.png",46,2226,"s:40~l:41~t:2226","Florida Atlantic","Owls","FAU","Florida Atlantic Owls","FAU","004B85","bb2f4c","True",2110,"https://a.espncdn.com/i/teamlogos/ncaa/500/2226.png",46,2004,"",46,"ASUN Conference","ASUN","True",240502247,TRUE
240492250,"s:40~l:41~e:240492250~c:240492250","2004-02-19T03:30Z",4000,"True","False","True","False","[]","2004-02-19T03:30Z",0,"N/A",NA,"","","",NA,"",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",2250,"s:40~l:41~t:2250","Gonzaga","Bulldogs","GONZ","Gonzaga Bulldogs","Gonzaga","002967","cfd4d8","True",1979,"https://a.espncdn.com/i/teamlogos/ncaa/500/2250.png",29,2501,"s:40~l:41~t:2501","Portland","Pilots","PORT","Portland Pilots","Portland","0e034e","f0f0f0","True",2136,"https://a.espncdn.com/i/teamlogos/ncaa/500/2501.png",29,2004,"",29,"West Coast Conference","WCC","True",240492250,TRUE
240490300,"s:40~l:41~e:240490300~c:240490300","2004-02-19T03:05Z",1825,"True","False","True","False","[]","2004-02-19T03:05Z",0,"N/A",469,"Bren Events Center","Irvine","CA",5000,"True",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",300,"s:40~l:41~t:300","UC Irvine","Anteaters","UCI","UC Irvine Anteaters","UC Irvine","002B5C","fec52e","True",469,"https://a.espncdn.com/i/teamlogos/ncaa/500/300.png",9,299,"s:40~l:41~t:299","Long Beach State","Beach","LBSU","Long Beach State Beach","Long Beach St","000000","f1f2f3","True",539,"https://a.espncdn.com/i/teamlogos/ncaa/500/299.png",9,2004,"",9,"Big West Conference","Big West","True",240490300,TRUE
240490301,"s:40~l:41~e:240490301~c:240490301","2004-02-19T03:00Z",1523,"True","False","True","False","[]","2004-02-19T03:00Z",0,"N/A",501,"Jenny Craig Pavilion","San Diego","CA",5100,"True",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",301,"s:40~l:41~t:301","San Diego","Toreros","USD","San Diego Toreros","San Diego","2f99d4","2f99d4","True",501,"https://a.espncdn.com/i/teamlogos/ncaa/500/301.png",29,2608,"s:40~l:41~t:2608","Saint Mary's","Gaels","SMC","Saint Mary's Gaels","Saint Mary's","003768","d02f35","True",488,"https://a.espncdn.com/i/teamlogos/ncaa/500/2608.png",29,2004,"",29,"West Coast Conference","WCC","True",240490301,TRUE
240490068,"s:40~l:41~e:240490068~c:240490068","2004-02-19T02:30Z",5033,"True","False","True","False","[]","2004-02-19T02:30Z",0,"N/A",2028,"ExtraMile Arena","Boise","ID",12380,"True",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",68,"s:40~l:41~t:68","Boise State","Broncos","BSU","Boise State Broncos","Boise State","09347A","d8d9da","True",2028,"https://a.espncdn.com/i/teamlogos/ncaa/500/68.png",30,62,"s:40~l:41~t:62","Hawai'i","Rainbow Warriors","HAW","Hawai'i Rainbow Warriors","Hawai'i","003420","ffffff","True",540,"https://a.espncdn.com/i/teamlogos/ncaa/500/62.png",30,2004,"",30,"Western Athletic Conference","WAC","True",240490068,TRUE
240490166,"s:40~l:41~e:240490166~c:240490166","2004-02-19T02:05Z",4852,"True","False","True","False","[]","2004-02-19T02:05Z",0,"N/A",1937,"Pan American Center","Las Cruces","NM",12572,"True",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",166,"s:40~l:41~t:166","New Mexico State","Aggies","NMSU","New Mexico State Aggies","New Mexico St","891216","000000","True",1937,"https://a.espncdn.com/i/teamlogos/ncaa/500/166.png",27,309,"s:40~l:41~t:309","Louisiana","Ragin' Cajuns","ULL","Louisiana Ragin' Cajuns","Louisiana","ce2842","","True",373,"https://a.espncdn.com/i/teamlogos/ncaa/500/309.png",27,2004,"",27,"Sun Belt Conference","Sun Belt","True",240490166,TRUE
240490154,"s:40~l:41~e:240490154~c:240490154","2004-02-19T02:00Z",14665,"True","False","True","False","[]","2004-02-19T02:00Z",0,"N/A",2120,"Lawrence Joel Coliseum","Winston-Salem","NC",14665,"True",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",154,"s:40~l:41~t:154","Wake Forest","Demon Deacons","WAKE","Wake Forest Demon Deacons","Wake Forest","9E7E38","000000","True",2120,"https://a.espncdn.com/i/teamlogos/ncaa/500/154.png",2,150,"s:40~l:41~t:150","Duke","Blue Devils","DUKE","Duke Blue Devils","Duke","001A57","f1f2f3","True",1914,"https://a.espncdn.com/i/teamlogos/ncaa/500/150.png",2,2004,"",2,"Atlantic Coast Conference","ACC","True",240490154,TRUE
240490251,"s:40~l:41~e:240490251~c:240490251","2004-02-19T02:00Z",10273,"True","False","True","False","[]","2004-02-19T02:00Z",0,"N/A",2195,"Frank Erwin Center","Austin","TX",16540,"True",31,"0:31",2,3,"STATUS_FINAL","post","True","Final","Final","Final",251,"s:40~l:41~t:251","Texas","Longhorns","TEX","Texas Longhorns","Texas","EE7524","f0f0f0","True",2195,"https://a.espncdn.com/i/teamlogos/ncaa/500/251.png",8,245,"s:40~l:41~t:245","Texas A&M","Aggies","TA&M","Texas A&M Aggies","Texas A&M","5C0025","ffffff","True",2114,"https://a.espncdn.com/i/teamlogos/ncaa/500/245.png",8,2004,"",8,"Big 12 Conference","Big 12","True",240490251,TRUE
240492636,"s:40~l:41~e:240492636~c:240492636","2004-02-19T02:00Z",1417,"True","False","True","False","[]","2004-02-19T02:00Z",0,"N/A",2115,"UTSA Convocation Center","San Antonio","TX",2650,"True",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",2636,"s:40~l:41~t:2636","UTSA","Roadrunners","UTSA","UTSA Roadrunners","UTSA","002A5C","f47321","True",2115,"https://a.espncdn.com/i/teamlogos/ncaa/500/2636.png",11,250,"s:40~l:41~t:250","UT Arlington","Mavericks","UTA","UT Arlington Mavericks","UT Arlington","004b7c","f58024","True",3416,"https://a.espncdn.com/i/teamlogos/ncaa/500/250.png",27,2004,"",NA,"","","",240492636,TRUE
240490139,"s:40~l:41~e:240490139~c:240490139","2004-02-19T02:00Z",10572,"True","False","True","False","[]","2004-02-19T02:00Z",0,"N/A",1839,"Enterprise Center","St. Louis","MO",0,"True",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",139,"s:40~l:41~t:139","Saint Louis","Billikens","SLU","Saint Louis Billikens","Saint Louis","00539C","ebebeb","True",1947,"https://a.espncdn.com/i/teamlogos/ncaa/500/139.png",11,269,"s:40~l:41~t:269","Marquette","Golden Eagles","MARQ","Marquette Golden Eagles","Marquette","083963","ffffff","True",5777,"https://a.espncdn.com/i/teamlogos/ncaa/500/269.png",11,2004,"",11,"Conference USA","C-USA","True",240490139,TRUE
240492545,"s:40~l:41~e:240492545~c:240492545","2004-02-19T01:45Z",2605,"True","False","True","False","[]","2004-02-19T01:45Z",0,"N/A",2040,"University Center (LA)","Hammond","LA",7500,"True",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",2545,"s:40~l:41~t:2545","SE Louisiana","Lions","SELA","SE Louisiana Lions","SE Louisiana","007550","dca008","True",2040,"https://a.espncdn.com/i/teamlogos/ncaa/500/2545.png",25,2466,"s:40~l:41~t:2466","Northwestern State","Demons","NWST","Northwestern State Demons","Northwestern St","492F91","ed6118","True",1939,"https://a.espncdn.com/i/teamlogos/ncaa/500/2466.png",25,2004,"",NA,"","","",240492545,TRUE
240490071,"s:40~l:41~e:240490071~c:240490071","2004-02-19T01:35Z",0,"True","False","True","False","[]","2004-02-19T01:35Z",0,"N/A",406,"Carver Arena","Peoria","IL",11060,"True",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",71,"s:40~l:41~t:71","Bradley","Braves","BRAD","Bradley Braves","Bradley","b70002","c0c0c0","True",406,"https://a.espncdn.com/i/teamlogos/ncaa/500/71.png",18,2287,"s:40~l:41~t:2287","Illinois State","Redbirds","ILST","Illinois State Redbirds","Illinois State","CE1126","ffe716","True",1932,"https://a.espncdn.com/i/teamlogos/ncaa/500/2287.png",18,2004,"",18,"Missouri Valley Conference","MVC","True",240490071,TRUE
240490005,"s:40~l:41~e:240490005~c:240490005","2004-02-19T01:30Z",9312,"True","False","True","False","[]","2004-02-19T01:30Z",0,"N/A",2155,"Bartow Arena","Birmingham","AL",8500,"True",12,"0:12",2,3,"STATUS_FINAL","post","True","Final","Final","Final",5,"s:40~l:41~t:5","UAB","Blazers","UAB","UAB Blazers","UAB","054338","ffc845","True",2155,"https://a.espncdn.com/i/teamlogos/ncaa/500/5.png",11,2132,"s:40~l:41~t:2132","Cincinnati","Bearcats","CIN","Cincinnati Bearcats","Cincinnati","000000","717073","True",201,"https://a.espncdn.com/i/teamlogos/ncaa/500/2132.png",11,2004,"",11,"Conference USA","C-USA","True",240490005,TRUE
240492377,"s:40~l:41~e:240492377~c:240492377","2004-02-19T01:15Z",1000,"True","False","True","False","[]","2004-02-19T01:15Z",0,"N/A",2063,"Burton Coliseum","Lake Charles","LA",8500,"True",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",2377,"s:40~l:41~t:2377","McNeese","Cowboys","MCNS","McNeese Cowboys","McNeese","00529C","","True",2063,"https://a.espncdn.com/i/teamlogos/ncaa/500/2377.png",25,2617,"s:40~l:41~t:2617","Stephen F. Austin","Lumberjacks","SFA","Stephen F. Austin Lumberjacks","SF Austin","393996","bec0c2","True",2079,"https://a.espncdn.com/i/teamlogos/ncaa/500/2617.png",25,2004,"",NA,"","","",240492377,TRUE
