"id","uid","date","attendance","timeValid","neutralSite","conferenceCompetition","recent","notes","startDate","type.id","type.abbreviation","venue.id","venue.fullName","venue.address.city","venue.address.state","venue.capacity","venue.indoor","status.clock","status.displayClock","status.period","status.type.id","status.type.name","status.type.state","status.type.completed","status.type.description","status.type.detail","status.type.shortDetail","home.id","home.uid","home.location","home.name","home.abbreviation","home.displayName","home.shortDisplayName","home.color","home.alternateColor","home.isActive","home.logo","away.id","away.uid","away.location","away.name","away.abbreviation","away.displayName","away.shortDisplayName","away.color","away.alternateColor","away.isActive","away.logo","season","status.type.altDetail","series.type","series.title","series.summary","series.completed","series.totalCompetitions","series.competitors","game_id","PBP","team_box"
270205026,"s:40~l:46~e:270205026~c:270205026","2007-02-06T00:00Z",19911,"True","False","False","False","[]","2007-02-06T00:00Z",1,"STD",3093,"Vivint Smart Home Arena","Salt Lake City","UT",18306,"True",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",26,"s:40~l:46~t:26","Utah","Jazz","UTAH","Utah Jazz","Jazz","06143F","f9a01b","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/utah.png",4,"s:40~l:46~t:4","Chicago","Bulls","CHI","Chicago Bulls","Bulls","000000","000000","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/chi.png",2007,"","","","","",NA,"",270205026,TRUE,TRUE
270205027,"s:40~l:46~e:270205027~c:270205027","2007-02-06T00:00Z",15332,"True","False","False","False","[]","2007-02-06T00:00Z",1,"STD",1823,"Capital One Arena","Washington","DC",20600,"True",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",27,"s:40~l:46~t:27","Washington","Wizards","WSH","Washington Wizards","Wizards","0E3764","e31837","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/wsh.png",25,"s:40~l:46~t:25","Seattle","SuperSonics","SEA","Seattle SuperSonics","SuperSonics","1C3F2C","f05133","False","",2007,"","","","","",NA,"",270205027,TRUE,TRUE
270204005,"s:40~l:46~e:270204005~c:270204005","2007-02-04T19:30Z",20140,"True","False","False","False","[]","2007-02-04T19:30Z",1,"STD",3417,"Rocket Mortgage FieldHouse","Cleveland","OH",19432,"False",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",5,"s:40~l:46~t:5","Cleveland","Cavaliers","CLE","Cleveland Cavaliers","Cavaliers","061642","fdbb30","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/cle.png",8,"s:40~l:46~t:8","Detroit","Pistons","DET","Detroit Pistons","Pistons","FA002C","006bb6","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/det.png",2007,"","playoff","Playoff Series","CLE Wins series 4-2","True",7,"[{'id': '5', 'uid': 's:40~l:46~t:5', 'wins': 4, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2007/teams/5?lang=en&region=us'}, {'id': '8', 'uid': 's:40~l:46~t:8', 'wins': 2, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2007/teams/8?lang=en&region=us'}]",270204005,TRUE,TRUE
270204017,"s:40~l:46~e:270204017~c:270204017","2007-02-04T17:00Z",14824,"True","False","False","False","[]","2007-02-04T17:00Z",1,"STD",2562,"IZOD Center","East Rutherford","NJ",19990,"False",0,"0.0",5,3,"STATUS_FINAL","post","True","Final","Final/OT","Final/OT",17,"s:40~l:46~t:17","New Jersey","Nets","NJ","New Jersey Nets","Nets","06143F","ffffff","False","",1,"s:40~l:46~t:1","Atlanta","Hawks","ATL","Atlanta Hawks","Hawks","002B5C","002b5c","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/atl.png",2007,"OT","","","","",NA,"",270204017,TRUE,TRUE
270204028,"s:40~l:46~e:270204028~c:270204028","2007-02-04T17:00Z",17214,"True","False","False","False","[]","2007-02-04T17:00Z",1,"STD",1838,"Scotiabank Arena","Toronto","ON",19800,"False",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",28,"s:40~l:46~t:28","Toronto","Raptors","TOR","Toronto Raptors","Raptors","CE0F41","061922","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/tor.png",12,"s:40~l:46~t:12","LA","Clippers","LAC","LA Clippers","Clippers","FA0028","f1f2f3","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lac.png",2007,"","","","","",NA,"",270204028,TRUE,TRUE
270203006,"s:40~l:46~e:270203006~c:270203006","2007-02-04T00:30Z",20467,"True","False","False","False","[]","2007-02-04T00:30Z",1,"STD",516,"American Airlines Center","Dallas","TX",19200,"False",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",6,"s:40~l:46~t:6","Dallas","Mavericks","DAL","Dallas Mavericks","Mavericks","0C479D","c4ced3","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/dal.png",16,"s:40~l:46~t:16","Minnesota","Timberwolves","MIN","Minnesota Timberwolves","Timberwolves","0E3764","c4ced3","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/min.png",2007,"","","","","",NA,"",270203006,TRUE,TRUE
270203010,"s:40~l:46~e:270203010~c:270203010","2007-02-04T00:30Z",18081,"True","False","False","False","[]","2007-02-04T00:30Z",1,"STD",1394,"Toyota Center (Houston)","Houston","TX",18055,"True",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",10,"s:40~l:46~t:10","Houston","Rockets","HOU","Houston Rockets","Rockets","D40026","c4ced3","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/hou.png",3,"s:40~l:46~t:3","NO/Oklahoma City","Hornets","NO","NO/Oklahoma City Hornets","Hornets","0093B1","b4975a","False","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/no.png",2007,"","","","","",NA,"",270203010,TRUE,TRUE
270203015,"s:40~l:46~e:270203015~c:270203015","2007-02-04T00:30Z",17836,"True","False","False","False","[]","2007-02-04T00:30Z",1,"STD",2099,"BMO Harris Bradley Center","Milwaukee","WI",18717,"False",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",15,"s:40~l:46~t:15","Milwaukee","Bucks","MIL","Milwaukee Bucks","Bucks","003813","f0ebd2","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mil.png",14,"s:40~l:46~t:14","Miami","Heat","MIA","Miami Heat","Heat","000000","000000","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mia.png",2007,"","","","","",NA,"",270203015,TRUE,TRUE
270203019,"s:40~l:46~e:270203019~c:270203019","2007-02-04T00:00Z",17451,"True","False","False","False","[]","2007-02-04T00:00Z",1,"STD",4042,"Amway Arena","Orlando","FL",17461,"False",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",19,"s:40~l:46~t:19","Orlando","Magic","ORL","Orlando Magic","Magic","0860A8","c4ced3","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/orl.png",18,"s:40~l:46~t:18","New York","Knicks","NY","New York Knicks","Knicks","225EA8","f58426","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/ny.png",2007,"","","","","",NA,"",270203019,TRUE,TRUE
270203021,"s:40~l:46~e:270203021~c:270203021","2007-02-04T00:00Z",18422,"True","False","False","False","[]","2007-02-04T00:00Z",1,"STD",1949,"Phoenix Suns Arena","Phoenix","AZ",18055,"True",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",21,"s:40~l:46~t:21","Phoenix","Suns","PHX","Phoenix Suns","Suns","23006A","f1f2f3","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/phx.png",26,"s:40~l:46~t:26","Utah","Jazz","UTAH","Utah Jazz","Jazz","06143F","f9a01b","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/utah.png",2007,"","","","","",NA,"",270203021,TRUE,TRUE
270203022,"s:40~l:46~e:270203022~c:270203022","2007-02-04T00:00Z",19980,"True","False","False","False","[]","2007-02-04T00:00Z",1,"STD",3423,"Moda Center","Portland","OR",19441,"False",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",22,"s:40~l:46~t:22","Portland","Trail Blazers","POR","Portland Trail Blazers","Trail Blazers","000000","bac3c9","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/por.png",4,"s:40~l:46~t:4","Chicago","Bulls","CHI","Chicago Bulls","Bulls","000000","000000","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/chi.png",2007,"","","","","",NA,"",270203022,TRUE,TRUE
270203023,"s:40~l:46~e:270203023~c:270203023","2007-02-04T00:00Z",17317,"True","False","False","False","[]","2007-02-04T00:00Z",1,"STD",2247,"Sleep Train Arena","Sacramento","CA",17317,"False",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",23,"s:40~l:46~t:23","Sacramento","Kings","SAC","Sacramento Kings","Kings","393996","8e9090","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sac.png",7,"s:40~l:46~t:7","Denver","Nuggets","DEN","Denver Nuggets","Nuggets","0860A8","fdb927","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/den.png",2007,"","","","","",NA,"",270203023,TRUE,TRUE
270203027,"s:40~l:46~e:270203027~c:270203027","2007-02-04T00:00Z",20173,"True","False","False","False","[]","2007-02-04T00:00Z",1,"STD",1823,"Capital One Arena","Washington","DC",20600,"True",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",27,"s:40~l:46~t:27","Washington","Wizards","WSH","Washington Wizards","Wizards","0E3764","e31837","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/wsh.png",13,"s:40~l:46~t:13","Los Angeles","Lakers","LAL","Los Angeles Lakers","Lakers","542582","552582","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lal.png",2007,"","","","","",NA,"",270203027,TRUE,TRUE
270203029,"s:40~l:46~e:270203029~c:270203029","2007-02-04T00:00Z",16163,"True","False","False","False","[]","2007-02-04T00:00Z",1,"STD",1392,"FedExForum","Memphis","TN",18400,"True",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",29,"s:40~l:46~t:29","Memphis","Grizzlies","MEM","Memphis Grizzlies","Grizzlies","5D76A8","7399c6","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mem.png",11,"s:40~l:46~t:11","Indiana","Pacers","IND","Indiana Pacers","Pacers","061642","00275d","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/ind.png",2007,"","","","","",NA,"",270203029,TRUE,TRUE
270203030,"s:40~l:46~e:270203030~c:270203030","2007-02-04T00:00Z",15171,"True","False","False","False","[]","2007-02-04T00:00Z",1,"STD",1893,"Spectrum Center","Charlotte","NC",19077,"False",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",30,"s:40~l:46~t:30","Charlotte","Bobcats","CHA","Charlotte Bobcats","Bobcats","FE3310","008ca8","False","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/cha.png",9,"s:40~l:46~t:9","Golden State","Warriors","GS","Golden State Warriors","Warriors","00275D","fdb927","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/gs.png",2007,"","","","","",NA,"",270203030,TRUE,TRUE
270202008,"s:40~l:46~e:270202008~c:270202008","2007-02-03T01:00Z",22076,"True","False","False","False","[]","2007-02-03T01:00Z",1,"STD",3419,"The Palace of Auburn Hills","Detroit","MI",22076,"False",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",8,"s:40~l:46~t:8","Detroit","Pistons","DET","Detroit Pistons","Pistons","FA002C","006bb6","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/det.png",15,"s:40~l:46~t:15","Milwaukee","Bucks","MIL","Milwaukee Bucks","Bucks","003813","f0ebd2","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mil.png",2007,"","","","","",NA,"",270202008,TRUE,TRUE
270202019,"s:40~l:46~e:270202019~c:270202019","2007-02-03T01:00Z",17451,"True","False","False","False","[]","2007-02-03T01:00Z",1,"STD",4042,"Amway Arena","Orlando","FL",17461,"False",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",19,"s:40~l:46~t:19","Orlando","Magic","ORL","Orlando Magic","Magic","0860A8","c4ced3","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/orl.png",17,"s:40~l:46~t:17","New Jersey","Nets","NJ","New Jersey Nets","Nets","06143F","ffffff","False","",2007,"","","","","",NA,"",270202019,TRUE,TRUE
270202001,"s:40~l:46~e:270202001~c:270202001","2007-02-03T00:30Z",13200,"True","False","False","False","[]","2007-02-03T00:30Z",1,"STD",1827,"State Farm Arena","Atlanta","GA",16888,"True",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",1,"s:40~l:46~t:1","Atlanta","Hawks","ATL","Atlanta Hawks","Hawks","002B5C","002b5c","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/atl.png",28,"s:40~l:46~t:28","Toronto","Raptors","TOR","Toronto Raptors","Raptors","CE0F41","061922","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/tor.png",2007,"","","","","",NA,"",270202001,TRUE,TRUE
270202002,"s:40~l:46~e:270202002~c:270202002","2007-02-03T00:30Z",15740,"True","False","False","False","[]","2007-02-03T00:30Z",1,"STD",1824,"TD Garden","Boston","MA",18624,"False",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",2,"s:40~l:46~t:2","Boston","Celtics","BOS","Boston Celtics","Celtics","006532","f1f2f3","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/bos.png",12,"s:40~l:46~t:12","LA","Clippers","LAC","LA Clippers","Clippers","FA0028","f1f2f3","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lac.png",2007,"","","","","",NA,"",270202002,TRUE,TRUE
270202005,"s:40~l:46~e:270202005~c:270202005","2007-02-03T00:30Z",20562,"True","False","False","False","[]","2007-02-03T00:30Z",1,"STD",3417,"Rocket Mortgage FieldHouse","Cleveland","OH",19432,"False",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",5,"s:40~l:46~t:5","Cleveland","Cavaliers","CLE","Cleveland Cavaliers","Cavaliers","061642","fdbb30","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/cle.png",30,"s:40~l:46~t:30","Charlotte","Bobcats","CHA","Charlotte Bobcats","Bobcats","FE3310","008ca8","False","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/cha.png",2007,"","","","","",NA,"",270202005,TRUE,TRUE
270202025,"s:40~l:46~e:270202025~c:270202025","2007-02-03T00:30Z",16291,"True","False","False","False","[]","2007-02-03T00:30Z",1,"STD",2184,"KeyArena","Seattle","WA",17459,"True",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",25,"s:40~l:46~t:25","Seattle","SuperSonics","SEA","Seattle SuperSonics","SuperSonics","1C3F2C","f05133","False","",4,"s:40~l:46~t:4","Chicago","Bulls","CHI","Chicago Bulls","Bulls","000000","000000","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/chi.png",2007,"","","","","",NA,"",270202025,TRUE,TRUE
270202003,"s:40~l:46~e:270202003~c:270202003","2007-02-03T00:00Z",18032,"True","False","False","False","[{'type': 'event', 'headline': 'AT OKLAHOMA CITY OK'}]","2007-02-03T00:00Z",1,"STD",2559,"Chesapeake Energy Arena","Oklahoma City","OK",18203,"False",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",3,"s:40~l:46~t:3","NO/Oklahoma City","Hornets","NO","NO/Oklahoma City Hornets","Hornets","0093B1","b4975a","False","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/no.png",16,"s:40~l:46~t:16","Minnesota","Timberwolves","MIN","Minnesota Timberwolves","Timberwolves","0E3764","c4ced3","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/min.png",2007,"","","","","",NA,"",270202003,TRUE,TRUE
270202007,"s:40~l:46~e:270202007~c:270202007","2007-02-03T00:00Z",19290,"True","False","False","False","[]","2007-02-03T00:00Z",1,"STD",892,"Ball Arena","Denver","CO",19520,"True",0,"0.0",5,3,"STATUS_FINAL","post","True","Final","Final/OT","Final/OT",7,"s:40~l:46~t:7","Denver","Nuggets","DEN","Denver Nuggets","Nuggets","0860A8","fdb927","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/den.png",22,"s:40~l:46~t:22","Portland","Trail Blazers","POR","Portland Trail Blazers","Trail Blazers","000000","bac3c9","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/por.png",2007,"OT","","","","",NA,"",270202007,TRUE,TRUE
270202011,"s:40~l:46~e:270202011~c:270202011","2007-02-03T00:00Z",17662,"True","False","False","False","[]","2007-02-03T00:00Z",1,"STD",2183,"Bankers Life Fieldhouse","Indianapolis","IN",17923,"True",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",11,"s:40~l:46~t:11","Indiana","Pacers","IND","Indiana Pacers","Pacers","061642","00275d","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/ind.png",13,"s:40~l:46~t:13","Los Angeles","Lakers","LAL","Los Angeles Lakers","Lakers","542582","552582","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lal.png",2007,"","","","","",NA,"",270202011,TRUE,TRUE
270202020,"s:40~l:46~e:270202020~c:270202020","2007-02-03T00:00Z",12768,"True","False","False","False","[]","2007-02-03T00:00Z",1,"STD",1845,"Wells Fargo Center","Philadelphia","PA",20155,"True",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",20,"s:40~l:46~t:20","Philadelphia","76ers","PHI","Philadelphia 76ers","76ers","000000","f1f2f3","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/phi.png",9,"s:40~l:46~t:9","Golden State","Warriors","GS","Golden State Warriors","Warriors","00275D","fdb927","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/gs.png",2007,"","","","","",NA,"",270202020,TRUE,TRUE
270201021,"s:40~l:46~e:270201021~c:270201021","2007-02-02T01:30Z",18422,"True","False","False","False","[]","2007-02-02T01:30Z",1,"STD",1949,"Phoenix Suns Arena","Phoenix","AZ",18055,"True",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",21,"s:40~l:46~t:21","Phoenix","Suns","PHX","Phoenix Suns","Suns","23006A","f1f2f3","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/phx.png",24,"s:40~l:46~t:24","San Antonio","Spurs","SA","San Antonio Spurs","Spurs","000000","061922","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sa.png",2007,"","playoff","Playoff Series","SA Wins series 4-2","True",7,"[{'id': '21', 'uid': 's:40~l:46~t:21', 'wins': 2, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2007/teams/21?lang=en&region=us'}, {'id': '24', 'uid': 's:40~l:46~t:24', 'wins': 4, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2007/teams/24?lang=en&region=us'}]",270201021,TRUE,TRUE
270201014,"s:40~l:46~e:270201014~c:270201014","2007-02-02T01:00Z",20125,"True","False","False","False","[]","2007-02-02T01:00Z",1,"STD",3438,"AmericanAirlines Arena","Miami","FL",19600,"True",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",14,"s:40~l:46~t:14","Miami","Heat","MIA","Miami Heat","Heat","000000","000000","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mia.png",5,"s:40~l:46~t:5","Cleveland","Cavaliers","CLE","Cleveland Cavaliers","Cavaliers","061642","fdbb30","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/cle.png",2007,"","","","","",NA,"",270201014,TRUE,TRUE
270131002,"s:40~l:46~e:270131002~c:270131002","2007-02-01T00:30Z",18624,"True","False","False","False","[]","2007-02-01T00:30Z",1,"STD",1824,"TD Garden","Boston","MA",18624,"False",2,"2.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",2,"s:40~l:46~t:2","Boston","Celtics","BOS","Boston Celtics","Celtics","006532","f1f2f3","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/bos.png",13,"s:40~l:46~t:13","Los Angeles","Lakers","LAL","Los Angeles Lakers","Lakers","542582","552582","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lal.png",2007,"","","","","",NA,"",270131002,TRUE,TRUE
270131010,"s:40~l:46~e:270131010~c:270131010","2007-02-01T00:30Z",11908,"True","False","False","False","[]","2007-02-01T00:30Z",1,"STD",1394,"Toyota Center (Houston)","Houston","TX",18055,"True",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",10,"s:40~l:46~t:10","Houston","Rockets","HOU","Houston Rockets","Rockets","D40026","c4ced3","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/hou.png",25,"s:40~l:46~t:25","Seattle","SuperSonics","SEA","Seattle SuperSonics","SuperSonics","1C3F2C","f05133","False","",2007,"","","","","",NA,"",270131010,TRUE,TRUE
270131012,"s:40~l:46~e:270131012~c:270131012","2007-02-01T00:30Z",18390,"True","False","False","False","[]","2007-02-01T00:30Z",1,"STD",1841,"STAPLES Center","Los Angeles","CA",19068,"True",1,"1.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",12,"s:40~l:46~t:12","LA","Clippers","LAC","LA Clippers","Clippers","FA0028","f1f2f3","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lac.png",4,"s:40~l:46~t:4","Chicago","Bulls","CHI","Chicago Bulls","Bulls","000000","000000","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/chi.png",2007,"","","","","",NA,"",270131012,TRUE,TRUE
270131017,"s:40~l:46~e:270131017~c:270131017","2007-02-01T00:30Z",17025,"True","False","False","False","[]","2007-02-01T00:30Z",1,"STD",2562,"IZOD Center","East Rutherford","NJ",19990,"False",28,"28.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",17,"s:40~l:46~t:17","New Jersey","Nets","NJ","New Jersey Nets","Nets","06143F","ffffff","False","",8,"s:40~l:46~t:8","Detroit","Pistons","DET","Detroit Pistons","Pistons","FA002C","006bb6","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/det.png",2007,"","","","","",NA,"",270131017,TRUE,TRUE
270131001,"s:40~l:46~e:270131001~c:270131001","2007-02-01T00:00Z",13474,"True","False","False","False","[]","2007-02-01T00:00Z",1,"STD",1827,"State Farm Arena","Atlanta","GA",16888,"True",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",1,"s:40~l:46~t:1","Atlanta","Hawks","ATL","Atlanta Hawks","Hawks","002B5C","002b5c","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/atl.png",9,"s:40~l:46~t:9","Golden State","Warriors","GS","Golden State Warriors","Warriors","00275D","fdb927","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/gs.png",2007,"","","","","",NA,"",270131001,TRUE,TRUE
270131003,"s:40~l:46~e:270131003~c:270131003","2007-02-01T00:00Z",16958,"True","False","False","False","[{'type': 'event', 'headline': 'AT OKLAHOMA CITY OK'}]","2007-02-01T00:00Z",1,"STD",2559,"Chesapeake Energy Arena","Oklahoma City","OK",18203,"False",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",3,"s:40~l:46~t:3","NO/Oklahoma City","Hornets","NO","NO/Oklahoma City Hornets","Hornets","0093B1","b4975a","False","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/no.png",20,"s:40~l:46~t:20","Philadelphia","76ers","PHI","Philadelphia 76ers","76ers","000000","f1f2f3","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/phi.png",2007,"","","","","",NA,"",270131003,TRUE,TRUE
270131016,"s:40~l:46~e:270131016~c:270131016","2007-02-01T00:00Z",14607,"True","False","False","False","[]","2007-02-01T00:00Z",1,"STD",2029,"Target Center","Minneapolis","MN",19356,"False",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",16,"s:40~l:46~t:16","Minnesota","Timberwolves","MIN","Minnesota Timberwolves","Timberwolves","0E3764","c4ced3","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/min.png",23,"s:40~l:46~t:23","Sacramento","Kings","SAC","Sacramento Kings","Kings","393996","8e9090","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sac.png",2007,"","","","","",NA,"",270131016,TRUE,TRUE
270131019,"s:40~l:46~e:270131019~c:270131019","2007-02-01T00:00Z",15831,"True","False","False","False","[]","2007-02-01T00:00Z",1,"STD",4042,"Amway Arena","Orlando","FL",17461,"False",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",19,"s:40~l:46~t:19","Orlando","Magic","ORL","Orlando Magic","Magic","0860A8","c4ced3","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/orl.png",15,"s:40~l:46~t:15","Milwaukee","Bucks","MIL","Milwaukee Bucks","Bucks","003813","f0ebd2","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mil.png",2007,"","","","","",NA,"",270131019,TRUE,TRUE
270131022,"s:40~l:46~e:270131022~c:270131022","2007-02-01T00:00Z",19980,"True","False","False","False","[]","2007-02-01T00:00Z",1,"STD",3423,"Moda Center","Portland","OR",19441,"False",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",22,"s:40~l:46~t:22","Portland","Trail Blazers","POR","Portland Trail Blazers","Trail Blazers","000000","bac3c9","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/por.png",7,"s:40~l:46~t:7","Denver","Nuggets","DEN","Denver Nuggets","Nuggets","0860A8","fdb927","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/den.png",2007,"","","","","",NA,"",270131022,TRUE,TRUE
270131026,"s:40~l:46~e:270131026~c:270131026","2007-02-01T00:00Z",19911,"True","False","False","False","[]","2007-02-01T00:00Z",1,"STD",3093,"Vivint Smart Home Arena","Salt Lake City","UT",18306,"True",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",26,"s:40~l:46~t:26","Utah","Jazz","UTAH","Utah Jazz","Jazz","06143F","f9a01b","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/utah.png",24,"s:40~l:46~t:24","San Antonio","Spurs","SA","San Antonio Spurs","Spurs","000000","061922","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sa.png",2007,"","playoff","Playoff Series","SA Wins series 4-1","True",7,"[{'id': '26', 'uid': 's:40~l:46~t:26', 'wins': 1, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2007/teams/26?lang=en&region=us'}, {'id': '24', 'uid': 's:40~l:46~t:24', 'wins': 4, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2007/teams/24?lang=en&region=us'}]",270131026,TRUE,TRUE
270131028,"s:40~l:46~e:270131028~c:270131028","2007-02-01T00:00Z",16145,"True","False","False","False","[]","2007-02-01T00:00Z",1,"STD",1838,"Scotiabank Arena","Toronto","ON",19800,"False",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",28,"s:40~l:46~t:28","Toronto","Raptors","TOR","Toronto Raptors","Raptors","CE0F41","061922","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/tor.png",27,"s:40~l:46~t:27","Washington","Wizards","WSH","Washington Wizards","Wizards","0E3764","e31837","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/wsh.png",2007,"","","","","",NA,"",270131028,TRUE,TRUE
