,id,uid,date,attendance,timeValid,neutralSite,conferenceCompetition,recent,notes,startDate,type.id,type.abbreviation,status.clock,status.displayClock,status.period,status.type.id,status.type.name,status.type.state,status.type.completed,status.type.description,status.type.detail,status.type.shortDetail,home.id,home.uid,home.location,home.name,home.abbreviation,home.displayName,home.shortDisplayName,home.color,home.alternateColor,home.isActive,home.logo,away.id,away.uid,away.location,away.name,away.abbreviation,away.displayName,away.shortDisplayName,away.color,away.alternateColor,away.isActive,away.logo,venue.id,venue.fullName,venue.address.city,venue.address.state,venue.capacity,venue.indoor,series.type,series.title,series.summary,series.completed,series.totalCompetitions,series.competitors,season,status.type.altDetail
0,211123001,s:40~l:46~e:211123001~c:211123001,2001-11-24T00:30Z,10717,True,False,False,False,[],2001-11-24T00:30Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,1,s:40~l:46~t:1,Atlanta,Hawks,ATL,Atlanta Hawks,Hawks,002B5C,002b5c,True,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/atl.png,8,s:40~l:46~t:8,Detroit,Pistons,DET,Detroit Pistons,Pistons,FA002C,006bb6,True,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/det.png,1827,State Farm Arena,Atlanta,GA,16888.0,True,,,,,,,2002,
0,211123002,s:40~l:46~e:211123002~c:211123002,2001-11-24T00:30Z,18624,True,False,False,False,[],2001-11-24T00:30Z,1,STD,0.0,0.0,1,3,STATUS_FINAL,post,True,Final,Final,Final,2,s:40~l:46~t:2,Boston,Celtics,BOS,Boston Celtics,Celtics,006532,f1f2f3,True,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/bos.png,28,s:40~l:46~t:28,Toronto,Raptors,TOR,Toronto Raptors,Raptors,CE0F41,061922,True,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/tor.png,1824,TD Garden,Boston,MA,18624.0,False,,,,,,,2002,
0,211123003,s:40~l:46~e:211123003~c:211123003,2001-11-24T00:30Z,12097,True,False,False,False,[],2001-11-24T00:30Z,1,STD,0.0,0.0,3,3,STATUS_FINAL,post,True,Final,Final,Final,3,s:40~l:46~t:3,Charlotte,Hornets,CHA,Charlotte Hornets,Hornets,0093B1,b4975a,False,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/cha.png,19,s:40~l:46~t:19,Orlando,Magic,ORL,Orlando Magic,Magic,0860A8,c4ced3,True,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/orl.png,4043,Charlotte Coliseum                      ,Charlotte,NC,23799.0,False,playoff,Playoff Series,CHA leads series 3-1,False,7.0,"[{'id': '3', 'uid': 's:40~l:46~t:3', 'wins': 3, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2002/teams/3?lang=en&region=us'}, {'id': '19', 'uid': 's:40~l:46~t:19', 'wins': 1, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2002/teams/19?lang=en&region=us'}]",2002,
0,211123013,s:40~l:46~e:211123013~c:211123013,2001-11-24T00:30Z,18997,True,False,False,False,[],2001-11-24T00:30Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,13,s:40~l:46~t:13,Los Angeles,Lakers,LAL,Los Angeles Lakers,Lakers,542582,552582,True,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lal.png,9,s:40~l:46~t:9,Golden State,Warriors,GS,Golden State Warriors,Warriors,00275D,fdb927,True,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/gs.png,1841,STAPLES Center,Los Angeles,CA,19068.0,True,,,,,,,2002,
0,211123014,s:40~l:46~e:211123014~c:211123014,2001-11-24T00:30Z,15486,True,False,False,False,[],2001-11-24T00:30Z,1,STD,0.0,0.0,3,3,STATUS_FINAL,post,True,Final,Final,Final,14,s:40~l:46~t:14,Miami,Heat,MIA,Miami Heat,Heat,000000,000000,True,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mia.png,6,s:40~l:46~t:6,Dallas,Mavericks,DAL,Dallas Mavericks,Mavericks,0C479D,c4ced3,True,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/dal.png,3438,AmericanAirlines Arena,Miami,FL,19600.0,True,,,,,,,2002,
0,211123011,s:40~l:46~e:211123011~c:211123011,2001-11-24T01:00Z,18345,True,False,False,False,[],2001-11-24T01:00Z,1,STD,0.0,0.0,1,3,STATUS_FINAL,post,True,Final,Final,Final,11,s:40~l:46~t:11,Indiana,Pacers,IND,Indiana Pacers,Pacers,061642,00275d,True,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/ind.png,24,s:40~l:46~t:24,San Antonio,Spurs,SA,San Antonio Spurs,Spurs,000000,061922,True,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sa.png,2183,Bankers Life Fieldhouse,Indianapolis,IN,17923.0,True,,,,,,,2002,
0,211124018,s:40~l:46~e:211124018~c:211124018,2001-11-24T18:00Z,19763,True,False,False,False,[],2001-11-24T18:00Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,18,s:40~l:46~t:18,New York,Knicks,NY,New York Knicks,Knicks,225EA8,f58426,True,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/ny.png,4,s:40~l:46~t:4,Chicago,Bulls,CHI,Chicago Bulls,Bulls,000000,000000,True,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/chi.png,1830,Madison Square Garden,New York,NY,19763.0,False,,,,,,,2002,
0,211124016,s:40~l:46~e:211124016~c:211124016,2001-11-25T00:00Z,19006,True,False,False,False,[],2001-11-25T00:00Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,16,s:40~l:46~t:16,Minnesota,Timberwolves,MIN,Minnesota Timberwolves,Timberwolves,0E3764,c4ced3,True,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/min.png,24,s:40~l:46~t:24,San Antonio,Spurs,SA,San Antonio Spurs,Spurs,000000,061922,True,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sa.png,2029,Target Center,Minneapolis,MN,19356.0,False,,,,,,,2002,
0,211124023,s:40~l:46~e:211124023~c:211124023,2001-11-25T00:00Z,17317,True,False,False,False,[],2001-11-25T00:00Z,1,STD,2.0,2.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,23,s:40~l:46~t:23,Sacramento,Kings,SAC,Sacramento Kings,Kings,393996,8e9090,True,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sac.png,17,s:40~l:46~t:17,New Jersey,Nets,NJ,New Jersey Nets,Nets,06143F,ffffff,False,,2247,Sleep Train Arena,Sacramento,CA,17317.0,False,,,,,,,2002,
0,211124027,s:40~l:46~e:211124027~c:211124027,2001-11-25T00:00Z,20674,True,False,False,False,[],2001-11-25T00:00Z,1,STD,0.0,0.0,5,3,STATUS_FINAL,post,True,Final,Final/OT,Final/OT,27,s:40~l:46~t:27,Washington,Wizards,WSH,Washington Wizards,Wizards,0E3764,e31837,True,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/wsh.png,2,s:40~l:46~t:2,Boston,Celtics,BOS,Boston Celtics,Celtics,006532,f1f2f3,True,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/bos.png,1823,Capital One Arena,Washington,DC,20600.0,True,,,,,,,2002,OT
0,211124005,s:40~l:46~e:211124005~c:211124005,2001-11-25T00:30Z,14051,True,False,False,False,[],2001-11-25T00:30Z,1,STD,0.0,0.0,2,3,STATUS_FINAL,post,True,Final,Final,Final,5,s:40~l:46~t:5,Cleveland,Cavaliers,CLE,Cleveland Cavaliers,Cavaliers,061642,fdbb30,True,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/cle.png,14,s:40~l:46~t:14,Miami,Heat,MIA,Miami Heat,Heat,000000,000000,True,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mia.png,3417,Rocket Mortgage FieldHouse,Cleveland,OH,19432.0,False,,,,,,,2002,
0,211124006,s:40~l:46~e:211124006~c:211124006,2001-11-25T00:30Z,19869,True,False,False,False,[],2001-11-25T00:30Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,6,s:40~l:46~t:6,Dallas,Mavericks,DAL,Dallas Mavericks,Mavericks,0C479D,c4ced3,True,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/dal.png,21,s:40~l:46~t:21,Phoenix,Suns,PHX,Phoenix Suns,Suns,23006A,f1f2f3,True,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/phx.png,516,American Airlines Center,Dallas,TX,19200.0,False,,,,,,,2002,
0,211124008,s:40~l:46~e:211124008~c:211124008,2001-11-25T00:30Z,15256,True,False,False,False,[],2001-11-25T00:30Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,8,s:40~l:46~t:8,Detroit,Pistons,DET,Detroit Pistons,Pistons,FA002C,006bb6,True,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/det.png,29,s:40~l:46~t:29,Memphis,Grizzlies,MEM,Memphis Grizzlies,Grizzlies,5D76A8,7399c6,True,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mem.png,3419,The Palace of Auburn Hills,Detroit,MI,22076.0,False,,,,,,,2002,
0,211124019,s:40~l:46~e:211124019~c:211124019,2001-11-25T00:30Z,14003,True,False,False,False,[],2001-11-25T00:30Z,1,STD,0.0,0.0,1,3,STATUS_FINAL,post,True,Final,Final,Final,19,s:40~l:46~t:19,Orlando,Magic,ORL,Orlando Magic,Magic,0860A8,c4ced3,True,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/orl.png,3,s:40~l:46~t:3,Charlotte,Hornets,CHA,Charlotte Hornets,Hornets,0093B1,b4975a,False,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/cha.png,4042,Amway Arena,Orlando,FL,17461.0,False,playoff,Playoff Series,CHA leads series 3-1,False,7.0,"[{'id': '19', 'uid': 's:40~l:46~t:19', 'wins': 1, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2002/teams/19?lang=en&region=us'}, {'id': '3', 'uid': 's:40~l:46~t:3', 'wins': 3, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2002/teams/3?lang=en&region=us'}]",2002,
0,211124015,s:40~l:46~e:211124015~c:211124015,2001-11-25T01:00Z,18717,True,False,False,False,[],2001-11-25T01:00Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,15,s:40~l:46~t:15,Milwaukee,Bucks,MIL,Milwaukee Bucks,Bucks,003813,f0ebd2,True,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mil.png,1,s:40~l:46~t:1,Atlanta,Hawks,ATL,Atlanta Hawks,Hawks,002B5C,002b5c,True,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/atl.png,2099,BMO Harris Bradley Center,Milwaukee,WI,18717.0,False,,,,,,,2002,
0,211125012,s:40~l:46~e:211125012~c:211125012,2001-11-25T17:30Z,15914,True,False,False,False,[],2001-11-25T17:30Z,1,STD,0.0,0.0,1,3,STATUS_FINAL,post,True,Final,Final,Final,12,s:40~l:46~t:12,LA,Clippers,LAC,LA Clippers,Clippers,FA0028,f1f2f3,True,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lac.png,10,s:40~l:46~t:10,Houston,Rockets,HOU,Houston Rockets,Rockets,D40026,c4ced3,True,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/hou.png,1841,STAPLES Center,Los Angeles,CA,19068.0,True,,,,,,,2002,
0,211125028,s:40~l:46~e:211125028~c:211125028,2001-11-25T17:30Z,19800,True,False,False,False,[],2001-11-25T17:30Z,1,STD,0.0,0.0,1,3,STATUS_FINAL,post,True,Final,Final,Final,28,s:40~l:46~t:28,Toronto,Raptors,TOR,Toronto Raptors,Raptors,CE0F41,061922,True,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/tor.png,20,s:40~l:46~t:20,Philadelphia,76ers,PHI,Philadelphia 76ers,76ers,000000,f1f2f3,True,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/phi.png,1838,Scotiabank Arena,Toronto,ON,19800.0,False,,,,,,,2002,
0,211125025,s:40~l:46~e:211125025~c:211125025,2001-11-25T21:00Z,12695,True,False,False,False,[],2001-11-25T21:00Z,1,STD,720.0,12:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,25,s:40~l:46~t:25,Seattle,SuperSonics,SEA,Seattle SuperSonics,SuperSonics,1C3F2C,f05133,False,,11,s:40~l:46~t:11,Indiana,Pacers,IND,Indiana Pacers,Pacers,061642,00275d,True,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/ind.png,2184,KeyArena,Seattle,WA,17459.0,True,,,,,,,2002,
0,211125009,s:40~l:46~e:211125009~c:211125009,2001-11-25T23:00Z,13129,True,False,False,False,[],2001-11-25T23:00Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,9,s:40~l:46~t:9,Golden State,Warriors,GS,Golden State Warriors,Warriors,00275D,fdb927,True,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/gs.png,17,s:40~l:46~t:17,New Jersey,Nets,NJ,New Jersey Nets,Nets,06143F,ffffff,False,,2465,ORACLE Arena,Oakland,CA,19596.0,False,,,,,,,2002,
0,211125013,s:40~l:46~e:211125013~c:211125013,2001-11-25T23:30Z,18997,True,False,False,False,[],2001-11-25T23:30Z,1,STD,4.0,4.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,13,s:40~l:46~t:13,Los Angeles,Lakers,LAL,Los Angeles Lakers,Lakers,542582,552582,True,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lal.png,7,s:40~l:46~t:7,Denver,Nuggets,DEN,Denver Nuggets,Nuggets,0860A8,fdb927,True,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/den.png,1841,STAPLES Center,Los Angeles,CA,19068.0,True,,,,,,,2002,
0,211126026,s:40~l:46~e:211126026~c:211126026,2001-11-27T00:00Z,17720,True,False,False,False,[],2001-11-27T00:00Z,1,STD,0.0,0.0,3,3,STATUS_FINAL,post,True,Final,Final,Final,26,s:40~l:46~t:26,Utah,Jazz,UTAH,Utah Jazz,Jazz,06143F,f9a01b,True,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/utah.png,21,s:40~l:46~t:21,Phoenix,Suns,PHX,Phoenix Suns,Suns,23006A,f1f2f3,True,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/phx.png,3093,Vivint Smart Home Arena,Salt Lake City,UT,18306.0,True,,,,,,,2002,
0,211126029,s:40~l:46~e:211126029~c:211126029,2001-11-27T00:00Z,12215,True,False,False,False,[],2001-11-27T00:00Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,29,s:40~l:46~t:29,Memphis,Grizzlies,MEM,Memphis Grizzlies,Grizzlies,5D76A8,7399c6,True,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mem.png,23,s:40~l:46~t:23,Sacramento,Kings,SAC,Sacramento Kings,Kings,393996,8e9090,True,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sac.png,,,,,,,,,,,,,2002,
0,211126018,s:40~l:46~e:211126018~c:211126018,2001-11-27T00:30Z,19763,True,False,False,False,[],2001-11-27T00:30Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,18,s:40~l:46~t:18,New York,Knicks,NY,New York Knicks,Knicks,225EA8,f58426,True,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/ny.png,1,s:40~l:46~t:1,Atlanta,Hawks,ATL,Atlanta Hawks,Hawks,002B5C,002b5c,True,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/atl.png,1830,Madison Square Garden,New York,NY,19763.0,False,,,,,,,2002,
0,211126019,s:40~l:46~e:211126019~c:211126019,2001-11-27T00:30Z,12510,True,False,False,False,[],2001-11-27T00:30Z,1,STD,720.0,12:00,4,3,STATUS_FINAL,post,True,Final,Final,Final,19,s:40~l:46~t:19,Orlando,Magic,ORL,Orlando Magic,Magic,0860A8,c4ced3,True,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/orl.png,8,s:40~l:46~t:8,Detroit,Pistons,DET,Detroit Pistons,Pistons,FA002C,006bb6,True,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/det.png,4042,Amway Arena,Orlando,FL,17461.0,False,,,,,,,2002,
0,211127005,s:40~l:46~e:211127005~c:211127005,2001-11-28T00:00Z,20562,True,False,False,False,[],2001-11-28T00:00Z,1,STD,29.0,29.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,5,s:40~l:46~t:5,Cleveland,Cavaliers,CLE,Cleveland Cavaliers,Cavaliers,061642,fdbb30,True,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/cle.png,27,s:40~l:46~t:27,Washington,Wizards,WSH,Washington Wizards,Wizards,0E3764,e31837,True,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/wsh.png,3417,Rocket Mortgage FieldHouse,Cleveland,OH,19432.0,False,,,,,,,2002,
0,211127010,s:40~l:46~e:211127010~c:211127010,2001-11-28T00:00Z,10467,True,False,False,False,[],2001-11-28T00:00Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,10,s:40~l:46~t:10,Houston,Rockets,HOU,Houston Rockets,Rockets,D40026,c4ced3,True,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/hou.png,23,s:40~l:46~t:23,Sacramento,Kings,SAC,Sacramento Kings,Kings,393996,8e9090,True,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sac.png,,,,,,,,,,,,,2002,
0,211127022,s:40~l:46~e:211127022~c:211127022,2001-11-28T00:00Z,18511,True,False,False,False,[],2001-11-28T00:00Z,1,STD,0.0,0.0,2,3,STATUS_FINAL,post,True,Final,Final,Final,22,s:40~l:46~t:22,Portland,Trail Blazers,POR,Portland Trail Blazers,Trail Blazers,000000,bac3c9,True,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/por.png,11,s:40~l:46~t:11,Indiana,Pacers,IND,Indiana Pacers,Pacers,061642,00275d,True,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/ind.png,3423,Moda Center,Portland,OR,19441.0,False,,,,,,,2002,
0,211127025,s:40~l:46~e:211127025~c:211127025,2001-11-28T00:00Z,11663,True,False,False,False,[],2001-11-28T00:00Z,1,STD,0.0,0.0,2,3,STATUS_FINAL,post,True,Final,Final,Final,25,s:40~l:46~t:25,Seattle,SuperSonics,SEA,Seattle SuperSonics,SuperSonics,1C3F2C,f05133,False,,16,s:40~l:46~t:16,Minnesota,Timberwolves,MIN,Minnesota Timberwolves,Timberwolves,0E3764,c4ced3,True,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/min.png,2184,KeyArena,Seattle,WA,17459.0,True,,,,,,,2002,
0,211127006,s:40~l:46~e:211127006~c:211127006,2001-11-28T00:30Z,17110,True,False,False,False,[],2001-11-28T00:30Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,6,s:40~l:46~t:6,Dallas,Mavericks,DAL,Dallas Mavericks,Mavericks,0C479D,c4ced3,True,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/dal.png,9,s:40~l:46~t:9,Golden State,Warriors,GS,Golden State Warriors,Warriors,00275D,fdb927,True,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/gs.png,516,American Airlines Center,Dallas,TX,19200.0,False,,,,,,,2002,
0,211127013,s:40~l:46~e:211127013~c:211127013,2001-11-28T00:30Z,18997,True,False,False,False,[],2001-11-28T00:30Z,1,STD,153.0,2:33,2,3,STATUS_FINAL,post,True,Final,Final,Final,13,s:40~l:46~t:13,Los Angeles,Lakers,LAL,Los Angeles Lakers,Lakers,542582,552582,True,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lal.png,15,s:40~l:46~t:15,Milwaukee,Bucks,MIL,Milwaukee Bucks,Bucks,003813,f0ebd2,True,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mil.png,1841,STAPLES Center,Los Angeles,CA,19068.0,True,,,,,,,2002,
0,211127014,s:40~l:46~e:211127014~c:211127014,2001-11-28T00:30Z,15064,True,False,False,False,[],2001-11-28T00:30Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,14,s:40~l:46~t:14,Miami,Heat,MIA,Miami Heat,Heat,000000,000000,True,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mia.png,2,s:40~l:46~t:2,Boston,Celtics,BOS,Boston Celtics,Celtics,006532,f1f2f3,True,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/bos.png,3438,AmericanAirlines Arena,Miami,FL,19600.0,True,,,,,,,2002,
0,211127017,s:40~l:46~e:211127017~c:211127017,2001-11-28T00:30Z,5234,True,False,False,False,[],2001-11-28T00:30Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,17,s:40~l:46~t:17,New Jersey,Nets,NJ,New Jersey Nets,Nets,06143F,ffffff,False,,4,s:40~l:46~t:4,Chicago,Bulls,CHI,Chicago Bulls,Bulls,000000,000000,True,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/chi.png,2562,IZOD Center,East Rutherford,NJ,19990.0,False,,,,,,,2002,
0,211128007,s:40~l:46~e:211128007~c:211128007,2001-11-29T00:00Z,14542,True,False,False,False,[],2001-11-29T00:00Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,7,s:40~l:46~t:7,Denver,Nuggets,DEN,Denver Nuggets,Nuggets,0860A8,fdb927,True,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/den.png,11,s:40~l:46~t:11,Indiana,Pacers,IND,Indiana Pacers,Pacers,061642,00275d,True,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/ind.png,892,Ball Arena,Denver,CO,19520.0,True,,,,,,,2002,
0,211128021,s:40~l:46~e:211128021~c:211128021,2001-11-29T00:00Z,15590,True,False,False,False,[],2001-11-29T00:00Z,1,STD,53.0,53.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,21,s:40~l:46~t:21,Phoenix,Suns,PHX,Phoenix Suns,Suns,23006A,f1f2f3,True,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/phx.png,15,s:40~l:46~t:15,Milwaukee,Bucks,MIL,Milwaukee Bucks,Bucks,003813,f0ebd2,True,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mil.png,1949,Phoenix Suns Arena,Phoenix,AZ,18055.0,True,,,,,,,2002,
0,211128026,s:40~l:46~e:211128026~c:211128026,2001-11-29T00:00Z,18337,True,False,False,False,[],2001-11-29T00:00Z,1,STD,146.0,2:26,4,3,STATUS_FINAL,post,True,Final,Final,Final,26,s:40~l:46~t:26,Utah,Jazz,UTAH,Utah Jazz,Jazz,06143F,f9a01b,True,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/utah.png,25,s:40~l:46~t:25,Seattle,SuperSonics,SEA,Seattle SuperSonics,SuperSonics,1C3F2C,f05133,False,,3093,Vivint Smart Home Arena,Salt Lake City,UT,18306.0,True,,,,,,,2002,
0,211128001,s:40~l:46~e:211128001~c:211128001,2001-11-29T00:30Z,10997,True,False,False,False,[],2001-11-29T00:30Z,1,STD,539.0,8:59,2,3,STATUS_FINAL,post,True,Final,Final,Final,1,s:40~l:46~t:1,Atlanta,Hawks,ATL,Atlanta Hawks,Hawks,002B5C,002b5c,True,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/atl.png,18,s:40~l:46~t:18,New York,Knicks,NY,New York Knicks,Knicks,225EA8,f58426,True,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/ny.png,1827,State Farm Arena,Atlanta,GA,16888.0,True,,,,,,,2002,
0,211128008,s:40~l:46~e:211128008~c:211128008,2001-11-29T00:30Z,14542,True,False,False,False,[],2001-11-29T00:30Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,8,s:40~l:46~t:8,Detroit,Pistons,DET,Detroit Pistons,Pistons,FA002C,006bb6,True,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/det.png,3,s:40~l:46~t:3,Charlotte,Hornets,CHA,Charlotte Hornets,Hornets,0093B1,b4975a,False,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/cha.png,3419,The Palace of Auburn Hills,Detroit,MI,22076.0,False,,,,,,,2002,
0,211128012,s:40~l:46~e:211128012~c:211128012,2001-11-29T00:30Z,16335,True,False,False,False,[],2001-11-29T00:30Z,1,STD,0.0,0.0,3,3,STATUS_FINAL,post,True,Final,Final,Final,12,s:40~l:46~t:12,LA,Clippers,LAC,LA Clippers,Clippers,FA0028,f1f2f3,True,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lac.png,16,s:40~l:46~t:16,Minnesota,Timberwolves,MIN,Minnesota Timberwolves,Timberwolves,0E3764,c4ced3,True,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/min.png,1841,STAPLES Center,Los Angeles,CA,19068.0,True,,,,,,,2002,
0,211128024,s:40~l:46~e:211128024~c:211128024,2001-11-29T00:30Z,16442,True,False,False,False,[],2001-11-29T00:30Z,1,STD,0.0,0.0,1,3,STATUS_FINAL,post,True,Final,Final,Final,24,s:40~l:46~t:24,San Antonio,Spurs,SA,San Antonio Spurs,Spurs,000000,061922,True,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sa.png,9,s:40~l:46~t:9,Golden State,Warriors,GS,Golden State Warriors,Warriors,00275D,fdb927,True,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/gs.png,,,,,,,,,,,,,2002,
0,211128020,s:40~l:46~e:211128020~c:211128020,2001-11-29T01:00Z,20931,True,False,False,False,[],2001-11-29T01:00Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,20,s:40~l:46~t:20,Philadelphia,76ers,PHI,Philadelphia 76ers,76ers,000000,f1f2f3,True,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/phi.png,27,s:40~l:46~t:27,Washington,Wizards,WSH,Washington Wizards,Wizards,0E3764,e31837,True,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/wsh.png,1845,Wells Fargo Center,Philadelphia,PA,20155.0,True,,,,,,,2002,
0,211129028,s:40~l:46~e:211129028~c:211129028,2001-11-29T23:30Z,19800,True,False,False,False,[],2001-11-29T23:30Z,1,STD,0.0,0.0,3,3,STATUS_FINAL,post,True,Final,Final,Final,28,s:40~l:46~t:28,Toronto,Raptors,TOR,Toronto Raptors,Raptors,CE0F41,061922,True,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/tor.png,29,s:40~l:46~t:29,Memphis,Grizzlies,MEM,Memphis Grizzlies,Grizzlies,5D76A8,7399c6,True,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mem.png,1838,Scotiabank Arena,Toronto,ON,19800.0,False,,,,,,,2002,
