"id","uid","date","attendance","timeValid","neutralSite","conferenceCompetition","recent","notes","startDate","type.id","type.abbreviation","status.clock","status.displayClock","status.period","status.type.id","status.type.name","status.type.state","status.type.completed","status.type.description","status.type.detail","status.type.shortDetail","home.id","home.uid","home.location","home.name","home.abbreviation","home.displayName","home.shortDisplayName","home.color","home.alternateColor","home.isActive","home.logo","away.id","away.uid","away.location","away.name","away.abbreviation","away.displayName","away.shortDisplayName","away.color","away.alternateColor","away.isActive","away.logo","season","venue.id","venue.fullName","venue.address.city","venue.address.state","venue.capacity","venue.indoor","status.type.altDetail","series.type","series.title","series.summary","series.completed","series.totalCompetitions","series.competitors","game_id","PBP","team_box","player_box"
240220013,"s:40~l:46~e:240220013~c:240220013","2004-02-21T00:30Z",18997,"True","False","False","False","[]","2004-02-21T00:30Z",1,"STD",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",13,"s:40~l:46~t:13","Los Angeles","Lakers","LAL","Los Angeles Lakers","Lakers","542582","552582","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lal.png",20,"s:40~l:46~t:20","Philadelphia","76ers","PHI","Philadelphia 76ers","76ers","000000","f1f2f3","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/phi.png",2004,1841,"STAPLES Center","Los Angeles","CA",19068,"True","","","","","",NA,"",240220013,TRUE,TRUE,TRUE
240220014,"s:40~l:46~e:240220014~c:240220014","2004-02-21T00:30Z",14332,"True","False","False","False","[]","2004-02-21T00:30Z",1,"STD",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",14,"s:40~l:46~t:14","Miami","Heat","MIA","Miami Heat","Heat","000000","000000","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mia.png",1,"s:40~l:46~t:1","Atlanta","Hawks","ATL","Atlanta Hawks","Hawks","002B5C","002b5c","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/atl.png",2004,3438,"AmericanAirlines Arena","Miami","FL",19600,"True","","","","","",NA,"",240220014,TRUE,TRUE,TRUE
240220018,"s:40~l:46~e:240220018~c:240220018","2004-02-21T00:30Z",19763,"True","False","False","False","[]","2004-02-21T00:30Z",1,"STD",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",18,"s:40~l:46~t:18","New York","Knicks","NY","New York Knicks","Knicks","225EA8","f58426","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/ny.png",26,"s:40~l:46~t:26","Utah","Jazz","UTAH","Utah Jazz","Jazz","06143F","f9a01b","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/utah.png",2004,1830,"Madison Square Garden","New York","NY",19763,"False","","","","","",NA,"",240220018,TRUE,TRUE,TRUE
240220028,"s:40~l:46~e:240220028~c:240220028","2004-02-21T00:30Z",19301,"True","False","False","False","[]","2004-02-21T00:30Z",1,"STD",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",28,"s:40~l:46~t:28","Toronto","Raptors","TOR","Toronto Raptors","Raptors","CE0F41","061922","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/tor.png",17,"s:40~l:46~t:17","New Jersey","Nets","NJ","New Jersey Nets","Nets","06143F","ffffff","False","",2004,1838,"Scotiabank Arena","Toronto","ON",19800,"False","","","","","",NA,"",240220028,TRUE,TRUE,TRUE
240220019,"s:40~l:46~e:240220019~c:240220019","2004-02-21T00:00Z",15586,"True","False","False","False","[]","2004-02-21T00:00Z",1,"STD",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",19,"s:40~l:46~t:19","Orlando","Magic","ORL","Orlando Magic","Magic","0860A8","c4ced3","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/orl.png",7,"s:40~l:46~t:7","Denver","Nuggets","DEN","Denver Nuggets","Nuggets","0860A8","fdb927","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/den.png",2004,4042,"Amway Arena","Orlando","FL",17461,"False","","","","","",NA,"",240220019,TRUE,TRUE,TRUE
240220027,"s:40~l:46~e:240220027~c:240220027","2004-02-21T00:00Z",15711,"True","False","False","False","[]","2004-02-21T00:00Z",1,"STD",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",27,"s:40~l:46~t:27","Washington","Wizards","WSH","Washington Wizards","Wizards","0E3764","e31837","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/wsh.png",11,"s:40~l:46~t:11","Indiana","Pacers","IND","Indiana Pacers","Pacers","061642","00275d","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/ind.png",2004,1823,"Capital One Arena","Washington","DC",20600,"True","","","","","",NA,"",240220027,TRUE,TRUE,TRUE
240220029,"s:40~l:46~e:240220029~c:240220029","2004-02-21T00:00Z",15710,"True","False","False","False","[]","2004-02-21T00:00Z",1,"STD",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",29,"s:40~l:46~t:29","Memphis","Grizzlies","MEM","Memphis Grizzlies","Grizzlies","5D76A8","7399c6","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mem.png",21,"s:40~l:46~t:21","Phoenix","Suns","PHX","Phoenix Suns","Suns","23006A","f1f2f3","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/phx.png",2004,NA,"","","",NA,"","","","","","",NA,"",240220029,TRUE,TRUE,TRUE
240219012,"s:40~l:46~e:240219012~c:240219012","2004-02-20T00:30Z",18490,"True","False","False","False","[]","2004-02-20T00:30Z",1,"STD",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",12,"s:40~l:46~t:12","LA","Clippers","LAC","LA Clippers","Clippers","FA0028","f1f2f3","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lac.png",2,"s:40~l:46~t:2","Boston","Celtics","BOS","Boston Celtics","Celtics","006532","f1f2f3","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/bos.png",2004,1841,"STAPLES Center","Los Angeles","CA",19068,"True","","","","","",NA,"",240219012,TRUE,TRUE,TRUE
240219025,"s:40~l:46~e:240219025~c:240219025","2004-02-20T00:00Z",17072,"True","False","False","False","[]","2004-02-20T00:00Z",1,"STD",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",25,"s:40~l:46~t:25","Seattle","SuperSonics","SEA","Seattle SuperSonics","SuperSonics","1C3F2C","f05133","False","",20,"s:40~l:46~t:20","Philadelphia","76ers","PHI","Philadelphia 76ers","76ers","000000","f1f2f3","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/phi.png",2004,2184,"KeyArena","Seattle","WA",17459,"True","","","","","",NA,"",240219025,TRUE,TRUE,TRUE
240219016,"s:40~l:46~e:240219016~c:240219016","2004-02-19T23:30Z",18667,"True","False","False","False","[]","2004-02-19T23:30Z",1,"STD",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",16,"s:40~l:46~t:16","Minnesota","Timberwolves","MIN","Minnesota Timberwolves","Timberwolves","0E3764","c4ced3","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/min.png",23,"s:40~l:46~t:23","Sacramento","Kings","SAC","Sacramento Kings","Kings","393996","8e9090","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sac.png",2004,2029,"Target Center","Minneapolis","MN",19356,"False","","playoff","Playoff Series","MIN Wins series 4-3","True",7,"[{'id': '16', 'uid': 's:40~l:46~t:16', 'wins': 4, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2004/teams/16?lang=en&region=us'}, {'id': '23', 'uid': 's:40~l:46~t:23', 'wins': 3, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2004/teams/23?lang=en&region=us'}]",240219016,TRUE,TRUE,TRUE
240218008,"s:40~l:46~e:240218008~c:240218008","2004-02-19T00:30Z",22076,"True","False","False","False","[]","2004-02-19T00:30Z",1,"STD",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",8,"s:40~l:46~t:8","Detroit","Pistons","DET","Detroit Pistons","Pistons","FA002C","006bb6","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/det.png",15,"s:40~l:46~t:15","Milwaukee","Bucks","MIL","Milwaukee Bucks","Bucks","003813","f0ebd2","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mil.png",2004,3419,"The Palace of Auburn Hills","Detroit","MI",22076,"False","","playoff","Playoff Series","DET Wins series 4-1","True",7,"[{'id': '8', 'uid': 's:40~l:46~t:8', 'wins': 4, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2004/teams/8?lang=en&region=us'}, {'id': '15', 'uid': 's:40~l:46~t:15', 'wins': 1, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2004/teams/15?lang=en&region=us'}]",240218008,TRUE,TRUE,TRUE
240218009,"s:40~l:46~e:240218009~c:240218009","2004-02-19T00:30Z",20252,"True","False","False","False","[]","2004-02-19T00:30Z",1,"STD",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",9,"s:40~l:46~t:9","Golden State","Warriors","GS","Golden State Warriors","Warriors","00275D","fdb927","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/gs.png",13,"s:40~l:46~t:13","Los Angeles","Lakers","LAL","Los Angeles Lakers","Lakers","542582","552582","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lal.png",2004,2465,"ORACLE Arena","Oakland","CA",19596,"False","","","","","",NA,"",240218009,TRUE,TRUE,TRUE
240218017,"s:40~l:46~e:240218017~c:240218017","2004-02-19T00:30Z",13898,"True","False","False","False","[]","2004-02-19T00:30Z",1,"STD",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",17,"s:40~l:46~t:17","New Jersey","Nets","NJ","New Jersey Nets","Nets","06143F","ffffff","False","",1,"s:40~l:46~t:1","Atlanta","Hawks","ATL","Atlanta Hawks","Hawks","002B5C","002b5c","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/atl.png",2004,2562,"IZOD Center","East Rutherford","NJ",19990,"False","","","","","",NA,"",240218017,TRUE,TRUE,TRUE
240218003,"s:40~l:46~e:240218003~c:240218003","2004-02-19T00:00Z",11042,"True","False","False","False","[]","2004-02-19T00:00Z",1,"STD",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",3,"s:40~l:46~t:3","New Orleans","Hornets","NO","New Orleans Hornets","Hornets","0093B1","b4975a","False","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/no.png",27,"s:40~l:46~t:27","Washington","Wizards","WSH","Washington Wizards","Wizards","0E3764","e31837","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/wsh.png",2004,985,"Smoothie King Center","New Orleans","LA",16867,"True","","","","","",NA,"",240218003,TRUE,TRUE,TRUE
240218005,"s:40~l:46~e:240218005~c:240218005","2004-02-19T00:00Z",18349,"True","False","False","False","[]","2004-02-19T00:00Z",1,"STD",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",5,"s:40~l:46~t:5","Cleveland","Cavaliers","CLE","Cleveland Cavaliers","Cavaliers","061642","fdbb30","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/cle.png",6,"s:40~l:46~t:6","Dallas","Mavericks","DAL","Dallas Mavericks","Mavericks","0C479D","c4ced3","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/dal.png",2004,3417,"Rocket Mortgage FieldHouse","Cleveland","OH",19432,"False","","","","","",NA,"",240218005,TRUE,TRUE,TRUE
240218019,"s:40~l:46~e:240218019~c:240218019","2004-02-19T00:00Z",13115,"True","False","False","False","[]","2004-02-19T00:00Z",1,"STD",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",19,"s:40~l:46~t:19","Orlando","Magic","ORL","Orlando Magic","Magic","0860A8","c4ced3","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/orl.png",26,"s:40~l:46~t:26","Utah","Jazz","UTAH","Utah Jazz","Jazz","06143F","f9a01b","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/utah.png",2004,4042,"Amway Arena","Orlando","FL",17461,"False","","","","","",NA,"",240218019,TRUE,TRUE,TRUE
240218022,"s:40~l:46~e:240218022~c:240218022","2004-02-19T00:00Z",15012,"True","False","False","False","[]","2004-02-19T00:00Z",1,"STD",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",22,"s:40~l:46~t:22","Portland","Trail Blazers","POR","Portland Trail Blazers","Trail Blazers","000000","bac3c9","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/por.png",12,"s:40~l:46~t:12","LA","Clippers","LAC","LA Clippers","Clippers","FA0028","f1f2f3","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lac.png",2004,3423,"Moda Center","Portland","OR",19441,"False","","","","","",NA,"",240218022,TRUE,TRUE,TRUE
240218028,"s:40~l:46~e:240218028~c:240218028","2004-02-19T00:00Z",17119,"True","False","False","False","[]","2004-02-19T00:00Z",1,"STD",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",28,"s:40~l:46~t:28","Toronto","Raptors","TOR","Toronto Raptors","Raptors","CE0F41","061922","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/tor.png",24,"s:40~l:46~t:24","San Antonio","Spurs","SA","San Antonio Spurs","Spurs","000000","061922","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sa.png",2004,1838,"Scotiabank Arena","Toronto","ON",19800,"False","","","","","",NA,"",240218028,TRUE,TRUE,TRUE
240217004,"s:40~l:46~e:240217004~c:240217004","2004-02-18T00:30Z",17822,"True","False","False","False","[]","2004-02-18T00:30Z",1,"STD",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",4,"s:40~l:46~t:4","Chicago","Bulls","CHI","Chicago Bulls","Bulls","000000","000000","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/chi.png",28,"s:40~l:46~t:28","Toronto","Raptors","TOR","Toronto Raptors","Raptors","CE0F41","061922","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/tor.png",2004,1847,"United Center","Chicago","IL",20917,"False","","","","","",NA,"",240217004,TRUE,TRUE,TRUE
240217010,"s:40~l:46~e:240217010~c:240217010","2004-02-18T00:30Z",11416,"True","False","False","False","[]","2004-02-18T00:30Z",1,"STD",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",10,"s:40~l:46~t:10","Houston","Rockets","HOU","Houston Rockets","Rockets","D40026","c4ced3","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/hou.png",27,"s:40~l:46~t:27","Washington","Wizards","WSH","Washington Wizards","Wizards","0E3764","e31837","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/wsh.png",2004,1394,"Toyota Center (Houston)","Houston","TX",18055,"True","","","","","",NA,"",240217010,TRUE,TRUE,TRUE
240217013,"s:40~l:46~e:240217013~c:240217013","2004-02-18T00:30Z",18997,"True","False","False","False","[]","2004-02-18T00:30Z",1,"STD",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",13,"s:40~l:46~t:13","Los Angeles","Lakers","LAL","Los Angeles Lakers","Lakers","542582","552582","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lal.png",22,"s:40~l:46~t:22","Portland","Trail Blazers","POR","Portland Trail Blazers","Trail Blazers","000000","bac3c9","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/por.png",2004,1841,"STAPLES Center","Los Angeles","CA",19068,"True","","","","","",NA,"",240217013,TRUE,TRUE,TRUE
240217014,"s:40~l:46~e:240217014~c:240217014","2004-02-18T00:30Z",14431,"True","False","False","False","[]","2004-02-18T00:30Z",1,"STD",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",14,"s:40~l:46~t:14","Miami","Heat","MIA","Miami Heat","Heat","000000","000000","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mia.png",26,"s:40~l:46~t:26","Utah","Jazz","UTAH","Utah Jazz","Jazz","06143F","f9a01b","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/utah.png",2004,3438,"AmericanAirlines Arena","Miami","FL",19600,"True","","","","","",NA,"",240217014,TRUE,TRUE,TRUE
240217018,"s:40~l:46~e:240217018~c:240217018","2004-02-18T00:30Z",19763,"True","False","False","False","[]","2004-02-18T00:30Z",1,"STD",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",18,"s:40~l:46~t:18","New York","Knicks","NY","New York Knicks","Knicks","225EA8","f58426","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/ny.png",8,"s:40~l:46~t:8","Detroit","Pistons","DET","Detroit Pistons","Pistons","FA002C","006bb6","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/det.png",2004,1830,"Madison Square Garden","New York","NY",19763,"False","","","","","",NA,"",240217018,TRUE,TRUE,TRUE
240217007,"s:40~l:46~e:240217007~c:240217007","2004-02-18T00:00Z",19099,"True","False","False","False","[]","2004-02-18T00:00Z",1,"STD",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",7,"s:40~l:46~t:7","Denver","Nuggets","DEN","Denver Nuggets","Nuggets","0860A8","fdb927","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/den.png",20,"s:40~l:46~t:20","Philadelphia","76ers","PHI","Philadelphia 76ers","76ers","000000","f1f2f3","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/phi.png",2004,892,"Ball Arena","Denver","CO",19520,"True","","","","","",NA,"",240217007,TRUE,TRUE,TRUE
240217011,"s:40~l:46~e:240217011~c:240217011","2004-02-18T00:00Z",16352,"True","False","False","False","[]","2004-02-18T00:00Z",1,"STD",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",11,"s:40~l:46~t:11","Indiana","Pacers","IND","Indiana Pacers","Pacers","061642","00275d","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/ind.png",3,"s:40~l:46~t:3","New Orleans","Hornets","NO","New Orleans Hornets","Hornets","0093B1","b4975a","False","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/no.png",2004,2183,"Bankers Life Fieldhouse","Indianapolis","IN",17923,"True","","","","","",NA,"",240217011,TRUE,TRUE,TRUE
240217015,"s:40~l:46~e:240217015~c:240217015","2004-02-18T00:00Z",15167,"True","False","False","False","[]","2004-02-18T00:00Z",1,"STD",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",15,"s:40~l:46~t:15","Milwaukee","Bucks","MIL","Milwaukee Bucks","Bucks","003813","f0ebd2","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mil.png",19,"s:40~l:46~t:19","Orlando","Magic","ORL","Orlando Magic","Magic","0860A8","c4ced3","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/orl.png",2004,2099,"BMO Harris Bradley Center","Milwaukee","WI",18717,"False","","","","","",NA,"",240217015,TRUE,TRUE,TRUE
240217016,"s:40~l:46~e:240217016~c:240217016","2004-02-18T00:00Z",16181,"True","False","False","False","[]","2004-02-18T00:00Z",1,"STD",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",16,"s:40~l:46~t:16","Minnesota","Timberwolves","MIN","Minnesota Timberwolves","Timberwolves","0E3764","c4ced3","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/min.png",21,"s:40~l:46~t:21","Phoenix","Suns","PHX","Phoenix Suns","Suns","23006A","f1f2f3","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/phx.png",2004,2029,"Target Center","Minneapolis","MN",19356,"False","","","","","",NA,"",240217016,TRUE,TRUE,TRUE
240217023,"s:40~l:46~e:240217023~c:240217023","2004-02-18T00:00Z",17317,"True","False","False","False","[]","2004-02-18T00:00Z",1,"STD",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",23,"s:40~l:46~t:23","Sacramento","Kings","SAC","Sacramento Kings","Kings","393996","8e9090","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sac.png",2,"s:40~l:46~t:2","Boston","Celtics","BOS","Boston Celtics","Celtics","006532","f1f2f3","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/bos.png",2004,2247,"Sleep Train Arena","Sacramento","CA",17317,"False","","","","","",NA,"",240217023,TRUE,TRUE,TRUE
240217029,"s:40~l:46~e:240217029~c:240217029","2004-02-18T00:00Z",14742,"True","False","False","False","[]","2004-02-18T00:00Z",1,"STD",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",29,"s:40~l:46~t:29","Memphis","Grizzlies","MEM","Memphis Grizzlies","Grizzlies","5D76A8","7399c6","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mem.png",6,"s:40~l:46~t:6","Dallas","Mavericks","DAL","Dallas Mavericks","Mavericks","0C479D","c4ced3","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/dal.png",2004,NA,"","","",NA,"","","","","","",NA,"",240217029,TRUE,TRUE,TRUE
240215032,"s:40~l:46~e:240215032~c:240215032","2004-02-16T01:45Z",0,"True","False","False","False","[{'type': 'event', 'headline': 'ALL STAR GAME'}]","2004-02-16T01:45Z",4,"ALLSTAR",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",32,"s:40~l:46~t:32","Western Confe","All-Stars","WEST","Western Confe All-Stars","WEST","","","False","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/west.png",31,"s:40~l:46~t:31","Eastern Confe","All-Stars","EAST","Eastern Confe All-Stars","EAST","","","False","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/east.png",2004,1841,"STAPLES Center","Los Angeles","CA",19068,"True","","","","","",NA,"",240215032,TRUE,FALSE,TRUE
240212004,"s:40~l:46~e:240212004~c:240212004","2004-02-13T00:30Z",18620,"True","False","False","False","[]","2004-02-13T00:30Z",1,"STD",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",4,"s:40~l:46~t:4","Chicago","Bulls","CHI","Chicago Bulls","Bulls","000000","000000","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/chi.png",2,"s:40~l:46~t:2","Boston","Celtics","BOS","Boston Celtics","Celtics","006532","f1f2f3","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/bos.png",2004,1847,"United Center","Chicago","IL",20917,"False","","","","","",NA,"",240212004,TRUE,TRUE,TRUE
240212022,"s:40~l:46~e:240212022~c:240212022","2004-02-13T00:00Z",16384,"True","False","False","False","[]","2004-02-13T00:00Z",1,"STD",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",22,"s:40~l:46~t:22","Portland","Trail Blazers","POR","Portland Trail Blazers","Trail Blazers","000000","bac3c9","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/por.png",7,"s:40~l:46~t:7","Denver","Nuggets","DEN","Denver Nuggets","Nuggets","0860A8","fdb927","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/den.png",2004,3423,"Moda Center","Portland","OR",19441,"False","","","","","",NA,"",240212022,TRUE,TRUE,TRUE
240212025,"s:40~l:46~e:240212025~c:240212025","2004-02-13T00:00Z",14239,"True","False","False","False","[]","2004-02-13T00:00Z",1,"STD",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",25,"s:40~l:46~t:25","Seattle","SuperSonics","SEA","Seattle SuperSonics","SuperSonics","1C3F2C","f05133","False","",28,"s:40~l:46~t:28","Toronto","Raptors","TOR","Toronto Raptors","Raptors","CE0F41","061922","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/tor.png",2004,2184,"KeyArena","Seattle","WA",17459,"True","","","","","",NA,"",240212025,TRUE,TRUE,TRUE
240211010,"s:40~l:46~e:240211010~c:240211010","2004-02-12T01:00Z",18218,"True","False","False","False","[]","2004-02-12T01:00Z",1,"STD",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",10,"s:40~l:46~t:10","Houston","Rockets","HOU","Houston Rockets","Rockets","D40026","c4ced3","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/hou.png",13,"s:40~l:46~t:13","Los Angeles","Lakers","LAL","Los Angeles Lakers","Lakers","542582","552582","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lal.png",2004,1394,"Toyota Center (Houston)","Houston","TX",18055,"True","","playoff","Playoff Series","LAL win series 4-1","True",7,"[{'id': '10', 'uid': 's:40~l:46~t:10', 'wins': 1, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2004/teams/10?lang=en&region=us'}, {'id': '13', 'uid': 's:40~l:46~t:13', 'wins': 4, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2004/teams/13?lang=en&region=us'}]",240211010,TRUE,TRUE,TRUE
240211008,"s:40~l:46~e:240211008~c:240211008","2004-02-12T00:30Z",22076,"True","False","False","False","[]","2004-02-12T00:30Z",1,"STD",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",8,"s:40~l:46~t:8","Detroit","Pistons","DET","Detroit Pistons","Pistons","FA002C","006bb6","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/det.png",23,"s:40~l:46~t:23","Sacramento","Kings","SAC","Sacramento Kings","Kings","393996","8e9090","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sac.png",2004,3419,"The Palace of Auburn Hills","Detroit","MI",22076,"False","","","","","",NA,"",240211008,TRUE,TRUE,TRUE
240211009,"s:40~l:46~e:240211009~c:240211009","2004-02-12T00:30Z",14587,"True","False","False","False","[]","2004-02-12T00:30Z",1,"STD",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",9,"s:40~l:46~t:9","Golden State","Warriors","GS","Golden State Warriors","Warriors","00275D","fdb927","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/gs.png",21,"s:40~l:46~t:21","Phoenix","Suns","PHX","Phoenix Suns","Suns","23006A","f1f2f3","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/phx.png",2004,2465,"ORACLE Arena","Oakland","CA",19596,"False","","","","","",NA,"",240211009,TRUE,TRUE,TRUE
240211003,"s:40~l:46~e:240211003~c:240211003","2004-02-12T00:00Z",11088,"True","False","False","False","[]","2004-02-12T00:00Z",1,"STD",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",3,"s:40~l:46~t:3","New Orleans","Hornets","NO","New Orleans Hornets","Hornets","0093B1","b4975a","False","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/no.png",18,"s:40~l:46~t:18","New York","Knicks","NY","New York Knicks","Knicks","225EA8","f58426","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/ny.png",2004,985,"Smoothie King Center","New Orleans","LA",16867,"True","","","","","",NA,"",240211003,TRUE,TRUE,TRUE
240211005,"s:40~l:46~e:240211005~c:240211005","2004-02-12T00:00Z",15074,"True","False","False","False","[]","2004-02-12T00:00Z",1,"STD",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",5,"s:40~l:46~t:5","Cleveland","Cavaliers","CLE","Cleveland Cavaliers","Cavaliers","061642","fdbb30","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/cle.png",17,"s:40~l:46~t:17","New Jersey","Nets","NJ","New Jersey Nets","Nets","06143F","ffffff","False","",2004,3417,"Rocket Mortgage FieldHouse","Cleveland","OH",19432,"False","","","","","",NA,"",240211005,TRUE,TRUE,TRUE
