,id,uid,date,attendance,timeValid,neutralSite,conferenceCompetition,recent,notes,startDate,type.id,type.abbreviation,status.clock,status.displayClock,status.period,status.type.id,status.type.name,status.type.state,status.type.completed,status.type.description,status.type.detail,status.type.shortDetail,home.id,home.uid,home.location,home.name,home.abbreviation,home.displayName,home.shortDisplayName,home.color,home.alternateColor,home.isActive,away.id,away.uid,away.location,away.name,away.abbreviation,away.displayName,away.shortDisplayName,away.color,away.alternateColor,away.isActive,season,home.logo,away.logo,venue.id,venue.fullName,venue.address.city,venue.address.state,venue.capacity,venue.indoor,status.type.altDetail,series.type,series.title,series.summary,series.completed,series.totalCompetitions,series.competitors
0,210204014,s:40~l:46~e:210204014~c:210204014,2001-02-04T18:00Z,20058,True,False,False,False,[],2001-02-04T18:00Z,1,STD,0.0,0.0,5,3,STATUS_FINAL,post,True,Final,Final/OT,Final/OT,14,s:40~l:46~t:14,Miami,Heat,MIA,Miami Heat,Heat,000000,000000,True,18,s:40~l:46~t:18,New York,Knicks,NY,New York Knicks,Knicks,225EA8,f58426,True,2001,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mia.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/ny.png,3438,AmericanAirlines Arena,Miami,FL,19600.0,True,OT,,,,,,
0,210204002,s:40~l:46~e:210204002~c:210204002,2001-02-04T23:00Z,14638,True,False,False,False,[],2001-02-04T23:00Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,2,s:40~l:46~t:2,Boston,Celtics,BOS,Boston Celtics,Celtics,006532,f1f2f3,True,5,s:40~l:46~t:5,Cleveland,Cavaliers,CLE,Cleveland Cavaliers,Cavaliers,061642,fdbb30,True,2001,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/bos.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/cle.png,1824,TD Garden,Boston,MA,18624.0,False,,,,,,,
0,210204017,s:40~l:46~e:210204017~c:210204017,2001-02-04T23:00Z,17764,True,False,False,False,[],2001-02-04T23:00Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,17,s:40~l:46~t:17,New Jersey,Nets,NJ,New Jersey Nets,Nets,06143F,ffffff,False,20,s:40~l:46~t:20,Philadelphia,76ers,PHI,Philadelphia 76ers,76ers,000000,f1f2f3,True,2001,,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/phi.png,2562,IZOD Center,East Rutherford,NJ,19990.0,False,,,,,,,
0,210204021,s:40~l:46~e:210204021~c:210204021,2001-02-04T23:00Z,17065,True,False,False,False,[],2001-02-04T23:00Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,21,s:40~l:46~t:21,Phoenix,Suns,PHX,Phoenix Suns,Suns,23006A,f1f2f3,True,3,s:40~l:46~t:3,Charlotte,Hornets,CHA,Charlotte Hornets,Hornets,0093B1,b4975a,False,2001,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/phx.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/cha.png,1949,Phoenix Suns Arena,Phoenix,AZ,18055.0,True,,,,,,,
0,210205020,s:40~l:46~e:210205020~c:210205020,2001-02-06T00:00Z,18726,True,False,False,False,[],2001-02-06T00:00Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,20,s:40~l:46~t:20,Philadelphia,76ers,PHI,Philadelphia 76ers,76ers,000000,f1f2f3,True,7,s:40~l:46~t:7,Denver,Nuggets,DEN,Denver Nuggets,Nuggets,0860A8,fdb927,True,2001,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/phi.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/den.png,1845,Wells Fargo Center,Philadelphia,PA,20155.0,True,,,,,,,
0,210205025,s:40~l:46~e:210205025~c:210205025,2001-02-06T00:00Z,15082,True,False,False,False,[],2001-02-06T00:00Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,25,s:40~l:46~t:25,Seattle,SuperSonics,SEA,Seattle SuperSonics,SuperSonics,1C3F2C,f05133,False,29,s:40~l:46~t:29,Vancouver,Grizzlies,VAN,Vancouver Grizzlies,Grizzlies,5D76A8,7399c6,False,2001,,,2184,KeyArena,Seattle,WA,17459.0,True,,,,,,,
0,210205028,s:40~l:46~e:210205028~c:210205028,2001-02-06T00:00Z,18521,True,False,False,False,[],2001-02-06T00:00Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,28,s:40~l:46~t:28,Toronto,Raptors,TOR,Toronto Raptors,Raptors,CE0F41,061922,True,2,s:40~l:46~t:2,Boston,Celtics,BOS,Boston Celtics,Celtics,006532,f1f2f3,True,2001,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/tor.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/bos.png,1838,Scotiabank Arena,Toronto,ON,19800.0,False,,,,,,,
0,210205001,s:40~l:46~e:210205001~c:210205001,2001-02-06T00:30Z,10771,True,False,False,False,[],2001-02-06T00:30Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,1,s:40~l:46~t:1,Atlanta,Hawks,ATL,Atlanta Hawks,Hawks,002B5C,002b5c,True,6,s:40~l:46~t:6,Dallas,Mavericks,DAL,Dallas Mavericks,Mavericks,0C479D,c4ced3,True,2001,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/atl.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/dal.png,1827,State Farm Arena,Atlanta,GA,16888.0,True,,,,,,,
0,210205010,s:40~l:46~e:210205010~c:210205010,2001-02-06T00:30Z,12632,True,False,False,False,[],2001-02-06T00:30Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,10,s:40~l:46~t:10,Houston,Rockets,HOU,Houston Rockets,Rockets,D40026,c4ced3,True,18,s:40~l:46~t:18,New York,Knicks,NY,New York Knicks,Knicks,225EA8,f58426,True,2001,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/hou.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/ny.png,,,,,,,,,,,,,
0,210205012,s:40~l:46~e:210205012~c:210205012,2001-02-06T00:30Z,11144,True,False,False,False,[],2001-02-06T00:30Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,12,s:40~l:46~t:12,Los Angeles,Clippers,LAC,Los Angeles Clippers,Clippers,FA0028,f1f2f3,False,4,s:40~l:46~t:4,Chicago,Bulls,CHI,Chicago Bulls,Bulls,000000,000000,True,2001,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lac.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/chi.png,1841,STAPLES Center,Los Angeles,CA,19068.0,True,,,,,,,
0,210205024,s:40~l:46~e:210205024~c:210205024,2001-02-06T00:30Z,13889,True,False,False,False,[],2001-02-06T00:30Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,24,s:40~l:46~t:24,San Antonio,Spurs,SA,San Antonio Spurs,Spurs,000000,061922,True,9,s:40~l:46~t:9,Golden State,Warriors,GS,Golden State Warriors,Warriors,00275D,fdb927,True,2001,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sa.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/gs.png,,,,,,,,,,,,,
0,210206003,s:40~l:46~e:210206003~c:210206003,2001-02-07T00:00Z,13867,True,False,False,False,[],2001-02-07T00:00Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,3,s:40~l:46~t:3,Charlotte,Hornets,CHA,Charlotte Hornets,Hornets,0093B1,b4975a,False,19,s:40~l:46~t:19,Orlando,Magic,ORL,Orlando Magic,Magic,0860A8,c4ced3,True,2001,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/cha.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/orl.png,4043,Charlotte Coliseum                      ,Charlotte,NC,23799.0,False,,,,,,,
0,210206015,s:40~l:46~e:210206015~c:210206015,2001-02-07T00:00Z,17329,True,False,False,False,[],2001-02-07T00:00Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,15,s:40~l:46~t:15,Milwaukee,Bucks,MIL,Milwaukee Bucks,Bucks,003813,f0ebd2,True,23,s:40~l:46~t:23,Sacramento,Kings,SAC,Sacramento Kings,Kings,393996,8e9090,True,2001,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mil.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sac.png,2099,BMO Harris Bradley Center,Milwaukee,WI,18717.0,False,,,,,,,
0,210206021,s:40~l:46~e:210206021~c:210206021,2001-02-07T00:00Z,17197,True,False,False,False,[],2001-02-07T00:00Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,21,s:40~l:46~t:21,Phoenix,Suns,PHX,Phoenix Suns,Suns,23006A,f1f2f3,True,4,s:40~l:46~t:4,Chicago,Bulls,CHI,Chicago Bulls,Bulls,000000,000000,True,2001,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/phx.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/chi.png,1949,Phoenix Suns Arena,Phoenix,AZ,18055.0,True,,,,,,,
0,210206008,s:40~l:46~e:210206008~c:210206008,2001-02-07T00:30Z,11378,True,False,False,False,[],2001-02-07T00:30Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,8,s:40~l:46~t:8,Detroit,Pistons,DET,Detroit Pistons,Pistons,FA002C,006bb6,True,7,s:40~l:46~t:7,Denver,Nuggets,DEN,Denver Nuggets,Nuggets,0860A8,fdb927,True,2001,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/det.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/den.png,3419,The Palace of Auburn Hills,Detroit,MI,22076.0,False,,,,,,,
0,210206017,s:40~l:46~e:210206017~c:210206017,2001-02-07T00:30Z,12339,True,False,False,False,[],2001-02-07T00:30Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,17,s:40~l:46~t:17,New Jersey,Nets,NJ,New Jersey Nets,Nets,06143F,ffffff,False,1,s:40~l:46~t:1,Atlanta,Hawks,ATL,Atlanta Hawks,Hawks,002B5C,002b5c,True,2001,,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/atl.png,2562,IZOD Center,East Rutherford,NJ,19990.0,False,,,,,,,
0,210206014,s:40~l:46~e:210206014~c:210206014,2001-02-07T01:00Z,16500,True,False,False,False,[],2001-02-07T01:00Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,14,s:40~l:46~t:14,Miami,Heat,MIA,Miami Heat,Heat,000000,000000,True,11,s:40~l:46~t:11,Indiana,Pacers,IND,Indiana Pacers,Pacers,061642,00275d,True,2001,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mia.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/ind.png,3438,AmericanAirlines Arena,Miami,FL,19600.0,True,,,,,,,
0,210207002,s:40~l:46~e:210207002~c:210207002,2001-02-08T00:00Z,13493,True,False,False,False,[],2001-02-08T00:00Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,2,s:40~l:46~t:2,Boston,Celtics,BOS,Boston Celtics,Celtics,006532,f1f2f3,True,15,s:40~l:46~t:15,Milwaukee,Bucks,MIL,Milwaukee Bucks,Bucks,003813,f0ebd2,True,2001,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/bos.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mil.png,1824,TD Garden,Boston,MA,18624.0,False,,,,,,,
0,210207016,s:40~l:46~e:210207016~c:210207016,2001-02-08T00:00Z,18274,True,False,False,False,[],2001-02-08T00:00Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,16,s:40~l:46~t:16,Minnesota,Timberwolves,MIN,Minnesota Timberwolves,Timberwolves,0E3764,c4ced3,True,23,s:40~l:46~t:23,Sacramento,Kings,SAC,Sacramento Kings,Kings,393996,8e9090,True,2001,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/min.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sac.png,2029,Target Center,Minneapolis,MN,19356.0,False,,,,,,,
0,210207020,s:40~l:46~e:210207020~c:210207020,2001-02-08T00:00Z,17661,True,False,False,False,[],2001-02-08T00:00Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,20,s:40~l:46~t:20,Philadelphia,76ers,PHI,Philadelphia 76ers,76ers,000000,f1f2f3,True,10,s:40~l:46~t:10,Houston,Rockets,HOU,Houston Rockets,Rockets,D40026,c4ced3,True,2001,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/phi.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/hou.png,1845,Wells Fargo Center,Philadelphia,PA,20155.0,True,,,,,,,
0,210207022,s:40~l:46~e:210207022~c:210207022,2001-02-08T00:00Z,20510,True,False,False,False,[],2001-02-08T00:00Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,22,s:40~l:46~t:22,Portland,Trail Blazers,POR,Portland Trail Blazers,Trail Blazers,000000,bac3c9,True,25,s:40~l:46~t:25,Seattle,SuperSonics,SEA,Seattle SuperSonics,SuperSonics,1C3F2C,f05133,False,2001,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/por.png,,3423,Moda Center,Portland,OR,19441.0,False,,,,,,,
0,210207005,s:40~l:46~e:210207005~c:210207005,2001-02-08T00:30Z,13324,True,False,False,False,[],2001-02-08T00:30Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,5,s:40~l:46~t:5,Cleveland,Cavaliers,CLE,Cleveland Cavaliers,Cavaliers,061642,fdbb30,True,24,s:40~l:46~t:24,San Antonio,Spurs,SA,San Antonio Spurs,Spurs,000000,061922,True,2001,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/cle.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sa.png,3417,Rocket Mortgage FieldHouse,Cleveland,OH,19432.0,False,,,,,,,
0,210207009,s:40~l:46~e:210207009~c:210207009,2001-02-08T00:30Z,13447,True,False,False,False,[],2001-02-08T00:30Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,9,s:40~l:46~t:9,Golden State,Warriors,GS,Golden State Warriors,Warriors,00275D,fdb927,True,12,s:40~l:46~t:12,Los Angeles,Clippers,LAC,Los Angeles Clippers,Clippers,FA0028,f1f2f3,False,2001,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/gs.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lac.png,2465,ORACLE Arena,Oakland,CA,19596.0,False,,,,,,,
0,210207013,s:40~l:46~e:210207013~c:210207013,2001-02-08T00:30Z,18997,True,False,False,False,[],2001-02-08T00:30Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,13,s:40~l:46~t:13,Los Angeles,Lakers,LAL,Los Angeles Lakers,Lakers,542582,552582,True,21,s:40~l:46~t:21,Phoenix,Suns,PHX,Phoenix Suns,Suns,23006A,f1f2f3,True,2001,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lal.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/phx.png,1841,STAPLES Center,Los Angeles,CA,19068.0,True,,,,,,,
0,210207018,s:40~l:46~e:210207018~c:210207018,2001-02-08T00:30Z,19763,True,False,False,False,[],2001-02-08T00:30Z,1,STD,0.0,0.0,6,3,STATUS_FINAL,post,True,Final,Final/2OT,Final/2OT,18,s:40~l:46~t:18,New York,Knicks,NY,New York Knicks,Knicks,225EA8,f58426,True,6,s:40~l:46~t:6,Dallas,Mavericks,DAL,Dallas Mavericks,Mavericks,0C479D,c4ced3,True,2001,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/ny.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/dal.png,1830,Madison Square Garden,New York,NY,19763.0,False,2OT,,,,,,
0,210207019,s:40~l:46~e:210207019~c:210207019,2001-02-08T00:30Z,13548,True,False,False,False,[],2001-02-08T00:30Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,19,s:40~l:46~t:19,Orlando,Magic,ORL,Orlando Magic,Magic,0860A8,c4ced3,True,27,s:40~l:46~t:27,Washington,Wizards,WSH,Washington Wizards,Wizards,0E3764,e31837,True,2001,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/orl.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/wsh.png,4042,Amway Arena,Orlando,FL,17461.0,False,,,,,,,
0,210207029,s:40~l:46~e:210207029~c:210207029,2001-02-08T00:30Z,13240,True,False,False,False,[],2001-02-08T00:30Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,29,s:40~l:46~t:29,Vancouver,Grizzlies,VAN,Vancouver Grizzlies,Grizzlies,5D76A8,7399c6,False,26,s:40~l:46~t:26,Utah,Jazz,UTAH,Utah Jazz,Jazz,06143F,f9a01b,True,2001,,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/utah.png,,,,,,,,,,,,,
0,210208003,s:40~l:46~e:210208003~c:210208003,2001-02-09T00:30Z,12484,True,False,False,False,[],2001-02-09T00:30Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,3,s:40~l:46~t:3,Charlotte,Hornets,CHA,Charlotte Hornets,Hornets,0093B1,b4975a,False,1,s:40~l:46~t:1,Atlanta,Hawks,ATL,Atlanta Hawks,Hawks,002B5C,002b5c,True,2001,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/cha.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/atl.png,4043,Charlotte Coliseum                      ,Charlotte,NC,23799.0,False,,,,,,,
0,210208008,s:40~l:46~e:210208008~c:210208008,2001-02-09T00:30Z,12678,True,False,False,False,[],2001-02-09T00:30Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,8,s:40~l:46~t:8,Detroit,Pistons,DET,Detroit Pistons,Pistons,FA002C,006bb6,True,10,s:40~l:46~t:10,Houston,Rockets,HOU,Houston Rockets,Rockets,D40026,c4ced3,True,2001,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/det.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/hou.png,3419,The Palace of Auburn Hills,Detroit,MI,22076.0,False,,,,,,,
0,210208017,s:40~l:46~e:210208017~c:210208017,2001-02-09T01:00Z,12740,True,False,False,False,[],2001-02-09T01:00Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,17,s:40~l:46~t:17,New Jersey,Nets,NJ,New Jersey Nets,Nets,06143F,ffffff,False,24,s:40~l:46~t:24,San Antonio,Spurs,SA,San Antonio Spurs,Spurs,000000,061922,True,2001,,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sa.png,2562,IZOD Center,East Rutherford,NJ,19990.0,False,,,,,,,
0,210208028,s:40~l:46~e:210208028~c:210208028,2001-02-09T01:00Z,18041,True,False,False,False,[],2001-02-09T01:00Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,28,s:40~l:46~t:28,Toronto,Raptors,TOR,Toronto Raptors,Raptors,CE0F41,061922,True,7,s:40~l:46~t:7,Denver,Nuggets,DEN,Denver Nuggets,Nuggets,0860A8,fdb927,True,2001,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/tor.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/den.png,1838,Scotiabank Arena,Toronto,ON,19800.0,False,,,,,,,
0,210213026,s:40~l:46~e:210213026~c:210213026,2001-02-13T23:00Z,19485,True,False,False,False,[],2001-02-13T23:00Z,1,STD,0.0,0.0,5,3,STATUS_FINAL,post,True,Final,Final/OT,Final/OT,26,s:40~l:46~t:26,Utah,Jazz,UTAH,Utah Jazz,Jazz,06143F,f9a01b,True,23,s:40~l:46~t:23,Sacramento,Kings,SAC,Sacramento Kings,Kings,393996,8e9090,True,2001,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/utah.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sac.png,3093,Vivint Smart Home Arena,Salt Lake City,UT,18306.0,True,OT,,,,,,
0,210213007,s:40~l:46~e:210213007~c:210213007,2001-02-14T00:00Z,16813,True,False,False,False,[],2001-02-14T00:00Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,7,s:40~l:46~t:7,Denver,Nuggets,DEN,Denver Nuggets,Nuggets,0860A8,fdb927,True,18,s:40~l:46~t:18,New York,Knicks,NY,New York Knicks,Knicks,225EA8,f58426,True,2001,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/den.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/ny.png,892,Ball Arena,Denver,CO,19520.0,True,,,,,,,
0,210213011,s:40~l:46~e:210213011~c:210213011,2001-02-14T00:00Z,16824,True,False,False,False,[],2001-02-14T00:00Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,11,s:40~l:46~t:11,Indiana,Pacers,IND,Indiana Pacers,Pacers,061642,00275d,True,3,s:40~l:46~t:3,Charlotte,Hornets,CHA,Charlotte Hornets,Hornets,0093B1,b4975a,False,2001,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/ind.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/cha.png,2183,Bankers Life Fieldhouse,Indianapolis,IN,17923.0,True,,,,,,,
0,210213015,s:40~l:46~e:210213015~c:210213015,2001-02-14T00:00Z,18717,True,False,False,False,[],2001-02-14T00:00Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,15,s:40~l:46~t:15,Milwaukee,Bucks,MIL,Milwaukee Bucks,Bucks,003813,f0ebd2,True,20,s:40~l:46~t:20,Philadelphia,76ers,PHI,Philadelphia 76ers,76ers,000000,f1f2f3,True,2001,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mil.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/phi.png,2099,BMO Harris Bradley Center,Milwaukee,WI,18717.0,False,,playoff,Playoff Series,Series tied 2-2,False,7.0,"[{'id': '15', 'uid': 's:40~l:46~t:15', 'wins': 2, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2001/teams/15?lang=en&region=us'}, {'id': '20', 'uid': 's:40~l:46~t:20', 'wins': 2, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2001/teams/20?lang=en&region=us'}]"
0,210213022,s:40~l:46~e:210213022~c:210213022,2001-02-14T00:00Z,19987,True,False,False,False,[],2001-02-14T00:00Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,22,s:40~l:46~t:22,Portland,Trail Blazers,POR,Portland Trail Blazers,Trail Blazers,000000,bac3c9,True,16,s:40~l:46~t:16,Minnesota,Timberwolves,MIN,Minnesota Timberwolves,Timberwolves,0E3764,c4ced3,True,2001,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/por.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/min.png,3423,Moda Center,Portland,OR,19441.0,False,,,,,,,
0,210213029,s:40~l:46~e:210213029~c:210213029,2001-02-14T00:00Z,11735,True,False,False,False,[],2001-02-14T00:00Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,29,s:40~l:46~t:29,Vancouver,Grizzlies,VAN,Vancouver Grizzlies,Grizzlies,5D76A8,7399c6,False,2,s:40~l:46~t:2,Boston,Celtics,BOS,Boston Celtics,Celtics,006532,f1f2f3,True,2001,,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/bos.png,,,,,,,,,,,,,
0,210213004,s:40~l:46~e:210213004~c:210213004,2001-02-14T00:30Z,21356,True,False,False,False,[],2001-02-14T00:30Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,s:40~l:46~t:4,Chicago,Bulls,CHI,Chicago Bulls,Bulls,000000,000000,True,1,s:40~l:46~t:1,Atlanta,Hawks,ATL,Atlanta Hawks,Hawks,002B5C,002b5c,True,2001,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/chi.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/atl.png,1847,United Center,Chicago,IL,20917.0,False,,,,,,,
0,210213005,s:40~l:46~e:210213005~c:210213005,2001-02-14T00:30Z,15079,True,False,False,False,[],2001-02-14T00:30Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,5,s:40~l:46~t:5,Cleveland,Cavaliers,CLE,Cleveland Cavaliers,Cavaliers,061642,fdbb30,True,28,s:40~l:46~t:28,Toronto,Raptors,TOR,Toronto Raptors,Raptors,CE0F41,061922,True,2001,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/cle.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/tor.png,3417,Rocket Mortgage FieldHouse,Cleveland,OH,19432.0,False,,,,,,,
0,210213009,s:40~l:46~e:210213009~c:210213009,2001-02-14T00:30Z,13414,True,False,False,False,[],2001-02-14T00:30Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,9,s:40~l:46~t:9,Golden State,Warriors,GS,Golden State Warriors,Warriors,00275D,fdb927,True,21,s:40~l:46~t:21,Phoenix,Suns,PHX,Phoenix Suns,Suns,23006A,f1f2f3,True,2001,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/gs.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/phx.png,2465,ORACLE Arena,Oakland,CA,19596.0,False,,,,,,,
0,210213010,s:40~l:46~e:210213010~c:210213010,2001-02-14T00:30Z,11384,True,False,False,False,[],2001-02-14T00:30Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,10,s:40~l:46~t:10,Houston,Rockets,HOU,Houston Rockets,Rockets,D40026,c4ced3,True,27,s:40~l:46~t:27,Washington,Wizards,WSH,Washington Wizards,Wizards,0E3764,e31837,True,2001,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/hou.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/wsh.png,,,,,,,,,,,,,
0,210213014,s:40~l:46~e:210213014~c:210213014,2001-02-14T00:30Z,16500,True,False,False,False,[],2001-02-14T00:30Z,1,STD,0.0,0.0,5,3,STATUS_FINAL,post,True,Final,Final/OT,Final/OT,14,s:40~l:46~t:14,Miami,Heat,MIA,Miami Heat,Heat,000000,000000,True,12,s:40~l:46~t:12,Los Angeles,Clippers,LAC,Los Angeles Clippers,Clippers,FA0028,f1f2f3,False,2001,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mia.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lac.png,3438,AmericanAirlines Arena,Miami,FL,19600.0,True,OT,,,,,,
