,id,uid,date,attendance,timeValid,neutralSite,conferenceCompetition,recent,notes,startDate,type.id,type.abbreviation,venue.id,venue.fullName,venue.address.city,venue.capacity,venue.indoor,status.clock,status.displayClock,status.period,status.type.id,status.type.name,status.type.state,status.type.completed,status.type.description,status.type.detail,status.type.shortDetail,home.id,home.uid,home.location,home.name,home.abbreviation,home.displayName,home.shortDisplayName,home.isActive,away.id,away.uid,away.location,away.name,away.abbreviation,away.displayName,away.shortDisplayName,away.color,away.alternateColor,away.isActive,away.venue.id,away.logo,venue.address.state,home.color,home.alternateColor,home.venue.id,home.logo,season,status.type.altDetail,series.type,series.title,series.summary,series.completed,series.totalCompetitions,series.competitors
0,400488952,s:40~l:46~e:400488952~c:400488952,2013-11-09T01:00Z,21946,True,False,False,False,[],2013-11-09T01:00Z,1,STD,1847,United Center,Chicago,20917,False,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,s:40~l:46~t:4,Chicago,Bulls,CHI,Chicago Bulls,Bulls,True,26,s:40~l:46~t:26,Utah,Jazz,UTAH,Utah Jazz,Jazz,06143F,f9a01b,True,3093,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/utah.png,IL,000000,000000,1847,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/chi.png,2014,,,,,,,
0,400488953,s:40~l:46~e:400488953~c:400488953,2013-11-09T01:00Z,13677,True,False,False,False,[],2013-11-09T01:00Z,1,STD,2029,Target Center,Minneapolis,19356,False,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,16,s:40~l:46~t:16,Minnesota,Timberwolves,MIN,Minnesota Timberwolves,Timberwolves,True,6,s:40~l:46~t:6,Dallas,Mavericks,DAL,Dallas Mavericks,Mavericks,0C479D,c4ced3,True,516,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/dal.png,MN,0E3764,c4ced3,2029,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/min.png,2014,,,,,,,
0,400488954,s:40~l:46~e:400488954~c:400488954,2013-11-09T01:00Z,18209,True,False,False,False,[],2013-11-09T01:00Z,1,STD,985,Smoothie King Center,New Orleans,16867,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,3,s:40~l:46~t:3,New Orleans,Pelicans,NO,New Orleans Pelicans,Pelicans,True,13,s:40~l:46~t:13,Los Angeles,Lakers,LAL,Los Angeles Lakers,Lakers,542582,552582,True,1841,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lal.png,LA,0093B1,b4975a,985,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/no.png,2014,,,,,,,
0,400488955,s:40~l:46~e:400488955~c:400488955,2013-11-09T01:30Z,18581,True,False,False,False,[],2013-11-09T01:30Z,1,STD,780,AT&T Center,San Antonio,18354,False,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,24,s:40~l:46~t:24,San Antonio,Spurs,SA,San Antonio Spurs,Spurs,True,9,s:40~l:46~t:9,Golden State,Warriors,GS,Golden State Warriors,Warriors,00275D,fdb927,True,2465,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/gs.png,TX,000000,061922,780,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sa.png,2014,,,,,,,
0,400488956,s:40~l:46~e:400488956~c:400488956,2013-11-09T02:00Z,15145,True,False,False,False,[],2013-11-09T02:00Z,1,STD,1949,Phoenix Suns Arena,Phoenix,18055,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,21,s:40~l:46~t:21,Phoenix,Suns,PHX,Phoenix Suns,Suns,True,7,s:40~l:46~t:7,Denver,Nuggets,DEN,Denver Nuggets,Nuggets,0860A8,fdb927,True,892,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/den.png,AZ,23006A,f1f2f3,1949,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/phx.png,2014,,,,,,,
0,400488957,s:40~l:46~e:400488957~c:400488957,2013-11-09T03:00Z,17627,True,False,False,False,[],2013-11-09T03:00Z,1,STD,3423,Moda Center,Portland,19441,False,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,22,s:40~l:46~t:22,Portland,Trail Blazers,POR,Portland Trail Blazers,Trail Blazers,True,23,s:40~l:46~t:23,Sacramento,Kings,SAC,Sacramento Kings,Kings,393996,8e9090,True,2247,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sac.png,OR,000000,bac3c9,3423,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/por.png,2014,,,,,,,
0,400488958,s:40~l:46~e:400488958~c:400488958,2013-11-10T00:00Z,17211,True,False,False,False,[],2013-11-10T00:00Z,1,STD,1838,Scotiabank Arena,Toronto,19800,False,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,28,s:40~l:46~t:28,Toronto,Raptors,TOR,Toronto Raptors,Raptors,True,26,s:40~l:46~t:26,Utah,Jazz,UTAH,Utah Jazz,Jazz,06143F,f9a01b,True,3093,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/utah.png,ON,CE0F41,061922,1838,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/tor.png,2014,,,,,,,
0,400488959,s:40~l:46~e:400488959~c:400488959,2013-11-10T00:30Z,15189,True,False,False,False,[],2013-11-10T00:30Z,1,STD,1827,State Farm Arena,Atlanta,16888,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,1,s:40~l:46~t:1,Atlanta,Hawks,ATL,Atlanta Hawks,Hawks,True,19,s:40~l:46~t:19,Orlando,Magic,ORL,Orlando Magic,Magic,0860A8,c4ced3,True,3432,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/orl.png,GA,002B5C,002b5c,1827,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/atl.png,2014,,,,,,,
0,400488960,s:40~l:46~e:400488960~c:400488960,2013-11-10T00:30Z,17732,True,False,False,False,[],2013-11-10T00:30Z,1,STD,3559,Barclays Center,Brooklyn,17732,False,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,17,s:40~l:46~t:17,Brooklyn,Nets,BKN,Brooklyn Nets,Nets,True,11,s:40~l:46~t:11,Indiana,Pacers,IND,Indiana Pacers,Pacers,061642,00275d,True,2183,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/ind.png,NY,06143F,ffffff,1826,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/bkn.png,2014,,,,,,,
0,400488961,s:40~l:46~e:400488961~c:400488961,2013-11-10T00:30Z,20562,True,False,False,False,[],2013-11-10T00:30Z,1,STD,3417,Rocket Mortgage FieldHouse,Cleveland,19432,False,0.0,0.0,6,3,STATUS_FINAL,post,True,Final,Final/2OT,Final/2OT,5,s:40~l:46~t:5,Cleveland,Cavaliers,CLE,Cleveland Cavaliers,Cavaliers,True,20,s:40~l:46~t:20,Philadelphia,76ers,PHI,Philadelphia 76ers,76ers,000000,f1f2f3,True,1845,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/phi.png,OH,061642,fdbb30,3417,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/cle.png,2014,2OT,,,,,,
0,400488962,s:40~l:46~e:400488962~c:400488962,2013-11-10T00:30Z,19710,True,False,False,False,[],2013-11-10T00:30Z,1,STD,3438,AmericanAirlines Arena,Miami,19600,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,14,s:40~l:46~t:14,Miami,Heat,MIA,Miami Heat,Heat,True,2,s:40~l:46~t:2,Boston,Celtics,BOS,Boston Celtics,Celtics,006532,f1f2f3,True,1824,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/bos.png,FL,000000,000000,3438,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mia.png,2014,,,,,,,
0,400488963,s:40~l:46~e:400488963~c:400488963,2013-11-10T01:00Z,18108,True,False,False,False,[],2013-11-10T01:00Z,1,STD,1394,Toyota Center (Houston),Houston,18055,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,10,s:40~l:46~t:10,Houston,Rockets,HOU,Houston Rockets,Rockets,True,12,s:40~l:46~t:12,LA,Clippers,LAC,LA Clippers,Clippers,FA0028,f1f2f3,True,1841,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lac.png,TX,D40026,c4ced3,1394,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/hou.png,2014,,,,,,,
0,400488964,s:40~l:46~e:400488964~c:400488964,2013-11-10T01:00Z,16989,True,False,False,False,[],2013-11-10T01:00Z,1,STD,1392,FedExForum,Memphis,18400,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,29,s:40~l:46~t:29,Memphis,Grizzlies,MEM,Memphis Grizzlies,Grizzlies,True,9,s:40~l:46~t:9,Golden State,Warriors,GS,Golden State Warriors,Warriors,00275D,fdb927,True,2465,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/gs.png,TN,5D76A8,7399c6,1392,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mem.png,2014,,,,,,,
0,400488965,s:40~l:46~e:400488965~c:400488965,2013-11-10T01:30Z,16448,True,False,False,False,[],2013-11-10T01:30Z,1,STD,2099,BMO Harris Bradley Center,Milwaukee,18717,False,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,15,s:40~l:46~t:15,Milwaukee,Bucks,MIL,Milwaukee Bucks,Bucks,True,6,s:40~l:46~t:6,Dallas,Mavericks,DAL,Dallas Mavericks,Mavericks,0C479D,c4ced3,True,516,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/dal.png,WI,003813,f0ebd2,2099,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mil.png,2014,,,,,,,
0,400488966,s:40~l:46~e:400488966~c:400488966,2013-11-10T03:00Z,15482,True,False,False,False,[],2013-11-10T03:00Z,1,STD,2247,Sleep Train Arena,Sacramento,17317,False,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,23,s:40~l:46~t:23,Sacramento,Kings,SAC,Sacramento Kings,Kings,True,22,s:40~l:46~t:22,Portland,Trail Blazers,POR,Portland Trail Blazers,Trail Blazers,000000,bac3c9,True,3423,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/por.png,CA,393996,8e9090,2247,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sac.png,2014,,,,,,,
0,400488967,s:40~l:46~e:400488967~c:400488967,2013-11-10T17:00Z,19812,True,False,False,False,[],2013-11-10T17:00Z,1,STD,1830,Madison Square Garden,New York,19763,False,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,18,s:40~l:46~t:18,New York,Knicks,NY,New York Knicks,Knicks,True,24,s:40~l:46~t:24,San Antonio,Spurs,SA,San Antonio Spurs,Spurs,000000,061922,True,780,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sa.png,NY,225EA8,f58426,1830,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/ny.png,2014,,,,,,,
0,400488968,s:40~l:46~e:400488968~c:400488968,2013-11-11T00:00Z,18203,True,False,False,False,[],2013-11-11T00:00Z,1,STD,2559,Chesapeake Energy Arena,Oklahoma City,18203,False,0.0,0.0,5,3,STATUS_FINAL,post,True,Final,Final/OT,Final/OT,25,s:40~l:46~t:25,Oklahoma City,Thunder,OKC,Oklahoma City Thunder,Thunder,True,27,s:40~l:46~t:27,Washington,Wizards,WSH,Washington Wizards,Wizards,0E3764,e31837,True,1823,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/wsh.png,OK,C67C03,f05133,2559,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/okc.png,2014,OT,,,,,,
0,400488969,s:40~l:46~e:400488969~c:400488969,2013-11-11T01:00Z,13154,True,False,False,False,[],2013-11-11T01:00Z,1,STD,1949,Phoenix Suns Arena,Phoenix,18055,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,21,s:40~l:46~t:21,Phoenix,Suns,PHX,Phoenix Suns,Suns,True,3,s:40~l:46~t:3,New Orleans,Pelicans,NO,New Orleans Pelicans,Pelicans,0093B1,b4975a,True,985,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/no.png,AZ,23006A,f1f2f3,1949,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/phx.png,2014,,,,,,,
0,400488970,s:40~l:46~e:400488970~c:400488970,2013-11-11T02:30Z,18997,True,False,False,False,[],2013-11-11T02:30Z,1,STD,1841,STAPLES Center,Los Angeles,19068,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,13,s:40~l:46~t:13,Los Angeles,Lakers,LAL,Los Angeles Lakers,Lakers,True,16,s:40~l:46~t:16,Minnesota,Timberwolves,MIN,Minnesota Timberwolves,Timberwolves,0E3764,c4ced3,True,2029,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/min.png,CA,542582,552582,1841,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lal.png,2014,,,,,,,
0,400488971,s:40~l:46~e:400488971~c:400488971,2013-11-12T00:00Z,13996,True,False,False,False,[],2013-11-12T00:00Z,1,STD,1893,Spectrum Center,Charlotte,19077,False,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,30,s:40~l:46~t:30,Charlotte,Bobcats,CHA,Charlotte Bobcats,Bobcats,False,1,s:40~l:46~t:1,Atlanta,Hawks,ATL,Atlanta Hawks,Hawks,002B5C,002b5c,True,1827,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/atl.png,NC,FE3310,008ca8,1893,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/cha.png,2014,,,,,,,
0,400488972,s:40~l:46~e:400488972~c:400488972,2013-11-12T00:00Z,13130,True,False,False,False,[],2013-11-12T00:00Z,1,STD,2183,Bankers Life Fieldhouse,Indianapolis,17923,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,11,s:40~l:46~t:11,Indiana,Pacers,IND,Indiana Pacers,Pacers,True,29,s:40~l:46~t:29,Memphis,Grizzlies,MEM,Memphis Grizzlies,Grizzlies,5D76A8,7399c6,True,1392,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mem.png,IN,061642,00275d,2183,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/ind.png,2014,,,,,,,
0,400488973,s:40~l:46~e:400488973~c:400488973,2013-11-12T00:00Z,12424,True,False,False,False,[],2013-11-12T00:00Z,1,STD,1845,Wells Fargo Center,Philadelphia,20155,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,20,s:40~l:46~t:20,Philadelphia,76ers,PHI,Philadelphia 76ers,76ers,True,24,s:40~l:46~t:24,San Antonio,Spurs,SA,San Antonio Spurs,Spurs,000000,061922,True,780,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sa.png,PA,000000,f1f2f3,1845,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/phi.png,2014,,,,,,,
0,400488974,s:40~l:46~e:400488974~c:400488974,2013-11-12T00:30Z,18624,True,False,False,False,[],2013-11-12T00:30Z,1,STD,1824,TD Garden,Boston,18624,False,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,2,s:40~l:46~t:2,Boston,Celtics,BOS,Boston Celtics,Celtics,True,19,s:40~l:46~t:19,Orlando,Magic,ORL,Orlando Magic,Magic,0860A8,c4ced3,True,3432,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/orl.png,MA,006532,f1f2f3,1824,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/bos.png,2014,,,,,,,
0,400488975,s:40~l:46~e:400488975~c:400488975,2013-11-12T01:00Z,21778,True,False,False,False,[],2013-11-12T01:00Z,1,STD,1847,United Center,Chicago,20917,False,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,s:40~l:46~t:4,Chicago,Bulls,CHI,Chicago Bulls,Bulls,True,5,s:40~l:46~t:5,Cleveland,Cavaliers,CLE,Cleveland Cavaliers,Cavaliers,061642,fdbb30,True,3417,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/cle.png,IL,000000,000000,1847,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/chi.png,2014,,,,,,,
0,400488976,s:40~l:46~e:400488976~c:400488976,2013-11-12T01:00Z,18134,True,False,False,False,[],2013-11-12T01:00Z,1,STD,1394,Toyota Center (Houston),Houston,18055,True,0.0,0.0,6,3,STATUS_FINAL,post,True,Final,Final/2OT,Final/2OT,10,s:40~l:46~t:10,Houston,Rockets,HOU,Houston Rockets,Rockets,True,28,s:40~l:46~t:28,Toronto,Raptors,TOR,Toronto Raptors,Raptors,CE0F41,061922,True,1838,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/tor.png,TX,D40026,c4ced3,1394,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/hou.png,2014,2OT,,,,,,
0,400488977,s:40~l:46~e:400488977~c:400488977,2013-11-12T02:00Z,16866,True,False,False,False,[],2013-11-12T02:00Z,1,STD,3093,Vivint Smart Home Arena,Salt Lake City,18306,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,26,s:40~l:46~t:26,Utah,Jazz,UTAH,Utah Jazz,Jazz,True,7,s:40~l:46~t:7,Denver,Nuggets,DEN,Denver Nuggets,Nuggets,0860A8,fdb927,True,892,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/den.png,UT,06143F,f9a01b,3093,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/utah.png,2014,,,,,,,
0,400488978,s:40~l:46~e:400488978~c:400488978,2013-11-12T03:00Z,18834,True,False,False,False,[],2013-11-12T03:00Z,1,STD,3423,Moda Center,Portland,19441,False,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,22,s:40~l:46~t:22,Portland,Trail Blazers,POR,Portland Trail Blazers,Trail Blazers,True,8,s:40~l:46~t:8,Detroit,Pistons,DET,Detroit Pistons,Pistons,FA002C,006bb6,True,3419,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/det.png,OR,000000,bac3c9,3423,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/por.png,2014,,,,,,,
0,400488979,s:40~l:46~e:400488979~c:400488979,2013-11-12T03:30Z,19060,True,False,False,False,[],2013-11-12T03:30Z,1,STD,1841,STAPLES Center,Los Angeles,19068,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,12,s:40~l:46~t:12,LA,Clippers,LAC,LA Clippers,Clippers,True,16,s:40~l:46~t:16,Minnesota,Timberwolves,MIN,Minnesota Timberwolves,Timberwolves,0E3764,c4ced3,True,2029,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/min.png,CA,FA0028,f1f2f3,1841,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lac.png,2014,,,,,,,
0,400488980,s:40~l:46~e:400488980~c:400488980,2013-11-13T00:30Z,19600,True,False,False,False,[],2013-11-13T00:30Z,1,STD,3438,AmericanAirlines Arena,Miami,19600,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,14,s:40~l:46~t:14,Miami,Heat,MIA,Miami Heat,Heat,True,15,s:40~l:46~t:15,Milwaukee,Bucks,MIL,Milwaukee Bucks,Bucks,003813,f0ebd2,True,2099,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mil.png,FL,000000,000000,3438,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mia.png,2014,,,,,,,
0,400488981,s:40~l:46~e:400488981~c:400488981,2013-11-13T01:30Z,19627,True,False,False,False,[],2013-11-13T01:30Z,1,STD,516,American Airlines Center,Dallas,19200,False,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,6,s:40~l:46~t:6,Dallas,Mavericks,DAL,Dallas Mavericks,Mavericks,True,27,s:40~l:46~t:27,Washington,Wizards,WSH,Washington Wizards,Wizards,0E3764,e31837,True,1823,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/wsh.png,TX,0C479D,c4ced3,516,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/dal.png,2014,,,,,,,
0,400488982,s:40~l:46~e:400488982~c:400488982,2013-11-13T03:30Z,19596,True,False,False,False,[],2013-11-13T03:30Z,1,STD,2465,ORACLE Arena,Oakland,19596,False,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,9,s:40~l:46~t:9,Golden State,Warriors,GS,Golden State Warriors,Warriors,True,8,s:40~l:46~t:8,Detroit,Pistons,DET,Detroit Pistons,Pistons,FA002C,006bb6,True,3419,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/det.png,CA,00275D,fdb927,2465,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/gs.png,2014,,,,,,,
0,400488983,s:40~l:46~e:400488983~c:400488983,2013-11-13T03:30Z,18426,True,False,False,False,[],2013-11-13T03:30Z,1,STD,1841,STAPLES Center,Los Angeles,19068,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,13,s:40~l:46~t:13,Los Angeles,Lakers,LAL,Los Angeles Lakers,Lakers,True,3,s:40~l:46~t:3,New Orleans,Pelicans,NO,New Orleans Pelicans,Pelicans,0093B1,b4975a,True,985,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/no.png,CA,542582,552582,1841,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lal.png,2014,,,,,,,
0,400488984,s:40~l:46~e:400488984~c:400488984,2013-11-14T00:00Z,13588,True,False,False,False,[],2013-11-14T00:00Z,1,STD,3432,Amway Center,Orlando,18500,False,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,19,s:40~l:46~t:19,Orlando,Magic,ORL,Orlando Magic,Magic,True,15,s:40~l:46~t:15,Milwaukee,Bucks,MIL,Milwaukee Bucks,Bucks,003813,f0ebd2,True,2099,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mil.png,FL,0860A8,c4ced3,3432,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/orl.png,2014,,,,,,,
0,400488985,s:40~l:46~e:400488985~c:400488985,2013-11-14T00:00Z,11671,True,False,False,False,[],2013-11-14T00:00Z,1,STD,1845,Wells Fargo Center,Philadelphia,20155,True,0.0,0.0,5,3,STATUS_FINAL,post,True,Final,Final/OT,Final/OT,20,s:40~l:46~t:20,Philadelphia,76ers,PHI,Philadelphia 76ers,76ers,True,10,s:40~l:46~t:10,Houston,Rockets,HOU,Houston Rockets,Rockets,D40026,c4ced3,True,1394,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/hou.png,PA,000000,f1f2f3,1845,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/phi.png,2014,OT,,,,,,
0,400488986,s:40~l:46~e:400488986~c:400488986,2013-11-14T00:30Z,17032,True,False,False,False,[],2013-11-14T00:30Z,1,STD,1824,TD Garden,Boston,18624,False,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,2,s:40~l:46~t:2,Boston,Celtics,BOS,Boston Celtics,Celtics,True,30,s:40~l:46~t:30,Charlotte,Bobcats,CHA,Charlotte Bobcats,Bobcats,FE3310,008ca8,False,1893,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/cha.png,MA,006532,f1f2f3,1824,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/bos.png,2014,,,,,,,
0,400488987,s:40~l:46~e:400488987~c:400488987,2013-11-14T01:00Z,15971,True,False,False,False,[],2013-11-14T01:00Z,1,STD,1392,FedExForum,Memphis,18400,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,29,s:40~l:46~t:29,Memphis,Grizzlies,MEM,Memphis Grizzlies,Grizzlies,True,28,s:40~l:46~t:28,Toronto,Raptors,TOR,Toronto Raptors,Raptors,CE0F41,061922,True,1838,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/tor.png,TN,5D76A8,7399c6,1392,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mem.png,2014,,,,,,,
0,400488988,s:40~l:46~e:400488988~c:400488988,2013-11-14T01:00Z,14978,True,False,False,False,[],2013-11-14T01:00Z,1,STD,2029,Target Center,Minneapolis,19356,False,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,16,s:40~l:46~t:16,Minnesota,Timberwolves,MIN,Minnesota Timberwolves,Timberwolves,True,5,s:40~l:46~t:5,Cleveland,Cavaliers,CLE,Cleveland Cavaliers,Cavaliers,061642,fdbb30,True,3417,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/cle.png,MN,0E3764,c4ced3,2029,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/min.png,2014,,,,,,,
0,400488989,s:40~l:46~e:400488989~c:400488989,2013-11-14T01:00Z,15057,True,False,False,False,[],2013-11-14T01:00Z,1,STD,1827,State Farm Arena,Atlanta,16888,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,1,s:40~l:46~t:1,Atlanta,Hawks,ATL,Atlanta Hawks,Hawks,True,18,s:40~l:46~t:18,New York,Knicks,NY,New York Knicks,Knicks,225EA8,f58426,True,1830,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/ny.png,GA,002B5C,002b5c,1827,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/atl.png,2014,,,,,,,
0,400488990,s:40~l:46~e:400488990~c:400488990,2013-11-14T01:30Z,18581,True,False,False,False,[],2013-11-14T01:30Z,1,STD,780,AT&T Center,San Antonio,18354,False,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,24,s:40~l:46~t:24,San Antonio,Spurs,SA,San Antonio Spurs,Spurs,True,27,s:40~l:46~t:27,Washington,Wizards,WSH,Washington Wizards,Wizards,0E3764,e31837,True,1823,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/wsh.png,TX,000000,061922,780,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sa.png,2014,,,,,,,
0,400488991,s:40~l:46~e:400488991~c:400488991,2013-11-14T02:00Z,17824,True,False,False,False,[],2013-11-14T02:00Z,1,STD,892,Ball Arena,Denver,19520,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,7,s:40~l:46~t:7,Denver,Nuggets,DEN,Denver Nuggets,Nuggets,True,13,s:40~l:46~t:13,Los Angeles,Lakers,LAL,Los Angeles Lakers,Lakers,542582,552582,True,1841,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lal.png,CO,0860A8,fdb927,892,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/den.png,2014,,,,,,,
0,400488992,s:40~l:46~e:400488992~c:400488992,2013-11-14T02:00Z,16717,True,False,False,False,[],2013-11-14T02:00Z,1,STD,3093,Vivint Smart Home Arena,Salt Lake City,18306,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,26,s:40~l:46~t:26,Utah,Jazz,UTAH,Utah Jazz,Jazz,True,3,s:40~l:46~t:3,New Orleans,Pelicans,NO,New Orleans Pelicans,Pelicans,0093B1,b4975a,True,985,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/no.png,UT,06143F,f9a01b,3093,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/utah.png,2014,,,,,,,
