"id","uid","date","attendance","timeValid","neutralSite","conferenceCompetition","recent","notes","startDate","type.id","type.abbreviation","venue.id","venue.fullName","venue.address.city","venue.address.state","venue.capacity","venue.indoor","status.clock","status.displayClock","status.period","status.type.id","status.type.name","status.type.state","status.type.completed","status.type.description","status.type.detail","status.type.shortDetail","home.id","home.uid","home.location","home.name","home.abbreviation","home.displayName","home.shortDisplayName","home.color","home.alternateColor","home.isActive","home.venue.id","home.logo","away.id","away.uid","away.location","away.name","away.abbreviation","away.displayName","away.shortDisplayName","away.color","away.alternateColor","away.isActive","away.venue.id","away.logo","season","series.type","series.title","series.summary","series.completed","series.totalCompetitions","series.competitors","status.type.altDetail","tickets","odds","game_id","PBP","team_box","player_box"
401307846,"s:40~l:46~e:401307846~c:401307846","2021-05-12T00:00Z",2684,"True","False","False","False","[]","2021-05-12T00:00Z",1,"STD",1392,"FedExForum","Memphis","TN",18400,"True",0,"0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",29,"s:40~l:46~t:29","Memphis","Grizzlies","MEM","Memphis Grizzlies","Grizzlies","5D76A8","7399c6","True",1392,"https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mem.png",6,"s:40~l:46~t:6","Dallas","Mavericks","DAL","Dallas Mavericks","Mavericks","0C479D","c4ced3","True",516,"https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/dal.png",2021,"","","","",NA,"","","","",401307846,TRUE,TRUE,TRUE
401307840,"s:40~l:46~e:401307840~c:401307840","2021-05-11T23:30Z",4789,"True","False","False","False","[]","2021-05-11T23:30Z",1,"STD",1824,"TD Garden","Boston","MA",18624,"False",0,"0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",2,"s:40~l:46~t:2","Boston","Celtics","BOS","Boston Celtics","Celtics","006532","f1f2f3","True",1824,"https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/bos.png",14,"s:40~l:46~t:14","Miami","Heat","MIA","Miami Heat","Heat","000000","000000","True",3438,"https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mia.png",2021,"","","","",NA,"","","","",401307840,TRUE,TRUE,TRUE
401307843,"s:40~l:46~e:401307843~c:401307843","2021-05-11T23:30Z",0,"True","False","False","False","[]","2021-05-11T23:30Z",1,"STD",1396,"Amalie Arena","Tampa","FL",0,"True",0,"0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",28,"s:40~l:46~t:28","Toronto","Raptors","TOR","Toronto Raptors","Raptors","CE0F41","061922","True",1838,"https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/tor.png",12,"s:40~l:46~t:12","LA","Clippers","LAC","LA Clippers","Clippers","FA0028","f1f2f3","True",1841,"https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lac.png",2021,"","","","",NA,"","","","",401307843,TRUE,TRUE,TRUE
401307841,"s:40~l:46~e:401307841~c:401307841","2021-05-11T23:00Z",3997,"True","False","False","False","[]","2021-05-11T23:00Z",1,"STD",1893,"Spectrum Center","Charlotte","NC",19077,"False",0,"0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",30,"s:40~l:46~t:30","Charlotte","Hornets","CHA","Charlotte Hornets","Hornets","1D1060","008ca8","True",1893,"https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/cha.png",7,"s:40~l:46~t:7","Denver","Nuggets","DEN","Denver Nuggets","Nuggets","0860A8","fdb927","True",892,"https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/den.png",2021,"","","","",NA,"","","","",401307841,TRUE,TRUE,TRUE
401307842,"s:40~l:46~e:401307842~c:401307842","2021-05-11T23:00Z",750,"True","False","False","False","[]","2021-05-11T23:00Z",1,"STD",5404,"Little Caesars Arena","Detroit","MI",20332,"True",0,"0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",8,"s:40~l:46~t:8","Detroit","Pistons","DET","Detroit Pistons","Pistons","FA002C","006bb6","True",5311,"https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/det.png",16,"s:40~l:46~t:16","Minnesota","Timberwolves","MIN","Minnesota Timberwolves","Timberwolves","0E3764","c4ced3","True",2029,"https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/min.png",2021,"","","","",NA,"","","","",401307842,TRUE,TRUE,TRUE
401307838,"s:40~l:46~e:401307838~c:401307838","2021-05-11T02:00Z",4155,"True","False","False","False","[]","2021-05-11T02:00Z",1,"STD",6270,"Chase Center","San Francisco","CA",18064,"True",0,"0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",9,"s:40~l:46~t:9","Golden State","Warriors","GS","Golden State Warriors","Warriors","003da5","fdb927","True",2465,"https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/gs.png",26,"s:40~l:46~t:26","Utah","Jazz","UTAH","Utah Jazz","Jazz","06143F","f9a01b","True",3093,"https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/utah.png",2021,"","","","",NA,"","","","",401307838,TRUE,TRUE,TRUE
401307839,"s:40~l:46~e:401307839~c:401307839","2021-05-11T02:00Z",1939,"True","False","False","False","[]","2021-05-11T02:00Z",1,"STD",3423,"Moda Center","Portland","OR",19441,"False",0,"0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",22,"s:40~l:46~t:22","Portland","Trail Blazers","POR","Portland Trail Blazers","Trail Blazers","000000","bac3c9","True",3423,"https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/por.png",10,"s:40~l:46~t:10","Houston","Rockets","HOU","Houston Rockets","Rockets","D40026","c4ced3","True",1394,"https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/hou.png",2021,"","","","",NA,"","","","",401307839,TRUE,TRUE,TRUE
401307837,"s:40~l:46~e:401307837~c:401307837","2021-05-11T00:30Z",3992,"True","False","False","False","[]","2021-05-11T00:30Z",1,"STD",780,"AT&T Center","San Antonio","TX",18354,"False",0,"0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",24,"s:40~l:46~t:24","San Antonio","Spurs","SA","San Antonio Spurs","Spurs","000000","061922","True",780,"https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sa.png",15,"s:40~l:46~t:15","Milwaukee","Bucks","MIL","Milwaukee Bucks","Bucks","003813","f0ebd2","True",2099,"https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mil.png",2021,"","","","",NA,"","","","",401307837,TRUE,TRUE,TRUE
401307836,"s:40~l:46~e:401307836~c:401307836","2021-05-11T00:00Z",2507,"True","False","False","False","[]","2021-05-11T00:00Z",1,"STD",1392,"FedExForum","Memphis","TN",18400,"True",0,"0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",29,"s:40~l:46~t:29","Memphis","Grizzlies","MEM","Memphis Grizzlies","Grizzlies","5D76A8","7399c6","True",1392,"https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mem.png",3,"s:40~l:46~t:3","New Orleans","Pelicans","NO","New Orleans Pelicans","Pelicans","002a5c","b4975a","True",985,"https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/no.png",2021,"","","","",NA,"","","","",401307836,TRUE,TRUE,TRUE
401307834,"s:40~l:46~e:401307834~c:401307834","2021-05-10T23:30Z",4148,"True","False","False","False","[]","2021-05-10T23:30Z",1,"STD",3417,"Rocket Mortgage FieldHouse","Cleveland","OH",19432,"False",0,"0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",5,"s:40~l:46~t:5","Cleveland","Cavaliers","CLE","Cleveland Cavaliers","Cavaliers","061642","fdbb30","True",3417,"https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/cle.png",11,"s:40~l:46~t:11","Indiana","Pacers","IND","Indiana Pacers","Pacers","061642","00275d","True",2183,"https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/ind.png",2021,"","","","",NA,"","","","",401307834,TRUE,TRUE,TRUE
401307835,"s:40~l:46~e:401307835~c:401307835","2021-05-10T23:30Z",3054,"True","False","False","False","[]","2021-05-10T23:30Z",1,"STD",1827,"State Farm Arena","Atlanta","GA",16888,"True",0,"0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",1,"s:40~l:46~t:1","Atlanta","Hawks","ATL","Atlanta Hawks","Hawks","002B5C","002b5c","True",1827,"https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/atl.png",27,"s:40~l:46~t:27","Washington","Wizards","WSH","Washington Wizards","Wizards","0E3764","e31837","True",1823,"https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/wsh.png",2021,"","","","",NA,"","","","",401307835,TRUE,TRUE,TRUE
401307832,"s:40~l:46~e:401307832~c:401307832","2021-05-10T02:00Z",3144,"True","False","False","False","[]","2021-05-10T02:00Z",1,"STD",1841,"STAPLES Center","Los Angeles","CA",19068,"True",0,"0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",13,"s:40~l:46~t:13","Los Angeles","Lakers","LAL","Los Angeles Lakers","Lakers","542582","552582","True",1841,"https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lal.png",21,"s:40~l:46~t:21","Phoenix","Suns","PHX","Phoenix Suns","Suns","23006a","f1f2f3","True",1949,"https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/phx.png",2021,"playoff","Playoff Series","PHX Wins series 4-2","True",7,"[{'id': '13', 'uid': 's:40~l:46~t:13', 'wins': 2, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2021/teams/13?lang=en&region=us'}, {'id': '21', 'uid': 's:40~l:46~t:21', 'wins': 4, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2021/teams/21?lang=en&region=us'}]","","","",401307832,TRUE,TRUE,TRUE
401307833,"s:40~l:46~e:401307833~c:401307833","2021-05-10T02:00Z",0,"True","False","False","False","[]","2021-05-10T02:00Z",1,"STD",5310,"Golden 1 Center","Sacramento","CA",17583,"True",0,"0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",23,"s:40~l:46~t:23","Sacramento","Kings","SAC","Sacramento Kings","Kings","393996","8e9090","True",2247,"https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sac.png",25,"s:40~l:46~t:25","Oklahoma City","Thunder","OKC","Oklahoma City Thunder","Thunder","C67C03","f05133","True",2559,"https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/okc.png",2021,"","","","",NA,"","","","",401307833,TRUE,TRUE,TRUE
401307831,"s:40~l:46~e:401307831~c:401307831","2021-05-10T00:00Z",750,"True","False","False","False","[]","2021-05-10T00:00Z",1,"STD",5404,"Little Caesars Arena","Detroit","MI",20332,"True",0,"0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",8,"s:40~l:46~t:8","Detroit","Pistons","DET","Detroit Pistons","Pistons","FA002C","006bb6","True",5311,"https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/det.png",4,"s:40~l:46~t:4","Chicago","Bulls","CHI","Chicago Bulls","Bulls","000000","000000","True",1847,"https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/chi.png",2021,"","","","",NA,"","","","",401307831,TRUE,TRUE,TRUE
401307828,"s:40~l:46~e:401307828~c:401307828","2021-05-09T23:00Z",4196,"True","False","False","False","[]","2021-05-09T23:00Z",1,"STD",1893,"Spectrum Center","Charlotte","NC",19077,"False",0,"0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",30,"s:40~l:46~t:30","Charlotte","Hornets","CHA","Charlotte Hornets","Hornets","1D1060","008ca8","True",1893,"https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/cha.png",3,"s:40~l:46~t:3","New Orleans","Pelicans","NO","New Orleans Pelicans","Pelicans","002a5c","b4975a","True",985,"https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/no.png",2021,"","","","",NA,"","","","",401307828,TRUE,TRUE,TRUE
401307829,"s:40~l:46~e:401307829~c:401307829","2021-05-09T23:00Z",4148,"True","False","False","False","[]","2021-05-09T23:00Z",1,"STD",3417,"Rocket Mortgage FieldHouse","Cleveland","OH",19432,"False",0,"0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",5,"s:40~l:46~t:5","Cleveland","Cavaliers","CLE","Cleveland Cavaliers","Cavaliers","061642","fdbb30","True",3417,"https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/cle.png",6,"s:40~l:46~t:6","Dallas","Mavericks","DAL","Dallas Mavericks","Mavericks","0C479D","c4ced3","True",516,"https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/dal.png",2021,"","","","",NA,"","","","",401307829,TRUE,TRUE,TRUE
401307830,"s:40~l:46~e:401307830~c:401307830","2021-05-09T23:00Z",4086,"True","False","False","False","[]","2021-05-09T23:00Z",1,"STD",3432,"Amway Center","Orlando","FL",18500,"False",0,"0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",19,"s:40~l:46~t:19","Orlando","Magic","ORL","Orlando Magic","Magic","0860A8","c4ced3","True",3432,"https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/orl.png",16,"s:40~l:46~t:16","Minnesota","Timberwolves","MIN","Minnesota Timberwolves","Timberwolves","0E3764","c4ced3","True",2029,"https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/min.png",2021,"","","","",NA,"","","","",401307830,TRUE,TRUE,TRUE
401307827,"s:40~l:46~e:401307827~c:401307827","2021-05-09T19:30Z",2578,"True","False","False","False","[]","2021-05-09T19:30Z",1,"STD",1841,"STAPLES Center","Los Angeles","CA",19068,"True",0,"0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",12,"s:40~l:46~t:12","LA","Clippers","LAC","LA Clippers","Clippers","FA0028","f1f2f3","True",1841,"https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lac.png",18,"s:40~l:46~t:18","New York","Knicks","NY","New York Knicks","Knicks","225EA8","f58426","True",1830,"https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/ny.png",2021,"","","","",NA,"","","","",401307827,TRUE,TRUE,TRUE
401307826,"s:40~l:46~e:401307826~c:401307826","2021-05-09T17:00Z",2298,"True","False","False","False","[]","2021-05-09T17:00Z",1,"STD",1824,"TD Garden","Boston","MA",18624,"False",0,"0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",2,"s:40~l:46~t:2","Boston","Celtics","BOS","Boston Celtics","Celtics","006532","f1f2f3","True",1824,"https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/bos.png",14,"s:40~l:46~t:14","Miami","Heat","MIA","Miami Heat","Heat","000000","000000","True",3438,"https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mia.png",2021,"","","","",NA,"","","","",401307826,TRUE,TRUE,TRUE
401307822,"s:40~l:46~e:401307822~c:401307822","2021-05-09T02:00Z",4044,"True","False","False","False","[]","2021-05-09T02:00Z",1,"STD",892,"Ball Arena","Denver","CO",19520,"True",0,"0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",7,"s:40~l:46~t:7","Denver","Nuggets","DEN","Denver Nuggets","Nuggets","0860A8","fdb927","True",892,"https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/den.png",17,"s:40~l:46~t:17","Brooklyn","Nets","BKN","Brooklyn Nets","Nets","000000","ffffff","True",1826,"https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/bkn.png",2021,"","","","",NA,"","","","",401307822,TRUE,TRUE,TRUE
401307823,"s:40~l:46~e:401307823~c:401307823","2021-05-09T02:00Z",6506,"True","False","False","False","[]","2021-05-09T02:00Z",1,"STD",3093,"Vivint Smart Home Arena","Salt Lake City","UT",18306,"True",0,"0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",26,"s:40~l:46~t:26","Utah","Jazz","UTAH","Utah Jazz","Jazz","06143F","f9a01b","True",3093,"https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/utah.png",10,"s:40~l:46~t:10","Houston","Rockets","HOU","Houston Rockets","Rockets","D40026","c4ced3","True",1394,"https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/hou.png",2021,"","","","",NA,"","","","",401307823,TRUE,TRUE,TRUE
401307824,"s:40~l:46~e:401307824~c:401307824","2021-05-09T02:00Z",4155,"True","False","False","False","[]","2021-05-09T02:00Z",1,"STD",6270,"Chase Center","San Francisco","CA",18064,"True",0,"0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",9,"s:40~l:46~t:9","Golden State","Warriors","GS","Golden State Warriors","Warriors","003da5","fdb927","True",2465,"https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/gs.png",25,"s:40~l:46~t:25","Oklahoma City","Thunder","OKC","Oklahoma City Thunder","Thunder","C67C03","f05133","True",2559,"https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/okc.png",2021,"","","","",NA,"","","","",401307824,TRUE,TRUE,TRUE
401307825,"s:40~l:46~e:401307825~c:401307825","2021-05-09T02:00Z",1939,"True","False","False","False","[]","2021-05-09T02:00Z",1,"STD",3423,"Moda Center","Portland","OR",19441,"False",0,"0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",22,"s:40~l:46~t:22","Portland","Trail Blazers","POR","Portland Trail Blazers","Trail Blazers","000000","bac3c9","True",3423,"https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/por.png",24,"s:40~l:46~t:24","San Antonio","Spurs","SA","San Antonio Spurs","Spurs","000000","061922","True",780,"https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sa.png",2021,"","","","",NA,"","","","",401307825,TRUE,TRUE,TRUE
401307819,"s:40~l:46~e:401307819~c:401307819","2021-05-08T23:30Z",0,"True","False","False","False","[]","2021-05-08T23:30Z",1,"STD",1396,"Amalie Arena","Tampa","FL",0,"True",0,"0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",28,"s:40~l:46~t:28","Toronto","Raptors","TOR","Toronto Raptors","Raptors","CE0F41","061922","True",1838,"https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/tor.png",29,"s:40~l:46~t:29","Memphis","Grizzlies","MEM","Memphis Grizzlies","Grizzlies","5D76A8","7399c6","True",1392,"https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mem.png",2021,"","","","",NA,"","","","",401307819,TRUE,TRUE,TRUE
401307820,"s:40~l:46~e:401307820~c:401307820","2021-05-08T23:00Z",0,"True","False","False","False","[]","2021-05-08T23:00Z",1,"STD",2183,"Bankers Life Fieldhouse","Indianapolis","IN",17923,"True",0,"0",5,3,"STATUS_FINAL","post","True","Final","Final/OT","Final/OT",11,"s:40~l:46~t:11","Indiana","Pacers","IND","Indiana Pacers","Pacers","061642","00275d","True",2183,"https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/ind.png",27,"s:40~l:46~t:27","Washington","Wizards","WSH","Washington Wizards","Wizards","0E3764","e31837","True",1823,"https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/wsh.png",2021,"","","","",NA,"","OT","","",401307820,TRUE,TRUE,TRUE
401307821,"s:40~l:46~e:401307821~c:401307821","2021-05-08T23:00Z",5119,"True","False","False","False","[]","2021-05-08T23:00Z",1,"STD",1845,"Wells Fargo Center","Philadelphia","PA",20155,"True",0,"0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",20,"s:40~l:46~t:20","Philadelphia","76ers","PHI","Philadelphia 76ers","76ers","000000","f1f2f3","True",1845,"https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/phi.png",8,"s:40~l:46~t:8","Detroit","Pistons","DET","Detroit Pistons","Pistons","FA002C","006bb6","True",5311,"https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/det.png",2021,"","","","",NA,"","","","",401307821,TRUE,TRUE,TRUE
401307816,"s:40~l:46~e:401307816~c:401307816","2021-05-08T02:00Z",8063,"True","False","False","False","[]","2021-05-08T02:00Z",1,"STD",1949,"Phoenix Suns Arena","Phoenix","AZ",18055,"True",0,"0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",21,"s:40~l:46~t:21","Phoenix","Suns","PHX","Phoenix Suns","Suns","23006a","f1f2f3","True",1949,"https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/phx.png",18,"s:40~l:46~t:18","New York","Knicks","NY","New York Knicks","Knicks","225EA8","f58426","True",1830,"https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/ny.png",2021,"","","","",NA,"","","","",401307816,TRUE,TRUE,TRUE
401307817,"s:40~l:46~e:401307817~c:401307817","2021-05-08T02:00Z",1939,"True","False","False","False","[]","2021-05-08T02:00Z",1,"STD",3423,"Moda Center","Portland","OR",19441,"False",0,"0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",22,"s:40~l:46~t:22","Portland","Trail Blazers","POR","Portland Trail Blazers","Trail Blazers","000000","bac3c9","True",3423,"https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/por.png",13,"s:40~l:46~t:13","Los Angeles","Lakers","LAL","Los Angeles Lakers","Lakers","542582","552582","True",1841,"https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lal.png",2021,"","","","",NA,"","","","",401307817,TRUE,TRUE,TRUE
401307818,"s:40~l:46~e:401307818~c:401307818","2021-05-08T02:00Z",0,"True","False","False","False","[]","2021-05-08T02:00Z",1,"STD",5310,"Golden 1 Center","Sacramento","CA",17583,"True",0,"0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",23,"s:40~l:46~t:23","Sacramento","Kings","SAC","Sacramento Kings","Kings","393996","8e9090","True",2247,"https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sac.png",24,"s:40~l:46~t:24","San Antonio","Spurs","SA","San Antonio Spurs","Spurs","000000","061922","True",780,"https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sa.png",2021,"","","","",NA,"","","","",401307818,TRUE,TRUE,TRUE
401307815,"s:40~l:46~e:401307815~c:401307815","2021-05-08T01:00Z",6506,"True","False","False","False","[]","2021-05-08T01:00Z",1,"STD",3093,"Vivint Smart Home Arena","Salt Lake City","UT",18306,"True",0,"0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",26,"s:40~l:46~t:26","Utah","Jazz","UTAH","Utah Jazz","Jazz","06143F","f9a01b","True",3093,"https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/utah.png",7,"s:40~l:46~t:7","Denver","Nuggets","DEN","Denver Nuggets","Nuggets","0860A8","fdb927","True",892,"https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/den.png",2021,"","","","",NA,"","","","",401307815,TRUE,TRUE,TRUE
401307814,"s:40~l:46~e:401307814~c:401307814","2021-05-08T00:30Z",4220,"True","False","False","False","[]","2021-05-08T00:30Z",1,"STD",516,"American Airlines Center","Dallas","TX",19200,"False",0,"0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",6,"s:40~l:46~t:6","Dallas","Mavericks","DAL","Dallas Mavericks","Mavericks","0C479D","c4ced3","True",516,"https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/dal.png",5,"s:40~l:46~t:5","Cleveland","Cavaliers","CLE","Cleveland Cavaliers","Cavaliers","061642","fdbb30","True",3417,"https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/cle.png",2021,"","","","",NA,"","","","",401307814,TRUE,TRUE,TRUE
401307811,"s:40~l:46~e:401307811~c:401307811","2021-05-08T00:00Z",3751,"True","False","False","False","[]","2021-05-08T00:00Z",1,"STD",1893,"Spectrum Center","Charlotte","NC",19077,"False",0,"0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",30,"s:40~l:46~t:30","Charlotte","Hornets","CHA","Charlotte Hornets","Hornets","1D1060","008ca8","True",1893,"https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/cha.png",19,"s:40~l:46~t:19","Orlando","Magic","ORL","Orlando Magic","Magic","0860A8","c4ced3","True",3432,"https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/orl.png",2021,"","","","",NA,"","","","",401307811,TRUE,TRUE,TRUE
401307812,"s:40~l:46~e:401307812~c:401307812","2021-05-08T00:00Z",0,"True","False","False","False","[]","2021-05-08T00:00Z",1,"STD",3438,"AmericanAirlines Arena","Miami","FL",19600,"True",0,"0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",14,"s:40~l:46~t:14","Miami","Heat","MIA","Miami Heat","Heat","000000","000000","True",3438,"https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mia.png",16,"s:40~l:46~t:16","Minnesota","Timberwolves","MIN","Minnesota Timberwolves","Timberwolves","0E3764","c4ced3","True",2029,"https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/min.png",2021,"","","","",NA,"","","","",401307812,TRUE,TRUE,TRUE
401307813,"s:40~l:46~e:401307813~c:401307813","2021-05-08T00:00Z",3280,"True","False","False","False","[]","2021-05-08T00:00Z",1,"STD",5777,"Fiserv Forum","Milwaukee","WI",17341,"True",0,"0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",15,"s:40~l:46~t:15","Milwaukee","Bucks","MIL","Milwaukee Bucks","Bucks","003813","f0ebd2","True",2099,"https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mil.png",10,"s:40~l:46~t:10","Houston","Rockets","HOU","Houston Rockets","Rockets","D40026","c4ced3","True",1394,"https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/hou.png",2021,"","","","",NA,"","","","",401307813,TRUE,TRUE,TRUE
401307810,"s:40~l:46~e:401307810~c:401307810","2021-05-07T23:30Z",3399,"True","False","False","False","[]","2021-05-07T23:30Z",1,"STD",1847,"United Center","Chicago","IL",20917,"False",0,"0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",4,"s:40~l:46~t:4","Chicago","Bulls","CHI","Chicago Bulls","Bulls","000000","000000","True",1847,"https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/chi.png",2,"s:40~l:46~t:2","Boston","Celtics","BOS","Boston Celtics","Celtics","006532","f1f2f3","True",1824,"https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/bos.png",2021,"","","","",NA,"","","","",401307810,TRUE,TRUE,TRUE
401307809,"s:40~l:46~e:401307809~c:401307809","2021-05-07T23:00Z",5119,"True","False","False","False","[]","2021-05-07T23:00Z",1,"STD",1845,"Wells Fargo Center","Philadelphia","PA",20155,"True",0,"0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",20,"s:40~l:46~t:20","Philadelphia","76ers","PHI","Philadelphia 76ers","76ers","000000","f1f2f3","True",1845,"https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/phi.png",3,"s:40~l:46~t:3","New Orleans","Pelicans","NO","New Orleans Pelicans","Pelicans","002a5c","b4975a","True",985,"https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/no.png",2021,"","","","",NA,"","","","",401307809,TRUE,TRUE,TRUE
401307807,"s:40~l:46~e:401307807~c:401307807","2021-05-07T02:00Z",3621,"True","False","False","False","[]","2021-05-07T02:00Z",1,"STD",6270,"Chase Center","San Francisco","CA",18064,"True",0,"0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",9,"s:40~l:46~t:9","Golden State","Warriors","GS","Golden State Warriors","Warriors","003da5","fdb927","True",2465,"https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/gs.png",25,"s:40~l:46~t:25","Oklahoma City","Thunder","OKC","Oklahoma City Thunder","Thunder","C67C03","f05133","True",2559,"https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/okc.png",2021,"","","","",NA,"","","","",401307807,TRUE,TRUE,TRUE
