id,uid,date,attendance,timeValid,neutralSite,conferenceCompetition,recent,notes,startDate,type.id,type.abbreviation,status.clock,status.displayClock,status.period,status.type.id,status.type.name,status.type.state,status.type.completed,status.type.description,status.type.detail,status.type.shortDetail,home.id,home.uid,home.location,home.name,home.abbreviation,home.displayName,home.shortDisplayName,home.color,home.alternateColor,home.isActive,away.id,away.uid,away.location,away.name,away.abbreviation,away.displayName,away.shortDisplayName,away.color,away.alternateColor,away.isActive,away.logo,game_id,season_type,season,home.logo,venue.id,venue.fullName,venue.address.city,venue.address.state,venue.capacity,venue.indoor,series.type,series.title,series.summary,series.completed,series.totalCompetitions,series.competitors,status.type.altDetail,PBP,player_box,team_box
230124018,s:40~l:46~e:230124018~c:230124018,2003-01-25T00:30Z,19763,TRUE,FALSE,FALSE,FALSE,[],2003-01-25T00:30Z,1,STD,1,1.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,18,s:40~l:46~t:18,New York,Knicks,NY,New York Knicks,Knicks,225EA8,f58426,TRUE,6,s:40~l:46~t:6,Dallas,Mavericks,DAL,Dallas Mavericks,Mavericks,0C479D,c4ced3,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/dal.png,230124018,2,2003,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/ny.png,1830,Madison Square Garden,New York,NY,19763,FALSE,"","","",,,"","",FALSE,TRUE,TRUE
230124004,s:40~l:46~e:230124004~c:230124004,2003-01-25T00:00Z,23215,TRUE,FALSE,FALSE,FALSE,[],2003-01-25T00:00Z,1,STD,21,21.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,s:40~l:46~t:4,Chicago,Bulls,CHI,Chicago Bulls,Bulls,000000,000000,TRUE,27,s:40~l:46~t:27,Washington,Wizards,WSH,Washington Wizards,Wizards,0E3764,e31837,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/wsh.png,230124004,2,2003,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/chi.png,1847,United Center,Chicago,IL,20917,FALSE,"","","",,,"","",FALSE,TRUE,TRUE
230124011,s:40~l:46~e:230124011~c:230124011,2003-01-25T00:00Z,15302,TRUE,FALSE,FALSE,FALSE,[],2003-01-25T00:00Z,1,STD,3,3.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,11,s:40~l:46~t:11,Indiana,Pacers,IND,Indiana Pacers,Pacers,061642,00275d,TRUE,25,s:40~l:46~t:25,Seattle,SuperSonics,SEA,Seattle SuperSonics,SuperSonics,1C3F2C,f05133,FALSE,"",230124011,2,2003,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/ind.png,2183,Bankers Life Fieldhouse,Indianapolis,IN,17923,TRUE,"","","",,,"","",FALSE,TRUE,TRUE
230124016,s:40~l:46~e:230124016~c:230124016,2003-01-25T00:00Z,14084,TRUE,FALSE,FALSE,FALSE,[],2003-01-25T00:00Z,1,STD,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,16,s:40~l:46~t:16,Minnesota,Timberwolves,MIN,Minnesota Timberwolves,Timberwolves,0E3764,c4ced3,TRUE,12,s:40~l:46~t:12,LA,Clippers,LAC,LA Clippers,Clippers,FA0028,f1f2f3,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lac.png,230124016,2,2003,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/min.png,2029,Target Center,Minneapolis,MN,19356,FALSE,"","","",,,"","",FALSE,TRUE,TRUE
230124019,s:40~l:46~e:230124019~c:230124019,2003-01-25T00:00Z,14707,TRUE,FALSE,FALSE,FALSE,[],2003-01-25T00:00Z,1,STD,4,4.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,19,s:40~l:46~t:19,Orlando,Magic,ORL,Orlando Magic,Magic,0860A8,c4ced3,TRUE,21,s:40~l:46~t:21,Phoenix,Suns,PHX,Phoenix Suns,Suns,23006A,f1f2f3,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/phx.png,230124019,2,2003,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/orl.png,4042,Amway Arena,Orlando,FL,17461,FALSE,"","","",,,"","",FALSE,TRUE,TRUE
230124026,s:40~l:46~e:230124026~c:230124026,2003-01-25T00:00Z,19911,TRUE,FALSE,FALSE,FALSE,[],2003-01-25T00:00Z,1,STD,1,1.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,26,s:40~l:46~t:26,Utah,Jazz,UTAH,Utah Jazz,Jazz,06143F,f9a01b,TRUE,24,s:40~l:46~t:24,San Antonio,Spurs,SA,San Antonio Spurs,Spurs,000000,061922,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sa.png,230124026,2,2003,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/utah.png,3093,Vivint Smart Home Arena,Salt Lake City,UT,18306,TRUE,"","","",,,"","",FALSE,TRUE,TRUE
230123020,s:40~l:46~e:230123020~c:230123020,2003-01-24T00:30Z,20027,TRUE,FALSE,FALSE,FALSE,[],2003-01-24T00:30Z,1,STD,20,20.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,20,s:40~l:46~t:20,Philadelphia,76ers,PHI,Philadelphia 76ers,76ers,000000,f1f2f3,TRUE,6,s:40~l:46~t:6,Dallas,Mavericks,DAL,Dallas Mavericks,Mavericks,0C479D,c4ced3,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/dal.png,230123020,2,2003,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/phi.png,1845,Wells Fargo Center,Philadelphia,PA,20155,TRUE,"","","",,,"","",FALSE,TRUE,TRUE
230123009,s:40~l:46~e:230123009~c:230123009,2003-01-24T00:00Z,15379,TRUE,FALSE,FALSE,FALSE,[],2003-01-24T00:00Z,1,STD,6,6.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,9,s:40~l:46~t:9,Golden State,Warriors,GS,Golden State Warriors,Warriors,00275D,fdb927,TRUE,17,s:40~l:46~t:17,New Jersey,Nets,NJ,New Jersey Nets,Nets,06143F,ffffff,FALSE,"",230123009,2,2003,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/gs.png,2465,ORACLE Arena,Oakland,CA,19596,FALSE,"","","",,,"","",FALSE,TRUE,TRUE
230123029,s:40~l:46~e:230123029~c:230123029,2003-01-24T00:00Z,13228,TRUE,FALSE,FALSE,FALSE,[],2003-01-24T00:00Z,1,STD,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,29,s:40~l:46~t:29,Memphis,Grizzlies,MEM,Memphis Grizzlies,Grizzlies,5D76A8,7399c6,TRUE,23,s:40~l:46~t:23,Sacramento,Kings,SAC,Sacramento Kings,Kings,393996,8e9090,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sac.png,230123029,2,2003,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mem.png,,"","","",,,"","","",,,"","",FALSE,TRUE,TRUE
230122003,s:40~l:46~e:230122003~c:230122003,2003-01-23T01:00Z,18298,TRUE,FALSE,FALSE,FALSE,[],2003-01-23T01:00Z,1,STD,9,9.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,3,s:40~l:46~t:3,New Orleans,Hornets,NO,New Orleans Hornets,Hornets,0093B1,b4975a,FALSE,27,s:40~l:46~t:27,Washington,Wizards,WSH,Washington Wizards,Wizards,0E3764,e31837,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/wsh.png,230122003,2,2003,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/no.png,985,Smoothie King Center,New Orleans,LA,16867,TRUE,"","","",,,"","",FALSE,TRUE,TRUE
230122001,s:40~l:46~e:230122001~c:230122001,2003-01-23T00:30Z,9571,TRUE,FALSE,FALSE,FALSE,[],2003-01-23T00:30Z,1,STD,0,0.0,6,3,STATUS_FINAL,post,TRUE,Final,Final/2OT,Final/2OT,1,s:40~l:46~t:1,Atlanta,Hawks,ATL,Atlanta Hawks,Hawks,002B5C,002b5c,TRUE,22,s:40~l:46~t:22,Portland,Trail Blazers,POR,Portland Trail Blazers,Trail Blazers,000000,bac3c9,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/por.png,230122001,2,2003,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/atl.png,1827,State Farm Arena,Atlanta,GA,16888,TRUE,"","","",,,"",2OT,FALSE,TRUE,TRUE
230122008,s:40~l:46~e:230122008~c:230122008,2003-01-23T00:30Z,19347,TRUE,FALSE,FALSE,FALSE,[],2003-01-23T00:30Z,1,STD,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,8,s:40~l:46~t:8,Detroit,Pistons,DET,Detroit Pistons,Pistons,FA002C,006bb6,TRUE,20,s:40~l:46~t:20,Philadelphia,76ers,PHI,Philadelphia 76ers,76ers,000000,f1f2f3,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/phi.png,230122008,2,2003,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/det.png,3419,The Palace of Auburn Hills,Detroit,MI,22076,FALSE,playoff,Playoff Series,DET Wins series 4-2,TRUE,7,"[{'id': '8', 'uid': 's:40~l:46~t:8', 'wins': 4, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2003/teams/8?lang=en&region=us'}, {'id': '20', 'uid': 's:40~l:46~t:20', 'wins': 2, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2003/teams/20?lang=en&region=us'}]","",FALSE,TRUE,TRUE
230122013,s:40~l:46~e:230122013~c:230122013,2003-01-23T00:30Z,18997,TRUE,FALSE,FALSE,FALSE,[],2003-01-23T00:30Z,1,STD,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,13,s:40~l:46~t:13,Los Angeles,Lakers,LAL,Los Angeles Lakers,Lakers,542582,552582,TRUE,9,s:40~l:46~t:9,Golden State,Warriors,GS,Golden State Warriors,Warriors,00275D,fdb927,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/gs.png,230122013,2,2003,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lal.png,1841,STAPLES Center,Los Angeles,CA,19068,TRUE,"","","",,,"","",FALSE,TRUE,TRUE
230122014,s:40~l:46~e:230122014~c:230122014,2003-01-23T00:30Z,14633,TRUE,FALSE,FALSE,FALSE,[],2003-01-23T00:30Z,1,STD,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,14,s:40~l:46~t:14,Miami,Heat,MIA,Miami Heat,Heat,000000,000000,TRUE,21,s:40~l:46~t:21,Phoenix,Suns,PHX,Phoenix Suns,Suns,23006A,f1f2f3,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/phx.png,230122014,2,2003,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mia.png,3438,FTX Arena,Miami,FL,19600,TRUE,"","","",,,"","",FALSE,TRUE,TRUE
230122018,s:40~l:46~e:230122018~c:230122018,2003-01-23T00:30Z,17622,TRUE,FALSE,FALSE,FALSE,[],2003-01-23T00:30Z,1,STD,10,10.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,18,s:40~l:46~t:18,New York,Knicks,NY,New York Knicks,Knicks,225EA8,f58426,TRUE,7,s:40~l:46~t:7,Denver,Nuggets,DEN,Denver Nuggets,Nuggets,0860A8,fdb927,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/den.png,230122018,2,2003,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/ny.png,1830,Madison Square Garden,New York,NY,19763,FALSE,"","","",,,"","",FALSE,TRUE,TRUE
230122024,s:40~l:46~e:230122024~c:230122024,2003-01-23T00:30Z,17126,TRUE,FALSE,FALSE,FALSE,[],2003-01-23T00:30Z,1,STD,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,24,s:40~l:46~t:24,San Antonio,Spurs,SA,San Antonio Spurs,Spurs,000000,061922,TRUE,29,s:40~l:46~t:29,Memphis,Grizzlies,MEM,Memphis Grizzlies,Grizzlies,5D76A8,7399c6,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mem.png,230122024,2,2003,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sa.png,780,AT&T Center,San Antonio,TX,18354,FALSE,"","","",,,"","",FALSE,TRUE,TRUE
230122002,s:40~l:46~e:230122002~c:230122002,2003-01-23T00:00Z,16003,TRUE,FALSE,FALSE,FALSE,[],2003-01-23T00:00Z,1,STD,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,s:40~l:46~t:2,Boston,Celtics,BOS,Boston Celtics,Celtics,006532,f1f2f3,TRUE,15,s:40~l:46~t:15,Milwaukee,Bucks,MIL,Milwaukee Bucks,Bucks,003813,f0ebd2,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mil.png,230122002,2,2003,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/bos.png,1824,TD Garden,Boston,MA,19156,TRUE,"","","",,,"","",FALSE,TRUE,TRUE
230122011,s:40~l:46~e:230122011~c:230122011,2003-01-23T00:00Z,15488,TRUE,FALSE,FALSE,FALSE,[],2003-01-23T00:00Z,1,STD,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,11,s:40~l:46~t:11,Indiana,Pacers,IND,Indiana Pacers,Pacers,061642,00275d,TRUE,28,s:40~l:46~t:28,Toronto,Raptors,TOR,Toronto Raptors,Raptors,CE0F41,061922,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/tor.png,230122011,2,2003,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/ind.png,2183,Bankers Life Fieldhouse,Indianapolis,IN,17923,TRUE,"","","",,,"","",FALSE,TRUE,TRUE
230122016,s:40~l:46~e:230122016~c:230122016,2003-01-23T00:00Z,13273,TRUE,FALSE,FALSE,FALSE,[],2003-01-23T00:00Z,1,STD,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,16,s:40~l:46~t:16,Minnesota,Timberwolves,MIN,Minnesota Timberwolves,Timberwolves,0E3764,c4ced3,TRUE,25,s:40~l:46~t:25,Seattle,SuperSonics,SEA,Seattle SuperSonics,SuperSonics,1C3F2C,f05133,FALSE,"",230122016,2,2003,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/min.png,2029,Target Center,Minneapolis,MN,19356,FALSE,"","","",,,"","",FALSE,TRUE,TRUE
230122019,s:40~l:46~e:230122019~c:230122019,2003-01-23T00:00Z,13262,TRUE,FALSE,FALSE,FALSE,[],2003-01-23T00:00Z,1,STD,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,19,s:40~l:46~t:19,Orlando,Magic,ORL,Orlando Magic,Magic,0860A8,c4ced3,TRUE,4,s:40~l:46~t:4,Chicago,Bulls,CHI,Chicago Bulls,Bulls,000000,000000,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/chi.png,230122019,2,2003,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/orl.png,4042,Amway Arena,Orlando,FL,17461,FALSE,"","","",,,"","",TRUE,TRUE,TRUE
230122026,s:40~l:46~e:230122026~c:230122026,2003-01-23T00:00Z,18959,TRUE,FALSE,FALSE,FALSE,[],2003-01-23T00:00Z,1,STD,7,7.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,26,s:40~l:46~t:26,Utah,Jazz,UTAH,Utah Jazz,Jazz,06143F,f9a01b,TRUE,12,s:40~l:46~t:12,LA,Clippers,LAC,LA Clippers,Clippers,FA0028,f1f2f3,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lac.png,230122026,2,2003,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/utah.png,3093,Vivint Smart Home Arena,Salt Lake City,UT,18306,TRUE,"","","",,,"","",FALSE,TRUE,TRUE
230121006,s:40~l:46~e:230121006~c:230121006,2003-01-22T00:30Z,20104,TRUE,FALSE,FALSE,FALSE,[],2003-01-22T00:30Z,1,STD,3,3.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,6,s:40~l:46~t:6,Dallas,Mavericks,DAL,Dallas Mavericks,Mavericks,0C479D,c4ced3,TRUE,10,s:40~l:46~t:10,Houston,Rockets,HOU,Houston Rockets,Rockets,D40026,c4ced3,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/hou.png,230121006,2,2003,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/dal.png,516,American Airlines Center,Dallas,TX,19200,FALSE,"","","",,,"","",FALSE,TRUE,TRUE
230121005,s:40~l:46~e:230121005~c:230121005,2003-01-22T00:00Z,9675,TRUE,FALSE,FALSE,FALSE,[],2003-01-22T00:00Z,1,STD,20,20.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,5,s:40~l:46~t:5,Cleveland,Cavaliers,CLE,Cleveland Cavaliers,Cavaliers,061642,fdbb30,TRUE,19,s:40~l:46~t:19,Orlando,Magic,ORL,Orlando Magic,Magic,0860A8,c4ced3,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/orl.png,230121005,2,2003,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/cle.png,3417,Rocket Mortgage FieldHouse,Cleveland,OH,19432,FALSE,"","","",,,"","",FALSE,TRUE,TRUE
230121023,s:40~l:46~e:230121023~c:230121023,2003-01-22T00:00Z,17317,TRUE,FALSE,FALSE,FALSE,[],2003-01-22T00:00Z,1,STD,7,7.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,23,s:40~l:46~t:23,Sacramento,Kings,SAC,Sacramento Kings,Kings,393996,8e9090,TRUE,17,s:40~l:46~t:17,New Jersey,Nets,NJ,New Jersey Nets,Nets,06143F,ffffff,FALSE,"",230121023,2,2003,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sac.png,2247,Sleep Train Arena,Sacramento,CA,17317,FALSE,"","","",,,"","",FALSE,TRUE,TRUE
230120020,s:40~l:46~e:230120020~c:230120020,2003-01-21T00:30Z,20311,TRUE,FALSE,FALSE,FALSE,[],2003-01-21T00:30Z,1,STD,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,20,s:40~l:46~t:20,Philadelphia,76ers,PHI,Philadelphia 76ers,76ers,000000,f1f2f3,TRUE,2,s:40~l:46~t:2,Boston,Celtics,BOS,Boston Celtics,Celtics,006532,f1f2f3,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/bos.png,230120020,2,2003,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/phi.png,1845,Wells Fargo Center,Philadelphia,PA,20155,TRUE,"","","",,,"","",TRUE,TRUE,TRUE
230120013,s:40~l:46~e:230120013~c:230120013,2003-01-21T00:00Z,18997,TRUE,FALSE,FALSE,FALSE,[],2003-01-21T00:00Z,1,STD,1,1.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,13,s:40~l:46~t:13,Los Angeles,Lakers,LAL,Los Angeles Lakers,Lakers,542582,552582,TRUE,12,s:40~l:46~t:12,LA,Clippers,LAC,LA Clippers,Clippers,FA0028,f1f2f3,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lac.png,230120013,2,2003,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lal.png,1841,STAPLES Center,Los Angeles,CA,19068,TRUE,"","","",,,"","",FALSE,TRUE,TRUE
230120026,s:40~l:46~e:230120026~c:230120026,2003-01-21T00:00Z,19353,TRUE,FALSE,FALSE,FALSE,[],2003-01-21T00:00Z,1,STD,0,0.0,5,3,STATUS_FINAL,post,TRUE,Final,Final/OT,Final/OT,26,s:40~l:46~t:26,Utah,Jazz,UTAH,Utah Jazz,Jazz,06143F,f9a01b,TRUE,17,s:40~l:46~t:17,New Jersey,Nets,NJ,New Jersey Nets,Nets,06143F,ffffff,FALSE,"",230120026,2,2003,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/utah.png,3093,Vivint Smart Home Arena,Salt Lake City,UT,18306,TRUE,"","","",,,"",OT,FALSE,TRUE,TRUE
230120016,s:40~l:46~e:230120016~c:230120016,2003-01-20T21:00Z,14773,TRUE,FALSE,FALSE,FALSE,[],2003-01-20T21:00Z,1,STD,7,7.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,16,s:40~l:46~t:16,Minnesota,Timberwolves,MIN,Minnesota Timberwolves,Timberwolves,0E3764,c4ced3,TRUE,28,s:40~l:46~t:28,Toronto,Raptors,TOR,Toronto Raptors,Raptors,CE0F41,061922,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/tor.png,230120016,2,2003,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/min.png,2029,Target Center,Minneapolis,MN,19356,FALSE,"","","",,,"","",FALSE,TRUE,TRUE
230120024,s:40~l:46~e:230120024~c:230120024,2003-01-20T21:00Z,17537,TRUE,FALSE,FALSE,FALSE,[],2003-01-20T21:00Z,1,STD,9,9.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,24,s:40~l:46~t:24,San Antonio,Spurs,SA,San Antonio Spurs,Spurs,000000,061922,TRUE,10,s:40~l:46~t:10,Houston,Rockets,HOU,Houston Rockets,Rockets,D40026,c4ced3,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/hou.png,230120024,2,2003,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sa.png,780,AT&T Center,San Antonio,TX,18354,FALSE,"","","",,,"","",FALSE,TRUE,TRUE
230120029,s:40~l:46~e:230120029~c:230120029,2003-01-20T21:00Z,19084,TRUE,FALSE,FALSE,FALSE,[],2003-01-20T21:00Z,1,STD,14,14.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,29,s:40~l:46~t:29,Memphis,Grizzlies,MEM,Memphis Grizzlies,Grizzlies,5D76A8,7399c6,TRUE,22,s:40~l:46~t:22,Portland,Trail Blazers,POR,Portland Trail Blazers,Trail Blazers,000000,bac3c9,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/por.png,230120029,2,2003,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mem.png,,"","","",,,"","","",,,"","",FALSE,TRUE,TRUE
230120008,s:40~l:46~e:230120008~c:230120008,2003-01-20T20:00Z,22076,TRUE,FALSE,FALSE,FALSE,[],2003-01-20T20:00Z,1,STD,22,22.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,8,s:40~l:46~t:8,Detroit,Pistons,DET,Detroit Pistons,Pistons,FA002C,006bb6,TRUE,11,s:40~l:46~t:11,Indiana,Pacers,IND,Indiana Pacers,Pacers,061642,00275d,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/ind.png,230120008,2,2003,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/det.png,3419,The Palace of Auburn Hills,Detroit,MI,22076,FALSE,"","","",,,"","",FALSE,TRUE,TRUE
230120003,s:40~l:46~e:230120003~c:230120003,2003-01-20T19:30Z,16034,TRUE,FALSE,FALSE,FALSE,[],2003-01-20T19:30Z,1,STD,8,8.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,3,s:40~l:46~t:3,New Orleans,Hornets,NO,New Orleans Hornets,Hornets,0093B1,b4975a,FALSE,21,s:40~l:46~t:21,Phoenix,Suns,PHX,Phoenix Suns,Suns,23006A,f1f2f3,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/phx.png,230120003,2,2003,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/no.png,985,Smoothie King Center,New Orleans,LA,16867,TRUE,"","","",,,"","",FALSE,TRUE,TRUE
230120009,s:40~l:46~e:230120009~c:230120009,2003-01-20T18:00Z,19871,TRUE,FALSE,FALSE,FALSE,[],2003-01-20T18:00Z,1,STD,18,18.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,9,s:40~l:46~t:9,Golden State,Warriors,GS,Golden State Warriors,Warriors,00275D,fdb927,TRUE,23,s:40~l:46~t:23,Sacramento,Kings,SAC,Sacramento Kings,Kings,393996,8e9090,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sac.png,230120009,2,2003,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/gs.png,2465,ORACLE Arena,Oakland,CA,19596,FALSE,"","","",,,"","",FALSE,TRUE,TRUE
230120018,s:40~l:46~e:230120018~c:230120018,2003-01-20T18:00Z,18704,TRUE,FALSE,FALSE,FALSE,[],2003-01-20T18:00Z,1,STD,8,8.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,18,s:40~l:46~t:18,New York,Knicks,NY,New York Knicks,Knicks,225EA8,f58426,TRUE,14,s:40~l:46~t:14,Miami,Heat,MIA,Miami Heat,Heat,000000,000000,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mia.png,230120018,2,2003,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/ny.png,1830,Madison Square Garden,New York,NY,19763,FALSE,"","","",,,"","",FALSE,TRUE,TRUE
230120027,s:40~l:46~e:230120027~c:230120027,2003-01-20T18:00Z,20173,TRUE,FALSE,FALSE,FALSE,[],2003-01-20T18:00Z,1,STD,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,27,s:40~l:46~t:27,Washington,Wizards,WSH,Washington Wizards,Wizards,0E3764,e31837,TRUE,7,s:40~l:46~t:7,Denver,Nuggets,DEN,Denver Nuggets,Nuggets,0860A8,fdb927,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/den.png,230120027,2,2003,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/wsh.png,1823,Capital One Arena,Washington,DC,20600,TRUE,"","","",,,"","",TRUE,TRUE,TRUE
230120001,s:40~l:46~e:230120001~c:230120001,2003-01-20T17:00Z,9961,TRUE,FALSE,FALSE,FALSE,[],2003-01-20T17:00Z,1,STD,10,10.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,1,s:40~l:46~t:1,Atlanta,Hawks,ATL,Atlanta Hawks,Hawks,002B5C,002b5c,TRUE,4,s:40~l:46~t:4,Chicago,Bulls,CHI,Chicago Bulls,Bulls,000000,000000,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/chi.png,230120001,2,2003,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/atl.png,1827,State Farm Arena,Atlanta,GA,16888,TRUE,"","","",,,"","",TRUE,TRUE,TRUE
230119025,s:40~l:46~e:230119025~c:230119025,2003-01-19T23:00Z,16359,TRUE,FALSE,FALSE,FALSE,[],2003-01-19T23:00Z,1,STD,3,3.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,25,s:40~l:46~t:25,Seattle,SuperSonics,SEA,Seattle SuperSonics,SuperSonics,1C3F2C,f05133,FALSE,6,s:40~l:46~t:6,Dallas,Mavericks,DAL,Dallas Mavericks,Mavericks,0C479D,c4ced3,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/dal.png,230119025,2,2003,"",2184,KeyArena,Seattle,WA,17459,TRUE,"","","",,,"","",FALSE,TRUE,TRUE
