id,uid,date,attendance,timeValid,neutralSite,conferenceCompetition,recent,notes,startDate,type.id,type.abbreviation,venue.id,venue.fullName,venue.address.city,venue.address.state,venue.capacity,venue.indoor,status.clock,status.displayClock,status.period,status.type.id,status.type.name,status.type.state,status.type.completed,status.type.description,status.type.detail,status.type.shortDetail,home.id,home.uid,home.location,home.name,home.abbreviation,home.displayName,home.shortDisplayName,home.color,home.alternateColor,home.isActive,home.venue.id,home.logo,away.id,away.uid,away.location,away.name,away.abbreviation,away.displayName,away.shortDisplayName,away.color,away.alternateColor,away.isActive,away.venue.id,away.logo,game_id,season_type,season,status.type.altDetail,series.type,series.title,series.summary,series.completed,series.totalCompetitions,series.competitors,PBP,player_box
400578922,s:40~l:46~e:400578922~c:400578922,2015-01-22T01:00Z,15112,TRUE,FALSE,FALSE,FALSE,[],2015-01-22T01:00Z,1,STD,1392,FedExForum,Memphis,TN,18400,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,29,s:40~l:46~t:29,Memphis,Grizzlies,MEM,Memphis Grizzlies,Grizzlies,5D76A8,7399c6,TRUE,1392,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mem.png,28,s:40~l:46~t:28,Toronto,Raptors,TOR,Toronto Raptors,Raptors,CE0F41,061922,TRUE,1838,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/tor.png,400578922,2,2015,"","","","",,,"",TRUE,TRUE
400578923,s:40~l:46~e:400578923~c:400578923,2015-01-22T01:00Z,13737,TRUE,FALSE,FALSE,FALSE,[],2015-01-22T01:00Z,1,STD,2029,Target Center,Minneapolis,MN,19356,FALSE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,16,s:40~l:46~t:16,Minnesota,Timberwolves,MIN,Minnesota Timberwolves,Timberwolves,0E3764,c4ced3,TRUE,2029,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/min.png,6,s:40~l:46~t:6,Dallas,Mavericks,DAL,Dallas Mavericks,Mavericks,0C479D,c4ced3,TRUE,516,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/dal.png,400578923,2,2015,"","","","",,,"",TRUE,TRUE
400578924,s:40~l:46~e:400578924~c:400578924,2015-01-22T01:00Z,16268,TRUE,FALSE,FALSE,FALSE,[],2015-01-22T01:00Z,1,STD,985,Smoothie King Center,New Orleans,LA,16867,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,3,s:40~l:46~t:3,New Orleans,Pelicans,NO,New Orleans Pelicans,Pelicans,0093B1,b4975a,TRUE,985,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/no.png,13,s:40~l:46~t:13,Los Angeles,Lakers,LAL,Los Angeles Lakers,Lakers,542582,552582,TRUE,1841,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lal.png,400578924,2,2015,"","","","",,,"",TRUE,TRUE
400578925,s:40~l:46~e:400578925~c:400578925,2015-01-22T01:00Z,20356,TRUE,FALSE,FALSE,FALSE,[],2015-01-22T01:00Z,1,STD,1823,Capital One Arena,Washington,DC,20600,TRUE,0,0,5,3,STATUS_FINAL,post,TRUE,Final,Final/OT,Final/OT,27,s:40~l:46~t:27,Washington,Wizards,WSH,Washington Wizards,Wizards,0E3764,e31837,TRUE,1823,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/wsh.png,25,s:40~l:46~t:25,Oklahoma City,Thunder,OKC,Oklahoma City Thunder,Thunder,C67C03,f05133,TRUE,2559,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/okc.png,400578925,2,2015,OT,"","","",,,"",TRUE,TRUE
400578920,s:40~l:46~e:400578920~c:400578920,2015-01-22T00:30Z,15045,TRUE,FALSE,FALSE,FALSE,[],2015-01-22T00:30Z,1,STD,1827,State Farm Arena,Atlanta,GA,16888,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,1,s:40~l:46~t:1,Atlanta,Hawks,ATL,Atlanta Hawks,Hawks,002B5C,002b5c,TRUE,1827,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/atl.png,11,s:40~l:46~t:11,Indiana,Pacers,IND,Indiana Pacers,Pacers,061642,00275d,TRUE,2183,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/ind.png,400578920,2,2015,"","","","",,,"",TRUE,TRUE
400578921,s:40~l:46~e:400578921~c:400578921,2015-01-22T00:30Z,12148,TRUE,FALSE,FALSE,FALSE,[],2015-01-22T00:30Z,1,STD,3419,The Palace of Auburn Hills,Detroit,MI,22076,FALSE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,8,s:40~l:46~t:8,Detroit,Pistons,DET,Detroit Pistons,Pistons,FA002C,006bb6,TRUE,3419,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/det.png,19,s:40~l:46~t:19,Orlando,Magic,ORL,Orlando Magic,Magic,0860A8,c4ced3,TRUE,3432,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/orl.png,400578921,2,2015,"","","","",,,"",TRUE,TRUE
400578917,s:40~l:46~e:400578917~c:400578917,2015-01-22T00:00Z,16914,TRUE,FALSE,FALSE,FALSE,[],2015-01-22T00:00Z,1,STD,1893,Spectrum Center,Charlotte,NC,19077,FALSE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,30,s:40~l:46~t:30,Charlotte,Hornets,CHA,Charlotte Hornets,Hornets,1D1060,008ca8,TRUE,1893,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/cha.png,14,s:40~l:46~t:14,Miami,Heat,MIA,Miami Heat,Heat,000000,000000,TRUE,3438,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mia.png,400578917,2,2015,"","","","",,,"",TRUE,TRUE
400578918,s:40~l:46~e:400578918~c:400578918,2015-01-22T00:00Z,20562,TRUE,FALSE,FALSE,FALSE,[],2015-01-22T00:00Z,1,STD,3417,Rocket Mortgage FieldHouse,Cleveland,OH,19432,FALSE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,5,s:40~l:46~t:5,Cleveland,Cavaliers,CLE,Cleveland Cavaliers,Cavaliers,061642,fdbb30,TRUE,3417,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/cle.png,26,s:40~l:46~t:26,Utah,Jazz,UTAH,Utah Jazz,Jazz,06143F,f9a01b,TRUE,3093,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/utah.png,400578918,2,2015,"","","","",,,"",TRUE,TRUE
400578919,s:40~l:46~e:400578919~c:400578919,2015-01-22T00:00Z,13201,TRUE,FALSE,FALSE,FALSE,[],2015-01-22T00:00Z,1,STD,1845,Wells Fargo Center,Philadelphia,PA,20155,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,20,s:40~l:46~t:20,Philadelphia,76ers,PHI,Philadelphia 76ers,76ers,000000,f1f2f3,TRUE,1845,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/phi.png,18,s:40~l:46~t:18,New York,Knicks,NY,New York Knicks,Knicks,225EA8,f58426,TRUE,1830,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/ny.png,400578919,2,2015,"","","","",,,"",TRUE,TRUE
400578916,s:40~l:46~e:400578916~c:400578916,2015-01-21T02:00Z,14434,TRUE,FALSE,FALSE,FALSE,[],2015-01-21T02:00Z,1,STD,892,Ball Arena,Denver,CO,19520,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,7,s:40~l:46~t:7,Denver,Nuggets,DEN,Denver Nuggets,Nuggets,0860A8,fdb927,TRUE,892,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/den.png,24,s:40~l:46~t:24,San Antonio,Spurs,SA,San Antonio Spurs,Spurs,000000,061922,TRUE,780,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sa.png,400578916,2,2015,"","","","",,,"",TRUE,TRUE
400578915,s:40~l:46~e:400578915~c:400578915,2015-01-21T00:30Z,19735,TRUE,FALSE,FALSE,FALSE,[],2015-01-21T00:30Z,1,STD,3438,FTX Arena,Miami,FL,19600,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,14,s:40~l:46~t:14,Miami,Heat,MIA,Miami Heat,Heat,000000,000000,TRUE,3438,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mia.png,25,s:40~l:46~t:25,Oklahoma City,Thunder,OKC,Oklahoma City Thunder,Thunder,C67C03,f05133,TRUE,2559,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/okc.png,400578915,2,2015,"","","","",,,"",TRUE,TRUE
400578913,s:40~l:46~e:400578913~c:400578913,2015-01-20T03:00Z,19441,TRUE,FALSE,FALSE,FALSE,[],2015-01-20T03:00Z,1,STD,3423,Moda Center,Portland,OR,19441,FALSE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,22,s:40~l:46~t:22,Portland,Trail Blazers,POR,Portland Trail Blazers,Trail Blazers,000000,bac3c9,TRUE,3423,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/por.png,23,s:40~l:46~t:23,Sacramento,Kings,SAC,Sacramento Kings,Kings,393996,8e9090,TRUE,2247,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sac.png,400578913,2,2015,"","","","",,,"",TRUE,TRUE
400578914,s:40~l:46~e:400578914~c:400578914,2015-01-20T03:00Z,17435,TRUE,FALSE,FALSE,FALSE,[],2015-01-20T03:00Z,1,STD,1949,Footprint Center,Phoenix,AZ,18055,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,21,s:40~l:46~t:21,Phoenix,Suns,PHX,Phoenix Suns,Suns,23006A,f1f2f3,TRUE,1949,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/phx.png,13,s:40~l:46~t:13,Los Angeles,Lakers,LAL,Los Angeles Lakers,Lakers,542582,552582,TRUE,1841,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lal.png,400578914,2,2015,"","","","",,,"",TRUE,TRUE
400578911,s:40~l:46~e:400578911~c:400578911,2015-01-20T01:00Z,12707,TRUE,FALSE,FALSE,FALSE,[],2015-01-20T01:00Z,1,STD,2099,BMO Harris Bradley Center,Milwaukee,WI,18717,FALSE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,15,s:40~l:46~t:15,Milwaukee,Bucks,MIL,Milwaukee Bucks,Bucks,003813,f0ebd2,TRUE,2099,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mil.png,28,s:40~l:46~t:28,Toronto,Raptors,TOR,Toronto Raptors,Raptors,CE0F41,061922,TRUE,1838,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/tor.png,400578911,2,2015,"","","","",,,"",TRUE,TRUE
400578912,s:40~l:46~e:400578912~c:400578912,2015-01-20T00:30Z,20562,TRUE,FALSE,FALSE,FALSE,[],2015-01-20T00:30Z,1,STD,3417,Rocket Mortgage FieldHouse,Cleveland,OH,19432,FALSE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,5,s:40~l:46~t:5,Cleveland,Cavaliers,CLE,Cleveland Cavaliers,Cavaliers,061642,fdbb30,TRUE,3417,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/cle.png,4,s:40~l:46~t:4,Chicago,Bulls,CHI,Chicago Bulls,Bulls,000000,000000,TRUE,1847,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/chi.png,400578912,2,2015,"",playoff,Playoff Series,CLE Wins series 4-2,TRUE,7,"[{'id': '5', 'uid': 's:40~l:46~t:5', 'wins': 4, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2015/teams/5?lang=en&region=us'}, {'id': '4', 'uid': 's:40~l:46~t:4', 'wins': 2, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2015/teams/4?lang=en&region=us'}]",TRUE,TRUE
400578909,s:40~l:46~e:400578909~c:400578909,2015-01-19T22:30Z,18266,TRUE,FALSE,FALSE,FALSE,[],2015-01-19T22:30Z,1,STD,1394,Toyota Center (Houston),Houston,TX,18055,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,10,s:40~l:46~t:10,Houston,Rockets,HOU,Houston Rockets,Rockets,D40026,c4ced3,TRUE,1394,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/hou.png,11,s:40~l:46~t:11,Indiana,Pacers,IND,Indiana Pacers,Pacers,061642,00275d,TRUE,2183,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/ind.png,400578909,2,2015,"","","","",,,"",TRUE,TRUE
400578910,s:40~l:46~e:400578910~c:400578910,2015-01-19T22:30Z,19812,TRUE,FALSE,FALSE,FALSE,[],2015-01-19T22:30Z,1,STD,1830,Madison Square Garden,New York,NY,19763,FALSE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,18,s:40~l:46~t:18,New York,Knicks,NY,New York Knicks,Knicks,225EA8,f58426,TRUE,1830,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/ny.png,3,s:40~l:46~t:3,New Orleans,Pelicans,NO,New Orleans Pelicans,Pelicans,0093B1,b4975a,TRUE,985,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/no.png,400578910,2,2015,"","","","",,,"",TRUE,TRUE
400578908,s:40~l:46~e:400578908~c:400578908,2015-01-19T22:00Z,18119,TRUE,FALSE,FALSE,FALSE,[],2015-01-19T22:00Z,1,STD,1392,FedExForum,Memphis,TN,18400,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,29,s:40~l:46~t:29,Memphis,Grizzlies,MEM,Memphis Grizzlies,Grizzlies,5D76A8,7399c6,TRUE,1392,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mem.png,6,s:40~l:46~t:6,Dallas,Mavericks,DAL,Dallas Mavericks,Mavericks,0C479D,c4ced3,TRUE,516,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/dal.png,400578908,2,2015,"","","","",,,"",TRUE,TRUE
400578907,s:40~l:46~e:400578907~c:400578907,2015-01-19T21:00Z,19596,TRUE,FALSE,FALSE,FALSE,[],2015-01-19T21:00Z,1,STD,2465,ORACLE Arena,Oakland,CA,19596,FALSE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,9,s:40~l:46~t:9,Golden State,Warriors,GS,Golden State Warriors,Warriors,00275D,fdb927,TRUE,2465,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/gs.png,7,s:40~l:46~t:7,Denver,Nuggets,DEN,Denver Nuggets,Nuggets,0860A8,fdb927,TRUE,892,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/den.png,400578907,2,2015,"","","","",,,"",TRUE,TRUE
400578906,s:40~l:46~e:400578906~c:400578906,2015-01-19T20:30Z,19060,TRUE,FALSE,FALSE,FALSE,[],2015-01-19T20:30Z,1,STD,1841,STAPLES Center,Los Angeles,CA,19068,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,12,s:40~l:46~t:12,LA,Clippers,LAC,LA Clippers,Clippers,FA0028,f1f2f3,TRUE,1841,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lac.png,2,s:40~l:46~t:2,Boston,Celtics,BOS,Boston Celtics,Celtics,006532,f1f2f3,TRUE,1824,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/bos.png,400578906,2,2015,"","","","",,,"",TRUE,TRUE
400578905,s:40~l:46~e:400578905~c:400578905,2015-01-19T19:30Z,19108,TRUE,FALSE,FALSE,FALSE,[],2015-01-19T19:30Z,1,STD,1827,State Farm Arena,Atlanta,GA,16888,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,1,s:40~l:46~t:1,Atlanta,Hawks,ATL,Atlanta Hawks,Hawks,002B5C,002b5c,TRUE,1827,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/atl.png,8,s:40~l:46~t:8,Detroit,Pistons,DET,Detroit Pistons,Pistons,FA002C,006bb6,TRUE,3419,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/det.png,400578905,2,2015,"","","","",,,"",TRUE,TRUE
400578903,s:40~l:46~e:400578903~c:400578903,2015-01-19T19:00Z,17989,TRUE,FALSE,FALSE,FALSE,[],2015-01-19T19:00Z,1,STD,1893,Spectrum Center,Charlotte,NC,19077,FALSE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,30,s:40~l:46~t:30,Charlotte,Hornets,CHA,Charlotte Hornets,Hornets,1D1060,008ca8,TRUE,1893,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/cha.png,16,s:40~l:46~t:16,Minnesota,Timberwolves,MIN,Minnesota Timberwolves,Timberwolves,0E3764,c4ced3,TRUE,2029,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/min.png,400578903,2,2015,"","","","",,,"",TRUE,TRUE
400578904,s:40~l:46~e:400578904~c:400578904,2015-01-19T19:00Z,19040,TRUE,FALSE,FALSE,FALSE,[],2015-01-19T19:00Z,1,STD,1823,Capital One Arena,Washington,DC,20600,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,27,s:40~l:46~t:27,Washington,Wizards,WSH,Washington Wizards,Wizards,0E3764,e31837,TRUE,1823,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/wsh.png,20,s:40~l:46~t:20,Philadelphia,76ers,PHI,Philadelphia 76ers,76ers,000000,f1f2f3,TRUE,1845,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/phi.png,400578904,2,2015,"","","","",,,"",TRUE,TRUE
400578902,s:40~l:46~e:400578902~c:400578902,2015-01-19T00:00Z,18581,TRUE,FALSE,FALSE,FALSE,[],2015-01-19T00:00Z,1,STD,780,AT&T Center,San Antonio,TX,18354,FALSE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,24,s:40~l:46~t:24,San Antonio,Spurs,SA,San Antonio Spurs,Spurs,000000,061922,TRUE,780,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sa.png,26,s:40~l:46~t:26,Utah,Jazz,UTAH,Utah Jazz,Jazz,06143F,f9a01b,TRUE,3093,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/utah.png,400578902,2,2015,"","","","",,,"",TRUE,TRUE
400578901,s:40~l:46~e:400578901~c:400578901,2015-01-18T23:00Z,16128,TRUE,FALSE,FALSE,FALSE,[],2015-01-18T23:00Z,1,STD,3432,Amway Center,Orlando,FL,18500,FALSE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,19,s:40~l:46~t:19,Orlando,Magic,ORL,Orlando Magic,Magic,0860A8,c4ced3,TRUE,3432,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/orl.png,25,s:40~l:46~t:25,Oklahoma City,Thunder,OKC,Oklahoma City Thunder,Thunder,C67C03,f05133,TRUE,2559,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/okc.png,400578901,2,2015,"","","","",,,"",TRUE,TRUE
400578900,s:40~l:46~e:400578900~c:400578900,2015-01-18T20:30Z,19800,TRUE,FALSE,FALSE,FALSE,[],2015-01-18T20:30Z,1,STD,1838,Scotiabank Arena,Toronto,ON,19800,FALSE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,28,s:40~l:46~t:28,Toronto,Raptors,TOR,Toronto Raptors,Raptors,CE0F41,061922,TRUE,1838,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/tor.png,3,s:40~l:46~t:3,New Orleans,Pelicans,NO,New Orleans Pelicans,Pelicans,0093B1,b4975a,TRUE,985,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/no.png,400578900,2,2015,"","","","",,,"",TRUE,TRUE
400578899,s:40~l:46~e:400578899~c:400578899,2015-01-18T03:00Z,16601,TRUE,FALSE,FALSE,FALSE,[],2015-01-18T03:00Z,1,STD,2247,Sleep Train Arena,Sacramento,CA,17317,FALSE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,23,s:40~l:46~t:23,Sacramento,Kings,SAC,Sacramento Kings,Kings,393996,8e9090,TRUE,2247,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sac.png,12,s:40~l:46~t:12,LA,Clippers,LAC,LA Clippers,Clippers,FA0028,f1f2f3,TRUE,1841,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lac.png,400578899,2,2015,"","","","",,,"",TRUE,TRUE
400578896,s:40~l:46~e:400578896~c:400578896,2015-01-18T02:00Z,18119,TRUE,FALSE,FALSE,FALSE,[],2015-01-18T02:00Z,1,STD,1392,FedExForum,Memphis,TN,18400,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,29,s:40~l:46~t:29,Memphis,Grizzlies,MEM,Memphis Grizzlies,Grizzlies,5D76A8,7399c6,TRUE,1392,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mem.png,22,s:40~l:46~t:22,Portland,Trail Blazers,POR,Portland Trail Blazers,Trail Blazers,000000,bac3c9,TRUE,3423,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/por.png,400578896,2,2015,"",playoff,Playoff Series,MEM Wins series 4-1,TRUE,7,"[{'id': '29', 'uid': 's:40~l:46~t:29', 'wins': 4, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2015/teams/29?lang=en&region=us'}, {'id': '22', 'uid': 's:40~l:46~t:22', 'wins': 1, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2015/teams/22?lang=en&region=us'}]",TRUE,TRUE
400578898,s:40~l:46~e:400578898~c:400578898,2015-01-18T02:00Z,14821,TRUE,FALSE,FALSE,FALSE,[],2015-01-18T02:00Z,1,STD,892,Ball Arena,Denver,CO,19520,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,7,s:40~l:46~t:7,Denver,Nuggets,DEN,Denver Nuggets,Nuggets,0860A8,fdb927,TRUE,892,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/den.png,16,s:40~l:46~t:16,Minnesota,Timberwolves,MIN,Minnesota Timberwolves,Timberwolves,0E3764,c4ced3,TRUE,2029,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/min.png,400578898,2,2015,"","","","",,,"",TRUE,TRUE
400578894,s:40~l:46~e:400578894~c:400578894,2015-01-18T01:00Z,22024,TRUE,FALSE,FALSE,FALSE,[],2015-01-18T01:00Z,1,STD,1847,United Center,Chicago,IL,20917,FALSE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,s:40~l:46~t:4,Chicago,Bulls,CHI,Chicago Bulls,Bulls,000000,000000,TRUE,1847,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/chi.png,1,s:40~l:46~t:1,Atlanta,Hawks,ATL,Atlanta Hawks,Hawks,002B5C,002b5c,TRUE,1827,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/atl.png,400578894,2,2015,"","","","",,,"",TRUE,TRUE
400578895,s:40~l:46~e:400578895~c:400578895,2015-01-18T01:00Z,18458,TRUE,FALSE,FALSE,FALSE,[],2015-01-18T01:00Z,1,STD,1394,Toyota Center (Houston),Houston,TX,18055,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,10,s:40~l:46~t:10,Houston,Rockets,HOU,Houston Rockets,Rockets,D40026,c4ced3,TRUE,1394,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/hou.png,9,s:40~l:46~t:9,Golden State,Warriors,GS,Golden State Warriors,Warriors,00275D,fdb927,TRUE,2465,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/gs.png,400578895,2,2015,"",playoff,Playoff Series,GS Wins series 4-1,TRUE,7,"[{'id': '10', 'uid': 's:40~l:46~t:10', 'wins': 1, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2015/teams/10?lang=en&region=us'}, {'id': '9', 'uid': 's:40~l:46~t:9', 'wins': 4, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2015/teams/9?lang=en&region=us'}]",TRUE,TRUE
400578897,s:40~l:46~e:400578897~c:400578897,2015-01-18T01:00Z,17732,TRUE,FALSE,FALSE,FALSE,[],2015-01-18T01:00Z,1,STD,3559,Barclays Center,Brooklyn,NY,17732,FALSE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,17,s:40~l:46~t:17,Brooklyn,Nets,BKN,Brooklyn Nets,Nets,06143F,ffffff,TRUE,1826,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/bkn.png,27,s:40~l:46~t:27,Washington,Wizards,WSH,Washington Wizards,Wizards,0E3764,e31837,TRUE,1823,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/wsh.png,400578897,2,2015,"","","","",,,"",TRUE,TRUE
400578893,s:40~l:46~e:400578893~c:400578893,2015-01-18T00:30Z,15496,TRUE,FALSE,FALSE,FALSE,[],2015-01-18T00:30Z,1,STD,3419,The Palace of Auburn Hills,Detroit,MI,22076,FALSE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,8,s:40~l:46~t:8,Detroit,Pistons,DET,Detroit Pistons,Pistons,FA002C,006bb6,TRUE,3419,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/det.png,20,s:40~l:46~t:20,Philadelphia,76ers,PHI,Philadelphia 76ers,76ers,000000,f1f2f3,TRUE,1845,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/phi.png,400578893,2,2015,"","","","",,,"",TRUE,TRUE
400578892,s:40~l:46~e:400578892~c:400578892,2015-01-18T00:00Z,19285,TRUE,FALSE,FALSE,FALSE,[],2015-01-18T00:00Z,1,STD,1893,Spectrum Center,Charlotte,NC,19077,FALSE,0,0,5,3,STATUS_FINAL,post,TRUE,Final,Final/OT,Final/OT,30,s:40~l:46~t:30,Charlotte,Hornets,CHA,Charlotte Hornets,Hornets,1D1060,008ca8,TRUE,1893,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/cha.png,11,s:40~l:46~t:11,Indiana,Pacers,IND,Indiana Pacers,Pacers,061642,00275d,TRUE,2183,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/ind.png,400578892,2,2015,OT,"","","",,,"",TRUE,TRUE
400578891,s:40~l:46~e:400578891~c:400578891,2015-01-17T03:30Z,19380,TRUE,FALSE,FALSE,FALSE,[],2015-01-17T03:30Z,1,STD,1841,STAPLES Center,Los Angeles,CA,19068,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,12,s:40~l:46~t:12,LA,Clippers,LAC,LA Clippers,Clippers,FA0028,f1f2f3,TRUE,1841,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lac.png,5,s:40~l:46~t:5,Cleveland,Cavaliers,CLE,Cleveland Cavaliers,Cavaliers,061642,fdbb30,TRUE,3417,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/cle.png,400578891,2,2015,"","","","",,,"",TRUE,TRUE
