id,uid,date,attendance,timeValid,neutralSite,conferenceCompetition,recent,notes,startDate,type.id,type.abbreviation,venue.id,venue.fullName,venue.address.city,venue.address.state,venue.capacity,venue.indoor,status.clock,status.displayClock,status.period,status.type.id,status.type.name,status.type.state,status.type.completed,status.type.description,status.type.detail,status.type.shortDetail,home.id,home.uid,home.location,home.name,home.abbreviation,home.displayName,home.shortDisplayName,home.color,home.alternateColor,home.isActive,home.venue.id,home.logo,away.id,away.uid,away.location,away.name,away.abbreviation,away.displayName,away.shortDisplayName,away.color,away.alternateColor,away.isActive,away.venue.id,away.logo,game_id,season_type,season,status.type.altDetail,series.type,series.title,series.summary,series.completed,series.totalCompetitions,series.competitors
400900229,s:40~l:46~e:400900229~c:400900229,2017-02-14T01:00Z,13397,True,False,False,False,[],2017-02-14T01:00Z,1,STD,2099,BMO Harris Bradley Center,Milwaukee,WI,18717,False,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,15,s:40~l:46~t:15,Milwaukee,Bucks,MIL,Milwaukee Bucks,Bucks,003813,f0ebd2,True,2099,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mil.png,8,s:40~l:46~t:8,Detroit,Pistons,DET,Detroit Pistons,Pistons,FA002C,006bb6,True,3419,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/det.png,400900229,2,2017,,,,,,,
400900231,s:40~l:46~e:400900231~c:400900231,2017-02-14T01:30Z,20159,True,False,False,False,[],2017-02-14T01:30Z,1,STD,516,American Airlines Center,Dallas,TX,19200,False,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,6,s:40~l:46~t:6,Dallas,Mavericks,DAL,Dallas Mavericks,Mavericks,0C479D,c4ced3,True,516,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/dal.png,2,s:40~l:46~t:2,Boston,Celtics,BOS,Boston Celtics,Celtics,006532,f1f2f3,True,1824,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/bos.png,400900231,2,2017,,,,,,,
400900232,s:40~l:46~e:400900232~c:400900232,2017-02-14T02:00Z,19941,True,False,False,False,[],2017-02-14T02:00Z,1,STD,892,Ball Arena,Denver,CO,19520,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,7,s:40~l:46~t:7,Denver,Nuggets,DEN,Denver Nuggets,Nuggets,0860A8,fdb927,True,892,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/den.png,9,s:40~l:46~t:9,Golden State,Warriors,GS,Golden State Warriors,Warriors,003da5,fdb927,True,2465,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/gs.png,400900232,2,2017,,,,,,,
400900233,s:40~l:46~e:400900233~c:400900233,2017-02-14T02:00Z,19521,True,False,False,False,[],2017-02-14T02:00Z,1,STD,3093,Vivint Smart Home Arena,Salt Lake City,UT,18306,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,26,s:40~l:46~t:26,Utah,Jazz,UTAH,Utah Jazz,Jazz,06143F,f9a01b,True,3093,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/utah.png,12,s:40~l:46~t:12,LA,Clippers,LAC,LA Clippers,Clippers,FA0028,f1f2f3,True,1841,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lac.png,400900233,2,2017,,playoff,Playoff Series,UTAH Wins series 4-3,True,7.0,"[{'id': '26', 'uid': 's:40~l:46~t:26', 'wins': 4, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2017/teams/26?lang=en&region=us'}, {'id': '12', 'uid': 's:40~l:46~t:12', 'wins': 3, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2017/teams/12?lang=en&region=us'}]"
400900234,s:40~l:46~e:400900234~c:400900234,2017-02-14T02:00Z,16321,True,False,False,False,[],2017-02-14T02:00Z,1,STD,1949,Footprint Center,Phoenix,AZ,18055,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,21,s:40~l:46~t:21,Phoenix,Suns,PHX,Phoenix Suns,Suns,23006a,f1f2f3,True,1949,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/phx.png,3,s:40~l:46~t:3,New Orleans,Pelicans,NO,New Orleans Pelicans,Pelicans,0093B1,b4975a,True,985,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/no.png,400900234,2,2017,,,,,,,
400900235,s:40~l:46~e:400900235~c:400900235,2017-02-14T03:30Z,19475,True,False,False,False,[],2017-02-14T03:30Z,1,STD,3423,Moda Center,Portland,OR,19441,False,0.0,0.0,5,3,STATUS_FINAL,post,True,Final,Final/OT,Final/OT,22,s:40~l:46~t:22,Portland,Trail Blazers,POR,Portland Trail Blazers,Trail Blazers,000000,bac3c9,True,3423,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/por.png,1,s:40~l:46~t:1,Atlanta,Hawks,ATL,Atlanta Hawks,Hawks,002B5C,002b5c,True,1827,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/atl.png,400900235,2,2017,OT,,,,,,
400900236,s:40~l:46~e:400900236~c:400900236,2017-02-15T01:00Z,21220,True,False,False,False,[],2017-02-15T01:00Z,1,STD,1847,United Center,Chicago,IL,20917,False,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,s:40~l:46~t:4,Chicago,Bulls,CHI,Chicago Bulls,Bulls,000000,000000,True,1847,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/chi.png,28,s:40~l:46~t:28,Toronto,Raptors,TOR,Toronto Raptors,Raptors,CE0F41,061922,True,1838,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/tor.png,400900236,2,2017,,,,,,,
400900237,s:40~l:46~e:400900237~c:400900237,2017-02-15T01:00Z,17738,True,False,False,False,[],2017-02-15T01:00Z,1,STD,2029,Target Center,Minneapolis,MN,19356,False,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,16,s:40~l:46~t:16,Minnesota,Timberwolves,MIN,Minnesota Timberwolves,Timberwolves,0E3764,c4ced3,True,2029,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/min.png,5,s:40~l:46~t:5,Cleveland,Cavaliers,CLE,Cleveland Cavaliers,Cavaliers,061642,fdbb30,True,3417,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/cle.png,400900237,2,2017,,,,,,,
400900239,s:40~l:46~e:400900239~c:400900239,2017-02-15T03:30Z,19997,True,False,False,False,[],2017-02-15T03:30Z,1,STD,1841,STAPLES Center,Los Angeles,CA,19068,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,13,s:40~l:46~t:13,Los Angeles,Lakers,LAL,Los Angeles Lakers,Lakers,542582,552582,True,1841,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lal.png,23,s:40~l:46~t:23,Sacramento,Kings,SAC,Sacramento Kings,Kings,393996,8e9090,True,2247,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sac.png,400900239,2,2017,,,,,,,
400900240,s:40~l:46~e:400900240~c:400900240,2017-02-16T00:00Z,17101,True,False,False,False,[],2017-02-16T00:00Z,1,STD,3432,Amway Center,Orlando,FL,18500,False,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,19,s:40~l:46~t:19,Orlando,Magic,ORL,Orlando Magic,Magic,0860A8,c4ced3,True,3432,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/orl.png,24,s:40~l:46~t:24,San Antonio,Spurs,SA,San Antonio Spurs,Spurs,000000,061922,True,780,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sa.png,400900240,2,2017,,,,,,,
400900241,s:40~l:46~e:400900241~c:400900241,2017-02-16T00:00Z,20562,True,False,False,False,[],2017-02-16T00:00Z,1,STD,3417,Rocket Mortgage FieldHouse,Cleveland,OH,19432,False,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,5,s:40~l:46~t:5,Cleveland,Cavaliers,CLE,Cleveland Cavaliers,Cavaliers,061642,fdbb30,True,3417,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/cle.png,11,s:40~l:46~t:11,Indiana,Pacers,IND,Indiana Pacers,Pacers,061642,00275d,True,2183,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/ind.png,400900241,2,2017,,playoff,Playoff Series,CLE Wins series 4-0,True,7.0,"[{'id': '5', 'uid': 's:40~l:46~t:5', 'wins': 4, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2017/teams/5?lang=en&region=us'}, {'id': '11', 'uid': 's:40~l:46~t:11', 'wins': 0, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2017/teams/11?lang=en&region=us'}]"
400900242,s:40~l:46~e:400900242~c:400900242,2017-02-16T00:30Z,18624,True,False,False,False,[],2017-02-16T00:30Z,1,STD,1824,TD Garden,Boston,MA,19156,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,2,s:40~l:46~t:2,Boston,Celtics,BOS,Boston Celtics,Celtics,006532,f1f2f3,True,1824,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/bos.png,20,s:40~l:46~t:20,Philadelphia,76ers,PHI,Philadelphia 76ers,76ers,000000,f1f2f3,True,1845,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/phi.png,400900242,2,2017,,,,,,,
400900243,s:40~l:46~e:400900243~c:400900243,2017-02-16T00:30Z,19800,True,False,False,False,[],2017-02-16T00:30Z,1,STD,1838,Scotiabank Arena,Toronto,ON,19800,False,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,28,s:40~l:46~t:28,Toronto,Raptors,TOR,Toronto Raptors,Raptors,CE0F41,061922,True,1838,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/tor.png,30,s:40~l:46~t:30,Charlotte,Hornets,CHA,Charlotte Hornets,Hornets,1D1060,008ca8,True,1893,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/cha.png,400900243,2,2017,,,,,,,
400900244,s:40~l:46~e:400900244~c:400900244,2017-02-16T00:30Z,16182,True,False,False,False,[],2017-02-16T00:30Z,1,STD,3559,Barclays Center,Brooklyn,NY,17732,False,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,17,s:40~l:46~t:17,Brooklyn,Nets,BKN,Brooklyn Nets,Nets,000000,ffffff,True,1826,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/bkn.png,15,s:40~l:46~t:15,Milwaukee,Bucks,MIL,Milwaukee Bucks,Bucks,003813,f0ebd2,True,2099,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mil.png,400900244,2,2017,,,,,,,
400900245,s:40~l:46~e:400900245~c:400900245,2017-02-16T00:30Z,13549,True,False,False,False,[],2017-02-16T00:30Z,1,STD,3419,The Palace of Auburn Hills,Detroit,MI,22076,False,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,8,s:40~l:46~t:8,Detroit,Pistons,DET,Detroit Pistons,Pistons,FA002C,006bb6,True,3419,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/det.png,6,s:40~l:46~t:6,Dallas,Mavericks,DAL,Dallas Mavericks,Mavericks,0C479D,c4ced3,True,516,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/dal.png,400900245,2,2017,,,,,,,
400900246,s:40~l:46~e:400900246~c:400900246,2017-02-16T01:00Z,16145,True,False,False,False,[],2017-02-16T01:00Z,1,STD,1392,FedExForum,Memphis,TN,18400,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,29,s:40~l:46~t:29,Memphis,Grizzlies,MEM,Memphis Grizzlies,Grizzlies,5D76A8,7399c6,True,1392,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mem.png,3,s:40~l:46~t:3,New Orleans,Pelicans,NO,New Orleans Pelicans,Pelicans,0093B1,b4975a,True,985,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/no.png,400900246,2,2017,,,,,,,
400900247,s:40~l:46~e:400900247~c:400900247,2017-02-16T01:00Z,16967,True,False,False,False,[],2017-02-16T01:00Z,1,STD,1394,Toyota Center (Houston),Houston,TX,18055,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,10,s:40~l:46~t:10,Houston,Rockets,HOU,Houston Rockets,Rockets,D40026,c4ced3,True,1394,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/hou.png,14,s:40~l:46~t:14,Miami,Heat,MIA,Miami Heat,Heat,000000,000000,True,3438,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mia.png,400900247,2,2017,,,,,,,
400900248,s:40~l:46~e:400900248~c:400900248,2017-02-16T02:00Z,13924,True,False,False,False,[],2017-02-16T02:00Z,1,STD,892,Ball Arena,Denver,CO,19520,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,7,s:40~l:46~t:7,Denver,Nuggets,DEN,Denver Nuggets,Nuggets,0860A8,fdb927,True,892,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/den.png,16,s:40~l:46~t:16,Minnesota,Timberwolves,MIN,Minnesota Timberwolves,Timberwolves,0E3764,c4ced3,True,2029,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/min.png,400900248,2,2017,,,,,,,
400900249,s:40~l:46~e:400900249~c:400900249,2017-02-16T02:00Z,19590,True,False,False,False,[],2017-02-16T02:00Z,1,STD,3093,Vivint Smart Home Arena,Salt Lake City,UT,18306,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,26,s:40~l:46~t:26,Utah,Jazz,UTAH,Utah Jazz,Jazz,06143F,f9a01b,True,3093,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/utah.png,22,s:40~l:46~t:22,Portland,Trail Blazers,POR,Portland Trail Blazers,Trail Blazers,000000,bac3c9,True,3423,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/por.png,400900249,2,2017,,,,,,,
400900250,s:40~l:46~e:400900250~c:400900250,2017-02-16T02:00Z,18055,True,False,False,False,[],2017-02-16T02:00Z,1,STD,1949,Footprint Center,Phoenix,AZ,18055,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,21,s:40~l:46~t:21,Phoenix,Suns,PHX,Phoenix Suns,Suns,23006a,f1f2f3,True,1949,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/phx.png,13,s:40~l:46~t:13,Los Angeles,Lakers,LAL,Los Angeles Lakers,Lakers,542582,552582,True,1841,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lal.png,400900250,2,2017,,,,,,,
400900251,s:40~l:46~e:400900251~c:400900251,2017-02-16T02:30Z,18203,True,False,False,False,[],2017-02-16T02:30Z,1,STD,2559,Paycom Center,Oklahoma City,OK,18203,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,25,s:40~l:46~t:25,Oklahoma City,Thunder,OKC,Oklahoma City Thunder,Thunder,C67C03,f05133,True,2559,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/okc.png,18,s:40~l:46~t:18,New York,Knicks,NY,New York Knicks,Knicks,225EA8,f58426,True,1830,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/ny.png,400900251,2,2017,,,,,,,
400900252,s:40~l:46~e:400900252~c:400900252,2017-02-16T03:30Z,19060,True,False,False,False,[],2017-02-16T03:30Z,1,STD,1841,STAPLES Center,Los Angeles,CA,19068,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,12,s:40~l:46~t:12,LA,Clippers,LAC,LA Clippers,Clippers,FA0028,f1f2f3,True,1841,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lac.png,1,s:40~l:46~t:1,Atlanta,Hawks,ATL,Atlanta Hawks,Hawks,002B5C,002b5c,True,1827,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/atl.png,400900252,2,2017,,,,,,,
400900253,s:40~l:46~e:400900253~c:400900253,2017-02-16T03:30Z,19596,True,False,False,False,[],2017-02-16T03:30Z,1,STD,2465,ORACLE Arena,Oakland,CA,19596,False,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,9,s:40~l:46~t:9,Golden State,Warriors,GS,Golden State Warriors,Warriors,003da5,fdb927,True,2465,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/gs.png,23,s:40~l:46~t:23,Sacramento,Kings,SAC,Sacramento Kings,Kings,393996,8e9090,True,2247,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sac.png,400900253,2,2017,,,,,,,
400900254,s:40~l:46~e:400900254~c:400900254,2017-02-17T00:00Z,17233,True,False,False,False,[],2017-02-17T00:00Z,1,STD,2183,Bankers Life Fieldhouse,Indianapolis,IN,17923,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,11,s:40~l:46~t:11,Indiana,Pacers,IND,Indiana Pacers,Pacers,061642,00275d,True,2183,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/ind.png,27,s:40~l:46~t:27,Washington,Wizards,WSH,Washington Wizards,Wizards,0E3764,e31837,True,1823,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/wsh.png,400900254,2,2017,,,,,,,
400900255,s:40~l:46~e:400900255~c:400900255,2017-02-17T01:00Z,21866,True,False,False,False,[],2017-02-17T01:00Z,1,STD,1847,United Center,Chicago,IL,20917,False,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,s:40~l:46~t:4,Chicago,Bulls,CHI,Chicago Bulls,Bulls,000000,000000,True,1847,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/chi.png,2,s:40~l:46~t:2,Boston,Celtics,BOS,Boston Celtics,Celtics,006532,f1f2f3,True,1824,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/bos.png,400900255,2,2017,,playoff,Playoff Series,BOS Wins series 4-2,True,7.0,"[{'id': '4', 'uid': 's:40~l:46~t:4', 'wins': 2, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2017/teams/4?lang=en&region=us'}, {'id': '2', 'uid': 's:40~l:46~t:2', 'wins': 4, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2017/teams/2?lang=en&region=us'}]"
400935635,s:40~l:46~e:400935635~c:400935635,2017-02-20T01:00Z,15701,True,True,False,False,"[{'type': 'event', 'headline': 'NBA ALL-STAR GAME'}]",2017-02-20T01:00Z,1,STD,985,Smoothie King Center,New Orleans,LA,16867,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,32,s:40~l:46~t:32,Western Conf,All-Stars,WEST,Western Conf All-Stars,WEST,,,False,2099,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/west.png,31,s:40~l:46~t:31,Eastern Conf,All-Stars,EAST,Eastern Conf All-Stars,EAST,,,False,2099,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/east.png,400935635,2,2017,,,,,,,
400900256,s:40~l:46~e:400900256~c:400900256,2017-02-24T00:00Z,17487,True,False,False,False,[],2017-02-24T00:00Z,1,STD,3432,Amway Center,Orlando,FL,18500,False,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,19,s:40~l:46~t:19,Orlando,Magic,ORL,Orlando Magic,Magic,0860A8,c4ced3,True,3432,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/orl.png,22,s:40~l:46~t:22,Portland,Trail Blazers,POR,Portland Trail Blazers,Trail Blazers,000000,bac3c9,True,3423,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/por.png,400900256,2,2017,,,,,,,
400900257,s:40~l:46~e:400900257~c:400900257,2017-02-24T00:30Z,14913,True,False,False,False,[],2017-02-24T00:30Z,1,STD,3419,The Palace of Auburn Hills,Detroit,MI,22076,False,0.0,0.0,5,3,STATUS_FINAL,post,True,Final,Final/OT,Final/OT,8,s:40~l:46~t:8,Detroit,Pistons,DET,Detroit Pistons,Pistons,FA002C,006bb6,True,3419,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/det.png,30,s:40~l:46~t:30,Charlotte,Hornets,CHA,Charlotte Hornets,Hornets,1D1060,008ca8,True,1893,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/cha.png,400900257,2,2017,OT,,,,,,
400900258,s:40~l:46~e:400900258~c:400900258,2017-02-24T01:00Z,18470,True,False,False,False,[],2017-02-24T01:00Z,1,STD,985,Smoothie King Center,New Orleans,LA,16867,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,3,s:40~l:46~t:3,New Orleans,Pelicans,NO,New Orleans Pelicans,Pelicans,0093B1,b4975a,True,985,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/no.png,10,s:40~l:46~t:10,Houston,Rockets,HOU,Houston Rockets,Rockets,D40026,c4ced3,True,1394,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/hou.png,400900258,2,2017,,,,,,,
400900259,s:40~l:46~e:400900259~c:400900259,2017-02-24T01:00Z,20562,True,False,False,False,[],2017-02-24T01:00Z,1,STD,3417,Rocket Mortgage FieldHouse,Cleveland,OH,19432,False,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,5,s:40~l:46~t:5,Cleveland,Cavaliers,CLE,Cleveland Cavaliers,Cavaliers,061642,fdbb30,True,3417,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/cle.png,18,s:40~l:46~t:18,New York,Knicks,NY,New York Knicks,Knicks,225EA8,f58426,True,1830,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/ny.png,400900259,2,2017,,,,,,,
400900260,s:40~l:46~e:400900260~c:400900260,2017-02-24T03:30Z,19596,True,False,False,False,[],2017-02-24T03:30Z,1,STD,2465,ORACLE Arena,Oakland,CA,19596,False,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,9,s:40~l:46~t:9,Golden State,Warriors,GS,Golden State Warriors,Warriors,003da5,fdb927,True,2465,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/gs.png,12,s:40~l:46~t:12,LA,Clippers,LAC,LA Clippers,Clippers,FA0028,f1f2f3,True,1841,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lac.png,400900260,2,2017,,,,,,,
400900261,s:40~l:46~e:400900261~c:400900261,2017-02-24T03:30Z,17608,True,False,False,False,[],2017-02-24T03:30Z,1,STD,5310,Golden 1 Center,Sacramento,CA,17583,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,23,s:40~l:46~t:23,Sacramento,Kings,SAC,Sacramento Kings,Kings,393996,8e9090,True,2247,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sac.png,7,s:40~l:46~t:7,Denver,Nuggets,DEN,Denver Nuggets,Nuggets,0860A8,fdb927,True,892,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/den.png,400900261,2,2017,,,,,,,
400900262,s:40~l:46~e:400900262~c:400900262,2017-02-25T00:00Z,19277,True,False,False,False,[],2017-02-25T00:00Z,1,STD,1845,Wells Fargo Center,Philadelphia,PA,20155,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,20,s:40~l:46~t:20,Philadelphia,76ers,PHI,Philadelphia 76ers,76ers,000000,f1f2f3,True,1845,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/phi.png,27,s:40~l:46~t:27,Washington,Wizards,WSH,Washington Wizards,Wizards,0E3764,e31837,True,1823,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/wsh.png,400900262,2,2017,,,,,,,
400900263,s:40~l:46~e:400900263~c:400900263,2017-02-25T00:00Z,17923,True,False,False,False,[],2017-02-25T00:00Z,1,STD,2183,Bankers Life Fieldhouse,Indianapolis,IN,17923,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,11,s:40~l:46~t:11,Indiana,Pacers,IND,Indiana Pacers,Pacers,061642,00275d,True,2183,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/ind.png,29,s:40~l:46~t:29,Memphis,Grizzlies,MEM,Memphis Grizzlies,Grizzlies,5D76A8,7399c6,True,1392,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mem.png,400900263,2,2017,,,,,,,
400900264,s:40~l:46~e:400900264~c:400900264,2017-02-25T01:00Z,19800,True,False,False,False,[],2017-02-25T01:00Z,1,STD,1838,Scotiabank Arena,Toronto,ON,19800,False,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,28,s:40~l:46~t:28,Toronto,Raptors,TOR,Toronto Raptors,Raptors,CE0F41,061922,True,1838,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/tor.png,2,s:40~l:46~t:2,Boston,Celtics,BOS,Boston Celtics,Celtics,006532,f1f2f3,True,1824,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/bos.png,400900264,2,2017,,,,,,,
400900265,s:40~l:46~e:400900265~c:400900265,2017-02-25T01:00Z,21641,True,False,False,False,[],2017-02-25T01:00Z,1,STD,1847,United Center,Chicago,IL,20917,False,0.0,0.0,5,3,STATUS_FINAL,post,True,Final,Final/OT,Final/OT,4,s:40~l:46~t:4,Chicago,Bulls,CHI,Chicago Bulls,Bulls,000000,000000,True,1847,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/chi.png,21,s:40~l:46~t:21,Phoenix,Suns,PHX,Phoenix Suns,Suns,23006a,f1f2f3,True,1949,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/phx.png,400900265,2,2017,OT,,,,,,
400900266,s:40~l:46~e:400900266~c:400900266,2017-02-25T01:00Z,16064,True,False,False,False,[],2017-02-25T01:00Z,1,STD,2099,BMO Harris Bradley Center,Milwaukee,WI,18717,False,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,15,s:40~l:46~t:15,Milwaukee,Bucks,MIL,Milwaukee Bucks,Bucks,003813,f0ebd2,True,2099,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mil.png,26,s:40~l:46~t:26,Utah,Jazz,UTAH,Utah Jazz,Jazz,06143F,f9a01b,True,3093,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/utah.png,400900266,2,2017,,,,,,,
400900267,s:40~l:46~e:400900267~c:400900267,2017-02-25T01:00Z,18203,True,False,False,False,[],2017-02-25T01:00Z,1,STD,2559,Paycom Center,Oklahoma City,OK,18203,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,25,s:40~l:46~t:25,Oklahoma City,Thunder,OKC,Oklahoma City Thunder,Thunder,C67C03,f05133,True,2559,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/okc.png,13,s:40~l:46~t:13,Los Angeles,Lakers,LAL,Los Angeles Lakers,Lakers,542582,552582,True,1841,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lal.png,400900267,2,2017,,,,,,,
400900268,s:40~l:46~e:400900268~c:400900268,2017-02-25T01:00Z,15948,True,False,False,False,[],2017-02-25T01:00Z,1,STD,2029,Target Center,Minneapolis,MN,19356,False,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,16,s:40~l:46~t:16,Minnesota,Timberwolves,MIN,Minnesota Timberwolves,Timberwolves,0E3764,c4ced3,True,2029,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/min.png,6,s:40~l:46~t:6,Dallas,Mavericks,DAL,Dallas Mavericks,Mavericks,0C479D,c4ced3,True,516,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/dal.png,400900268,2,2017,,,,,,,
