id,uid,date,attendance,timeValid,neutralSite,conferenceCompetition,recent,notes,startDate,type.id,type.abbreviation,venue.id,venue.fullName,venue.address.city,venue.capacity,venue.indoor,status.clock,status.displayClock,status.period,status.type.id,status.type.name,status.type.state,status.type.completed,status.type.description,status.type.detail,status.type.shortDetail,home.id,home.uid,home.location,home.name,home.abbreviation,home.displayName,home.shortDisplayName,home.isActive,away.id,away.uid,away.location,away.name,away.abbreviation,away.displayName,away.shortDisplayName,away.color,away.alternateColor,away.isActive,away.venue.id,away.logo,game_id,season_type,venue.address.state,home.color,home.alternateColor,home.venue.id,home.logo,season,status.type.altDetail,series.type,series.title,series.summary,series.completed,series.totalCompetitions,series.competitors,PBP,player_box
400489699,s:40~l:46~e:400489699~c:400489699,2014-02-23T00:00Z,18385,TRUE,FALSE,FALSE,FALSE,[],2014-02-23T00:00Z,1,STD,1823,Capital One Arena,Washington,20600,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,27,s:40~l:46~t:27,Washington,Wizards,WSH,Washington Wizards,Wizards,TRUE,3,s:40~l:46~t:3,New Orleans,Pelicans,NO,New Orleans Pelicans,Pelicans,0093B1,b4975a,TRUE,985,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/no.png,400489699,2,DC,0E3764,e31837,1823,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/wsh.png,2014,"","","","",,,"",TRUE,TRUE
400489697,s:40~l:46~e:400489697~c:400489697,2014-02-22T03:30Z,18997,TRUE,FALSE,FALSE,FALSE,[],2014-02-22T03:30Z,1,STD,1841,STAPLES Center,Los Angeles,19068,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,13,s:40~l:46~t:13,Los Angeles,Lakers,LAL,Los Angeles Lakers,Lakers,TRUE,2,s:40~l:46~t:2,Boston,Celtics,BOS,Boston Celtics,Celtics,006532,f1f2f3,TRUE,1824,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/bos.png,400489697,2,CA,542582,552582,1841,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lal.png,2014,"","","","",,,"",TRUE,TRUE
400489696,s:40~l:46~e:400489696~c:400489696,2014-02-22T03:00Z,19988,TRUE,FALSE,FALSE,FALSE,[],2014-02-22T03:00Z,1,STD,3423,Moda Center,Portland,19441,FALSE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,22,s:40~l:46~t:22,Portland,Trail Blazers,POR,Portland Trail Blazers,Trail Blazers,TRUE,26,s:40~l:46~t:26,Utah,Jazz,UTAH,Utah Jazz,Jazz,06143F,f9a01b,TRUE,3093,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/utah.png,400489696,2,OR,000000,bac3c9,3423,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/por.png,2014,"","","","",,,"",TRUE,TRUE
400489695,s:40~l:46~e:400489695~c:400489695,2014-02-22T02:00Z,18422,TRUE,FALSE,FALSE,FALSE,[],2014-02-22T02:00Z,1,STD,1949,Footprint Center,Phoenix,18055,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,21,s:40~l:46~t:21,Phoenix,Suns,PHX,Phoenix Suns,Suns,TRUE,24,s:40~l:46~t:24,San Antonio,Spurs,SA,San Antonio Spurs,Spurs,000000,061922,TRUE,780,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sa.png,400489695,2,AZ,23006A,f1f2f3,1949,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/phx.png,2014,"","","","",,,"",TRUE,TRUE
400489693,s:40~l:46~e:400489693~c:400489693,2014-02-22T01:00Z,21621,TRUE,FALSE,FALSE,FALSE,[],2014-02-22T01:00Z,1,STD,1847,United Center,Chicago,20917,FALSE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,s:40~l:46~t:4,Chicago,Bulls,CHI,Chicago Bulls,Bulls,TRUE,7,s:40~l:46~t:7,Denver,Nuggets,DEN,Denver Nuggets,Nuggets,0860A8,fdb927,TRUE,892,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/den.png,400489693,2,IL,000000,000000,1847,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/chi.png,2014,"","","","",,,"",TRUE,TRUE
400489694,s:40~l:46~e:400489694~c:400489694,2014-02-22T01:00Z,17963,TRUE,FALSE,FALSE,FALSE,[],2014-02-22T01:00Z,1,STD,1392,FedExForum,Memphis,18400,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,29,s:40~l:46~t:29,Memphis,Grizzlies,MEM,Memphis Grizzlies,Grizzlies,TRUE,12,s:40~l:46~t:12,LA,Clippers,LAC,LA Clippers,Clippers,FA0028,f1f2f3,TRUE,1841,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lac.png,400489694,2,TN,5D76A8,7399c6,1392,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mem.png,2014,"","","","",,,"",TRUE,TRUE
400489692,s:40~l:46~e:400489692~c:400489692,2014-02-22T00:30Z,18053,TRUE,FALSE,FALSE,FALSE,[],2014-02-22T00:30Z,1,STD,3419,The Palace of Auburn Hills,Detroit,22076,FALSE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,8,s:40~l:46~t:8,Detroit,Pistons,DET,Detroit Pistons,Pistons,TRUE,1,s:40~l:46~t:1,Atlanta,Hawks,ATL,Atlanta Hawks,Hawks,002B5C,002b5c,TRUE,1827,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/atl.png,400489692,2,MI,FA002C,006bb6,3419,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/det.png,2014,"","","","",,,"",TRUE,TRUE
400489688,s:40~l:46~e:400489688~c:400489688,2014-02-22T00:00Z,15867,TRUE,FALSE,FALSE,FALSE,[],2014-02-22T00:00Z,1,STD,1893,Spectrum Center,Charlotte,19077,FALSE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,30,s:40~l:46~t:30,Charlotte,Bobcats,CHA,Charlotte Bobcats,Bobcats,FALSE,3,s:40~l:46~t:3,New Orleans,Pelicans,NO,New Orleans Pelicans,Pelicans,0093B1,b4975a,TRUE,985,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/no.png,400489688,2,NC,FE3310,008ca8,1893,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/cha.png,2014,"","","","",,,"",TRUE,TRUE
400489689,s:40~l:46~e:400489689~c:400489689,2014-02-22T00:00Z,16498,TRUE,FALSE,FALSE,FALSE,[],2014-02-22T00:00Z,1,STD,3432,Amway Center,Orlando,18500,FALSE,0,0,6,3,STATUS_FINAL,post,TRUE,Final,Final/2OT,Final/2OT,19,s:40~l:46~t:19,Orlando,Magic,ORL,Orlando Magic,Magic,TRUE,18,s:40~l:46~t:18,New York,Knicks,NY,New York Knicks,Knicks,225EA8,f58426,TRUE,1830,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/ny.png,400489689,2,FL,0860A8,c4ced3,3432,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/orl.png,2014,2OT,"","","",,,"",TRUE,TRUE
400489690,s:40~l:46~e:400489690~c:400489690,2014-02-22T00:00Z,14928,TRUE,FALSE,FALSE,FALSE,[],2014-02-22T00:00Z,1,STD,1845,Wells Fargo Center,Philadelphia,20155,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,20,s:40~l:46~t:20,Philadelphia,76ers,PHI,Philadelphia 76ers,76ers,TRUE,6,s:40~l:46~t:6,Dallas,Mavericks,DAL,Dallas Mavericks,Mavericks,0C479D,c4ced3,TRUE,516,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/dal.png,400489690,2,PA,000000,f1f2f3,1845,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/phi.png,2014,"","","","",,,"",TRUE,TRUE
400489691,s:40~l:46~e:400489691~c:400489691,2014-02-22T00:00Z,18854,TRUE,FALSE,FALSE,FALSE,[],2014-02-22T00:00Z,1,STD,1838,Scotiabank Arena,Toronto,19800,FALSE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,28,s:40~l:46~t:28,Toronto,Raptors,TOR,Toronto Raptors,Raptors,TRUE,5,s:40~l:46~t:5,Cleveland,Cavaliers,CLE,Cleveland Cavaliers,Cavaliers,061642,fdbb30,TRUE,3417,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/cle.png,400489691,2,ON,CE0F41,061922,1838,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/tor.png,2014,"","","","",,,"",TRUE,TRUE
400489687,s:40~l:46~e:400489687~c:400489687,2014-02-21T03:30Z,19596,TRUE,FALSE,FALSE,FALSE,[],2014-02-21T03:30Z,1,STD,2465,ORACLE Arena,Oakland,19596,FALSE,0,0,5,3,STATUS_FINAL,post,TRUE,Final,Final/OT,Final/OT,9,s:40~l:46~t:9,Golden State,Warriors,GS,Golden State Warriors,Warriors,TRUE,10,s:40~l:46~t:10,Houston,Rockets,HOU,Houston Rockets,Rockets,D40026,c4ced3,TRUE,1394,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/hou.png,400489687,2,CA,00275D,fdb927,2465,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/gs.png,2014,OT,"","","",,,"",TRUE,TRUE
400489685,s:40~l:46~e:400489685~c:400489685,2014-02-21T01:00Z,11186,TRUE,FALSE,FALSE,FALSE,[],2014-02-21T01:00Z,1,STD,2099,BMO Harris Bradley Center,Milwaukee,18717,FALSE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,15,s:40~l:46~t:15,Milwaukee,Bucks,MIL,Milwaukee Bucks,Bucks,TRUE,7,s:40~l:46~t:7,Denver,Nuggets,DEN,Denver Nuggets,Nuggets,0860A8,fdb927,TRUE,892,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/den.png,400489685,2,WI,003813,f0ebd2,2099,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mil.png,2014,"","","","",,,"",TRUE,TRUE
400489686,s:40~l:46~e:400489686~c:400489686,2014-02-21T01:00Z,18203,TRUE,FALSE,FALSE,FALSE,[],2014-02-21T01:00Z,1,STD,2559,Paycom Center,Oklahoma City,18203,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,25,s:40~l:46~t:25,Oklahoma City,Thunder,OKC,Oklahoma City Thunder,Thunder,TRUE,14,s:40~l:46~t:14,Miami,Heat,MIA,Miami Heat,Heat,000000,000000,TRUE,3438,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mia.png,400489686,2,OK,C67C03,f05133,2559,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/okc.png,2014,"","","","",,,"",TRUE,TRUE
400489684,s:40~l:46~e:400489684~c:400489684,2014-02-20T03:30Z,18997,TRUE,FALSE,FALSE,FALSE,[],2014-02-20T03:30Z,1,STD,1841,STAPLES Center,Los Angeles,19068,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,13,s:40~l:46~t:13,Los Angeles,Lakers,LAL,Los Angeles Lakers,Lakers,TRUE,10,s:40~l:46~t:10,Houston,Rockets,HOU,Houston Rockets,Rockets,D40026,c4ced3,TRUE,1394,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/hou.png,400489684,2,CA,542582,552582,1841,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lal.png,2014,"","","","",,,"",TRUE,TRUE
400489682,s:40~l:46~e:400489682~c:400489682,2014-02-20T03:00Z,20057,TRUE,FALSE,FALSE,FALSE,[],2014-02-20T03:00Z,1,STD,3423,Moda Center,Portland,19441,FALSE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,22,s:40~l:46~t:22,Portland,Trail Blazers,POR,Portland Trail Blazers,Trail Blazers,TRUE,24,s:40~l:46~t:24,San Antonio,Spurs,SA,San Antonio Spurs,Spurs,000000,061922,TRUE,780,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sa.png,400489682,2,OR,000000,bac3c9,3423,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/por.png,2014,"",playoff,Playoff Series,SA Wins series 4-1,TRUE,7,"[{'id': '22', 'uid': 's:40~l:46~t:22', 'wins': 1, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2014/teams/22?lang=en&region=us'}, {'id': '24', 'uid': 's:40~l:46~t:24', 'wins': 4, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2014/teams/24?lang=en&region=us'}]",TRUE,TRUE
400489683,s:40~l:46~e:400489683~c:400489683,2014-02-20T03:00Z,17317,TRUE,FALSE,FALSE,FALSE,[],2014-02-20T03:00Z,1,STD,2247,Sleep Train Arena,Sacramento,17317,FALSE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,23,s:40~l:46~t:23,Sacramento,Kings,SAC,Sacramento Kings,Kings,TRUE,9,s:40~l:46~t:9,Golden State,Warriors,GS,Golden State Warriors,Warriors,00275D,fdb927,TRUE,2465,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/gs.png,400489683,2,CA,393996,8e9090,2247,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sac.png,2014,"","","","",,,"",TRUE,TRUE
400489680,s:40~l:46~e:400489680~c:400489680,2014-02-20T02:00Z,16135,TRUE,FALSE,FALSE,FALSE,[],2014-02-20T02:00Z,1,STD,1949,Footprint Center,Phoenix,18055,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,21,s:40~l:46~t:21,Phoenix,Suns,PHX,Phoenix Suns,Suns,TRUE,2,s:40~l:46~t:2,Boston,Celtics,BOS,Boston Celtics,Celtics,006532,f1f2f3,TRUE,1824,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/bos.png,400489680,2,AZ,23006A,f1f2f3,1949,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/phx.png,2014,"","","","",,,"",TRUE,TRUE
400489681,s:40~l:46~e:400489681~c:400489681,2014-02-20T02:00Z,17386,TRUE,FALSE,FALSE,FALSE,[],2014-02-20T02:00Z,1,STD,3093,Vivint Smart Home Arena,Salt Lake City,18306,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,26,s:40~l:46~t:26,Utah,Jazz,UTAH,Utah Jazz,Jazz,TRUE,17,s:40~l:46~t:17,Brooklyn,Nets,BKN,Brooklyn Nets,Nets,06143F,ffffff,TRUE,1826,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/bkn.png,400489681,2,UT,06143F,f9a01b,3093,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/utah.png,2014,"","","","",,,"",TRUE,TRUE
400489678,s:40~l:46~e:400489678~c:400489678,2014-02-20T01:00Z,15109,TRUE,FALSE,FALSE,FALSE,[],2014-02-20T01:00Z,1,STD,2029,Target Center,Minneapolis,19356,FALSE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,16,s:40~l:46~t:16,Minnesota,Timberwolves,MIN,Minnesota Timberwolves,Timberwolves,TRUE,11,s:40~l:46~t:11,Indiana,Pacers,IND,Indiana Pacers,Pacers,061642,00275d,TRUE,2183,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/ind.png,400489678,2,MN,0E3764,c4ced3,2029,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/min.png,2014,"","","","",,,"",TRUE,TRUE
400489679,s:40~l:46~e:400489679~c:400489679,2014-02-20T01:00Z,16495,TRUE,FALSE,FALSE,FALSE,[],2014-02-20T01:00Z,1,STD,985,Smoothie King Center,New Orleans,16867,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,3,s:40~l:46~t:3,New Orleans,Pelicans,NO,New Orleans Pelicans,Pelicans,TRUE,18,s:40~l:46~t:18,New York,Knicks,NY,New York Knicks,Knicks,225EA8,f58426,TRUE,1830,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/ny.png,400489679,2,LA,0093B1,b4975a,985,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/no.png,2014,"","","","",,,"",TRUE,TRUE
400489677,s:40~l:46~e:400489677~c:400489677,2014-02-20T00:30Z,13529,TRUE,FALSE,FALSE,FALSE,[],2014-02-20T00:30Z,1,STD,1827,State Farm Arena,Atlanta,16888,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,1,s:40~l:46~t:1,Atlanta,Hawks,ATL,Atlanta Hawks,Hawks,TRUE,27,s:40~l:46~t:27,Washington,Wizards,WSH,Washington Wizards,Wizards,0E3764,e31837,TRUE,1823,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/wsh.png,400489677,2,GA,002B5C,002b5c,1827,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/atl.png,2014,"","","","",,,"",TRUE,TRUE
400489674,s:40~l:46~e:400489674~c:400489674,2014-02-20T00:00Z,14400,TRUE,FALSE,FALSE,FALSE,[],2014-02-20T00:00Z,1,STD,1893,Spectrum Center,Charlotte,19077,FALSE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,30,s:40~l:46~t:30,Charlotte,Bobcats,CHA,Charlotte Bobcats,Bobcats,FALSE,8,s:40~l:46~t:8,Detroit,Pistons,DET,Detroit Pistons,Pistons,FA002C,006bb6,TRUE,3419,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/det.png,400489674,2,NC,FE3310,008ca8,1893,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/cha.png,2014,"","","","",,,"",TRUE,TRUE
400489675,s:40~l:46~e:400489675~c:400489675,2014-02-20T00:00Z,16539,TRUE,FALSE,FALSE,FALSE,[],2014-02-20T00:00Z,1,STD,3417,Rocket Mortgage FieldHouse,Cleveland,19432,FALSE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,5,s:40~l:46~t:5,Cleveland,Cavaliers,CLE,Cleveland Cavaliers,Cavaliers,TRUE,19,s:40~l:46~t:19,Orlando,Magic,ORL,Orlando Magic,Magic,0860A8,c4ced3,TRUE,3432,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/orl.png,400489675,2,OH,061642,fdbb30,3417,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/cle.png,2014,"","","","",,,"",TRUE,TRUE
400489676,s:40~l:46~e:400489676~c:400489676,2014-02-20T00:00Z,17704,TRUE,FALSE,FALSE,FALSE,[],2014-02-20T00:00Z,1,STD,1838,Scotiabank Arena,Toronto,19800,FALSE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,28,s:40~l:46~t:28,Toronto,Raptors,TOR,Toronto Raptors,Raptors,TRUE,4,s:40~l:46~t:4,Chicago,Bulls,CHI,Chicago Bulls,Bulls,000000,000000,TRUE,1847,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/chi.png,400489676,2,ON,CE0F41,061922,1838,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/tor.png,2014,"","","","",,,"",TRUE,TRUE
400489673,s:40~l:46~e:400489673~c:400489673,2014-02-19T03:30Z,19257,TRUE,FALSE,FALSE,FALSE,[],2014-02-19T03:30Z,1,STD,1841,STAPLES Center,Los Angeles,19068,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,12,s:40~l:46~t:12,LA,Clippers,LAC,LA Clippers,Clippers,TRUE,24,s:40~l:46~t:24,San Antonio,Spurs,SA,San Antonio Spurs,Spurs,000000,061922,TRUE,780,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sa.png,400489673,2,CA,FA0028,f1f2f3,1841,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lac.png,2014,"","","","",,,"",TRUE,TRUE
400489672,s:40~l:46~e:400489672~c:400489672,2014-02-19T02:00Z,16461,TRUE,FALSE,FALSE,FALSE,[],2014-02-19T02:00Z,1,STD,892,Ball Arena,Denver,19520,TRUE,0,0,5,3,STATUS_FINAL,post,TRUE,Final,Final/OT,Final/OT,7,s:40~l:46~t:7,Denver,Nuggets,DEN,Denver Nuggets,Nuggets,TRUE,21,s:40~l:46~t:21,Phoenix,Suns,PHX,Phoenix Suns,Suns,23006A,f1f2f3,TRUE,1949,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/phx.png,400489672,2,CO,0860A8,fdb927,892,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/den.png,2014,OT,"","","",,,"",TRUE,TRUE
400489671,s:40~l:46~e:400489671~c:400489671,2014-02-19T01:30Z,20461,TRUE,FALSE,FALSE,FALSE,[],2014-02-19T01:30Z,1,STD,516,American Airlines Center,Dallas,19200,FALSE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,6,s:40~l:46~t:6,Dallas,Mavericks,DAL,Dallas Mavericks,Mavericks,TRUE,14,s:40~l:46~t:14,Miami,Heat,MIA,Miami Heat,Heat,000000,000000,TRUE,3438,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mia.png,400489671,2,TX,0C479D,c4ced3,516,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/dal.png,2014,"","","","",,,"",TRUE,TRUE
400489669,s:40~l:46~e:400489669~c:400489669,2014-02-19T01:00Z,17317,TRUE,FALSE,FALSE,FALSE,[],2014-02-19T01:00Z,1,STD,1392,FedExForum,Memphis,18400,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,29,s:40~l:46~t:29,Memphis,Grizzlies,MEM,Memphis Grizzlies,Grizzlies,TRUE,18,s:40~l:46~t:18,New York,Knicks,NY,New York Knicks,Knicks,225EA8,f58426,TRUE,1830,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/ny.png,400489669,2,TN,5D76A8,7399c6,1392,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mem.png,2014,"","","","",,,"",TRUE,TRUE
400489670,s:40~l:46~e:400489670~c:400489670,2014-02-19T01:00Z,11106,TRUE,FALSE,FALSE,FALSE,[],2014-02-19T01:00Z,1,STD,2099,BMO Harris Bradley Center,Milwaukee,18717,FALSE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,15,s:40~l:46~t:15,Milwaukee,Bucks,MIL,Milwaukee Bucks,Bucks,TRUE,19,s:40~l:46~t:19,Orlando,Magic,ORL,Orlando Magic,Magic,0860A8,c4ced3,TRUE,3432,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/orl.png,400489670,2,WI,003813,f0ebd2,2099,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mil.png,2014,"","","","",,,"",TRUE,TRUE
400489668,s:40~l:46~e:400489668~c:400489668,2014-02-19T00:30Z,11285,TRUE,FALSE,FALSE,FALSE,[],2014-02-19T00:30Z,1,STD,3419,The Palace of Auburn Hills,Detroit,22076,FALSE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,8,s:40~l:46~t:8,Detroit,Pistons,DET,Detroit Pistons,Pistons,TRUE,30,s:40~l:46~t:30,Charlotte,Bobcats,CHA,Charlotte Bobcats,Bobcats,FE3310,008ca8,FALSE,1893,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/cha.png,400489668,2,MI,FA002C,006bb6,3419,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/det.png,2014,"","","","",,,"",TRUE,TRUE
400489665,s:40~l:46~e:400489665~c:400489665,2014-02-19T00:00Z,18165,TRUE,FALSE,FALSE,FALSE,[],2014-02-19T00:00Z,1,STD,2183,Bankers Life Fieldhouse,Indianapolis,17923,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,11,s:40~l:46~t:11,Indiana,Pacers,IND,Indiana Pacers,Pacers,TRUE,1,s:40~l:46~t:1,Atlanta,Hawks,ATL,Atlanta Hawks,Hawks,002B5C,002b5c,TRUE,1827,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/atl.png,400489665,2,IN,061642,00275d,2183,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/ind.png,2014,"",playoff,Playoff Series,IND Wins series 4-3,TRUE,7,"[{'id': '11', 'uid': 's:40~l:46~t:11', 'wins': 4, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2014/teams/11?lang=en&region=us'}, {'id': '1', 'uid': 's:40~l:46~t:1', 'wins': 3, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2014/teams/1?lang=en&region=us'}]",TRUE,TRUE
400489666,s:40~l:46~e:400489666~c:400489666,2014-02-19T00:00Z,12904,TRUE,FALSE,FALSE,FALSE,[],2014-02-19T00:00Z,1,STD,1845,Wells Fargo Center,Philadelphia,20155,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,20,s:40~l:46~t:20,Philadelphia,76ers,PHI,Philadelphia 76ers,76ers,TRUE,5,s:40~l:46~t:5,Cleveland,Cavaliers,CLE,Cleveland Cavaliers,Cavaliers,061642,fdbb30,TRUE,3417,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/cle.png,400489666,2,PA,000000,f1f2f3,1845,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/phi.png,2014,"","","","",,,"",TRUE,TRUE
400489667,s:40~l:46~e:400489667~c:400489667,2014-02-19T00:00Z,15624,TRUE,FALSE,FALSE,FALSE,[],2014-02-19T00:00Z,1,STD,1823,Capital One Arena,Washington,20600,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,27,s:40~l:46~t:27,Washington,Wizards,WSH,Washington Wizards,Wizards,TRUE,28,s:40~l:46~t:28,Toronto,Raptors,TOR,Toronto Raptors,Raptors,CE0F41,061922,TRUE,1838,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/tor.png,400489667,2,DC,0E3764,e31837,1823,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/wsh.png,2014,"","","","",,,"",TRUE,TRUE
400517994,s:40~l:46~e:400517994~c:400517994,2014-02-17T01:00Z,14727,TRUE,TRUE,FALSE,FALSE,"[{'type': 'event', 'headline': 'NBA ALL-STAR GAME'}]",2014-02-17T01:00Z,1,STD,985,Smoothie King Center,New Orleans,16867,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,32,s:40~l:46~t:32,Western Conf,All-Stars,WEST,Western Conf All-Stars,WEST,FALSE,31,s:40~l:46~t:31,Eastern Conf,All-Stars,EAST,Eastern Conf All-Stars,EAST,"","",FALSE,2099,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/east.png,400517994,2,LA,"","",2099,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/west.png,2014,"","","","",,,"",TRUE,TRUE
400489664,s:40~l:46~e:400489664~c:400489664,2014-02-14T03:30Z,18997,TRUE,FALSE,FALSE,FALSE,[],2014-02-14T03:30Z,1,STD,1841,STAPLES Center,Los Angeles,19068,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,13,s:40~l:46~t:13,Los Angeles,Lakers,LAL,Los Angeles Lakers,Lakers,TRUE,25,s:40~l:46~t:25,Oklahoma City,Thunder,OKC,Oklahoma City Thunder,Thunder,C67C03,f05133,TRUE,2559,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/okc.png,400489664,2,CA,542582,552582,1841,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lal.png,2014,"","","","",,,"",TRUE,TRUE
