id,uid,date,attendance,timeValid,neutralSite,conferenceCompetition,recent,notes,startDate,type.id,type.abbreviation,status.clock,status.displayClock,status.period,status.type.id,status.type.name,status.type.state,status.type.completed,status.type.description,status.type.detail,status.type.shortDetail,home.id,home.uid,home.location,home.name,home.abbreviation,home.displayName,home.shortDisplayName,home.color,home.alternateColor,home.isActive,home.logo,away.id,away.uid,away.location,away.name,away.abbreviation,away.displayName,away.shortDisplayName,away.color,away.alternateColor,away.isActive,away.logo,game_id,season_type,venue.id,venue.fullName,venue.address.city,venue.address.state,venue.capacity,venue.indoor,series.type,series.title,series.summary,series.completed,series.totalCompetitions,series.competitors,season,status.type.altDetail,PBP,player_box
220119024,s:40~l:46~e:220119024~c:220119024,2002-01-19T17:00Z,33544,TRUE,FALSE,FALSE,FALSE,[],2002-01-19T17:00Z,1,STD,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,24,s:40~l:46~t:24,San Antonio,Spurs,SA,San Antonio Spurs,Spurs,000000,061922,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sa.png,13,s:40~l:46~t:13,Los Angeles,Lakers,LAL,Los Angeles Lakers,Lakers,542582,552582,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lal.png,220119024,2,,"","","",,,playoff,Playoff Series,LAL win series 4-1,TRUE,7,"[{'id': '24', 'uid': 's:40~l:46~t:24', 'wins': 1, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2002/teams/24?lang=en&region=us'}, {'id': '13', 'uid': 's:40~l:46~t:13', 'wins': 4, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2002/teams/13?lang=en&region=us'}]",2002,"",FALSE,TRUE
220118002,s:40~l:46~e:220118002~c:220118002,2002-01-19T00:30Z,16317,TRUE,FALSE,FALSE,FALSE,[],2002-01-19T00:30Z,1,STD,0,0.0,3,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,s:40~l:46~t:2,Boston,Celtics,BOS,Boston Celtics,Celtics,006532,f1f2f3,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/bos.png,10,s:40~l:46~t:10,Houston,Rockets,HOU,Houston Rockets,Rockets,D40026,c4ced3,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/hou.png,220118002,2,1824,TD Garden,Boston,MA,19156,TRUE,"","","",,,"",2002,"",FALSE,TRUE
220118012,s:40~l:46~e:220118012~c:220118012,2002-01-19T00:30Z,17798,TRUE,FALSE,FALSE,FALSE,[],2002-01-19T00:30Z,1,STD,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,12,s:40~l:46~t:12,LA,Clippers,LAC,LA Clippers,Clippers,FA0028,f1f2f3,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lac.png,5,s:40~l:46~t:5,Cleveland,Cavaliers,CLE,Cleveland Cavaliers,Cavaliers,061642,fdbb30,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/cle.png,220118012,2,1841,STAPLES Center,Los Angeles,CA,19068,TRUE,"","","",,,"",2002,"",FALSE,TRUE
220118015,s:40~l:46~e:220118015~c:220118015,2002-01-19T00:30Z,18486,TRUE,FALSE,FALSE,FALSE,[],2002-01-19T00:30Z,1,STD,0,0.0,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,15,s:40~l:46~t:15,Milwaukee,Bucks,MIL,Milwaukee Bucks,Bucks,003813,f0ebd2,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mil.png,19,s:40~l:46~t:19,Orlando,Magic,ORL,Orlando Magic,Magic,0860A8,c4ced3,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/orl.png,220118015,2,2099,BMO Harris Bradley Center,Milwaukee,WI,18717,FALSE,"","","",,,"",2002,"",FALSE,TRUE
220118007,s:40~l:46~e:220118007~c:220118007,2002-01-19T00:00Z,17407,TRUE,FALSE,FALSE,FALSE,[],2002-01-19T00:00Z,1,STD,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,7,s:40~l:46~t:7,Denver,Nuggets,DEN,Denver Nuggets,Nuggets,0860A8,fdb927,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/den.png,25,s:40~l:46~t:25,Seattle,SuperSonics,SEA,Seattle SuperSonics,SuperSonics,1C3F2C,f05133,FALSE,"",220118007,2,892,Ball Arena,Denver,CO,19520,TRUE,"","","",,,"",2002,"",FALSE,TRUE
220118011,s:40~l:46~e:220118011~c:220118011,2002-01-19T00:00Z,16565,TRUE,FALSE,FALSE,FALSE,[],2002-01-19T00:00Z,1,STD,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,11,s:40~l:46~t:11,Indiana,Pacers,IND,Indiana Pacers,Pacers,061642,00275d,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/ind.png,8,s:40~l:46~t:8,Detroit,Pistons,DET,Detroit Pistons,Pistons,FA002C,006bb6,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/det.png,220118011,2,2183,Bankers Life Fieldhouse,Indianapolis,IN,17923,TRUE,"","","",,,"",2002,"",FALSE,TRUE
220118021,s:40~l:46~e:220118021~c:220118021,2002-01-19T00:00Z,16860,TRUE,FALSE,FALSE,FALSE,[],2002-01-19T00:00Z,1,STD,0,0.0,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,21,s:40~l:46~t:21,Phoenix,Suns,PHX,Phoenix Suns,Suns,23006A,f1f2f3,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/phx.png,16,s:40~l:46~t:16,Minnesota,Timberwolves,MIN,Minnesota Timberwolves,Timberwolves,0E3764,c4ced3,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/min.png,220118021,2,1949,Footprint Center,Phoenix,AZ,18055,TRUE,"","","",,,"",2002,"",FALSE,TRUE
220118023,s:40~l:46~e:220118023~c:220118023,2002-01-19T00:00Z,17317,TRUE,FALSE,FALSE,FALSE,[],2002-01-19T00:00Z,1,STD,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,23,s:40~l:46~t:23,Sacramento,Kings,SAC,Sacramento Kings,Kings,393996,8e9090,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sac.png,9,s:40~l:46~t:9,Golden State,Warriors,GS,Golden State Warriors,Warriors,00275D,fdb927,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/gs.png,220118023,2,2247,Sleep Train Arena,Sacramento,CA,17317,FALSE,"","","",,,"",2002,"",FALSE,TRUE
220118028,s:40~l:46~e:220118028~c:220118028,2002-01-19T00:00Z,19800,TRUE,FALSE,FALSE,FALSE,[],2002-01-19T00:00Z,1,STD,26,26.0,3,3,STATUS_FINAL,post,TRUE,Final,Final,Final,28,s:40~l:46~t:28,Toronto,Raptors,TOR,Toronto Raptors,Raptors,CE0F41,061922,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/tor.png,17,s:40~l:46~t:17,New Jersey,Nets,NJ,New Jersey Nets,Nets,06143F,ffffff,FALSE,"",220118028,2,1838,Scotiabank Arena,Toronto,ON,19800,FALSE,"","","",,,"",2002,"",FALSE,TRUE
220117024,s:40~l:46~e:220117024~c:220117024,2002-01-18T01:00Z,16868,TRUE,FALSE,FALSE,FALSE,[],2002-01-18T01:00Z,1,STD,1,1.0,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,24,s:40~l:46~t:24,San Antonio,Spurs,SA,San Antonio Spurs,Spurs,000000,061922,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sa.png,26,s:40~l:46~t:26,Utah,Jazz,UTAH,Utah Jazz,Jazz,06143F,f9a01b,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/utah.png,220117024,2,,"","","",,,"","","",,,"",2002,"",FALSE,TRUE
220117001,s:40~l:46~e:220117001~c:220117001,2002-01-18T00:30Z,8481,TRUE,FALSE,FALSE,FALSE,[],2002-01-18T00:30Z,1,STD,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,1,s:40~l:46~t:1,Atlanta,Hawks,ATL,Atlanta Hawks,Hawks,002B5C,002b5c,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/atl.png,4,s:40~l:46~t:4,Chicago,Bulls,CHI,Chicago Bulls,Bulls,000000,000000,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/chi.png,220117001,2,1827,State Farm Arena,Atlanta,GA,16888,TRUE,"","","",,,"",2002,"",FALSE,TRUE
220117003,s:40~l:46~e:220117003~c:220117003,2002-01-18T00:00Z,11278,TRUE,FALSE,FALSE,FALSE,[],2002-01-18T00:00Z,1,STD,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,3,s:40~l:46~t:3,Charlotte,Hornets,CHA,Charlotte Hornets,Hornets,0093B1,b4975a,FALSE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/cha.png,20,s:40~l:46~t:20,Philadelphia,76ers,PHI,Philadelphia 76ers,76ers,000000,f1f2f3,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/phi.png,220117003,2,4043,Charlotte Coliseum,Charlotte,NC,23799,FALSE,"","","",,,"",2002,"",FALSE,TRUE
220117022,s:40~l:46~e:220117022~c:220117022,2002-01-18T00:00Z,18721,TRUE,FALSE,FALSE,FALSE,[],2002-01-18T00:00Z,1,STD,0,0.0,3,3,STATUS_FINAL,post,TRUE,Final,Final,Final,22,s:40~l:46~t:22,Portland,Trail Blazers,POR,Portland Trail Blazers,Trail Blazers,000000,bac3c9,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/por.png,14,s:40~l:46~t:14,Miami,Heat,MIA,Miami Heat,Heat,000000,000000,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mia.png,220117022,2,3423,Moda Center,Portland,OR,19441,FALSE,"","","",,,"",2002,"",FALSE,TRUE
220117029,s:40~l:46~e:220117029~c:220117029,2002-01-18T00:00Z,12732,TRUE,FALSE,FALSE,FALSE,[],2002-01-18T00:00Z,1,STD,0,0.0,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,29,s:40~l:46~t:29,Memphis,Grizzlies,MEM,Memphis Grizzlies,Grizzlies,5D76A8,7399c6,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mem.png,6,s:40~l:46~t:6,Dallas,Mavericks,DAL,Dallas Mavericks,Mavericks,0C479D,c4ced3,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/dal.png,220117029,2,,"","","",,,"","","",,,"",2002,"",FALSE,TRUE
220116009,s:40~l:46~e:220116009~c:220116009,2002-01-17T00:30Z,10243,TRUE,FALSE,FALSE,FALSE,[],2002-01-17T00:30Z,1,STD,0,0.0,1,3,STATUS_FINAL,post,TRUE,Final,Final,Final,9,s:40~l:46~t:9,Golden State,Warriors,GS,Golden State Warriors,Warriors,00275D,fdb927,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/gs.png,5,s:40~l:46~t:5,Cleveland,Cavaliers,CLE,Cleveland Cavaliers,Cavaliers,061642,fdbb30,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/cle.png,220116009,2,2465,ORACLE Arena,Oakland,CA,19596,FALSE,"","","",,,"",2002,"",FALSE,TRUE
220116013,s:40~l:46~e:220116013~c:220116013,2002-01-17T00:30Z,18997,TRUE,FALSE,FALSE,FALSE,[],2002-01-17T00:30Z,1,STD,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,13,s:40~l:46~t:13,Los Angeles,Lakers,LAL,Los Angeles Lakers,Lakers,542582,552582,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lal.png,14,s:40~l:46~t:14,Miami,Heat,MIA,Miami Heat,Heat,000000,000000,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mia.png,220116013,2,1841,STAPLES Center,Los Angeles,CA,19068,TRUE,"","","",,,"",2002,"",FALSE,TRUE
220116017,s:40~l:46~e:220116017~c:220116017,2002-01-17T00:30Z,20049,TRUE,FALSE,FALSE,FALSE,[],2002-01-17T00:30Z,1,STD,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,17,s:40~l:46~t:17,New Jersey,Nets,NJ,New Jersey Nets,Nets,06143F,ffffff,FALSE,"",27,s:40~l:46~t:27,Washington,Wizards,WSH,Washington Wizards,Wizards,0E3764,e31837,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/wsh.png,220116017,2,2562,IZOD Center,East Rutherford,NJ,19990,FALSE,"","","",,,"",2002,"",FALSE,TRUE
220116002,s:40~l:46~e:220116002~c:220116002,2002-01-17T00:00Z,17876,TRUE,FALSE,FALSE,FALSE,[],2002-01-17T00:00Z,1,STD,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,s:40~l:46~t:2,Boston,Celtics,BOS,Boston Celtics,Celtics,006532,f1f2f3,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/bos.png,18,s:40~l:46~t:18,New York,Knicks,NY,New York Knicks,Knicks,225EA8,f58426,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/ny.png,220116002,2,1824,TD Garden,Boston,MA,19156,TRUE,"","","",,,"",2002,"",FALSE,TRUE
220116015,s:40~l:46~e:220116015~c:220116015,2002-01-17T00:00Z,17462,TRUE,FALSE,FALSE,FALSE,[],2002-01-17T00:00Z,1,STD,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,15,s:40~l:46~t:15,Milwaukee,Bucks,MIL,Milwaukee Bucks,Bucks,003813,f0ebd2,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mil.png,11,s:40~l:46~t:11,Indiana,Pacers,IND,Indiana Pacers,Pacers,061642,00275d,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/ind.png,220116015,2,2099,BMO Harris Bradley Center,Milwaukee,WI,18717,FALSE,"","","",,,"",2002,"",FALSE,TRUE
220116021,s:40~l:46~e:220116021~c:220116021,2002-01-17T00:00Z,13957,TRUE,FALSE,FALSE,FALSE,[],2002-01-17T00:00Z,1,STD,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,21,s:40~l:46~t:21,Phoenix,Suns,PHX,Phoenix Suns,Suns,23006A,f1f2f3,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/phx.png,22,s:40~l:46~t:22,Portland,Trail Blazers,POR,Portland Trail Blazers,Trail Blazers,000000,bac3c9,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/por.png,220116021,2,1949,Footprint Center,Phoenix,AZ,18055,TRUE,"","","",,,"",2002,"",FALSE,TRUE
220116026,s:40~l:46~e:220116026~c:220116026,2002-01-17T00:00Z,17594,TRUE,FALSE,FALSE,FALSE,[],2002-01-17T00:00Z,1,STD,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,26,s:40~l:46~t:26,Utah,Jazz,UTAH,Utah Jazz,Jazz,06143F,f9a01b,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/utah.png,25,s:40~l:46~t:25,Seattle,SuperSonics,SEA,Seattle SuperSonics,SuperSonics,1C3F2C,f05133,FALSE,"",220116026,2,3093,Vivint Smart Home Arena,Salt Lake City,UT,18306,TRUE,"","","",,,"",2002,"",FALSE,TRUE
220116028,s:40~l:46~e:220116028~c:220116028,2002-01-17T00:00Z,19800,TRUE,FALSE,FALSE,FALSE,[],2002-01-17T00:00Z,1,STD,1,1.0,3,3,STATUS_FINAL,post,TRUE,Final,Final,Final,28,s:40~l:46~t:28,Toronto,Raptors,TOR,Toronto Raptors,Raptors,CE0F41,061922,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/tor.png,10,s:40~l:46~t:10,Houston,Rockets,HOU,Houston Rockets,Rockets,D40026,c4ced3,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/hou.png,220116028,2,1838,Scotiabank Arena,Toronto,ON,19800,FALSE,"","","",,,"",2002,"",FALSE,TRUE
220116007,s:40~l:46~e:220116007~c:220116007,2002-01-16T23:00Z,16780,TRUE,FALSE,FALSE,FALSE,[],2002-01-16T23:00Z,1,STD,0,0.0,3,3,STATUS_FINAL,post,TRUE,Final,Final,Final,7,s:40~l:46~t:7,Denver,Nuggets,DEN,Denver Nuggets,Nuggets,0860A8,fdb927,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/den.png,23,s:40~l:46~t:23,Sacramento,Kings,SAC,Sacramento Kings,Kings,393996,8e9090,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sac.png,220116007,2,892,Ball Arena,Denver,CO,19520,TRUE,"","","",,,"",2002,"",FALSE,TRUE
220115027,s:40~l:46~e:220115027~c:220115027,2002-01-16T01:00Z,20674,TRUE,FALSE,FALSE,FALSE,[],2002-01-16T01:00Z,1,STD,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,27,s:40~l:46~t:27,Washington,Wizards,WSH,Washington Wizards,Wizards,0E3764,e31837,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/wsh.png,24,s:40~l:46~t:24,San Antonio,Spurs,SA,San Antonio Spurs,Spurs,000000,061922,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sa.png,220115027,2,1823,Capital One Arena,Washington,DC,20600,TRUE,"","","",,,"",2002,"",FALSE,TRUE
220115001,s:40~l:46~e:220115001~c:220115001,2002-01-16T00:30Z,8214,TRUE,FALSE,FALSE,FALSE,[],2002-01-16T00:30Z,1,STD,457,7:37,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,1,s:40~l:46~t:1,Atlanta,Hawks,ATL,Atlanta Hawks,Hawks,002B5C,002b5c,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/atl.png,6,s:40~l:46~t:6,Dallas,Mavericks,DAL,Dallas Mavericks,Mavericks,0C479D,c4ced3,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/dal.png,220115001,2,1827,State Farm Arena,Atlanta,GA,16888,TRUE,"","","",,,"",2002,"",FALSE,TRUE
220115004,s:40~l:46~e:220115004~c:220115004,2002-01-16T00:30Z,17635,TRUE,FALSE,FALSE,FALSE,[],2002-01-16T00:30Z,1,STD,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,s:40~l:46~t:4,Chicago,Bulls,CHI,Chicago Bulls,Bulls,000000,000000,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/chi.png,3,s:40~l:46~t:3,Charlotte,Hornets,CHA,Charlotte Hornets,Hornets,0093B1,b4975a,FALSE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/cha.png,220115004,2,1847,United Center,Chicago,IL,20917,FALSE,"","","",,,"",2002,"",FALSE,TRUE
220115008,s:40~l:46~e:220115008~c:220115008,2002-01-16T00:30Z,17045,TRUE,FALSE,FALSE,FALSE,[],2002-01-16T00:30Z,1,STD,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,8,s:40~l:46~t:8,Detroit,Pistons,DET,Detroit Pistons,Pistons,FA002C,006bb6,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/det.png,28,s:40~l:46~t:28,Toronto,Raptors,TOR,Toronto Raptors,Raptors,CE0F41,061922,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/tor.png,220115008,2,3419,The Palace of Auburn Hills,Detroit,MI,22076,FALSE,playoff,Playoff Series,DET leads series 3-2,FALSE,7,"[{'id': '8', 'uid': 's:40~l:46~t:8', 'wins': 3, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2002/teams/8?lang=en&region=us'}, {'id': '28', 'uid': 's:40~l:46~t:28', 'wins': 2, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2002/teams/28?lang=en&region=us'}]",2002,"",FALSE,TRUE
220115011,s:40~l:46~e:220115011~c:220115011,2002-01-16T00:00Z,16445,TRUE,FALSE,FALSE,FALSE,[],2002-01-16T00:00Z,1,STD,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,11,s:40~l:46~t:11,Indiana,Pacers,IND,Indiana Pacers,Pacers,061642,00275d,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/ind.png,15,s:40~l:46~t:15,Milwaukee,Bucks,MIL,Milwaukee Bucks,Bucks,003813,f0ebd2,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mil.png,220115011,2,2183,Bankers Life Fieldhouse,Indianapolis,IN,17923,TRUE,"","","",,,"",2002,"",FALSE,TRUE
220115016,s:40~l:46~e:220115016~c:220115016,2002-01-16T00:00Z,18101,TRUE,FALSE,FALSE,FALSE,[],2002-01-16T00:00Z,1,STD,0,0.0,1,3,STATUS_FINAL,post,TRUE,Final,Final,Final,16,s:40~l:46~t:16,Minnesota,Timberwolves,MIN,Minnesota Timberwolves,Timberwolves,0E3764,c4ced3,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/min.png,12,s:40~l:46~t:12,LA,Clippers,LAC,LA Clippers,Clippers,FA0028,f1f2f3,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lac.png,220115016,2,2029,Target Center,Minneapolis,MN,19356,FALSE,"","","",,,"",2002,"",FALSE,TRUE
220115020,s:40~l:46~e:220115020~c:220115020,2002-01-16T00:00Z,20347,TRUE,FALSE,FALSE,FALSE,[],2002-01-16T00:00Z,1,STD,0,0.0,5,3,STATUS_FINAL,post,TRUE,Final,Final/OT,Final/OT,20,s:40~l:46~t:20,Philadelphia,76ers,PHI,Philadelphia 76ers,76ers,000000,f1f2f3,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/phi.png,10,s:40~l:46~t:10,Houston,Rockets,HOU,Houston Rockets,Rockets,D40026,c4ced3,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/hou.png,220115020,2,1845,Wells Fargo Center,Philadelphia,PA,20155,TRUE,"","","",,,"",2002,OT,FALSE,TRUE
220115023,s:40~l:46~e:220115023~c:220115023,2002-01-16T00:00Z,17317,TRUE,FALSE,FALSE,FALSE,[],2002-01-16T00:00Z,1,STD,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,23,s:40~l:46~t:23,Sacramento,Kings,SAC,Sacramento Kings,Kings,393996,8e9090,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sac.png,5,s:40~l:46~t:5,Cleveland,Cavaliers,CLE,Cleveland Cavaliers,Cavaliers,061642,fdbb30,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/cle.png,220115023,2,2247,Sleep Train Arena,Sacramento,CA,17317,FALSE,"","","",,,"",2002,"",FALSE,TRUE
220114009,s:40~l:46~e:220114009~c:220114009,2002-01-15T00:30Z,11604,TRUE,FALSE,FALSE,FALSE,[],2002-01-15T00:30Z,1,STD,0,0.0,3,3,STATUS_FINAL,post,TRUE,Final,Final,Final,9,s:40~l:46~t:9,Golden State,Warriors,GS,Golden State Warriors,Warriors,00275D,fdb927,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/gs.png,14,s:40~l:46~t:14,Miami,Heat,MIA,Miami Heat,Heat,000000,000000,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mia.png,220114009,2,2465,ORACLE Arena,Oakland,CA,19596,FALSE,"","","",,,"",2002,"",FALSE,TRUE
220114013,s:40~l:46~e:220114013~c:220114013,2002-01-15T00:30Z,18997,TRUE,FALSE,FALSE,FALSE,[],2002-01-15T00:30Z,1,STD,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,13,s:40~l:46~t:13,Los Angeles,Lakers,LAL,Los Angeles Lakers,Lakers,542582,552582,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lal.png,29,s:40~l:46~t:29,Memphis,Grizzlies,MEM,Memphis Grizzlies,Grizzlies,5D76A8,7399c6,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mem.png,220114013,2,1841,STAPLES Center,Los Angeles,CA,19068,TRUE,"","","",,,"",2002,"",FALSE,TRUE
220114017,s:40~l:46~e:220114017~c:220114017,2002-01-15T00:30Z,11091,TRUE,FALSE,FALSE,FALSE,[],2002-01-15T00:30Z,1,STD,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,17,s:40~l:46~t:17,New Jersey,Nets,NJ,New Jersey Nets,Nets,06143F,ffffff,FALSE,"",24,s:40~l:46~t:24,San Antonio,Spurs,SA,San Antonio Spurs,Spurs,000000,061922,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sa.png,220114017,2,2562,IZOD Center,East Rutherford,NJ,19990,FALSE,"","","",,,"",2002,"",FALSE,TRUE
220114019,s:40~l:46~e:220114019~c:220114019,2002-01-15T00:30Z,13237,TRUE,FALSE,FALSE,FALSE,[],2002-01-15T00:30Z,1,STD,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,19,s:40~l:46~t:19,Orlando,Magic,ORL,Orlando Magic,Magic,0860A8,c4ced3,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/orl.png,6,s:40~l:46~t:6,Dallas,Mavericks,DAL,Dallas Mavericks,Mavericks,0C479D,c4ced3,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/dal.png,220114019,2,4042,Amway Arena,Orlando,FL,17461,FALSE,"","","",,,"",2002,"",FALSE,TRUE
220114026,s:40~l:46~e:220114026~c:220114026,2002-01-15T00:00Z,17809,TRUE,FALSE,FALSE,FALSE,[],2002-01-15T00:00Z,1,STD,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,26,s:40~l:46~t:26,Utah,Jazz,UTAH,Utah Jazz,Jazz,06143F,f9a01b,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/utah.png,7,s:40~l:46~t:7,Denver,Nuggets,DEN,Denver Nuggets,Nuggets,0860A8,fdb927,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/den.png,220114026,2,3093,Vivint Smart Home Arena,Salt Lake City,UT,18306,TRUE,"","","",,,"",2002,"",FALSE,TRUE
220113022,s:40~l:46~e:220113022~c:220113022,2002-01-14T00:00Z,17944,TRUE,FALSE,FALSE,FALSE,[],2002-01-14T00:00Z,1,STD,0,0.0,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,22,s:40~l:46~t:22,Portland,Trail Blazers,POR,Portland Trail Blazers,Trail Blazers,000000,bac3c9,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/por.png,5,s:40~l:46~t:5,Cleveland,Cavaliers,CLE,Cleveland Cavaliers,Cavaliers,061642,fdbb30,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/cle.png,220113022,2,3423,Moda Center,Portland,OR,19441,FALSE,"","","",,,"",2002,"",FALSE,TRUE
