id,uid,date,attendance,timeValid,neutralSite,conferenceCompetition,recent,startDate,notes_type,notes_headline,type.id,type.abbreviation,venue.id,venue.fullName,venue.address.city,venue.address.state,venue.capacity,venue.indoor,status.clock,status.displayClock,status.period,status.type.id,status.type.name,status.type.state,status.type.completed,status.type.description,status.type.detail,status.type.shortDetail,format.regulation.periods,home.id,home.uid,home.location,home.name,home.abbreviation,home.displayName,home.shortDisplayName,home.color,home.alternateColor,home.isActive,home.venue.id,home.logo,home.conferenceId,home.score,home.winner,away.id,away.uid,away.location,away.name,away.abbreviation,away.displayName,away.shortDisplayName,away.color,away.isActive,away.logo,away.conferenceId,away.score,away.winner,game_id,season,season_type,away.venue.id,away.alternateColor,status.type.altDetail,groups.id,groups.name,groups.shortName,groups.isConference,tournamentId
401371586,s:40~l:41~e:401371586~c:401371586,2021-12-02T00:00Z,4025,True,False,False,False,2021-12-02T00:00Z,,,0,N/A,2011,Liacouras Center,Philadelphia,PA,10206,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,218,s:40~l:41~t:218,Temple,Owls,TEM,Temple Owls,Temple,A80532,a7a9ac,True,2011,https://a.espncdn.com/i/teamlogos/ncaa/500/218.png,62,73,True,2325,s:40~l:41~t:2325,La Salle,Explorers,LAS,La Salle Explorers,La Salle,003356,True,https://a.espncdn.com/i/teamlogos/ncaa/500/2325.png,3,57,False,401371586,2022,2,2172,ffce00,,,,,,
401371579,s:40~l:41~e:401371579~c:401371579,2021-12-02T00:00Z,1617,True,False,False,False,2021-12-02T00:00Z,,,0,N/A,2125,Charles E. Smith Center,Washington,DC,4338,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,45,s:40~l:41~t:45,George Washington,Colonials,GW,George Washington Colonials,G Washington,002843,e8d2a1,True,2125,https://a.espncdn.com/i/teamlogos/ncaa/500/45.png,3,54,False,104,s:40~l:41~t:104,Boston University,Terriers,BU,Boston University Terriers,Boston Univ,cc0000,True,https://a.espncdn.com/i/teamlogos/ncaa/500/104.png,22,56,True,401371579,2022,2,1999,ffffff,,,,,,
401371397,s:40~l:41~e:401371397~c:401371397,2021-12-02T00:00Z,814,True,False,False,False,2021-12-02T00:00Z,,,0,N/A,2093,Reitz Arena,Baltimore,MD,2100,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,2352,s:40~l:41~t:2352,Loyola (MD),Greyhounds,L-MD,Loyola (MD) Greyhounds,Loyola (MD),76a7a0,c9cbca,True,2093,https://a.espncdn.com/i/teamlogos/ncaa/500/2352.png,22,78,True,2130,s:40~l:41~t:2130,Chicago State,Cougars,CHIC,Chicago State Cougars,Chicago State,006700,True,https://a.espncdn.com/i/teamlogos/ncaa/500/2130.png,30,64,False,401371397,2022,2,1951,,,,,,,
401371097,s:40~l:41~e:401371097~c:401371097,2021-12-02T00:00Z,1038,True,False,False,False,2021-12-02T00:00Z,,,0,N/A,2209,Lavietes Pavilion,Cambridge,MA,1636,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,108,s:40~l:41~t:108,Harvard,Crimson,HARV,Harvard Crimson,Harvard,990000,dbdbdb,True,2209,https://a.espncdn.com/i/teamlogos/ncaa/500/108.png,12,57,False,227,s:40~l:41~t:227,Rhode Island,Rams,URI,Rhode Island Rams,Rhode Island,091f3f,True,https://a.espncdn.com/i/teamlogos/ncaa/500/227.png,3,64,True,401371097,2022,2,2179,5ab3e8,,,,,,
401371083,s:40~l:41~e:401371083~c:401371083,2021-12-02T00:00Z,845,True,False,False,False,2021-12-02T00:00Z,,,0,N/A,2007,Rose Hill Gymnasium,Bronx,NY,3200,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,2230,s:40~l:41~t:2230,Fordham,Rams,FOR,Fordham Rams,Fordham,830032,909090,True,2007,https://a.espncdn.com/i/teamlogos/ncaa/500/2230.png,3,68,True,2597,s:40~l:41~t:2597,St. Francis (BKN),Terriers,SFBK,St. Francis (BKN) Terriers,St Francis BK,113682,True,https://a.espncdn.com/i/teamlogos/ncaa/500/2597.png,19,46,False,401371083,2022,2,4941,,,,,,,
401371068,s:40~l:41~e:401371068~c:401371068,2021-12-02T00:00Z,900,True,False,False,False,2021-12-02T00:00Z,,,0,N/A,4485,Costello Athletic Center,Lowell,MA,2000,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,2349,s:40~l:41~t:2349,UMass Lowell,River Hawks,UML,UMass Lowell River Hawks,UMass Lowell,00529C,cf1f2f,True,4485,https://a.espncdn.com/i/teamlogos/ncaa/500/2349.png,1,63,False,225,s:40~l:41~t:225,Brown,Bears,BRWN,Brown Bears,Brown,411e09,True,https://a.espncdn.com/i/teamlogos/ncaa/500/225.png,12,73,True,401371068,2022,2,2036,949300,,,,,,
401371060,s:40~l:41~e:401371060~c:401371060,2021-12-02T00:00Z,1813,True,False,False,False,2021-12-02T00:00Z,,,0,N/A,6008,Chesapeake Employers Insurance Arena,Baltimore,MD,6000,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,2378,s:40~l:41~t:2378,UMBC,Retrievers,UMBC,UMBC Retrievers,UMBC,000000,ad860a,True,6008,https://a.espncdn.com/i/teamlogos/ncaa/500/2378.png,1,98,True,171,s:40~l:41~t:171,Columbia,Lions,CLMB,Columbia Lions,Columbia,174785,True,https://a.espncdn.com/i/teamlogos/ncaa/500/171.png,12,60,False,401371060,2022,2,2002,004b85,,,,,,
401371007,s:40~l:41~e:401371007~c:401371007,2021-12-02T00:00Z,13407,True,False,False,False,2021-12-02T00:00Z,,,0,N/A,2039,UD Arena,Dayton,OH,13407,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,2168,s:40~l:41~t:2168,Dayton,Flyers,DAY,Dayton Flyers,Dayton,004B8D,ffffff,True,2039,https://a.espncdn.com/i/teamlogos/ncaa/500/2168.png,3,93,True,2011,s:40~l:41~t:2011,Alabama State,Hornets,ALST,Alabama State Hornets,Alabama St,e9a900,True,https://a.espncdn.com/i/teamlogos/ncaa/500/2011.png,26,54,False,401371007,2022,2,2204,0a0a0a,,,,,,
401370949,s:40~l:41~e:401370949~c:401370949,2021-12-02T00:00Z,1170,True,False,False,False,2021-12-02T00:00Z,,,0,N/A,2150,Michael J. Hagan '85 Arena,Philadelphia,PA,4200,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,2603,s:40~l:41~t:2603,Saint Joseph's,Hawks,JOES,Saint Joseph's Hawks,Saint Joseph's,C2071B,101010,True,2150,https://a.espncdn.com/i/teamlogos/ncaa/500/2603.png,3,79,True,2066,s:40~l:41~t:2066,Binghamton,Bearcats,BING,Binghamton Bearcats,Binghamton,00614A,True,https://a.espncdn.com/i/teamlogos/ncaa/500/2066.png,1,57,False,401370949,2022,2,1924,f0f0f0,,,,,,
401370800,s:40~l:41~e:401370800~c:401370800,2021-12-02T00:00Z,2976,True,False,False,False,2021-12-02T00:00Z,,,0,N/A,2042,Reilly Center,Saint Bonaventure,NY,5480,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,179,s:40~l:41~t:179,St. Bonaventure,Bonnies,SBU,St. Bonaventure Bonnies,St. Bonaventure,70261D,,True,2042,https://a.espncdn.com/i/teamlogos/ncaa/500/179.png,3,93,True,2154,s:40~l:41~t:2154,Coppin State,Eagles,COPP,Coppin State Eagles,Coppin State,2e3192,True,https://a.espncdn.com/i/teamlogos/ncaa/500/2154.png,16,81,False,401370800,2022,2,2164,ffd204,,,,,,
401369180,s:40~l:41~e:401369180~c:401369180,2021-12-02T00:00Z,1518,True,False,False,False,2021-12-02T00:00Z,,,0,N/A,2015,KSU Convocation Center,Kennesaw,GA,4800,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,338,s:40~l:41~t:338,Kennesaw State,Owls,KENN,Kennesaw State Owls,Kennesaw State,000000,fdbb30,True,2015,https://a.espncdn.com/i/teamlogos/ncaa/500/338.png,46,71,False,2382,s:40~l:41~t:2382,Mercer,Bears,MER,Mercer Bears,Mercer,ff7f29,True,https://a.espncdn.com/i/teamlogos/ncaa/500/2382.png,24,73,True,401369180,2022,2,1974,080808,,,,,,
401369179,s:40~l:41~e:401369179~c:401369179,2021-12-02T00:00Z,446,True,False,False,False,2021-12-02T00:00Z,,,0,N/A,2216,Ocean Bank Convocation Center,Miami,FL,5000,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,2229,s:40~l:41~t:2229,Florida International,Panthers,FIU,Florida International Panthers,FIU,091731,c5960c,True,2216,https://a.espncdn.com/i/teamlogos/ncaa/500/2229.png,11,77,True,526,s:40~l:41~t:526,Florida Gulf Coast,Eagles,FGCU,Florida Gulf Coast Eagles,FGCU,00885a,True,https://a.espncdn.com/i/teamlogos/ncaa/500/526.png,46,61,False,401369179,2022,2,2101,076c3b,,,,,,
401367272,s:40~l:41~e:401367272~c:401367272,2021-12-02T00:00Z,3318,True,False,True,False,2021-12-02T00:00Z,,,0,N/A,2462,Ford Center,Evansville,IN,10000,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,339,s:40~l:41~t:339,Evansville,Purple Aces,EVAN,Evansville Purple Aces,Evansville,663399,ef6f00,True,2462,https://a.espncdn.com/i/teamlogos/ncaa/500/339.png,18,52,False,79,s:40~l:41~t:79,Southern Illinois,Salukis,SIU,Southern Illinois Salukis,S Illinois,85283D,True,https://a.espncdn.com/i/teamlogos/ncaa/500/79.png,18,54,True,401367272,2022,2,2190,c2c3c0,,18,Missouri Valley Conference,MVC,True,
401365263,s:40~l:41~e:401365263~c:401365263,2021-12-02T00:00Z,1232,True,False,True,False,2021-12-02T00:00Z,,,0,N/A,1934,McCann Arena,Poughkeepsie,NY,3200,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,2368,s:40~l:41~t:2368,Marist,Red Foxes,MRST,Marist Red Foxes,Marist,e53730,f0f0f0,True,1934,https://a.espncdn.com/i/teamlogos/ncaa/500/2368.png,13,71,False,314,s:40~l:41~t:314,Iona,Gaels,IONA,Iona Gaels,Iona,8c001a,True,https://a.espncdn.com/i/teamlogos/ncaa/500/314.png,13,78,True,401365263,2022,2,2001,f6a704,,13,Metro Atlantic Athletic Conference,MAAC,True,
401365045,s:40~l:41~e:401365045~c:401365045,2021-12-02T00:00Z,998,True,False,False,False,2021-12-02T00:00Z,,,0,N/A,2197,LeRoy A. Ufkes Court at Western Hall,Macomb,IL,5139,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,2710,s:40~l:41~t:2710,Western Illinois,Leathernecks,WIU,Western Illinois Leathernecks,W Illinois,4e1e8a,ffc90a,True,2197,https://a.espncdn.com/i/teamlogos/ncaa/500/2710.png,49,93,True,2050,s:40~l:41~t:2050,Ball State,Cardinals,BALL,Ball State Cardinals,Ball State,DA0000,True,https://a.espncdn.com/i/teamlogos/ncaa/500/2050.png,14,80,False,401365045,2022,2,299,ffffff,,,,,,
401365043,s:40~l:41~e:401365043~c:401365043,2021-12-02T00:00Z,2111,True,False,False,False,2021-12-02T00:00Z,,,0,N/A,1958,UPMC Cooper Fieldhouse,Pittsburgh,PA,3500,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,2184,s:40~l:41~t:2184,Duquesne,Dukes,DUQ,Duquesne Dukes,Duquesne,002D62,b90b2e,True,1958,https://a.espncdn.com/i/teamlogos/ncaa/500/2184.png,3,70,False,189,s:40~l:41~t:189,Bowling Green,Falcons,BGSU,Bowling Green Falcons,Bowling Green,2b1000,True,https://a.espncdn.com/i/teamlogos/ncaa/500/189.png,14,78,True,401365043,2022,2,2220,492000,,,,,,
401365041,s:40~l:41~e:401365041~c:401365041,2021-12-02T00:00Z,1752,True,False,False,False,2021-12-02T00:00Z,,,0,N/A,2203,James A. Rhodes Arena,Akron,OH,5500,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,2006,s:40~l:41~t:2006,Akron,Zips,AKR,Akron Zips,Akron,00285e,84754e,True,2203,https://a.espncdn.com/i/teamlogos/ncaa/500/2006.png,14,88,True,276,s:40~l:41~t:276,Marshall,Thundering Herd,MRSH,Marshall Thundering Herd,Marshall,00ae42,True,https://a.espncdn.com/i/teamlogos/ncaa/500/276.png,11,86,False,401365041,2022,2,1935,be854c,,,,,,
401370097,s:40~l:41~e:401370097~c:401370097,2021-12-02T00:15Z,11562,True,False,False,False,2021-12-02T00:15Z,event,Big Ten/ACC Challenge,0,N/A,999,PNC Arena,Raleigh,NC,19722,True,0.0,0:00,6,3,STATUS_FINAL,post,True,Final,Final/4OT,Final/4OT,2,152,s:40~l:41~t:152,NC State,Wolfpack,NCST,NC State Wolfpack,NC State,EF1216,231f20,True,999,https://a.espncdn.com/i/teamlogos/ncaa/500/152.png,2,104,True,158,s:40~l:41~t:158,Nebraska,Cornhuskers,NEB,Nebraska Cornhuskers,Nebraska,F20017,True,https://a.espncdn.com/i/teamlogos/ncaa/500/158.png,7,100,False,401370097,2022,2,4569,f5f1e7,4OT,,,,,
401370023,s:40~l:41~e:401370023~c:401370023,2021-12-02T00:15Z,15988,True,False,False,False,2021-12-02T00:15Z,event,Big Ten/ACC Challenge,0,N/A,2133,XFINITY Center,College Park,MD,17950,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,120,s:40~l:41~t:120,Maryland,Terrapins,MD,Maryland Terrapins,Maryland,D5002B,ffcd00,True,2133,https://a.espncdn.com/i/teamlogos/ncaa/500/120.png,7,58,False,259,s:40~l:41~t:259,Virginia Tech,Hokies,VT,Virginia Tech Hokies,Virginia Tech,74232D,True,https://a.espncdn.com/i/teamlogos/ncaa/500/259.png,2,62,True,401370023,2022,2,2119,c2c1ba,,,,,,
401386791,s:40~l:41~e:401386791~c:401386791,2021-12-02T00:30Z,1702,True,False,False,False,2021-12-02T00:30Z,,,0,N/A,2079,William R. Johnson Coliseum,Nacogdoches,TX,7203,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,2617,s:40~l:41~t:2617,Stephen F. Austin,Lumberjacks,SFA,Stephen F. Austin Lumberjacks,SF Austin,393996,bec0c2,True,2079,https://a.espncdn.com/i/teamlogos/ncaa/500/2617.png,30,90,True,124946,s:40~l:41~t:124946,Lincoln University (CA),Lions,LCA,Lincoln University (CA) Lions,Lincoln (CA),,False,,,54,False,401386791,2022,2,,,,,,,,
401373859,s:40~l:41~e:401373859~c:401373859,2021-12-02T00:30Z,224,True,False,False,False,2021-12-02T00:30Z,,,0,N/A,4532,Alice P. McDermott Convocation Center,San Antonio,TX,2000,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,2916,s:40~l:41~t:2916,Incarnate Word,Cardinals,UIW,Incarnate Word Cardinals,Incarnate Word,000000,080808,True,4532,https://a.espncdn.com/i/teamlogos/ncaa/500/2916.png,25,93,True,3158,s:40~l:41~t:3158,Our Lady of the Lake,Saints,LDY,Our Lady of the Lake Saints,Our Lady,,False,,,66,False,401373859,2022,2,,,,,,,,
401373833,s:40~l:41~e:401373833~c:401373833,2021-12-02T00:30Z,1576,True,False,False,False,2021-12-02T00:30Z,,,0,N/A,2061,Fant-Ewing Coliseum,Monroe,LA,7085,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,2433,s:40~l:41~t:2433,UL Monroe,Warhawks,ULM,UL Monroe Warhawks,UL Monroe,231F20,b18445,True,2061,https://a.espncdn.com/i/teamlogos/ncaa/500/2433.png,27,104,True,2113,s:40~l:41~t:2113,Centenary Louisiana,Gentlemen,CENT,Centenary Louisiana Gentlemen,Centenary LA,a20b36,False,https://a.espncdn.com/i/teamlogos/ncaa/500/2113.png,,67,False,401373833,2022,2,2145,,,,,,,
401373810,s:40~l:41~e:401373810~c:401373810,2021-12-02T00:30Z,2549,True,False,False,False,2021-12-02T00:30Z,,,0,N/A,2137,Holmes Convocation Center,Boone,NC,9313,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,2026,s:40~l:41~t:2026,Appalachian State,Mountaineers,APP,Appalachian State Mountaineers,Appalachian St,000000,ffcd00,True,2137,https://a.espncdn.com/i/teamlogos/ncaa/500/2026.png,27,90,True,109700,s:40~l:41~t:109700,Boyce,Bulldogs,BOY,Boyce Bulldogs,Boyce,,False,,,29,False,401373810,2022,2,,,,,,,,
401373390,s:40~l:41~e:401373390~c:401373390,2021-12-02T00:30Z,2286,True,False,False,False,2021-12-02T00:30Z,,,0,N/A,1982,Thomas Assembly Center,Ruston,LA,8000,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,2348,s:40~l:41~t:2348,Louisiana Tech,Bulldogs,LT,Louisiana Tech Bulldogs,Louisiana Tech,002d65,d3313a,True,1982,https://a.espncdn.com/i/teamlogos/ncaa/500/2348.png,11,87,True,2640,s:40~l:41~t:2640,Texas Southern,Tigers,TXSO,Texas Southern Tigers,Texas Southern,6A0403,True,https://a.espncdn.com/i/teamlogos/ncaa/500/2640.png,26,60,False,401373390,2022,2,2165,ebebeb,,,,,,
401373020,s:40~l:41~e:401373020~c:401373020,2021-12-02T00:30Z,950,True,False,False,False,2021-12-02T00:30Z,,,0,N/A,1922,Winthrop Coliseum,Rock Hill,SC,6100,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,2737,s:40~l:41~t:2737,Winthrop,Eagles,WIN,Winthrop Eagles,Winthrop,9e0b0e,fdb41e,True,1922,https://a.espncdn.com/i/teamlogos/ncaa/500/2737.png,6,82,True,42,s:40~l:41~t:42,Hartford,Hawks,HART,Hartford Hawks,Hartford,d60008,True,https://a.espncdn.com/i/teamlogos/ncaa/500/42.png,1,75,False,401373020,2022,2,1929,000000,,,,,,
401372823,s:40~l:41~e:401372823~c:401372823,2021-12-02T00:30Z,2695,True,False,False,False,2021-12-02T00:30Z,,,0,N/A,2155,Bartow Arena,Birmingham,AL,8500,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,5,s:40~l:41~t:5,UAB,Blazers,UAB,UAB Blazers,UAB,054338,ffc845,True,2155,https://a.espncdn.com/i/teamlogos/ncaa/500/5.png,11,70,True,2193,s:40~l:41~t:2193,East Tennessee State,Buccaneers,ETSU,East Tennessee State Buccaneers,ETSU,002d61,True,https://a.espncdn.com/i/teamlogos/ncaa/500/2193.png,24,56,False,401372823,2022,2,4935,ffc423,,,,,,
401370904,s:40~l:41~e:401370904~c:401370904,2021-12-02T00:30Z,6793,True,False,True,False,2021-12-02T00:30Z,,,0,N/A,833,Desert Financial Arena,Tempe,AZ,14198,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,9,s:40~l:41~t:9,Arizona State,Sun Devils,ASU,Arizona State Sun Devils,Arizona State,942139,f1f2f3,True,833,https://a.espncdn.com/i/teamlogos/ncaa/500/9.png,21,29,False,265,s:40~l:41~t:265,Washington State,Cougars,WSU,Washington State Cougars,Washington St,94022a,True,https://a.espncdn.com/i/teamlogos/ncaa/500/265.png,21,51,True,401370904,2022,2,2052,6a747c,,21,Pac-12 Conference,Pac-12,True,
401390242,s:40~l:41~e:401390242~c:401390242,2021-12-02T01:00Z,598,True,False,False,False,2021-12-02T01:00Z,,,0,N/A,4531,Moody Coliseum (Abilene),Abilene,TX,4600,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,2000,s:40~l:41~t:2000,Abilene Christian,Wildcats,ACU,Abilene Christian Wildcats,Abilene Chrstn,4e2683,ebebeb,True,7241,https://a.espncdn.com/i/teamlogos/ncaa/500/2000.png,30,108,True,2163,s:40~l:41~t:2163,Dallas University,Crusaders,DAA,Dallas University Crusaders,Dallas,,False,,,65,False,401390242,2022,2,,,,,,,,
401372807,s:40~l:41~e:401372807~c:401372807,2021-12-02T01:00Z,2418,True,False,False,False,2021-12-02T01:00Z,,,0,N/A,2193,Mitchell Center,Mobile,AL,10041,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,6,s:40~l:41~t:6,South Alabama,Jaguars,USA,South Alabama Jaguars,South Alabama,003E7E,,True,2193,https://a.espncdn.com/i/teamlogos/ncaa/500/6.png,27,85,True,2572,s:40~l:41~t:2572,Southern Miss,Golden Eagles,USM,Southern Miss Golden Eagles,Southern Miss,FFAA3C,True,https://a.espncdn.com/i/teamlogos/ncaa/500/2572.png,11,55,False,401372807,2022,2,2009,ffc423,,,,,,
401371953,s:40~l:41~e:401371953~c:401371953,2021-12-02T01:00Z,8134,True,False,False,False,2021-12-02T01:00Z,,,0,N/A,1992,Gallagher-Iba Arena,Stillwater,OK,13611,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,197,s:40~l:41~t:197,Oklahoma State,Cowboys,OKST,Oklahoma State Cowboys,Oklahoma State,FF6500,ff9900,True,1992,https://a.espncdn.com/i/teamlogos/ncaa/500/197.png,8,51,False,2724,s:40~l:41~t:2724,Wichita State,Shockers,WICH,Wichita State Shockers,Wichita State,0d0a03,True,https://a.espncdn.com/i/teamlogos/ncaa/500/2724.png,62,60,True,401371953,2022,2,2086,ffc41e,,,,,,
401371923,s:40~l:41~e:401371923~c:401371923,2021-12-02T01:00Z,0,True,False,False,False,2021-12-02T01:00Z,,,0,N/A,1961,Moody Coliseum,Dallas,TX,7000,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,2567,s:40~l:41~t:2567,SMU,Mustangs,SMU,SMU Mustangs,SMU,E32F38,ecdcb9,True,1961,https://a.espncdn.com/i/teamlogos/ncaa/500/2567.png,62,83,True,2439,s:40~l:41~t:2439,UNLV,Rebels,UNLV,UNLV Rebels,UNLV,000000,True,https://a.espncdn.com/i/teamlogos/ncaa/500/2439.png,44,64,False,401371923,2022,2,2083,c2c4c6,,,,,,
401371398,s:40~l:41~e:401371398~c:401371398,2021-12-02T01:00Z,1681,True,False,False,False,2021-12-02T01:00Z,event,South Texas Showdown,0,N/A,2153,UTRGV Fieldhouse,Edinburg,TX,2500,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,292,s:40~l:41~t:292,UT Rio Grande Valley,Vaqueros,UTRGV,UT Rio Grande Valley Vaqueros,UT Rio Grande,dc6000,e1732d,False,2153,https://a.espncdn.com/i/teamlogos/ncaa/500/292.png,30,77,False,357,s:40~l:41~t:357,Texas A&M-CC,Islanders,AMCC,Texas A&M-CC Islanders,Texas A&M-CC,00639c,True,https://a.espncdn.com/i/teamlogos/ncaa/500/357.png,25,83,True,401371398,2022,2,2211,008752,,,,,,
401370939,s:40~l:41~e:401370939~c:401370939,2021-12-02T01:00Z,5195,True,False,False,False,2021-12-02T01:00Z,,,0,N/A,2131,Bramlage Coliseum,Manhattan,KS,12528,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,2306,s:40~l:41~t:2306,Kansas State,Wildcats,KSU,Kansas State Wildcats,Kansas State,633194,e7d2ad,True,2131,https://a.espncdn.com/i/teamlogos/ncaa/500/2306.png,8,71,True,399,s:40~l:41~t:399,Albany,Great Danes,ALB,Albany Great Danes,Albany,3D2777,True,https://a.espncdn.com/i/teamlogos/ncaa/500/399.png,1,43,False,401370939,2022,2,1976,ffffff,,,,,,
401367275,s:40~l:41~e:401367275~c:401367275,2021-12-02T01:00Z,3551,True,False,True,False,2021-12-02T01:00Z,,,0,N/A,406,Carver Arena,Peoria,IL,11060,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,71,s:40~l:41~t:71,Bradley,Braves,BRAD,Bradley Braves,Bradley,b70002,c0c0c0,True,406,https://a.espncdn.com/i/teamlogos/ncaa/500/71.png,18,71,True,2460,s:40~l:41~t:2460,Northern Iowa,Panthers,UNI,Northern Iowa Panthers,Northern Iowa,473282,True,https://a.espncdn.com/i/teamlogos/ncaa/500/2460.png,18,69,False,401367275,2022,2,1948,ffffff,,18,Missouri Valley Conference,MVC,True,
401367274,s:40~l:41~e:401367274~c:401367274,2021-12-02T01:00Z,2902,True,False,True,False,2021-12-02T01:00Z,,,0,N/A,1932,Redbird Arena,Normal,IL,10000,True,0.0,0:00,3,3,STATUS_FINAL,post,True,Final,Final/OT,Final/OT,2,2287,s:40~l:41~t:2287,Illinois State,Redbirds,ILST,Illinois State Redbirds,Illinois State,CE1126,ffe716,True,1932,https://a.espncdn.com/i/teamlogos/ncaa/500/2287.png,18,79,True,2623,s:40~l:41~t:2623,Missouri State,Bears,MOST,Missouri State Bears,Missouri State,5F0000,True,https://a.espncdn.com/i/teamlogos/ncaa/500/2623.png,18,74,False,401367274,2022,2,1966,e8e8e8,OT,18,Missouri Valley Conference,MVC,True,
401367273,s:40~l:41~e:401367273~c:401367273,2021-12-02T01:00Z,2915,True,False,True,False,2021-12-02T01:00Z,,,0,N/A,1933,Joseph J. Gentile Arena,Chicago,IL,4963,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,2350,s:40~l:41~t:2350,Loyola Chicago,Ramblers,LUC,Loyola Chicago Ramblers,Loyola Chicago,9d1244,,True,1933,https://a.espncdn.com/i/teamlogos/ncaa/500/2350.png,18,88,True,282,s:40~l:41~t:282,Indiana State,Sycamores,INST,Indiana State Sycamores,Indiana State,00669a,True,https://a.espncdn.com/i/teamlogos/ncaa/500/282.png,18,76,False,401367273,2022,2,2170,f0f0f0,,18,Missouri Valley Conference,MVC,True,
401365044,s:40~l:41~e:401365044~c:401365044,2021-12-02T01:00Z,11328,True,False,False,False,2021-12-02T01:00Z,,,0,N/A,557,Pete Maravich Assembly Center,Baton Rouge,LA,13215,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,99,s:40~l:41~t:99,LSU,Tigers,LSU,LSU Tigers,LSU,fdd023,2b0d57,True,557,https://a.espncdn.com/i/teamlogos/ncaa/500/99.png,23,66,True,195,s:40~l:41~t:195,Ohio,Bobcats,OHIO,Ohio Bobcats,Ohio,295A29,True,https://a.espncdn.com/i/teamlogos/ncaa/500/195.png,14,51,False,401365044,2022,2,2135,e4bb85,,,,,,
401365042,s:40~l:41~e:401365042~c:401365042,2021-12-02T01:00Z,1153,True,False,False,False,2021-12-02T01:00Z,,,0,N/A,2090,NIU Convocation Center,Dekalb,IL,9100,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,2459,s:40~l:41~t:2459,Northern Illinois,Huskies,NIU,Northern Illinois Huskies,N Illinois,F1122C,cc0000,True,2090,https://a.espncdn.com/i/teamlogos/ncaa/500/2459.png,14,55,True,2197,s:40~l:41~t:2197,Eastern Illinois,Panthers,EIU,Eastern Illinois Panthers,E Illinois,000000,True,https://a.espncdn.com/i/teamlogos/ncaa/500/2197.png,20,45,False,401365042,2022,2,2138,bebab9,,,,,,
401373828,s:40~l:41~e:401373828~c:401373828,2021-12-02T01:30Z,1937,True,False,False,False,2021-12-02T01:30Z,,,0,N/A,4489,Trojan Arena,Troy,AL,5200,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,2653,s:40~l:41~t:2653,Troy,Trojans,TROY,Troy Trojans,Troy,AE0210,88898c,True,4489,https://a.espncdn.com/i/teamlogos/ncaa/500/2653.png,27,81,True,2892,s:40~l:41~t:2892,Rust,Rust,RUST,Rust,Rust,,False,,,48,False,401373828,2022,2,,,,,,,,
