id,uid,date,attendance,timeValid,neutralSite,conferenceCompetition,recent,startDate,notes_type,notes_headline,type.id,type.abbreviation,venue.id,venue.fullName,venue.address.city,venue.address.state,venue.capacity,venue.indoor,status.clock,status.displayClock,status.period,status.type.id,status.type.name,status.type.state,status.type.completed,status.type.description,status.type.detail,status.type.shortDetail,format.regulation.periods,home.id,home.uid,home.location,home.name,home.abbreviation,home.displayName,home.shortDisplayName,home.color,home.alternateColor,home.isActive,home.venue.id,home.logo,home.conferenceId,home.score,home.winner,away.id,away.uid,away.location,away.name,away.abbreviation,away.displayName,away.shortDisplayName,away.color,away.alternateColor,away.isActive,away.venue.id,away.logo,away.conferenceId,away.score,away.winner,game_id,season,season_type,groups.id,groups.name,groups.shortName,groups.isConference,status.type.altDetail,tournamentId
401286629,s:40~l:41~e:401286629~c:401286629,2021-02-20T21:00Z,0,True,False,True,False,2021-02-20T21:00Z,,,0,N/A,1976,SEFCU Arena,Albany,NY,4280,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,399,s:40~l:41~t:399,Albany,Great Danes,ALB,Albany Great Danes,Albany,3D2777,ffffff,True,1976,https://a.espncdn.com/i/teamlogos/ncaa/500/399.png,1,43,False,2619,s:40~l:41~t:2619,Stony Brook,Seawolves,STBK,Stony Brook Seawolves,Stony Brook,990000,,True,2231,https://a.espncdn.com/i/teamlogos/ncaa/500/2619.png,1,59,True,401286629,2021,2,1,America East Conference,Am. East,True,,
401265436,s:40~l:41~e:401265436~c:401265436,2021-02-20T21:00Z,200,True,False,True,False,2021-02-20T21:00Z,,,0,N/A,2052,Friel Court at Beasley Coliseum,Pullman,WA,11671,True,0.0,0:00,5,3,STATUS_FINAL,post,True,Final,Final/3OT,Final/3OT,2,265,s:40~l:41~t:265,Washington State,Cougars,WSU,Washington State Cougars,Washington St,94022a,6a747c,True,2052,https://a.espncdn.com/i/teamlogos/ncaa/500/265.png,21,85,True,24,s:40~l:41~t:24,Stanford,Cardinal,STAN,Stanford Cardinal,Stanford,A80532,ffffff,True,820,https://a.espncdn.com/i/teamlogos/ncaa/500/24.png,21,76,False,401265436,2021,2,21,Pac-12 Conference,Pac-12,True,3OT,
401262238,s:40~l:41~e:401262238~c:401262238,2021-02-20T21:00Z,0,True,False,True,False,2021-02-20T21:00Z,,,0,N/A,2182,Chace Athletic Center,Smithfield,RI,2670,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,2803,s:40~l:41~t:2803,Bryant,Bulldogs,BRY,Bryant Bulldogs,Bryant,000000,9f8343,True,2182,https://a.espncdn.com/i/teamlogos/ncaa/500/2803.png,19,60,True,2771,s:40~l:41~t:2771,Merrimack,Warriors,MRMK,Merrimack Warriors,Merrimack,2f4f93,e8c535,True,,https://a.espncdn.com/i/teamlogos/ncaa/500/2771.png,19,58,False,401262238,2021,2,19,Northeast Conference,NEC,True,,
401262237,s:40~l:41~e:401262237~c:401262237,2021-02-20T21:00Z,0,True,False,True,False,2021-02-20T21:00Z,,,0,N/A,4941,Pope Physical Education Center,Brooklyn,NY,1200,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,2597,s:40~l:41~t:2597,St. Francis (BKN),Terriers,SFBK,St. Francis (BKN) Terriers,St Francis BK,113682,,True,4941,https://a.espncdn.com/i/teamlogos/ncaa/500/2597.png,19,88,True,2529,s:40~l:41~t:2529,Sacred Heart,Pioneers,SHU,Sacred Heart Pioneers,Sacred Heart,a40012,c29472,True,1916,https://a.espncdn.com/i/teamlogos/ncaa/500/2529.png,19,76,False,401262237,2021,2,19,Northeast Conference,NEC,True,,
401258815,s:40~l:41~e:401258815~c:401258815,2021-02-20T21:00Z,2384,True,False,True,False,2021-02-20T21:00Z,,,0,N/A,557,Pete Maravich Assembly Center,Baton Rouge,LA,13215,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,99,s:40~l:41~t:99,LSU,Tigers,LSU,LSU Tigers,LSU,fdd023,2b0d57,True,557,https://a.espncdn.com/i/teamlogos/ncaa/500/99.png,23,104,True,2,s:40~l:41~t:2,Auburn,Tigers,AUB,Auburn Tigers,Auburn,03244d,f1f2f3,True,1953,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,23,80,False,401258815,2021,2,23,Southeastern Conference,SEC,True,,
401257304,s:40~l:41~e:401257304~c:401257304,2021-02-20T21:00Z,1113,True,False,True,False,2021-02-20T21:00Z,,,0,N/A,2057,GSU Sports Arena,Atlanta,GA,3854,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,2247,s:40~l:41~t:2247,Georgia State,Panthers,GAST,Georgia State Panthers,Georgia State,1e539a,ebebeb,True,2057,https://a.espncdn.com/i/teamlogos/ncaa/500/2247.png,27,65,True,2653,s:40~l:41~t:2653,Troy,Trojans,TROY,Troy Trojans,Troy,AE0210,88898c,True,4489,https://a.espncdn.com/i/teamlogos/ncaa/500/2653.png,27,53,False,401257304,2021,2,27,Sun Belt Conference,Sun Belt,True,,
401257172,s:40~l:41~e:401257172~c:401257172,2021-02-20T21:00Z,85,True,False,True,False,2021-02-20T21:00Z,,,0,N/A,2137,Holmes Convocation Center,Boone,NC,9313,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,2026,s:40~l:41~t:2026,Appalachian State,Mountaineers,APP,Appalachian State Mountaineers,Appalachian St,000000,ffcd00,True,2137,https://a.espncdn.com/i/teamlogos/ncaa/500/2026.png,27,54,False,6,s:40~l:41~t:6,South Alabama,Jaguars,USA,South Alabama Jaguars,South Alabama,003E7E,,True,2193,https://a.espncdn.com/i/teamlogos/ncaa/500/6.png,27,56,True,401257172,2021,2,27,Sun Belt Conference,Sun Belt,True,,
401254562,s:40~l:41~e:401254562~c:401254562,2021-02-20T21:00Z,1028,True,False,True,False,2021-02-20T21:00Z,,,0,N/A,2155,Bartow Arena,Birmingham,AL,8500,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,5,s:40~l:41~t:5,UAB,Blazers,UAB,UAB Blazers,UAB,054338,ffc845,True,2155,https://a.espncdn.com/i/teamlogos/ncaa/500/5.png,11,58,False,295,s:40~l:41~t:295,Old Dominion,Monarchs,ODU,Old Dominion Monarchs,Old Dominion,00507d,a1d2f1,True,1940,https://a.espncdn.com/i/teamlogos/ncaa/500/295.png,11,65,True,401254562,2021,2,11,Conference USA,C-USA,True,,
401253774,s:40~l:41~e:401253774~c:401253774,2021-02-20T21:00Z,0,True,False,True,False,2021-02-20T21:00Z,,,0,N/A,2136,Chiles Center,Portland,OR,4852,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,2501,s:40~l:41~t:2501,Portland,Pilots,PORT,Portland Pilots,Portland,0e034e,f0f0f0,True,2136,https://a.espncdn.com/i/teamlogos/ncaa/500/2501.png,29,58,False,279,s:40~l:41~t:279,Pacific,Tigers,PAC,Pacific Tigers,Pacific,F47820,c2c3c0,True,553,https://a.espncdn.com/i/teamlogos/ncaa/500/279.png,29,80,True,401253774,2021,2,29,West Coast Conference,WCC,True,,
401302254,s:40~l:41~e:401302254~c:401302254,2021-02-20T21:30Z,0,True,False,True,False,2021-02-20T21:30Z,,,0,N/A,4486,Robins Center,Richmond,VA,7201,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,257,s:40~l:41~t:257,Richmond,Spiders,RICH,Richmond Spiders,Richmond,9e0712,b90b2e,True,4486,https://a.espncdn.com/i/teamlogos/ncaa/500/257.png,3,79,True,2184,s:40~l:41~t:2184,Duquesne,Dukes,DUQ,Duquesne Dukes,Duquesne,002D62,b90b2e,True,1958,https://a.espncdn.com/i/teamlogos/ncaa/500/2184.png,3,72,False,401302254,2021,2,3,Atlantic 10 Conference,A 10,True,,
401258975,s:40~l:41~e:401258975~c:401258975,2021-02-20T21:30Z,1007,True,False,True,False,2021-02-20T21:30Z,,,0,N/A,5432,Sanford Coyote Sports Center,Vermillion,SD,6004,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,233,s:40~l:41~t:233,South Dakota,Coyotes,SDAK,South Dakota Coyotes,South Dakota,CD1241,f0f0f0,True,5432,https://a.espncdn.com/i/teamlogos/ncaa/500/233.png,49,86,True,198,s:40~l:41~t:198,Oral Roberts,Golden Eagles,ORU,Oral Roberts Golden Eagles,Oral Roberts,002955,ccb48c,True,1993,https://a.espncdn.com/i/teamlogos/ncaa/500/198.png,49,84,False,401258975,2021,2,49,Summit League,Summit,True,,
401289468,s:40~l:41~e:401289468~c:401289468,2021-02-20T22:00Z,50,True,False,True,False,2021-02-20T22:00Z,,,1,STD,2080,Edmunds Center,Deland,FL,4000,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,56,s:40~l:41~t:56,Stetson,Hatters,STET,Stetson Hatters,Stetson,0a5640,56854e,True,2080,https://a.espncdn.com/i/teamlogos/ncaa/500/56.png,46,82,False,294,s:40~l:41~t:294,Jacksonville,Dolphins,JAX,Jacksonville Dolphins,Jacksonville,00523e,,True,1994,https://a.espncdn.com/i/teamlogos/ncaa/500/294.png,46,86,True,401289468,2021,2,46,ASUN Conference,ASUN,True,,
401277813,s:40~l:41~e:401277813~c:401277813,2021-02-20T22:00Z,0,True,False,True,False,2021-02-20T22:00Z,,,1,STD,2148,George Bisacca Court at Alumni Hall,Fairfield,CT,2479,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,2217,s:40~l:41~t:2217,Fairfield,Stags,FAIR,Fairfield Stags,Fairfield,000000,ebebeb,True,1259,https://a.espncdn.com/i/teamlogos/ncaa/500/2217.png,13,66,True,2099,s:40~l:41~t:2099,Canisius,Golden Griffins,CAN,Canisius Golden Griffins,Canisius,004a81,dda50f,True,2037,https://a.espncdn.com/i/teamlogos/ncaa/500/2099.png,13,53,False,401277813,2021,2,13,Metro Atlantic Athletic Conference,MAAC,True,,
401258538,s:40~l:41~e:401258538~c:401258538,2021-02-20T22:00Z,0,True,False,True,False,2021-02-20T22:00Z,,,1,STD,1920,BB&T Arena,Highland Heights,KY,8427,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,94,s:40~l:41~t:94,Northern Kentucky,Norse,NKU,Northern Kentucky Norse,N Kentucky,000000,eab621,True,1920,https://a.espncdn.com/i/teamlogos/ncaa/500/94.png,45,71,False,2750,s:40~l:41~t:2750,Wright State,Raiders,WRST,Wright State Raiders,Wright State,cba052,cba052,True,192,https://a.espncdn.com/i/teamlogos/ncaa/500/2750.png,45,77,True,401258538,2021,2,45,Horizon League,Horizon,True,,
401258526,s:40~l:41~e:401258526~c:401258526,2021-02-20T22:00Z,0,True,False,True,False,2021-02-20T22:00Z,,,0,N/A,2054,Beeghly Center,Youngstown,OH,6300,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,2754,s:40~l:41~t:2754,Youngstown State,Penguins,YSU,Youngstown State Penguins,Youngstown St,E51935,690717,True,2054,https://a.espncdn.com/i/teamlogos/ncaa/500/2754.png,45,77,True,85,s:40~l:41~t:85,IUPUI,Jaguars,IUPU,IUPUI Jaguars,IUPUI,A81F30,d59f0f,True,4947,https://a.espncdn.com/i/teamlogos/ncaa/500/85.png,45,70,False,401258526,2021,2,45,Horizon League,Horizon,True,,
401258496,s:40~l:41~e:401258496~c:401258496,2021-02-20T22:00Z,0,True,False,True,False,2021-02-20T22:00Z,,,0,N/A,1983,UW-Milwaukee Panther Arena,Milwaukee,WI,12700,True,0.0,0:00,4,3,STATUS_FINAL,post,True,Final,Final/2OT,Final/2OT,2,270,s:40~l:41~t:270,Milwaukee,Panthers,MILW,Milwaukee Panthers,Milwaukee,000000,ffc20e,True,1983,https://a.espncdn.com/i/teamlogos/ncaa/500/270.png,45,89,True,2473,s:40~l:41~t:2473,Oakland,Golden Grizzlies,OAK,Oakland Golden Grizzlies,Oakland,04091c,bc955c,True,2178,https://a.espncdn.com/i/teamlogos/ncaa/500/2473.png,45,87,False,401258496,2021,2,45,Horizon League,Horizon,True,2OT,
401258480,s:40~l:41~e:401258480~c:401258480,2021-02-20T22:00Z,0,True,False,True,False,2021-02-20T22:00Z,,,0,N/A,2005,Calihan Hall,Detroit,MI,8295,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,2174,s:40~l:41~t:2174,Detroit Mercy,Titans,DET,Detroit Mercy Titans,Detroit Mercy,165b9e,d31733,True,2005,https://a.espncdn.com/i/teamlogos/ncaa/500/2174.png,45,80,True,2523,s:40~l:41~t:2523,Robert Morris,Colonials,RMU,Robert Morris Colonials,Robert Morris,00214D,a21d2b,True,5470,https://a.espncdn.com/i/teamlogos/ncaa/500/2523.png,45,61,False,401258480,2021,2,45,Horizon League,Horizon,True,,
401258461,s:40~l:41~e:401258461~c:401258461,2021-02-20T22:00Z,0,True,False,True,False,2021-02-20T22:00Z,,,0,N/A,1261,Hilliard Gates Sports Center,Fort Wayne,IN,1800,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,2870,s:40~l:41~t:2870,Purdue Fort Wayne,Mastodons,PFW,Purdue Fort Wayne Mastodons,Purdue FW,00378A,f0f0f0,True,684,https://a.espncdn.com/i/teamlogos/ncaa/500/2870.png,45,55,False,325,s:40~l:41~t:325,Cleveland State,Vikings,CLEV,Cleveland State Vikings,Cleveland State,006633,231f20,True,2143,https://a.espncdn.com/i/teamlogos/ncaa/500/325.png,45,67,True,401258461,2021,2,45,Horizon League,Horizon,True,,
401258266,s:40~l:41~e:401258266~c:401258266,2021-02-20T22:00Z,0,True,False,True,False,2021-02-20T22:00Z,,,1,STD,2113,Gentry Center,Nashville,TN,8000,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,2634,s:40~l:41~t:2634,Tennessee State,Tigers,TNST,Tennessee State Tigers,Tennessee State,171796,f0f0f0,True,2113,https://a.espncdn.com/i/teamlogos/ncaa/500/2634.png,20,76,False,55,s:40~l:41~t:55,Jacksonville State,Gamecocks,JVST,Jacksonville State Gamecocks,J'Ville St,b50500,b5b7ba,True,2130,https://a.espncdn.com/i/teamlogos/ncaa/500/55.png,20,77,True,401258266,2021,2,20,Ohio Valley Conference,OVC,True,,
401258264,s:40~l:41~e:401258264~c:401258264,2021-02-20T22:00Z,231,True,False,True,False,2021-02-20T22:00Z,,,1,STD,2098,Curb Event Center Arena,Nashville,TN,5000,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,2057,s:40~l:41~t:2057,Belmont,Bruins,BEL,Belmont Bruins,Belmont,182142,c9262d,True,2098,https://a.espncdn.com/i/teamlogos/ncaa/500/2057.png,20,90,True,2635,s:40~l:41~t:2635,Tennessee Tech,Golden Eagles,TNTC,Tennessee Tech Golden Eagles,Tennessee Tech,5A4099,ffde00,True,2152,https://a.espncdn.com/i/teamlogos/ncaa/500/2635.png,20,66,False,401258264,2021,2,20,Ohio Valley Conference,OVC,True,,
401258263,s:40~l:41~e:401258263~c:401258263,2021-02-20T22:00Z,747,True,False,True,False,2021-02-20T22:00Z,,,0,N/A,5428,Winfield Dunn Center,Clarksville,TN,7257,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,2046,s:40~l:41~t:2046,Austin Peay,Governors,APSU,Austin Peay Governors,Austin Peay,8e0b0b,,True,5428,https://a.espncdn.com/i/teamlogos/ncaa/500/2046.png,20,69,False,2197,s:40~l:41~t:2197,Eastern Illinois,Panthers,EIU,Eastern Illinois Panthers,E Illinois,000000,bebab9,True,2138,https://a.espncdn.com/i/teamlogos/ncaa/500/2197.png,20,76,True,401258263,2021,2,20,Ohio Valley Conference,OVC,True,,
401258261,s:40~l:41~e:401258261~c:401258261,2021-02-20T22:00Z,166,True,False,True,False,2021-02-20T22:00Z,,,0,N/A,2043,Skyhawk Arena,Martin,TN,4300,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,2630,s:40~l:41~t:2630,UT Martin,Skyhawks,UTM,UT Martin Skyhawks,UT Martin,FF6700,102a5c,True,2043,https://a.espncdn.com/i/teamlogos/ncaa/500/2630.png,20,69,False,2413,s:40~l:41~t:2413,Morehead State,Eagles,MORE,Morehead State Eagles,Morehead State,094FA3,fed91a,True,2174,https://a.espncdn.com/i/teamlogos/ncaa/500/2413.png,20,79,True,401258261,2021,2,20,Ohio Valley Conference,OVC,True,,
401257047,s:40~l:41~e:401257047~c:401257047,2021-02-20T22:00Z,756,True,False,True,False,2021-02-20T22:00Z,,,0,N/A,2211,American Bank Center,Corpus Christi,TX,8100,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,357,s:40~l:41~t:357,Texas A&M-CC,Islanders,AMCC,Texas A&M-CC Islanders,Texas A&M-CC,00639c,008752,True,2211,https://a.espncdn.com/i/teamlogos/ncaa/500/357.png,25,77,True,2320,s:40~l:41~t:2320,Lamar,Cardinals,LAM,Lamar Cardinals,Lamar,000000,ebebeb,True,1896,https://a.espncdn.com/i/teamlogos/ncaa/500/2320.png,25,68,False,401257047,2021,2,25,Southland Conference,Southland,True,,
401253895,s:40~l:41~e:401253895~c:401253895,2021-02-20T22:00Z,2145,True,False,True,False,2021-02-20T22:00Z,,,0,N/A,2194,Ed and Rae Schollmaier Arena,Fort Worth,TX,6700,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,2628,s:40~l:41~t:2628,TCU,Horned Frogs,TCU,TCU Horned Frogs,TCU,3C377D,f1f2f3,True,2194,https://a.espncdn.com/i/teamlogos/ncaa/500/2628.png,8,54,False,2306,s:40~l:41~t:2306,Kansas State,Wildcats,KSU,Kansas State Wildcats,Kansas State,633194,e7d2ad,True,2131,https://a.espncdn.com/i/teamlogos/ncaa/500/2306.png,8,62,True,401253895,2021,2,8,Big 12 Conference,Big 12,True,,
401253478,s:40~l:41~e:401253478~c:401253478,2021-02-20T22:00Z,125,True,False,True,False,2021-02-20T22:00Z,,,0,N/A,349,Greensboro Coliseum,Greensboro,NC,23500,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,2430,s:40~l:41~t:2430,UNC Greensboro,Spartans,UNCG,UNC Greensboro Spartans,UNC Greensboro,003559,ffd90a,True,349,https://a.espncdn.com/i/teamlogos/ncaa/500/2430.png,24,60,True,236,s:40~l:41~t:236,Chattanooga,Mocs,UTC,Chattanooga Mocs,Chattanooga,00386b,dca71d,True,2146,https://a.espncdn.com/i/teamlogos/ncaa/500/236.png,24,55,False,401253478,2021,2,24,Southern Conference,Southern,True,,
401269653,s:40~l:41~e:401269653~c:401269653,2021-02-20T22:30Z,0,True,False,True,False,2021-02-20T22:30Z,,,0,N/A,2013,McDonough Arena,Washington,DC,2400,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,46,s:40~l:41~t:46,Georgetown,Hoyas,GTWN,Georgetown Hoyas,Georgetown,110E42,001c58,True,1823,https://a.espncdn.com/i/teamlogos/ncaa/500/46.png,4,81,True,2550,s:40~l:41~t:2550,Seton Hall,Pirates,HALL,Seton Hall Pirates,Seton Hall,0857B1,8a8d8f,True,1826,https://a.espncdn.com/i/teamlogos/ncaa/500/2550.png,4,75,False,401269653,2021,2,4,Big East Conference,Big East,True,,
401263370,s:40~l:41~e:401263370~c:401263370,2021-02-20T22:30Z,0,True,False,True,False,2021-02-20T22:30Z,,,0,N/A,4569,Pinnacle Bank Arena,Lincoln,NE,15000,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,158,s:40~l:41~t:158,Nebraska,Cornhuskers,NEB,Nebraska Cornhuskers,Nebraska,F20017,f5f1e7,True,4569,https://a.espncdn.com/i/teamlogos/ncaa/500/158.png,7,58,False,2509,s:40~l:41~t:2509,Purdue,Boilermakers,PUR,Purdue Boilermakers,Purdue,B89D29,a4a9ad,True,399,https://a.espncdn.com/i/teamlogos/ncaa/500/2509.png,7,75,True,401263370,2021,2,7,Big Ten Conference,Big Ten,True,,
401260292,s:40~l:41~e:401260292~c:401260292,2021-02-20T23:00Z,0,True,False,True,False,2021-02-20T23:00Z,,,0,N/A,207,Dean E. Smith Center,Chapel Hill,NC,21750,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,153,s:40~l:41~t:153,North Carolina,Tar Heels,UNC,North Carolina Tar Heels,North Carolina,99bfe5,13294b,True,207,https://a.espncdn.com/i/teamlogos/ncaa/500/153.png,2,99,True,97,s:40~l:41~t:97,Louisville,Cardinals,LOU,Louisville Cardinals,Louisville,ad000a,cccccc,True,2030,https://a.espncdn.com/i/teamlogos/ncaa/500/97.png,2,54,False,401260292,2021,2,2,Atlantic Coast Conference,ACC,True,,
401258818,s:40~l:41~e:401258818~c:401258818,2021-02-20T23:00Z,895,True,False,True,False,2021-02-20T23:00Z,,,0,N/A,5168,The Sandy and John Black Pavilion at Ole Miss,Oxford,MS,9500,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,145,s:40~l:41~t:145,Ole Miss,Rebels,MISS,Ole Miss Rebels,Ole Miss,001148,00205b,True,5168,https://a.espncdn.com/i/teamlogos/ncaa/500/145.png,23,56,False,344,s:40~l:41~t:344,Mississippi State,Bulldogs,MSST,Mississippi State Bulldogs,Mississippi St,762123,c8c8c8,True,2095,https://a.espncdn.com/i/teamlogos/ncaa/500/344.png,23,66,True,401258818,2021,2,23,Southeastern Conference,SEC,True,,
401258260,s:40~l:41~e:401258260~c:401258260,2021-02-20T23:00Z,753,True,False,True,False,2021-02-20T23:00Z,,,0,N/A,1917,Show Me Center,Cape Girardeau,MO,7373,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,2546,s:40~l:41~t:2546,Southeast Missouri State,Redhawks,SEMO,Southeast Missouri State Redhawks,SE Missouri St,cc0000,080808,True,1917,https://a.espncdn.com/i/teamlogos/ncaa/500/2546.png,20,94,True,2198,s:40~l:41~t:2198,Eastern Kentucky,Colonels,EKU,Eastern Kentucky Colonels,E Kentucky,660819,f0f0f0,True,1915,https://a.espncdn.com/i/teamlogos/ncaa/500/2198.png,20,72,False,401258260,2021,2,20,Ohio Valley Conference,OVC,True,,
401257359,s:40~l:41~e:401257359~c:401257359,2021-02-20T23:00Z,132,True,False,True,False,2021-02-20T23:00Z,,,0,N/A,2067,David R. Stopher Gymnasium,Thibodaux,LA,3800,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,2447,s:40~l:41~t:2447,Nicholls,Colonels,NICH,Nicholls Colonels,Nicholls,C41230,f0f0f0,True,2067,https://a.espncdn.com/i/teamlogos/ncaa/500/2447.png,25,79,True,2110,s:40~l:41~t:2110,Central Arkansas,Bears,CARK,Central Arkansas Bears,C Arkansas,a7a9ac,8e959a,True,1908,https://a.espncdn.com/i/teamlogos/ncaa/500/2110.png,25,68,False,401257359,2021,2,25,Southland Conference,Southland,True,,
401253776,s:40~l:41~e:401253776~c:401253776,2021-02-20T23:00Z,0,True,False,True,False,2021-02-20T23:00Z,,,0,N/A,544,Leavey Center,Santa Clara,CA,4700,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,2541,s:40~l:41~t:2541,Santa Clara,Broncos,SCU,Santa Clara Broncos,Santa Clara,690b0b,101010,True,544,https://a.espncdn.com/i/teamlogos/ncaa/500/2541.png,29,86,True,2492,s:40~l:41~t:2492,Pepperdine,Waves,PEPP,Pepperdine Waves,Pepperdine,003A72,dc762f,True,1055,https://a.espncdn.com/i/teamlogos/ncaa/500/2492.png,29,82,False,401253776,2021,2,29,West Coast Conference,WCC,True,,
401253083,s:40~l:41~e:401253083~c:401253083,2021-02-20T23:00Z,23,True,False,True,False,2021-02-20T23:00Z,,,0,N/A,2090,NIU Convocation Center,Dekalb,IL,9100,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,2459,s:40~l:41~t:2459,Northern Illinois,Huskies,NIU,Northern Illinois Huskies,N Illinois,F1122C,cc0000,True,2090,https://a.espncdn.com/i/teamlogos/ncaa/500/2459.png,14,64,False,193,s:40~l:41~t:193,Miami (OH),Redhawks,M-OH,Miami (OH) Redhawks,Miami (OH),a4000c,f0f0f0,True,2134,https://a.espncdn.com/i/teamlogos/ncaa/500/193.png,14,69,True,401253083,2021,2,14,Mid-American Conference,MAC,True,,
401277819,s:40~l:41~e:401277819~c:401277819,2021-02-21T00:00Z,0,True,False,True,False,2021-02-21T00:00Z,,,0,N/A,2001,Hynes Athletics Center,New Rochelle,NY,2578,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,314,s:40~l:41~t:314,Iona,Gaels,IONA,Iona Gaels,Iona,8c001a,f6a704,True,2001,https://a.espncdn.com/i/teamlogos/ncaa/500/314.png,13,88,True,2405,s:40~l:41~t:2405,Monmouth,Hawks,MONM,Monmouth Hawks,Monmouth,051844,,True,2163,https://a.espncdn.com/i/teamlogos/ncaa/500/2405.png,13,65,False,401277819,2021,2,13,Metro Atlantic Athletic Conference,MAAC,True,,
401262240,s:40~l:41~e:401262240~c:401262240,2021-02-21T00:00Z,0,True,False,True,False,2021-02-21T00:00Z,,,0,N/A,2085,Spiro Sports Center,Staten Island,NY,2100,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,2681,s:40~l:41~t:2681,Wagner,Seahawks,WAG,Wagner Seahawks,Wagner,00483A,ffffff,True,2085,https://a.espncdn.com/i/teamlogos/ncaa/500/2681.png,19,67,True,2598,s:40~l:41~t:2598,St. Francis (PA),Red Flash,SFPA,St. Francis (PA) Red Flash,St Francis PA,a20012,,True,2149,https://a.espncdn.com/i/teamlogos/ncaa/500/2598.png,19,52,False,401262240,2021,2,19,Northeast Conference,NEC,True,,
401262236,s:40~l:41~e:401262236~c:401262236,2021-02-21T00:00Z,0,True,False,True,False,2021-02-21T00:00Z,,,0,N/A,2140,Steinberg Wellness Center,Brooklyn,NY,2500,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,112358,s:40~l:41~t:112358,Long Island University,Sharks,LIU,Long Island University Sharks,Long Island,50c9f7,ffbf00,True,2140,https://a.espncdn.com/i/teamlogos/ncaa/500/112358.png,19,87,True,2115,s:40~l:41~t:2115,Central Connecticut,Blue Devils,CCSU,Central Connecticut Blue Devils,C Connecticut,1B49A2,d1d5d8,True,2144,https://a.espncdn.com/i/teamlogos/ncaa/500/2115.png,19,74,False,401262236,2021,2,19,Northeast Conference,NEC,True,,
401252773,s:40~l:41~e:401252773~c:401252773,2021-02-21T00:00Z,0,True,False,True,False,2021-02-21T00:00Z,,,1,STD,586,Matadome,Northridge,CA,2500,True,0.0,0:00,3,3,STATUS_FINAL,post,True,Final,Final/OT,Final/OT,2,2463,s:40~l:41~t:2463,CSU Northridge,Matadors,CSUN,CSU Northridge Matadors,CSU Northridge,b50000,,True,586,https://a.espncdn.com/i/teamlogos/ncaa/500/2463.png,9,88,True,62,s:40~l:41~t:62,Hawai'i,Rainbow Warriors,HAW,Hawai'i Rainbow Warriors,Hawai'i,003420,ffffff,True,540,https://a.espncdn.com/i/teamlogos/ncaa/500/62.png,9,80,False,401252773,2021,2,9,Big West Conference,Big West,True,OT,
