id,uid,date,attendance,timeValid,neutralSite,conferenceCompetition,recent,notes,startDate,type.id,type.abbreviation,venue.id,venue.fullName,venue.address.city,venue.address.state,venue.capacity,venue.indoor,status.clock,status.displayClock,status.period,status.type.id,status.type.name,status.type.state,status.type.completed,status.type.description,status.type.detail,status.type.shortDetail,home.id,home.uid,home.location,home.name,home.abbreviation,home.displayName,home.shortDisplayName,home.color,home.alternateColor,home.isActive,home.venue.id,home.logo,home.conferenceId,away.id,away.uid,away.location,away.name,away.abbreviation,away.displayName,away.shortDisplayName,away.color,away.alternateColor,away.isActive,away.venue.id,away.logo,away.conferenceId,game_id,season_type,season,status.type.altDetail,groups.id,groups.name,groups.shortName,groups.isConference,tournamentId,PBP,team_box,player_box
290082443,s:40~l:41~e:290082443~c:290082443,2009-01-09T01:00Z,0,TRUE,FALSE,TRUE,FALSE,[],2009-01-09T01:00Z,0,N/A,1926,Lakefront Arena,New Orleans,LA,8785,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2443,s:40~l:41~t:2443,New Orleans,Privateers,UNO,New Orleans Privateers,New Orleans,005da6,a2a9ae,TRUE,1926,https://a.espncdn.com/i/teamlogos/ncaa/500/2443.png,27,309,s:40~l:41~t:309,Louisiana,Ragin' Cajuns,ULL,Louisiana Ragin' Cajuns,Louisiana,ce2842,"",TRUE,373,https://a.espncdn.com/i/teamlogos/ncaa/500/309.png,27,290082443,2,2009,"",27,Sun Belt Conference,Sun Belt,TRUE,,TRUE,TRUE,TRUE
290082433,s:40~l:41~e:290082433~c:290082433,2009-01-09T01:00Z,0,TRUE,FALSE,TRUE,FALSE,[],2009-01-09T01:00Z,0,N/A,2061,Fant-Ewing Coliseum,Monroe,LA,7085,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2433,s:40~l:41~t:2433,UL Monroe,Warhawks,ULM,UL Monroe Warhawks,UL Monroe,231F20,b18445,TRUE,2061,https://a.espncdn.com/i/teamlogos/ncaa/500/2433.png,27,6,s:40~l:41~t:6,South Alabama,Jaguars,USA,South Alabama Jaguars,South Alabama,003E7E,"",TRUE,2193,https://a.espncdn.com/i/teamlogos/ncaa/500/6.png,27,290082433,2,2009,"",27,Sun Belt Conference,Sun Belt,TRUE,,TRUE,TRUE,TRUE
290082393,s:40~l:41~e:290082393~c:290082393,2009-01-09T01:00Z,0,TRUE,FALSE,TRUE,FALSE,[],2009-01-09T01:00Z,0,N/A,1897,Murphy Center,Murfreesboro,TN,11520,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2393,s:40~l:41~t:2393,Middle Tennessee,Blue Raiders,MTSU,Middle Tennessee Blue Raiders,MTSU,0079C2,c3c5c8,TRUE,1897,https://a.espncdn.com/i/teamlogos/ncaa/500/2393.png,27,2226,s:40~l:41~t:2226,Florida Atlantic,Owls,FAU,Florida Atlantic Owls,FAU,004B85,bb2f4c,TRUE,2110,https://a.espncdn.com/i/teamlogos/ncaa/500/2226.png,27,290082393,2,2009,"",27,Sun Belt Conference,Sun Belt,TRUE,,TRUE,TRUE,TRUE
290082113,s:40~l:41~e:290082113~c:290082113,2009-01-09T01:00Z,0,TRUE,FALSE,TRUE,FALSE,[],2009-01-09T01:00Z,0,N/A,2145,Gold Dome,Shreveport,LA,3000,FALSE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2113,s:40~l:41~t:2113,Centenary,Gentlemen,CENT,Centenary Gentlemen,Centenary,a20b36,"",TRUE,2145,https://a.espncdn.com/i/teamlogos/ncaa/500/2113.png,49,2473,s:40~l:41~t:2473,Oakland,Golden Grizzlies,OAK,Oakland Golden Grizzlies,Oakland,04091c,bc955c,TRUE,2178,https://a.espncdn.com/i/teamlogos/ncaa/500/2473.png,49,290082113,2,2009,"",49,Summit League,Summit,TRUE,,TRUE,TRUE,TRUE
290082031,s:40~l:41~e:290082031~c:290082031,2009-01-09T01:00Z,0,TRUE,FALSE,TRUE,FALSE,[],2009-01-09T01:00Z,0,N/A,2180,Jack Stephens Center,Little Rock,AR,5600,TRUE,0,0:00,3,3,STATUS_FINAL,post,TRUE,Final,Final/OT,Final/OT,2031,s:40~l:41~t:2031,Little Rock,Trojans,UALR,Little Rock Trojans,Little Rock,AD0000,898d8f,TRUE,2180,https://a.espncdn.com/i/teamlogos/ncaa/500/2031.png,27,249,s:40~l:41~t:249,North Texas,Mean Green,UNT,North Texas Mean Green,North Texas,00853D,000000,TRUE,1938,https://a.espncdn.com/i/teamlogos/ncaa/500/249.png,27,290082031,2,2009,OT,27,Sun Belt Conference,Sun Belt,TRUE,,TRUE,TRUE,TRUE
290082754,s:40~l:41~e:290082754~c:290082754,2009-01-09T00:35Z,0,TRUE,FALSE,TRUE,FALSE,[],2009-01-09T00:35Z,1,STD,2054,Beeghly Center,Youngstown,OH,6300,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2754,s:40~l:41~t:2754,Youngstown State,Penguins,YSU,Youngstown State Penguins,Youngstown St,E51935,690717,TRUE,2054,https://a.espncdn.com/i/teamlogos/ncaa/500/2754.png,45,82,s:40~l:41~t:82,UIC,Flames,UIC,UIC Flames,UIC,001e62,d50032,TRUE,1895,https://a.espncdn.com/i/teamlogos/ncaa/500/82.png,45,290082754,2,2009,"",45,Horizon League,Horizon,TRUE,,TRUE,TRUE,TRUE
290082413,s:40~l:41~e:290082413~c:290082413,2009-01-09T00:30Z,0,TRUE,FALSE,TRUE,FALSE,[],2009-01-09T00:30Z,0,N/A,2174,Ellis T. Johnson Arena,Morehead,KY,6500,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2413,s:40~l:41~t:2413,Morehead State,Eagles,MORE,Morehead State Eagles,Morehead State,094FA3,fed91a,TRUE,2174,https://a.espncdn.com/i/teamlogos/ncaa/500/2413.png,20,2635,s:40~l:41~t:2635,Tennessee Tech,Golden Eagles,TNTC,Tennessee Tech Golden Eagles,Tennessee Tech,5A4099,ffde00,TRUE,2152,https://a.espncdn.com/i/teamlogos/ncaa/500/2635.png,20,290082413,2,2009,"",,"","",,,TRUE,TRUE,TRUE
290082198,s:40~l:41~e:290082198~c:290082198,2009-01-09T00:30Z,0,TRUE,FALSE,TRUE,FALSE,[],2009-01-09T00:30Z,0,N/A,,"","","",,,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2198,s:40~l:41~t:2198,Eastern Kentucky,Colonels,EKU,Eastern Kentucky Colonels,E Kentucky,660819,f0f0f0,TRUE,1915,https://a.espncdn.com/i/teamlogos/ncaa/500/2198.png,46,55,s:40~l:41~t:55,Jacksonville State,Gamecocks,JVST,Jacksonville State Gamecocks,J'Ville St,b50500,b5b7ba,TRUE,2130,https://a.espncdn.com/i/teamlogos/ncaa/500/55.png,46,290082198,2,2009,"",,"","",,,TRUE,TRUE,TRUE
290080325,s:40~l:41~e:290080325~c:290080325,2009-01-09T00:30Z,0,TRUE,FALSE,TRUE,FALSE,[],2009-01-09T00:30Z,0,N/A,2143,Wolstein Center,Cleveland,OH,13610,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,325,s:40~l:41~t:325,Cleveland State,Vikings,CLEV,Cleveland State Vikings,Cleveland State,006633,231f20,TRUE,2143,https://a.espncdn.com/i/teamlogos/ncaa/500/325.png,45,2350,s:40~l:41~t:2350,Loyola Chicago,Ramblers,LUC,Loyola Chicago Ramblers,Loyola Chicago,9d1244,"",TRUE,1933,https://a.espncdn.com/i/teamlogos/ncaa/500/2350.png,45,290080325,2,2009,"",45,Horizon League,Horizon,TRUE,,TRUE,TRUE,TRUE
290080526,s:40~l:41~e:290080526~c:290080526,2009-01-09T00:15Z,0,TRUE,FALSE,TRUE,FALSE,[],2009-01-09T00:15Z,0,N/A,2101,Alico Arena,Fort Myers,FL,4633,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,526,s:40~l:41~t:526,Florida Gulf Coast,Eagles,FGCU,Florida Gulf Coast Eagles,FGCU,00885a,076c3b,TRUE,2101,https://a.espncdn.com/i/teamlogos/ncaa/500/526.png,46,56,s:40~l:41~t:56,Stetson,Hatters,STET,Stetson Hatters,Stetson,0a5640,56854e,TRUE,2080,https://a.espncdn.com/i/teamlogos/ncaa/500/56.png,46,290080526,2,2009,"",46,ASUN Conference,ASUN,TRUE,,TRUE,TRUE,TRUE
290082294,s:40~l:41~e:290082294~c:290082294,2009-01-09T00:05Z,0,TRUE,FALSE,TRUE,FALSE,[],2009-01-09T00:05Z,0,N/A,363,Carver-Hawkeye Arena,Iowa City,IA,15000,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2294,s:40~l:41~t:2294,Iowa,Hawkeyes,IOWA,Iowa Hawkeyes,Iowa,000000,ffe100,TRUE,363,https://a.espncdn.com/i/teamlogos/ncaa/500/2294.png,7,135,s:40~l:41~t:135,Minnesota,Golden Gophers,MINN,Minnesota Golden Gophers,Minnesota,981a31,981a31,TRUE,2094,https://a.espncdn.com/i/teamlogos/ncaa/500/135.png,7,290082294,2,2009,"",7,Big Ten Conference,Big Ten,TRUE,,TRUE,TRUE,TRUE
290082086,s:40~l:41~e:290082086~c:290082086,2009-01-09T00:00Z,0,TRUE,FALSE,TRUE,FALSE,[],2009-01-09T00:00Z,0,N/A,2032,Hinkle Fieldhouse,Indianapolis,IN,9100,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2086,s:40~l:41~t:2086,Butler,Bulldogs,BUT,Butler Bulldogs,Butler,0d1361,00a3e0,TRUE,2032,https://a.espncdn.com/i/teamlogos/ncaa/500/2086.png,45,2750,s:40~l:41~t:2750,Wright State,Raiders,WRST,Wright State Raiders,Wright State,cba052,cba052,TRUE,192,https://a.espncdn.com/i/teamlogos/ncaa/500/2750.png,45,290082086,2,2009,"",45,Horizon League,Horizon,TRUE,,TRUE,TRUE,TRUE
290082619,s:40~l:41~e:290082619~c:290082619,2009-01-09T00:00Z,0,TRUE,FALSE,TRUE,FALSE,[],2009-01-09T00:00Z,0,N/A,,"","","",,,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2619,s:40~l:41~t:2619,Stony Brook,Seawolves,STBK,Stony Brook Seawolves,Stony Brook,990000,"",TRUE,2231,https://a.espncdn.com/i/teamlogos/ncaa/500/2619.png,1,311,s:40~l:41~t:311,Maine,Black Bears,ME,Maine Black Bears,Maine,127dbe,"",TRUE,4605,https://a.espncdn.com/i/teamlogos/ncaa/500/311.png,1,290082619,2,2009,"",1,America East Conference,Am. East,TRUE,,TRUE,TRUE,TRUE
290082597,s:40~l:41~e:290082597~c:290082597,2009-01-09T00:00Z,0,TRUE,FALSE,TRUE,FALSE,[],2009-01-09T00:00Z,0,N/A,2060,Peter Aquilone Court,Brooklyn,NY,1250,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2597,s:40~l:41~t:2597,St. Francis (BKN),Terriers,SFBK,St. Francis (BKN) Terriers,St Francis BK,113682,"",TRUE,4941,https://a.espncdn.com/i/teamlogos/ncaa/500/2597.png,19,2405,s:40~l:41~t:2405,Monmouth,Hawks,MONM,Monmouth Hawks,Monmouth,051844,"",TRUE,2163,https://a.espncdn.com/i/teamlogos/ncaa/500/2405.png,19,290082597,2,2009,"",19,Northeast Conference,NEC,TRUE,,TRUE,TRUE,TRUE
290082529,s:40~l:41~e:290082529~c:290082529,2009-01-09T00:00Z,0,TRUE,FALSE,TRUE,FALSE,[],2009-01-09T00:00Z,0,N/A,1916,William H. Pitt Center,Fairfield,CT,2062,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2529,s:40~l:41~t:2529,Sacred Heart,Pioneers,SHU,Sacred Heart Pioneers,Sacred Heart,a40012,c29472,TRUE,1916,https://a.espncdn.com/i/teamlogos/ncaa/500/2529.png,19,2598,s:40~l:41~t:2598,St. Francis (PA),Red Flash,SFPA,St. Francis (PA) Red Flash,St Francis PA,a20012,"",TRUE,2149,https://a.espncdn.com/i/teamlogos/ncaa/500/2598.png,19,290082529,2,2009,"",19,Northeast Conference,NEC,TRUE,,TRUE,TRUE,TRUE
290082514,s:40~l:41~e:290082514~c:290082514,2009-01-09T00:00Z,0,TRUE,FALSE,TRUE,FALSE,[],2009-01-09T00:00Z,0,N/A,1907,People's United Center,Hamden,CT,3570,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2514,s:40~l:41~t:2514,Quinnipiac,Bobcats,QUIN,Quinnipiac Bobcats,Quinnipiac,041B43,"",TRUE,1907,https://a.espncdn.com/i/teamlogos/ncaa/500/2514.png,19,2523,s:40~l:41~t:2523,Robert Morris,Colonials,RMU,Robert Morris Colonials,Robert Morris,00214D,a21d2b,TRUE,5470,https://a.espncdn.com/i/teamlogos/ncaa/500/2523.png,19,290082514,2,2009,"",19,Northeast Conference,NEC,TRUE,,TRUE,TRUE,TRUE
290082229,s:40~l:41~e:290082229~c:290082229,2009-01-09T00:00Z,0,TRUE,FALSE,TRUE,FALSE,[],2009-01-09T00:00Z,0,N/A,2216,Ocean Bank Convocation Center,Miami,FL,5000,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2229,s:40~l:41~t:2229,Florida International,Panthers,FIU,Florida International Panthers,FIU,091731,c5960c,TRUE,2216,https://a.espncdn.com/i/teamlogos/ncaa/500/2229.png,27,98,s:40~l:41~t:98,Western Kentucky,Hilltoppers,WKU,Western Kentucky Hilltoppers,Western KY,F32026,b3b5b8,TRUE,1971,https://a.espncdn.com/i/teamlogos/ncaa/500/98.png,27,290082229,2,2009,"",27,Sun Belt Conference,Sun Belt,TRUE,,TRUE,TRUE,TRUE
290082182,s:40~l:41~e:290082182~c:290082182,2009-01-09T00:00Z,0,TRUE,FALSE,TRUE,FALSE,[],2009-01-09T00:00Z,0,N/A,1903,Daskalakis Athletic Center,Philadelphia,PA,2509,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2182,s:40~l:41~t:2182,Drexel,Dragons,DREX,Drexel Dragons,Drexel,020260,ffd65a,TRUE,1903,https://a.espncdn.com/i/teamlogos/ncaa/500/2182.png,10,2670,s:40~l:41~t:2670,VCU,Rams,VCU,VCU Rams,VCU,929292,edb71d,TRUE,2051,https://a.espncdn.com/i/teamlogos/ncaa/500/2670.png,10,290082182,2,2009,"",10,Colonial Athletic Association,CAA,TRUE,,TRUE,TRUE,TRUE
290082115,s:40~l:41~e:290082115~c:290082115,2009-01-09T00:00Z,0,TRUE,FALSE,TRUE,FALSE,[],2009-01-09T00:00Z,0,N/A,2144,William H. Detrick Gymnasium,New Britain,CT,2654,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2115,s:40~l:41~t:2115,Central Connecticut,Blue Devils,CCSU,Central Connecticut Blue Devils,C Connecticut,1B49A2,d1d5d8,TRUE,2144,https://a.espncdn.com/i/teamlogos/ncaa/500/2115.png,19,2681,s:40~l:41~t:2681,Wagner,Seahawks,WAG,Wagner Seahawks,Wagner,00483A,ffffff,TRUE,2085,https://a.espncdn.com/i/teamlogos/ncaa/500/2681.png,19,290082115,2,2009,"",19,Northeast Conference,NEC,TRUE,,TRUE,TRUE,TRUE
290082066,s:40~l:41~e:290082066~c:290082066,2009-01-09T00:00Z,0,TRUE,FALSE,TRUE,FALSE,[],2009-01-09T00:00Z,0,N/A,,"","","",,,0,0:00,3,3,STATUS_FINAL,post,TRUE,Final,Final/OT,Final/OT,2066,s:40~l:41~t:2066,Binghamton,Bearcats,BING,Binghamton Bearcats,Binghamton,00614A,f0f0f0,TRUE,1924,https://a.espncdn.com/i/teamlogos/ncaa/500/2066.png,1,261,s:40~l:41~t:261,Vermont,Catamounts,UVM,Vermont Catamounts,Vermont,013C24,ffc72c,TRUE,2118,https://a.espncdn.com/i/teamlogos/ncaa/500/261.png,1,290082066,2,2009,OT,1,America East Conference,Am. East,TRUE,,TRUE,TRUE,TRUE
290082026,s:40~l:41~e:290082026~c:290082026,2009-01-09T00:00Z,0,TRUE,FALSE,TRUE,FALSE,[],2009-01-09T00:00Z,0,N/A,2137,Holmes Convocation Center,Boone,NC,9313,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2026,s:40~l:41~t:2026,Appalachian State,Mountaineers,APP,Appalachian State Mountaineers,Appalachian St,000000,ffcd00,TRUE,2137,https://a.espncdn.com/i/teamlogos/ncaa/500/2026.png,24,2210,s:40~l:41~t:2210,Elon,Phoenix,ELON,Elon Phoenix,Elon,020303,b59a57,TRUE,5725,https://a.espncdn.com/i/teamlogos/ncaa/500/2210.png,24,290082026,2,2009,"",24,Southern Conference,Southern,TRUE,,TRUE,TRUE,TRUE
290080399,s:40~l:41~e:290080399~c:290080399,2009-01-09T00:00Z,0,TRUE,FALSE,TRUE,FALSE,[],2009-01-09T00:00Z,0,N/A,1976,SEFCU Arena,Albany,NY,4280,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,399,s:40~l:41~t:399,Albany,Great Danes,ALB,Albany Great Danes,Albany,3D2777,ffffff,TRUE,1976,https://a.espncdn.com/i/teamlogos/ncaa/500/399.png,1,104,s:40~l:41~t:104,Boston University,Terriers,BU,Boston University Terriers,Boston Univ,cc0000,ffffff,TRUE,1999,https://a.espncdn.com/i/teamlogos/ncaa/500/104.png,1,290080399,2,2009,"",1,America East Conference,Am. East,TRUE,,TRUE,TRUE,TRUE
290080236,s:40~l:41~e:290080236~c:290080236,2009-01-09T00:00Z,0,TRUE,FALSE,TRUE,FALSE,[],2009-01-09T00:00Z,0,N/A,2146,McKenzie Arena,Chattanooga,TN,10996,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,236,s:40~l:41~t:236,Chattanooga,Mocs,UTC,Chattanooga Mocs,Chattanooga,00386b,dca71d,TRUE,2146,https://a.espncdn.com/i/teamlogos/ncaa/500/236.png,24,2747,s:40~l:41~t:2747,Wofford,Terriers,WOF,Wofford Terriers,Wofford,533B22,f0f0f0,TRUE,5426,https://a.espncdn.com/i/teamlogos/ncaa/500/2747.png,24,290080236,2,2009,"",24,Southern Conference,Southern,TRUE,,TRUE,TRUE,TRUE
290080116,s:40~l:41~e:290080116~c:290080116,2009-01-09T00:00Z,0,TRUE,FALSE,TRUE,FALSE,[],2009-01-09T00:00Z,0,N/A,2175,Knott Arena,Emmitsburg,MD,3121,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,116,s:40~l:41~t:116,Mount St. Mary's,Mountaineers,MSM,Mount St. Mary's Mountaineers,Mount St Mary,005596,ebebeb,TRUE,2175,https://a.espncdn.com/i/teamlogos/ncaa/500/116.png,19,161,s:40~l:41~t:161,Fairleigh Dickinson,Knights,FDU,Fairleigh Dickinson Knights,Fair Dickinson,28334a,ffffff,TRUE,2076,https://a.espncdn.com/i/teamlogos/ncaa/500/161.png,19,290080116,2,2009,"",19,Northeast Conference,NEC,TRUE,,TRUE,TRUE,TRUE
290082643,s:40~l:41~e:290082643~c:290082643,2009-01-08T23:05Z,0,TRUE,FALSE,TRUE,FALSE,[],2009-01-08T23:05Z,0,N/A,2154,McAlister Field House,Charleston,SC,6000,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2643,s:40~l:41~t:2643,The Citadel,Bulldogs,CIT,The Citadel Bulldogs,The Citadel,002b5c,f0f0f0,TRUE,2154,https://a.espncdn.com/i/teamlogos/ncaa/500/2643.png,24,290,s:40~l:41~t:290,Georgia Southern,Eagles,GASO,Georgia Southern Eagles,Georgia So,003775,f0f0f0,TRUE,2089,https://a.espncdn.com/i/teamlogos/ncaa/500/290.png,24,290082643,2,2009,"",24,Southern Conference,Southern,TRUE,,TRUE,TRUE,TRUE
290080198,s:40~l:41~e:290080198~c:290080198,2009-01-08T23:05Z,0,TRUE,FALSE,TRUE,FALSE,[],2009-01-08T23:05Z,0,N/A,1993,Mabee Center,Tulsa,OK,10575,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,198,s:40~l:41~t:198,Oral Roberts,Golden Eagles,ORU,Oral Roberts Golden Eagles,Oral Roberts,002955,ccb48c,TRUE,1993,https://a.espncdn.com/i/teamlogos/ncaa/500/198.png,49,2870,s:40~l:41~t:2870,Purdue Fort Wayne,Mastodons,PFW,Purdue Fort Wayne Mastodons,Purdue FW,00378A,f0f0f0,TRUE,684,https://a.espncdn.com/i/teamlogos/ncaa/500/2870.png,49,290080198,2,2009,"",49,Summit League,Summit,TRUE,,TRUE,TRUE,TRUE
290082717,s:40~l:41~e:290082717~c:290082717,2009-01-08T23:00Z,0,TRUE,FALSE,TRUE,FALSE,[],2009-01-08T23:00Z,0,N/A,245,Ramsey Regional Activity Center,Cullowhee,NC,7826,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2717,s:40~l:41~t:2717,Western Carolina,Catamounts,WCU,Western Carolina Catamounts,W Carolina,492F91,bf9e70,TRUE,245,https://a.espncdn.com/i/teamlogos/ncaa/500/2717.png,24,2430,s:40~l:41~t:2430,UNC Greensboro,Spartans,UNCG,UNC Greensboro Spartans,UNC Greensboro,003559,ffd90a,TRUE,349,https://a.espncdn.com/i/teamlogos/ncaa/500/2430.png,24,290082717,2,2009,"",24,Southern Conference,Southern,TRUE,,TRUE,TRUE,TRUE
290082535,s:40~l:41~e:290082535~c:290082535,2009-01-08T23:00Z,0,TRUE,FALSE,TRUE,FALSE,[],2009-01-08T23:00Z,0,N/A,,"","","",,,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2535,s:40~l:41~t:2535,Samford,Bulldogs,SAM,Samford Bulldogs,Samford,005485,bc0023,TRUE,2191,https://a.espncdn.com/i/teamlogos/ncaa/500/2535.png,24,231,s:40~l:41~t:231,Furman,Paladins,FUR,Furman Paladins,Furman,4A2184,909090,TRUE,2166,https://a.espncdn.com/i/teamlogos/ncaa/500/231.png,24,290082535,2,2009,"",24,Southern Conference,Southern,TRUE,,TRUE,TRUE,TRUE
290070153,s:40~l:41~e:290070153~c:290070153,2009-01-08T02:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2009-01-08T02:00Z,0,N/A,207,Dean E. Smith Center,Chapel Hill,NC,21750,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,153,s:40~l:41~t:153,North Carolina,Tar Heels,UNC,North Carolina Tar Heels,North Carolina,99bfe5,13294b,TRUE,207,https://a.espncdn.com/i/teamlogos/ncaa/500/153.png,2,232,s:40~l:41~t:232,Charleston,Cougars,COFC,Charleston Cougars,Charleston,9c8456,e4e2dd,TRUE,1955,https://a.espncdn.com/i/teamlogos/ncaa/500/232.png,24,290070153,2,2009,"",,"","",,,TRUE,TRUE,TRUE
290072633,s:40~l:41~e:290072633~c:290072633,2009-01-08T02:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2009-01-08T02:00Z,0,N/A,2044,Thompson-Boling Arena,Knoxville,TN,21678,TRUE,0,0:00,3,3,STATUS_FINAL,post,TRUE,Final,Final/OT,Final/OT,2633,s:40~l:41~t:2633,Tennessee,Volunteers,TENN,Tennessee Volunteers,Tennessee,EE9627,ffffff,TRUE,2044,https://a.espncdn.com/i/teamlogos/ncaa/500/2633.png,23,2250,s:40~l:41~t:2250,Gonzaga,Bulldogs,GONZ,Gonzaga Bulldogs,Gonzaga,002967,cfd4d8,TRUE,1979,https://a.espncdn.com/i/teamlogos/ncaa/500/2250.png,29,290072633,2,2009,OT,,"","",,,TRUE,TRUE,TRUE
290070235,s:40~l:41~e:290070235~c:290070235,2009-01-08T02:00Z,0,TRUE,FALSE,TRUE,FALSE,[],2009-01-08T02:00Z,0,N/A,1392,FedExForum,Memphis,TN,18400,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,235,s:40~l:41~t:235,Memphis,Tigers,MEM,Memphis Tigers,Memphis,003087,898d8d,TRUE,1392,https://a.espncdn.com/i/teamlogos/ncaa/500/235.png,11,276,s:40~l:41~t:276,Marshall,Thundering Herd,MRSH,Marshall Thundering Herd,Marshall,00ae42,be854c,TRUE,1935,https://a.espncdn.com/i/teamlogos/ncaa/500/276.png,11,290070235,2,2009,"",11,Conference USA,C-USA,TRUE,,TRUE,TRUE,TRUE
290070038,s:40~l:41~e:290070038~c:290070038,2009-01-08T02:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2009-01-08T02:00Z,0,N/A,2207,CU Events Center,Boulder,CO,11064,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,38,s:40~l:41~t:38,Colorado,Buffaloes,COLO,Colorado Buffaloes,Colorado,d1c57e,ffd200,TRUE,2207,https://a.espncdn.com/i/teamlogos/ncaa/500/38.png,8,2714,s:40~l:41~t:2714,Western State Colorado University,Mountaineers,WCK,Western State Colorado University Mountaineers,Western St.,000000,"",FALSE,,"",,290070038,2,2009,"",,"","",,,TRUE,TRUE,TRUE
290070275,s:40~l:41~e:290070275~c:290070275,2009-01-08T01:30Z,0,TRUE,FALSE,TRUE,FALSE,[],2009-01-08T01:30Z,0,N/A,348,Kohl Center,Madison,WI,17142,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,275,s:40~l:41~t:275,Wisconsin,Badgers,WISC,Wisconsin Badgers,Wisconsin,A00002,f7f7f7,TRUE,348,https://a.espncdn.com/i/teamlogos/ncaa/500/275.png,7,77,s:40~l:41~t:77,Northwestern,Wildcats,NU,Northwestern Wildcats,Northwestern,372286,d6cac1,TRUE,1990,https://a.espncdn.com/i/teamlogos/ncaa/500/77.png,7,290070275,2,2009,"",7,Big Ten Conference,Big Ten,TRUE,,TRUE,TRUE,TRUE
290072724,s:40~l:41~e:290072724~c:290072724,2009-01-08T01:05Z,0,TRUE,FALSE,TRUE,FALSE,[],2009-01-08T01:05Z,0,N/A,2086,Charles Koch Arena,Wichita,KS,10506,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2724,s:40~l:41~t:2724,Wichita State,Shockers,WICH,Wichita State Shockers,Wichita State,0d0a03,ffc41e,TRUE,2086,https://a.espncdn.com/i/teamlogos/ncaa/500/2724.png,18,79,s:40~l:41~t:79,Southern Illinois,Salukis,SIU,Southern Illinois Salukis,S Illinois,85283D,c2c3c0,TRUE,2190,https://a.espncdn.com/i/teamlogos/ncaa/500/79.png,18,290072724,2,2009,"",18,Missouri Valley Conference,MVC,TRUE,,TRUE,TRUE,TRUE
290072181,s:40~l:41~e:290072181~c:290072181,2009-01-08T01:05Z,0,TRUE,FALSE,TRUE,FALSE,[],2009-01-08T01:05Z,0,N/A,2075,The Knapp Center,Des Moines,IA,7152,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2181,s:40~l:41~t:2181,Drake,Bulldogs,DRKE,Drake Bulldogs,Drake,004477,c0c0c0,TRUE,2075,https://a.espncdn.com/i/teamlogos/ncaa/500/2181.png,18,282,s:40~l:41~t:282,Indiana State,Sycamores,INST,Indiana State Sycamores,Indiana State,00669a,f0f0f0,TRUE,2170,https://a.espncdn.com/i/teamlogos/ncaa/500/282.png,18,290072181,2,2009,"",18,Missouri Valley Conference,MVC,TRUE,,TRUE,TRUE,TRUE
