id,uid,date,attendance,timeValid,neutralSite,conferenceCompetition,recent,notes,startDate,type.id,type.abbreviation,venue.id,venue.fullName,venue.address.city,venue.address.state,venue.capacity,venue.indoor,status.clock,status.displayClock,status.period,status.type.id,status.type.name,status.type.state,status.type.completed,status.type.description,status.type.detail,status.type.shortDetail,home.id,home.uid,home.location,home.name,home.abbreviation,home.displayName,home.shortDisplayName,home.color,home.alternateColor,home.isActive,home.venue.id,home.logo,home.conferenceId,away.id,away.uid,away.location,away.name,away.abbreviation,away.displayName,away.shortDisplayName,away.color,away.alternateColor,away.isActive,away.venue.id,away.logo,away.conferenceId,game_id,season_type,groups.id,groups.name,groups.shortName,groups.isConference,status.type.altDetail,season,tournamentId,PBP
400586251,s:40~l:41~e:400586251~c:400586251,2015-01-04T19:00Z,981,TRUE,FALSE,TRUE,FALSE,[],2015-01-04T19:00Z,0,N/A,2177,Gallagher Center,Niagara Falls,NY,2400,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,315,s:40~l:41~t:315,Niagara,Purple Eagles,NIAG,Niagara Purple Eagles,Niagara,69207E,f0f0f0,TRUE,2177,https://a.espncdn.com/i/teamlogos/ncaa/500/315.png,13,2405,s:40~l:41~t:2405,Monmouth,Hawks,MONM,Monmouth Hawks,Monmouth,051844,"",TRUE,2163,https://a.espncdn.com/i/teamlogos/ncaa/500/2405.png,13,400586251,2,13,Metro Atlantic Athletic Conference,MAAC,TRUE,"",2015,,TRUE
400586220,s:40~l:41~e:400586220~c:400586220,2015-01-04T19:00Z,5898,TRUE,FALSE,TRUE,FALSE,[],2015-01-04T19:00Z,0,N/A,20,Times Union Center,Albany,NY,15727,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2561,s:40~l:41~t:2561,Siena,Saints,SIE,Siena Saints,Siena,037961,eea60f,TRUE,20,https://a.espncdn.com/i/teamlogos/ncaa/500/2561.png,13,314,s:40~l:41~t:314,Iona,Gaels,IONA,Iona Gaels,Iona,8c001a,f6a704,TRUE,2001,https://a.espncdn.com/i/teamlogos/ncaa/500/314.png,13,400586220,2,13,Metro Atlantic Athletic Conference,MAAC,TRUE,"",2015,,TRUE
400586219,s:40~l:41~e:400586219~c:400586219,2015-01-04T19:00Z,1011,TRUE,FALSE,TRUE,FALSE,[],2015-01-04T19:00Z,0,N/A,2037,Koessler Athletic Center,Buffalo,NY,2196,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2099,s:40~l:41~t:2099,Canisius,Golden Griffins,CAN,Canisius Golden Griffins,Canisius,004a81,dda50f,TRUE,2037,https://a.espncdn.com/i/teamlogos/ncaa/500/2099.png,13,2363,s:40~l:41~t:2363,Manhattan,Jaspers,MAN,Manhattan Jaspers,Manhattan,4f8537,b5b7ba,TRUE,2062,https://a.espncdn.com/i/teamlogos/ncaa/500/2363.png,13,400586219,2,13,Metro Atlantic Athletic Conference,MAAC,TRUE,"",2015,,TRUE
400586398,s:40~l:41~e:400586398~c:400586398,2015-01-04T18:30Z,3948,TRUE,FALSE,TRUE,FALSE,[],2015-01-04T18:30Z,0,N/A,2170,Hulman Center,Terre Haute,IN,10200,TRUE,0,0:00,3,3,STATUS_FINAL,post,TRUE,Final,Final/OT,Final/OT,282,s:40~l:41~t:282,Indiana State,Sycamores,INST,Indiana State Sycamores,Indiana State,00669a,f0f0f0,TRUE,2170,https://a.espncdn.com/i/teamlogos/ncaa/500/282.png,18,339,s:40~l:41~t:339,Evansville,Purple Aces,EVAN,Evansville Purple Aces,Evansville,663399,ef6f00,TRUE,2462,https://a.espncdn.com/i/teamlogos/ncaa/500/339.png,18,400586398,2,18,Missouri Valley Conference,MVC,TRUE,OT,2015,,TRUE
400597753,s:40~l:41~e:400597753~c:400597753,2015-01-04T18:00Z,2002,TRUE,FALSE,TRUE,FALSE,[],2015-01-04T18:00Z,0,N/A,2005,Calihan Hall,Detroit,MI,8295,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2174,s:40~l:41~t:2174,Detroit Mercy,Titans,DET,Detroit Mercy Titans,Detroit Mercy,165b9e,d31733,TRUE,2005,https://a.espncdn.com/i/teamlogos/ncaa/500/2174.png,45,270,s:40~l:41~t:270,Milwaukee,Panthers,MILW,Milwaukee Panthers,Milwaukee,000000,ffc20e,TRUE,1983,https://a.espncdn.com/i/teamlogos/ncaa/500/270.png,45,400597753,2,45,Horizon League,Horizon,TRUE,"",2015,,TRUE
400591426,s:40~l:41~e:400591426~c:400591426,2015-01-04T18:00Z,3779,TRUE,FALSE,TRUE,FALSE,[],2015-01-04T18:00Z,0,N/A,239,Dale F. Halton Arena,Charlotte,NC,9105,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2429,s:40~l:41~t:2429,Charlotte,49ers,CLT,Charlotte 49ers,Charlotte,ffffff,cfab7a,TRUE,239,https://a.espncdn.com/i/teamlogos/ncaa/500/2429.png,11,295,s:40~l:41~t:295,Old Dominion,Monarchs,ODU,Old Dominion Monarchs,Old Dominion,00507d,a1d2f1,TRUE,1940,https://a.espncdn.com/i/teamlogos/ncaa/500/295.png,11,400591426,2,11,Conference USA,C-USA,TRUE,"",2015,,TRUE
400591159,s:40~l:41~e:400591159~c:400591159,2015-01-04T18:00Z,2719,TRUE,FALSE,TRUE,FALSE,[],2015-01-04T18:00Z,0,N/A,2007,Rose Hill Gymnasium,Bronx,NY,3200,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2230,s:40~l:41~t:2230,Fordham,Rams,FOR,Fordham Rams,Fordham,830032,909090,TRUE,2007,https://a.espncdn.com/i/teamlogos/ncaa/500/2230.png,3,2670,s:40~l:41~t:2670,VCU,Rams,VCU,VCU Rams,VCU,929292,edb71d,TRUE,2051,https://a.espncdn.com/i/teamlogos/ncaa/500/2670.png,3,400591159,2,3,Atlantic 10 Conference,A 10,TRUE,"",2015,,TRUE
400586770,s:40~l:41~e:400586770~c:400586770,2015-01-04T17:00Z,4008,TRUE,FALSE,TRUE,FALSE,[],2015-01-04T17:00Z,0,N/A,2011,Liacouras Center,Philadelphia,PA,10206,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,218,s:40~l:41~t:218,Temple,Owls,TEM,Temple Owls,Temple,A80532,a7a9ac,TRUE,2011,https://a.espncdn.com/i/teamlogos/ncaa/500/218.png,62,2116,s:40~l:41~t:2116,UCF,Knights,UCF,UCF Knights,UCF,000000,231f20,TRUE,4484,https://a.espncdn.com/i/teamlogos/ncaa/500/2116.png,62,400586770,2,62,American Athletic Conference,American,TRUE,"",2015,,TRUE
400587288,s:40~l:41~e:400587288~c:400587288,2015-01-04T04:00Z,2585,TRUE,FALSE,TRUE,FALSE,[],2015-01-04T04:00Z,0,N/A,789,War Memorial at the Sobrato Center,San Francisco,CA,3006,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2539,s:40~l:41~t:2539,San Francisco,Dons,SF,San Francisco Dons,San Francisco,22523F,fbcd3c,TRUE,789,https://a.espncdn.com/i/teamlogos/ncaa/500/2539.png,29,252,s:40~l:41~t:252,BYU,Cougars,BYU,BYU Cougars,BYU,001E4C,ffffff,TRUE,2108,https://a.espncdn.com/i/teamlogos/ncaa/500/252.png,29,400587288,2,29,West Coast Conference,WCC,TRUE,"",2015,,TRUE
400586008,s:40~l:41~e:400586008~c:400586008,2015-01-04T03:05Z,498,TRUE,FALSE,TRUE,FALSE,[],2015-01-04T03:05Z,0,N/A,2026,Stott Center,Portland,OR,1500,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2502,s:40~l:41~t:2502,Portland State,Vikings,PRST,Portland State Vikings,Portland State,00311e,ebebeb,TRUE,6020,https://a.espncdn.com/i/teamlogos/ncaa/500/2502.png,5,2464,s:40~l:41~t:2464,Northern Arizona,Lumberjacks,NAU,Northern Arizona Lumberjacks,N Arizona,003976,1b3069,TRUE,2023,https://a.espncdn.com/i/teamlogos/ncaa/500/2464.png,5,400586008,2,5,Big Sky Conference,Big Sky,TRUE,"",2015,,TRUE
400595942,s:40~l:41~e:400595942~c:400595942,2015-01-04T03:00Z,1578,TRUE,FALSE,FALSE,FALSE,[],2015-01-04T03:00Z,0,N/A,2212,The Pavilion (UC Davis),Davis,CA,5931,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,302,s:40~l:41~t:302,UC Davis,Aggies,UCD,UC Davis Aggies,UC Davis,002855,c3c4c6,TRUE,2212,https://a.espncdn.com/i/teamlogos/ncaa/500/302.png,9,500,s:40~l:41~t:500,California Maritime,Keelhaulers,CAMAR,California Maritime Keelhaulers,California Maritime,000000,"",FALSE,,"",,400595942,2,,"","",,"",2015,,TRUE
400591622,s:40~l:41~e:400591622~c:400591622,2015-01-04T03:00Z,5910,TRUE,FALSE,TRUE,FALSE,[],2015-01-04T03:00Z,1,STD,914,Save Mart Center,Fresno,CA,15596,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,278,s:40~l:41~t:278,Fresno State,Bulldogs,FRES,Fresno State Bulldogs,Fresno State,c41230,231f20,TRUE,914,https://a.espncdn.com/i/teamlogos/ncaa/500/278.png,44,21,s:40~l:41~t:21,San Diego State,Aztecs,SDSU,San Diego State Aztecs,San Diego State,BF2C37,a8996e,TRUE,2111,https://a.espncdn.com/i/teamlogos/ncaa/500/21.png,44,400591622,2,44,Mountain West Conference,Mountain West,TRUE,"",2015,,TRUE
400591621,s:40~l:41~e:400591621~c:400591621,2015-01-04T03:00Z,1188,TRUE,FALSE,TRUE,FALSE,[],2015-01-04T03:00Z,0,N/A,2192,Provident Credit Union Event Center,San Jose,CA,5000,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,23,s:40~l:41~t:23,San José State,Spartans,SJSU,San José State Spartans,San José State,005893,fdba31,TRUE,2192,https://a.espncdn.com/i/teamlogos/ncaa/500/23.png,44,2751,s:40~l:41~t:2751,Wyoming,Cowboys,WYO,Wyoming Cowboys,Wyoming,533B22,ffffff,TRUE,2053,https://a.espncdn.com/i/teamlogos/ncaa/500/2751.png,44,400591621,2,44,Mountain West Conference,Mountain West,TRUE,"",2015,,TRUE
400587292,s:40~l:41~e:400587292~c:400587292,2015-01-04T03:00Z,1331,TRUE,FALSE,TRUE,FALSE,[],2015-01-04T03:00Z,0,N/A,544,Leavey Center,Santa Clara,CA,4700,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2541,s:40~l:41~t:2541,Santa Clara,Broncos,SCU,Santa Clara Broncos,Santa Clara,690b0b,101010,TRUE,544,https://a.espncdn.com/i/teamlogos/ncaa/500/2541.png,29,301,s:40~l:41~t:301,San Diego,Toreros,USD,San Diego Toreros,San Diego,2f99d4,2f99d4,TRUE,501,https://a.espncdn.com/i/teamlogos/ncaa/500/301.png,29,400587292,2,29,West Coast Conference,WCC,TRUE,"",2015,,TRUE
400586007,s:40~l:41~e:400586007~c:400586007,2015-01-04T03:00Z,545,TRUE,FALSE,TRUE,FALSE,[],2015-01-04T03:00Z,1,STD,2078,The Nest,Sacramento,CA,1012,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,16,s:40~l:41~t:16,Sacramento State,Hornets,SAC,Sacramento State Hornets,Sacramento St,00573C,cdb97d,TRUE,2078,https://a.espncdn.com/i/teamlogos/ncaa/500/16.png,5,253,s:40~l:41~t:253,Southern Utah,Thunderbirds,SUU,Southern Utah Thunderbirds,Southern Utah,d10000,c2c3c0,TRUE,1960,https://a.espncdn.com/i/teamlogos/ncaa/500/253.png,5,400586007,2,5,Big Sky Conference,Big Sky,TRUE,"",2015,,TRUE
400586006,s:40~l:41~e:400586006~c:400586006,2015-01-04T03:00Z,801,TRUE,FALSE,TRUE,FALSE,[],2015-01-04T03:00Z,0,N/A,2018,Cowan Spectrum,Moscow,ID,6000,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,70,s:40~l:41~t:70,Idaho,Vandals,IDHO,Idaho Vandals,Idaho,000000,8c6e4a,TRUE,2018,https://a.espncdn.com/i/teamlogos/ncaa/500/70.png,5,2692,s:40~l:41~t:2692,Weber State,Wildcats,WEB,Weber State Wildcats,Weber State,18005a,ebebeb,TRUE,2198,https://a.espncdn.com/i/teamlogos/ncaa/500/2692.png,5,400586006,2,5,Big Sky Conference,Big Sky,TRUE,"",2015,,TRUE
400587289,s:40~l:41~e:400587289~c:400587289,2015-01-04T02:30Z,4852,TRUE,FALSE,TRUE,FALSE,[],2015-01-04T02:30Z,0,N/A,2136,Chiles Center,Portland,OR,4852,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2501,s:40~l:41~t:2501,Portland,Pilots,PORT,Portland Pilots,Portland,0e034e,f0f0f0,TRUE,2136,https://a.espncdn.com/i/teamlogos/ncaa/500/2501.png,29,2250,s:40~l:41~t:2250,Gonzaga,Bulldogs,GONZ,Gonzaga Bulldogs,Gonzaga,002967,cfd4d8,TRUE,1979,https://a.espncdn.com/i/teamlogos/ncaa/500/2250.png,29,400587289,2,29,West Coast Conference,WCC,TRUE,"",2015,,TRUE
400595941,s:40~l:41~e:400595941~c:400595941,2015-01-04T02:00Z,4903,TRUE,FALSE,FALSE,FALSE,[],2015-01-04T02:00Z,1,STD,1937,Pan American Center,Las Cruces,NM,12572,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,166,s:40~l:41~t:166,New Mexico State,Aggies,NMSU,New Mexico State Aggies,New Mexico St,891216,000000,TRUE,1937,https://a.espncdn.com/i/teamlogos/ncaa/500/166.png,30,300,s:40~l:41~t:300,UC Irvine,Anteaters,UCI,UC Irvine Anteaters,UC Irvine,002B5C,fec52e,TRUE,469,https://a.espncdn.com/i/teamlogos/ncaa/500/300.png,9,400595941,2,,"","",,"",2015,,TRUE
400595940,s:40~l:41~e:400595940~c:400595940,2015-01-04T02:00Z,738,TRUE,FALSE,FALSE,FALSE,[],2015-01-04T02:00Z,1,STD,2003,Titan Gym,Fullerton,CA,4000,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2239,s:40~l:41~t:2239,CSU Fullerton,Titans,CSUF,CSU Fullerton Titans,CSU Fullerton,003767,ff8300,TRUE,2003,https://a.espncdn.com/i/teamlogos/ncaa/500/2239.png,9,2547,s:40~l:41~t:2547,Seattle U,Redhawks,SEA,Seattle U Redhawks,Seattle U,BF2E1A,c2c3c0,TRUE,1965,https://a.espncdn.com/i/teamlogos/ncaa/500/2547.png,30,400595940,2,,"","",,"",2015,,TRUE
400586004,s:40~l:41~e:400586004~c:400586004,2015-01-04T02:00Z,3465,TRUE,FALSE,TRUE,FALSE,[],2015-01-04T02:00Z,0,N/A,1995,Dahlberg Arena,Missoula,MT,7200,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,149,s:40~l:41~t:149,Montana,Grizzlies,MONT,Montana Grizzlies,Montana,751D4A,666666,TRUE,1995,https://a.espncdn.com/i/teamlogos/ncaa/500/149.png,5,155,s:40~l:41~t:155,North Dakota,Fighting Hawks,UND,North Dakota Fighting Hawks,North Dakota,00A26B,c2c3c0,TRUE,1950,https://a.espncdn.com/i/teamlogos/ncaa/500/155.png,5,400586004,2,5,Big Sky Conference,Big Sky,TRUE,"",2015,,TRUE
400596362,s:40~l:41~e:400596362~c:400596362,2015-01-04T01:45Z,988,TRUE,FALSE,TRUE,FALSE,[],2015-01-04T01:45Z,0,N/A,2113,Gentry Center,Nashville,TN,8000,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2634,s:40~l:41~t:2634,Tennessee State,Tigers,TNST,Tennessee State Tigers,Tennessee State,171796,f0f0f0,TRUE,2113,https://a.espncdn.com/i/teamlogos/ncaa/500/2634.png,20,2546,s:40~l:41~t:2546,Southeast Missouri State,Redhawks,SEMO,Southeast Missouri State Redhawks,SE Missouri St,cc0000,080808,TRUE,1917,https://a.espncdn.com/i/teamlogos/ncaa/500/2546.png,20,400596362,2,20,Ohio Valley Conference,OVC,TRUE,"",2015,,TRUE
400598818,s:40~l:41~e:400598818~c:400598818,2015-01-04T01:30Z,1747,TRUE,FALSE,TRUE,FALSE,[],2015-01-04T01:30Z,0,N/A,2105,H. O. Clemmons Arena,Pine Bluff,AR,4100,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2029,s:40~l:41~t:2029,Arkansas-Pine Bluff,Golden Lions,UAPB,Arkansas-Pine Bluff Golden Lions,AR-Pine Bluff,e0aa0f,eaaa00,TRUE,2105,https://a.espncdn.com/i/teamlogos/ncaa/500/2029.png,26,2400,s:40~l:41~t:2400,Mississippi Valley State,Delta Devils,MVSU,Mississippi Valley State Delta Devils,Miss Valley St,005328,cf2d34,TRUE,1988,https://a.espncdn.com/i/teamlogos/ncaa/500/2400.png,26,400598818,2,26,Southwestern Athletic Conference,SWAC,TRUE,"",2015,,TRUE
400595249,s:40~l:41~e:400595249~c:400595249,2015-01-04T01:30Z,3973,TRUE,FALSE,TRUE,FALSE,[],2015-01-04T01:30Z,0,N/A,373,Cajundome,Lafayette,LA,12362,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,309,s:40~l:41~t:309,Louisiana,Ragin' Cajuns,ULL,Louisiana Ragin' Cajuns,Louisiana,ce2842,"",TRUE,373,https://a.espncdn.com/i/teamlogos/ncaa/500/309.png,27,2653,s:40~l:41~t:2653,Troy,Trojans,TROY,Troy Trojans,Troy,AE0210,88898c,TRUE,4489,https://a.espncdn.com/i/teamlogos/ncaa/500/2653.png,27,400595249,2,27,Sun Belt Conference,Sun Belt,TRUE,"",2015,,TRUE
400587896,s:40~l:41~e:400587896~c:400587896,2015-01-04T01:15Z,8404,TRUE,FALSE,TRUE,FALSE,[],2015-01-04T01:15Z,0,N/A,1912,Littlejohn Coliseum,Clemson,SC,9000,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,228,s:40~l:41~t:228,Clemson,Tigers,CLEM,Clemson Tigers,Clemson,F66733,522d80,TRUE,1912,https://a.espncdn.com/i/teamlogos/ncaa/500/228.png,2,153,s:40~l:41~t:153,North Carolina,Tar Heels,UNC,North Carolina Tar Heels,North Carolina,99bfe5,13294b,TRUE,207,https://a.espncdn.com/i/teamlogos/ncaa/500/153.png,2,400587896,2,2,Atlantic Coast Conference,ACC,TRUE,"",2015,,TRUE
400595250,s:40~l:41~e:400595250~c:400595250,2015-01-04T01:15Z,1503,TRUE,FALSE,TRUE,FALSE,[],2015-01-04T01:15Z,0,N/A,3416,College Park Center,Arlington,TX,7000,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,250,s:40~l:41~t:250,UT Arlington,Mavericks,UTA,UT Arlington Mavericks,UT Arlington,004b7c,f58024,TRUE,3416,https://a.espncdn.com/i/teamlogos/ncaa/500/250.png,27,6,s:40~l:41~t:6,South Alabama,Jaguars,USA,South Alabama Jaguars,South Alabama,003E7E,"",TRUE,2193,https://a.espncdn.com/i/teamlogos/ncaa/500/6.png,27,400595250,2,27,Sun Belt Conference,Sun Belt,TRUE,"",2015,,TRUE
400591620,s:40~l:41~e:400591620~c:400591620,2015-01-04T01:10Z,15225,TRUE,FALSE,TRUE,FALSE,[],2015-01-04T01:10Z,0,N/A,2024,Dreamstyle Arena,Albuquerque,NM,15411,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,167,s:40~l:41~t:167,New Mexico,Lobos,UNM,New Mexico Lobos,New Mexico,000000,231f20,TRUE,2024,https://a.espncdn.com/i/teamlogos/ncaa/500/167.png,44,36,s:40~l:41~t:36,Colorado State,Rams,CSU,Colorado State Rams,Colorado State,004537,ffc425,TRUE,475,https://a.espncdn.com/i/teamlogos/ncaa/500/36.png,44,400591620,2,44,Mountain West Conference,Mountain West,TRUE,"",2015,,TRUE
400595246,s:40~l:41~e:400595246~c:400595246,2015-01-04T01:05Z,1628,TRUE,FALSE,TRUE,FALSE,[],2015-01-04T01:05Z,0,N/A,2033,First National Bank Arena,Jonesboro,AR,10563,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2032,s:40~l:41~t:2032,Arkansas State,Red Wolves,ARST,Arkansas State Red Wolves,Arkansas State,e81018,000000,TRUE,2033,https://a.espncdn.com/i/teamlogos/ncaa/500/2032.png,27,2026,s:40~l:41~t:2026,Appalachian State,Mountaineers,APP,Appalachian State Mountaineers,Appalachian St,000000,ffcd00,TRUE,2137,https://a.espncdn.com/i/teamlogos/ncaa/500/2026.png,27,400595246,2,27,Sun Belt Conference,Sun Belt,TRUE,"",2015,,TRUE
400595630,s:40~l:41~e:400595630~c:400595630,2015-01-04T01:00Z,719,TRUE,FALSE,TRUE,FALSE,[],2015-01-04T01:00Z,0,N/A,2012,Sharp Gymnasium,Houston,TX,1000,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2277,s:40~l:41~t:2277,Houston Baptist,Huskies,HBU,Houston Baptist Huskies,Houston Baptist,00539c,"",TRUE,2012,https://a.espncdn.com/i/teamlogos/ncaa/500/2277.png,25,2466,s:40~l:41~t:2466,Northwestern State,Demons,NWST,Northwestern State Demons,N'Western St,492F91,ed6118,TRUE,1939,https://a.espncdn.com/i/teamlogos/ncaa/500/2466.png,25,400595630,2,25,Southland Conference,Southland,TRUE,"",2015,,TRUE
400593245,s:40~l:41~e:400593245~c:400593245,2015-01-04T01:00Z,7314,TRUE,FALSE,TRUE,FALSE,[],2015-01-04T01:00Z,0,N/A,1977,Matthew Knight Arena,Eugene,OR,12364,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2483,s:40~l:41~t:2483,Oregon,Ducks,ORE,Oregon Ducks,Oregon,044520,fee123,TRUE,1977,https://a.espncdn.com/i/teamlogos/ncaa/500/2483.png,21,204,s:40~l:41~t:204,Oregon State,Beavers,ORST,Oregon State Beavers,Oregon State,c34500,dea076,TRUE,506,https://a.espncdn.com/i/teamlogos/ncaa/500/204.png,21,400593245,2,21,Pac-12 Conference,Pac-12,TRUE,"",2015,,TRUE
400591425,s:40~l:41~e:400591425~c:400591425,2015-01-04T01:00Z,3187,TRUE,FALSE,TRUE,FALSE,[],2015-01-04T01:00Z,0,N/A,2009,Reed Green Coliseum,Hattiesburg,MS,8095,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2572,s:40~l:41~t:2572,Southern Miss,Golden Eagles,USM,Southern Miss Golden Eagles,Southern Miss,FFAA3C,ffc423,TRUE,2009,https://a.espncdn.com/i/teamlogos/ncaa/500/2572.png,11,2348,s:40~l:41~t:2348,Louisiana Tech,Bulldogs,LT,Louisiana Tech Bulldogs,Louisiana Tech,002d65,d3313a,TRUE,1982,https://a.espncdn.com/i/teamlogos/ncaa/500/2348.png,11,400591425,2,11,Conference USA,C-USA,TRUE,"",2015,,TRUE
400587290,s:40~l:41~e:400587290~c:400587290,2015-01-04T01:00Z,905,TRUE,FALSE,TRUE,FALSE,[],2015-01-04T01:00Z,1,STD,1055,Firestone Fieldhouse,Malibu,CA,3104,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2492,s:40~l:41~t:2492,Pepperdine,Waves,PEPP,Pepperdine Waves,Pepperdine,003A72,dc762f,TRUE,1055,https://a.espncdn.com/i/teamlogos/ncaa/500/2492.png,29,279,s:40~l:41~t:279,Pacific,Tigers,PAC,Pacific Tigers,Pacific,F47820,c2c3c0,TRUE,553,https://a.espncdn.com/i/teamlogos/ncaa/500/279.png,29,400587290,2,29,West Coast Conference,WCC,TRUE,"",2015,,TRUE
400586397,s:40~l:41~e:400586397~c:400586397,2015-01-04T01:00Z,6035,TRUE,FALSE,TRUE,FALSE,[],2015-01-04T01:00Z,1,STD,406,Carver Arena,Peoria,IL,11060,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,71,s:40~l:41~t:71,Bradley,Braves,BRAD,Bradley Braves,Bradley,b70002,c0c0c0,TRUE,406,https://a.espncdn.com/i/teamlogos/ncaa/500/71.png,18,79,s:40~l:41~t:79,Southern Illinois,Salukis,SIU,Southern Illinois Salukis,S Illinois,85283D,c2c3c0,TRUE,2190,https://a.espncdn.com/i/teamlogos/ncaa/500/79.png,18,400586397,2,18,Missouri Valley Conference,MVC,TRUE,"",2015,,TRUE
400596363,s:40~l:41~e:400596363~c:400596363,2015-01-04T00:30Z,4247,TRUE,FALSE,TRUE,FALSE,[],2015-01-04T00:30Z,0,N/A,2174,Ellis T. Johnson Arena,Morehead,KY,6500,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2413,s:40~l:41~t:2413,Morehead State,Eagles,MORE,Morehead State Eagles,Morehead State,094FA3,fed91a,TRUE,2174,https://a.espncdn.com/i/teamlogos/ncaa/500/2413.png,20,93,s:40~l:41~t:93,Murray State,Racers,MUR,Murray State Racers,Murray State,002148,000e00,TRUE,2022,https://a.espncdn.com/i/teamlogos/ncaa/500/93.png,20,400596363,2,20,Ohio Valley Conference,OVC,TRUE,"",2015,,TRUE
400596361,s:40~l:41~e:400596361~c:400596361,2015-01-04T00:30Z,1162,TRUE,FALSE,TRUE,FALSE,[],2015-01-04T00:30Z,0,N/A,1919,First Community Arena at the Vadalabene Center,Edwardsville,IL,4000,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2565,s:40~l:41~t:2565,SIU Edwardsville,Cougars,SIUE,SIU Edwardsville Cougars,SIUE,eb1c23,080808,TRUE,1919,https://a.espncdn.com/i/teamlogos/ncaa/500/2565.png,20,2635,s:40~l:41~t:2635,Tennessee Tech,Golden Eagles,TNTC,Tennessee Tech Golden Eagles,Tennessee Tech,5A4099,ffde00,TRUE,2152,https://a.espncdn.com/i/teamlogos/ncaa/500/2635.png,20,400596361,2,20,Ohio Valley Conference,OVC,TRUE,"",2015,,TRUE
400595444,s:40~l:41~e:400595444~c:400595444,2015-01-04T00:30Z,7158,TRUE,FALSE,TRUE,FALSE,[],2015-01-04T00:30Z,0,N/A,2008,Rutgers Athletic Center,Piscataway,NJ,8000,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,164,s:40~l:41~t:164,Rutgers,Scarlet Knights,RUTG,Rutgers Scarlet Knights,Rutgers,d21034,ffffff,TRUE,2008,https://a.espncdn.com/i/teamlogos/ncaa/500/164.png,7,213,s:40~l:41~t:213,Penn State,Nittany Lions,PSU,Penn State Nittany Lions,Penn State,00265D,002e5c,TRUE,1942,https://a.espncdn.com/i/teamlogos/ncaa/500/213.png,7,400595444,2,7,Big Ten Conference,Big Ten,TRUE,"",2015,,TRUE
