id,uid,date,attendance,timeValid,neutralSite,conferenceCompetition,recent,notes,startDate,type.id,type.abbreviation,venue.id,venue.fullName,venue.address.city,venue.address.state,venue.capacity,venue.indoor,status.clock,status.displayClock,status.period,status.type.id,status.type.name,status.type.state,status.type.completed,status.type.description,status.type.detail,status.type.shortDetail,home.id,home.uid,home.location,home.name,home.abbreviation,home.displayName,home.shortDisplayName,home.color,home.alternateColor,home.isActive,home.venue.id,home.logo,home.conferenceId,away.id,away.uid,away.location,away.name,away.abbreviation,away.displayName,away.shortDisplayName,away.color,away.alternateColor,away.isActive,away.venue.id,away.logo,away.conferenceId,game_id,season_type,status.type.altDetail,season,groups.id,groups.name,groups.shortName,groups.isConference,tournamentId,PBP,team_box
400830213,s:40~l:41~e:400830213~c:400830213,2016-01-03T04:00Z,0,TRUE,FALSE,TRUE,FALSE,[],2016-01-03T04:00Z,0,N/A,789,War Memorial at the Sobrato Center,San Francisco,CA,3006,TRUE,0,0:00,3,3,STATUS_FINAL,post,TRUE,Final,Final/OT,Final/OT,2539,s:40~l:41~t:2539,San Francisco,Dons,SF,San Francisco Dons,San Francisco,22523F,fbcd3c,TRUE,789,https://a.espncdn.com/i/teamlogos/ncaa/500/2539.png,29,2250,s:40~l:41~t:2250,Gonzaga,Bulldogs,GONZ,Gonzaga Bulldogs,Gonzaga,002967,cfd4d8,TRUE,1979,https://a.espncdn.com/i/teamlogos/ncaa/500/2250.png,29,400830213,2,OT,2016,29,West Coast Conference,WCC,TRUE,,TRUE,TRUE
400841786,s:40~l:41~e:400841786~c:400841786,2016-01-03T03:30Z,2866,TRUE,FALSE,FALSE,FALSE,[],2016-01-03T03:30Z,0,N/A,469,Bren Events Center,Irvine,CA,5000,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,300,s:40~l:41~t:300,UC Irvine,Anteaters,UCI,UC Irvine Anteaters,UC Irvine,002B5C,fec52e,TRUE,469,https://a.espncdn.com/i/teamlogos/ncaa/500/300.png,9,166,s:40~l:41~t:166,New Mexico State,Aggies,NMSU,New Mexico State Aggies,New Mexico St,891216,000000,TRUE,1937,https://a.espncdn.com/i/teamlogos/ncaa/500/166.png,30,400841786,2,"",2016,,"","",,,TRUE,TRUE
400841566,s:40~l:41~e:400841566~c:400841566,2016-01-03T03:30Z,6043,TRUE,FALSE,FALSE,FALSE,[],2016-01-03T03:30Z,0,N/A,540,Stan Sheriff Center,Honolulu,HI,10300,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,62,s:40~l:41~t:62,Hawai'i,Rainbow Warriors,HAW,Hawai'i Rainbow Warriors,Hawai'i,003420,ffffff,TRUE,540,https://a.espncdn.com/i/teamlogos/ncaa/500/62.png,9,47,s:40~l:41~t:47,Howard,Bison,HOW,Howard Bison,Howard,9e0b0e,6b818d,TRUE,1978,https://a.espncdn.com/i/teamlogos/ncaa/500/47.png,16,400841566,2,"",2016,,"","",,,TRUE,TRUE
400825551,s:40~l:41~e:400825551~c:400825551,2016-01-03T03:30Z,876,TRUE,FALSE,FALSE,FALSE,[],2016-01-03T03:30Z,0,N/A,586,Matadome,Northridge,CA,2500,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2463,s:40~l:41~t:2463,CSU Northridge,Matadors,CSUN,CSU Northridge Matadors,CSU Northridge,b50000,"",TRUE,586,https://a.espncdn.com/i/teamlogos/ncaa/500/2463.png,9,2415,s:40~l:41~t:2415,Morgan State,Bears,MORG,Morgan State Bears,Morgan State,014786,f47937,TRUE,2021,https://a.espncdn.com/i/teamlogos/ncaa/500/2415.png,16,400825551,2,"",2016,,"","",,,TRUE,TRUE
400817485,s:40~l:41~e:400817485~c:400817485,2016-01-03T03:05Z,485,TRUE,FALSE,TRUE,FALSE,[],2016-01-03T03:05Z,0,N/A,2026,Stott Center,Portland,OR,1500,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2502,s:40~l:41~t:2502,Portland State,Vikings,PRST,Portland State Vikings,Portland State,00311e,ebebeb,TRUE,6020,https://a.espncdn.com/i/teamlogos/ncaa/500/2502.png,5,16,s:40~l:41~t:16,Sacramento State,Hornets,SAC,Sacramento State Hornets,Sacramento St,00573C,cdb97d,TRUE,2078,https://a.espncdn.com/i/teamlogos/ncaa/500/16.png,5,400817485,2,"",2016,5,Big Sky Conference,Big Sky,TRUE,,TRUE,TRUE
400840220,s:40~l:41~e:400840220~c:400840220,2016-01-03T03:01Z,17375,TRUE,FALSE,TRUE,FALSE,[],2016-01-03T03:01Z,0,N/A,353,CHI Health Center Omaha,Omaha,NE,17352,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,156,s:40~l:41~t:156,Creighton,Bluejays,CREI,Creighton Bluejays,Creighton,13299e,00235d,TRUE,353,https://a.espncdn.com/i/teamlogos/ncaa/500/156.png,4,222,s:40~l:41~t:222,Villanova,Wildcats,VILL,Villanova Wildcats,Villanova,123d7C,f0f0f0,TRUE,1969,https://a.espncdn.com/i/teamlogos/ncaa/500/222.png,4,400840220,2,"",2016,4,Big East Conference,Big East,TRUE,,TRUE,TRUE
400846765,s:40~l:41~e:400846765~c:400846765,2016-01-03T03:00Z,2185,TRUE,FALSE,TRUE,FALSE,[],2016-01-03T03:00Z,1,STD,488,University Credit Union Pavilion,Moraga,CA,3500,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2608,s:40~l:41~t:2608,Saint Mary's,Gaels,SMC,Saint Mary's Gaels,Saint Mary's,003768,d02f35,TRUE,488,https://a.espncdn.com/i/teamlogos/ncaa/500/2608.png,29,301,s:40~l:41~t:301,San Diego,Toreros,USD,San Diego Toreros,San Diego,2f99d4,2f99d4,TRUE,501,https://a.espncdn.com/i/teamlogos/ncaa/500/301.png,29,400846765,2,"",2016,29,West Coast Conference,WCC,TRUE,,TRUE,TRUE
400830690,s:40~l:41~e:400830690~c:400830690,2016-01-03T03:00Z,588,TRUE,FALSE,FALSE,FALSE,[],2016-01-03T03:00Z,0,N/A,2003,Titan Gym,Fullerton,CA,4000,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2239,s:40~l:41~t:2239,CSU Fullerton,Titans,CSUF,CSU Fullerton Titans,CSU Fullerton,003767,ff8300,TRUE,2003,https://a.espncdn.com/i/teamlogos/ncaa/500/2239.png,9,2093,s:40~l:41~t:2093,Cal State East Bay,Pioneers,CSEB,Cal State East Bay Pioneers,CS East Bay,"","",FALSE,,"",,400830690,2,"",2016,,"","",,,TRUE,TRUE
400817127,s:40~l:41~e:400817127~c:400817127,2016-01-03T03:00Z,0,TRUE,FALSE,TRUE,FALSE,[],2016-01-03T03:00Z,1,STD,2128,Dee Glen Smith Spectrum,Logan,UT,10270,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,328,s:40~l:41~t:328,Utah State,Aggies,USU,Utah State Aggies,Utah State,003263,949ca1,TRUE,2128,https://a.espncdn.com/i/teamlogos/ncaa/500/328.png,44,21,s:40~l:41~t:21,San Diego State,Aztecs,SDSU,San Diego State Aztecs,San Diego State,BF2C37,a8996e,TRUE,2111,https://a.espncdn.com/i/teamlogos/ncaa/500/21.png,44,400817127,2,"",2016,44,Mountain West Conference,Mountain West,TRUE,,TRUE,TRUE
400817158,s:40~l:41~e:400817158~c:400817158,2016-01-03T02:30Z,6881,TRUE,FALSE,TRUE,FALSE,[],2016-01-03T02:30Z,1,STD,914,Save Mart Center,Fresno,CA,15596,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,278,s:40~l:41~t:278,Fresno State,Bulldogs,FRES,Fresno State Bulldogs,Fresno State,c41230,231f20,TRUE,914,https://a.espncdn.com/i/teamlogos/ncaa/500/278.png,44,167,s:40~l:41~t:167,New Mexico,Lobos,UNM,New Mexico Lobos,New Mexico,000000,231f20,TRUE,2024,https://a.espncdn.com/i/teamlogos/ncaa/500/167.png,44,400817158,2,"",2016,44,Mountain West Conference,Mountain West,TRUE,,TRUE,TRUE
400846786,s:40~l:41~e:400846786~c:400846786,2016-01-03T02:00Z,1578,TRUE,FALSE,FALSE,FALSE,[],2016-01-03T02:00Z,1,STD,2091,UCCU Center,Orem,UT,8500,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,3084,s:40~l:41~t:3084,Utah Valley,Wolverines,UVU,Utah Valley Wolverines,Utah Valley,004812,e1c736,TRUE,2091,https://a.espncdn.com/i/teamlogos/ncaa/500/3084.png,30,3096,s:40~l:41~t:3096,San Diego Christian,Hawks,SDCC,San Diego Christian Hawks,SD Christian,"","",FALSE,,https://a.espncdn.com/i/teamlogos/ncaa/500/3096.png,,400846786,2,"",2016,,"","",,,TRUE,TRUE
400830596,s:40~l:41~e:400830596~c:400830596,2016-01-03T02:00Z,6478,TRUE,FALSE,TRUE,FALSE,[],2016-01-03T02:00Z,0,N/A,2198,Dee Events Center,Ogden,UT,11500,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2692,s:40~l:41~t:2692,Weber State,Wildcats,WEB,Weber State Wildcats,Weber State,18005a,ebebeb,TRUE,2198,https://a.espncdn.com/i/teamlogos/ncaa/500/2692.png,5,304,s:40~l:41~t:304,Idaho State,Bengals,IDST,Idaho State Bengals,Idaho State,ef8c00,e9a126,TRUE,1904,https://a.espncdn.com/i/teamlogos/ncaa/500/304.png,5,400830596,2,"",2016,5,Big Sky Conference,Big Sky,TRUE,,TRUE,TRUE
400830561,s:40~l:41~e:400830561~c:400830561,2016-01-03T02:00Z,2330,TRUE,FALSE,TRUE,FALSE,[],2016-01-03T02:00Z,1,STD,1960,America First Events Center,Cedar City,UT,5300,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,253,s:40~l:41~t:253,Southern Utah,Thunderbirds,SUU,Southern Utah Thunderbirds,Southern Utah,d10000,c2c3c0,TRUE,1960,https://a.espncdn.com/i/teamlogos/ncaa/500/253.png,5,149,s:40~l:41~t:149,Montana,Grizzlies,MONT,Montana Grizzlies,Montana,751D4A,666666,TRUE,1995,https://a.espncdn.com/i/teamlogos/ncaa/500/149.png,5,400830561,2,"",2016,5,Big Sky Conference,Big Sky,TRUE,,TRUE,TRUE
400830372,s:40~l:41~e:400830372~c:400830372,2016-01-03T02:00Z,13380,TRUE,FALSE,TRUE,FALSE,[],2016-01-03T02:00Z,0,N/A,2084,Memorial Gymnasium (Vanderbilt),Nashville,TN,14316,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,238,s:40~l:41~t:238,Vanderbilt,Commodores,VAN,Vanderbilt Commodores,Vanderbilt,000000,231f20,TRUE,2084,https://a.espncdn.com/i/teamlogos/ncaa/500/238.png,23,99,s:40~l:41~t:99,LSU,Tigers,LSU,LSU Tigers,LSU,fdd023,2b0d57,TRUE,557,https://a.espncdn.com/i/teamlogos/ncaa/500/99.png,23,400830372,2,"",2016,23,Southeastern Conference,SEC,TRUE,,TRUE,TRUE
400845594,s:40~l:41~e:400845594~c:400845594,2016-01-03T01:55Z,1581,TRUE,FALSE,TRUE,FALSE,[],2016-01-03T01:55Z,0,N/A,2152,Hooper Eblen Center,Cookeville,TN,7500,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2635,s:40~l:41~t:2635,Tennessee Tech,Golden Eagles,TNTC,Tennessee Tech Golden Eagles,Tennessee Tech,5A4099,ffde00,TRUE,2152,https://a.espncdn.com/i/teamlogos/ncaa/500/2635.png,20,2565,s:40~l:41~t:2565,SIU Edwardsville,Cougars,SIUE,SIU Edwardsville Cougars,SIUE,eb1c23,080808,TRUE,1919,https://a.espncdn.com/i/teamlogos/ncaa/500/2565.png,20,400845594,2,"",2016,20,Ohio Valley Conference,OVC,TRUE,,TRUE,TRUE
400847331,s:40~l:41~e:400847331~c:400847331,2016-01-03T01:30Z,322,TRUE,FALSE,TRUE,FALSE,[],2016-01-03T01:30Z,0,N/A,2027,William Nicks Building,Prairie View,TX,3500,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2504,s:40~l:41~t:2504,Prairie View A&M,Panthers,PV,Prairie View A&M Panthers,Prairie View,4d0960,"",TRUE,2027,https://a.espncdn.com/i/teamlogos/ncaa/500/2504.png,26,2016,s:40~l:41~t:2016,Alcorn State,Braves,ALCN,Alcorn State Braves,Alcorn State,4b0058,46166a,TRUE,2072,https://a.espncdn.com/i/teamlogos/ncaa/500/2016.png,26,400847331,2,"",2016,26,Southwestern Athletic Conference,SWAC,TRUE,,TRUE,TRUE
400847029,s:40~l:41~e:400847029~c:400847029,2016-01-03T01:30Z,0,TRUE,FALSE,TRUE,FALSE,[],2016-01-03T01:30Z,0,N/A,2165,H&PE Arena,Houston,TX,8100,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2640,s:40~l:41~t:2640,Texas Southern,Tigers,TXSO,Texas Southern Tigers,Texas Southern,6A0403,ebebeb,TRUE,2165,https://a.espncdn.com/i/teamlogos/ncaa/500/2640.png,26,2582,s:40~l:41~t:2582,Southern,Jaguars,SOU,Southern Jaguars,Southern,004B97,ffc82d,TRUE,2210,https://a.espncdn.com/i/teamlogos/ncaa/500/2582.png,26,400847029,2,"",2016,26,Southwestern Athletic Conference,SWAC,TRUE,,TRUE,TRUE
400816908,s:40~l:41~e:400816908~c:400816908,2016-01-03T01:15Z,4131,TRUE,FALSE,TRUE,FALSE,[],2016-01-03T01:15Z,0,N/A,373,Cajundome,Lafayette,LA,12362,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,309,s:40~l:41~t:309,Louisiana,Ragin' Cajuns,ULL,Louisiana Ragin' Cajuns,Louisiana,ce2842,"",TRUE,373,https://a.espncdn.com/i/teamlogos/ncaa/500/309.png,27,2026,s:40~l:41~t:2026,Appalachian State,Mountaineers,APP,Appalachian State Mountaineers,Appalachian St,000000,ffcd00,TRUE,2137,https://a.espncdn.com/i/teamlogos/ncaa/500/2026.png,27,400816908,2,"",2016,27,Sun Belt Conference,Sun Belt,TRUE,,TRUE,TRUE
400816859,s:40~l:41~e:400816859~c:400816859,2016-01-03T01:15Z,2117,TRUE,FALSE,TRUE,FALSE,[],2016-01-03T01:15Z,0,N/A,3416,College Park Center,Arlington,TX,7000,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,250,s:40~l:41~t:250,UT Arlington,Mavericks,UTA,UT Arlington Mavericks,UT Arlington,004b7c,f58024,TRUE,3416,https://a.espncdn.com/i/teamlogos/ncaa/500/250.png,27,290,s:40~l:41~t:290,Georgia Southern,Eagles,GASO,Georgia Southern Eagles,Georgia So,003775,f0f0f0,TRUE,2089,https://a.espncdn.com/i/teamlogos/ncaa/500/290.png,27,400816859,2,"",2016,27,Sun Belt Conference,Sun Belt,TRUE,,TRUE,TRUE
400839363,s:40~l:41~e:400839363~c:400839363,2016-01-03T01:00Z,8117,TRUE,FALSE,TRUE,FALSE,[],2016-01-03T01:00Z,0,N/A,1990,Welsh-Ryan Arena,Evanston,IL,7039,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,77,s:40~l:41~t:77,Northwestern,Wildcats,NU,Northwestern Wildcats,Northwestern,372286,d6cac1,TRUE,1990,https://a.espncdn.com/i/teamlogos/ncaa/500/77.png,7,120,s:40~l:41~t:120,Maryland,Terrapins,MD,Maryland Terrapins,Maryland,D5002B,ffcd00,TRUE,2133,https://a.espncdn.com/i/teamlogos/ncaa/500/120.png,7,400839363,2,"",2016,7,Big Ten Conference,Big Ten,TRUE,,TRUE,TRUE
400847353,s:40~l:41~e:400847353~c:400847353,2016-01-03T01:00Z,1047,TRUE,FALSE,FALSE,FALSE,[],2016-01-03T01:00Z,1,STD,2153,UTRGV Fieldhouse,Edinburg,TX,2500,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,292,s:40~l:41~t:292,UT Rio Grande Valley,Vaqueros,RGV,UT Rio Grande Valley Vaqueros,UT Rio Grande,dc6000,e1732d,TRUE,2153,https://a.espncdn.com/i/teamlogos/ncaa/500/292.png,30,3158,s:40~l:41~t:3158,Our Lady of the Lake,Saints,LDY,Our Lady of the Lake Saints,Our Lady,"","",FALSE,,"",,400847353,2,"",2016,,"","",,,TRUE,TRUE
400845476,s:40~l:41~e:400845476~c:400845476,2016-01-03T01:00Z,1617,TRUE,FALSE,TRUE,FALSE,[],2016-01-03T01:00Z,1,STD,2106,Dave Aaron Arena,Clarksville,TN,0,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2046,s:40~l:41~t:2046,Austin Peay,Governors,APSU,Austin Peay Governors,Austin Peay,8e0b0b,"",TRUE,5428,https://a.espncdn.com/i/teamlogos/ncaa/500/2046.png,20,2198,s:40~l:41~t:2198,Eastern Kentucky,Colonels,EKU,Eastern Kentucky Colonels,E Kentucky,660819,f0f0f0,TRUE,1915,https://a.espncdn.com/i/teamlogos/ncaa/500/2198.png,20,400845476,2,"",2016,20,Ohio Valley Conference,OVC,TRUE,,TRUE,TRUE
400844515,s:40~l:41~e:400844515~c:400844515,2016-01-03T01:00Z,6106,TRUE,FALSE,TRUE,FALSE,[],2016-01-03T01:00Z,0,N/A,2190,Banterra Center,Carbondale,IL,9000,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,79,s:40~l:41~t:79,Southern Illinois,Salukis,SIU,Southern Illinois Salukis,S Illinois,85283D,c2c3c0,TRUE,2190,https://a.espncdn.com/i/teamlogos/ncaa/500/79.png,18,2460,s:40~l:41~t:2460,Northern Iowa,Panthers,UNI,Northern Iowa Panthers,Northern Iowa,473282,ffffff,TRUE,1948,https://a.espncdn.com/i/teamlogos/ncaa/500/2460.png,18,400844515,2,"",2016,18,Missouri Valley Conference,MVC,TRUE,,TRUE,TRUE
400840924,s:40~l:41~e:400840924~c:400840924,2016-01-03T01:00Z,3783,TRUE,FALSE,TRUE,FALSE,[],2016-01-03T01:00Z,0,N/A,2042,Reilly Center,Saint Bonaventure,NY,5480,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,179,s:40~l:41~t:179,St. Bonaventure,Bonnies,SBU,St. Bonaventure Bonnies,St. Bonaventure,70261D,"",TRUE,2042,https://a.espncdn.com/i/teamlogos/ncaa/500/179.png,3,2166,s:40~l:41~t:2166,Davidson,Wildcats,DAV,Davidson Wildcats,Davidson,000000,e51837,TRUE,194,https://a.espncdn.com/i/teamlogos/ncaa/500/2166.png,3,400840924,2,"",2016,3,Atlantic 10 Conference,A 10,TRUE,,TRUE,TRUE
400839983,s:40~l:41~e:400839983~c:400839983,2016-01-03T01:00Z,321,TRUE,FALSE,FALSE,FALSE,[],2016-01-03T01:00Z,0,N/A,2082,SRC Arena,Riverside,CA,3168,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,27,s:40~l:41~t:27,UC Riverside,Highlanders,UCR,UC Riverside Highlanders,UC Riverside,14234F,"",TRUE,2082,https://a.espncdn.com/i/teamlogos/ncaa/500/27.png,9,2934,s:40~l:41~t:2934,CSU Bakersfield,Roadrunners,CSUB,CSU Bakersfield Roadrunners,CSU Bakersfield,003BAB,"",TRUE,2112,https://a.espncdn.com/i/teamlogos/ncaa/500/2934.png,30,400839983,2,"",2016,,"","",,,TRUE,TRUE
400830371,s:40~l:41~e:400830371~c:400830371,2016-01-03T01:00Z,9053,TRUE,FALSE,TRUE,FALSE,[],2016-01-03T01:00Z,0,N/A,360,Exactech Arena at Stephen C. O'Connell Center,Gainesville,FL,10151,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,57,s:40~l:41~t:57,Florida,Gators,FLA,Florida Gators,Florida,0021A5,0021a5,TRUE,360,https://a.espncdn.com/i/teamlogos/ncaa/500/57.png,23,61,s:40~l:41~t:61,Georgia,Bulldogs,UGA,Georgia Bulldogs,Georgia,CC0000,000000,TRUE,2088,https://a.espncdn.com/i/teamlogos/ncaa/500/61.png,23,400830371,2,"",2016,23,Southeastern Conference,SEC,TRUE,,TRUE,TRUE
400830140,s:40~l:41~e:400830140~c:400830140,2016-01-03T01:00Z,1516,TRUE,FALSE,TRUE,FALSE,[],2016-01-03T01:00Z,0,N/A,1055,Firestone Fieldhouse,Malibu,CA,3104,TRUE,0,0:00,3,3,STATUS_FINAL,post,TRUE,Final,Final/OT,Final/OT,2492,s:40~l:41~t:2492,Pepperdine,Waves,PEPP,Pepperdine Waves,Pepperdine,003A72,dc762f,TRUE,1055,https://a.espncdn.com/i/teamlogos/ncaa/500/2492.png,29,2351,s:40~l:41~t:2351,Loyola Marymount,Lions,LMU,Loyola Marymount Lions,LMU,880029,00345b,TRUE,2173,https://a.espncdn.com/i/teamlogos/ncaa/500/2351.png,29,400830140,2,OT,2016,29,West Coast Conference,WCC,TRUE,,TRUE,TRUE
400835250,s:40~l:41~e:400835250~c:400835250,2016-01-03T00:30Z,6852,TRUE,FALSE,TRUE,FALSE,[],2016-01-03T00:30Z,0,N/A,1961,Moody Coliseum,Dallas,TX,7000,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2567,s:40~l:41~t:2567,SMU,Mustangs,SMU,SMU Mustangs,SMU,E32F38,ecdcb9,TRUE,1961,https://a.espncdn.com/i/teamlogos/ncaa/500/2567.png,62,58,s:40~l:41~t:58,South Florida,Bulls,USF,South Florida Bulls,South Florida,004A36,231f20,TRUE,2041,https://a.espncdn.com/i/teamlogos/ncaa/500/58.png,62,400835250,2,"",2016,62,American Athletic Conference,American,TRUE,,TRUE,TRUE
400835206,s:40~l:41~e:400835206~c:400835206,2016-01-03T00:30Z,2243,TRUE,FALSE,TRUE,FALSE,[],2016-01-03T00:30Z,0,N/A,2048,Avron B. Fogelman Arena in the Devlin Fieldhouse,New Orleans,LA,4100,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2655,s:40~l:41~t:2655,Tulane,Green Wave,TULN,Tulane Green Wave,Tulane,005837,3baf29,TRUE,2048,https://a.espncdn.com/i/teamlogos/ncaa/500/2655.png,62,41,s:40~l:41~t:41,UConn,Huskies,CONN,UConn Huskies,UConn,001d40,f1f2f3,TRUE,1956,https://a.espncdn.com/i/teamlogos/ncaa/500/41.png,62,400835206,2,"",2016,62,American Athletic Conference,American,TRUE,,TRUE,TRUE
400830533,s:40~l:41~e:400830533~c:400830533,2016-01-03T00:20Z,3652,TRUE,FALSE,FALSE,FALSE,[],2016-01-03T00:20Z,0,N/A,2203,James A. Rhodes Arena,Akron,OH,5500,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2006,s:40~l:41~t:2006,Akron,Zips,AKR,Akron Zips,Akron,00285e,84754e,TRUE,2203,https://a.espncdn.com/i/teamlogos/ncaa/500/2006.png,14,288,s:40~l:41~t:288,Lipscomb,Bisons,LIP,Lipscomb Bisons,Lipscomb,20366C,f6b734,TRUE,2038,https://a.espncdn.com/i/teamlogos/ncaa/500/288.png,46,400830533,2,"",2016,,"","",,,TRUE,TRUE
400831505,s:40~l:41~e:400831505~c:400831505,2016-01-03T00:00Z,0,TRUE,FALSE,TRUE,FALSE,"[{'type': 'event', 'headline': 'JOURNEY TO THE TOURNEY: BIG 12 CONFERENCE BASKETBALL'}]",2016-01-03T00:00Z,0,N/A,1991,Lloyd Noble Center,Norman,OK,11562,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,201,s:40~l:41~t:201,Oklahoma,Sooners,OU,Oklahoma Sooners,Oklahoma,7b0000,cccccc,TRUE,1991,https://a.espncdn.com/i/teamlogos/ncaa/500/201.png,8,66,s:40~l:41~t:66,Iowa State,Cyclones,ISU,Iowa State Cyclones,Iowa State,660015,830b2c,TRUE,432,https://a.espncdn.com/i/teamlogos/ncaa/500/66.png,8,400831505,2,"",2016,8,Big 12 Conference,Big 12,TRUE,,TRUE,TRUE
400830373,s:40~l:41~e:400830373~c:400830373,2016-01-03T00:00Z,24399,TRUE,FALSE,TRUE,FALSE,[],2016-01-03T00:00Z,0,N/A,251,Rupp Arena,Lexington,KY,20500,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,96,s:40~l:41~t:96,Kentucky,Wildcats,UK,Kentucky Wildcats,Kentucky,005DAA,ffffff,TRUE,251,https://a.espncdn.com/i/teamlogos/ncaa/500/96.png,23,145,s:40~l:41~t:145,Ole Miss,Rebels,MISS,Ole Miss Rebels,Ole Miss,001148,00205b,TRUE,5168,https://a.espncdn.com/i/teamlogos/ncaa/500/145.png,23,400830373,2,"",2016,23,Southeastern Conference,SEC,TRUE,,TRUE,TRUE
400847122,s:40~l:41~e:400847122~c:400847122,2016-01-03T00:00Z,798,TRUE,FALSE,FALSE,FALSE,[],2016-01-03T00:00Z,0,N/A,684,Allen County War Memorial Coliseum,Fort Wayne,IN,13000,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2870,s:40~l:41~t:2870,Purdue Fort Wayne,Mastodons,PFW,Purdue Fort Wayne Mastodons,Purdue FW,00378A,f0f0f0,TRUE,684,https://a.espncdn.com/i/teamlogos/ncaa/500/2870.png,49,598,s:40~l:41~t:598,Purdue-North Central,Panthers,PNC,Purdue-North Central Panthers,Purdue University-No,"","",FALSE,,"",,400847122,2,"",2016,,"","",,,TRUE,TRUE
400846734,s:40~l:41~e:400846734~c:400846734,2016-01-03T00:00Z,1079,TRUE,FALSE,FALSE,FALSE,[],2016-01-03T00:00Z,0,N/A,2043,Skyhawk Arena,Martin,TN,4300,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2630,s:40~l:41~t:2630,UT Martin,Skyhawks,UTM,UT Martin Skyhawks,UT Martin,FF6700,102a5c,TRUE,2043,https://a.espncdn.com/i/teamlogos/ncaa/500/2630.png,20,109700,s:40~l:41~t:109700,Boyce,Bulldogs,BOY,Boyce Bulldogs,Boyce,"","",FALSE,,"",,400846734,2,"",2016,,"","",,,TRUE,TRUE
400845011,s:40~l:41~e:400845011~c:400845011,2016-01-03T00:00Z,2284,TRUE,FALSE,TRUE,FALSE,[],2016-01-03T00:00Z,0,N/A,2079,William R. Johnson Coliseum,Nacogdoches,TX,7203,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2617,s:40~l:41~t:2617,Stephen F. Austin,Lumberjacks,SFA,Stephen F. Austin Lumberjacks,SF Austin,393996,bec0c2,TRUE,2079,https://a.espncdn.com/i/teamlogos/ncaa/500/2617.png,25,2377,s:40~l:41~t:2377,McNeese,Cowboys,MCN,McNeese Cowboys,McNeese,00529C,"",TRUE,2063,https://a.espncdn.com/i/teamlogos/ncaa/500/2377.png,25,400845011,2,"",2016,25,Southland Conference,Southland,TRUE,,TRUE,TRUE
