id,uid,date,attendance,timeValid,neutralSite,conferenceCompetition,recent,notes,startDate,type.id,type.abbreviation,venue.id,venue.fullName,venue.address.city,venue.address.state,venue.capacity,venue.indoor,status.clock,status.displayClock,status.period,status.type.id,status.type.name,status.type.state,status.type.completed,status.type.description,status.type.detail,status.type.shortDetail,home.id,home.uid,home.location,home.name,home.abbreviation,home.displayName,home.shortDisplayName,home.color,home.alternateColor,home.isActive,home.venue.id,home.logo,home.conferenceId,away.id,away.uid,away.location,away.name,away.abbreviation,away.displayName,away.shortDisplayName,away.color,away.alternateColor,away.isActive,away.venue.id,away.logo,away.conferenceId,game_id,season_type,season,status.type.altDetail,groups.id,groups.name,groups.shortName,groups.isConference,PBP,team_box,player_box
240662567,s:40~l:41~e:240662567~c:240662567,2004-03-06T23:00Z,2492,TRUE,FALSE,TRUE,FALSE,[],2004-03-06T23:00Z,0,N/A,1961,Moody Coliseum,Dallas,TX,7000,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2567,s:40~l:41~t:2567,SMU,Mustangs,SMU,SMU Mustangs,SMU,E32F38,ecdcb9,TRUE,1961,https://a.espncdn.com/i/teamlogos/ncaa/500/2567.png,30,242,s:40~l:41~t:242,Rice,Owls,RICE,Rice Owls,Rice,003D7D,d1d5d8,TRUE,1902,https://a.espncdn.com/i/teamlogos/ncaa/500/242.png,30,240662567,2,2004,"",30,Western Athletic Conference,WAC,TRUE,FALSE,FALSE,FALSE
240662182,s:40~l:41~e:240662182~c:240662182,2004-03-06T23:00Z,0,TRUE,FALSE,TRUE,FALSE,"[{'type': 'event', 'headline': 'COLONIAL ATHL CF TR'}]",2004-03-06T23:00Z,0,N/A,45,Richmond Coliseum,Richmond,VA,12500,FALSE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2182,s:40~l:41~t:2182,Drexel,Dragons,DREX,Drexel Dragons,Drexel,020260,ffd65a,TRUE,1903,https://a.espncdn.com/i/teamlogos/ncaa/500/2182.png,10,350,s:40~l:41~t:350,UNC Wilmington,Seahawks,UNCW,UNC Wilmington Seahawks,UNC Wilmington,1d2f68,00665e,TRUE,2157,https://a.espncdn.com/i/teamlogos/ncaa/500/350.png,10,240662182,2,2004,"",10,Colonial Athletic Association,CAA,TRUE,FALSE,FALSE,FALSE
240662046,s:40~l:41~e:240662046~c:240662046,2004-03-06T23:00Z,4851,TRUE,FALSE,TRUE,FALSE,"[{'type': 'event', 'headline': 'OHIO VALLEY CONF CHAMP'}]",2004-03-06T23:00Z,0,N/A,,"","","",,,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2046,s:40~l:41~t:2046,Austin Peay,Governors,APSU,Austin Peay Governors,Austin Peay,8e0b0b,"",TRUE,5428,https://a.espncdn.com/i/teamlogos/ncaa/500/2046.png,20,93,s:40~l:41~t:93,Murray State,Racers,MUR,Murray State Racers,Murray State,002148,000e00,TRUE,2022,https://a.espncdn.com/i/teamlogos/ncaa/500/93.png,20,240662046,2,2004,"",,"","",,FALSE,FALSE,FALSE
240660261,s:40~l:41~e:240660261~c:240660261,2004-03-06T23:00Z,0,TRUE,FALSE,TRUE,FALSE,"[{'type': 'event', 'headline': 'AMERICA EAST CONF TR'}]",2004-03-06T23:00Z,0,N/A,1999,Case Gym,Boston,MA,1800,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,261,s:40~l:41~t:261,Vermont,Catamounts,UVM,Vermont Catamounts,Vermont,013C24,ffc72c,TRUE,2118,https://a.espncdn.com/i/teamlogos/ncaa/500/261.png,1,160,s:40~l:41~t:160,New Hampshire,Wildcats,UNH,New Hampshire Wildcats,New Hampshire,004990,c3c4c6,TRUE,1936,https://a.espncdn.com/i/teamlogos/ncaa/500/160.png,1,240660261,2,2004,"",1,America East Conference,Am. East,TRUE,FALSE,FALSE,FALSE
240660201,s:40~l:41~e:240660201~c:240660201,2004-03-06T23:00Z,13217,TRUE,FALSE,TRUE,FALSE,[],2004-03-06T23:00Z,0,N/A,1991,Lloyd Noble Center,Norman,OK,11562,TRUE,5,0:05,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,201,s:40~l:41~t:201,Oklahoma,Sooners,OU,Oklahoma Sooners,Oklahoma,7b0000,cccccc,TRUE,1991,https://a.espncdn.com/i/teamlogos/ncaa/500/201.png,8,239,s:40~l:41~t:239,Baylor,Bears,BAY,Baylor Bears,Baylor,004834,ffb81c,TRUE,1049,https://a.espncdn.com/i/teamlogos/ncaa/500/239.png,8,240660201,2,2004,"",8,Big 12 Conference,Big 12,TRUE,FALSE,FALSE,FALSE
240660021,s:40~l:41~e:240660021~c:240660021,2004-03-06T23:00Z,8139,TRUE,FALSE,TRUE,FALSE,[],2004-03-06T23:00Z,0,N/A,2111,Viejas Arena,San Diego,CA,12414,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,21,s:40~l:41~t:21,San Diego State,Aztecs,SDSU,San Diego State Aztecs,San Diego State,BF2C37,a8996e,TRUE,2111,https://a.espncdn.com/i/teamlogos/ncaa/500/21.png,44,254,s:40~l:41~t:254,Utah,Utes,UTAH,Utah Utes,Utah,890012,7e8083,TRUE,2196,https://a.espncdn.com/i/teamlogos/ncaa/500/254.png,44,240660021,2,2004,"",44,Mountain West Conference,Mountain West,TRUE,FALSE,FALSE,FALSE
240662405,s:40~l:41~e:240662405~c:240662405,2004-03-06T22:30Z,0,TRUE,FALSE,TRUE,FALSE,"[{'type': 'event', 'headline': 'NORTHEAST CONF TR'}]",2004-03-06T22:30Z,0,N/A,,"","","",,,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2405,s:40~l:41~t:2405,Monmouth,Hawks,MONM,Monmouth Hawks,Monmouth,051844,"",TRUE,2163,https://a.espncdn.com/i/teamlogos/ncaa/500/2405.png,19,116,s:40~l:41~t:116,Mount St. Mary's,Mountaineers,MSM,Mount St. Mary's Mountaineers,Mount St Mary,005596,ebebeb,TRUE,2175,https://a.espncdn.com/i/teamlogos/ncaa/500/116.png,19,240662405,2,2004,"",19,Northeast Conference,NEC,TRUE,FALSE,FALSE,FALSE
240660270,s:40~l:41~e:240660270~c:240660270,2004-03-06T22:30Z,0,TRUE,FALSE,TRUE,FALSE,"[{'type': 'event', 'headline': 'HORIZON LEAGUE TOURNAMENT'}]",2004-03-06T22:30Z,0,N/A,2032,Hinkle Fieldhouse,Indianapolis,IN,9100,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,270,s:40~l:41~t:270,Milwaukee,Panthers,MILW,Milwaukee Panthers,Milwaukee,000000,ffc20e,TRUE,1983,https://a.espncdn.com/i/teamlogos/ncaa/500/270.png,45,2174,s:40~l:41~t:2174,Detroit Mercy,Titans,DET,Detroit Mercy Titans,Detroit Mercy,165b9e,d31733,TRUE,2005,https://a.espncdn.com/i/teamlogos/ncaa/500/2174.png,45,240660270,2,2004,"",45,Horizon League,Horizon,TRUE,FALSE,FALSE,FALSE
240662306,s:40~l:41~e:240662306~c:240662306,2004-03-06T22:00Z,8905,TRUE,FALSE,TRUE,FALSE,[],2004-03-06T22:00Z,0,N/A,2131,Bramlage Coliseum,Manhattan,KS,12528,TRUE,7,0:07,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2306,s:40~l:41~t:2306,Kansas State,Wildcats,KSU,Kansas State Wildcats,Kansas State,633194,e7d2ad,TRUE,2131,https://a.espncdn.com/i/teamlogos/ncaa/500/2306.png,8,251,s:40~l:41~t:251,Texas,Longhorns,TEX,Texas Longhorns,Texas,EE7524,f0f0f0,TRUE,2195,https://a.espncdn.com/i/teamlogos/ncaa/500/251.png,8,240662306,2,2004,"",8,Big 12 Conference,Big 12,TRUE,FALSE,FALSE,FALSE
240662612,s:40~l:41~e:240662612~c:240662612,2004-03-06T22:00Z,0,TRUE,FALSE,TRUE,FALSE,"[{'type': 'event', 'headline': 'MAAC TOURNAMENT'}]",2004-03-06T22:00Z,1,STD,20,Times Union Center,Albany,NY,15727,TRUE,0,0:00,3,3,STATUS_FINAL,post,TRUE,Final,Final/OT,Final/OT,2612,s:40~l:41~t:2612,Saint Peter's,Peacocks,SPU,Saint Peter's Peacocks,Saint Peter's,004CC2,"",TRUE,1963,https://a.espncdn.com/i/teamlogos/ncaa/500/2612.png,13,2520,s:40~l:41~t:2520,Rider,Broncs,RID,Rider Broncs,Rider,a80532,ebebeb,TRUE,1944,https://a.espncdn.com/i/teamlogos/ncaa/500/2520.png,13,240662612,2,2004,OT,13,Metro Atlantic Athletic Conference,MAAC,TRUE,FALSE,FALSE,FALSE
240662572,s:40~l:41~e:240662572~c:240662572,2004-03-06T22:00Z,3010,TRUE,FALSE,TRUE,FALSE,[],2004-03-06T22:00Z,0,N/A,2009,Reed Green Coliseum,Hattiesburg,MS,8095,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2572,s:40~l:41~t:2572,Southern Miss,Golden Eagles,USM,Southern Miss Golden Eagles,Southern Miss,FFAA3C,ffc423,TRUE,2009,https://a.espncdn.com/i/teamlogos/ncaa/500/2572.png,11,151,s:40~l:41~t:151,East Carolina,Pirates,ECU,East Carolina Pirates,East Carolina,4b1869,f0907b,TRUE,2201,https://a.espncdn.com/i/teamlogos/ncaa/500/151.png,11,240662572,2,2004,"",11,Conference USA,C-USA,TRUE,FALSE,FALSE,FALSE
240660265,s:40~l:41~e:240660265~c:240660265,2004-03-06T22:00Z,0,TRUE,FALSE,TRUE,FALSE,[],2004-03-06T22:00Z,1,STD,2052,Friel Court at Beasley Coliseum,Pullman,WA,11671,TRUE,15,0:15,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,265,s:40~l:41~t:265,Washington State,Cougars,WSU,Washington State Cougars,Washington St,94022a,6a747c,TRUE,2052,https://a.espncdn.com/i/teamlogos/ncaa/500/265.png,21,25,s:40~l:41~t:25,California,Golden Bears,CAL,California Golden Bears,California,031522,ffc423,TRUE,496,https://a.espncdn.com/i/teamlogos/ncaa/500/25.png,21,240660265,2,2004,"",21,Pac-12 Conference,Pac-12,TRUE,FALSE,FALSE,FALSE
240660044,s:40~l:41~e:240660044~c:240660044,2004-03-06T22:00Z,0,TRUE,FALSE,TRUE,FALSE,"[{'type': 'event', 'headline': 'PATRIOT LEAGUE TR'}]",2004-03-06T22:00Z,0,N/A,3476,Show Place Arena,Upper Marlboro,MD,5800,FALSE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,44,s:40~l:41~t:44,American University,Eagles,AMER,American University Eagles,American,c41130,c8102e,TRUE,1910,https://a.espncdn.com/i/teamlogos/ncaa/500/44.png,22,349,s:40~l:41~t:349,Army,Black Knights,ARMY,Army Black Knights,Army,ce9c00,231f20,TRUE,2186,https://a.espncdn.com/i/teamlogos/ncaa/500/349.png,22,240660044,2,2004,"",22,Patriot League,Patriot,TRUE,FALSE,FALSE,FALSE
240660036,s:40~l:41~e:240660036~c:240660036,2004-03-06T22:00Z,4107,TRUE,FALSE,TRUE,FALSE,[],2004-03-06T22:00Z,0,N/A,475,Moby Arena,Fort Collins,CO,8083,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,36,s:40~l:41~t:36,Colorado State,Rams,CSU,Colorado State Rams,Colorado State,004537,ffc425,TRUE,475,https://a.espncdn.com/i/teamlogos/ncaa/500/36.png,44,167,s:40~l:41~t:167,New Mexico,Lobos,UNM,New Mexico Lobos,New Mexico,000000,231f20,TRUE,2024,https://a.espncdn.com/i/teamlogos/ncaa/500/167.png,44,240660036,2,2004,"",44,Mountain West Conference,Mountain West,TRUE,FALSE,FALSE,FALSE
240662509,s:40~l:41~e:240662509~c:240662509,2004-03-06T21:37Z,14123,TRUE,FALSE,TRUE,FALSE,[],2004-03-06T21:37Z,0,N/A,399,Mackey Arena,West Lafayette,IN,14804,TRUE,13,0:13,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2509,s:40~l:41~t:2509,Purdue,Boilermakers,PUR,Purdue Boilermakers,Purdue,B89D29,a4a9ad,TRUE,399,https://a.espncdn.com/i/teamlogos/ncaa/500/2509.png,7,2294,s:40~l:41~t:2294,Iowa,Hawkeyes,IOWA,Iowa Hawkeyes,Iowa,000000,ffe100,TRUE,363,https://a.espncdn.com/i/teamlogos/ncaa/500/2294.png,7,240662509,2,2004,"",7,Big Ten Conference,Big Ten,TRUE,FALSE,FALSE,FALSE
240660059,s:40~l:41~e:240660059~c:240660059,2004-03-06T21:30Z,9191,TRUE,FALSE,TRUE,FALSE,[],2004-03-06T21:30Z,0,N/A,2206,McCamish Pavilion,Atlanta,GA,8600,TRUE,2,0:02,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,59,s:40~l:41~t:59,Georgia Tech,Yellow Jackets,GT,Georgia Tech Yellow Jackets,Georgia Tech,00223e,002c56,TRUE,2206,https://a.espncdn.com/i/teamlogos/ncaa/500/59.png,2,52,s:40~l:41~t:52,Florida State,Seminoles,FSU,Florida State Seminoles,Florida State,782F40,ceb888,TRUE,1952,https://a.espncdn.com/i/teamlogos/ncaa/500/52.png,2,240660059,2,2004,"",2,Atlantic Coast Conference,ACC,TRUE,FALSE,FALSE,FALSE
240660304,s:40~l:41~e:240660304~c:240660304,2004-03-06T21:05Z,2041,TRUE,FALSE,TRUE,FALSE,"[{'type': 'event', 'headline': 'BIG SKY TOURNAMENT'}]",2004-03-06T21:05Z,0,N/A,1930,Holt Arena,Pocatello,ID,8000,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,304,s:40~l:41~t:304,Idaho State,Bengals,IDST,Idaho State Bengals,Idaho State,ef8c00,e9a126,TRUE,1904,https://a.espncdn.com/i/teamlogos/ncaa/500/304.png,5,149,s:40~l:41~t:149,Montana,Grizzlies,MONT,Montana Grizzlies,Montana,751D4A,666666,TRUE,1995,https://a.espncdn.com/i/teamlogos/ncaa/500/149.png,5,240660304,2,2004,"",5,Big Sky Conference,Big Sky,TRUE,FALSE,FALSE,FALSE
240662599,s:40~l:41~e:240662599~c:240662599,2004-03-06T21:00Z,7543,TRUE,FALSE,TRUE,FALSE,[],2004-03-06T21:00Z,0,N/A,1830,Madison Square Garden,New York,NY,19812,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2599,s:40~l:41~t:2599,St. John's,Red Storm,SJU,St. John's Red Storm,St. John's,d10000,101010,TRUE,2019,https://a.espncdn.com/i/teamlogos/ncaa/500/2599.png,4,87,s:40~l:41~t:87,Notre Dame,Fighting Irish,ND,Notre Dame Fighting Irish,Notre Dame,00122b,ae9142,TRUE,282,https://a.espncdn.com/i/teamlogos/ncaa/500/87.png,4,240662599,2,2004,"",4,Big East Conference,Big East,TRUE,FALSE,FALSE,FALSE
240662483,s:40~l:41~e:240662483~c:240662483,2004-03-06T21:00Z,9087,TRUE,FALSE,TRUE,FALSE,[],2004-03-06T21:00Z,0,N/A,597,McArthur Court,Eugene,OR,9087,FALSE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2483,s:40~l:41~t:2483,Oregon,Ducks,ORE,Oregon Ducks,Oregon,044520,fee123,TRUE,1977,https://a.espncdn.com/i/teamlogos/ncaa/500/2483.png,21,26,s:40~l:41~t:26,UCLA,Bruins,UCLA,UCLA Bruins,UCLA,005C8E,ffc72c,TRUE,479,https://a.espncdn.com/i/teamlogos/ncaa/500/26.png,21,240662483,2,2004,"",21,Pac-12 Conference,Pac-12,TRUE,FALSE,FALSE,FALSE
240662450,s:40~l:41~e:240662450~c:240662450,2004-03-06T21:00Z,4403,TRUE,FALSE,TRUE,FALSE,[],2004-03-06T21:00Z,0,N/A,1989,Joseph G. Echols Hall,Norfolk,VA,4500,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2450,s:40~l:41~t:2450,Norfolk State,Spartans,NORF,Norfolk State Spartans,Norfolk State,046546,"",TRUE,1989,https://a.espncdn.com/i/teamlogos/ncaa/500/2450.png,16,2261,s:40~l:41~t:2261,Hampton,Pirates,HAMP,Hampton Pirates,Hampton,0067AC,"",TRUE,2017,https://a.espncdn.com/i/teamlogos/ncaa/500/2261.png,16,240662450,2,2004,"",16,Mid-Eastern Athletic Conference,MEAC,TRUE,FALSE,FALSE,FALSE
240662116,s:40~l:41~e:240662116~c:240662116,2004-03-06T21:00Z,1008,TRUE,FALSE,TRUE,FALSE,"[{'type': 'event', 'headline': 'ATLANTIC SUN CHAMP'}]",2004-03-06T21:00Z,0,N/A,2098,Curb Event Center Arena,Nashville,TN,5000,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2116,s:40~l:41~t:2116,UCF,Knights,UCF,UCF Knights,UCF,000000,231f20,TRUE,4484,https://a.espncdn.com/i/teamlogos/ncaa/500/2116.png,46,2653,s:40~l:41~t:2653,Troy,Trojans,TROY,Troy Trojans,Troy,AE0210,88898c,TRUE,4489,https://a.espncdn.com/i/teamlogos/ncaa/500/2653.png,46,240662116,2,2004,"",46,ASUN Conference,ASUN,TRUE,FALSE,FALSE,FALSE
240660257,s:40~l:41~e:240660257~c:240660257,2004-03-06T21:00Z,7134,TRUE,FALSE,TRUE,FALSE,[],2004-03-06T21:00Z,0,N/A,2068,Robins Stadium,Richmond,VA,9171,FALSE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,257,s:40~l:41~t:257,Richmond,Spiders,RICH,Richmond Spiders,Richmond,9e0712,b90b2e,TRUE,4486,https://a.espncdn.com/i/teamlogos/ncaa/500/257.png,3,113,s:40~l:41~t:113,UMass,Minutemen,MASS,UMass Minutemen,UMass,880007,"",TRUE,1984,https://a.espncdn.com/i/teamlogos/ncaa/500/113.png,3,240660257,2,2004,"",3,Atlantic 10 Conference,A 10,TRUE,FALSE,FALSE,FALSE
240660193,s:40~l:41~e:240660193~c:240660193,2004-03-06T21:00Z,3659,TRUE,FALSE,TRUE,FALSE,[],2004-03-06T21:00Z,0,N/A,2134,Millett Hall,Oxford,OH,6400,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,193,s:40~l:41~t:193,Miami (OH),Redhawks,M-OH,Miami (OH) Redhawks,Miami (OH),a4000c,f0f0f0,TRUE,2134,https://a.espncdn.com/i/teamlogos/ncaa/500/193.png,14,276,s:40~l:41~t:276,Marshall,Thundering Herd,MRSH,Marshall Thundering Herd,Marshall,00ae42,be854c,TRUE,1935,https://a.espncdn.com/i/teamlogos/ncaa/500/276.png,14,240660193,2,2004,"",14,Mid-American Conference,MAC,TRUE,FALSE,FALSE,FALSE
240660179,s:40~l:41~e:240660179~c:240660179,2004-03-06T21:00Z,5254,TRUE,FALSE,TRUE,FALSE,[],2004-03-06T21:00Z,0,N/A,2042,Reilly Center,Saint Bonaventure,NY,5480,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,179,s:40~l:41~t:179,St. Bonaventure,Bonnies,SBU,St. Bonaventure Bonnies,St. Bonaventure,70261D,"",TRUE,2042,https://a.espncdn.com/i/teamlogos/ncaa/500/179.png,3,2230,s:40~l:41~t:2230,Fordham,Rams,FOR,Fordham Rams,Fordham,830032,909090,TRUE,2007,https://a.espncdn.com/i/teamlogos/ncaa/500/2230.png,3,240660179,2,2004,"",3,Atlantic 10 Conference,A 10,TRUE,FALSE,FALSE,FALSE
240660068,s:40~l:41~e:240660068~c:240660068,2004-03-06T21:00Z,9550,TRUE,FALSE,TRUE,FALSE,[],2004-03-06T21:00Z,0,N/A,2028,ExtraMile Arena,Boise,ID,12380,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,68,s:40~l:41~t:68,Boise State,Broncos,BSU,Boise State Broncos,Boise State,09347A,d8d9da,TRUE,2028,https://a.espncdn.com/i/teamlogos/ncaa/500/68.png,30,2638,s:40~l:41~t:2638,UTEP,Miners,UTEP,UTEP Miners,UTEP,ff8200,041e42,TRUE,2117,https://a.espncdn.com/i/teamlogos/ncaa/500/2638.png,30,240660068,2,2004,"",30,Western Athletic Conference,WAC,TRUE,FALSE,FALSE,FALSE
240660038,s:40~l:41~e:240660038~c:240660038,2004-03-06T21:00Z,7262,TRUE,FALSE,TRUE,FALSE,[],2004-03-06T21:00Z,0,N/A,2207,CU Events Center,Boulder,CO,11064,TRUE,2,0:02,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,38,s:40~l:41~t:38,Colorado,Buffaloes,COLO,Colorado Buffaloes,Colorado,d1c57e,ffd200,TRUE,2207,https://a.espncdn.com/i/teamlogos/ncaa/500/38.png,8,158,s:40~l:41~t:158,Nebraska,Cornhuskers,NEB,Nebraska Cornhuskers,Nebraska,F20017,f5f1e7,TRUE,4569,https://a.espncdn.com/i/teamlogos/ncaa/500/158.png,8,240660038,2,2004,"",8,Big 12 Conference,Big 12,TRUE,FALSE,FALSE,FALSE
240660002,s:40~l:41~e:240660002~c:240660002,2004-03-06T21:00Z,6105,TRUE,FALSE,TRUE,FALSE,[],2004-03-06T21:00Z,0,N/A,,"","","",,,3,0:03,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,s:40~l:41~t:2,Auburn,Tigers,AUB,Auburn Tigers,Auburn,03244d,f1f2f3,TRUE,1953,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,23,99,s:40~l:41~t:99,LSU,Tigers,LSU,LSU Tigers,LSU,fdd023,2b0d57,TRUE,557,https://a.espncdn.com/i/teamlogos/ncaa/500/99.png,23,240660002,2,2004,"",23,Southeastern Conference,SEC,TRUE,FALSE,FALSE,FALSE
240660156,s:40~l:41~e:240660156~c:240660156,2004-03-06T20:35Z,14171,TRUE,FALSE,TRUE,FALSE,"[{'type': 'event', 'headline': 'MISSOURI VALLEY CONF TR'}]",2004-03-06T20:35Z,0,N/A,1839,Enterprise Center,St. Louis,MO,0,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,156,s:40~l:41~t:156,Creighton,Bluejays,CREI,Creighton Bluejays,Creighton,13299e,00235d,TRUE,353,https://a.espncdn.com/i/teamlogos/ncaa/500/156.png,18,2623,s:40~l:41~t:2623,Missouri State,Bears,MOST,Missouri State Bears,Missouri State,5F0000,e8e8e8,TRUE,1966,https://a.espncdn.com/i/teamlogos/ncaa/500/2623.png,18,240660156,2,2004,"",18,Missouri Valley Conference,MVC,TRUE,FALSE,FALSE,FALSE
240662132,s:40~l:41~e:240662132~c:240662132,2004-03-06T20:30Z,13176,TRUE,FALSE,TRUE,FALSE,[],2004-03-06T20:30Z,0,N/A,201,Fifth Third Arena,Cincinnati,OH,12012,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2132,s:40~l:41~t:2132,Cincinnati,Bearcats,CIN,Cincinnati Bearcats,Cincinnati,000000,717073,TRUE,201,https://a.espncdn.com/i/teamlogos/ncaa/500/2132.png,11,235,s:40~l:41~t:235,Memphis,Tigers,MEM,Memphis Tigers,Memphis,003087,898d8d,TRUE,1392,https://a.espncdn.com/i/teamlogos/ncaa/500/235.png,11,240662132,2,2004,"",11,Conference USA,C-USA,TRUE,FALSE,FALSE,FALSE
240662439,s:40~l:41~e:240662439~c:240662439,2004-03-06T20:30Z,14641,TRUE,FALSE,TRUE,FALSE,[],2004-03-06T20:30Z,0,N/A,2083,Thomas & Mack Center,Las Vegas,NV,18000,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2439,s:40~l:41~t:2439,UNLV,Rebels,UNLV,UNLV Rebels,UNLV,000000,c2c4c6,TRUE,2083,https://a.espncdn.com/i/teamlogos/ncaa/500/2439.png,44,252,s:40~l:41~t:252,BYU,Cougars,BYU,BYU Cougars,BYU,001E4C,ffffff,TRUE,2108,https://a.espncdn.com/i/teamlogos/ncaa/500/252.png,44,240662439,2,2004,"",44,Mountain West Conference,Mountain West,TRUE,FALSE,FALSE,FALSE
240660202,s:40~l:41~e:240660202~c:240660202,2004-03-06T20:05Z,7338,TRUE,FALSE,TRUE,FALSE,[],2004-03-06T20:05Z,0,N/A,2049,Donald W. Reynolds Center,Tulsa,OK,8355,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,202,s:40~l:41~t:202,Tulsa,Golden Hurricane,TLSA,Tulsa Golden Hurricane,Tulsa,004371,ee3b33,TRUE,2049,https://a.espncdn.com/i/teamlogos/ncaa/500/202.png,30,2348,s:40~l:41~t:2348,Louisiana Tech,Bulldogs,LT,Louisiana Tech Bulldogs,Louisiana Tech,002d65,d3313a,TRUE,1982,https://a.espncdn.com/i/teamlogos/ncaa/500/2348.png,30,240660202,2,2004,"",30,Western Athletic Conference,WAC,TRUE,FALSE,FALSE,FALSE
240660333,s:40~l:41~e:240660333~c:240660333,2004-03-06T20:00Z,15316,TRUE,FALSE,TRUE,FALSE,[],2004-03-06T20:00Z,1,STD,1925,Coleman Coliseum,Tuscaloosa,AL,15383,TRUE,9,0:09,3,3,STATUS_FINAL,post,TRUE,Final,Final/OT,Final/OT,333,s:40~l:41~t:333,Alabama,Crimson Tide,ALA,Alabama Crimson Tide,Alabama,690014,f1f2f3,TRUE,1925,https://a.espncdn.com/i/teamlogos/ncaa/500/333.png,23,344,s:40~l:41~t:344,Mississippi State,Bulldogs,MSST,Mississippi State Bulldogs,Mississippi St,762123,c8c8c8,TRUE,2095,https://a.espncdn.com/i/teamlogos/ncaa/500/344.png,23,240660333,2,2004,OT,23,Southeastern Conference,SEC,TRUE,FALSE,FALSE,FALSE
240662429,s:40~l:41~e:240662429~c:240662429,2004-03-06T20:00Z,6818,TRUE,FALSE,TRUE,FALSE,[],2004-03-06T20:00Z,0,N/A,239,Dale F. Halton Arena,Charlotte,NC,9105,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2429,s:40~l:41~t:2429,Charlotte,49ers,CLT,Charlotte 49ers,Charlotte,ffffff,cfab7a,TRUE,239,https://a.espncdn.com/i/teamlogos/ncaa/500/2429.png,11,2655,s:40~l:41~t:2655,Tulane,Green Wave,TULN,Tulane Green Wave,Tulane,005837,3baf29,TRUE,2048,https://a.espncdn.com/i/teamlogos/ncaa/500/2655.png,11,240662429,2,2004,"",11,Conference USA,C-USA,TRUE,FALSE,FALSE,FALSE
240660218,s:40~l:41~e:240660218~c:240660218,2004-03-06T20:00Z,5237,TRUE,FALSE,TRUE,FALSE,[],2004-03-06T20:00Z,0,N/A,2011,Liacouras Center,Philadelphia,PA,10206,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,218,s:40~l:41~t:218,Temple,Owls,TEM,Temple Owls,Temple,A80532,a7a9ac,TRUE,2011,https://a.espncdn.com/i/teamlogos/ncaa/500/218.png,3,2752,s:40~l:41~t:2752,Xavier,Musketeers,XAV,Xavier Musketeers,Xavier,002144,9ea2a2,TRUE,1973,https://a.espncdn.com/i/teamlogos/ncaa/500/2752.png,3,240660218,2,2004,"",3,Atlantic 10 Conference,A 10,TRUE,FALSE,FALSE,FALSE
