id,uid,date,attendance,timeValid,neutralSite,conferenceCompetition,recent,notes,startDate,type.id,type.abbreviation,venue.id,venue.fullName,venue.address.city,venue.address.state,venue.capacity,venue.indoor,status.clock,status.displayClock,status.period,status.type.id,status.type.name,status.type.state,status.type.completed,status.type.description,status.type.detail,status.type.shortDetail,home.id,home.uid,home.location,home.name,home.abbreviation,home.displayName,home.shortDisplayName,home.color,home.alternateColor,home.isActive,home.venue.id,home.logo,home.conferenceId,away.id,away.uid,away.location,away.name,away.abbreviation,away.displayName,away.shortDisplayName,away.color,away.alternateColor,away.isActive,away.venue.id,away.logo,away.conferenceId,game_id,season_type,season,status.type.altDetail,groups.id,groups.name,groups.shortName,groups.isConference,PBP
250150350,s:40~l:41~e:250150350~c:250150350,2005-01-16T00:00Z,6100,TRUE,FALSE,TRUE,FALSE,[],2005-01-16T00:00Z,0,N/A,2157,Trask Coliseum,Wilmington,NC,5200,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,350,s:40~l:41~t:350,UNC Wilmington,Seahawks,UNCW,UNC Wilmington Seahawks,UNC Wilmington,1d2f68,00665e,TRUE,2157,https://a.espncdn.com/i/teamlogos/ncaa/500/350.png,10,119,s:40~l:41~t:119,Towson,Tigers,TOW,Towson Tigers,Towson,FFC229,"",TRUE,4603,https://a.espncdn.com/i/teamlogos/ncaa/500/119.png,10,250150350,2,2005,"",10,Colonial Athletic Association,CAA,TRUE,TRUE
250150276,s:40~l:41~e:250150276~c:250150276,2005-01-16T00:00Z,4397,TRUE,FALSE,TRUE,FALSE,[],2005-01-16T00:00Z,0,N/A,1935,Cam Henderson Center,Huntington,WV,9048,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,276,s:40~l:41~t:276,Marshall,Thundering Herd,MRSH,Marshall Thundering Herd,Marshall,00ae42,be854c,TRUE,1935,https://a.espncdn.com/i/teamlogos/ncaa/500/276.png,14,2649,s:40~l:41~t:2649,Toledo,Rockets,TOL,Toledo Rockets,Toledo,ffffff,ffd51d,TRUE,2116,https://a.espncdn.com/i/teamlogos/ncaa/500/2649.png,14,250150276,2,2005,"",14,Mid-American Conference,MAC,TRUE,TRUE
250150257,s:40~l:41~e:250150257~c:250150257,2005-01-16T00:00Z,4867,TRUE,FALSE,TRUE,FALSE,[],2005-01-16T00:00Z,0,N/A,45,Richmond Coliseum,Richmond,VA,12500,FALSE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,257,s:40~l:41~t:257,Richmond,Spiders,RICH,Richmond Spiders,Richmond,9e0712,b90b2e,TRUE,4486,https://a.espncdn.com/i/teamlogos/ncaa/500/257.png,3,227,s:40~l:41~t:227,Rhode Island,Rams,URI,Rhode Island Rams,Rhode Island,091f3f,5ab3e8,TRUE,2179,https://a.espncdn.com/i/teamlogos/ncaa/500/227.png,3,250150257,2,2005,"",3,Atlantic 10 Conference,A 10,TRUE,TRUE
250150056,s:40~l:41~e:250150056~c:250150056,2005-01-16T00:00Z,1805,TRUE,FALSE,TRUE,FALSE,[],2005-01-16T00:00Z,1,STD,2080,Edmunds Center,Deland,FL,4000,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,56,s:40~l:41~t:56,Stetson,Hatters,STET,Stetson Hatters,Stetson,0a5640,56854e,TRUE,2080,https://a.espncdn.com/i/teamlogos/ncaa/500/56.png,46,2057,s:40~l:41~t:2057,Belmont,Bruins,BEL,Belmont Bruins,Belmont,182142,c9262d,TRUE,2098,https://a.espncdn.com/i/teamlogos/ncaa/500/2057.png,46,250150056,2,2005,"",46,ASUN Conference,ASUN,TRUE,TRUE
250150043,s:40~l:41~e:250150043~c:250150043,2005-01-16T00:00Z,1123,TRUE,FALSE,FALSE,FALSE,[],2005-01-16T00:00Z,0,N/A,,"","","",,,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,43,s:40~l:41~t:43,Yale,Bulldogs,YALE,Yale Bulldogs,Yale,004a81,286dc0,TRUE,1923,https://a.espncdn.com/i/teamlogos/ncaa/500/43.png,12,2612,s:40~l:41~t:2612,Saint Peter's,Peacocks,SPU,Saint Peter's Peacocks,Saint Peter's,004CC2,"",TRUE,1963,https://a.espncdn.com/i/teamlogos/ncaa/500/2612.png,13,250150043,2,2005,"",,"","",,TRUE
250152005,s:40~l:41~e:250152005~c:250152005,2005-01-15T23:05Z,5187,TRUE,FALSE,TRUE,FALSE,[],2005-01-15T23:05Z,0,N/A,2014,Clune Arena,Colorado Springs,CO,5843,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2005,s:40~l:41~t:2005,Air Force,Falcons,AFA,Air Force Falcons,Air Force,004a7b,ffffff,TRUE,2014,https://a.espncdn.com/i/teamlogos/ncaa/500/2005.png,44,167,s:40~l:41~t:167,New Mexico,Lobos,UNM,New Mexico Lobos,New Mexico,000000,231f20,TRUE,2024,https://a.espncdn.com/i/teamlogos/ncaa/500/167.png,44,250152005,2,2005,"",44,Mountain West Conference,Mountain West,TRUE,TRUE
250150012,s:40~l:41~e:250150012~c:250150012,2005-01-15T23:00Z,14559,TRUE,FALSE,TRUE,FALSE,[],2005-01-15T23:00Z,0,N/A,1064,McKale Center,Tucson,AZ,14644,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,12,s:40~l:41~t:12,Arizona,Wildcats,ARIZ,Arizona Wildcats,Arizona,002449,00205b,TRUE,1064,https://a.espncdn.com/i/teamlogos/ncaa/500/12.png,21,26,s:40~l:41~t:26,UCLA,Bruins,UCLA,UCLA Bruins,UCLA,005C8E,ffc72c,TRUE,479,https://a.espncdn.com/i/teamlogos/ncaa/500/26.png,21,250150012,2,2005,"",21,Pac-12 Conference,Pac-12,TRUE,TRUE
250150239,s:40~l:41~e:250150239~c:250150239,2005-01-15T23:00Z,5034,TRUE,FALSE,TRUE,FALSE,[],2005-01-15T23:00Z,0,N/A,1049,Ferrell Center,Waco,TX,10284,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,239,s:40~l:41~t:239,Baylor,Bears,BAY,Baylor Bears,Baylor,004834,ffb81c,TRUE,1049,https://a.espncdn.com/i/teamlogos/ncaa/500/239.png,8,201,s:40~l:41~t:201,Oklahoma,Sooners,OU,Oklahoma Sooners,Oklahoma,7b0000,cccccc,TRUE,1991,https://a.espncdn.com/i/teamlogos/ncaa/500/201.png,8,250150239,2,2005,"",8,Big 12 Conference,Big 12,TRUE,TRUE
250152751,s:40~l:41~e:250152751~c:250152751,2005-01-15T23:00Z,10336,TRUE,FALSE,TRUE,FALSE,[],2005-01-15T23:00Z,0,N/A,2053,Arena Auditorium,Laramie,WY,11612,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2751,s:40~l:41~t:2751,Wyoming,Cowboys,WYO,Wyoming Cowboys,Wyoming,533B22,ffffff,TRUE,2053,https://a.espncdn.com/i/teamlogos/ncaa/500/2751.png,44,254,s:40~l:41~t:254,Utah,Utes,UTAH,Utah Utes,Utah,890012,7e8083,TRUE,2196,https://a.espncdn.com/i/teamlogos/ncaa/500/254.png,44,250152751,2,2005,"",44,Mountain West Conference,Mountain West,TRUE,TRUE
250152569,s:40~l:41~e:250152569~c:250152569,2005-01-15T23:00Z,671,TRUE,FALSE,TRUE,FALSE,[],2005-01-15T23:00Z,0,N/A,2077,S-H-M Memorial Center,Orangeburg,SC,3200,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2569,s:40~l:41~t:2569,South Carolina State,Bulldogs,SCST,South Carolina State Bulldogs,SC State,7d1315,104897,TRUE,2077,https://a.espncdn.com/i/teamlogos/ncaa/500/2569.png,16,47,s:40~l:41~t:47,Howard,Bison,HOW,Howard Bison,Howard,9e0b0e,6b818d,TRUE,1978,https://a.espncdn.com/i/teamlogos/ncaa/500/47.png,16,250152569,2,2005,"",16,Mid-Eastern Athletic Conference,MEAC,TRUE,TRUE
250152473,s:40~l:41~e:250152473~c:250152473,2005-01-15T23:00Z,1535,TRUE,FALSE,TRUE,FALSE,[],2005-01-15T23:00Z,0,N/A,,"","","",,,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2473,s:40~l:41~t:2473,Oakland,Golden Grizzlies,OAK,Oakland Golden Grizzlies,Oakland,04091c,bc955c,TRUE,2178,https://a.espncdn.com/i/teamlogos/ncaa/500/2473.png,45,2130,s:40~l:41~t:2130,Chicago State,Cougars,CHIC,Chicago State Cougars,Chicago State,006700,"",TRUE,1951,https://a.espncdn.com/i/teamlogos/ncaa/500/2130.png,30,250152473,2,2005,"",,"","",,TRUE
250152287,s:40~l:41~e:250152287~c:250152287,2005-01-15T22:05Z,5636,TRUE,FALSE,TRUE,FALSE,[],2005-01-15T22:05Z,0,N/A,1932,Redbird Arena,Normal,IL,10000,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2287,s:40~l:41~t:2287,Illinois State,Redbirds,ILST,Illinois State Redbirds,Illinois State,CE1126,ffe716,TRUE,1932,https://a.espncdn.com/i/teamlogos/ncaa/500/2287.png,18,2181,s:40~l:41~t:2181,Drake,Bulldogs,DRKE,Drake Bulldogs,Drake,004477,c0c0c0,TRUE,2075,https://a.espncdn.com/i/teamlogos/ncaa/500/2181.png,18,250152287,2,2005,"",18,Missouri Valley Conference,MVC,TRUE,TRUE
250152032,s:40~l:41~e:250152032~c:250152032,2005-01-15T22:05Z,4751,TRUE,FALSE,TRUE,FALSE,[],2005-01-15T22:05Z,0,N/A,2033,First National Bank Arena,Jonesboro,AR,10563,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2032,s:40~l:41~t:2032,Arkansas State,Red Wolves,ARST,Arkansas State Red Wolves,Arkansas State,e81018,000000,TRUE,2033,https://a.espncdn.com/i/teamlogos/ncaa/500/2032.png,27,98,s:40~l:41~t:98,Western Kentucky,Hilltoppers,WKU,Western Kentucky Hilltoppers,Western KY,F32026,b3b5b8,TRUE,1971,https://a.espncdn.com/i/teamlogos/ncaa/500/98.png,27,250152032,2,2005,"",27,Sun Belt Conference,Sun Belt,TRUE,TRUE
250152466,s:40~l:41~e:250152466~c:250152466,2005-01-15T22:00Z,2812,TRUE,FALSE,TRUE,FALSE,[],2005-01-15T22:00Z,1,STD,1939,Prather Coliseum,Natchitoches,LA,3400,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2466,s:40~l:41~t:2466,Northwestern State,Demons,NWST,Northwestern State Demons,N'Western St,492F91,ed6118,TRUE,1939,https://a.espncdn.com/i/teamlogos/ncaa/500/2466.png,25,2545,s:40~l:41~t:2545,SE Louisiana,Lions,SELA,SE Louisiana Lions,SE Louisiana,215732,ffc72c,TRUE,2040,https://a.espncdn.com/i/teamlogos/ncaa/500/2545.png,25,250152466,2,2005,"",,"","",,TRUE
250152463,s:40~l:41~e:250152463~c:250152463,2005-01-15T22:00Z,1189,TRUE,FALSE,TRUE,FALSE,[],2005-01-15T22:00Z,1,STD,586,Matadome,Northridge,CA,2500,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2463,s:40~l:41~t:2463,CSU Northridge,Matadors,CSUN,CSU Northridge Matadors,CSU Northridge,b50000,"",TRUE,586,https://a.espncdn.com/i/teamlogos/ncaa/500/2463.png,9,328,s:40~l:41~t:328,Utah State,Aggies,USU,Utah State Aggies,Utah State,003263,949ca1,TRUE,2128,https://a.espncdn.com/i/teamlogos/ncaa/500/328.png,9,250152463,2,2005,"",9,Big West Conference,Big West,TRUE,TRUE
250152010,s:40~l:41~e:250152010~c:250152010,2005-01-15T22:00Z,3498,TRUE,FALSE,TRUE,FALSE,[],2005-01-15T22:00Z,0,N/A,2122,T.M. Elmore Gymnasium,Normal,AL,6000,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2010,s:40~l:41~t:2010,Alabama A&M,Bulldogs,AAMU,Alabama A&M Bulldogs,Alabama A&M,790000,ffffff,TRUE,2122,https://a.espncdn.com/i/teamlogos/ncaa/500/2010.png,26,2011,s:40~l:41~t:2011,Alabama State,Hornets,ALST,Alabama State Hornets,Alabama State,e9a900,0a0a0a,TRUE,2204,https://a.espncdn.com/i/teamlogos/ncaa/500/2011.png,26,250152010,2,2005,"",26,Southwestern Athletic Conference,SWAC,TRUE,TRUE
250150265,s:40~l:41~e:250150265~c:250150265,2005-01-15T22:00Z,4109,TRUE,FALSE,TRUE,FALSE,[],2005-01-15T22:00Z,0,N/A,2052,Friel Court at Beasley Coliseum,Pullman,WA,11671,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,265,s:40~l:41~t:265,Washington State,Cougars,WSU,Washington State Cougars,Washington St,94022a,6a747c,TRUE,2052,https://a.espncdn.com/i/teamlogos/ncaa/500/265.png,21,2483,s:40~l:41~t:2483,Oregon,Ducks,ORE,Oregon Ducks,Oregon,044520,fee123,TRUE,1977,https://a.espncdn.com/i/teamlogos/ncaa/500/2483.png,21,250150265,2,2005,"",21,Pac-12 Conference,Pac-12,TRUE,TRUE
250150023,s:40~l:41~e:250150023~c:250150023,2005-01-15T22:00Z,914,TRUE,FALSE,TRUE,FALSE,[],2005-01-15T22:00Z,0,N/A,2192,Provident Credit Union Event Center,San Jose,CA,5000,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,23,s:40~l:41~t:23,San José State,Spartans,SJSU,San José State Spartans,San José State,005893,fdba31,TRUE,2192,https://a.espncdn.com/i/teamlogos/ncaa/500/23.png,30,2567,s:40~l:41~t:2567,SMU,Mustangs,SMU,SMU Mustangs,SMU,E32F38,ecdcb9,TRUE,1961,https://a.espncdn.com/i/teamlogos/ncaa/500/2567.png,30,250150023,2,2005,"",30,Western Athletic Conference,WAC,TRUE,TRUE
250150002,s:40~l:41~e:250150002~c:250150002,2005-01-15T22:00Z,6000,TRUE,FALSE,TRUE,FALSE,[],2005-01-15T22:00Z,0,N/A,,"","","",,,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,s:40~l:41~t:2,Auburn,Tigers,AUB,Auburn Tigers,Auburn,03244d,f1f2f3,TRUE,1953,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,23,145,s:40~l:41~t:145,Ole Miss,Rebels,MISS,Ole Miss Rebels,Ole Miss,001148,00205b,TRUE,5168,https://a.espncdn.com/i/teamlogos/ncaa/500/145.png,23,250150002,2,2005,"",23,Southeastern Conference,SEC,TRUE,TRUE
250150077,s:40~l:41~e:250150077~c:250150077,2005-01-15T21:37Z,8117,TRUE,FALSE,TRUE,FALSE,[],2005-01-15T21:37Z,0,N/A,1990,Welsh-Ryan Arena,Evanston,IL,7039,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,77,s:40~l:41~t:77,Northwestern,Wildcats,NU,Northwestern Wildcats,Northwestern,372286,d6cac1,TRUE,1990,https://a.espncdn.com/i/teamlogos/ncaa/500/77.png,7,356,s:40~l:41~t:356,Illinois,Fighting Illini,ILL,Illinois Fighting Illini,Illinois,f77329,fa6300,TRUE,2127,https://a.espncdn.com/i/teamlogos/ncaa/500/356.png,7,250150077,2,2005,"",7,Big Ten Conference,Big Ten,TRUE,TRUE
250152737,s:40~l:41~e:250152737~c:250152737,2005-01-15T21:30Z,2864,TRUE,FALSE,TRUE,FALSE,[],2005-01-15T21:30Z,0,N/A,1922,Winthrop Coliseum,Rock Hill,SC,6100,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2737,s:40~l:41~t:2737,Winthrop,Eagles,WIN,Winthrop Eagles,Winthrop,9e0b0e,fdb41e,TRUE,1922,https://a.espncdn.com/i/teamlogos/ncaa/500/2737.png,6,2515,s:40~l:41~t:2515,Radford,Highlanders,RAD,Radford Highlanders,Radford,BC1515,c2c3c0,TRUE,1901,https://a.espncdn.com/i/teamlogos/ncaa/500/2515.png,6,250152737,2,2005,"",,"","",,TRUE
250152427,s:40~l:41~e:250152427~c:250152427,2005-01-15T21:30Z,1086,TRUE,FALSE,TRUE,FALSE,[],2005-01-15T21:30Z,0,N/A,2156,Justice Center,Asheville,NC,1100,FALSE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2427,s:40~l:41~t:2427,UNC Asheville,Bulldogs,UNCA,UNC Asheville Bulldogs,UNC Asheville,156199,c2c3c0,TRUE,2609,https://a.espncdn.com/i/teamlogos/ncaa/500/2427.png,6,2678,s:40~l:41~t:2678,VMI,Keydets,VMI,VMI Keydets,VMI,E52D37,eec52b,TRUE,1970,https://a.espncdn.com/i/teamlogos/ncaa/500/2678.png,24,250152427,2,2005,"",,"","",,TRUE
250152382,s:40~l:41~e:250152382~c:250152382,2005-01-15T21:30Z,1249,TRUE,FALSE,TRUE,FALSE,[],2005-01-15T21:30Z,0,N/A,1974,Hawkins Arena,Macon,GA,3200,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2382,s:40~l:41~t:2382,Mercer,Bears,MER,Mercer Bears,Mercer,ff7f29,080808,TRUE,1974,https://a.espncdn.com/i/teamlogos/ncaa/500/2382.png,46,2241,s:40~l:41~t:2241,Gardner-Webb,Runnin' Bulldogs,GWEB,Gardner-Webb Runnin' Bulldogs,Gardner-Webb,c12535,909090,TRUE,2016,https://a.espncdn.com/i/teamlogos/ncaa/500/2241.png,46,250152382,2,2005,"",46,ASUN Conference,ASUN,TRUE,TRUE
250150038,s:40~l:41~e:250150038~c:250150038,2005-01-15T21:00Z,11057,TRUE,FALSE,TRUE,FALSE,[],2005-01-15T21:00Z,0,N/A,2207,CU Events Center,Boulder,CO,11064,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,38,s:40~l:41~t:38,Colorado,Buffaloes,COLO,Colorado Buffaloes,Colorado,d1c57e,ffd200,TRUE,2207,https://a.espncdn.com/i/teamlogos/ncaa/500/38.png,8,2305,s:40~l:41~t:2305,Kansas,Jayhawks,KU,Kansas Jayhawks,Kansas,0022B4,e8000d,TRUE,2171,https://a.espncdn.com/i/teamlogos/ncaa/500/2305.png,8,250150038,2,2005,"",8,Big 12 Conference,Big 12,TRUE,TRUE
250152670,s:40~l:41~e:250152670~c:250152670,2005-01-15T21:00Z,5034,TRUE,FALSE,TRUE,FALSE,[],2005-01-15T21:00Z,0,N/A,2051,Stuart C. Siegel Center,Richmond,VA,7500,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2670,s:40~l:41~t:2670,VCU,Rams,VCU,VCU Rams,VCU,929292,edb71d,TRUE,2051,https://a.espncdn.com/i/teamlogos/ncaa/500/2670.png,10,2275,s:40~l:41~t:2275,Hofstra,Pride,HOF,Hofstra Pride,Hofstra,00337c,f6c934,TRUE,2058,https://a.espncdn.com/i/teamlogos/ncaa/500/2275.png,10,250152670,2,2005,"",10,Colonial Athletic Association,CAA,TRUE,TRUE
250152597,s:40~l:41~e:250152597~c:250152597,2005-01-15T21:00Z,395,TRUE,FALSE,TRUE,FALSE,[],2005-01-15T21:00Z,0,N/A,2060,Peter Aquilone Court,Brooklyn,NY,1250,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2597,s:40~l:41~t:2597,St. Francis (BKN),Terriers,SFBK,St. Francis (BKN) Terriers,St Francis BK,113682,"",TRUE,4941,https://a.espncdn.com/i/teamlogos/ncaa/500/2597.png,19,2529,s:40~l:41~t:2529,Sacred Heart,Pioneers,SHU,Sacred Heart Pioneers,Sacred Heart,a40012,c29472,TRUE,1916,https://a.espncdn.com/i/teamlogos/ncaa/500/2529.png,19,250152597,2,2005,"",19,Northeast Conference,NEC,TRUE,TRUE
250152448,s:40~l:41~e:250152448~c:250152448,2005-01-15T21:00Z,2096,TRUE,FALSE,TRUE,FALSE,[],2005-01-15T21:00Z,0,N/A,2066,Corbett Sports Center,Greensboro,NC,5000,TRUE,0,0:00,3,3,STATUS_FINAL,post,TRUE,Final,Final/OT,Final/OT,2448,s:40~l:41~t:2448,North Carolina A&T,Aggies,NCAT,North Carolina A&T Aggies,NC A&T,0505aa,004684,TRUE,2066,https://a.espncdn.com/i/teamlogos/ncaa/500/2448.png,16,2169,s:40~l:41~t:2169,Delaware State,Hornets,DSU,Delaware State Hornets,Delaware State,FF3630,009cdd,TRUE,1957,https://a.espncdn.com/i/teamlogos/ncaa/500/2169.png,16,250152448,2,2005,OT,16,Mid-Eastern Athletic Conference,MEAC,TRUE,TRUE
250152415,s:40~l:41~e:250152415~c:250152415,2005-01-15T21:00Z,927,TRUE,FALSE,TRUE,FALSE,[],2005-01-15T21:00Z,0,N/A,2021,Hill Field House,Baltimore,MD,4250,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2415,s:40~l:41~t:2415,Morgan State,Bears,MORG,Morgan State Bears,Morgan State,014786,f47937,TRUE,2021,https://a.espncdn.com/i/teamlogos/ncaa/500/2415.png,16,2065,s:40~l:41~t:2065,Bethune-Cookman,Wildcats,BCU,Bethune-Cookman Wildcats,Bethune-Cookman,7b1831,e9aa12,TRUE,2073,https://a.espncdn.com/i/teamlogos/ncaa/500/2065.png,16,250152415,2,2005,"",16,Mid-Eastern Athletic Conference,MEAC,TRUE,TRUE
250152341,s:40~l:41~e:250152341~c:250152341,2005-01-15T21:00Z,486,TRUE,FALSE,TRUE,FALSE,[],2005-01-15T21:00Z,0,N/A,3443,Schwartz Athletic Center,Brooklyn,NY,1000,FALSE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,112358,s:40~l:41~t:112358,Long Island University,Sharks,LIU,Long Island University Sharks,Long Island,50c9f7,ffbf00,TRUE,2140,https://a.espncdn.com/i/teamlogos/ncaa/500/112358.png,19,2405,s:40~l:41~t:2405,Monmouth,Hawks,MONM,Monmouth Hawks,Monmouth,051844,"",TRUE,2163,https://a.espncdn.com/i/teamlogos/ncaa/500/2405.png,19,250152341,2,2005,"",19,Northeast Conference,NEC,TRUE,TRUE
250152247,s:40~l:41~e:250152247~c:250152247,2005-01-15T21:00Z,1295,TRUE,FALSE,TRUE,FALSE,[],2005-01-15T21:00Z,0,N/A,2057,GSU Sports Arena,Atlanta,GA,3854,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2247,s:40~l:41~t:2247,Georgia State,Panthers,GAST,Georgia State Panthers,Georgia State,1e539a,ebebeb,TRUE,2057,https://a.espncdn.com/i/teamlogos/ncaa/500/2247.png,46,2097,s:40~l:41~t:2097,Campbell,Fighting Camels,CAMP,Campbell Fighting Camels,Campbell,000000,"",TRUE,1906,https://a.espncdn.com/i/teamlogos/ncaa/500/2097.png,46,250152247,2,2005,"",46,ASUN Conference,ASUN,TRUE,TRUE
250152193,s:40~l:41~e:250152193~c:250152193,2005-01-15T21:00Z,4272,TRUE,FALSE,TRUE,FALSE,[],2005-01-15T21:00Z,0,N/A,2006,Brooks Gymnasium,Johnson City,TN,2700,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2193,s:40~l:41~t:2193,East Tennessee State,Buccaneers,ETSU,East Tennessee State Buccaneers,ETSU,002d61,ffc423,TRUE,4935,https://a.espncdn.com/i/teamlogos/ncaa/500/2193.png,24,2210,s:40~l:41~t:2210,Elon,Phoenix,ELON,Elon Phoenix,Elon,020303,b59a57,TRUE,5725,https://a.espncdn.com/i/teamlogos/ncaa/500/2210.png,24,250152193,2,2005,"",24,Southern Conference,Southern,TRUE,TRUE
250152182,s:40~l:41~e:250152182~c:250152182,2005-01-15T21:00Z,2198,TRUE,FALSE,TRUE,FALSE,[],2005-01-15T21:00Z,0,N/A,1903,Daskalakis Athletic Center,Philadelphia,PA,2509,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2182,s:40~l:41~t:2182,Drexel,Dragons,DREX,Drexel Dragons,Drexel,020260,ffd65a,TRUE,1903,https://a.espncdn.com/i/teamlogos/ncaa/500/2182.png,10,2729,s:40~l:41~t:2729,William & Mary,Tribe,W&M,William & Mary Tribe,William & Mary,103217,f6b220,TRUE,2200,https://a.espncdn.com/i/teamlogos/ncaa/500/2729.png,10,250152182,2,2005,"",10,Colonial Athletic Association,CAA,TRUE,TRUE
250152127,s:40~l:41~e:250152127~c:250152127,2005-01-15T21:00Z,618,TRUE,FALSE,TRUE,FALSE,[],2005-01-15T21:00Z,0,N/A,2187,Buccaneer Fieldhouse,Charleston,SC,881,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2127,s:40~l:41~t:2127,Charleston Southern,Buccaneers,CHSO,Charleston Southern Buccaneers,Charleston So,2e3192,ded090,TRUE,2187,https://a.espncdn.com/i/teamlogos/ncaa/500/2127.png,6,2272,s:40~l:41~t:2272,High Point,Panthers,HP,High Point Panthers,High Point,b0b7bc,ebebeb,TRUE,7116,https://a.espncdn.com/i/teamlogos/ncaa/500/2272.png,6,250152127,2,2005,"",,"","",,TRUE
250152115,s:40~l:41~e:250152115~c:250152115,2005-01-15T21:00Z,1565,TRUE,FALSE,TRUE,FALSE,[],2005-01-15T21:00Z,0,N/A,2144,William H. Detrick Gymnasium,New Britain,CT,2654,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2115,s:40~l:41~t:2115,Central Connecticut,Blue Devils,CCSU,Central Connecticut Blue Devils,C Connecticut,1B49A2,d1d5d8,TRUE,2144,https://a.espncdn.com/i/teamlogos/ncaa/500/2115.png,19,2523,s:40~l:41~t:2523,Robert Morris,Colonials,RMU,Robert Morris Colonials,Robert Morris,00214D,a21d2b,TRUE,5470,https://a.espncdn.com/i/teamlogos/ncaa/500/2523.png,19,250152115,2,2005,"",19,Northeast Conference,NEC,TRUE,TRUE
250150324,s:40~l:41~e:250150324~c:250150324,2005-01-15T21:00Z,967,TRUE,FALSE,TRUE,FALSE,[],2005-01-15T21:00Z,0,N/A,2147,Kimbel Arena,Conway,SC,1460,FALSE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,324,s:40~l:41~t:324,Coastal Carolina,Chanticleers,CCU,Coastal Carolina Chanticleers,Coast Carolina,007073,876447,TRUE,4308,https://a.espncdn.com/i/teamlogos/ncaa/500/324.png,27,2335,s:40~l:41~t:2335,Liberty,Flames,LIB,Liberty Flames,Liberty,071740,a61f21,TRUE,7117,https://a.espncdn.com/i/teamlogos/ncaa/500/2335.png,46,250150324,2,2005,"",,"","",,TRUE
250150231,s:40~l:41~e:250150231~c:250150231,2005-01-15T21:00Z,2230,TRUE,FALSE,TRUE,FALSE,[],2005-01-15T21:00Z,0,N/A,2166,Timmons Arena,Greenville,SC,2500,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,231,s:40~l:41~t:231,Furman,Paladins,FUR,Furman Paladins,Furman,4A2184,909090,TRUE,2166,https://a.espncdn.com/i/teamlogos/ncaa/500/231.png,24,2643,s:40~l:41~t:2643,The Citadel,Bulldogs,CIT,The Citadel Bulldogs,The Citadel,002b5c,f0f0f0,TRUE,2154,https://a.espncdn.com/i/teamlogos/ncaa/500/2643.png,24,250150231,2,2005,"",24,Southern Conference,Southern,TRUE,TRUE
