Team.Rk,Team,Opponent.Rk,Opponent,Result,Poss,OT,PreWP,Location,W,L,W.Conference,L.Conference,ConferenceGame,Postseason,Year,Day.Date,GameDate,W.Proj,L.Proj,W.ConferenceProj,L.ConferenceProj,Date,GameId,TiersOfJoy
333,Furman,192,Wofford,"L, 70-50",60,0,NA,Away,8,18,2,11,TRUE,Regular,2014,Thu Feb 20,20140220,8,18,2,11,2014-02-20,4622,NA
333,Furman,331,Appalachian St.,"W, 68-53",66,0,NA,Home,9,18,3,11,TRUE,Regular,2014,Sat Feb 22,20140222,9,18,3,11,2014-02-22,4721,NA
328,Furman,202,Elon,"L, 78-49",67,0,NA,Home,9,19,3,12,TRUE,Regular,2014,Mon Feb 24,20140224,9,19,3,12,2014-02-24,4220,NA
333,Furman,291,Georgia Southern,"L, 82-73",68,0,NA,Home,9,20,3,13,TRUE,Regular,2014,Thu Feb 27,20140227,9,20,3,13,2014-02-27,4927,NA
335,Furman,291,Georgia Southern,"L, 65-50",66,0,NA,Neutral,9,21,NA,NA,FALSE,Southern Conference Tournament,2014,Fri Mar 7,20140307,9,21,3,13,2014-03-07,5786,NA
260,Gardner Webb,52,Xavier,"L, 83-59",73,0,NA,Away,0,1,NA,NA,FALSE,Regular,2014,Fri Nov 8,20131108,0,1,0,0,2013-11-08,70,A
273,Gardner Webb,342,Furman,"L, 75-64",64,0,NA,Away,0,2,NA,NA,FALSE,Regular,2014,Tue Nov 12,20131112,0,2,0,0,2013-11-12,321,NA
291,Gardner Webb,303,Jacksonville,"W, 87-78",71,0,NA,Home,1,2,NA,NA,FALSE,Regular,2014,Sat Nov 16,20131116,1,2,0,0,2013-11-16,537,NA
274,Gardner Webb,NA,Allen,"W, 92-51",72,0,NA,Home,2,2,NA,NA,FALSE,Regular,2014,Tue Nov 19,20131119,2,2,0,0,2013-11-19,684,NA
277,Gardner Webb,69,Missouri,"L, 72-63",73,0,NA,Away,2,3,NA,NA,FALSE,Regular,2014,Sat Nov 23,20131123,2,3,0,0,2013-11-23,841,A
264,Gardner Webb,134,Northwestern,"L, 72-59",67,0,NA,Away,2,4,NA,NA,FALSE,Regular,2014,Mon Nov 25,20131125,2,4,0,0,2013-11-25,957,B
271,Gardner Webb,330,IUPUI,"W, 61-54",65,0,NA,Neutral,3,4,NA,NA,FALSE,Regular,2014,Thu Nov 28,20131128,3,4,0,0,2013-11-28,1066,NA
255,Gardner Webb,180,Morehead St.,"W, 86-82",78,1,NA,Neutral,4,4,NA,NA,FALSE,Regular,2014,Fri Nov 29,20131129,4,4,0,0,2013-11-29,5491,NA
245,Gardner Webb,192,Wofford,"L, 65-62",66,0,NA,Home,4,5,NA,NA,FALSE,Regular,2014,Wed Dec 4,20131204,4,5,0,0,2013-12-04,1299,NA
255,Gardner Webb,345,The Citadel,"W, 67-55",68,0,NA,Away,5,5,NA,NA,FALSE,Regular,2014,Sat Dec 7,20131207,5,5,0,0,2013-12-07,1434,NA
246,Gardner Webb,NA,Clearwater Christian,"W, 106-54",70,0,NA,Home,6,5,NA,NA,FALSE,Regular,2014,Sat Dec 14,20131214,6,5,0,0,2013-12-14,1629,NA
251,Gardner Webb,8,Duke,"L, 85-66",64,0,NA,Away,6,6,NA,NA,FALSE,Regular,2014,Mon Dec 16,20131216,6,6,0,0,2013-12-16,1737,A
248,Gardner Webb,78,Georgia,"L, 58-49",64,0,NA,Away,6,7,NA,NA,FALSE,Regular,2014,Thu Dec 19,20131219,6,7,0,0,2013-12-19,1847,B
254,Gardner Webb,NA,Hiwassee,"W, 90-54",73,0,NA,Home,7,7,NA,NA,FALSE,Regular,2014,Sat Dec 21,20131221,7,7,0,0,2013-12-21,1920,NA
241,Gardner Webb,320,Delaware St.,"L, 66-65",65,1,NA,Away,7,8,NA,NA,FALSE,Regular,2014,Thu Jan 2,20140102,7,8,0,0,2014-01-02,2310,NA
255,Gardner Webb,235,UNC Asheville,"L, 81-77",72,0,NA,Home,7,9,0,1,TRUE,Regular,2014,Wed Jan 8,20140108,7,9,0,1,2014-01-08,2582,NA
265,Gardner Webb,221,Coastal Carolina,"L, 81-69",71,0,NA,Home,7,10,0,2,TRUE,Regular,2014,Sat Jan 11,20140111,7,10,0,2,2014-01-11,2712,NA
290,Gardner Webb,229,Winthrop,"W, 56-51",61,0,NA,Away,8,10,1,2,TRUE,Regular,2014,Wed Jan 15,20140115,8,10,1,2,2014-01-15,2918,NA
275,Gardner Webb,349,Presbyterian,"W, 67-58",66,0,NA,Away,9,10,2,2,TRUE,Regular,2014,Sat Jan 18,20140118,9,10,2,2,2014-01-18,3080,NA
273,Gardner Webb,220,Charleston Southern,"L, 78-76",68,0,NA,Home,9,11,2,3,TRUE,Regular,2014,Wed Jan 22,20140122,9,11,2,3,2014-01-22,3269,NA
274,Gardner Webb,327,Campbell,"W, 66-48",60,0,NA,Home,10,11,3,3,TRUE,Regular,2014,Sat Jan 25,20140125,10,11,3,3,2014-01-25,3475,NA
264,Gardner Webb,346,Longwood,"W, 82-62",65,0,NA,Away,11,11,4,3,TRUE,Regular,2014,Wed Jan 29,20140129,11,11,4,3,2014-01-29,3599,NA
251,Gardner Webb,256,Radford,"W, 73-72",69,1,NA,Away,12,11,5,3,TRUE,Regular,2014,Sat Feb 1,20140201,12,11,5,3,2014-02-01,3773,NA
241,Gardner Webb,210,VMI,"L, 108-104",97,4,NA,Home,12,12,5,4,TRUE,Regular,2014,Wed Feb 5,20140205,12,12,5,4,2014-02-05,3926,NA
252,Gardner Webb,248,High Point,"W, 80-76",67,0,NA,Home,13,12,6,4,TRUE,Regular,2014,Sat Feb 8,20140208,13,12,6,4,2014-02-08,4037,NA
248,Gardner Webb,283,Liberty,"W, 68-52",63,0,NA,Away,14,12,7,4,TRUE,Regular,2014,Tue Feb 11,20140211,14,12,7,4,2014-02-11,4197,NA
226,Gardner Webb,221,Coastal Carolina,"L, 75-60",71,0,NA,Away,14,13,7,5,TRUE,Regular,2014,Sat Feb 15,20140215,14,13,7,5,2014-02-15,4454,NA
233,Gardner Webb,349,Presbyterian,"W, 79-70",70,0,NA,Home,15,13,8,5,TRUE,Regular,2014,Wed Feb 19,20140219,15,13,8,5,2014-02-19,4591,NA
243,Gardner Webb,229,Winthrop,"W, 85-79",73,1,NA,Home,16,13,9,5,TRUE,Regular,2014,Sat Feb 22,20140222,16,13,9,5,2014-02-22,4700,NA
245,Gardner Webb,220,Charleston Southern,"W, 78-76",65,0,NA,Away,17,13,10,5,TRUE,Regular,2014,Wed Feb 26,20140226,17,13,10,5,2014-02-26,4889,NA
234,Gardner Webb,235,UNC Asheville,"L, 83-71",72,0,NA,Away,17,14,10,6,TRUE,Regular,2014,Sat Mar 1,20140301,17,14,10,6,2014-03-01,5082,NA
246,Gardner Webb,346,Longwood,"W, 81-65",67,0,NA,Neutral,18,14,NA,NA,FALSE,Big South Conference Tournament,2014,Wed Mar 5,20140305,18,14,10,6,2014-03-05,5781,NA
237,Gardner Webb,210,VMI,"L, 90-77",77,0,NA,Neutral,18,15,NA,NA,FALSE,Big South Conference Tournament,2014,Fri Mar 7,20140307,18,15,10,6,2014-03-07,5825,NA
89,George Mason,120,American,"W, 63-60",61,0,NA,Home,1,0,NA,NA,FALSE,Regular,2014,Fri Nov 8,20131108,1,0,0,0,2013-11-08,133,NA
109,George Mason,343,Lamar,"W, 68-54",65,0,NA,Away,2,0,NA,NA,FALSE,Regular,2014,Tue Nov 12,20131112,2,0,0,0,2013-11-12,305,NA
104,George Mason,95,Northern Iowa,"W, 76-70",70,0,NA,Home,3,0,NA,NA,FALSE,Regular,2014,Sat Nov 16,20131116,3,0,0,0,2013-11-16,492,NA
105,George Mason,314,St. Francis PA,"W, 58-46",65,0,NA,Home,4,0,NA,NA,FALSE,Regular,2014,Tue Nov 19,20131119,4,0,0,0,2013-11-19,685,NA
99,George Mason,76,Iona,"L, 89-73",78,0,NA,Away,4,1,NA,NA,FALSE,Regular,2014,Sat Nov 23,20131123,4,1,0,0,2013-11-23,856,A
121,George Mason,100,Princeton,"L, 71-66",64,0,NA,Away,4,2,NA,NA,FALSE,Regular,2014,Tue Nov 26,20131126,4,2,0,0,2013-11-26,1004,B
123,George Mason,115,Rhode Island,"W, 61-54",64,0,NA,Home,5,2,NA,NA,FALSE,Regular,2014,Sat Nov 30,20131130,5,2,0,0,2013-11-30,1147,NA
112,George Mason,191,South Florida,"L, 68-66",70,0,NA,Home,5,3,NA,NA,FALSE,Regular,2014,Wed Dec 4,20131204,5,3,0,0,2013-12-04,1300,NA
121,George Mason,30,Oklahoma,"L, 81-66",78,0,NA,Semi-Home,5,4,NA,NA,FALSE,Regular,2014,Sun Dec 8,20131208,5,4,0,0,2013-12-08,1531,A
135,George Mason,20,Iowa St.,"L, 79-67",73,0,NA,Neutral,5,5,NA,NA,FALSE,Regular,2014,Sun Dec 22,20131222,5,5,0,0,2013-12-22,2038,A
140,George Mason,107,Oregon St.,"L, 58-54",61,0,NA,Neutral,5,6,NA,NA,FALSE,Regular,2014,Mon Dec 23,20131223,5,6,0,0,2013-12-23,5537,NA
142,George Mason,65,Saint Mary's,"W, 65-63",62,0,NA,Neutral,6,6,NA,NA,FALSE,Regular,2014,Wed Dec 25,20131225,6,6,0,0,2013-12-25,5545,B
130,George Mason,257,Penn,"W, 80-77",72,0,NA,Home,7,6,NA,NA,FALSE,Regular,2014,Thu Jan 2,20140102,7,6,0,0,2014-01-02,2358,NA
136,George Mason,175,Old Dominion,"L, 71-66",71,0,NA,Away,7,7,NA,NA,FALSE,Regular,2014,Sat Jan 4,20140104,7,7,0,0,2014-01-04,2508,NA
144,George Mason,25,VCU,"L, 71-57",71,0,NA,Away,7,8,0,1,TRUE,Regular,2014,Thu Jan 9,20140109,7,8,0,1,2014-01-09,2658,A
150,George Mason,55,Saint Joseph's,"L, 84-80",73,0,NA,Home,7,9,0,2,TRUE,Regular,2014,Sat Jan 11,20140111,7,9,0,2,2014-01-11,2817,B
152,George Mason,50,Massachusetts,"L, 88-87",75,0,NA,Home,7,10,0,3,TRUE,Regular,2014,Wed Jan 15,20140115,7,10,0,3,2014-01-15,2901,B
145,George Mason,115,Rhode Island,"L, 71-69",70,1,NA,Away,7,11,0,4,TRUE,Regular,2014,Sat Jan 18,20140118,7,11,0,4,2014-01-18,3066,B
145,George Mason,201,Fordham,"L, 76-70",65,0,NA,Away,7,12,0,5,TRUE,Regular,2014,Wed Jan 22,20140122,7,12,0,5,2014-01-22,3267,NA
149,George Mason,47,George Washington,"L, 75-69",66,0,NA,Home,7,13,0,6,TRUE,Regular,2014,Sat Jan 25,20140125,7,13,0,6,2014-01-25,3377,B
151,George Mason,35,Saint Louis,"L, 87-81",75,1,NA,Away,7,14,0,7,TRUE,Regular,2014,Sat Feb 1,20140201,7,14,0,7,2014-02-01,3746,A
140,George Mason,42,Dayton,"L, 84-67",65,0,NA,Home,7,15,0,8,TRUE,Regular,2014,Wed Feb 5,20140205,7,15,0,8,2014-02-05,3927,B
158,George Mason,152,Duquesne,"W, 74-68",69,0,NA,Away,8,15,1,8,TRUE,Regular,2014,Sat Feb 8,20140208,8,15,1,8,2014-02-08,4058,NA
149,George Mason,50,Massachusetts,"W, 91-80",76,0,NA,Away,9,15,2,8,TRUE,Regular,2014,Wed Feb 12,20140212,9,15,2,8,2014-02-12,4258,A
123,George Mason,84,St. Bonaventure,"L, 85-73",70,0,NA,Home,9,16,2,9,TRUE,Regular,2014,Sat Feb 15,20140215,9,16,2,9,2014-02-15,4361,NA
133,George Mason,35,Saint Louis,"L, 89-85",77,1,NA,Home,9,17,2,10,TRUE,Regular,2014,Wed Feb 19,20140219,9,17,2,10,2014-02-19,4552,B
129,George Mason,91,Richmond,"W, 69-60",59,0,NA,Home,10,17,3,10,TRUE,Regular,2014,Wed Feb 26,20140226,10,17,3,10,2014-02-26,4876,NA
123,George Mason,47,George Washington,"L, 66-58",65,0,NA,Away,10,18,3,11,TRUE,Regular,2014,Sun Mar 2,20140302,10,18,3,11,2014-03-02,5145,A
125,George Mason,105,La Salle,"W, 59-57",65,0,NA,Away,11,18,4,11,TRUE,Regular,2014,Thu Mar 6,20140306,11,18,4,11,2014-03-06,5234,B
117,George Mason,152,Duquesne,"L, 81-69",66,0,NA,Home,11,19,4,12,TRUE,Regular,2014,Sat Mar 8,20140308,11,19,4,12,2014-03-08,5289,NA
130,George Mason,201,Fordham,"L, 70-67",64,0,NA,Neutral,11,20,NA,NA,FALSE,Atlantic 10 Conference Tournament,2014,Wed Mar 12,20140312,11,20,4,12,2014-03-12,5926,NA
120,George Washington,256,Radford,"W, 76-54",68,0,NA,Home,1,0,NA,NA,FALSE,Regular,2014,Fri Nov 8,20131108,1,0,0,0,2013-11-08,134,NA
93,George Washington,339,Maine,"W, 108-81",81,0,NA,Home,2,0,NA,NA,FALSE,Regular,2014,Tue Nov 12,20131112,2,0,0,0,2013-11-12,285,NA
90,George Washington,74,Manhattan,"W, 80-74",71,0,NA,Away,3,0,NA,NA,FALSE,Regular,2014,Sat Nov 16,20131116,3,0,0,0,2013-11-16,526,A
68,George Washington,320,Delaware St.,"W, 94-50",68,0,NA,Home,4,0,NA,NA,FALSE,Regular,2014,Tue Nov 19,20131119,4,0,0,0,2013-11-19,686,NA
66,George Washington,77,Miami FL,"W, 71-63",65,1,NA,Neutral,5,0,NA,NA,FALSE,Regular,2014,Thu Nov 28,20131128,5,0,0,0,2013-11-28,1064,B
59,George Washington,68,Marquette,"L, 76-60",64,0,NA,Neutral,5,1,NA,NA,FALSE,Regular,2014,Fri Nov 29,20131129,5,1,0,0,2013-11-29,5488,B
74,George Washington,17,Creighton,"W, 60-53",63,0,NA,Neutral,6,1,NA,NA,FALSE,Regular,2014,Sun Dec 1,20131201,6,1,0,0,2013-12-01,5523,A
64,George Washington,170,Rutgers,"W, 93-87",70,0,NA,Home,7,1,NA,NA,FALSE,Regular,2014,Wed Dec 4,20131204,7,1,0,0,2013-12-04,1357,NA
69,George Washington,43,Maryland,"W, 77-75",77,0,NA,Neutral,8,1,NA,NA,FALSE,Regular,2014,Sun Dec 8,20131208,8,1,0,0,2013-12-08,1532,A
67,George Washington,126,Boston University,"W, 70-60",67,0,NA,Home,9,1,NA,NA,FALSE,Regular,2014,Wed Dec 11,20131211,9,1,0,0,2013-12-11,1594,NA
64,George Washington,323,UMBC,"W, 74-61",72,0,NA,Home,10,1,NA,NA,FALSE,Regular,2014,Sat Dec 21,20131221,10,1,0,0,2013-12-21,1921,NA
63,George Washington,266,Hofstra,"W, 69-58",58,0,NA,Away,11,1,NA,NA,FALSE,Regular,2014,Sat Dec 28,20131228,11,1,0,0,2013-12-28,2085,NA
63,George Washington,45,Kansas St.,"L, 72-55",69,0,NA,Away,11,2,NA,NA,FALSE,Regular,2014,Tue Dec 31,20131231,11,2,0,0,2013-12-31,2252,A
73,George Washington,78,Georgia,"W, 73-55",67,0,NA,Home,12,2,NA,NA,FALSE,Regular,2014,Fri Jan 3,20140103,12,2,0,0,2014-01-03,2377,NA
60,George Washington,105,La Salle,"L, 76-72",66,0,NA,Away,12,3,0,1,TRUE,Regular,2014,Thu Jan 9,20140109,12,3,0,1,2014-01-09,2662,B
60,George Washington,115,Rhode Island,"W, 69-56",63,0,NA,Home,13,3,1,1,TRUE,Regular,2014,Sat Jan 11,20140111,13,3,1,1,2014-01-11,2758,NA
55,George Washington,25,VCU,"W, 76-66",75,0,NA,Home,14,3,2,1,TRUE,Regular,2014,Tue Jan 14,20140114,14,3,2,1,2014-01-14,2884,A
48,George Washington,84,St. Bonaventure,"W, 79-71",71,0,NA,Away,15,3,3,1,TRUE,Regular,2014,Sat Jan 18,20140118,15,3,3,1,2014-01-18,3151,B
37,George Washington,141,George Mason,"W, 75-69",66,0,NA,Away,16,3,4,1,TRUE,Regular,2014,Sat Jan 25,20140125,16,3,4,1,2014-01-25,3377,NA
44,George Washington,105,La Salle,"W, 69-47",65,0,NA,Home,17,3,5,1,TRUE,Regular,2014,Wed Jan 29,20140129,17,3,5,1,2014-01-29,3596,NA
35,George Washington,42,Dayton,"L, 75-65",63,0,NA,Away,17,4,5,2,TRUE,Regular,2014,Sat Feb 1,20140201,17,4,5,2,2014-02-01,3721,A
40,George Washington,152,Duquesne,"W, 71-57",73,0,NA,Home,18,4,6,2,TRUE,Regular,2014,Wed Feb 5,20140205,18,4,6,2,2014-02-05,3928,NA
39,George Washington,201,Fordham,"W, 93-67",70,0,NA,Home,19,4,7,2,TRUE,Regular,2014,Sat Feb 8,20140208,19,4,7,2,2014-02-08,4044,NA
36,George Washington,25,VCU,"L, 92-75",80,0,NA,Away,19,5,7,3,TRUE,Regular,2014,Wed Feb 12,20140212,19,5,7,3,2014-02-12,4234,A
36,George Washington,50,Massachusetts,"L, 67-61",72,0,NA,Home,19,6,7,4,TRUE,Regular,2014,Sat Feb 15,20140215,19,6,7,4,2014-02-15,4362,B
41,George Washington,91,Richmond,"W, 73-65",63,0,NA,Away,20,6,8,4,TRUE,Regular,2014,Tue Feb 18,20140218,20,6,8,4,2014-02-18,4530,B
37,George Washington,35,Saint Louis,"L, 66-59",67,0,NA,Away,20,7,8,5,TRUE,Regular,2014,Sat Feb 22,20140222,20,7,8,5,2014-02-22,4674,A
43,George Washington,141,George Mason,"W, 66-58",65,0,NA,Home,21,7,9,5,TRUE,Regular,2014,Sun Mar 2,20140302,21,7,9,5,2014-03-02,5145,NA
42,George Washington,55,Saint Joseph's,"W, 76-71",65,0,NA,Home,22,7,10,5,TRUE,Regular,2014,Wed Mar 5,20140305,22,7,10,5,2014-03-05,5201,B
40,George Washington,201,Fordham,"W, 70-67",61,0,NA,Away,23,7,11,5,TRUE,Regular,2014,Sat Mar 8,20140308,23,7,11,5,2014-03-08,5298,NA
41,George Washington,50,Massachusetts,"W, 85-77",78,0,NA,Neutral,24,7,NA,NA,FALSE,Atlantic 10 Conference Tournament,2014,Fri Mar 14,20140314,24,7,11,5,2014-03-14,6012,A
37,George Washington,25,VCU,"L, 74-55",65,0,NA,Neutral,24,8,NA,NA,FALSE,Atlantic 10 Conference Tournament,2014,Sat Mar 15,20140315,24,8,11,5,2014-03-15,6035,A
42,George Washington,36,Memphis,"L, 71-66",60,0,NA,Neutral,24,9,NA,NA,FALSE,NCAA Tournament - 9 seed,2014,Fri Mar 21,20140321,24,9,11,5,2014-03-21,6065,A
14,Georgetown,28,Oregon,"L, 82-75",69,0,NA,Neutral,0,1,NA,NA,FALSE,Regular,2014,Fri Nov 8,20131108,0,1,0,0,2013-11-08,174,A
27,Georgetown,133,Wright St.,"W, 88-70",74,0,NA,Home,1,1,NA,NA,FALSE,Regular,2014,Wed Nov 13,20131113,1,1,0,0,2013-11-13,365,NA
26,Georgetown,203,Northeastern,"L, 63-56",65,0,NA,Neutral,1,2,NA,NA,FALSE,Regular,2014,Thu Nov 21,20131121,1,2,0,0,2013-11-21,739,NA
46,Georgetown,45,Kansas St.,"W, 90-63",65,0,NA,Neutral,2,2,NA,NA,FALSE,Regular,2014,Fri Nov 22,20131122,2,2,0,0,2013-11-22,5419,A
28,Georgetown,25,VCU,"W, 84-80",80,0,NA,Neutral,3,2,NA,NA,FALSE,Regular,2014,Sun Nov 24,20131124,3,2,0,0,2013-11-24,5435,A
26,Georgetown,265,Lipscomb,"W, 70-49",65,0,NA,Home,4,2,NA,NA,FALSE,Regular,2014,Sat Nov 30,20131130,4,2,0,0,2013-11-30,1148,NA
25,Georgetown,248,High Point,"W, 80-45",66,0,NA,Home,5,2,NA,NA,FALSE,Regular,2014,Thu Dec 5,20131205,5,2,0,0,2013-12-05,1373,NA
18,Georgetown,184,Colgate,"W, 61-55",63,0,NA,Home,6,2,NA,NA,FALSE,Regular,2014,Sat Dec 7,20131207,6,2,0,0,2013-12-07,1422,NA
26,Georgetown,202,Elon,"W, 85-76",66,0,NA,Home,7,2,NA,NA,FALSE,Regular,2014,Tue Dec 17,20131217,7,2,0,0,2013-12-17,1762,NA
29,Georgetown,7,Kansas,"L, 86-64",68,0,NA,Away,7,3,NA,NA,FALSE,Regular,2014,Sat Dec 21,20131221,7,3,0,0,2013-12-21,1923,A
32,Georgetown,231,FIU,"W, 92-57",66,0,NA,Home,8,3,NA,NA,FALSE,Regular,2014,Sat Dec 28,20131228,8,3,0,0,2013-12-28,2077,NA
32,Georgetown,183,DePaul,"W, 61-54",73,0,NA,Home,9,3,1,0,TRUE,Regular,2014,Tue Dec 31,20131231,9,3,1,0,2013-12-31,2266,NA
33,Georgetown,54,St. John's,"W, 77-60",69,0,NA,Home,10,3,2,0,TRUE,Regular,2014,Sat Jan 4,20140104,10,3,2,0,2014-01-04,2383,B
33,Georgetown,48,Providence,"L, 70-52",64,0,NA,Away,10,4,2,1,TRUE,Regular,2014,Wed Jan 8,20140108,10,4,2,1,2014-01-08,2591,A
40,Georgetown,99,Butler,"W, 70-67",69,1,NA,Away,11,4,3,1,TRUE,Regular,2014,Sat Jan 11,20140111,11,4,3,1,2014-01-11,2787,B
41,Georgetown,52,Xavier,"L, 80-67",63,0,NA,Away,11,5,3,2,TRUE,Regular,2014,Wed Jan 15,20140115,11,5,3,2,2014-01-15,2919,A
50,Georgetown,94,Seton Hall,"L, 67-57",62,0,NA,Home,11,6,3,3,TRUE,Regular,2014,Sat Jan 18,20140118,11,6,3,3,2014-01-18,3048,NA
59,Georgetown,68,Marquette,"L, 80-72",70,1,NA,Home,11,7,3,4,TRUE,Regular,2014,Mon Jan 20,20140120,11,7,3,4,2014-01-20,3206,B
69,Georgetown,17,Creighton,"L, 76-63",67,0,NA,Away,11,8,3,5,TRUE,Regular,2014,Sat Jan 25,20140125,11,8,3,5,2014-01-25,3479,A
65,Georgetown,11,Villanova,"L, 65-60",65,0,NA,Home,11,9,3,6,TRUE,Regular,2014,Mon Jan 27,20140127,11,9,3,6,2014-01-27,3533,A
69,Georgetown,9,Michigan St.,"W, 64-60",62,0,NA,Neutral,12,9,NA,NA,FALSE,Regular,2014,Sat Feb 1,20140201,12,9,3,6,2014-02-01,3747,A
59,Georgetown,183,DePaul,"W, 71-59",62,0,NA,Away,13,9,4,6,TRUE,Regular,2014,Mon Feb 3,20140203,13,9,4,6,2014-02-03,3862,NA
53,Georgetown,99,Butler,"W, 71-63",59,0,NA,Home,14,9,5,6,TRUE,Regular,2014,Sat Feb 8,20140208,14,9,5,6,2014-02-08,4018,NA
53,Georgetown,48,Providence,"W, 83-71",68,0,NA,Home,15,9,6,6,TRUE,Regular,2014,Mon Feb 10,20140210,15,9,6,6,2014-02-10,4177,B
52,Georgetown,54,St. John's,"L, 82-60",61,0,NA,Away,15,10,6,7,TRUE,Regular,2014,Sun Feb 16,20140216,15,10,6,7,2014-02-16,4505,A
60,Georgetown,94,Seton Hall,"L, 82-67",64,0,NA,Away,15,11,6,8,TRUE,Regular,2014,Thu Feb 20,20140220,15,11,6,8,2014-02-20,4643,B
65,Georgetown,52,Xavier,"W, 74-52",54,0,NA,Home,16,11,7,8,TRUE,Regular,2014,Sat Feb 22,20140222,16,11,7,8,2014-02-22,4690,B
54,Georgetown,68,Marquette,"L, 75-73",66,0,NA,Away,16,12,7,9,TRUE,Regular,2014,Thu Feb 27,20140227,16,12,7,9,2014-02-27,4971,A
55,Georgetown,17,Creighton,"W, 75-63",61,0,NA,Home,17,12,8,9,TRUE,Regular,2014,Tue Mar 4,20140304,17,12,8,9,2014-03-04,5180,A
49,Georgetown,11,Villanova,"L, 77-59",65,0,NA,Away,17,13,8,10,TRUE,Regular,2014,Sat Mar 8,20140308,17,13,8,10,2014-03-08,5282,A
49,Georgetown,183,DePaul,"L, 60-56",56,0,NA,Neutral,17,14,NA,NA,FALSE,Big East Conference Tournament,2014,Wed Mar 12,20140312,17,14,8,10,2014-03-12,5888,NA
54,Georgetown,58,West Virginia,"W, 77-65",64,0,NA,Home,18,14,NA,NA,FALSE,National Invitation Tournament (NIT) - 4 seed,2014,Tue Mar 18,20140318,18,14,8,10,2014-03-18,6114,B
63,Georgetown,38,Florida St.,"L, 101-90",74,0,NA,Away,18,15,NA,NA,FALSE,National Invitation Tournament (NIT) - 4 seed,2014,Mon Mar 24,20140324,18,15,8,10,2014-03-24,6146,A
122,Georgia,192,Wofford,"W, 72-52",61,0,NA,Home,1,0,NA,NA,FALSE,Regular,2014,Fri Nov 8,20131108,1,0,0,0,2013-11-08,77,NA
85,Georgia,114,Georgia Tech,"L, 80-71",78,0,NA,Home,1,1,NA,NA,FALSE,Regular,2014,Fri Nov 15,20131115,1,1,0,0,2013-11-15,443,NA
120,Georgia,123,Davidson,"L, 94-82",69,0,NA,Neutral,1,2,NA,NA,FALSE,Regular,2014,Thu Nov 21,20131121,1,2,0,0,2013-11-21,748,NA
154,Georgia,150,Temple,"L, 83-81",70,0,NA,Neutral,1,3,NA,NA,FALSE,Regular,2014,Fri Nov 22,20131122,1,3,0,0,2013-11-22,5425,NA
168,Georgia,56,Nebraska,"L, 73-65",61,0,NA,Neutral,1,4,NA,NA,FALSE,Regular,2014,Sun Nov 24,20131124,1,4,0,0,2013-11-24,5434,B
175,Georgia,331,Appalachian St.,"W, 71-53",64,0,NA,Home,2,4,NA,NA,FALSE,Regular,2014,Fri Nov 29,20131129,2,4,0,0,2013-11-29,1086,NA
167,Georgia,279,Chattanooga,"W, 87-56",73,0,NA,Home,3,4,NA,NA,FALSE,Regular,2014,Mon Dec 2,20131202,3,4,0,0,2013-12-02,1249,NA
143,Georgia,265,Lipscomb,"W, 84-75",72,0,NA,Home,4,4,NA,NA,FALSE,Regular,2014,Sat Dec 14,20131214,4,4,0,0,2013-12-14,1656,NA
144,Georgia,247,Gardner Webb,"W, 58-49",64,0,NA,Home,5,4,NA,NA,FALSE,Regular,2014,Thu Dec 19,20131219,5,4,0,0,2013-12-19,1847,NA
141,Georgia,237,Western Carolina,"W, 65-63",56,0,NA,Home,6,4,NA,NA,FALSE,Regular,2014,Sat Dec 21,20131221,6,4,0,0,2013-12-21,1931,NA
150,Georgia,67,Colorado,"L, 84-70",64,0,NA,Away,6,5,NA,NA,FALSE,Regular,2014,Sat Dec 28,20131228,6,5,0,0,2013-12-28,2081,A
149,Georgia,47,George Washington,"L, 73-55",67,0,NA,Away,6,6,NA,NA,FALSE,Regular,2014,Fri Jan 3,20140103,6,6,0,0,2014-01-03,2377,A
170,Georgia,69,Missouri,"W, 70-64",69,1,NA,Away,7,6,1,0,TRUE,Regular,2014,Wed Jan 8,20140108,7,6,1,0,2014-01-08,2605,A
142,Georgia,86,Alabama,"W, 66-58",66,0,NA,Home,8,6,2,0,TRUE,Regular,2014,Sat Jan 11,20140111,8,6,2,0,2014-01-11,2776,NA
140,Georgia,3,Florida,"L, 72-50",61,0,NA,Away,8,7,2,1,TRUE,Regular,2014,Tue Jan 14,20140114,8,7,2,1,2014-01-14,2883,A
147,Georgia,44,Arkansas,"W, 66-61",72,1,NA,Home,9,7,3,1,TRUE,Regular,2014,Sat Jan 18,20140118,9,7,3,1,2014-01-18,3063,B
135,Georgia,112,South Carolina,"W, 97-76",73,0,NA,Home,10,7,4,1,TRUE,Regular,2014,Wed Jan 22,20140122,10,7,4,1,2014-01-22,3255,NA
117,Georgia,13,Kentucky,"L, 79-54",66,0,NA,Away,10,8,4,2,TRUE,Regular,2014,Sat Jan 25,20140125,10,8,4,2,2014-01-25,3362,A
116,Georgia,109,Vanderbilt,"L, 59-54",63,0,NA,Home,10,9,4,3,TRUE,Regular,2014,Wed Jan 29,20140129,10,9,4,3,2014-01-29,3564,NA
129,Georgia,122,Auburn,"L, 74-67",62,0,NA,Away,10,10,4,4,TRUE,Regular,2014,Sat Feb 1,20140201,10,10,4,4,2014-02-01,3690,B
