Team,Opponent.Rk,Opponent,Result,Poss,OT,PreWP,Location,W,L,W.Conference,L.Conference,ConferenceGame,Postseason,Year,Day.Date,GameDate,W.Proj,L.Proj,W.ConferenceProj,L.ConferenceProj,Date,GameId,TiersOfJoy
Cornell,12,Stanford,"L, 77-53",67,0,NA,Neutral,22,6,NA,NA,FALSE,NCAA Tournament - 14 seed,2008,Thu Mar 20,20080320,22,6,14,0,NA,NA,A
Creighton,114,DePaul,"W, 74-62",73,0,NA,Home,1,0,NA,NA,FALSE,Regular,2008,Fri Nov 9,20071109,1,0,0,0,NA,NA,NA
Creighton,306,Mississippi Valley St.,"W, 76-46",64,0,NA,Home,2,0,NA,NA,FALSE,Regular,2008,Sat Nov 17,20071117,2,0,0,0,NA,NA,NA
Creighton,39,Nebraska,"W, 74-62",69,0,NA,Home,3,0,NA,NA,FALSE,Regular,2008,Sat Nov 24,20071124,3,0,0,0,NA,NA,B
Creighton,285,Savannah St.,"W, 78-52",75,0,NA,Home,4,0,NA,NA,FALSE,Regular,2008,Thu Nov 29,20071129,4,0,0,0,NA,NA,NA
Creighton,257,Drexel,"W, 72-48",68,0,NA,Away,5,0,NA,NA,FALSE,Regular,2008,Sat Dec 1,20071201,5,0,0,0,NA,NA,NA
Creighton,15,Xavier,"L, 79-66",72,0,NA,Away,5,1,NA,NA,FALSE,Regular,2008,Wed Dec 5,20071205,5,1,0,0,NA,NA,A
Creighton,45,Saint Joseph's,"W, 90-84",78,1,NA,Home,6,1,NA,NA,FALSE,Regular,2008,Sun Dec 9,20071209,6,1,0,0,NA,NA,B
Creighton,NA,Houston Baptist,"W, 110-73",74,0,NA,Home,7,1,NA,NA,FALSE,Regular,2008,Mon Dec 17,20071217,7,1,0,0,NA,NA,NA
Creighton,334,North Carolina Central,"W, 88-54",68,0,NA,Home,8,1,NA,NA,FALSE,Regular,2008,Thu Dec 20,20071220,8,1,0,0,NA,NA,NA
Creighton,193,Arkansas Little Rock,"W, 80-61",67,0,NA,Home,9,1,NA,NA,FALSE,Regular,2008,Sat Dec 22,20071222,9,1,0,0,NA,NA,NA
Creighton,58,Illinois St.,"L, 80-67",68,0,NA,Home,9,2,0,1,TRUE,Regular,2008,Sat Dec 29,20071229,9,2,0,1,NA,NA,B
Creighton,132,Indiana St.,"L, 62-54",62,0,NA,Away,9,3,0,2,TRUE,Regular,2008,Wed Jan 2,20080102,9,3,0,2,NA,NA,NA
Creighton,89,Missouri St.,"W, 50-49",64,0,NA,Away,10,3,1,2,TRUE,Regular,2008,Sat Jan 5,20080105,10,3,1,2,NA,NA,B
Creighton,217,Evansville,"W, 77-59",71,0,NA,Home,11,3,2,2,TRUE,Regular,2008,Wed Jan 9,20080109,11,3,2,2,NA,NA,NA
Creighton,154,Wichita St.,"W, 68-65",61,0,NA,Away,12,3,3,2,TRUE,Regular,2008,Sat Jan 12,20080112,12,3,3,2,NA,NA,NA
Creighton,121,Northern Iowa,"W, 68-59",64,0,NA,Away,13,3,4,2,TRUE,Regular,2008,Tue Jan 15,20080115,13,3,4,2,NA,NA,B
Creighton,132,Indiana St.,"W, 86-69",67,0,NA,Home,14,3,5,2,TRUE,Regular,2008,Sat Jan 19,20080119,14,3,5,2,NA,NA,NA
Creighton,17,Drake,"L, 68-60",64,1,NA,Home,14,4,5,3,TRUE,Regular,2008,Tue Jan 22,20080122,14,4,5,3,NA,NA,A
Creighton,62,Southern Illinois,"L, 48-44",58,0,NA,Away,14,5,5,4,TRUE,Regular,2008,Sat Jan 26,20080126,14,5,5,4,NA,NA,A
Creighton,17,Drake,"L, 75-65",63,0,NA,Away,14,6,5,5,TRUE,Regular,2008,Wed Jan 30,20080130,14,6,5,5,NA,NA,A
Creighton,154,Wichita St.,"W, 65-63",53,0,NA,Home,15,6,6,5,TRUE,Regular,2008,Sat Feb 2,20080202,15,6,6,5,NA,NA,NA
Creighton,121,Northern Iowa,"W, 74-50",64,0,NA,Home,16,6,7,5,TRUE,Regular,2008,Tue Feb 5,20080205,16,6,7,5,NA,NA,NA
Creighton,62,Southern Illinois,"W, 72-53",64,0,NA,Home,17,6,8,5,TRUE,Regular,2008,Sun Feb 10,20080210,17,6,8,5,NA,NA,B
Creighton,217,Evansville,"L, 60-56",61,0,NA,Away,17,7,8,6,TRUE,Regular,2008,Wed Feb 13,20080213,17,7,8,6,NA,NA,NA
Creighton,87,Bradley,"L, 87-59",64,0,NA,Away,17,8,8,7,TRUE,Regular,2008,Sat Feb 16,20080216,17,8,8,7,NA,NA,B
Creighton,89,Missouri St.,"W, 88-67",69,0,NA,Home,18,8,9,7,TRUE,Regular,2008,Tue Feb 19,20080219,18,8,9,7,NA,NA,NA
Creighton,77,Oral Roberts,"W, 65-64",65,0,NA,Away,19,8,NA,NA,FALSE,Regular,2008,Sat Feb 23,20080223,19,8,9,7,NA,NA,A
Creighton,58,Illinois St.,"L, 68-54",56,0,NA,Away,19,9,9,8,TRUE,Regular,2008,Wed Feb 27,20080227,19,9,9,8,NA,NA,A
Creighton,87,Bradley,"W, 111-110",92,2,NA,Home,20,9,10,8,TRUE,Regular,2008,Sat Mar 1,20080301,20,9,10,8,NA,NA,NA
Creighton,87,Bradley,"W, 74-70",65,0,NA,Neutral,21,9,NA,NA,FALSE,Missouri Valley Conference Tournament,2008,Fri Mar 7,20080307,21,9,10,8,NA,NA,B
Creighton,17,Drake,"L, 75-67",65,0,NA,Neutral,21,10,NA,NA,FALSE,Missouri Valley Conference Tournament,2008,Sat Mar 8,20080308,21,10,10,8,NA,NA,A
Creighton,72,Rhode Island,"W, 74-73",72,0,NA,Home,22,10,NA,NA,FALSE,National Invitation Tournament (NIT) - 3 seed,2008,Tue Mar 18,20080318,22,10,10,8,NA,NA,B
Creighton,38,Florida,"L, 82-54",74,0,NA,Away,22,11,NA,NA,FALSE,National Invitation Tournament (NIT) - 3 seed,2008,Fri Mar 21,20080321,22,11,10,8,NA,NA,A
Dartmouth,156,Air Force,"L, 67-38",59,0,NA,Away,0,1,NA,NA,FALSE,Regular,2008,Fri Nov 9,20071109,0,1,0,0,NA,NA,NA
Dartmouth,255,VMI,"W, 98-87",83,0,NA,Neutral,1,1,NA,NA,FALSE,Regular,2008,Sat Nov 10,20071110,1,1,0,0,NA,NA,NA
Dartmouth,216,James Madison,"L, 72-57",69,0,NA,Home,1,2,NA,NA,FALSE,Regular,2008,Sat Nov 17,20071117,1,2,0,0,NA,NA,NA
Dartmouth,183,Rutgers,"L, 55-50",64,0,NA,Away,1,3,NA,NA,FALSE,Regular,2008,Tue Nov 20,20071120,1,3,0,0,NA,NA,NA
Dartmouth,192,Colgate,"W, 81-76",69,0,NA,Away,2,3,NA,NA,FALSE,Regular,2008,Sat Nov 24,20071124,2,3,0,0,NA,NA,NA
Dartmouth,175,Vermont,"W, 76-75",69,0,NA,Home,3,3,NA,NA,FALSE,Regular,2008,Tue Nov 27,20071127,3,3,0,0,NA,NA,NA
Dartmouth,300,Stony Brook,"L, 70-43",64,0,NA,Away,3,4,NA,NA,FALSE,Regular,2008,Sat Dec 1,20071201,3,4,0,0,NA,NA,NA
Dartmouth,321,UC Davis,"W, 70-67",62,0,NA,Home,4,4,NA,NA,FALSE,Regular,2008,Mon Dec 3,20071203,4,4,0,0,NA,NA,NA
Dartmouth,NA,Daniel Webster,"W, 88-52",68,0,NA,Home,5,4,NA,NA,FALSE,Regular,2008,Sat Dec 15,20071215,5,4,0,0,NA,NA,NA
Dartmouth,237,Quinnipiac,"L, 85-63",69,0,NA,Away,5,5,NA,NA,FALSE,Regular,2008,Wed Dec 19,20071219,5,5,0,0,NA,NA,NA
Dartmouth,264,Army,"L, 59-56",65,0,NA,Away,5,6,NA,NA,FALSE,Regular,2008,Sat Dec 22,20071222,5,6,0,0,NA,NA,NA
Dartmouth,93,Siena,"L, 89-54",76,0,NA,Away,5,7,NA,NA,FALSE,Regular,2008,Mon Dec 31,20071231,5,7,0,0,NA,NA,B
Dartmouth,280,Harvard,"L, 82-56",67,0,NA,Away,5,8,0,1,TRUE,Regular,2008,Sat Jan 5,20080105,5,8,0,1,NA,NA,NA
Dartmouth,280,Harvard,"W, 73-56",74,0,NA,Home,6,8,1,1,TRUE,Regular,2008,Fri Jan 11,20080111,6,8,1,1,NA,NA,NA
Dartmouth,276,New Hampshire,"W, 65-60",73,1,NA,Away,7,8,NA,NA,FALSE,Regular,2008,Tue Jan 15,20080115,7,8,1,1,NA,NA,NA
Dartmouth,340,Maryland Eastern Shore,"W, 86-62",69,0,NA,Home,8,8,NA,NA,FALSE,Regular,2008,Wed Jan 23,20080123,8,8,1,1,NA,NA,NA
Dartmouth,312,Princeton,"L, 57-53",60,0,NA,Away,8,9,1,2,TRUE,Regular,2008,Fri Feb 1,20080201,8,9,1,2,NA,NA,NA
Dartmouth,289,Penn,"L, 68-66",68,0,NA,Away,8,10,1,3,TRUE,Regular,2008,Sat Feb 2,20080202,8,10,1,3,NA,NA,NA
Dartmouth,134,Brown,"L, 77-51",64,0,NA,Away,8,11,1,4,TRUE,Regular,2008,Fri Feb 8,20080208,8,11,1,4,NA,NA,NA
Dartmouth,232,Yale,"L, 97-58",71,0,NA,Away,8,12,1,5,TRUE,Regular,2008,Sat Feb 9,20080209,8,12,1,5,NA,NA,NA
Dartmouth,262,Columbia,"L, 59-50",60,0,NA,Home,8,13,1,6,TRUE,Regular,2008,Fri Feb 15,20080215,8,13,1,6,NA,NA,NA
Dartmouth,123,Cornell,"L, 73-63",64,0,NA,Home,8,14,1,7,TRUE,Regular,2008,Sat Feb 16,20080216,8,14,1,7,NA,NA,NA
Dartmouth,289,Penn,"L, 88-62",71,0,NA,Home,8,15,1,8,TRUE,Regular,2008,Fri Feb 22,20080222,8,15,1,8,NA,NA,NA
Dartmouth,312,Princeton,"W, 71-52",59,0,NA,Home,9,15,2,8,TRUE,Regular,2008,Sat Feb 23,20080223,9,15,2,8,NA,NA,NA
Dartmouth,123,Cornell,"L, 75-59",69,0,NA,Away,9,16,2,9,TRUE,Regular,2008,Fri Feb 29,20080229,9,16,2,9,NA,NA,B
Dartmouth,262,Columbia,"W, 63-47",61,0,NA,Away,10,16,3,9,TRUE,Regular,2008,Sat Mar 1,20080301,10,16,3,9,NA,NA,NA
Dartmouth,232,Yale,"L, 50-48",61,0,NA,Home,10,17,3,10,TRUE,Regular,2008,Fri Mar 7,20080307,10,17,3,10,NA,NA,NA
Dartmouth,134,Brown,"L, 75-71",63,0,NA,Home,10,18,3,11,TRUE,Regular,2008,Sat Mar 8,20080308,10,18,3,11,NA,NA,NA
Davidson,NA,Emory,"W, 120-56",88,0,NA,Home,1,0,NA,NA,FALSE,Regular,2008,Fri Nov 9,20071109,1,0,0,0,NA,NA,NA
Davidson,3,North Carolina,"L, 72-68",77,0,NA,Home,1,1,NA,NA,FALSE,Regular,2008,Wed Nov 14,20071114,1,1,0,0,NA,NA,A
Davidson,94,Western Michigan,"L, 83-76",67,0,NA,Away,1,2,NA,NA,FALSE,Regular,2008,Wed Nov 21,20071121,1,2,0,0,NA,NA,B
Davidson,334,North Carolina Central,"W, 98-50",75,0,NA,Home,2,2,NA,NA,FALSE,Regular,2008,Sat Nov 24,20071124,2,2,0,0,NA,NA,NA
Davidson,141,Appalachian St.,"W, 71-60",66,0,NA,Away,3,2,1,0,TRUE,Regular,2008,Mon Nov 26,20071126,3,2,1,0,NA,NA,NA
Davidson,6,Duke,"L, 79-73",74,0,NA,Home,3,3,NA,NA,FALSE,Regular,2008,Sat Dec 1,20071201,3,3,1,0,NA,NA,A
Davidson,84,Charlotte,"L, 75-68",73,0,NA,Away,3,4,NA,NA,FALSE,Regular,2008,Wed Dec 5,20071205,3,4,1,0,NA,NA,B
Davidson,4,UCLA,"L, 75-63",64,0,NA,Semi-Away,3,5,NA,NA,FALSE,Regular,2008,Sat Dec 8,20071208,3,5,1,0,NA,NA,A
Davidson,330,The Citadel,"W, 95-74",66,0,NA,Home,4,5,2,0,TRUE,Regular,2008,Thu Dec 13,20071213,4,5,2,0,NA,NA,NA
Davidson,110,N.C. State,"L, 66-65",68,0,NA,Away,4,6,NA,NA,FALSE,Regular,2008,Fri Dec 21,20071221,4,6,2,0,NA,NA,B
Davidson,128,Georgia Southern,"W, 92-67",82,0,NA,Home,5,6,3,0,TRUE,Regular,2008,Thu Jan 3,20080103,5,6,3,0,NA,NA,NA
Davidson,243,Western Carolina,"W, 86-73",81,0,NA,Home,6,6,4,0,TRUE,Regular,2008,Sat Jan 5,20080105,6,6,4,0,NA,NA,NA
Davidson,184,Elon,"W, 59-57",65,0,NA,Away,7,6,5,0,TRUE,Regular,2008,Wed Jan 9,20080109,7,6,5,0,NA,NA,NA
Davidson,203,Wofford,"W, 85-50",67,0,NA,Away,8,6,6,0,TRUE,Regular,2008,Sat Jan 12,20080112,8,6,6,0,NA,NA,NA
Davidson,291,Furman,"W, 73-51",64,0,NA,Away,9,6,7,0,TRUE,Regular,2008,Wed Jan 16,20080116,9,6,7,0,NA,NA,NA
Davidson,158,Chattanooga,"W, 85-58",75,0,NA,Home,10,6,8,0,TRUE,Regular,2008,Sat Jan 19,20080119,10,6,8,0,NA,NA,NA
Davidson,243,Western Carolina,"W, 82-67",67,0,NA,Away,11,6,9,0,TRUE,Regular,2008,Mon Jan 21,20080121,11,6,9,0,NA,NA,NA
Davidson,330,The Citadel,"W, 87-70",67,0,NA,Away,12,6,10,0,TRUE,Regular,2008,Thu Jan 24,20080124,12,6,10,0,NA,NA,NA
Davidson,166,College of Charleston,"W, 70-58",63,0,NA,Away,13,6,11,0,TRUE,Regular,2008,Sat Jan 26,20080126,13,6,11,0,NA,NA,NA
Davidson,203,Wofford,"W, 78-65",66,0,NA,Home,14,6,12,0,TRUE,Regular,2008,Wed Jan 30,20080130,14,6,12,0,NA,NA,NA
Davidson,158,Chattanooga,"W, 78-71",72,0,NA,Away,15,6,13,0,TRUE,Regular,2008,Sat Feb 2,20080202,15,6,13,0,NA,NA,NA
Davidson,184,Elon,"W, 74-64",71,0,NA,Home,16,6,14,0,TRUE,Regular,2008,Wed Feb 6,20080206,16,6,14,0,NA,NA,NA
Davidson,166,College of Charleston,"W, 81-56",70,0,NA,Home,17,6,15,0,TRUE,Regular,2008,Sat Feb 9,20080209,17,6,15,0,NA,NA,NA
Davidson,99,UNC Greensboro,"W, 83-78",69,0,NA,Away,18,6,16,0,TRUE,Regular,2008,Wed Feb 13,20080213,18,6,16,0,NA,NA,B
Davidson,291,Furman,"W, 86-51",66,0,NA,Home,19,6,17,0,TRUE,Regular,2008,Sat Feb 16,20080216,19,6,17,0,NA,NA,NA
Davidson,99,UNC Greensboro,"W, 75-66",64,0,NA,Home,20,6,18,0,TRUE,Regular,2008,Tue Feb 19,20080219,20,6,18,0,NA,NA,NA
Davidson,104,Winthrop,"W, 60-47",61,0,NA,Away,21,6,NA,NA,FALSE,Regular,2008,Fri Feb 22,20080222,21,6,18,0,NA,NA,B
Davidson,141,Appalachian St.,"W, 68-55",61,0,NA,Home,22,6,19,0,TRUE,Regular,2008,Wed Feb 27,20080227,22,6,19,0,NA,NA,NA
Davidson,128,Georgia Southern,"W, 89-69",77,0,NA,Away,23,6,20,0,TRUE,Regular,2008,Sat Mar 1,20080301,23,6,20,0,NA,NA,B
Davidson,203,Wofford,"W, 82-49",64,0,NA,Neutral,24,6,NA,NA,FALSE,Southern Conference Tournament,2008,Sat Mar 8,20080308,24,6,20,0,NA,NA,NA
Davidson,99,UNC Greensboro,"W, 82-52",60,0,NA,Neutral,25,6,NA,NA,FALSE,Southern Conference Tournament,2008,Sun Mar 9,20080309,25,6,20,0,NA,NA,B
Davidson,184,Elon,"W, 65-49",59,0,NA,Neutral,26,6,NA,NA,FALSE,Southern Conference Tournament,2008,Mon Mar 10,20080310,26,6,20,0,NA,NA,NA
Davidson,25,Gonzaga,"W, 82-76",69,0,NA,Neutral,27,6,NA,NA,FALSE,NCAA Tournament - 10 seed,2008,Fri Mar 21,20080321,27,6,20,0,NA,NA,A
Davidson,7,Georgetown,"W, 74-70",62,0,NA,Neutral,28,6,NA,NA,FALSE,NCAA Tournament - 10 seed,2008,Sun Mar 23,20080323,28,6,20,0,NA,NA,A
Davidson,5,Wisconsin,"W, 73-56",54,0,NA,Neutral,29,6,NA,NA,FALSE,NCAA Tournament - 10 seed,2008,Fri Mar 28,20080328,29,6,20,0,NA,NA,A
Davidson,1,Kansas,"L, 59-57",61,0,NA,Neutral,29,7,NA,NA,FALSE,NCAA Tournament - 10 seed,2008,Sun Mar 30,20080330,29,7,20,0,NA,NA,A
Dayton,174,East Tennessee St.,"W, 78-74",68,0,NA,Home,1,0,NA,NA,FALSE,Regular,2008,Sat Nov 10,20071110,1,0,0,0,NA,NA,NA
Dayton,80,George Mason,"L, 67-56",63,0,NA,Away,1,1,NA,NA,FALSE,Regular,2008,Sat Nov 17,20071117,1,1,0,0,NA,NA,B
Dayton,221,Toledo,"W, 76-70",66,0,NA,Home,2,1,NA,NA,FALSE,Regular,2008,Wed Nov 21,20071121,2,1,0,0,NA,NA,NA
Dayton,283,SMU,"W, 82-57",68,0,NA,Home,3,1,NA,NA,FALSE,Regular,2008,Sat Nov 24,20071124,3,1,0,0,NA,NA,NA
Dayton,81,Miami OH,"W, 63-62",58,0,NA,Away,4,1,NA,NA,FALSE,Regular,2008,Wed Nov 28,20071128,4,1,0,0,NA,NA,B
Dayton,170,Holy Cross,"W, 55-53",54,0,NA,Away,5,1,NA,NA,FALSE,Regular,2008,Sat Dec 1,20071201,5,1,0,0,NA,NA,NA
Dayton,187,High Point,"W, 68-54",63,0,NA,Home,6,1,NA,NA,FALSE,Regular,2008,Wed Dec 5,20071205,6,1,0,0,NA,NA,NA
Dayton,8,Louisville,"W, 70-65",65,0,NA,Away,7,1,NA,NA,FALSE,Regular,2008,Sat Dec 8,20071208,7,1,0,0,NA,NA,A
Dayton,298,Coppin St.,"W, 66-34",56,0,NA,Home,8,1,NA,NA,FALSE,Regular,2008,Sat Dec 15,20071215,8,1,0,0,NA,NA,NA
Dayton,150,American,"W, 63-56",63,0,NA,Home,9,1,NA,NA,FALSE,Regular,2008,Wed Dec 19,20071219,9,1,0,0,NA,NA,NA
Dayton,163,Loyola MD,"W, 91-74",72,0,NA,Home,10,1,NA,NA,FALSE,Regular,2008,Sat Dec 22,20071222,10,1,0,0,NA,NA,NA
Dayton,22,Pittsburgh,"W, 80-55",67,0,NA,Home,11,1,NA,NA,FALSE,Regular,2008,Sat Dec 29,20071229,11,1,0,0,NA,NA,A
Dayton,76,Akron,"W, 83-81",78,2,NA,Home,12,1,NA,NA,FALSE,Regular,2008,Wed Jan 2,20080102,12,1,0,0,NA,NA,B
Dayton,72,Rhode Island,"W, 92-83",68,0,NA,Home,13,1,1,0,TRUE,Regular,2008,Wed Jan 9,20080109,13,1,1,0,NA,NA,B
Dayton,157,Saint Louis,"W, 68-57",62,1,NA,Away,14,1,2,0,TRUE,Regular,2008,Sat Jan 12,20080112,14,1,2,0,NA,NA,NA
Dayton,52,Massachusetts,"L, 82-71",73,0,NA,Home,14,2,2,1,TRUE,Regular,2008,Wed Jan 16,20080116,14,2,2,1,NA,NA,B
Dayton,15,Xavier,"L, 69-43",61,0,NA,Away,14,3,2,2,TRUE,Regular,2008,Thu Jan 24,20080124,14,3,2,2,NA,NA,A
Dayton,151,Richmond,"L, 80-63",64,0,NA,Away,14,4,2,3,TRUE,Regular,2008,Sat Jan 26,20080126,14,4,2,3,NA,NA,NA
Dayton,157,Saint Louis,"W, 63-36",52,0,NA,Home,15,4,3,3,TRUE,Regular,2008,Wed Jan 30,20080130,15,4,3,3,NA,NA,NA
Dayton,72,Rhode Island,"L, 82-70",62,0,NA,Away,15,5,3,4,TRUE,Regular,2008,Sat Feb 2,20080202,15,5,3,4,NA,NA,A
Dayton,84,Charlotte,"W, 69-64",64,0,NA,Home,16,5,4,4,TRUE,Regular,2008,Wed Feb 6,20080206,16,5,4,4,NA,NA,NA
Dayton,171,George Washington,"L, 57-54",54,0,NA,Away,16,6,4,5,TRUE,Regular,2008,Sat Feb 9,20080209,16,6,4,5,NA,NA,NA
Dayton,79,Duquesne,"L, 63-61",63,0,NA,Home,16,7,4,6,TRUE,Regular,2008,Wed Feb 13,20080213,16,7,4,6,NA,NA,NA
Dayton,57,Temple,"W, 77-66",62,0,NA,Home,17,7,5,6,TRUE,Regular,2008,Sat Feb 16,20080216,17,7,5,6,NA,NA,B
Dayton,147,La Salle,"L, 81-78",73,1,NA,Away,17,8,5,7,TRUE,Regular,2008,Thu Feb 21,20080221,17,8,5,7,NA,NA,NA
Dayton,15,Xavier,"L, 57-51",55,0,NA,Home,17,9,5,8,TRUE,Regular,2008,Sun Feb 24,20080224,17,9,5,8,NA,NA,A
Dayton,159,Fordham,"W, 57-50",53,0,NA,Away,18,9,6,8,TRUE,Regular,2008,Sat Mar 1,20080301,18,9,6,8,NA,NA,NA
Dayton,218,St. Bonaventure,"W, 78-73",55,0,NA,Away,19,9,7,8,TRUE,Regular,2008,Wed Mar 5,20080305,19,9,7,8,NA,NA,NA
Dayton,45,Saint Joseph's,"W, 79-67",66,0,NA,Home,20,9,8,8,TRUE,Regular,2008,Sat Mar 8,20080308,20,9,8,8,NA,NA,B
Dayton,157,Saint Louis,"W, 63-62",67,1,NA,Neutral,21,9,NA,NA,FALSE,Atlantic 10 Conference Tournament,2008,Wed Mar 12,20080312,21,9,8,8,NA,NA,NA
Dayton,15,Xavier,"L, 74-65",66,0,NA,Neutral,21,10,NA,NA,FALSE,Atlantic 10 Conference Tournament,2008,Thu Mar 13,20080313,21,10,8,8,NA,NA,A
Dayton,103,Cleveland St.,"W, 66-57",60,0,NA,Home,22,10,NA,NA,FALSE,National Invitation Tournament (NIT) - 3 seed,2008,Wed Mar 19,20080319,22,10,8,8,NA,NA,NA
Dayton,58,Illinois St.,"W, 55-48",61,0,NA,Away,23,10,NA,NA,FALSE,National Invitation Tournament (NIT) - 3 seed,2008,Mon Mar 24,20080324,23,10,8,8,NA,NA,A
Dayton,31,Ohio St.,"L, 74-63",66,0,NA,Away,23,11,NA,NA,FALSE,National Invitation Tournament (NIT) - 3 seed,2008,Wed Mar 26,20080326,23,11,8,8,NA,NA,A
Delaware,148,Marist,"L, 89-78",74,0,NA,Away,0,1,NA,NA,FALSE,Regular,2008,Sun Nov 11,20071111,0,1,0,0,NA,NA,NA
Delaware,122,Rider,"L, 76-71",77,0,NA,Away,0,2,NA,NA,FALSE,Regular,2008,Sat Nov 17,20071117,0,2,0,0,NA,NA,B
Delaware,212,Hampton,"L, 51-50",58,0,NA,Home,0,3,NA,NA,FALSE,Regular,2008,Tue Nov 27,20071127,0,3,0,0,NA,NA,NA
Delaware,219,Iona,"L, 57-52",68,0,NA,Away,0,4,NA,NA,FALSE,Regular,2008,Fri Nov 30,20071130,0,4,0,0,NA,NA,NA
Delaware,240,Towson,"W, 70-63",63,0,NA,Home,1,4,1,0,TRUE,Regular,2008,Mon Dec 3,20071203,1,4,1,0,NA,NA,NA
Delaware,176,Albany,"W, 71-60",68,0,NA,Home,2,4,NA,NA,FALSE,Regular,2008,Wed Dec 5,20071205,2,4,1,0,NA,NA,NA
Delaware,95,Ohio,"L, 78-59",65,0,NA,Away,2,5,NA,NA,FALSE,Regular,2008,Sat Dec 8,20071208,2,5,1,0,NA,NA,B
Delaware,201,Central Connecticut,"L, 81-48",66,0,NA,Away,2,6,NA,NA,FALSE,Regular,2008,Sun Dec 16,20071216,2,6,1,0,NA,NA,NA
Delaware,175,Vermont,"W, 71-60",77,0,NA,Away,3,6,NA,NA,FALSE,Regular,2008,Wed Dec 19,20071219,3,6,1,0,NA,NA,NA
Delaware,226,Boston University,"W, 73-55",61,0,NA,Home,4,6,NA,NA,FALSE,Regular,2008,Sat Dec 22,20071222,4,6,1,0,NA,NA,NA
Delaware,63,Maryland,"L, 76-46",66,0,NA,Away,4,7,NA,NA,FALSE,Regular,2008,Fri Dec 28,20071228,4,7,1,0,NA,NA,A
Delaware,189,William & Mary,"W, 58-51",64,0,NA,Away,5,7,2,0,TRUE,Regular,2008,Wed Jan 2,20080102,5,7,2,0,NA,NA,NA
Delaware,257,Drexel,"W, 67-63",68,0,NA,Away,6,7,3,0,TRUE,Regular,2008,Sat Jan 5,20080105,6,7,3,0,NA,NA,NA
Delaware,80,George Mason,"W, 73-68",74,1,NA,Home,7,7,4,0,TRUE,Regular,2008,Wed Jan 9,20080109,7,7,4,0,NA,NA,NA
Delaware,118,Old Dominion,"W, 81-74",77,2,NA,Home,8,7,5,0,TRUE,Regular,2008,Sat Jan 12,20080112,8,7,5,0,NA,NA,NA
Delaware,68,VCU,"L, 60-39",66,0,NA,Away,8,8,5,1,TRUE,Regular,2008,Wed Jan 16,20080116,8,8,5,1,NA,NA,A
Delaware,153,Northeastern,"L, 73-69",73,1,NA,Away,8,9,5,2,TRUE,Regular,2008,Sat Jan 19,20080119,8,9,5,2,NA,NA,NA
Delaware,216,James Madison,"W, 66-65",65,0,NA,Away,9,9,6,2,TRUE,Regular,2008,Wed Jan 23,20080123,9,9,6,2,NA,NA,NA
Delaware,252,Georgia St.,"L, 54-53",60,0,NA,Home,9,10,6,3,TRUE,Regular,2008,Sat Jan 26,20080126,9,10,6,3,NA,NA,NA
Delaware,153,Northeastern,"L, 53-49",62,0,NA,Home,9,11,6,4,TRUE,Regular,2008,Wed Jan 30,20080130,9,11,6,4,NA,NA,NA
Delaware,214,Hofstra,"L, 64-58",69,0,NA,Away,9,12,6,5,TRUE,Regular,2008,Sat Feb 2,20080202,9,12,6,5,NA,NA,NA
Delaware,162,UNC Wilmington,"W, 68-67",71,0,NA,Home,10,12,7,5,TRUE,Regular,2008,Wed Feb 6,20080206,10,12,7,5,NA,NA,NA
Delaware,68,VCU,"L, 83-73",70,0,NA,Home,10,13,7,6,TRUE,Regular,2008,Sat Feb 9,20080209,10,13,7,6,NA,NA,B
Delaware,252,Georgia St.,"W, 51-48",55,0,NA,Away,11,13,8,6,TRUE,Regular,2008,Wed Feb 13,20080213,11,13,8,6,NA,NA,NA
Delaware,257,Drexel,"L, 62-60",55,0,NA,Home,11,14,8,7,TRUE,Regular,2008,Sat Feb 16,20080216,11,14,8,7,NA,NA,NA
Delaware,80,George Mason,"L, 70-58",63,0,NA,Away,11,15,8,8,TRUE,Regular,2008,Wed Feb 20,20080220,11,15,8,8,NA,NA,B
Delaware,221,Toledo,"W, 77-69",63,0,NA,Away,12,15,NA,NA,FALSE,Regular,2008,Sat Feb 23,20080223,12,15,8,8,NA,NA,NA
Delaware,214,Hofstra,"W, 74-69",68,0,NA,Home,13,15,9,8,TRUE,Regular,2008,Wed Feb 27,20080227,13,15,9,8,NA,NA,NA
Delaware,240,Towson,"L, 89-74",76,0,NA,Away,13,16,9,9,TRUE,Regular,2008,Sat Mar 1,20080301,13,16,9,9,NA,NA,NA
Delaware,257,Drexel,"W, 60-51",59,0,NA,Neutral,14,16,NA,NA,FALSE,Colonial Athletic Association Tournament,2008,Fri Mar 7,20080307,14,16,9,9,NA,NA,NA
Delaware,162,UNC Wilmington,"L, 82-59",67,0,NA,Neutral,14,17,NA,NA,FALSE,Colonial Athletic Association Tournament,2008,Sat Mar 8,20080308,14,17,9,9,NA,NA,NA
Delaware St.,NA,Allen,"W, 77-44",65,0,NA,Home,1,0,NA,NA,FALSE,Regular,2008,Fri Nov 9,20071109,1,0,0,0,NA,NA,NA
Delaware St.,NA,St. Paul's VA,"W, 70-69",61,0,NA,Home,2,0,NA,NA,FALSE,Regular,2008,Sat Nov 10,20071110,2,0,0,0,NA,NA,NA
