Team,Opponent.Rk,Opponent,Result,Poss,OT,PreWP,Location,W,L,W.Conference,L.Conference,ConferenceGame,Postseason,Year,Day.Date,GameDate,W.Proj,L.Proj,W.ConferenceProj,L.ConferenceProj,Date,GameId,TiersOfJoy
Eastern Kentucky,233,Eastern Illinois,"L, 86-59",73,0,NA,Away,3,12,0,5,TRUE,Regular,2002,Sat Jan 12,20020112,3,12,0,5,NA,NA,NA
Eastern Kentucky,291,IPFW,"W, 100-96",90,2,NA,Home,4,12,NA,NA,FALSE,Regular,2002,Tue Jan 15,20020115,4,12,0,5,NA,NA,NA
Eastern Kentucky,168,Morehead St.,"L, 84-71",75,0,NA,Away,4,13,0,6,TRUE,Regular,2002,Sat Jan 19,20020119,4,13,0,6,NA,NA,NA
Eastern Kentucky,246,Tennessee Martin,"W, 108-100",105,4,NA,Home,5,13,1,6,TRUE,Regular,2002,Thu Jan 24,20020124,5,13,1,6,NA,NA,NA
Eastern Kentucky,146,Murray St.,"W, 92-81",81,0,NA,Home,6,13,2,6,TRUE,Regular,2002,Sat Jan 26,20020126,6,13,2,6,NA,NA,NA
Eastern Kentucky,197,Austin Peay,"L, 70-59",68,0,NA,Away,6,14,2,7,TRUE,Regular,2002,Sat Feb 2,20020202,6,14,2,7,NA,NA,NA
Eastern Kentucky,72,Tennessee Tech,"L, 71-48",68,0,NA,Away,6,15,2,8,TRUE,Regular,2002,Mon Feb 4,20020204,6,15,2,8,NA,NA,B
Eastern Kentucky,233,Eastern Illinois,"W, 76-70",74,0,NA,Home,7,15,3,8,TRUE,Regular,2002,Thu Feb 7,20020207,7,15,3,8,NA,NA,NA
Eastern Kentucky,273,Southeast Missouri St.,"L, 81-74",70,0,NA,Home,7,16,3,9,TRUE,Regular,2002,Sat Feb 9,20020209,7,16,3,9,NA,NA,NA
Eastern Kentucky,236,Tennessee St.,"L, 66-63",64,0,NA,Away,7,17,3,10,TRUE,Regular,2002,Mon Feb 11,20020211,7,17,3,10,NA,NA,NA
Eastern Kentucky,168,Morehead St.,"L, 76-60",69,0,NA,Home,7,18,3,11,TRUE,Regular,2002,Sat Feb 16,20020216,7,18,3,11,NA,NA,NA
Eastern Kentucky,146,Murray St.,"L, 85-74",71,0,NA,Away,7,19,3,12,TRUE,Regular,2002,Thu Feb 21,20020221,7,19,3,12,NA,NA,NA
Eastern Kentucky,246,Tennessee Martin,"L, 82-77",69,0,NA,Away,7,20,3,13,TRUE,Regular,2002,Sat Feb 23,20020223,7,20,3,13,NA,NA,NA
Eastern Michigan,95,UAB,"L, 79-66",74,0,NA,Neutral,0,1,NA,NA,FALSE,Regular,2002,Sat Nov 17,20011117,0,1,0,0,NA,NA,B
Eastern Michigan,39,Miami FL,"L, 93-56",77,0,NA,Neutral,0,2,NA,NA,FALSE,Regular,2002,Sun Nov 18,20011118,0,2,0,0,NA,NA,A
Eastern Michigan,326,Morris Brown,"W, 67-55",74,0,NA,Neutral,1,2,NA,NA,FALSE,Regular,2002,Tue Nov 20,20011120,1,2,0,0,NA,NA,NA
Eastern Michigan,296,Maryland Eastern Shore,"L, 65-61",66,0,NA,Home,1,3,NA,NA,FALSE,Regular,2002,Mon Nov 26,20011126,1,3,0,0,NA,NA,NA
Eastern Michigan,72,Tennessee Tech,"L, 86-79",72,0,NA,Home,1,4,NA,NA,FALSE,Regular,2002,Sat Dec 1,20011201,1,4,0,0,NA,NA,B
Eastern Michigan,102,Detroit,"L, 95-69",75,0,NA,Home,1,5,NA,NA,FALSE,Regular,2002,Mon Dec 3,20011203,1,5,0,0,NA,NA,NA
Eastern Michigan,242,Delaware St.,"W, 75-62",66,0,NA,Home,2,5,NA,NA,FALSE,Regular,2002,Sat Dec 8,20011208,2,5,0,0,NA,NA,NA
Eastern Michigan,207,Green Bay,"L, 106-76",76,0,NA,Away,2,6,NA,NA,FALSE,Regular,2002,Tue Dec 11,20011211,2,6,0,0,NA,NA,NA
Eastern Michigan,NA,Concordia MI,"W, 85-54",NA,0,NA,Home,3,6,NA,NA,FALSE,Regular,2002,Wed Dec 19,20011219,3,6,0,0,NA,NA,NA
Eastern Michigan,128,Michigan,"L, 88-58",67,0,NA,Away,3,7,NA,NA,FALSE,Regular,2002,Sat Dec 22,20011222,3,7,0,0,NA,NA,B
Eastern Michigan,232,Western Carolina,"W, 72-59",77,0,NA,Home,4,7,NA,NA,FALSE,Regular,2002,Sat Dec 29,20011229,4,7,0,0,NA,NA,NA
Eastern Michigan,184,Buffalo,"L, 70-51",66,0,NA,Home,4,8,0,1,TRUE,Regular,2002,Wed Jan 2,20020102,4,8,0,1,NA,NA,NA
Eastern Michigan,55,Ball St.,"L, 63-45",68,0,NA,Home,4,9,0,2,TRUE,Regular,2002,Sat Jan 5,20020105,4,9,0,2,NA,NA,B
Eastern Michigan,227,Akron,"W, 61-60",68,0,NA,Away,5,9,1,2,TRUE,Regular,2002,Mon Jan 7,20020107,5,9,1,2,NA,NA,NA
Eastern Michigan,153,Toledo,"L, 85-60",66,0,NA,Home,5,10,1,3,TRUE,Regular,2002,Wed Jan 9,20020109,5,10,1,3,NA,NA,NA
Eastern Michigan,166,Marshall,"L, 97-75",70,0,NA,Away,5,11,1,4,TRUE,Regular,2002,Sat Jan 12,20020112,5,11,1,4,NA,NA,NA
Eastern Michigan,139,Miami OH,"L, 72-56",59,0,NA,Away,5,12,1,5,TRUE,Regular,2002,Wed Jan 16,20020116,5,12,1,5,NA,NA,B
Eastern Michigan,204,Central Michigan,"L, 86-73",65,0,NA,Home,5,13,1,6,TRUE,Regular,2002,Sat Jan 19,20020119,5,13,1,6,NA,NA,NA
Eastern Michigan,115,Ohio,"L, 80-66",60,0,NA,Home,5,14,1,7,TRUE,Regular,2002,Tue Jan 22,20020122,5,14,1,7,NA,NA,NA
Eastern Michigan,186,Northern Illinois,"L, 84-72",73,0,NA,Away,5,15,1,8,TRUE,Regular,2002,Sat Jan 26,20020126,5,15,1,8,NA,NA,NA
Eastern Michigan,14,Kent St.,"L, 82-62",68,0,NA,Home,5,16,1,9,TRUE,Regular,2002,Tue Jan 29,20020129,5,16,1,9,NA,NA,A
Eastern Michigan,55,Ball St.,"L, 90-56",68,0,NA,Away,5,17,1,10,TRUE,Regular,2002,Sat Feb 2,20020202,5,17,1,10,NA,NA,A
Eastern Michigan,130,Western Michigan,"L, 101-94",82,2,NA,Away,5,18,1,11,TRUE,Regular,2002,Wed Feb 6,20020206,5,18,1,11,NA,NA,B
Eastern Michigan,186,Northern Illinois,"L, 90-85",79,1,NA,Home,5,19,1,12,TRUE,Regular,2002,Sat Feb 9,20020209,5,19,1,12,NA,NA,NA
Eastern Michigan,60,Bowling Green,"L, 82-61",72,0,NA,Away,5,20,1,13,TRUE,Regular,2002,Wed Feb 13,20020213,5,20,1,13,NA,NA,A
Eastern Michigan,227,Akron,"W, 83-76",64,0,NA,Home,6,20,2,13,TRUE,Regular,2002,Sat Feb 16,20020216,6,20,2,13,NA,NA,NA
Eastern Michigan,204,Central Michigan,"L, 76-57",67,0,NA,Away,6,21,2,14,TRUE,Regular,2002,Wed Feb 20,20020220,6,21,2,14,NA,NA,NA
Eastern Michigan,130,Western Michigan,"L, 71-52",61,0,NA,Home,6,22,2,15,TRUE,Regular,2002,Wed Feb 27,20020227,6,22,2,15,NA,NA,NA
Eastern Michigan,153,Toledo,"L, 74-68",67,0,NA,Away,6,23,2,16,TRUE,Regular,2002,Sat Mar 2,20020302,6,23,2,16,NA,NA,NA
Eastern Michigan,153,Toledo,"L, 89-53",68,0,NA,Away,6,24,NA,NA,FALSE,Mid American Conference Tournament,2002,Mon Mar 4,20020304,6,24,2,16,NA,NA,NA
Eastern Washington,68,Saint Joseph's,"W, 68-67",72,0,NA,Neutral,1,0,NA,NA,FALSE,Regular,2002,Thu Nov 15,20011115,1,0,0,0,NA,NA,B
Eastern Washington,37,California,"L, 56-27",61,0,NA,Away,1,1,NA,NA,FALSE,Regular,2002,Fri Nov 16,20011116,1,1,0,0,NA,NA,A
Eastern Washington,NA,Northwest,"W, 103-71",NA,0,NA,Home,2,1,NA,NA,FALSE,Regular,2002,Mon Nov 19,20011119,2,1,0,0,NA,NA,NA
Eastern Washington,43,Minnesota,"L, 86-68",75,0,NA,Away,2,2,NA,NA,FALSE,Regular,2002,Sat Nov 24,20011124,2,2,0,0,NA,NA,A
Eastern Washington,188,Boise St.,"W, 47-42",66,0,NA,Home,3,2,NA,NA,FALSE,Regular,2002,Thu Nov 29,20011129,3,2,0,0,NA,NA,NA
Eastern Washington,NA,St. Martin's,"W, 75-59",NA,0,NA,Home,4,2,NA,NA,FALSE,Regular,2002,Sat Dec 1,20011201,4,2,0,0,NA,NA,NA
Eastern Washington,24,Gonzaga,"L, 84-74",77,1,NA,Away,4,3,NA,NA,FALSE,Regular,2002,Tue Dec 4,20011204,4,3,0,0,NA,NA,A
Eastern Washington,277,Idaho,"W, 59-48",59,0,NA,Away,5,3,NA,NA,FALSE,Regular,2002,Thu Dec 6,20011206,5,3,0,0,NA,NA,NA
Eastern Washington,159,Cal Poly,"L, 75-70",70,0,NA,Home,5,4,NA,NA,FALSE,Regular,2002,Sun Dec 9,20011209,5,4,0,0,NA,NA,NA
Eastern Washington,258,Portland,"L, 68-61",73,0,NA,Away,5,5,NA,NA,FALSE,Regular,2002,Sat Dec 15,20011215,5,5,0,0,NA,NA,NA
Eastern Washington,74,San Diego St.,"L, 86-58",75,0,NA,Away,5,6,NA,NA,FALSE,Regular,2002,Thu Dec 20,20011220,5,6,0,0,NA,NA,B
Eastern Washington,226,Saint Mary's,"L, 73-67",77,0,NA,Away,5,7,NA,NA,FALSE,Regular,2002,Sat Dec 22,20011222,5,7,0,0,NA,NA,NA
Eastern Washington,6,Indiana,"L, 87-60",74,0,NA,Semi-Away,5,8,NA,NA,FALSE,Regular,2002,Fri Dec 28,20011228,5,8,0,0,NA,NA,A
Eastern Washington,179,Samford,"W, 59-48",61,0,NA,Neutral,6,8,NA,NA,FALSE,Regular,2002,Sat Dec 29,20011229,6,8,0,0,NA,NA,NA
Eastern Washington,210,Montana,"W, 79-46",67,0,NA,Home,7,8,1,0,TRUE,Regular,2002,Fri Jan 11,20020111,7,8,1,0,NA,NA,NA
Eastern Washington,131,Montana St.,"L, 90-81",67,0,NA,Home,7,9,1,1,TRUE,Regular,2002,Sat Jan 12,20020112,7,9,1,1,NA,NA,NA
Eastern Washington,249,Portland St.,"W, 88-79",72,0,NA,Home,8,9,2,1,TRUE,Regular,2002,Sat Jan 19,20020119,8,9,2,1,NA,NA,NA
Eastern Washington,144,Weber St.,"L, 89-78",76,0,NA,Away,8,10,2,2,TRUE,Regular,2002,Fri Jan 25,20020125,8,10,2,2,NA,NA,NA
Eastern Washington,267,Idaho St.,"W, 76-71",74,0,NA,Away,9,10,3,2,TRUE,Regular,2002,Sat Jan 26,20020126,9,10,3,2,NA,NA,NA
Eastern Washington,220,Northern Arizona,"L, 70-63",65,0,NA,Home,9,11,3,3,TRUE,Regular,2002,Fri Feb 1,20020201,9,11,3,3,NA,NA,NA
Eastern Washington,276,Sacramento St.,"W, 87-67",78,0,NA,Home,10,11,4,3,TRUE,Regular,2002,Sat Feb 2,20020202,10,11,4,3,NA,NA,NA
Eastern Washington,131,Montana St.,"W, 66-62",63,0,NA,Away,11,11,5,3,TRUE,Regular,2002,Fri Feb 8,20020208,11,11,5,3,NA,NA,B
Eastern Washington,210,Montana,"W, 80-78",70,0,NA,Away,12,11,6,3,TRUE,Regular,2002,Sat Feb 9,20020209,12,11,6,3,NA,NA,NA
Eastern Washington,249,Portland St.,"W, 78-62",71,0,NA,Away,13,11,7,3,TRUE,Regular,2002,Sat Feb 16,20020216,13,11,7,3,NA,NA,NA
Eastern Washington,267,Idaho St.,"W, 70-60",74,0,NA,Home,14,11,8,3,TRUE,Regular,2002,Fri Feb 22,20020222,14,11,8,3,NA,NA,NA
Eastern Washington,144,Weber St.,"W, 68-66",70,0,NA,Home,15,11,9,3,TRUE,Regular,2002,Sat Feb 23,20020223,15,11,9,3,NA,NA,NA
Eastern Washington,276,Sacramento St.,"W, 81-71",70,0,NA,Away,16,11,10,3,TRUE,Regular,2002,Fri Mar 1,20020301,16,11,10,3,NA,NA,NA
Eastern Washington,220,Northern Arizona,"L, 80-75",68,0,NA,Away,16,12,10,4,TRUE,Regular,2002,Sat Mar 2,20020302,16,12,10,4,NA,NA,NA
Eastern Washington,144,Weber St.,"W, 62-57",65,0,NA,Neutral,17,12,NA,NA,FALSE,Big Sky Conference Tournament,2002,Fri Mar 8,20020308,17,12,10,4,NA,NA,NA
Eastern Washington,210,Montana,"L, 70-66",70,0,NA,Neutral,17,13,NA,NA,FALSE,Big Sky Conference Tournament,2002,Sat Mar 9,20020309,17,13,10,4,NA,NA,NA
Elon,271,North Carolina A&T,"W, 94-82",85,1,NA,Home,1,0,NA,NA,FALSE,Regular,2002,Fri Nov 16,20011116,1,0,0,0,NA,NA,NA
Elon,30,Wake Forest,"L, 87-67",76,0,NA,Away,1,1,NA,NA,FALSE,Regular,2002,Sun Nov 18,20011118,1,1,0,0,NA,NA,A
Elon,NA,Lynchburg,"W, 93-51",NA,0,NA,Home,2,1,NA,NA,FALSE,Regular,2002,Tue Nov 20,20011120,2,1,0,0,NA,NA,NA
Elon,121,Florida St.,"L, 89-59",70,0,NA,Away,2,2,NA,NA,FALSE,Regular,2002,Fri Nov 23,20011123,2,2,0,0,NA,NA,B
Elon,111,UNC Greensboro,"L, 70-55",68,0,NA,Home,2,3,NA,NA,FALSE,Regular,2002,Tue Nov 27,20011127,2,3,0,0,NA,NA,NA
Elon,55,Ball St.,"L, 106-65",80,0,NA,Away,2,4,NA,NA,FALSE,Regular,2002,Fri Nov 30,20011130,2,4,0,0,NA,NA,A
Elon,292,Binghamton,"W, 77-70",73,0,NA,Neutral,3,4,NA,NA,FALSE,Regular,2002,Sat Dec 1,20011201,3,4,0,0,NA,NA,NA
Elon,119,Davidson,"L, 66-59",68,0,NA,Away,3,5,NA,NA,FALSE,Regular,2002,Tue Dec 4,20011204,3,5,0,0,NA,NA,B
Elon,NA,Bluefield,"W, 97-81",NA,0,NA,Home,4,5,NA,NA,FALSE,Regular,2002,Thu Dec 6,20011206,4,5,0,0,NA,NA,NA
Elon,132,Clemson,"L, 88-78",83,0,NA,Away,4,6,NA,NA,FALSE,Regular,2002,Sat Dec 15,20011215,4,6,0,0,NA,NA,B
Elon,297,Birmingham Southern,"L, 65-58",70,0,NA,Away,4,7,0,1,TRUE,Regular,2002,Tue Dec 18,20011218,4,7,0,1,NA,NA,NA
Elon,57,Arkansas,"L, 96-52",77,0,NA,Away,4,8,NA,NA,FALSE,Regular,2002,Sat Dec 29,20011229,4,8,0,1,NA,NA,A
Elon,196,Radford,"W, 61-58",72,0,NA,Home,5,8,1,1,TRUE,Regular,2002,Wed Jan 2,20020102,5,8,1,1,NA,NA,NA
Elon,278,Charleston Southern,"W, 75-69",76,0,NA,Home,6,8,2,1,TRUE,Regular,2002,Sat Jan 5,20020105,6,8,2,1,NA,NA,NA
Elon,306,Coastal Carolina,"W, 91-80",80,0,NA,Home,7,8,3,1,TRUE,Regular,2002,Mon Jan 7,20020107,7,8,3,1,NA,NA,NA
Elon,219,Winthrop,"L, 76-64",72,0,NA,Away,7,9,3,2,TRUE,Regular,2002,Sat Jan 12,20020112,7,9,3,2,NA,NA,NA
Elon,263,UNC Asheville,"L, 76-64",72,0,NA,Away,7,10,3,3,TRUE,Regular,2002,Sat Jan 19,20020119,7,10,3,3,NA,NA,NA
Elon,322,Liberty,"W, 75-53",74,0,NA,Home,8,10,4,3,TRUE,Regular,2002,Mon Jan 21,20020121,8,10,4,3,NA,NA,NA
Elon,302,High Point,"L, 73-63",70,0,NA,Away,8,11,4,4,TRUE,Regular,2002,Sat Jan 26,20020126,8,11,4,4,NA,NA,NA
Elon,322,Liberty,"W, 63-56",72,0,NA,Away,9,11,5,4,TRUE,Regular,2002,Tue Jan 29,20020129,9,11,5,4,NA,NA,NA
Elon,297,Birmingham Southern,"W, 67-60",74,0,NA,Home,10,11,6,4,TRUE,Regular,2002,Sat Feb 2,20020202,10,11,6,4,NA,NA,NA
Elon,219,Winthrop,"W, 71-64",70,0,NA,Home,11,11,7,4,TRUE,Regular,2002,Mon Feb 4,20020204,11,11,7,4,NA,NA,NA
Elon,306,Coastal Carolina,"L, 80-75",76,0,NA,Away,11,12,7,5,TRUE,Regular,2002,Thu Feb 7,20020207,11,12,7,5,NA,NA,NA
Elon,278,Charleston Southern,"L, 61-52",72,0,NA,Away,11,13,7,6,TRUE,Regular,2002,Sat Feb 9,20020209,11,13,7,6,NA,NA,NA
Elon,263,UNC Asheville,"L, 72-58",72,0,NA,Home,11,14,7,7,TRUE,Regular,2002,Mon Feb 11,20020211,11,14,7,7,NA,NA,NA
Elon,196,Radford,"L, 81-60",79,0,NA,Away,11,15,7,8,TRUE,Regular,2002,Sat Feb 16,20020216,11,15,7,8,NA,NA,NA
Elon,302,High Point,"W, 74-66",73,0,NA,Home,12,15,8,8,TRUE,Regular,2002,Thu Feb 21,20020221,12,15,8,8,NA,NA,NA
Elon,278,Charleston Southern,"W, 83-64",71,0,NA,Neutral,13,15,NA,NA,FALSE,Big South Conference Tournament,2002,Thu Feb 28,20020228,13,15,8,8,NA,NA,NA
Elon,219,Winthrop,"L, 77-66",78,0,NA,Neutral,13,16,NA,NA,FALSE,Big South Conference Tournament,2002,Fri Mar 1,20020301,13,16,8,8,NA,NA,NA
Evansville,286,Youngstown St.,"W, 87-64",78,0,NA,Home,1,0,NA,NA,FALSE,Regular,2002,Sat Nov 17,20011117,1,0,0,0,NA,NA,NA
Evansville,44,Western Kentucky,"L, 90-64",74,0,NA,Away,1,1,NA,NA,FALSE,Regular,2002,Tue Nov 20,20011120,1,1,0,0,NA,NA,A
Evansville,236,Tennessee St.,"L, 101-78",80,0,NA,Away,1,2,NA,NA,FALSE,Regular,2002,Sat Nov 24,20011124,1,2,0,0,NA,NA,NA
Evansville,118,Illinois Chicago,"L, 64-61",67,0,NA,Away,1,3,NA,NA,FALSE,Regular,2002,Tue Nov 27,20011127,1,3,0,0,NA,NA,B
Evansville,139,Miami OH,"W, 67-63",63,1,NA,Home,2,3,NA,NA,FALSE,Regular,2002,Mon Dec 3,20011203,2,3,0,0,NA,NA,NA
Evansville,233,Eastern Illinois,"L, 86-76",76,0,NA,Home,2,4,NA,NA,FALSE,Regular,2002,Wed Dec 5,20011205,2,4,0,0,NA,NA,NA
Evansville,28,Butler,"L, 101-65",72,0,NA,Away,2,5,NA,NA,FALSE,Regular,2002,Sat Dec 8,20011208,2,5,0,0,NA,NA,A
Evansville,60,Bowling Green,"L, 84-72",76,0,NA,Home,2,6,NA,NA,FALSE,Regular,2002,Sat Dec 15,20011215,2,6,0,0,NA,NA,B
Evansville,207,Green Bay,"W, 77-69",66,0,NA,Home,3,6,NA,NA,FALSE,Regular,2002,Sat Dec 22,20011222,3,6,0,0,NA,NA,NA
Evansville,114,Southwest Missouri St.,"L, 93-82",71,0,NA,Home,3,7,0,1,TRUE,Regular,2002,Sun Dec 30,20011230,3,7,0,1,NA,NA,NA
Evansville,49,Southern Illinois,"L, 82-72",76,0,NA,Home,3,8,0,2,TRUE,Regular,2002,Wed Jan 2,20020102,3,8,0,2,NA,NA,B
Evansville,228,Indiana St.,"L, 45-40",67,0,NA,Away,3,9,0,3,TRUE,Regular,2002,Sat Jan 5,20020105,3,9,0,3,NA,NA,NA
Evansville,59,Creighton,"L, 88-74",74,0,NA,Away,3,10,0,4,TRUE,Regular,2002,Wed Jan 9,20020109,3,10,0,4,NA,NA,A
Evansville,212,Bradley,"W, 60-55",61,0,NA,Home,4,10,1,4,TRUE,Regular,2002,Sun Jan 13,20020113,4,10,1,4,NA,NA,NA
Evansville,175,Drake,"L, 63-61",63,0,NA,Home,4,11,1,5,TRUE,Regular,2002,Wed Jan 16,20020116,4,11,1,5,NA,NA,NA
Evansville,152,Wichita St.,"L, 81-63",68,0,NA,Away,4,12,1,6,TRUE,Regular,2002,Sat Jan 19,20020119,4,12,1,6,NA,NA,NA
Evansville,114,Southwest Missouri St.,"L, 76-55",64,0,NA,Away,4,13,1,7,TRUE,Regular,2002,Mon Jan 21,20020121,4,13,1,7,NA,NA,B
Evansville,59,Creighton,"L, 57-41",67,0,NA,Home,4,14,1,8,TRUE,Regular,2002,Sat Jan 26,20020126,4,14,1,8,NA,NA,B
Evansville,49,Southern Illinois,"L, 101-62",76,0,NA,Away,4,15,1,9,TRUE,Regular,2002,Wed Jan 30,20020130,4,15,1,9,NA,NA,A
Evansville,175,Drake,"L, 78-67",66,0,NA,Away,4,16,1,10,TRUE,Regular,2002,Sat Feb 2,20020202,4,16,1,10,NA,NA,NA
Evansville,178,Northern Iowa,"W, 83-77",66,0,NA,Home,5,16,2,10,TRUE,Regular,2002,Tue Feb 5,20020205,5,16,2,10,NA,NA,NA
Evansville,212,Bradley,"L, 67-62",64,0,NA,Away,5,17,2,11,TRUE,Regular,2002,Sat Feb 9,20020209,5,17,2,11,NA,NA,NA
Evansville,140,Illinois St.,"L, 73-55",68,0,NA,Home,5,18,2,12,TRUE,Regular,2002,Wed Feb 13,20020213,5,18,2,12,NA,NA,NA
Evansville,228,Indiana St.,"L, 82-71",68,0,NA,Home,5,19,2,13,TRUE,Regular,2002,Sat Feb 16,20020216,5,19,2,13,NA,NA,NA
Evansville,178,Northern Iowa,"W, 67-65",65,0,NA,Away,6,19,3,13,TRUE,Regular,2002,Tue Feb 19,20020219,6,19,3,13,NA,NA,NA
Evansville,152,Wichita St.,"W, 83-81",78,1,NA,Home,7,19,4,13,TRUE,Regular,2002,Sat Feb 23,20020223,7,19,4,13,NA,NA,NA
Evansville,140,Illinois St.,"L, 82-73",76,1,NA,Away,7,20,4,14,TRUE,Regular,2002,Mon Feb 25,20020225,7,20,4,14,NA,NA,B
Evansville,178,Northern Iowa,"L, 78-75",68,0,NA,Neutral,7,21,NA,NA,FALSE,Missouri Valley Conference Tournament,2002,Fri Mar 1,20020301,7,21,4,14,NA,NA,NA
Fairfield,235,Harvard,"L, 68-62",65,0,NA,Away,0,1,NA,NA,FALSE,Regular,2002,Fri Nov 16,20011116,0,1,0,0,NA,NA,NA
Fairfield,128,Michigan,"L, 88-59",71,0,NA,Away,0,2,NA,NA,FALSE,Regular,2002,Tue Nov 20,20011120,0,2,0,0,NA,NA,B
Fairfield,237,Rhode Island,"L, 59-57",65,0,NA,Home,0,3,NA,NA,FALSE,Regular,2002,Tue Nov 27,20011127,0,3,0,0,NA,NA,NA
Fairfield,218,Iona,"L, 82-78",83,1,NA,Home,0,4,0,1,TRUE,Regular,2002,Thu Dec 6,20011206,0,4,0,1,NA,NA,NA
Fairfield,170,DePaul,"L, 94-90",83,0,NA,Home,0,5,NA,NA,FALSE,Regular,2002,Sat Dec 8,20011208,0,5,0,1,NA,NA,NA
Fairfield,254,St. Francis NY,"W, 75-71",76,0,NA,Home,1,5,NA,NA,FALSE,Regular,2002,Tue Dec 11,20011211,1,5,0,1,NA,NA,NA
Fairfield,65,UNC Wilmington,"L, 82-57",68,0,NA,Away,1,6,NA,NA,FALSE,Regular,2002,Fri Dec 28,20011228,1,6,0,1,NA,NA,A
Fairfield,257,Canisius,"W, 77-69",74,0,NA,Away,2,6,1,1,TRUE,Regular,2002,Thu Jan 3,20020103,2,6,1,1,NA,NA,NA
Fairfield,206,American,"L, 68-67",67,0,NA,Away,2,7,NA,NA,FALSE,Regular,2002,Sat Jan 5,20020105,2,7,1,1,NA,NA,NA
Fairfield,308,Saint Peter's,"W, 95-75",77,0,NA,Home,3,7,2,1,TRUE,Regular,2002,Tue Jan 8,20020108,3,7,2,1,NA,NA,NA
Fairfield,112,Manhattan,"L, 88-72",76,0,NA,Away,3,8,2,2,TRUE,Regular,2002,Thu Jan 10,20020110,3,8,2,2,NA,NA,B
Fairfield,180,Niagara,"L, 79-77",73,0,NA,Away,3,9,2,3,TRUE,Regular,2002,Sat Jan 12,20020112,3,9,2,3,NA,NA,NA
Fairfield,154,Rider,"W, 69-57",72,0,NA,Home,4,9,3,3,TRUE,Regular,2002,Mon Jan 14,20020114,4,9,3,3,NA,NA,NA
Fairfield,218,Iona,"L, 90-79",79,0,NA,Away,4,10,3,4,TRUE,Regular,2002,Fri Jan 18,20020118,4,10,3,4,NA,NA,NA
Fairfield,313,Loyola MD,"W, 64-53",73,0,NA,Away,5,10,4,4,TRUE,Regular,2002,Sun Jan 20,20020120,5,10,4,4,NA,NA,NA
Fairfield,313,Loyola MD,"W, 72-48",63,0,NA,Home,6,10,5,4,TRUE,Regular,2002,Wed Jan 23,20020123,6,10,5,4,NA,NA,NA
Fairfield,117,Marist,"L, 93-84",82,0,NA,Away,6,11,5,5,TRUE,Regular,2002,Sat Jan 26,20020126,6,11,5,5,NA,NA,B
Fairfield,180,Niagara,"L, 80-77",73,0,NA,Home,6,12,5,6,TRUE,Regular,2002,Tue Jan 29,20020129,6,12,5,6,NA,NA,NA
Fairfield,112,Manhattan,"L, 73-70",73,0,NA,Home,6,13,5,7,TRUE,Regular,2002,Sat Feb 2,20020202,6,13,5,7,NA,NA,NA
Fairfield,76,St. John's,"L, 95-56",79,0,NA,Away,6,14,NA,NA,FALSE,Regular,2002,Wed Feb 6,20020206,6,14,5,7,NA,NA,B
Fairfield,154,Rider,"L, 73-59",70,0,NA,Away,6,15,5,8,TRUE,Regular,2002,Fri Feb 8,20020208,6,15,5,8,NA,NA,NA
Fairfield,174,Siena,"W, 79-72",72,0,NA,Home,7,15,6,8,TRUE,Regular,2002,Sun Feb 10,20020210,7,15,6,8,NA,NA,NA
Fairfield,278,Charleston Southern,"W, 70-55",73,0,NA,Home,8,15,NA,NA,FALSE,Regular,2002,Tue Feb 12,20020212,8,15,6,8,NA,NA,NA
Fairfield,117,Marist,"L, 76-64",74,0,NA,Home,8,16,6,9,TRUE,Regular,2002,Thu Feb 14,20020214,8,16,6,9,NA,NA,NA
Fairfield,174,Siena,"W, 60-57",73,0,NA,Away,9,16,7,9,TRUE,Regular,2002,Sat Feb 16,20020216,9,16,7,9,NA,NA,NA
Fairfield,257,Canisius,"W, 72-54",71,0,NA,Home,10,16,8,9,TRUE,Regular,2002,Mon Feb 18,20020218,10,16,8,9,NA,NA,NA
Fairfield,308,Saint Peter's,"W, 93-61",79,0,NA,Away,11,16,9,9,TRUE,Regular,2002,Sat Feb 23,20020223,11,16,9,9,NA,NA,NA
Fairfield,112,Manhattan,"W, 81-74",76,0,NA,Neutral,12,16,NA,NA,FALSE,Metro Atlantic Athletic Conference Tournament,2002,Sat Mar 2,20020302,12,16,9,9,NA,NA,NA
Fairfield,174,Siena,"L, 83-63",71,0,NA,Away,12,17,NA,NA,FALSE,Metro Atlantic Athletic Conference Tournament,2002,Sun Mar 3,20020303,12,17,9,9,NA,NA,NA
Fairleigh Dickinson,251,San Jose St.,"L, 65-57",70,0,NA,Neutral,0,1,NA,NA,FALSE,Regular,2002,Wed Nov 14,20011114,0,1,0,0,NA,NA,NA
Fairleigh Dickinson,319,Prairie View A&M,"L, 77-66",69,0,NA,Neutral,0,2,NA,NA,FALSE,Regular,2002,Thu Nov 15,20011115,0,2,0,0,NA,NA,NA
Fairleigh Dickinson,105,Rutgers,"L, 70-66",74,1,NA,Neutral,0,3,NA,NA,FALSE,Regular,2002,Fri Nov 16,20011116,0,3,0,0,NA,NA,NA
Fairleigh Dickinson,206,American,"L, 55-48",72,0,NA,Away,0,4,NA,NA,FALSE,Regular,2002,Sat Nov 24,20011124,0,4,0,0,NA,NA,NA
