Team.Rk,Team,Opponent.Rk,Opponent,Result,Poss,OT,PreWP,Location,W,L,W.Conference,L.Conference,ConferenceGame,Postseason,Year,Day.Date,GameDate,W.Proj,L.Proj,W.ConferenceProj,L.ConferenceProj,Date,GameId,TiersOfJoy
324,Grambling St.,351,Alabama A&M,"L, 71-64",78,0,NA,Home,4,10,0,1,TRUE,Regular,2018,Mon Jan 1,20180101,4,10,0,1,2018-01-01,2490,NA
325,Grambling St.,339,Alabama St.,"L, 74-66",75,0,NA,Home,4,11,0,2,TRUE,Regular,2018,Wed Jan 3,20180103,4,11,0,2,2018-01-03,2557,NA
332,Grambling St.,326,Southern,"L, 80-69",76,0,NA,Away,4,12,0,3,TRUE,Regular,2018,Sat Jan 6,20180106,4,12,0,3,2018-01-06,2784,NA
333,Grambling St.,336,Alcorn St.,"W, 72-61",68,0,NA,Away,5,12,1,3,TRUE,Regular,2018,Mon Jan 8,20180108,5,12,1,3,2018-01-08,2840,NA
330,Grambling St.,269,Prairie View A&M,"W, 80-71",80,0,NA,Home,6,12,2,3,TRUE,Regular,2018,Sat Jan 13,20180113,6,12,2,3,2018-01-13,3050,NA
325,Grambling St.,243,Texas Southern,"W, 79-78",79,0,NA,Home,7,12,3,3,TRUE,Regular,2018,Mon Jan 15,20180115,7,12,3,3,2018-01-15,3177,NA
319,Grambling St.,337,Jackson St.,"W, 72-45",63,0,NA,Away,8,12,4,3,TRUE,Regular,2018,Sat Jan 20,20180120,8,12,4,3,2018-01-20,3418,NA
290,Grambling St.,329,Arkansas Pine Bluff,"W, 69-68",77,0,NA,Away,9,12,5,3,TRUE,Regular,2018,Sat Jan 27,20180127,9,12,5,3,2018-01-27,3730,NA
292,Grambling St.,348,Mississippi Valley St.,"W, 92-89",86,1,NA,Away,10,12,6,3,TRUE,Regular,2018,Mon Jan 29,20180129,10,12,6,3,2018-01-29,3852,NA
297,Grambling St.,326,Southern,"W, 69-68",72,0,NA,Home,11,12,7,3,TRUE,Regular,2018,Sat Feb 3,20180203,11,12,7,3,2018-02-03,4031,NA
303,Grambling St.,336,Alcorn St.,"W, 81-72",77,0,NA,Home,12,12,8,3,TRUE,Regular,2018,Mon Feb 5,20180205,12,12,8,3,2018-02-05,4177,NA
300,Grambling St.,269,Prairie View A&M,"W, 90-85",79,0,NA,Away,13,12,9,3,TRUE,Regular,2018,Sat Feb 10,20180210,13,12,9,3,2018-02-10,4440,NA
292,Grambling St.,243,Texas Southern,"W, 78-55",73,0,NA,Away,14,12,10,3,TRUE,Regular,2018,Mon Feb 12,20180212,14,12,10,3,2018-02-12,4525,NA
274,Grambling St.,337,Jackson St.,"W, 71-64",69,0,NA,Home,15,12,11,3,TRUE,Regular,2018,Sat Feb 17,20180217,15,12,11,3,2018-02-17,4716,NA
279,Grambling St.,329,Arkansas Pine Bluff,"L, 75-66",78,0,NA,Home,15,13,11,4,TRUE,Regular,2018,Sat Feb 24,20180224,15,13,11,4,2018-02-24,5069,NA
284,Grambling St.,348,Mississippi Valley St.,"L, 79-74",86,0,NA,Home,15,14,11,5,TRUE,Regular,2018,Mon Feb 26,20180226,15,14,11,5,2018-02-26,5188,NA
297,Grambling St.,351,Alabama A&M,"W, 84-74",75,1,NA,Away,16,14,12,5,TRUE,Regular,2018,Thu Mar 1,20180301,16,14,12,5,2018-03-01,5265,NA
295,Grambling St.,339,Alabama St.,"W, 66-64",66,0,NA,Away,17,14,13,5,TRUE,Regular,2018,Sat Mar 3,20180303,17,14,13,5,2018-03-03,5310,NA
141,Grand Canyon,341,Florida A&M,"W, 67-51",69,0,NA,Home,1,0,NA,NA,FALSE,Regular,2018,Fri Nov 10,20171110,1,0,0,0,2017-11-10,127,NA
141,Grand Canyon,253,Robert Morris,"W, 75-61",74,0,NA,Home,2,0,NA,NA,FALSE,Regular,2018,Mon Nov 13,20171113,2,0,0,0,2017-11-13,274,NA
146,Grand Canyon,296,Little Rock,"W, 76-51",72,0,NA,Home,3,0,NA,NA,FALSE,Regular,2018,Sat Nov 18,20171118,3,0,0,0,2017-11-18,561,NA
129,Grand Canyon,312,Norfolk St.,"W, 85-60",70,0,NA,Home,4,0,NA,NA,FALSE,Regular,2018,Mon Nov 20,20171120,4,0,0,0,2017-11-20,682,NA
121,Grand Canyon,132,San Diego,"L, 72-62",69,0,NA,Home,4,1,NA,NA,FALSE,Regular,2018,Sat Nov 25,20171125,4,1,0,0,2017-11-25,922,NA
139,Grand Canyon,268,UC Riverside,"W, 68-56",72,0,NA,Home,5,1,NA,NA,FALSE,Regular,2018,Sat Dec 2,20171202,5,1,0,0,2017-12-02,1261,NA
141,Grand Canyon,74,St. John's,"L, 68-60",78,0,NA,Semi-Home,5,2,NA,NA,FALSE,Regular,2018,Tue Dec 5,20171205,5,2,0,0,2017-12-05,1405,B
142,Grand Canyon,295,Grambling St.,"W, 87-53",70,0,NA,Home,6,2,NA,NA,FALSE,Regular,2018,Sat Dec 9,20171209,6,2,0,0,2017-12-09,1573,NA
128,Grand Canyon,316,North Carolina Central,"W, 64-59",59,0,NA,Home,7,2,NA,NA,FALSE,Regular,2018,Mon Dec 11,20171211,7,2,0,0,2017-12-11,1692,NA
137,Grand Canyon,61,Boise St.,"L, 85-80",88,2,NA,Away,7,3,NA,NA,FALSE,Regular,2018,Wed Dec 13,20171213,7,3,0,0,2017-12-13,1734,A
132,Grand Canyon,348,Mississippi Valley St.,"W, 71-38",62,0,NA,Home,8,3,NA,NA,FALSE,Regular,2018,Mon Dec 18,20171218,8,3,0,0,2017-12-18,1926,NA
129,Grand Canyon,340,Longwood,"W, 86-56",67,0,NA,Home,9,3,NA,NA,FALSE,Regular,2018,Thu Dec 21,20171221,9,3,0,0,2017-12-21,2075,NA
120,Grand Canyon,38,Louisville,"L, 74-56",68,0,NA,Away,9,4,NA,NA,FALSE,Regular,2018,Sat Dec 23,20171223,9,4,0,0,2017-12-23,2216,A
128,Grand Canyon,324,Morgan St.,"W, 100-74",81,0,NA,Neutral,10,4,NA,NA,FALSE,Regular,2018,Wed Dec 27,20171227,10,4,0,0,2017-12-27,5415,NA
115,Grand Canyon,102,Illinois,"L, 62-58",69,0,NA,Away,10,5,NA,NA,FALSE,Regular,2018,Sat Dec 30,20171230,10,5,0,0,2017-12-30,2376,B
112,Grand Canyon,195,Seattle,"W, 73-57",72,0,NA,Away,11,5,1,0,TRUE,Regular,2018,Sat Jan 6,20180106,11,5,1,0,2018-01-06,2782,NA
103,Grand Canyon,60,New Mexico St.,"L, 70-59",70,0,NA,Home,11,6,1,1,TRUE,Regular,2018,Thu Jan 11,20180111,11,6,1,1,2018-01-11,2955,B
107,Grand Canyon,260,UT Rio Grande Valley,"W, 84-71",74,0,NA,Home,12,6,2,1,TRUE,Regular,2018,Sat Jan 13,20180113,12,6,2,1,2018-01-13,3059,NA
105,Grand Canyon,346,Chicago St.,"W, 86-58",75,0,NA,Away,13,6,3,1,TRUE,Regular,2018,Thu Jan 18,20180118,13,6,3,1,2018-01-18,3288,NA
102,Grand Canyon,276,UMKC,"W, 86-69",73,0,NA,Away,14,6,4,1,TRUE,Regular,2018,Sat Jan 20,20180120,14,6,4,1,2018-01-20,3481,NA
93,Grand Canyon,NA,William Jessup,"W, 96-80",71,0,NA,Home,15,6,NA,NA,FALSE,Regular,2018,Tue Jan 23,20180123,15,6,4,1,2018-01-23,3546,NA
94,Grand Canyon,92,Utah Valley,"L, 68-56",63,0,NA,Away,15,7,4,2,TRUE,Regular,2018,Sat Jan 27,20180127,15,7,4,2,2018-01-27,3810,B
103,Grand Canyon,276,UMKC,"W, 79-62",68,0,NA,Home,16,7,5,2,TRUE,Regular,2018,Thu Feb 1,20180201,16,7,5,2,2018-02-01,3953,NA
102,Grand Canyon,346,Chicago St.,"W, 89-55",75,0,NA,Home,17,7,6,2,TRUE,Regular,2018,Sat Feb 3,20180203,17,7,6,2,2018-02-03,4049,NA
103,Grand Canyon,260,UT Rio Grande Valley,"L, 83-81",75,0,NA,Away,17,8,6,3,TRUE,Regular,2018,Thu Feb 8,20180208,17,8,6,3,2018-02-08,4330,NA
105,Grand Canyon,60,New Mexico St.,"L, 74-70",76,0,NA,Away,17,9,6,4,TRUE,Regular,2018,Sat Feb 10,20180210,17,9,6,4,2018-02-10,4429,A
102,Grand Canyon,242,Cal St. Bakersfield,"L, 71-58",69,0,NA,Away,17,10,6,5,TRUE,Regular,2018,Sat Feb 17,20180217,17,10,6,5,2018-02-17,4733,NA
110,Grand Canyon,195,Seattle,"W, 76-64",71,0,NA,Home,18,10,7,5,TRUE,Regular,2018,Thu Feb 22,20180222,18,10,7,5,2018-02-22,4950,NA
108,Grand Canyon,92,Utah Valley,"W, 60-59",62,0,NA,Home,19,10,8,5,TRUE,Regular,2018,Sat Feb 24,20180224,19,10,8,5,2018-02-24,5072,NA
108,Grand Canyon,242,Cal St. Bakersfield,"W, 81-68",74,0,NA,Home,20,10,9,5,TRUE,Regular,2018,Sat Mar 3,20180303,20,10,9,5,2018-03-03,5327,NA
112,Grand Canyon,276,UMKC,"W, 77-74",69,0,NA,Neutral,21,10,NA,NA,FALSE,Western Athletic Conference Tournament,2018,Thu Mar 8,20180308,21,10,9,5,2018-03-08,5764,NA
115,Grand Canyon,92,Utah Valley,"W, 75-60",73,0,NA,Neutral,22,10,NA,NA,FALSE,Western Athletic Conference Tournament,2018,Fri Mar 9,20180309,22,10,9,5,2018-03-09,5841,B
109,Grand Canyon,60,New Mexico St.,"L, 72-58",67,0,NA,Neutral,22,11,NA,NA,FALSE,Western Athletic Conference Tournament,2018,Sat Mar 10,20180310,22,11,9,5,2018-03-10,5884,B
112,Grand Canyon,154,Mercer,"L, 78-73",65,0,NA,Home,22,12,NA,NA,FALSE,Postseason,2018,Wed Mar 14,20180314,22,12,9,5,2018-03-14,5975,NA
242,Green Bay,249,Northern Illinois,"L, 85-65",80,0,NA,Away,0,1,NA,NA,FALSE,Regular,2018,Tue Nov 14,20171114,0,1,0,0,2017-11-14,366,NA
255,Green Bay,NA,Lakeland,"W, 98-27",78,0,NA,Home,1,1,NA,NA,FALSE,Regular,2018,Fri Nov 17,20171117,1,1,0,0,2017-11-17,506,NA
260,Green Bay,54,Mississippi St.,"L, 77-68",75,0,NA,Away,1,2,NA,NA,FALSE,Regular,2018,Mon Nov 20,20171120,1,2,0,0,2017-11-20,693,A
253,Green Bay,341,Florida A&M,"W, 57-50",63,0,NA,Home,2,2,NA,NA,FALSE,Regular,2018,Fri Nov 24,20171124,2,2,0,0,2017-11-24,860,NA
256,Green Bay,314,Stetson,"L, 83-71",77,0,NA,Home,2,3,NA,NA,FALSE,Regular,2018,Mon Nov 27,20171127,2,3,0,0,2017-11-27,1021,NA
280,Green Bay,83,Belmont,"L, 86-75",80,0,NA,Away,2,4,NA,NA,FALSE,Regular,2018,Sat Dec 2,20171202,2,4,0,0,2017-12-02,1224,B
278,Green Bay,257,Eastern Illinois,"W, 59-57",63,0,NA,Home,3,4,NA,NA,FALSE,Regular,2018,Wed Dec 6,20171206,3,4,0,0,2017-12-06,1455,NA
281,Green Bay,40,Missouri,"L, 100-77",72,0,NA,Away,3,5,NA,NA,FALSE,Regular,2018,Sat Dec 9,20171209,3,5,0,0,2017-12-09,1604,A
281,Green Bay,138,Indiana St.,"L, 85-63",77,0,NA,Away,3,6,NA,NA,FALSE,Regular,2018,Tue Dec 12,20171212,3,6,0,0,2017-12-12,1705,NA
293,Green Bay,NA,Wisconsin Parkside,"W, 86-50",71,0,NA,Home,4,6,NA,NA,FALSE,Regular,2018,Sat Dec 16,20171216,4,6,0,0,2017-12-16,5389,NA
294,Green Bay,NA,Rockford,"W, 108-64",86,0,NA,Home,5,6,NA,NA,FALSE,Regular,2018,Mon Dec 18,20171218,5,6,0,0,2017-12-18,1922,NA
299,Green Bay,232,Bowling Green,"L, 81-78",91,1,NA,Home,5,7,NA,NA,FALSE,Regular,2018,Thu Dec 21,20171221,5,7,0,0,2017-12-21,2071,NA
304,Green Bay,70,Wisconsin,"L, 81-60",67,0,NA,Away,5,8,NA,NA,FALSE,Regular,2018,Sat Dec 23,20171223,5,8,0,0,2017-12-23,2227,B
308,Green Bay,319,Detroit,"W, 95-83",81,0,NA,Home,6,8,1,0,TRUE,Regular,2018,Thu Dec 28,20171228,6,8,1,0,2017-12-28,2258,NA
299,Green Bay,175,Oakland,"W, 80-79",71,0,NA,Home,7,8,2,0,TRUE,Regular,2018,Sat Dec 30,20171230,7,8,2,0,2017-12-30,2373,NA
286,Green Bay,284,IUPUI,"L, 67-63",71,0,NA,Home,7,9,2,1,TRUE,Regular,2018,Tue Jan 2,20180102,7,9,2,1,2018-01-02,2509,NA
293,Green Bay,300,Cleveland St.,"L, 80-79",73,0,NA,Away,7,10,2,2,TRUE,Regular,2018,Thu Jan 4,20180104,7,10,2,2,2018-01-04,2597,NA
295,Green Bay,322,Youngstown St.,"L, 85-74",75,0,NA,Away,7,11,2,3,TRUE,Regular,2018,Sat Jan 6,20180106,7,11,2,3,2018-01-06,2810,NA
308,Green Bay,182,Illinois Chicago,"L, 84-73",74,0,NA,Away,7,12,2,4,TRUE,Regular,2018,Wed Jan 10,20180110,7,12,2,4,2018-01-10,2906,NA
307,Green Bay,284,IUPUI,"L, 67-61",72,0,NA,Away,7,13,2,5,TRUE,Regular,2018,Fri Jan 12,20180112,7,13,2,5,2018-01-12,3009,NA
307,Green Bay,196,Milwaukee,"W, 99-92",87,1,NA,Home,8,13,3,5,TRUE,Regular,2018,Mon Jan 15,20180115,8,13,3,5,2018-01-15,3175,NA
304,Green Bay,133,Wright St.,"L, 80-67",71,0,NA,Home,8,14,3,6,TRUE,Regular,2018,Thu Jan 18,20180118,8,14,3,6,2018-01-18,3286,NA
307,Green Bay,90,Northern Kentucky,"L, 77-65",70,0,NA,Home,8,15,3,7,TRUE,Regular,2018,Sat Jan 20,20180120,8,15,3,7,2018-01-20,3412,NA
307,Green Bay,300,Cleveland St.,"W, 66-44",64,0,NA,Home,9,15,4,7,TRUE,Regular,2018,Thu Jan 25,20180125,9,15,4,7,2018-01-25,3626,NA
299,Green Bay,322,Youngstown St.,"W, 85-67",74,0,NA,Home,10,15,5,7,TRUE,Regular,2018,Sat Jan 27,20180127,10,15,5,7,2018-01-27,3732,NA
287,Green Bay,196,Milwaukee,"L, 76-58",69,0,NA,Away,10,16,5,8,TRUE,Regular,2018,Fri Feb 2,20180202,10,16,5,8,2018-02-02,4003,NA
297,Green Bay,133,Wright St.,"L, 68-64",74,0,NA,Away,10,17,5,9,TRUE,Regular,2018,Thu Feb 8,20180208,10,17,5,9,2018-02-08,4336,NA
289,Green Bay,90,Northern Kentucky,"L, 86-80",75,0,NA,Away,10,18,5,10,TRUE,Regular,2018,Sat Feb 10,20180210,10,18,5,10,2018-02-10,4435,B
283,Green Bay,182,Illinois Chicago,"L, 83-75",82,0,NA,Home,10,19,5,11,TRUE,Regular,2018,Fri Feb 16,20180216,10,19,5,11,2018-02-16,4676,NA
285,Green Bay,175,Oakland,"W, 96-90",73,0,NA,Away,11,19,6,11,TRUE,Regular,2018,Thu Feb 22,20180222,11,19,6,11,2018-02-22,4979,NA
276,Green Bay,319,Detroit,"W, 107-97",83,0,NA,Away,12,19,7,11,TRUE,Regular,2018,Sat Feb 24,20180224,12,19,7,11,2018-02-24,5031,NA
270,Green Bay,319,Detroit,"W, 93-81",73,0,NA,Semi-Away,13,19,NA,NA,FALSE,Horizon League Tournament,2018,Fri Mar 2,20180302,13,19,7,11,2018-03-02,5627,NA
266,Green Bay,133,Wright St.,"L, 87-72",71,0,NA,Neutral,13,20,NA,NA,FALSE,Horizon League Tournament,2018,Sat Mar 3,20180303,13,20,7,11,2018-03-03,5682,NA
309,Hampton,145,Rider,"L, 90-75",76,0,NA,Away,0,1,NA,NA,FALSE,Regular,2018,Fri Nov 10,20171110,0,1,0,0,2017-11-10,104,NA
311,Hampton,NA,Bluefield College,"W, 85-68",76,0,NA,Home,1,1,NA,NA,FALSE,Regular,2018,Sun Nov 12,20171112,1,1,0,0,2017-11-12,232,NA
312,Hampton,169,William & Mary,"L, 83-76",73,0,NA,Away,1,2,NA,NA,FALSE,Regular,2018,Wed Nov 15,20171115,1,2,0,0,2017-11-15,432,NA
311,Hampton,192,George Washington,"L, 65-57",63,0,NA,Away,1,3,NA,NA,FALSE,Regular,2018,Sat Nov 18,20171118,1,3,0,0,2017-11-18,546,NA
307,Hampton,15,Xavier,"L, 96-60",77,0,NA,Away,1,4,NA,NA,FALSE,Regular,2018,Mon Nov 20,20171120,1,4,0,0,2017-11-20,711,A
309,Hampton,327,Northern Arizona,"W, 76-66",74,0,NA,Neutral,2,4,NA,NA,FALSE,Regular,2018,Thu Nov 23,20171123,2,4,0,0,2017-11-23,821,NA
306,Hampton,145,Rider,"L, 94-80",76,0,NA,Neutral,2,5,NA,NA,FALSE,Regular,2018,Fri Nov 24,20171124,2,5,0,0,2017-11-24,5527,NA
307,Hampton,NA,St. Leo,"W, 72-56",75,0,NA,Home,3,5,NA,NA,FALSE,Regular,2018,Mon Nov 27,20171127,3,5,0,0,2017-11-27,1018,NA
308,Hampton,NA,Mid Atlantic Christian,"W, 117-54",84,0,NA,Home,4,5,NA,NA,FALSE,Regular,2018,Wed Nov 29,20171129,4,5,0,0,2017-11-29,1098,NA
302,Hampton,209,Coastal Carolina,"L, 85-81",72,0,NA,Home,4,6,NA,NA,FALSE,Regular,2018,Wed Dec 6,20171206,4,6,0,0,2017-12-06,1449,NA
303,Hampton,120,Missouri St.,"L, 88-75",73,0,NA,Away,4,7,NA,NA,FALSE,Regular,2018,Fri Dec 8,20171208,4,7,0,0,2017-12-08,1528,B
302,Hampton,261,Gardner Webb,"L, 80-79",77,0,NA,Home,4,8,NA,NA,FALSE,Regular,2018,Sun Dec 17,20171217,4,8,0,0,2017-12-17,1883,NA
303,Hampton,208,Appalachian St.,"W, 86-53",79,0,NA,Home,5,8,NA,NA,FALSE,Regular,2018,Wed Dec 20,20171220,5,8,0,0,2017-12-20,2032,NA
271,Hampton,2,Virginia,"L, 82-48",65,0,NA,Away,5,9,NA,NA,FALSE,Regular,2018,Fri Dec 22,20171222,5,9,0,0,2017-12-22,2140,A
260,Hampton,260,UT Rio Grande Valley,"L, 80-69",84,0,NA,Away,5,10,NA,NA,FALSE,Regular,2018,Sat Dec 30,20171230,5,10,0,0,2017-12-30,2435,NA
260,Hampton,349,Maryland Eastern Shore,"L, 92-83",76,0,NA,Away,5,11,0,1,TRUE,Regular,2018,Sat Jan 6,20180106,5,11,0,1,2018-01-06,2746,NA
268,Hampton,350,Delaware St.,"W, 78-56",74,0,NA,Home,6,11,1,1,TRUE,Regular,2018,Fri Jan 12,20180112,6,11,1,1,2018-01-12,3005,NA
264,Hampton,317,Savannah St.,"L, 103-101",93,0,NA,Away,6,12,1,2,TRUE,Regular,2018,Sat Jan 20,20180120,6,12,1,2,2018-01-20,3463,NA
264,Hampton,343,South Carolina St.,"W, 91-84",74,0,NA,Away,7,12,2,2,TRUE,Regular,2018,Mon Jan 22,20180122,7,12,2,2,2018-01-22,3529,NA
263,Hampton,341,Florida A&M,"L, 75-71",74,0,NA,Home,7,13,2,3,TRUE,Regular,2018,Sat Jan 27,20180127,7,13,2,3,2018-01-27,3712,NA
280,Hampton,288,Bethune Cookman,"W, 80-69",81,0,NA,Home,8,13,3,3,TRUE,Regular,2018,Mon Jan 29,20180129,8,13,3,3,2018-01-29,3844,NA
275,Hampton,347,Coppin St.,"W, 70-59",75,1,NA,Home,9,13,4,3,TRUE,Regular,2018,Wed Jan 31,20180131,9,13,4,3,2018-01-31,3897,NA
278,Hampton,306,North Carolina A&T,"L, 92-84",69,0,NA,Away,9,14,4,4,TRUE,Regular,2018,Sat Feb 3,20180203,9,14,4,4,2018-02-03,4094,NA
284,Hampton,316,North Carolina Central,"W, 86-70",71,0,NA,Away,10,14,5,4,TRUE,Regular,2018,Mon Feb 5,20180205,10,14,5,4,2018-02-05,4186,NA
267,Hampton,335,Howard,"W, 95-81",73,0,NA,Away,11,14,6,4,TRUE,Regular,2018,Thu Feb 8,20180208,11,14,6,4,2018-02-08,5584,NA
260,Hampton,312,Norfolk St.,"W, 82-52",68,0,NA,Home,12,14,7,4,TRUE,Regular,2018,Sat Feb 10,20180210,12,14,7,4,2018-02-10,4384,NA
250,Hampton,347,Coppin St.,"W, 82-79",74,0,NA,Away,13,14,8,4,TRUE,Regular,2018,Mon Feb 12,20180212,13,14,8,4,2018-02-12,4513,NA
253,Hampton,343,South Carolina St.,"W, 79-66",76,0,NA,Home,14,14,9,4,TRUE,Regular,2018,Sat Feb 17,20180217,14,14,9,4,2018-02-17,4713,NA
252,Hampton,317,Savannah St.,"W, 114-102",103,1,NA,Home,15,14,10,4,TRUE,Regular,2018,Mon Feb 19,20180219,15,14,10,4,2018-02-19,4845,NA
251,Hampton,324,Morgan St.,"W, 57-38",53,0,NA,Home,16,14,11,4,TRUE,Regular,2018,Sat Feb 24,20180224,16,14,11,4,2018-02-24,5054,NA
240,Hampton,312,Norfolk St.,"W, 74-71",73,0,NA,Away,17,14,12,4,TRUE,Regular,2018,Thu Mar 1,20180301,17,14,12,4,2018-03-01,5275,NA
242,Hampton,341,Florida A&M,"W, 75-71",69,0,NA,Neutral,18,14,NA,NA,FALSE,Mid-Eastern Athletic Conference Tournament,2018,Wed Mar 7,20180307,18,14,12,4,2018-03-07,5791,NA
243,Hampton,306,North Carolina A&T,"W, 96-86",81,0,NA,Neutral,19,14,NA,NA,FALSE,Mid-Eastern Athletic Conference Tournament,2018,Fri Mar 9,20180309,19,14,12,4,2018-03-09,5851,NA
242,Hampton,316,North Carolina Central,"L, 71-63",63,0,NA,Neutral,19,15,NA,NA,FALSE,Mid-Eastern Athletic Conference Tournament,2018,Sat Mar 10,20180310,19,15,12,4,2018-03-10,5873,NA
246,Hampton,35,Notre Dame,"L, 84-63",78,0,NA,Away,19,16,NA,NA,FALSE,National Invitation Tournament (NIT) - 8 seed,2018,Tue Mar 13,20180313,19,16,12,4,2018-03-13,5955,A
314,Hartford,310,Central Connecticut,"W, 85-84",75,1,NA,Home,1,0,NA,NA,FALSE,Regular,2018,Fri Nov 10,20171110,1,0,0,0,2017-11-10,82,NA
321,Hartford,NA,Gordon,"W, 80-63",73,0,NA,Home,2,0,NA,NA,FALSE,Regular,2018,Sun Nov 12,20171112,2,0,0,0,2017-11-12,220,NA
318,Hartford,145,Rider,"L, 89-53",80,0,NA,Away,2,1,NA,NA,FALSE,Regular,2018,Wed Nov 15,20171115,2,1,0,0,2017-11-15,410,NA
324,Hartford,259,LIU Brooklyn,"L, 86-84",74,0,NA,Neutral,2,2,NA,NA,FALSE,Regular,2018,Sat Nov 18,20171118,2,2,0,0,2017-11-18,555,NA
324,Hartford,194,Miami OH,"W, 68-58",64,0,NA,Neutral,3,2,NA,NA,FALSE,Regular,2018,Sun Nov 19,20171119,3,2,0,0,2017-11-19,627,NA
319,Hartford,344,Bryant,"L, 78-73",75,0,NA,Home,3,3,NA,NA,FALSE,Regular,2018,Fri Nov 24,20171124,3,3,0,0,2017-11-24,849,NA
321,Hartford,180,Wagner,"L, 72-50",64,0,NA,Home,3,4,NA,NA,FALSE,Regular,2018,Sun Nov 26,20171126,3,4,0,0,2017-11-26,967,NA
333,Hartford,259,LIU Brooklyn,"L, 79-78",72,0,NA,Away,3,5,NA,NA,FALSE,Regular,2018,Thu Nov 30,20171130,3,5,0,0,2017-11-30,1178,NA
332,Hartford,77,Boston College,"L, 73-61",67,0,NA,Home,3,6,NA,NA,FALSE,Regular,2018,Sat Dec 2,20171202,3,6,0,0,2017-12-02,1257,NA
330,Hartford,280,Quinnipiac,"W, 77-75",68,0,NA,Home,4,6,NA,NA,FALSE,Regular,2018,Thu Dec 7,20171207,4,6,0,0,2017-12-07,1509,NA
328,Hartford,305,Sacred Heart,"W, 86-72",66,0,NA,Home,5,6,NA,NA,FALSE,Regular,2018,Mon Dec 11,20171211,5,6,0,0,2017-12-11,1689,NA
325,Hartford,272,Portland,"L, 78-67",66,0,NA,Away,5,7,NA,NA,FALSE,Regular,2018,Tue Dec 19,20171219,5,7,0,0,2017-12-19,1995,NA
325,Hartford,222,FIU,"W, 79-72",67,0,NA,Away,6,7,NA,NA,FALSE,Regular,2018,Fri Dec 22,20171222,6,7,0,0,2017-12-22,2135,NA
322,Hartford,130,Rutgers,"W, 60-58",62,0,NA,Away,7,7,NA,NA,FALSE,Regular,2018,Thu Dec 28,20171228,7,7,0,0,2017-12-28,2276,NA
305,Hartford,151,Albany,"W, 72-64",62,0,NA,Away,8,7,1,0,TRUE,Regular,2018,Wed Jan 3,20180103,8,7,1,0,2018-01-03,2539,NA
281,Hartford,223,Stony Brook,"L, 63-61",68,0,NA,Home,8,8,1,1,TRUE,Regular,2018,Sat Jan 6,20180106,8,8,1,1,2018-01-06,2701,NA
279,Hartford,287,UMass Lowell,"W, 84-73",73,0,NA,Home,9,8,2,1,TRUE,Regular,2018,Wed Jan 10,20180110,9,8,2,1,2018-01-10,2892,NA
270,Hartford,297,Binghamton,"W, 97-65",65,0,NA,Home,10,8,3,1,TRUE,Regular,2018,Sat Jan 13,20180113,10,8,3,1,2018-01-13,3031,NA
249,Hartford,166,UMBC,"L, 78-56",63,0,NA,Away,10,9,3,2,TRUE,Regular,2018,Mon Jan 15,20180115,10,9,3,2,2018-01-15,3199,NA
255,Hartford,332,Maine,"W, 86-68",73,0,NA,Away,11,9,4,2,TRUE,Regular,2018,Thu Jan 18,20180118,11,9,4,2,2018-01-18,3304,NA
238,Hartford,76,Vermont,"L, 76-53",66,0,NA,Home,11,10,4,3,TRUE,Regular,2018,Sun Jan 21,20180121,11,10,4,3,2018-01-21,3499,NA
249,Hartford,287,UMass Lowell,"W, 77-70",72,0,NA,Away,12,10,5,3,TRUE,Regular,2018,Sat Jan 27,20180127,12,10,5,3,2018-01-27,3805,NA
245,Hartford,278,New Hampshire,"W, 79-62",60,0,NA,Away,13,10,6,3,TRUE,Regular,2018,Wed Jan 31,20180131,13,10,6,3,2018-01-31,3921,NA
221,Hartford,223,Stony Brook,"W, 73-64",66,0,NA,Away,14,10,7,3,TRUE,Regular,2018,Sat Feb 3,20180203,14,10,7,3,2018-02-03,4135,NA
217,Hartford,151,Albany,"L, 69-63",64,0,NA,Home,14,11,7,4,TRUE,Regular,2018,Sun Feb 11,20180211,14,11,7,4,2018-02-11,4492,NA
218,Hartford,332,Maine,"W, 67-63",72,0,NA,Home,15,11,8,4,TRUE,Regular,2018,Thu Feb 15,20180215,15,11,8,4,2018-02-15,4605,NA
226,Hartford,76,Vermont,"W, 69-68",62,0,NA,Away,16,11,9,4,TRUE,Regular,2018,Sun Feb 18,20180218,16,11,9,4,2018-02-18,4842,B
216,Hartford,278,New Hampshire,"W, 65-56",64,0,NA,Home,17,11,10,4,TRUE,Regular,2018,Wed Feb 21,20180221,17,11,10,4,2018-02-21,4894,NA
213,Hartford,297,Binghamton,"W, 67-57",66,0,NA,Away,18,11,11,4,TRUE,Regular,2018,Sat Feb 24,20180224,18,11,11,4,2018-02-24,5041,NA
209,Hartford,166,UMBC,"L, 62-53",65,0,NA,Home,18,12,11,5,TRUE,Regular,2018,Tue Feb 27,20180227,18,12,11,5,2018-02-27,5203,NA
212,Hartford,278,New Hampshire,"W, 71-60",66,0,NA,Home,19,12,NA,NA,FALSE,America East Conference Tournament,2018,Sat Mar 3,20180303,19,12,11,5,2018-03-03,5650,NA
211,Hartford,166,UMBC,"L, 75-60",70,0,NA,Away,19,13,NA,NA,FALSE,America East Conference Tournament,2018,Tue Mar 6,20180306,19,13,11,5,2018-03-06,5699,NA
