Role,Number,Player,Ht,Wt,Yr,G,S,Min.Pct,ORtg,Poss.Pct,Shots.Pct,eFG.Pct,TS.Pct,OR.Pct,DR.Pct,ARate,TORate,Blk.Pct,Stl.Pct,FCper40,FDper40,FTRate,FTM,FTA,FT.Pct,FGM_2,FGA_2,FG_2.Pct,FGM_3,FGA_3,FG_3.Pct,Min.Pct.Rk,ORtg.Rk,Poss.Pct.Rk,Shots.Pct.Rk,eFG.Pct.Rk,TS.Pct.Rk,OR.Pct.Rk,DR.Pct.Rk,ARate.Rk,TORate.Rk,Blk.Pct.Rk,Stl.Pct.Rk,FCper40.Rk,FDper40.Rk,FTRate.Rk,FT.Pct.Rk,FG_2.Pct.Rk,FG_3.Pct.Rk,NationalRank,Team,Year,PlayerId
Role Player,30,Elijah Stewart,6-5,180,Fr,32,18,54.2,93,16.5,19.6,46.7,48.4,2.7,6.2,6.2,18,5.5,2.6,4.7,2.2,15.7,21,31,0.677,37,91,0.407,37,107,0.346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,177,437,NA,NA,NA,NA,NA,NA,National Rank,USC,2015,27096
Role Player,2,Malik Martin,6-11,220,Fr,29,15,39.9,87.7,18.5,16.7,54.8,52.5,8.4,5.2,5.2,26.6,4.4,1.3,4.9,3.2,35.5,16,44,0.364,59,102,0.578,6,22,0.273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,USC,2015,27091
Limited Role,24,Malik Marquetti,6-6,190,Fr,32,15,46.2,93.3,12.1,12.8,41.4,43.1,5.6,8.9,8.9,16.9,1.1,2.1,4.1,2,22.7,14,25,0.56,23,60,0.383,15,50,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,National Rank,USC,2015,27095
Limited Role,5,Kahlil Dukes,6-0,170,So,20,NA,11.1,103.9,13.5,19.4,50,50.1,0.8,5.6,5.6,9,0,0.4,3.1,1.4,5,1,2,0.5,8,21,0.381,8,19,0.421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,USC,2015,21066
Benchwarmer,3,Chass Bryan,5-11,165,Jr,18,NA,8,59.4,13.8,10.7,6.2,15.2,4.3,24,24.2,24.4,1,3.4,8.1,2.8,50,4,8,0.5,1,14,0.071,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,USC,2015,16235
Major Contributor,5,Ty Greene,6-3,185,Sr,32,32,88.8,118.5,26.7,30.5,52.8,56.5,2.8,14,14.5,9.1,0.7,3.6,2,5.2,36,133,179,0.743,120,256,0.469,95,241,0.394,56,133,195,75,377,371,NA,NA,NA,3,NA,84,147,22,NA,NA,NA,264,National Rank,USC Upstate,2015,13509
Major Contributor,32,Fred Miller,6-4,200,Sr,32,31,81.6,97.8,24.5,23.5,46.4,50,1.7,26,26,22.9,0.8,3.2,2.8,3.4,24.4,66,86,0.767,102,218,0.468,41,134,0.306,259,NA,385,NA,NA,NA,NA,NA,214,NA,NA,156,NA,NA,NA,39,NA,NA,National Rank,USC Upstate,2015,13512
Major Contributor,0,Damian Goodwin,6-7,195,So,12,3,17,97.5,24.6,25.7,38.8,41.9,7.7,15,15,9.4,3.3,2,4.8,5.2,43.8,19,35,0.543,19,46,0.413,8,34,0.235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,USC Upstate,2015,20751
Significant Contributor,44,Michael Buchanan,6-11,250,So,32,17,47.8,101.2,23.1,20.7,51.1,52,14.4,7.8,7.8,19.4,5.7,1.5,5.2,4.2,40.7,40,74,0.541,93,182,0.511,0,0,0,NA,NA,NA,NA,NA,NA,22,224,NA,NA,16,NA,NA,NA,NA,NA,NA,NA,National Rank,USC Upstate,2015,20646
Role Player,15,ShunQuez Stephens,6-5,245,Jr,32,29,56.8,104.1,19.5,19,47.2,50.9,8.9,11.5,11.5,18.5,1,2.1,4.7,3.1,28.8,42,57,0.737,62,124,0.5,21,74,0.284,NA,NA,NA,NA,NA,NA,4,96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,National Rank,USC Upstate,2015,20643
Role Player,10,Josh Cuthbertson,6-5,185,So,32,2,52.6,106.1,19,20.6,48.2,49.3,7.6,15.8,15.8,16.1,0.5,1.8,2.8,2.3,13.6,17,27,0.63,45,96,0.469,34,103,0.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,National Rank,USC Upstate,2015,20641
Limited Role,33,Jacob Schulte,6-6,222,Fr,32,12,44.8,109.7,13.2,11.2,62,58.9,9.5,3,3,18.1,6.5,1,4.5,3.1,55.4,23,51,0.451,57,91,0.626,0,1,0,NA,NA,NA,NA,NA,NA,334,NA,NA,NA,12,NA,NA,NA,NA,NA,34,NA,National Rank,USC Upstate,2015,26728
Limited Role,2,Marvin Smith,6-6,210,Jr,31,3,28.6,104.9,14.7,13.3,50.7,52.8,8.5,6.3,6.3,18.6,1.3,0.5,3.1,2.9,40,17,28,0.607,31,60,0.517,3,10,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,USC Upstate,2015,26724
Nearly Invisible,31,Mario Blessing,6-2,165,Sr,32,31,70.1,104.9,10.4,10.2,49.2,49.9,2.6,14,14.9,22.8,0,1.9,3,1.2,6.9,6,9,0.667,12,25,0.48,35,106,0.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,National Rank,USC Upstate,2015,13506
Benchwarmer,14,Tristan Thomas,6-3,190,So,20,NA,5.5,104.4,16.8,19.9,45,45.7,4.8,10,10.8,10.6,0,2.7,5.1,2.5,20,2,4,0.5,0,2,0,6,18,0.333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,USC Upstate,2015,26726
Benchwarmer,4,Ramel Thompkins,6-6,195,Fr,12,NA,3.9,65.2,11.5,12.5,11.1,21.1,4.5,3.4,3.4,0,0,0,2.4,3.7,66.7,3,6,0.5,1,2,0.5,0,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,USC Upstate,2015,26725
Benchwarmer,3,Karim Mawuenyega,6-0,170,So,2,NA,2,110.1,18.9,19.5,35.7,35.6,4.5,37,37.4,0,0,10,0,4,42.9,1,3,0.333,1,3,0.333,1,4,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,USC Upstate,2015,20640
Go-to Guys,22,Lonnie McClanahan,6-1,175,Sr,30,20,61.8,98.5,28.6,24.3,45.1,53.1,3.8,26,26,22.5,0.2,2.4,3.8,6.7,65,125,167,0.749,116,252,0.46,0,5,0,NA,NA,88,NA,NA,NA,NA,NA,215,NA,NA,NA,NA,27,67,NA,NA,NA,National Rank,UT Arlington,2015,20979
Major Contributor,10,Johnny Hill,6-3,180,Jr,21,14,45.2,94.9,24.1,18.8,47.6,53,4.4,26,26,26.9,0.7,2.7,3.5,5.3,63.4,62,92,0.674,57,113,0.504,8,32,0.25,NA,NA,439,NA,NA,NA,NA,NA,216,NA,NA,347,NA,193,NA,NA,NA,NA,National Rank,UT Arlington,2015,12432
Significant Contributor,3,Jamel Outler,6-2,183,Sr,30,24,59.8,92.7,20.7,23.6,45.4,48.4,1.3,7.2,7.2,17.2,0,1.9,3.4,4,34.9,53,84,0.631,33,71,0.465,51,170,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,National Rank,UT Arlington,2015,16407
Significant Contributor,1,Erick Neal,5-11,160,Fr,28,11,43.2,95.3,23.5,22.2,50,51.8,1.5,32,32.2,27.1,0,3.5,2.8,3.1,22.6,24,37,0.649,31,59,0.525,34,105,0.324,NA,NA,NA,NA,NA,NA,NA,NA,58,NA,NA,95,NA,NA,NA,NA,NA,NA,National Rank,UT Arlington,2015,27012
Significant Contributor,21,Greg Gainey,6-5,212,Sr,23,12,39.6,107.2,21.6,27.5,52.4,54.3,7.2,3.8,3.8,12.8,2.7,1.1,5,3.2,19.9,26,37,0.703,54,105,0.514,29,81,0.358,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UT Arlington,2015,16405
Role Player,25,Kevin Hervey,6-7,210,Fr,30,14,54.3,96.3,19.9,22.1,44.1,47.4,9.8,7,7,18,1.4,1.6,3.9,3,23.4,35,48,0.729,47,95,0.495,29,110,0.264,NA,NA,NA,NA,NA,NA,301,178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,National Rank,UT Arlington,2015,27017
Role Player,5,Kaelon Wilson,6-2,180,Fr,30,5,48.8,100,16,17.1,50.7,52.3,5.8,5,5,17.6,3.4,1.1,4.3,3.2,35.7,30,51,0.588,47,90,0.522,17,53,0.321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,376,NA,NA,NA,NA,NA,489,NA,National Rank,UT Arlington,2015,27013
Role Player,4,Drew Charles,6-2,193,So,22,17,36.7,106.9,17.9,19,51.3,55.6,2.8,14,14.3,18.8,0,1.4,4.4,3.3,32.8,31,39,0.795,28,66,0.424,22,53,0.415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UT Arlington,2015,16402
Limited Role,45,Jorge Bilbao,6-8,225,So,30,20,39,109.9,13.1,11.1,62.2,61.1,9.5,7.7,7.7,22.2,2.3,1.8,6.4,2.9,50,20,37,0.541,46,72,0.639,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UT Arlington,2015,20982
Limited Role,11,Brandon Williams,6-10,215,So,30,3,30.2,104.3,13.1,13,55.2,54.8,8.5,2.1,2.1,16.8,7.8,1.7,4.4,3,44.8,15,30,0.5,37,66,0.561,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UT Arlington,2015,20976
Limited Role,44,Anthony Walker,6-9,220,Sr,28,10,29,112.4,15,15.9,63.3,64.7,5.9,2.4,2.4,19.5,7.8,1.6,6.3,3,36.7,20,29,0.69,50,79,0.633,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UT Arlington,2015,20981
Benchwarmer,20,Julian Harris,6-5,220,Fr,17,NA,9.9,82.3,14.7,16,46.3,46.3,6.7,4.7,4.7,29.3,1,0,4.4,1.2,0,0,0,0,5,16,0.312,5,11,0.455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UT Arlington,2015,27016
Benchwarmer,30,Courtney Austin,6-0,185,Jr,12,NA,2.1,91.7,5.5,5.6,75,75,0,0,0,41.8,0,0,9.6,0.8,0,0,0,0,0,0,0,1,2,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UT Arlington,2015,20980
Major Contributor,55,Delon Wright 4,6-5,178,Sr,34,34,83.7,125.2,24.5,22.3,54.5,61.7,4.1,32.8,32.8,15.4,3.2,3.9,1.7,5.2,57.1,152,182,0.835,135,246,0.549,26,73,0.356,183,3,397,NA,255,76,NA,NA,51,NA,408,44,68,217,123,105,304,NA,National Rank,Utah,2015,21082
Major Contributor,35,Kyle Kuzma,6-9,190,Fr,30,NA,18,102.4,24.1,24.7,52,53.5,5,16.8,16.8,18.3,2.2,0.3,5,4.5,40.8,18,31,0.581,23,42,0.548,11,34,0.324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Utah,2015,27103
Significant Contributor,42,Jakob Poeltl,7-0,230,Fr,33,33,56.4,109.9,22.3,19.1,67.9,62.7,15.8,6.3,6.3,20.2,8.9,1,4.3,5,65.2,52,120,0.433,125,183,0.683,0,1,0,NA,481,NA,NA,NA,NA,11,172,NA,NA,51,NA,NA,27,NA,NA,4,NA,National Rank,Utah,2015,27104
Significant Contributor,0,Brekkott Chapman,6-8,215,Fr,34,2,37.1,107.5,20.7,21.9,54,57.9,8.1,5.1,5.1,18.3,3,2.1,6.1,3.9,38.1,40,53,0.755,48,99,0.485,18,40,0.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Utah,2015,27097
Significant Contributor,41,Jeremy Olsen,6-10,232,Jr,23,NA,10.4,76.8,20.6,19.1,38.2,41.4,6.7,1.4,1.4,21.9,3.8,0.9,5.9,4.7,58.8,10,20,0.5,13,34,0.382,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Utah,2015,16561
Role Player,11,Brandon Taylor,5-10,165,Jr,34,34,75.8,118.2,18.8,20.7,59,61.8,0.9,22,22.4,18.8,0,2.7,2.1,2.6,20.9,48,56,0.857,38,83,0.458,80,185,0.432,49,143,NA,NA,8,71,NA,NA,333,NA,NA,381,19,NA,NA,NA,NA,78,National Rank,Utah,2015,16565
Role Player,21,Jordan Loveridge,6-6,210,Jr,27,27,52.7,108.6,19.2,23.1,52.6,57,2.1,7.8,7.8,16.3,0.9,1.3,2.6,3.1,25.5,47,53,0.887,33,88,0.375,51,120,0.425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,103,National Rank,Utah,2015,16559
Role Player,14,Dakarai Tucker,6-5,189,Jr,30,2,44.7,113.5,17.4,21.1,56.5,59.9,3.1,5.8,5.8,15.1,1.6,0.9,2.4,3,27.3,36,44,0.818,31,53,0.585,40,108,0.37,NA,269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,352,NA,NA,NA,NA,492,National Rank,Utah,2015,16566
Role Player,20,Chris Reyes,6-7,235,So,34,32,39,98.8,18.2,17.7,45.8,47.9,10.3,6,6,15.9,4.3,1.1,3.5,3.9,50,32,59,0.542,51,115,0.443,2,3,0.667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Utah,2015,27102
Role Player,31,Dallin Bachynski,7-0,258,Sr,33,1,30.7,115.3,17.3,16.4,54.1,59.1,8.2,3.4,3.4,13.2,2.6,1.5,6.1,4.7,73.3,44,63,0.698,45,84,0.536,1,2,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Utah,2015,9820
Role Player,25,Kenneth Ogbe,6-6,188,So,21,5,19.9,102.3,19.5,19.5,53,56.9,2,9,9,20.6,0.4,1.2,3.4,4.2,50,23,33,0.697,14,29,0.483,14,37,0.378,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Utah,2015,21080
Limited Role,1,Isaiah Wright,6-2,175,Fr,32,NA,29,104.8,13,9.1,48.9,55,1,23,23.6,29.9,0.8,0.5,3.9,2.4,48.9,17,22,0.773,4,13,0.308,12,32,0.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Utah,2015,27098
Benchwarmer,15,Austin Eastman,6-3,175,Sr,18,NA,2.7,72.2,16.3,10.8,30,44.6,3.7,0,0,31.8,2.9,3.5,4.3,4.9,120,4,6,0.667,0,2,0,1,3,0.333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Utah,2015,27101
Major Contributor,13,David Collette,6-8,220,Fr,30,30,63.3,112.9,25.2,27.1,60.2,60.4,7.7,12.8,12.8,11.5,8,2,5.8,4.7,42.4,65,112,0.58,156,258,0.605,2,6,0.333,NA,3,318,25,45,131,NA,NA,NA,112,68,NA,NA,399,451,NA,81,NA,National Rank,Utah St.,2015,27110
Significant Contributor,14,Jalen Moore,6-8,215,So,30,29,84.8,115.7,22.3,23.6,56,60,4.5,11.6,11.6,10,2.9,1.2,1.7,4.5,47.4,108,146,0.74,105,196,0.536,45,112,0.402,148,202,NA,NA,168,151,NA,399,NA,44,464,NA,66,NA,305,NA,388,213,National Rank,Utah St.,2015,21085
Significant Contributor,34,Chris Smith,6-4,210,Jr,30,30,79.7,115.3,20.1,21.1,59.8,62.9,1.6,17.3,17.3,14.4,0.7,1.3,2.7,3.5,36.3,72,94,0.766,65,130,0.5,60,129,0.465,344,213,NA,NA,56,44,NA,NA,NA,413,NA,NA,NA,NA,NA,395,NA,16,National Rank,Utah St.,2015,27114
Significant Contributor,2,Darius Perkins,6-1,200,Jr,30,30,72.6,99,21.3,20.9,53.6,55,1.3,24,24.2,21,0.1,1.3,2.1,2.7,22.6,34,53,0.642,34,93,0.366,61,141,0.433,NA,NA,NA,NA,314,NA,NA,NA,278,NA,NA,NA,211,NA,NA,NA,NA,75,National Rank,Utah St.,2015,27106
Significant Contributor,24,JoJo McGlaston,6-5,185,So,29,7,52.1,82.9,20.9,19.3,37.7,41.8,2,17.9,17.9,18.7,2.8,1.1,3,3.7,43.2,39,67,0.582,30,95,0.316,19,60,0.317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,NA,NA,NA,NA,NA,NA,NA,National Rank,Utah St.,2015,21087
Role Player,5,Julion Pearre,6-3,190,Fr,30,23,58.3,89.7,18.6,19.7,44.9,48.1,0.7,14,14.6,18.4,0.3,1.8,3.4,2.5,22,29,39,0.744,27,73,0.37,35,104,0.337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,National Rank,Utah St.,2015,27108
Limited Role,50,Elston Jones,6-9,240,Fr,27,NA,21.9,102.1,12.2,10.1,44.1,45,8.2,12.4,12.4,15.6,5,1.4,6.6,2.2,44.1,7,15,0.467,15,34,0.441,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Utah St.,2015,27115
Limited Role,20,Henry Bolton,6-3,190,Fr,28,NA,21.3,68.9,12.1,7.3,39.6,42.1,1.5,15,15.8,42.5,0.8,1.7,2.5,1.6,29.2,4,7,0.571,8,20,0.4,1,4,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Utah St.,2015,27111
Nearly Invisible,30,Sean Harris,6-7,220,Sr,30,1,30.1,102.7,11.5,9.5,50,50.8,9.4,8,8,21.1,4.2,1.2,4,1.8,29.5,7,13,0.538,22,44,0.5,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Utah St.,2015,21088
Benchwarmer,0,Trace Cureton,6-4,185,Jr,11,NA,6,72.9,19.6,19.4,33.3,39,1.8,5.4,5.4,17.8,0,2.6,1.6,3.7,44.4,5,8,0.625,3,13,0.231,2,5,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Utah St.,2015,27105
Benchwarmer,1,Viko Noma'aea,6-1,170,So,14,NA,5.9,63.8,16.6,17.5,21.9,27.9,3.5,7.9,7.9,16,0,4.4,2.8,2.4,25,3,4,0.75,2,6,0.333,1,10,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Utah St.,2015,21084
Benchwarmer,3,Sam Orchard,6-1,180,Fr,9,NA,3.2,61.6,20.8,16.2,25,21.2,9.8,19.7,19.7,23.6,0,3.3,5.1,3,37.5,0,3,0,2,6,0.333,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Utah St.,2015,27107
Significant Contributor,2,Marcel Davis,6-1,180,Jr,28,28,77.4,89.7,21.4,18.4,43.3,47.5,2,31.2,31.2,24.1,0.4,2,2.7,4,46,59,93,0.634,65,158,0.411,15,44,0.341,424,NA,NA,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,342,NA,NA,NA,National Rank,Utah Valley,2015,16569
Significant Contributor,21,Zach Nelson,6-7,215,So,28,26,76.1,97.9,22.2,22.9,54.2,56.1,5.8,19.8,19.8,23.6,4.2,1.4,3.4,3,20.2,36,50,0.72,73,128,0.57,41,120,0.342,477,NA,NA,NA,275,402,NA,215,458,NA,275,NA,NA,NA,NA,NA,18,NA,National Rank,Utah Valley,2015,21101
Significant Contributor,3,Donte Williams,6-4,175,Jr,28,27,67.9,96.3,23.5,24.5,42.8,50.9,0.2,14.6,14.6,16.7,1.1,1,2.7,5,47,92,111,0.829,44,105,0.419,38,131,0.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,286,317,122,NA,NA,National Rank,Utah Valley,2015,27123
Significant Contributor,5,Jaden Jackson,6-1,185,Jr,28,2,43.9,88.6,20.7,25.6,38.8,41.5,1.4,19,19.8,12.1,0,1.8,2.8,2.9,17.5,20,28,0.714,29,79,0.367,22,81,0.272,NA,NA,NA,378,NA,NA,NA,NA,462,157,NA,NA,NA,NA,NA,NA,NA,NA,National Rank,Utah Valley,2015,27124
Role Player,15,Mitch Bruneel,6-5,200,Sr,27,27,81.8,106.8,18.9,19.3,53.6,56.6,9.4,7.6,7.6,16.1,0.5,1.4,2.2,3.8,42,64,94,0.681,90,154,0.584,20,70,0.286,252,NA,NA,NA,317,363,346,NA,NA,NA,NA,NA,273,NA,467,NA,127,NA,National Rank,Utah Valley,2015,13929
Role Player,20,Brenden Evans,6-5,200,Sr,26,13,46.2,91.4,19.4,19,40.8,45.2,10.1,12.6,12.6,18.7,0.9,1.4,6,3.5,35.2,30,44,0.682,48,120,0.4,2,5,0.4,NA,NA,NA,NA,NA,NA,267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,National Rank,Utah Valley,2015,21382
Role Player,22,Chad Ross,6-7,220,Sr,18,1,19.6,77.6,19.8,19.8,46.4,46.6,3.8,9.3,9.3,26.9,0.5,1.8,6.8,2.9,23.6,6,13,0.462,15,37,0.405,7,18,0.389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Utah Valley,2015,21102
Role Player,42,Darrious Hamilton,6-8,215,Jr,23,2,14.3,59.5,18.5,17.2,22.9,30.4,4.4,7,7,26.3,3,0,5.2,3.3,37.1,9,13,0.692,8,35,0.229,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Utah Valley,2015,27128
Limited Role,45,Boston Gubler,6-8,210,Fr,25,12,21.2,68.2,14.2,11.6,28.6,32.8,7.5,10.2,10.2,28.7,3,0.8,4.5,2.5,37.1,7,13,0.538,10,35,0.286,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Utah Valley,2015,27129
Nearly Invisible,24,Alex Carr,6-3,190,Jr,28,1,31.8,68.2,9.6,11.3,31.4,31.8,1.3,8.5,8.5,20.9,0.7,1.6,4.3,1.2,3.9,1,2,0.5,4,14,0.286,8,37,0.216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Utah Valley,2015,27126
Benchwarmer,11,Eli Robison,6-5,195,So,19,1,7.1,83.7,19.1,22.9,41.3,41.8,10.5,3.2,3.2,17.2,0,1.6,2,2.1,8.7,1,2,0.5,5,14,0.357,3,9,0.333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Utah Valley,2015,21104
Benchwarmer,33,Dayon Goodman,6-7,210,Fr,13,NA,6.9,71.5,18.4,14.3,28.6,34.6,13.8,5.9,5.9,27.5,1.5,1.7,2.6,3.5,50,4,7,0.571,4,14,0.286,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Utah Valley,2015,27127
Benchwarmer,14,Cory Cardwell,6-2,190,Sr,12,NA,5.5,68.8,17.5,17.8,25,34.6,0,14,14.5,23.9,0,1,5.8,2.9,28.6,4,4,0.999,2,2,0.999,1,12,0.083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Utah Valley,2015,27125
Go-to Guys,32,Vince Hunter,6-8,205,So,33,30,70.9,101.1,30.9,28.4,53.2,55.4,11.6,14.3,14.3,19.4,3.9,2.7,4.2,6.5,59.5,124,206,0.602,178,336,0.53,4,10,0.4,NA,NA,28,164,351,46,142,23,NA,NA,311,374,NA,3,99,NA,426,NA,National Rank,UTEP,2015,21096
Major Contributor,20,Earvin Morris,6-4,185,Jr,33,13,57.9,102.7,24.1,27,55,57.8,1.1,11.1,11.1,18.5,1.4,2.2,4,4.2,36.2,68,97,0.701,65,131,0.496,55,137,0.401,NA,NA,438,265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,216,National Rank,UTEP,2015,27120
Significant Contributor,31,Cedrick Lang,6-10,255,Sr,33,32,66.6,118.8,20.7,16.1,62,64.1,11,14.1,14.1,17.1,2,1.1,5,5.7,94,113,173,0.653,114,183,0.623,0,1,0,NA,119,NA,NA,27,27,191,326,NA,NA,NA,NA,NA,116,4,NA,42,NA,National Rank,UTEP,2015,13762
Role Player,4,Julian Washburn,6-8,210,Sr,33,31,84.3,105.3,17.8,21.1,48,50.5,3.2,15.7,15.7,12.9,1.8,1.6,2.3,2.5,20.9,46,64,0.719,87,201,0.433,40,105,0.381,163,NA,NA,NA,NA,NA,NA,NA,NA,239,NA,NA,287,NA,NA,NA,NA,383,National Rank,UTEP,2015,13769
Role Player,2,Omega Harris,6-2,170,Fr,33,20,66.6,88.3,17.3,17.1,45.9,49.9,1.3,13,13.5,26.1,0.5,1.9,2.5,2.6,27.7,41,54,0.759,43,109,0.394,31,86,0.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,NA,NA,NA,NA,NA,National Rank,UTEP,2015,27117
Role Player,41,Matt Willms,7-1,230,So,27,9,37.8,105.9,16.6,15.1,55.1,57.3,8.2,9.3,9.3,19.8,6.4,1.6,4.4,3.4,52,32,51,0.627,54,98,0.551,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UTEP,2015,21099
Role Player,13,Lew Stallworth,6-1,190,Fr,19,1,11.4,81.4,16.8,15.8,32.3,42.5,0.8,12,12.2,24.1,2.1,0.8,2.9,3.2,45.2,12,14,0.857,7,21,0.333,2,10,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UTEP,2015,27119
Limited Role,5,C.J. Cooper,6-0,190,Sr,33,27,76.8,108.1,15.6,16.2,49.5,53.6,0.6,19,19.9,16.6,0.1,1.3,1.8,2.8,34.6,55,74,0.743,34,78,0.436,48,136,0.353,447,NA,NA,NA,NA,NA,NA,NA,456,NA,NA,NA,77,NA,NA,NA,NA,NA,National Rank,UTEP,2015,13760
