Role,Number,Player,Ht,Wt,Yr,G,S,Min.Pct,ORtg,Poss.Pct,Shots.Pct,eFG.Pct,TS.Pct,OR.Pct,DR.Pct,ARate,TORate,Blk.Pct,Stl.Pct,FCper40,FDper40,FTRate,FTM,FTA,FT.Pct,FGM_2,FGA_2,FG_2.Pct,FGM_3,FGA_3,FG_3.Pct,Min.Pct.Rk,ORtg.Rk,Poss.Pct.Rk,Shots.Pct.Rk,eFG.Pct.Rk,TS.Pct.Rk,OR.Pct.Rk,DR.Pct.Rk,ARate.Rk,TORate.Rk,Blk.Pct.Rk,Stl.Pct.Rk,FCper40.Rk,FDper40.Rk,FTRate.Rk,FT.Pct.Rk,FG_2.Pct.Rk,FG_3.Pct.Rk,NationalRank,Team,Year,PlayerId
Significant Contributor,10,Raeford Worsham,6-4,192,Sr,34,33,78.1,104.3,23.9,20.4,51.5,53.9,9.4,15.1,15.1,17.3,2.6,3.3,3.5,5.8,59.6,116,196,0.592,165,309,0.534,3,20,0.15,369,NA,477,NA,NA,NA,301,NA,NA,NA,473,93,NA,174,109,NA,476,NA,National Rank,Jackson St.,2016,14349
Significant Contributor,12,Kaven Bernard,6-5,195,Sr,34,2,35,102.8,21.2,23,48.5,51.6,6.9,7.4,7.4,14.4,2.2,1.2,5.5,3.7,27.7,33,46,0.717,64,131,0.489,11,35,0.314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Jackson St.,2016,25901
Role Player,35,Janarius Middleton,6-8,218,Jr,34,13,54,101.2,18.5,20.1,48.4,48.5,9.6,11.6,11.6,15.3,3.3,1.2,4.9,2.4,14.3,15,32,0.469,95,201,0.473,9,23,0.391,NA,NA,NA,NA,NA,NA,286,NA,NA,NA,357,NA,NA,NA,NA,NA,NA,NA,National Rank,Jackson St.,2016,19667
Role Player,22,Treshawn Bolden,6-8,235,Jr,33,25,39.4,75.5,18.1,14.4,39.7,41.5,7,9.9,9.9,29.9,3.7,0.5,7.4,3.2,36.8,21,43,0.488,45,115,0.391,1,2,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Jackson St.,2016,19662
Role Player,13,Javeres Brent,6-3,190,Jr,34,5,33.7,92.9,17.6,23.6,42.7,42.5,1.5,11,11.2,11.5,0.5,1.3,2.8,1.5,1.2,0,2,0,6,22,0.273,43,143,0.301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Jackson St.,2016,19660
Role Player,30,Troy Stancil,6-2,170,Fr,31,5,20.7,85.8,16.1,18.4,43,43.9,3.2,2.1,2.1,16.6,1.2,1.4,4.9,2.6,20.2,8,16,0.5,13,23,0.565,14,56,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Jackson St.,2016,30799
Limited Role,3,Yettra Specks,5-10,163,Jr,34,34,74.4,103.3,13.1,11.9,51.1,55.4,2.2,14,14.8,23.9,0.1,1.9,3.8,2.3,28.4,43,52,0.827,29,65,0.446,43,118,0.364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,National Rank,Jackson St.,2016,25897
Nearly Invisible,31,Dontaveon Robinson,6-4,180,Jr,32,2,17.5,84.1,8.8,6.6,41.7,48.2,3.3,2.2,2.2,27.6,2.5,3.9,7.4,2.4,62.5,10,15,0.667,10,24,0.417,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Jackson St.,2016,19664
Go-to Guys,55,Kori Babineaux,6-4,205,Sr,28,28,90.5,97,28.8,31.2,46.5,48.2,1.9,23.9,23.9,14.3,0.6,1.4,2.7,4.1,20.9,63,103,0.612,217,464,0.468,8,28,0.286,35,NA,66,38,NA,NA,NA,NA,252,NA,NA,NA,458,NA,NA,NA,NA,NA,National Rank,Jacksonville,2016,14765
Significant Contributor,13,Marcel White,6-6,220,Jr,28,27,80.3,106.7,22.7,24.4,52,54.9,3.9,7.8,7.8,12.9,1.7,1.2,2.7,4.4,33.1,78,113,0.69,68,158,0.43,73,183,0.399,27,NA,NA,NA,484,NA,NA,NA,NA,334,NA,NA,477,NA,NA,NA,NA,242,National Rank,Jacksonville,2016,19641
Significant Contributor,15,JR Holder,6-7,180,Jr,28,20,61,105.4,21.9,18.4,49.5,55.2,6.3,10.9,10.9,16.9,1.5,2.1,3.5,5.8,67.2,91,131,0.695,71,143,0.497,17,52,0.327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,167,46,NA,NA,NA,National Rank,Jacksonville,2016,19643
Role Player,10,Darien Fernandez,5-8,185,Jr,28,7,57.1,93,17,15.6,42.3,45.2,2.5,19,19,20.3,0,3.6,5.1,2.9,28.4,28,44,0.636,25,73,0.342,27,82,0.329,NA,NA,NA,NA,NA,NA,NA,NA,481,NA,NA,43,NA,NA,NA,NA,NA,NA,National Rank,Jacksonville,2016,30802
Role Player,14,Josh Adeyeye,6-5,220,Sr,27,13,53.3,112.1,19.2,21.9,55.9,58.1,3.1,6.8,6.8,12.5,0.4,0.7,2.2,3.3,24.1,36,49,0.735,34,69,0.493,53,134,0.396,NA,46,NA,NA,NA,NA,NA,341,NA,278,NA,NA,16,NA,NA,NA,NA,266,National Rank,Jacksonville,2016,25882
Role Player,5,Darius Dawkins,6-7,200,Jr,15,13,39.5,117.8,17.1,22.1,62.5,63.6,0.9,1.3,1.3,11.7,1.3,0.4,4,2.3,12.5,15,19,0.789,14,39,0.359,54,113,0.478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Jacksonville,2016,30801
Limited Role,25,Antwon Clayton,6-6,200,So,26,21,49.5,99.9,15,12.1,43.8,48.6,10.1,6.2,6.2,18.6,4.6,2.5,5.4,3.4,51.9,35,54,0.648,44,102,0.431,1,2,0.5,NA,NA,NA,NA,NA,NA,235,NA,NA,NA,211,348,NA,NA,NA,NA,NA,NA,National Rank,Jacksonville,2016,25881
Nearly Invisible,11,Omar El Manasterly,6-6,220,Jr,27,9,29.5,99.6,10.6,8.8,44.4,46.3,9,3.5,3.5,17.4,0.3,1.2,6.6,2.3,42.2,10,19,0.526,20,45,0.444,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Jacksonville,2016,25879
Nearly Invisible,34,Demontrez Austin,6-7,210,Jr,21,1,20,112,7.6,6,47.6,49,10,4.3,4.3,19.5,2.5,1.5,4.4,1.2,14.3,2,3,0.667,10,21,0.476,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Jacksonville,2016,30804
Nearly Invisible,1,Cartree Pettis,6-2,180,Jr,21,NA,12.9,93.5,9.5,4.4,45,50.7,0.7,21.6,21.6,35.9,3.1,1.9,4.9,2.2,80,5,8,0.625,3,9,0.333,1,1,0.999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Jacksonville,2016,30800
Benchwarmer,0,Marcellous Bell,5-11,170,Sr,10,1,4.4,84.8,22.9,25.9,37.5,36.5,8.2,11.1,11.1,9.7,0,1.1,4,3.4,20,1,4,0.25,3,8,0.375,3,12,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Jacksonville,2016,15186
Major Contributor,21,Malcolm Drumwright,6-2,165,So,22,22,62.3,98.6,26.1,26.2,46.1,50.4,1.8,26,26,16.9,1.4,1.4,3.7,4.5,30.7,63,83,0.759,81,184,0.44,29,86,0.337,NA,NA,215,292,NA,NA,NA,NA,183,NA,NA,NA,NA,NA,NA,492,NA,NA,National Rank,Jacksonville St.,2016,25891
Significant Contributor,2,JaQuail Townser,6-3,195,Sr,28,27,70.6,99.9,20,18.9,46.8,50.4,2.1,26.3,26.3,19.4,0.4,2.2,3.3,3.3,27.6,45,61,0.738,45,119,0.378,39,102,0.382,NA,NA,NA,NA,NA,NA,NA,NA,176,NA,NA,NA,NA,NA,NA,NA,NA,375,National Rank,Jacksonville St.,2016,25885
Significant Contributor,1,Greg Tucker,6-2,195,Jr,29,20,62.7,98.3,23.5,22.2,45,52.6,2.1,11,11.7,17.9,0.1,1.7,3.6,5.3,49.6,92,114,0.807,33,87,0.379,47,143,0.329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,273,243,NA,NA,National Rank,Jacksonville St.,2016,15817
Significant Contributor,0,DelFincko Bogan,5-9,194,Fr,29,NA,31,90.1,20.4,21.8,45.5,47.1,2.4,17,17,20.5,0.3,2.3,3.5,2.4,10.7,9,12,0.75,15,46,0.326,24,66,0.364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Jacksonville St.,2016,30809
Role Player,13,Jared Hamilton,6-4,190,Fr,28,28,71.2,102.3,17.6,18.8,45.7,48.5,6.8,9.5,9.5,11.2,0.8,1.6,2.1,3.2,27.9,41,62,0.661,94,201,0.468,5,21,0.238,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,NA,NA,134,NA,NA,NA,NA,NA,National Rank,Jacksonville St.,2016,30810
Role Player,32,Jeremy Watson,6-7,205,Sr,27,13,60.8,97,19,16.4,43,51,8.1,3.9,3.9,18.9,1.2,0.9,3.6,4.5,57,72,94,0.766,53,125,0.424,12,40,0.3,NA,NA,NA,NA,NA,NA,45,271,NA,NA,NA,NA,NA,NA,13,454,NA,NA,National Rank,Jacksonville St.,2016,25895
Role Player,15,Erik Durham,6-4,190,Jr,19,12,47.3,114.2,18.7,23.8,54.6,55.4,4.4,7.3,7.3,6.5,0.8,1.4,3.5,2.8,16.1,19,30,0.633,31,69,0.449,47,117,0.402,NA,346,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,226,National Rank,Jacksonville St.,2016,30811
Role Player,33,Andre Statam,6-6,227,Fr,29,NA,29.8,99.1,16.3,19.7,46.9,48.6,4.4,7.5,7.5,12.8,0.3,0.3,7.3,2,8.2,7,8,0.875,14,31,0.452,21,66,0.318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Jacksonville St.,2016,30814
Limited Role,31,Christian Cunningham,6-6,200,Fr,23,16,37.2,112.7,13.5,12.3,54,56.2,10.9,3,3,14.5,9.8,1,6.5,2.9,40.8,20,31,0.645,41,76,0.539,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Jacksonville St.,2016,30813
Limited Role,14,Ed Jones,6-7,188,Fr,13,1,12.5,92.1,15.1,16.4,41.2,46.5,3.8,2.9,2.9,13.7,7.5,0.4,5.5,2.9,29.4,8,10,0.8,14,33,0.424,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Jacksonville St.,2016,30808
Benchwarmer,3,Cam Biedscheid,6-7,198,Jr,5,1,6.8,85.6,25,29.4,43.9,44.8,2.8,15,15.3,18.4,1.4,2.3,4,2.2,3,1,1,0.999,7,15,0.467,5,18,0.278,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Jacksonville St.,2016,30806
Benchwarmer,24,Ousmane Ba,6-11,227,Jr,18,5,6.7,55.5,11.4,5.4,16.7,16.9,11.3,4.7,4.7,34,1.4,1.6,13.8,2.9,100,1,6,0.167,1,6,0.167,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Jacksonville St.,2016,30812
Major Contributor,2,Ron Curry,6-3,200,Sr,30,29,81.2,118.9,24.8,25.9,53,57.6,1.4,23.2,23.2,10.7,1.4,1.8,2.4,5.4,45.9,129,173,0.746,95,184,0.516,70,193,0.363,24,148,355,315,391,314,NA,NA,285,103,NA,NA,287,251,352,NA,NA,NA,National Rank,James Madison,2016,15203
Major Contributor,40,Yohanny Dalembert,6-8,230,Jr,29,28,49.3,94.5,27,23.3,54.4,53.9,11.2,7.9,7.9,23.2,7.6,0.9,5.3,5.4,49,50,101,0.495,112,206,0.544,0,0,0,NA,NA,151,NA,NA,NA,147,87,NA,NA,58,NA,NA,27,NA,NA,395,NA,National Rank,James Madison,2016,19675
Significant Contributor,1,Shakir Brown,6-6,220,Jr,30,23,58.5,109.5,23.1,25.2,50.4,54.5,7.3,10.9,10.9,14.5,1.5,1.7,4.3,3.9,28,60,74,0.811,55,122,0.451,52,142,0.366,NA,NA,NA,412,NA,NA,NA,386,NA,NA,NA,NA,NA,NA,NA,233,NA,NA,National Rank,James Madison,2016,30816
Significant Contributor,21,Dimitrije Cabarkapa,6-10,240,Jr,25,NA,33,110,23.6,29.6,58.9,60.3,5.4,3.4,3.4,15.6,1.4,0.6,2.7,2.8,12,17,21,0.81,55,89,0.618,32,86,0.372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,James Madison,2016,19673
Role Player,10,Jackson Kent,6-7,200,Jr,31,30,67.8,99,16.9,18.6,42.7,46.3,2.8,13,13,14.3,0.6,1,1.4,2.8,24.9,41,56,0.732,36,99,0.364,40,126,0.317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,National Rank,James Madison,2016,19668
Role Player,3,Winston Grays,6-2,175,Sr,31,1,40.2,117.6,16.1,16.8,53.3,57.8,4,9.7,9.7,12.3,0.7,0.9,3.1,3.5,42.1,39,51,0.765,21,44,0.477,29,77,0.377,NA,207,NA,NA,NA,NA,NA,NA,NA,249,NA,NA,NA,NA,NA,NA,NA,429,National Rank,James Madison,2016,25907
Role Player,12,Paulius Satkus,6-8,230,Jr,31,4,39.5,97.7,16,10.5,52,56.8,8.2,8,8,28.2,0.5,1.4,5.8,4,82.4,40,61,0.656,34,64,0.531,3,10,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,James Madison,2016,19669
Role Player,0,Devontae Morgan,6-3,190,Jr,21,NA,11.8,98.4,17.3,13.3,51.8,47.8,4.6,15,15.1,13.8,3.2,2.8,5.1,5.4,96.4,10,27,0.37,13,24,0.542,1,4,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,James Madison,2016,18880
Limited Role,13,Tom Vodanovich,6-7,215,Jr,30,30,59.5,100.3,14.9,13.2,53.2,55.2,6,7,7,22.7,1,0.6,5,2.9,39.7,35,56,0.625,66,113,0.584,6,28,0.214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,176,NA,National Rank,James Madison,2016,19670
Limited Role,4,Joey McLean,6-0,160,So,30,10,47.9,109.1,15.9,16.7,53.9,56.8,1.5,15,15.8,19,0.4,1.7,4.5,2.4,20.3,24,29,0.828,32,68,0.471,30,75,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,233,National Rank,James Madison,2016,25908
Benchwarmer,55,Ivan Lukic,6-9,225,Jr,16,NA,7.1,101.2,19.5,17.3,40.9,45.1,15.1,6.3,6.3,13.5,4,0.7,5.8,4.4,54.5,7,12,0.583,9,20,0.45,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,James Madison,2016,19676
Benchwarmer,35,Kevin Kangni,6-2,190,Fr,12,NA,3,24.9,21.7,24.2,0,0,8.9,12,12.6,21.6,0,1.6,5.3,2.2,7.7,0,1,0,0,5,0,0,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,James Madison,2016,30817
Major Contributor,34,Perry Ellis 6,6-8,225,Sr,37,37,75.1,120.1,24.3,27.3,56.4,60.7,6.9,8.7,8.7,11.8,1.8,0.9,2.2,5.2,39,136,171,0.795,205,374,0.548,28,64,0.438,NA,121,426,2,184,134,NA,NA,NA,194,NA,NA,168,343,NA,304,367,NA,National Rank,Kansas,2016,15207
Significant Contributor,0,Frank Mason,5-11,185,Jr,37,37,83.1,113.8,21,19.6,49.1,54.7,2.4,23.4,23.4,15.7,0.2,2.3,2.6,4.9,52,133,181,0.735,108,238,0.454,42,110,0.382,164,369,NA,NA,NA,NA,NA,NA,28,NA,NA,NA,413,458,215,NA,NA,382,National Rank,Kansas,2016,19677
Significant Contributor,1,Wayne Selden,6-5,230,Jr,37,36,74,111.3,22.2,24.6,55.9,57,3.2,15,15.7,15.7,0.9,1.4,2.7,4,29.6,71,115,0.617,112,205,0.546,70,183,0.383,NA,NA,NA,486,207,358,NA,NA,NA,NA,NA,NA,44,NA,NA,NA,38,374,National Rank,Kansas,2016,19678
Significant Contributor,15,Carlton Bragg,6-9,220,Fr,37,NA,21.7,106.1,22.6,23.5,56.9,57.7,14.1,9,9,21.9,2.2,2.5,7.4,2.9,15.6,11,17,0.647,56,102,0.549,4,7,0.571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Kansas,2016,30821
Significant Contributor,13,Cheick Diallo,6-9,220,Fr,27,1,13.5,98.3,21.4,20.2,56.9,57.2,10.4,0.9,0.9,22.7,11.9,2,7.5,4.6,46.5,15,27,0.556,33,58,0.569,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Kansas,2016,30820
Role Player,4,Devonte' Graham,6-2,175,So,37,35,80.7,117.4,17.1,17.6,57.4,59.9,1.3,19,19.4,17.9,0.4,2.5,2.6,3.1,29,65,88,0.739,66,138,0.478,72,165,0.436,256,214,NA,NA,147,172,NA,NA,461,NA,NA,323,424,NA,NA,NA,NA,59,National Rank,Kansas,2016,25913
Role Player,33,Landen Lucas,6-10,240,Jr,35,19,43.1,120.1,16,12.1,63.1,64.7,15,4.5,4.5,19.5,4.2,1.3,5.7,4.3,76.6,56,85,0.659,70,110,0.636,0,1,0,NA,122,NA,NA,NA,NA,18,42,NA,NA,264,NA,NA,NA,NA,NA,32,NA,National Rank,Kansas,2016,19688
Role Player,10,Sviatoslav Mykhailiuk,6-8,195,So,34,NA,28.7,109.5,19.2,22.4,55.8,57.1,3.2,12,12.2,17.4,1.2,1.5,3.7,2.9,18.2,17,25,0.68,30,56,0.536,31,81,0.383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Kansas,2016,25915
Role Player,14,Brannen Greene,6-7,215,Jr,30,1,24.7,123.2,18,15.9,70.8,74.7,1.3,11.7,11.7,24.2,0.3,1.4,3.5,4.5,59.5,42,50,0.84,13,21,0.619,31,63,0.492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Kansas,2016,19682
Role Player,42,Hunter Mickelson,6-10,245,Sr,25,11,12.6,102.3,18.3,19.3,38.5,42.3,13.1,9.8,9.8,11.7,11.6,3.7,8.2,3.3,28.9,10,15,0.667,20,51,0.392,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Kansas,2016,11648
Limited Role,31,Jamari Traylor,6-8,220,Sr,36,7,32.6,94.6,15.1,10.8,52,55.9,9.9,6,6,31.2,6.4,2.5,7.1,3.2,53.3,27,40,0.675,39,75,0.52,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Kansas,2016,15215
Benchwarmer,2,Lagerald Vick,6-5,175,Fr,18,NA,5.1,127.9,17,18.5,75,72.2,1.6,14,14.3,17.9,1.4,2.3,3.2,3.2,30,3,6,0.5,3,5,0.6,8,15,0.533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Kansas,2016,30819
Benchwarmer,5,Evan Manning,6-3,170,Sr,14,1,2.3,89.8,9.8,10.3,60,60,0,4.6,4.6,34.8,0,6.8,5.9,1.1,0,0,0,0,0,0,0,2,5,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Kansas,2016,25914
Significant Contributor,25,Wesley Iwundu,6-7,210,Jr,33,33,79.5,100.7,22.4,19.6,48.8,53.7,4.2,24.6,24.6,23.5,0.9,2.4,2.9,4.9,53.2,108,156,0.692,134,263,0.51,6,30,0.2,303,NA,NA,NA,NA,NA,NA,NA,232,NA,NA,389,NA,45,189,NA,NA,NA,National Rank,Kansas St.,2016,19695
Significant Contributor,14,Justin Edwards,6-4,200,Sr,33,30,77.5,107.8,22.3,22.6,50,53.6,8.8,19.2,19.2,18.3,1.8,3.3,2.8,4.4,39.6,90,130,0.692,107,211,0.507,38,117,0.325,401,NA,NA,NA,NA,NA,355,NA,47,NA,NA,87,NA,NA,5,NA,NA,NA,National Rank,Kansas St.,2016,12668
Significant Contributor,5,Barry Brown,6-3,195,Fr,33,11,63.3,93.1,20,24.2,42.7,45,3.1,12,12.2,17.4,0.4,2.8,3.1,3.2,21.9,40,63,0.635,55,153,0.359,45,134,0.336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,202,NA,NA,NA,NA,NA,NA,National Rank,Kansas St.,2016,30824
Significant Contributor,4,DJ Johnson,6-9,250,Jr,32,11,48.4,111.1,22.3,19.4,60.8,63.3,14.7,3.2,3.2,21.2,5.3,2.1,5.2,5.8,69.3,82,122,0.672,107,176,0.608,0,0,0,NA,NA,NA,NA,NA,NA,25,NA,NA,NA,165,NA,NA,162,NA,NA,1,NA,National Rank,Kansas St.,2016,15217
Significant Contributor,41,Stephen Hurt,6-11,265,Sr,33,24,47,92.5,20,20.6,45,49.8,5.8,7.2,7.2,23.5,2.2,1.5,5.1,3.8,34.6,47,63,0.746,58,129,0.45,16,53,0.302,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,National Rank,Kansas St.,2016,15288
Significant Contributor,3,Kamau Stokes,6-0,170,Fr,21,20,41.9,99,20.8,21.6,46.8,50.6,2.6,20,20.7,22.2,0,2.1,3.5,3.7,31.8,39,54,0.722,27,67,0.403,35,103,0.34,NA,NA,NA,NA,NA,NA,NA,NA,382,NA,NA,NA,NA,NA,NA,NA,NA,NA,National Rank,Kansas St.,2016,30830
Role Player,32,Dean Wade,6-10,225,Fr,33,31,64.8,111.3,19.1,21,48,51.9,8.8,9,9,11,2.3,1.4,4,4.6,47.8,80,122,0.656,85,167,0.509,25,88,0.284,NA,NA,NA,NA,NA,NA,372,NA,NA,13,NA,NA,NA,NA,308,NA,NA,NA,National Rank,Kansas St.,2016,30831
Limited Role,1,Carlbe Ervin,6-3,205,Jr,34,5,38.8,97.3,15.2,13.3,41.8,47.8,5.9,18,18.6,24.7,0.2,1.8,3.5,3,39.2,29,38,0.763,33,68,0.485,5,29,0.172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Kansas St.,2016,30826
Nearly Invisible,35,Austin Budke,6-6,220,Jr,33,NA,32,96.9,11.6,9.2,40,50.7,5.6,5.5,5.5,23.7,0.8,1.1,6.5,3.5,80,33,44,0.75,19,44,0.432,2,11,0.182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Kansas St.,2016,30825
Benchwarmer,33,Brian Rohleder,6-3,215,Sr,27,NA,4.6,100,13.2,12.7,50,46.9,5.5,12,12.5,14.4,1.9,2.9,14.2,3.4,54.5,2,6,0.333,4,9,0.444,1,2,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Kansas St.,2016,19696
Major Contributor,4,Yonel Brown,5-9,160,Sr,29,29,96.7,103,24.9,28,50,53.4,2,13,13,15.2,0,1.6,2.1,4.1,24.8,90,115,0.783,116,252,0.46,77,211,0.365,1,NA,341,161,NA,NA,NA,NA,NA,NA,NA,NA,111,NA,NA,361,NA,NA,National Rank,Kennesaw St.,2016,15223
Major Contributor,0,Kendrick Ray,6-1,180,Jr,29,29,84.9,107.8,27.3,28.5,52.7,55.9,4.7,17.6,17.6,14.9,0.5,2.4,3.6,5.2,35.3,104,146,0.712,158,306,0.516,40,108,0.37,13,NA,134,132,428,47,NA,NA,NA,NA,NA,435,NA,326,NA,NA,NA,497,National Rank,Kennesaw St.,2016,30834
Significant Contributor,5,Bernard Morena,6-8,200,Jr,29,21,52.3,92.8,20,17.4,45.8,49.5,6.3,14.7,14.7,22.8,4.5,1.7,6.1,3.9,40.4,41,63,0.651,70,149,0.47,1,7,0.143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,231,NA,NA,NA,NA,NA,NA,NA,National Rank,Kennesaw St.,2016,19699
Significant Contributor,1,Nigel Pruitt,6-7,180,Sr,23,9,41.4,100.2,21,21.5,48,52.5,5.7,8.1,8.1,17.4,2.8,4.1,4.6,4.1,34.9,40,53,0.755,43,92,0.467,20,60,0.333,NA,NA,NA,NA,NA,NA,NA,494,NA,NA,437,16,NA,NA,NA,NA,NA,NA,National Rank,Kennesaw St.,2016,15228
Role Player,14,Aubrey Williams,6-6,225,Jr,29,NA,55.3,115.8,18.6,15.6,52,57.9,12,7.4,7.4,13.8,2.4,1.9,4.8,5.1,71,75,105,0.714,77,148,0.52,0,0,0,NA,272,NA,NA,NA,NA,106,31,NA,45,NA,NA,NA,354,NA,NA,NA,NA,National Rank,Kennesaw St.,2016,20923
Role Player,11,Kyle Clarke,6-5,188,Fr,24,NA,33.8,82.4,19.1,14.3,47.6,51.2,3.1,12,12.6,31.6,0.8,2.6,4.4,4,51.8,27,43,0.628,38,80,0.475,1,3,0.333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Kennesaw St.,2016,30837
Limited Role,21,Nick Masterson,6-5,180,So,29,29,54.8,84.6,13.4,14.9,43.2,43.5,2.2,8.8,8.8,21.3,1,1.2,3.3,1.6,5.7,4,8,0.5,23,63,0.365,25,77,0.325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,National Rank,Kennesaw St.,2016,25930
Nearly Invisible,2,Jordan Jones,6-8,205,So,29,28,47.6,93.9,11.9,12.8,41.4,43,4.4,8,8,12.9,4,0.8,5.3,2.2,25,14,26,0.538,43,104,0.413,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,331,293,NA,NA,NA,NA,NA,NA,NA,National Rank,Kennesaw St.,2016,25927
Nearly Invisible,3,Tracy Hector,6-4,212,Fr,17,NA,24,60.8,9.5,5.1,23.8,28.1,3.9,10,10.9,40.5,0.4,2.2,3.4,2,57.1,5,12,0.417,5,19,0.263,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Kennesaw St.,2016,30836
